"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"487","2009-07-17 07:37:00-03","MO","MOBOT","2959471","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Julian A. Steyermark|Ronald L. Liesner","Steyermark 127393","1982","12","1","South America","Venezuela","Bolívar","Distrito Roscio: selva ribereña, a lo largo del Río Uairén, 12 kms (por carretera) al noreste de Santa Elena de Uairén, 3 kms al Este de la carretera principal. Hato Divina Pastora.",NA,NA,NA,NA,"K. Camelbeke","900.00000000",NA,"-61.05","4.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-01-25 04:33:00-03","MO","MOBOT","2959717","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Francico Guánchez M.","Guánchez Meza 718","1981","2","19","South America","Venezuela","Amazonas","Dpto. Atabapo, trayecto desde Campamento de Hidrología en Santa María de los Guaicas hasta laguna a 1 km al nor-oeste del mismo, suelos ultisoles amarillos (arcillosos de drenaje lento).",NA,NA,NA,NA,"K. Camelbeke","135.00000000",NA,"-65.2","2.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2011-02-19 10:51:00-02","MO","MOBOT","2959814","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Bruce W. Nelson","Nelson 927","1980","12","21","South America","Brazil","Amazonas","Material botânico coletado com participação de D.G. Campbell, S.P. Nelson e P.I. de Almeida.",NA,NA,NA,NA,"T. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2009-08-24 12:35:00-03","MO","MOBOT","2959886","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Basil Stergios|Gerardo Aymard","Stergios 9135","1986","2","18","South America","Venezuela",NA,"Selvas pluviales en las orillas del caño Catirico, 1/2 vuelta abajo de la boca del Pasiba.",NA,NA,NA,NA,"K. Camelbeke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2009-10-21 21:52:00-02","MO","MOBOT","2960404","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Julian A. Steyermark|Ronald L. Liesner|Bruce K. Holst","Steyermark 131905","1986","5","18","South America","Venezuela","Bolívar","Distrito Piar: Gallery forest bordering savanna, río Acanán (affluent of río Carrao), upstream from Puerto Guarán at Guadequen (Buadequen), to cascades of Ibana-merú. River bank.",NA,NA,NA,NA,"K. Camelbeke","470.00000000",NA,"-62.28333","5.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2012-12-25 12:10:00-02","MO","MOBOT","2960606","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Gerardo Aymard|Nidia Cuello|Gabriel Meza|Sandra Giner","Aymard C. 3882","1985","8","3","South America","Venezuela","Bolívar","Dtto. Sifontes. Concesión Minera Oro Uno. 7 km. al NO de la Clarita. En selvas pluviales intervenidas por actividades mineras.",NA,NA,NA,NA,"K. Camelbeke","180.00000000",NA,"-61.45","6.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2012-05-10 16:33:00-03","MO","MOBOT","2960683","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Basil Stergios|Manuel Yánez|Leo Nico","Stergios 15407","1991","2","8","South America","Venezuela","Amazonas","Misión Río Mavaca. Selvas húmedas siempre-verdes de tierra firme de relieve ondulado de lomerío.",NA,NA,NA,NA,"A. Licata","230.00000000",NA,"-65.1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2008-05-27 22:02:00-03","MO","MOBOT","3135388","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J.S. de la Cruz","de la Cruz 3941","1923","5","10","South America","Guyana","North West","Wanama River. Lat. 7º 45' N, Long. 60º 15' W.",NA,NA,NA,NA,"E.L. Core",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2008-05-27 22:02:00-03","MO","MOBOT","3135389","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","David G. Campbell","Campbell P22086","1974","4","22","South America","Brazil","Amazonas","São João, farm of Sr. Taiyo, Maués. Disturbed forest. Along dry path.",NA,NA,NA,NA,"T. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","3135391","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","David G. Campbell","Campbell P22069","1974","4","21","South America","Brazil","Amazonas","Across river from Maués, farm of Francisco Merheri. Disturbed forest. Along water margin.",NA,NA,NA,NA,"T. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2016-09-14 05:18:00-03","MO","MOBOT","3135392","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Paul J. M. Maas|Hiltje Maas","Maas 271","1971","9","27","South America","Brazil","Amazonas","Manaus, swampy area in disturbed forest with many Maurisie palms near Parque 10.",NA,NA,NA,NA,"F.F. Oldenburger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"498","2008-05-27 22:02:00-03","MO","MOBOT","3135393","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Gert G. Hatschbach","Hatschbach 25313","1970","10","29","South America","Brazil","Paraná","Rio Vermelho (mun. Riverada do Sul). Mata de galeria.",NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2014-02-19 06:40:00-03","MO","MOBOT","3135395","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4922","1979","4","10","South America","Colombia","Chocó","Hoya del Rio San Juan. Río Tamaná, afluente del Río San Juan. Entre Primavera y Santa Rosa.",NA,NA,NA,NA,"G. Davidse",NA,NA,"-76.73333","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2008-05-27 22:02:00-03","MO","MOBOT","3135396","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","David G. Campbell","Campbell P21843","1974","4","5","South America","Brazil","Amazonas","Rio Cuieiras, 50 km upstream, farm of Sr. Caldez. Igapó. Growing in 0.5 m water on shore of igapo.",NA,NA,NA,NA,"T. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2014-02-19 06:40:00-03","MO","MOBOT","3135397","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4673","1979","4","5","South America","Colombia","Chocó","Hoya del Rio San Juan. Río Bicordó, afluente del Río San Juan. Alrededores de Noanamá.",NA,NA,NA,NA,"G. Davidse","20.00000000",NA,"-76.91666","4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","3135398","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Albert C. Smith","Smith 2809","1937","12","15","South America","Guyana",NA,"Basin of Essequibo River, near mouth of Onoro Creek; dense forest. Lat. about 1º 35' N.",NA,NA,NA,NA,"H.K. Svenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2013-12-08 12:28:00-02","MO","MOBOT","3135409","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G. Colennello","Colennello 1410","1993","8","19","South America","Venezuela","Delta Amacuro","Guapoa.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2011-06-09 18:03:00-03","MO","MOBOT","3135411","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Gerardo Aymard","Aymard C. 5415","1987","3","15","South America","Venezuela","Delta Amacuro","Depto. A. Diaz. Bosques Húmedos primarios del medio Rio Grande. 60 km al NE de El Palmar.",NA,NA,NA,NA,"G. Davidse","120.00000000",NA,"-61.75","8.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2013-12-30 21:09:00-02","MO","MOBOT","3135413","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J.J. Strudwick|et al.","Strudwick 4140","1981","8","5","South America","Brazil","Pará","Sete Varas airstrip on Rio Curua (a clear-water river). Pale granite rocks by riverbank. Coord: (00º 95' S), (54º 92'W).",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2013-05-07 06:03:00-03","MO","MOBOT","3135414","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ynés Mexia","Mexia 4970","1930","8","18","South America","Brazil","Minas Gerais","Districto Ilheu. Fazenda da Tabunha; forest on main road, in openings.",NA,NA,NA,NA,"E.L. Core","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2009-08-04 16:54:00-03","MO","MOBOT","3135416","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Francis W. Pennell","Pennell 3881","1918","1","15","South America","Colombia","Bolívar","Cañabetal, Rio Magdalena. Muddy pool margin.",NA,NA,NA,NA,"E.L. Core","90.00000000",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 16:27:00-03","MO","MOBOT","3135418","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Christoph Weigelt","Weigelt s.n.","1827",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,"E.L. Core",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype"
"509","2011-03-28 17:09:00-03","MO","MOBOT","3135427","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Calaway H. Dodson|T.A. Dodson|Alvin Embree","Dodson 7160","1978","8","19","South America","Ecuador","Los Ríos","Jauneche Forest, between Mocachi and Palenque on Estero Peñafiel.",NA,NA,NA,NA,"B. de Wilde (GENT)","70.00000000","Vinces","-79.7","-1.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","3135429","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H.J.F. Schimpff","Schimpff 340","1933","10","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"B. de Wilde (GENT)","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2010-05-06 15:23:00-03","MO","MOBOT","3135431","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Folke Fagerlind|Per-Göran Wibom","Fagerlind 2290","1953","1",NA,"South America","Ecuador",NA,"Prov. Napo-Pastaza, between Tiputini and Lagarto Cocha.",NA,NA,NA,NA,"B. de Wilde (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"512","2009-08-07 05:32:00-03","MO","MOBOT","3135434","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Rubén A. Montes","Montes 1328-A","1983","8","17","South America","Venezuela",NA,"Hierba creciendo en los alrededores del morichal San Pedro. 8 km Norte de la ciudad de Mapire.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2009-08-24 12:37:00-03","MO","MOBOT","3135436","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Basil Stergios|Gerardo Aymard","Stergios 9315","1985","5","8","South America","Venezuela","Portuguesa","Dtto. Guanare, frente terrenos de la UNELLEZ. Mesa de Cavacas.",NA,NA,NA,NA,"G. Davidse",NA,NA,"-69.81666","9.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2010-06-28 17:30:00-03","MO","MOBOT","3135437","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Rubén A. Montes","Montes 3072","1986","7","31","South America","Venezuela","Anzoátegui","Morichal San Pedro, 2 km norte de Mapire.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2009-12-04 09:50:00-02","MO","MOBOT","3135439","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Carlos Ramírez Reyes","Ramírez Reyes 2183","1983","6","13","South America","Venezuela","Portuguesa","Dtto. Ospino. Area de La Aparición. Lateral de vía La Aparición-Acariagua, frente Hacienda La Corteza.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","3135441","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Basil Stergios","Stergios 2853","1981","9","13","South America","Venezuela","Apure","Dtto. Muñoz, Módulos F. Corrales de la UNELLEZ, entre los caños Guaritico y Caicara, Mantecal.",NA,NA,NA,NA,"G. Davidse",NA,NA,"-69.5","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2012-04-11 12:49:00-03","MO","MOBOT","3135452","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Jorge E. Ramos|Philip A. Silverstone-Sopkin|et al.","Ramos Pérez 1772","1988","12","10","South America","Colombia","Cauca","Hacienda San Julián, dentro del bosque de la Hacienda Manaluisa; cerca al Río Cauca.",NA,NA,NA,NA,"G. Davidse","1000.00000000","Santander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2011-11-08 05:06:00-02","MO","MOBOT","3135455","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ricardo Callejas|Orlando Marulanda","Callejas Posada 7115","1988","8","12","South America","Colombia","Meta","Vereda Yarumales arriba, finca bordeando la cienága del Río Guayabero, 1 hora por bote al S de La Marcarena.",NA,NA,NA,NA,"G. Davidse","310.00000000","La Macarena","-74.1","2.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2013-05-20 09:15:00-03","MO","MOBOT","3135469","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Jorge E. Ramos","Ramos Pérez 3122","1991","3","29","South America","Colombia","Valle del Cauca","Bosque El Tibeth, en la Hacienda El Tibeth, vereda de San José, ca. 1 hora de la carretra Panamericana, lado izquierdo, adelante de Buga.",NA,NA,NA,NA,"G. Davidse","900.00000000","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2012-04-24 09:26:00-03","MO","MOBOT","3135472","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A. van Dulmen","van Dulmen 135","1991","3","6","South America","Colombia","Caquetá","Araracuara rastrojo inundable.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2012-11-26 11:49:00-02","MO","MOBOT","3135489","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H. David Clarke|J. Rhodes","Clarke 11137","2004","2","26","South America","Suriname",NA,"Central Suriname Nature Reserve, unnamed tributary of Rechter Coppename River. Riparian vegetation with Scleria, Inga, and Duroia.",NA,NA,NA,NA,"M.T. Strong","50.00000000",NA,"-56.49972","4.36361","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2009-06-25 13:32:00-03","MO","MOBOT","3135448","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","William R. Anderson","Anderson 10671","1974","2","8","South America","Brazil","Pará","Alto Tapajós, Rio Cururú. Marshy campo and low wet forest near canal SE of Missão Cururú. Wet campo.",NA,NA,NA,NA,"T. Koyama","140.00000000",NA,"-57.51666","-7.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2009-06-25 13:32:00-03","MO","MOBOT","3135450","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","William R. Anderson","Anderson 10600","1974","2","7","South America","Brazil","Pará","Alto Tapajós, Rio Cururú. Open woods and shrubby margin along canal SE of Missão Cururú. Edge of canal, in the water.",NA,NA,NA,NA,"T. Koyama","140.00000000",NA,"-57.51666","-7.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2009-10-24 09:10:00-02","MO","MOBOT","3135495","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Fernando O. Zuloaga|Mauricio Ramia|R. Ortiz","Zuloaga 4323","1989","8","5","South America","Venezuela","Apure","En sabanas del Modulo, Unellez, entre los canos Guaritico y Caicara. A unos 5 km al sur de la casa principal.",NA,NA,NA,NA,"G. Davidse","90.00000000",NA,"-69.41666","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2009-11-16 09:35:00-02","MO","MOBOT","3135496","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","C.A. Cid Ferreira","Cid Ferreira 4189","1983","7","17","South America","Brazil",NA,"Mun. de Maués, rio Parauarí, entre os lugares Laranjal e Vila Darcy ao longo do rio. Mata de terra firme, solo arenoso.",NA,NA,NA,NA,"S.R. Hill",NA,NA,"-57.56666","-4.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2014-09-07 21:48:00-03","MO","MOBOT","3135497","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Franciso Delascio C.|Rubén A. Montes","Delascio Chitty 11951","1983","2",NA,"South America","Venezuela","Guárico","Dto. Miranda. Hato Becerra. Morichal Redondo.",NA,NA,NA,NA,"F. Delascio","75.00000000",NA,"-67.295","8.78527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-09-04 04:40:00-03","MO","MOBOT","3135498","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Herbert H. Smith","Smith 236","1898",NA,NA,"South America","Colombia",NA,"Plants of Santa Marta.",NA,NA,NA,NA,"E.L. Core","30.48000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2008-05-27 22:02:00-03","MO","MOBOT","3135499","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Gert G. Hatschbach","Hatschbach 33663","1974","1","10","South America","Brazil","Paraná","Rio Pequeno (mun. Antonina). Margens corrego, mata.",NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","3135500","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Thomas B. Croat","Croat 7547","1969","1","27","South America","Colombia",NA,"Quebrada Arara, 2 hours N of Leticia near Amazon River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2009-08-08 13:58:00-03","MO","MOBOT","3135501","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Francis E. Drouet","Drouet 2577","1935","10","8","South America","Brazil","Ceará","Low ground along creek, Barra do Ceará. Mun. de Fortaleza.",NA,NA,NA,NA,"L.B. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2009-07-17 07:39:00-03","MO","MOBOT","3135502","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Émile Hassler","Hassler 8081",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","3135503","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Gert G. Hatschbach","Hatschbach 40508","1977","11","24","South America","Brazil","Paraná","Ilha do Turco (mun. Morretes). Margens de corrego, local de solo pantanoso e sujeito as mares.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","3135508","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","ANDEL","ANDEL 2515","1997","10","21","South America","Guyana","North West","Acquero savannah, Moruca River. Habitat: Flooded savannah.",NA,NA,NA,NA,"M.T. Strong (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2011-02-12 12:58:00-02","MO","MOBOT","3135511","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Cleofé E. Calderón|O.P. Monteiro|J.O. Guedes","Calderón 2730","1979","6","30","South America","Brazil","Amazonas","Transamazon Highway, 53 km W of Aripuanã River; campina region.",NA,NA,NA,NA,"M.T. Strong (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2010-02-11 22:08:00-02","MO","MOBOT","3135514","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Enrique Forero|Roberto Jaramillo M.|Alba L. Forero R.","Forero 9241","1982","4","14","South America","Colombia","Chocó","Hoya del Rio Atrato. Mun. de Bojayá, caño de Bojayacito, cerca de Bellavista.",NA,NA,NA,NA,"G. Davidse","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2008-05-27 22:02:00-03","MO","MOBOT","3135517","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","VIANE","VIANE 1155","1986","4","3","South America","Suriname",NA,"Zandery, near J. Starke Opleidingscentrum. Savanna on old sea-clay, Paralandscape, Welgelegentype, rhynchsopora holoschoenoides dom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2008-05-27 22:02:00-03","MO","MOBOT","3135518","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ghillean T. Prance","Prance 11081","1971","3","18","South America","Brazil","Roraima","Posto Mucajaí, Rio Mucajaí. Margin Rio Mucajaí.",NA,NA,NA,NA,"T. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2015-02-21 22:11:00-02","MO","MOBOT","3135523","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A. Janssen","Janssen 203","1980","2","21","South America","Brazil","Amazonas","Mun. Humaitá. Igarapé de Mangabal km 4,5 Transamazônica. Beira da estrada. Em água e lama. Coord: 7º 31' lat; 63º 10' Long.",NA,NA,NA,NA,"G. Davidse","0E8",NA,NA,NA,"7.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
