"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1108","2011-06-08 12:20:00-03","MO","MOBOT","3096722","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,NA,"Manuel Rimachi Y.","Rimachi Y. 2986","1977","5","8","South America","Peru","Loreto","Dtto. Yurimaguas. Yurimaguas, Carretera del caserio de Munich, upland, mostly open",NA,NA,NA,NA,NA,NA,NA,NA,"Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2016-08-03 05:22:00-03","MO","MOBOT","100355337","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","L. Cayola|R. Villanueva|A. Rojas|I. Loza|L. Samo|R. Villegas|M. Cruz|F. Cruz|A. Cruz|R. Delgado","Cayola Pérez 4213A","2010","7","31","South America","Bolivia","La Paz","Parque Nacional Madidi, Santa Rosa-Amantala, Charopampa.","-68.7264223","-14.7601583",NA,NA,NA,NA,"1232.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-24","3",NA,NA
"1110","2020-07-28 12:00:00-03","MO","MOBOT","100355603","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","R. Villegas|L. Cayola|I. Loza|R. Villanueva|I. Vale|E. Macuri|S. Peréz","Villegas Huanca 751","2010","8","14","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi, Santa Rosa, hacia cabecera río Santiago (Pampa Santiago).","-68.7438861","-14.6724139",NA,NA,NA,NA,"1321.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-09","6",NA,NA
"1111","2020-07-28 10:50:00-03","MO","MOBOT","100356107","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","R. Villegas|I. Loza|L. Samo|A. Cruz|A. Cruz|F. Siripi","Villegas Huanca 595","2010","7","28","South America","Bolivia","La Paz","Parque Nacional Madidi, Santa Rosa, entre Amantala y Santa Rosa, frente al encuentro del río Amantala y Pelechuco (Charopampa).","-68.7206139","-14.7725389",NA,NA,NA,NA,"1197.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-04","6",NA,NA
"1112","2011-04-03 16:27:00-03","MO","MOBOT","100361983","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (MO)","Manuel J. Macía","Macía 7414","2003","9","11","South America","Bolivia","Cochabamba","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, abajo de la laguna Carachupa.","-66.4166667","-16.2333333",NA,NA,NA,NA,"1290.00000000",NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","1",NA,NA
"1113","2011-04-03 16:28:00-03","MO","MOBOT","100361984","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (MO)","Manuel J. Macía","Macía 7415","2003","9","11","South America","Bolivia","Cochabamba","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, abajo de la laguna Carachupa.","-66.4166667","-16.2333333",NA,NA,NA,NA,"1290.00000000",NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","1",NA,NA
"1114","2015-12-04 08:59:00-02","MO","MOBOT","100760241","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","L. Cayola|W. Arce|Javier Quisbert|J. Butron|K. Andrade|Lander Cuevas|Rolando Cuevas|Dante Chambi|V. Apaza|R. Echave","Cayola Pérez 5105","2014","8","29","South America","Bolivia","La Paz","Parque Nacional Madidi, Mojos, Sumpulo.","-68.7793056","-14.5719723",NA,NA,NA,NA,"1223.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3",NA,NA
"1115","2015-12-04 08:56:00-02","MO","MOBOT","100760434","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","L. Cayola|W. Arce|Javier Quisbert|J. Butron|K. Andrade|Lander Cuevas|Rolando Cuevas|Dante Chambi|V. Apaza|R. Echave","Cayola Pérez 5132","2014","8","29","South America","Bolivia","La Paz","Parque Nacional Madidi, Mojos, Sumpulo.","-68.7793056","-14.5719723",NA,NA,NA,NA,"1223.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3",NA,NA
"1116","2018-07-17 11:55:00-03","MO","MOBOT","101056462","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"M. T. Strong","Pedro Acevedo-Rodríguez|M. Chocce|P. Maceda|J. Carrillo","Acevedo-Rodríguez 14383","2004","8","18","South America","Peru","Madre de Dios","Río Amigillo (Amigió).","-70.1004","-12.5694333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1117","2008-05-27 22:02:00-03","MO","MOBOT","1061944","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Nestor Jaramillo|et al.","Jaramillo 1309","1996","2","25","South America","Peru","Amazonas","Yamayakat. Bosque primario.","-78.31666","-4.91666",NA,NA,NA,NA,"320.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"1118","2008-05-27 22:02:00-03","MO","MOBOT","1064573","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"!C.C. Berg (BG)","Carlos E. Cerón|Gladys Benavides","Cerón Martínez 14149","1991","4","15","South America","Ecuador","Morona-Santiago","San José Grande, cuenca del río Paute entre el río Cardenillo Grande y Cardenillo Chico. Bosque húmedo PreMontano. Topografía muy colinada, suelo rocoso. Transecta 50 x 2 m. Informantes: Rómulo & Kléber Rivera.","-78.43333","-2.6",NA,NA,NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2011-06-09 16:54:00-03","MO","MOBOT","1066213","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"!C.C. Berg (BG)","Carlos E. Cerón","Cerón Martínez 14351","1991","4","21","South America","Ecuador","Morona-Santiago","Loma San José Grande-Sendero San José-Río Bomboiza. Bosque húmedo PreMontano. Vegetación de potreros y bosques secundarios.","-78.45","-2.63333",NA,NA,NA,NA,"1300.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2008-05-27 22:02:00-03","MO","MOBOT","1091166","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"L. Sánchez & M. Huayrana (USZ)","Antony Jardim|S.N. Panfil|Paul F. Foster|et al.","Jardim 3136","1996","7","18","South America","Bolivia","Santa Cruz","Parque Nac. Noel Kempff Mercado; 25 km al norte del aserradero Moira yendo al Chore, bosque de lianas del proyecto bejucal de USZ con Phenakospermum, Astrocaryum y diversidad en varios generos en Leguminosae, Sapotaceae, Moraceae. Poblaciones relictos de Couratari guianensis, Rinoreocarpus ulei y otros. Suelos oxisoles.","-61.14638","-14.38916",NA,NA,NA,NA,"160.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"1121","2008-05-27 22:02:00-03","MO","MOBOT","1118670","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","H. Gonzáles|Timothy J. Killeen|Luzmila Arroyo P.|Bonifacio Mostacedo C.|L. Cabrera","Gonzáles 258","1994","6","3","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado; campamento Huanchaca I; bosque de galeria; bosque húmedo alto con dosel de 20 m altura y emergentes de hasta 40 m altura. Parcela permanente de estudio.","-60.8125","-13.92611",NA,NA,NA,NA,"500.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1122","2008-05-27 22:02:00-03","MO","MOBOT","1128389","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","John L. Clark","Clark 2900","1996","9","24","South America","Ecuador","Esmeraldas","The Mache-Chindul Ecological Reserve. Bilsa Biological Station. Mache mountains, 35 km W of Quinindé. Premontane wet forest.","-79.73333","0.35",NA,NA,NA,NA,"500.00000000",NA,"Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1123","2014-04-04 05:49:00-03","MO","MOBOT","1159759","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"R. Vasquez (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 21664","1996","11","9","South America","Peru","Amazonas","Distrito Imaza, Yamayakat. Bosque primario, colinas con pendientes 20-30 %, transecto 2 x 500 m.","-78.33972","-5.05555",NA,NA,NA,NA,"480.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1124","2012-05-15 05:10:00-03","MO","MOBOT","1226173","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,NA,"Alberto Angel Alvarado","Alvarado 430","1991","5","1","South America","Ecuador","Napo","Parque Nacional Sumaco. Sur. Volcán Sumaco. Carretera Hollín-Loreto, Km 50. Comunidad Guagua Sumaco. Bosque pluvial Pre-Montano. Suelo volcánico.","-77.56666","-0.73333",NA,NA,NA,NA,"1100.00000000",NA,"Archidona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"1125","2008-05-27 22:02:00-03","MO","MOBOT","1232836","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C.Berg (BG), March","Aída Alvarez|A. Zamora|V. Huaraca","Alvarez 2083","1997","4","30","South America","Ecuador","Napo","Comunidad de Pacto Sumaco. Camino desde Pacto hacia la 3a línea. Arboles dejados en pastizales.","-77.59638","-0.66916",NA,NA,NA,NA,"1560.00000000",NA,"Archidona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","4",NA,NA
"1126","2008-05-27 22:02:00-03","MO","MOBOT","1233009","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG), 14 Sept.","James S. Miller|Warren D. Hauk","Miller 9236","1998","2","2","South America","Suriname","Sipaliwini","Vicinity of Blanche Marie Waterfall on the Nickerie River, along the entrance road to the Blanche Marie Guest House.","-56.875","4.75611",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"677","5",NA,NA
"1127","2012-04-20 05:09:00-03","MO","MOBOT","1238955","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Rocío Rojas|et al.","Rojas Gonzáles 640","1997","11","25","South America","Peru","Loreto","Dtto. Manseriche, Pongo de Manseriche. Bosque primario.","-77.57166","-4.43361",NA,NA,NA,NA,"650.00000000",NA,"Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"1128","2014-04-04 05:49:00-03","MO","MOBOT","1239288","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Rodolfo Vásquez|et al.","Vásquez Martínez 24800","1997","11","10","South America","Peru","Amazonas","Dtto. Imaza, Comunidad de Yamayakat. Bosque primario.","-78.33805","-5.05666",NA,NA,NA,NA,"350.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"1129","2014-04-04 05:50:00-03","MO","MOBOT","1254234","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Rodolfo Vásquez|et al.","Vásquez Martínez 24442","1997","7","28","South America","Peru","Amazonas","Distrito El Cenepa, Comunidad de Tutino. Bosque primario.","-78.215","-4.55138",NA,NA,NA,NA,"340.00000000",NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"1130","2008-05-27 22:02:00-03","MO","MOBOT","1296516","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Aguirre, Ximena|et al.","Aguirre 248","1998","11","28","South America","Ecuador","Sucumbíos","Parroquia La Sofía. Bosque muy húmedo montano bajo.","-77.63333","0.35",NA,NA,NA,NA,"1550.00000000",NA,"Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"1131","2008-05-27 22:02:00-03","MO","MOBOT","1296559","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Aguirre, Ximena|et al.","Aguirre 262","1998","11","28","South America","Ecuador","Sucumbíos","Parroquia La Sofía. Bosque muy húmedo montano bajo.","-77.63333","0.35",NA,NA,NA,NA,"1550.00000000",NA,"Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"1132","2008-05-27 22:02:00-03","MO","MOBOT","1338975","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","John L. Clark|C. Pallis","Clark 5546","1998","5","13","South America","Ecuador","Esmeraldas","Bilsa Biological Station. Reserva Ecological Mache-Chindul, 35 km W of Quinindé. Permanent Plot #3. Premontane Wet Forest.","-79.73333","0.35",NA,NA,NA,NA,"500.00000000",NA,"Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","3",NA,NA
"1133","2014-11-15 05:40:00-02","MO","MOBOT","1351520","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"N. Pitman","Nigel Pitman|Tom Delinks","Pitman 2976","1998","2",NA,"South America","Ecuador","Napo","Tiputini Biodiversity Station. Terra firme forest in T. Erwin's entomology transects, Harpia trail.","-76.16666","-0.63333",NA,NA,NA,NA,"250.00000000",NA,"Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2012-06-21 05:16:00-03","MO","MOBOT","1389485","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","James Aronson|Paul E. Berry","Aronson 642","1978","8",NA,"South America","Peru","Huánuco","Between Tingo Maria and Pucallpa.",NA,NA,NA,NA,NA,NA,"1600.00000000","1700.00000000","Ambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"201","2",NA,NA
"1135","2008-08-07 03:32:00-03","MO","MOBOT","1431968","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"Berg","SMITH","SMITH 13217",NA,NA,NA,"South America","Bolivia","Beni","Serrania de Pilón Lajas, vertiente oriental a 7 km de Yucumo",NA,NA,NA,NA,NA,NA,"500.00000000",NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2008-05-27 22:02:00-03","MO","MOBOT","1485146","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Alwyn H. Gentry|Kenneth Young","Gentry 31816","1981","3","1","South America","Peru","Madre de Dios","Tambopata Reserve, Río Tambopata at mouth of Río D'Orbigny. Transect 1.","-69.28333","-12.83333",NA,NA,NA,NA,"200.00000000",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4",NA,NA
"1137","2011-03-29 14:15:00-03","MO","MOBOT","1553921","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","José Campos de la Cruz|et al.","Campos de la Cruz 6561","2000","3","10","South America","Peru","Cajamarca","Huarango. Localidad de Pisaguas Bosque primario","-78.63416","-5.24777",NA,NA,NA,NA,"1650.00000000",NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"1138","2008-05-29 03:34:00-03","MO","MOBOT","1556650","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","H. van der Werff","van der Werff 16486","2001","3","29","South America","Peru","San Martín","Along road Rioja-Yorongos-La Florida. Heavily disturbed forest on white sand and in roadside.","-77.1","-6.08333",NA,NA,NA,NA,"1000.00000000",NA,"Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"276","8",NA,NA
"1139","2012-03-31 05:13:00-03","MO","MOBOT","3096733","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"Berg","Gary S. Hartshorn|Juan Quijano|E. Mesa","Hartshorn 2862","1985","12","6","South America","Peru","Pasco","Near second demonstration strip. Central selva, Cerro de Pasco department.",NA,NA,NA,NA,NA,NA,"300.00000000","600.00000000","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1140","2016-06-06 14:59:00-03","MO","MOBOT","1789046","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"V. Cardona","D. De la Quintana|Carla Maldonado|Alejandro Araujo M.|V. Cardona|Alfredo F. Fuentes","De la Quintana 453","2002","2","8","South America","Bolivia","La Paz","Parque Nacional Madidi, río Hondo, parcela permanente y alrededores, al lado de la senda turística que sale al Tuichi.","-67.6530556","-14.6144444",NA,NA,NA,NA,"220.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-12","4",NA,NA
"1141","2011-06-09 16:54:00-03","MO","MOBOT","1804646","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Carlos E. Cerón","Cerón Martínez 20939","1992","12","10","South America","Ecuador","Sucumbíos","Comunidad Cofán de Sinangüe. Suelo aluvial cerca al borde del Río Aguaríco.","-77.45","0.13333",NA,NA,NA,NA,"800.00000000",NA,"Gonzalo Pizarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","7",NA,NA
"1142","2020-07-14 18:16:00-03","MO","MOBOT","1854090","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"V. Cardona (USZ)","Renate Seidel|et al.","Seidel 9094","2002","3","31","South America","Bolivia","La Paz","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza aluvial antigua. Parcela Temporal de Muestreo (0.1 ha) 23.","-67.7930555","-14.6472222",NA,NA,NA,NA,"280.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-26","4",NA,NA
"1143","2020-07-14 19:15:00-03","MO","MOBOT","1855058","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"V. cardona (USZ)","Renate Seidel|et al.","Seidel 9147","2002","4","2","South America","Bolivia","La Paz","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque húmedo de llanura aluvial con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; semipanicie en terraza aluvial alta. Parcela Temporal de Muestreo (0.1 ha) 24.","-67.7925","-14.655",NA,NA,NA,NA,"340.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-28","4",NA,NA
"1144","2008-05-27 22:02:00-03","MO","MOBOT","1858021","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"conf. C.C. Berg (BG)","Manuel J. Macía|et al.","Macía 6059","2001","11","8","South America","Bolivia","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo a unas ruinas incas","-68.165","-13.89722",NA,NA,NA,NA,"780.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2008-05-27 22:02:00-03","MO","MOBOT","1861575","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"conf. C.C. Berg (BG)","Manuel J. Macía|et al.","Macía 6248","2001","11","13","South America","Bolivia","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, mediana pendiente, próximo a unas ruinas incas","-68.16527","-13.90027",NA,NA,NA,NA,"1045.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2020-08-15 22:32:00-03","MO","MOBOT","1864739","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Héctor Cabrera|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 50","2002","10","8","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9869444","-14.3619444",NA,NA,NA,NA,"596.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-02","4",NA,NA
"1147","2017-04-11 08:13:00-03","MO","MOBOT","1867506","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"V. Cardona","Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 1837","2002","3","23","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro.","-67.7944444","-14.6475",NA,NA,NA,NA,"230.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-13","3",NA,NA
"1148","2020-07-17 14:57:00-03","MO","MOBOT","1868340","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"V. Cardona","Renate Seidel|et al.","Seidel 8868","2002","3","24","South America","Bolivia","La Paz","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?) en planicie ondulada estacionalmente inundada. Parcela Temporal de Muestreo 15.","-67.7944444","-14.6475",NA,NA,NA,NA,"230.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-19","3",NA,NA
