"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","imagecode","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex","typeStatus"
"402","2011-01-21 22:20:00-02","MO","MOBOT","2250648","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Teresa Di Fulvio","Di Fulvio 225","South America","Argentina","Carrilobo, al sud-sudeste de Calchín",NA,NA,NA,NA,"1967","2","7","Córdoba","Río Segundo",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"403","2012-04-27 13:00:00-03","MO","MOBOT","2295689","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","BERTONI","BERTONI 39","South America","Argentina","Selva",NA,NA,NA,NA,"1984","10","13","Santiago del Estero","Rivadavia",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,"1",NA,NA
"404","2011-01-21 22:20:00-02","MO","MOBOT","2295712","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Teresa Di Fulvio","Di Fulvio 366","South America","Argentina","Entre Jerónimo Cortés y Balnearia",NA,NA,NA,NA,"1975","10","26","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","2295731","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Luis Ariza Espinar","Ariza Espinar 3188","South America","Argentina","Ciudad de Córdoba: Calles Bolívar y Fructuoso Rivera",NA,NA,NA,NA,"1993","11","24","Córdoba","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","2295752","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Luis Ariza Espinar","Ariza Espinar 3381","South America","Argentina","Ciudad de Córdoba: Barrio Güémez",NA,NA,NA,NA,"1998","3","3","Córdoba","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"407","2011-01-21 22:38:00-02","MO","MOBOT","2295774","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Alfredo E. Cocucci|Teresa Di Fulvio|L. Artico","Cocucci 363","South America","Argentina","Entre Serrezuela y el límite con La Rioja: Camino a Las Salinas",NA,NA,NA,NA,"1961","11","8","Córdoba","Cruz del Eje",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"408","2011-01-21 22:20:00-02","MO","MOBOT","2295796","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Teresa Di Fulvio","Di Fulvio 348","South America","Argentina","Jerónimo Cortés, entre Balnearia y Altos de Chipión, a orillas del Río El Saladillo",NA,NA,NA,NA,"1974","9","20","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"409","2016-08-10 12:34:00-03","MO","MOBOT","2402511","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Julio A. Hurrell|Emilio A. Ulibarri|F. Mollard|D. Bazzano","Hurrell 5090","South America","Argentina","Campo al S de Gualeguay",NA,NA,NA,NA,"2003","2","24","Entre Ríos","Gualeguay",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","N.M. Bacigalupo",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,"1",NA,NA
"410","2011-01-26 14:20:00-02","MO","MOBOT","2425837","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Renée H. Fortunato","Fortunato 6221","South America","Argentina","13 km al S de Pirané, por ruta 11.",NA,NA,NA,NA,"1998","11","1","Formosa","Pirané",NA,NA,"-59.2666667","-25.95",NA,NA,NA,NA,"I.M. Johnst.","R. Fortunato",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,"1",NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","2442126","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Campos","Campo 8","South America","Argentina","Ruta Nacional nº 38: km 942, Salinas Grandes, entre Castro Barros y el límite con Córdoba",NA,NA,NA,NA,"1984","10","17","La Rioja","General Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"412","2011-01-21 22:20:00-02","MO","MOBOT","2442243","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Teresa Di Fulvio","Di Fulvio 972","South America","Argentina","Ruta 79, kmss. 198/197: Entre Olta y La Ciénaga",NA,NA,NA,NA,"1998","3","9","La Rioja","General Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"413","2011-01-21 22:20:00-02","MO","MOBOT","2442256","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Teresa Di Fulvio","Di Fulvio 907","South America","Argentina","A 1 km de Olta hacia Cortaderas",NA,NA,NA,NA,"1997","1","7","La Rioja","General Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"414","2009-06-25 14:16:00-03","MO","MOBOT","2442270","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker","Hunziker 9273","South America","Argentina","Santa Rosa, barrancas del Río Conlara",NA,NA,NA,NA,"1951","10","17","San Luis","Junín",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"415","2009-06-25 14:16:00-03","MO","MOBOT","2442287","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker","Hunziker 9380","South America","Argentina","Cerca de Huinca Renancó, en el camino desde Del Campillo (km 555)",NA,NA,NA,NA,"1951","11","14","Córdoba","General Roca",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"416","2009-06-25 14:16:00-03","MO","MOBOT","2442302","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker","Hunziker 9342","South America","Argentina","Cerca de Holmberg, camino a Vicuña Mackenna",NA,NA,NA,NA,"1951","11","13","Córdoba","Río Cuarto",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"417","2011-01-21 22:20:00-02","MO","MOBOT","2442318","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Teresa Di Fulvio","Di Fulvio 963","South America","Argentina","Entre La Para y Marull, frente a la Laguna Mar Chiquita",NA,NA,NA,NA,"1997","11","8","Córdoba","Río Primero",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"418","2011-02-22 12:37:00-03","MO","MOBOT","2458461","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","A. Saint-Hilaire","Saint-Hilaire 2249-c","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"419","2010-11-13 05:21:00-02","MO","MOBOT","2490772","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Fátima Mereles","Mereles H. 5519","South America","Paraguay","Tte. Ochoa",NA,NA,NA,NA,"1993","12","11","Boquerón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Degen, R.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"420","2010-01-29 20:51:00-02","MO","MOBOT","2517734","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","W.G. Herter","Herter 76710","South America","Uruguay","Malvin",NA,NA,NA,NA,NA,NA,NA,"Maldonado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"421","2013-01-21 07:47:00-02","MO","MOBOT","2860282","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","M. Silvia Ferrucci","Ferrucci 597","South America","Argentina","5km SW de Antaje.",NA,NA,NA,NA,"1987",NA,NA,"Santiago del Estero","Banda",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"422","2018-05-17 05:29:00-03","MO","MOBOT","2860420","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Angel L. Cabrera|Silvia M. Botta|Cecilia Ezcurra|María E. Múlgura|Ana M. Ragonese","Cabrera 29681","South America","Argentina","Ruta 9, entre Simbol y Arraga",NA,NA,NA,NA,"1978",NA,NA,"Santiago del Estero","Silipica",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","P. Moreau",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"423","2010-03-18 21:18:00-03","MO","MOBOT","2860474","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","G. Malme","Malme 1016","South America","Paraguay","Colonia Risso pr. Rio Alpa Inter gramina humilia ripa rivuli aqua salsa.",NA,NA,NA,NA,"1893","9","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","I.M. Johnston, III.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"424","2010-06-09 16:46:00-03","MO","MOBOT","2479117","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum curassavicum","Erich Werdermann","Werdermann 711","South America","Chile","Azapa",NA,NA,NA,NA,"1925",NA,NA,"Tarapacá","Arica","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"curassavicum",NA,NA,NA,NA
"425","2016-08-10 12:59:00-03","MO","MOBOT","100922093","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum fruticulosum","Arturo E. Burkart","Burkart 12516","South America","Argentina","Sierra de la Troya.",NA,NA,NA,NA,"1941","2","22","La Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruticulosum",NA,"1",NA,NA
"426","2011-01-21 22:20:00-02","MO","MOBOT","2442065","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum fruticulosum","Teresa Di Fulvio","Di Fulvio 893","South America","Argentina","Ruta Nº 20 entre Hilario y Barreal",NA,NA,NA,NA,"1997","1","5","San Juan","Calingasta",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"fruticulosum",NA,NA,NA,NA
"427","2011-01-21 22:20:00-02","MO","MOBOT","2442083","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum fruticulosum","Teresa Di Fulvio","Di Fulvio 896","South America","Argentina","Ruta Nº 141: entre Marayes y el empalme con ruta a San Agustín de Valle Fértil",NA,NA,NA,NA,"1997","1","6","San Juan","Caucete",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"fruticulosum",NA,NA,NA,NA
"428","2011-01-21 22:20:00-02","MO","MOBOT","2442101","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum fruticulosum","Teresa Di Fulvio","Di Fulvio 891","South America","Argentina","Ruta Nº 20: ± Km 49, pasando Quebrada de Zonda hacia Calingasta",NA,NA,NA,NA,"1997","1","5","San Juan","Zonda",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"fruticulosum",NA,NA,NA,NA
"429","2011-02-25 05:51:00-03","MO","MOBOT","2442121","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum fruticulosum","Roberto Kiesling|P. Moglia|Tesira S. Tombesi","Kiesling 8844","South America","Argentina","Quebrada de Acaparrosa, extremo N",NA,NA,NA,NA,"1997","1","15","San Juan","Iglesia","3160.00000000",NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"fruticulosum",NA,NA,NA,NA
"430","2011-01-21 22:20:00-02","MO","MOBOT","2442236","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum fruticulosum","Teresa Di Fulvio","Di Fulvio 937","South America","Argentina","Pocito. Ruta Nº 40: Km 129. Yendo a Villa Media Agua, cerca del límite con el Departamento Sarmiento",NA,NA,NA,NA,"1997","3","29","San Juan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"fruticulosum",NA,NA,NA,NA
"431","2020-08-31 08:53:25-03","INPA","INPA","199616","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Pipoly III, JJ","11244","Southern America","French Guiana","Mahaica-Berbice. Abary River mouth & along canals leading into river, between coastal hwy & ocean.",NA,NA,NA,"INPA0199616","1987","03","28",NA,NA,NA,NA,"-57.783333","6.583333","-57.783333","6.583333","Dicotyledon Asterids","Boraginales","L.","Feuillet, CPGA","1990",NA,NA,NA,NA,NA,"INPA0199616 INPA0199616_e",NA,NA,NA,NA,NA,NA
"432","2020-08-31 08:53:25-03","INPA","INPA","98435","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Schinini, A","18648","Southern America","Argentina","Camino de Mercedes a Paso de los Libres y río Miriñay. Em suelos salitrosos.",NA,NA,NA,"INPA0098435","1979","09","17","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,"Dicotyledon Asterids","Boraginales","L.",NA,NA,NA,NA,NA,NA,NA,"INPA0098435 INPA0098435_e",NA,NA,NA,NA,NA,NA
"433","2021-02-04 10:26:49-03","UFRPE","HST","13219","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","J.I.M.Melo; et al.","491",NA,"Brasil",NA,NA,NA,"Erva reptante; flores alvas com fauce violácea; frutos imaturos verdes. frequente. Halpófila.","HST013219","2005","04","04","Paraíba","Soledade",NA,NA,"-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"L.","J.I.M.Melo","2005",NA,NA,"21726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-09-12 05:00:02-03","US","US","98762","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wilkes Explor. Exped.","s.n.","South America - Neotropics","Peru",NA,NA,NA,NA,NA,"1838",NA,NA,"Lima",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"435","2020-09-12 05:00:02-03","US","US","3443686","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","L. J. Dorr & S. M. Niño","9117","South America - Neotropics","Venezuela","Adícora.",NA,NA,NA,"US00727951","2002","8","16","Falcón","Falcón",NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"436","2020-09-12 05:00:02-03","US","US","2736208","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","G. W. Barclay","860","South America - Neotropics","Colombia","Mangles, River Mira.",NA,NA,NA,"US02900162","1836","12","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","US02900162_01",NA,NA,NA,"1",NA,NA
"437","2020-09-12 05:00:02-03","US","US","98761","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Wilkes Explor. Exped.","s.n.","South America","Argentina","Patagonia",NA,NA,NA,"US01074570","1838",NA,NA,"Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"438","2020-09-12 05:00:02-03","US","US","1591143","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","S. Venturi","2355","South America","Argentina","Provincia de Tucumán, (R.A.), Departamento Trancas, Tapia.",NA,NA,NA,"US02900186","1923","12","30","Tucuman",NA,"750",NA,NA,NA,NA,NA,NA,"Lamiales","I.M. Johnst.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","US02900186_01",NA,"argentinum",NA,"1",NA,NA
"439","2020-09-12 05:00:02-03","US","US","1281925","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","B. Paul","C-24","South America - Neotropics","Colombia","Barranquilla.",NA,NA,NA,"US02900156","1926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"440","2020-09-12 05:00:02-03","US","US","3439357","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","A. Fernandez & R. Gonto","18051","South America - Neotropics","Venezuela","Municipio Falcón. Parque Nacional Médanos de Coro, entre Adícora y el extremo sur del istmo.",NA,NA,NA,"US02900133","2001","11",NA,"Falcon",NA,NA,"5","-69.708","11.75",NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","US02900133_01",NA,NA,NA,"1",NA,NA
"441","2020-09-12 05:00:02-03","US","US","1198035","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","W. Wheeler, R. Rose & W. Beebe","15","South America - Neotropics","Ecuador","The Williams Galapagos, Seymour Bay.",NA,NA,NA,"US02900179","1923","4","25","Colón",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"442","2020-09-12 05:00:02-03","US","US","1344921","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bro. Elias","423","South America - Neotropics","Colombia","Puerto Colombia and vicinity.",NA,NA,NA,"US02900154","1928","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"443","2020-09-12 05:00:02-03","US","US","1233813","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","-. Hieronymus & Niederlein, --","159","South America","Argentina","En las Salinas Grandes entre Balde de Nabor y la frontera de la Provincia de la Rioja, Córdoba.",NA,NA,NA,"US02900185","1878","12","31","Cordoba",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","I.M. Johnst.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"argentinum",NA,"1",NA,NA
"444","2020-09-12 05:00:02-03","US","US","2919937","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","O. Boelcke","982","South America","Argentina","Entre Ríos, Delta del Paraná, arroyo Martínez.",NA,NA,NA,"US02900206","1944","10","13","Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"445","2020-09-12 05:00:02-03","US","US","2325021","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","J. Cuatrecasas","24285","South America - Neotropics","Colombia","Barranquilla, Las Flores-La Playa, saline marshes.",NA,NA,NA,"US02900148","1959","9","13","Atlántico",NA,NA,"2",NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"446","2020-09-12 05:00:02-03","US","US","2222798","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Bro. Gines","4520","South America - Neotropics","Venezuela","Tacarigua.",NA,NA,NA,"US02900129",NA,NA,NA,"Miranda",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"447","2020-09-12 05:00:02-03","US","US","3443687","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","L. J. Dorr, L. C. Barnett & S. M. Niño","9122","South America - Neotropics","Venezuela","Adícora, 1.5 km W of junction with road leading to Pueblo Nuevo.",NA,NA,NA,"US00727950","2002","8","17","Falcón","Falcón",NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"448","2020-09-12 05:00:02-03","US","US","1557442","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","G. P. Cooper","213","South America - Neotropics","Venezuela",NA,NA,NA,NA,"US01163164","1933","4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","US01163164_01",NA,NA,NA,"1",NA,NA
"449","2020-09-12 05:00:02-03","US","US","2799051","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","D. R. Simpson & J. Schunke Vigo","612","South America - Neotropics","Peru","Dpto. Tumbes: Prov. Tumbes, Dtto. Tumbes, Bosque Nacional de Tumbes: Región de bosque muy seco tropical (sensu Tosi, 1960), cerca de El Caucho o entre El Caucho y Pampas de Hospital.",NA,NA,NA,"US02900234","1968","1","8","Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","US02900234_01",NA,NA,NA,"1",NA,NA
"450","2020-09-12 05:00:02-03","US","US","2198247","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Castellanos, --","15211","South America","Argentina","Provincia San Juan, Dep. Iglesia, de Rodeo a Colangüil.",NA,NA,NA,"US02900197","1950","2","1","San Juan",NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","L.",NA,NA,NA,NA,NA,NA,"Dicotyledonae","US02900197_01",NA,NA,NA,"1",NA,NA
