"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","identifiedBy","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"538","2008-05-27 22:02:00-03","MO","MOBOT","689890","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Robin B. Foster","Foster 8896","1982","9","24","South America","Peru","Pasco","Pichis Valley: Near Paujil, 10 km downriver from Puerto Bermúdez, E side of river across from big bend with large island. Forest on low hills and small ravines.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Oxapampa","300.00000000","R. Callejas","-74.91666","-10.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","5",NA,NA
"539","2008-05-27 22:02:00-03","MO","MOBOT","690164","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Alwyn H. Gentry|James S. Miller","Gentry 54904","1986","7","20","South America","Ecuador","Napo","Quito-Lago Agrio road, between Santa Rosa de Quijos and Reventador.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"1240.00000000","R. Callejas (HUA)","-77.75","-0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-87","4",NA,NA
"540","2008-05-27 22:02:00-03","MO","MOBOT","690290","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Edgar Gudiño|Nestor Andi","Gudiño Jara 2035","1992","12","10","South America","Ecuador","Napo","Pompeya. Carretera MAXUS km 3-3.5. Bosque Primario. Bosque húmedo Tropical.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"La Joya de los Sachas","250.00000000","R. Callejas (HUA)","-76.61666","-0.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-25","3",NA,NA
"541","2008-05-27 22:02:00-03","MO","MOBOT","690396","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77014","1992","5","23","South America","Peru","Puno","Candamo, fila at mouth of Río Guacamayo, wet ridgetop forest with cloud forest elements.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"500.00000000","R. Callejas (HUA)","-69.75","-13.5","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"926","3",NA,NA
"542","2008-05-27 22:02:00-03","MO","MOBOT","690399","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Martín E. Timaná","Timaná 1068","1990","10","18","South America","Peru","Cusco","Camanti, Maniri. Collectadas en el Cerro Camanti desde los 830 a 920 m. Bosque montano con abundantes epífitas. Suelos principalø mente arena y arcilla.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Quispicanchis","830.00000000","R. Callejas (HUA)","-70.8","-13.28333","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","4",NA,NA
"543","2008-05-27 22:02:00-03","MO","MOBOT","690479","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 2402","1991","10","3","South America","Peru","Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Trocha H,I y G. Principalmente bosque secundario tardío.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Tambopata","200.00000000","R. Callejas (HUA)","-69.05","-12.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","5",NA,NA
"544","2014-04-04 05:47:00-03","MO","MOBOT","690693","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Alwyn H. Gentry|Rodolfo Vásquez|C. Blaney|Nestor Jaramillo","Gentry 61702","1988","2","20","South America","Peru","Loreto","Explorama Tourist Camp, Yanamono, halfway between Indiana and mouth of Río Napo. Seasonally inundated tahuampa forest.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Maynas","120.00000000","R. Callejas (HUA)","-72.83333","-3.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-122","3",NA,NA
"545","2008-05-27 22:02:00-03","MO","MOBOT","690935","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Gilberto N. Morillo|Ronald L. Liesner","Morillo 9138","1982","5","11","South America","Venezuela","Bolívar","Río Caura, camino entre Campamento Las Pavas y El Playón, bosque húmedo tropical.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"220.00000000","J.Steyermark & R.Callejas (FVG 2003)","-64.45","6.26666","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-8","7",NA,NA
"546","2016-10-13 05:57:00-03","MO","MOBOT","691203","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"David A. Neill|et al.","Neill 7733","1987","6","29","South America","Ecuador","Napo","Rio Napo, at mouth of Rio Huambuno, 3 km downstream from Campana Cocha. Primary forest on river floodplain. Medical Ethnobotany of Lowland Quichua Informant: Leonardo Grefa School for Field Studies Class",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"350.00000000","R. Callejas, 1991 (HUA)","-77.41666","-0.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-8","4",NA,NA
"547","2013-10-05 06:32:00-03","MO","MOBOT","691376","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"H. van der Werff|Ángel C. González","van der Werff 4596","1983","6","29","South America","Venezuela","Apure","Distr. Paéz. Campamento de Corpo Andes, along Río Arauca at Colombian border. Remnants of evergreen swampy forest, with hummocks and little gullies, near Los Torunos.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"200.00000000","J. A. Steyermark","-71.75","7.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-1","2",NA,NA
"548","2013-10-05 06:32:00-03","MO","MOBOT","691723","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"H. van der Werff|Ángel C. González","van der Werff 4695","1983","7","1","South America","Venezuela","Apure","Distr. Paéz; Parcela # 3, ca. 2 hrs. = 25 km by car E of El Nula. Undis- turbed evergreen forest, partly swampy with hummocks & creeks. Many small palms, Polybotrya common, as well as terrestrial Adiantum ssp. Few plants flowering.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"200.00000000","Julian A. Steyermark","-71.75","7.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-3","6",NA,NA
"549","2016-10-13 05:57:00-03","MO","MOBOT","691777","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Fernando Hurtado|David A. Neill","Hurtado 1537","1989","1","26","South America","Ecuador","Pastaza","Vía Auca, 115 km al S de Coca, 10 km al S de la frontera Napo-Pastaza, cerca del Río Tigüino. Carretera de PETRO-CANADA en construcción. Bosque húmedo Tropical; primario. Lomas de suelo rojo, Oxisol.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"320.00000000","R. Callejas (HUA)","-76.91666","-1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","1",NA,NA
"550","2008-05-27 22:02:00-03","MO","MOBOT","691941","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Percy Núñez V.","Núñez Vargas 14041","1991","8","10","South America","Peru","Cusco","Hills around Río Araza between Pande Azucar and Quince Mil Airport. Forests 292 km from Cusco.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Quispicanchis","643.00000000","R. Callejas (HUA)","-70.75","-13.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","5",NA,NA
"551","2015-02-06 10:44:00-02","MO","MOBOT","691972","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Percy Núñez V.","Núñez Vargas 6500","1986","11","10","South America","Peru","Madre de Dios","Río Tambopata, 2 km E from the Colpa de Guacamayos.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Tambopata","280.00000000","R. Callejas (COL)","-69.2333333","-12.7666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-64","4",NA,NA
"552","2011-06-10 23:40:00-03","MO","MOBOT","692021","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Percy Núñez V.","Núñez Vargas 12199","1990","6","18","South America","Peru","Madre de Dios","Cusco Amazónico Lodge. 15 km NE of Puerto Maldoønado.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Tambopata","200.00000000","M. Timana (MO)","-69.05","-12.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","3",NA,NA
"553","2014-04-04 05:46:00-03","MO","MOBOT","692178","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo|Peggy Stern","Gentry 29035","1980","7","26","South America","Peru","Loreto","Yanamono, Explorama Tourist Camp on Río Amazonas between Indiana and mouth of Río Napo, Non-inundated forest.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Maynas","120.00000000","R. Callejas","-72.8","-3.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-11","1",NA,NA
"554","2016-10-13 05:57:00-03","MO","MOBOT","692321","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Fernando Hurtado|David A. Neill|Alberto Angel Alvarado","Hurtado 2749","1989","12","12","South America","Ecuador","Napo","Cantón Archidona. Loreto. Al pie del Volcán Sumaco. Al lado del Río Suno. Bosque muy húmedo Tropical. Bosque perturbado.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"400.00000000","R. Callejas (HUA)","-77.31666","-0.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-24","2",NA,NA
"555","2012-12-07 11:08:00-02","MO","MOBOT","692399","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Alwyn H. Gentry|Juan Revilla|José Schunke V.","Gentry 15895","1976","1","17","South America","Peru","Huánuco","Across Río Huallaga from Tingo Maria, premontane wet forest.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"650.00000000","R. Callejas","-75.98333","-9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"825","1",NA,NA
"556","2014-04-24 11:08:00-03","MO","MOBOT","692469","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Gerrit Davidse|James S. Miller","Davidse 26879","1984","7","2","South America","Venezuela","Amazonas","Upper Río Baria.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Río Negro","100.00000000","Julian A. Steyermark","-66.25","0.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-56","2",NA,NA
"557","2013-10-05 06:32:00-03","MO","MOBOT","692481","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"H. van der Werff|Ángel C. González","van der Werff 4845","1983","7","4","South America","Venezuela","Apure","Distr. Paéz; Parcela # 3, 2 hrs. = 25 km by car E of El Nula. Along the somewhat disturbed edge of forest, including some ruderal species.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,NA,NA,"-71.7519444","7.2380555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-6","6",NA,NA
"558","2008-05-27 22:02:00-03","MO","MOBOT","692495","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Gerrit Davidse|James S. Miller","Davidse 27487","1984","7","18","South America","Venezuela","Amazonas","RIO NEGRO: Caño Blanco, a white-water tributary of the Río Mawarinuma, ca. 3 km up- stream (SE) of the Neblina Base Camp.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"150.00000000","Julian A. Steyermark","-66.13333","0.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-63","6",NA,NA
"559","2008-05-27 22:02:00-03","MO","MOBOT","692683","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Percy Núñez V.|O. L. Phillips|Nestor Jaramillo","Núñez Vargas 10545","1989","5","27","South America","Peru","Madre de Dios","Cusco Amazónico, Tourist Lodge. Trail 1, 15 km NE of Puerto Maldonado.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Tambopata","200.00000000","R. Callejas (HUA)","-69.05","-12.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","3",NA,NA
"560","2011-06-09 17:51:00-03","MO","MOBOT","692795","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Carlos E. Cerón","Cerón Martínez 2472","1987","10","10","South America","Ecuador","Napo","Carretera Coca-Loreto, hasta el Km 23. Bosque disturbado al borde de la carretera. Bosque Húmedo Tropical.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"300.00000000","R. Callejas (HUA)","-77.33333","-0.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-35","5",NA,NA
"561","2015-07-02 11:23:00-03","MO","MOBOT","693186","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Percy Núñez V.","Núñez Vargas 13021","1991","2","18","South America","Peru","Cusco","Camanti; 254 km from Cusco road to Maldonado, 15 Quince, Mil area. River, rivulets and waterfalls.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Quispicanchis","643.00000000","R. Callejas (COL)","-70.75","-13.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","3",NA,NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","693223","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Percy Núñez V.","Núñez Vargas 13963","1991","8","10","South America","Peru","Cusco","Hills around Río Araza between Pande Azucar and Quince Mil Airport. Forests 292 km from Cusco.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,"Quispicanchis","643.00000000","R. Callejas (HUA)","-70.75","-13.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","6",NA,NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","693399","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen","Holm-Nielsen 19262","1979","8","13","South America","Ecuador","Napo","Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"500.00000000","S.S. Renner","-77.68333","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2011-06-08 17:18:00-03","MO","MOBOT","693410","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 19918","1979","8","26","South America","Ecuador","Napo","Río Yasuní, Garza Cocha. Blackwater swamp forest.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"330.00000000","S.S. Renner","-75.75","-1.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2008-05-27 22:02:00-03","MO","MOBOT","693417","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 19948","1979","8","26","South America","Ecuador","Napo","Río Yasuní, Charapillo. Sandbank vegetation.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"320.00000000","S.S. Renner","-75.73333","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2011-06-08 17:18:00-03","MO","MOBOT","693425","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 20132","1979","8","29","South America","Ecuador","Napo","Río Aguarico. Tangoy, 1 hour downstream from Zancudo. Flooded forest along the river.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"290.00000000","S.S. Renner","-75.45","-0.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2011-06-08 17:18:00-03","MO","MOBOT","693454","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 22609","1980","3","23","South America","Ecuador","Pastaza","Río Papayacu at Río Curaray. Rain forest. Moraceae (Ficus), Lecythidaceae (Grias), Annonaceae, and few palms.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"235.00000000","S.S. Renner","-76.7","-1.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2011-06-08 17:18:00-03","MO","MOBOT","693463","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 22660","1980","3","24","South America","Ecuador","Pastaza","Río Villano. Ceiba - Ficus rain forest.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"260.00000000","S.S. Renner","-77.03333","-1.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2011-06-08 17:18:00-03","MO","MOBOT","693473","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 2737","2005","3","30","South America","Ecuador","Los Ríos","Surroundings of Montalvo (foothills of the Andes, c. 40 km E of Babahoyo). Rain forest with coffee and cocoa-plantations.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"100.00000000",NA,"-79.28333","-1.78333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-06-13 04:36:00-03","MO","MOBOT","693481","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J.E. Lawesson|T. Læssøe|P.M. Jørgensen","Lawesson 39787","1983","7","8","South America","Ecuador","Napo","Communa San Isla, Río Napo, about 3 km east of Añangu. Disturbed tropical rain forest, mainly igapó. Especially many palms along Río Garza Coche.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"260.00000000","S.S. Renner","-76.35","-0.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2008-05-27 22:02:00-03","MO","MOBOT","693500","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J.E. Lawesson","Lawesson 43370","1983","4","8","South America","Ecuador","Napo","Río Yasuní, Garza Cocha. Primary rain forest near the beginning of and on both sides of lake Garza Coche. Terra firme.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"200.00000000","S.S. Renner","-75.78333","-1.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2008-05-27 22:02:00-03","MO","MOBOT","693508","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J.E. Lawesson","Lawesson 43553","1983","4","12","South America","Ecuador","Napo","Río Yasuní. Riverbanks around Garza Coche.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"200.00000000","S.S. Renner","-75.78333","-1.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2008-05-27 22:02:00-03","MO","MOBOT","693516","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Korning|Karsten Thomsen","Korning 47038","1983","10","1","South America","Ecuador","Napo","Añangu, NW corner of the Parque Nacional Yasuní. Riverside forest close to Río Napo. Disturbed rain forest.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"255.00000000","S.S. Renner","-76.36666","-0.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2008-05-27 22:02:00-03","MO","MOBOT","693526","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Korning|Karsten Thomsen","Korning 47361","1983","11","30","South America","Ecuador","Napo","South side of Río Napo, opposite to Primavera. Epiphytes on giant Ceiba tree La Torre.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"260.00000000","S.S. Renner","-76.75","-0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","693534","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A.S. Barfod|et al.","Barfod 48210","1983","10","11","South America","Ecuador","Esmeraldas","Zapallo Grande, a mixed black and Cayapa Amerindian community along Río Cayapa. Second growth vegetation and disturbed rain forests close to village.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"200.00000000","Callejas, R. (HUA)","-78.9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2008-05-27 22:02:00-03","MO","MOBOT","693562","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 529","1968","6","9","South America","Ecuador","Pastaza","Puento Santana.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"900.00000000",NA,"-78.03333","-1.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2008-05-27 22:02:00-03","MO","MOBOT","693571","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 643","1968","6","12","South America","Ecuador","Napo","Tena, rainforest.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"500.00000000",NA,"-77.86666","-0.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2008-05-27 22:02:00-03","MO","MOBOT","693581","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 739","1968","6","18","South America","Ecuador","Napo","At Rio Payamino.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"0E8",NA,"-77.2","-0.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2008-05-27 22:02:00-03","MO","MOBOT","693587","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 863","1968","6","22","South America","Ecuador","Napo","At Rio Sung.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"0E8",NA,"-77.16666","-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2008-05-27 22:02:00-03","MO","MOBOT","693606","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 1028","1968","6","27","South America","Ecuador","Napo","Archidona.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,NA,NA,"-77.8","-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2008-05-27 22:02:00-03","MO","MOBOT","693615","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"B. Løjtnant|Ulf Molau","Løjtnant 13245","1979","5","16","South America","Ecuador","Pastaza","Montalvo, along Río Bobonaza 0-1 km N of the military camp. Partly disturbed rain forest along the river.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"250.00000000",NA,"-76.96666","-2.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2008-05-27 22:02:00-03","MO","MOBOT","693912","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Walter A. Palacios","Palacios Cuenca 5677","1990","9","16","South America","Ecuador","Napo","Cantón El Chaco. Codo Sinclair. Bosque muy húmedo Tropical. Bosque primario en el valle del Río Quijos. Suelo con enormes rocas superficiales.",NA,NA,NA,NA,NA,NA,"(Sw.) Loudon",NA,NA,"650.00000000","R. Callejas (HUA)","-77.45","-0.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-47","3",NA,NA
