"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"769","2020-09-12 05:00:02-03","US","US","1773831","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Cuatrecasas","3509","1938","10","12","South America - Neotropics","Colombia","Meta",NA,"Los Llanos. Int. El Meta: Villavicencio.",NA,NA,NA,NA,"US03844300",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"770","2020-09-12 05:00:02-03","US","US","2198875","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. E. Schultes & I. Cabrera","14618","1951","11","27","South America - Neotropics","Colombia",NA,NA,"Amazonas - Vaupés. Río Apaporis, Raudal de Jirijirimo.",NA,NA,NA,NA,"US03844275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"771","2020-09-12 05:00:02-03","US","US","1707159","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","O. L. Haught","2579","1939","2","6","South America - Neotropics","Colombia","Meta",NA,"Los Llanos. Intendencia El Meta. Agua Linda, about 60 km. east of Villavicencio.",NA,NA,NA,NA,"US03844298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"772","2020-09-12 05:00:02-03","US","US","3356750","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","B. Stergios, S. Niño, I. Sikoura, N. Piven & et al.","16250","1894","11","3","South America - Neotropics","Venezuela","Amazonas",NA,"Río Casiquiare; entre Solano y Carimocare. Misión Proyecto Vavilov, Convenio IVIC-NEBA-UNELLEZ. [unsure placement]",NA,NA,NA,NA,"US03844229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"773","2020-09-12 05:00:02-03","US","US","2708450","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. T. Prance, W. C. Steward, A. A. Atchley, W. C. Steward, D. B. Woolcott & et al.","14087","1971","7","11","South America - Neotropics","Brazil","Amazonas",NA,"Rio Ituxi, vicinity of Bôca do Curuquetê.",NA,NA,NA,NA,"US01933441","US01933441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"774","2020-09-12 05:00:02-03","US","US","3417332","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","S. A. Mori, S. Heald, D. Clarke, C. Captain, C. Perry, -- Smith & R. Williams","24440","1997","3","17","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 3 mi SW on Karupukari/Annai Road","-58.7167","4.62639",NA,NA,"US00704731",NA,"70",NA,"Kelloff, Carol L.; Liesner, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"775","2020-09-12 05:00:02-03","US","US","1190222","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. S. de la Cruz","1747","1922","7","24","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Dadanawa, near, upper Rupununi R.","-59.5","2.75",NA,NA,"US00693979",NA,NA,NA,"Moldenke, H. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"776","2020-09-12 05:00:02-03","US","US","1473258","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","B. J. Pickel","2246","1930","1","1","South America - Neotropics","Brazil","Pernambuco","Pombos","Tapéra","-35.3958015441895","-8.14138984680176",NA,NA,"US01933449","US01933449_01",NA,NA,NA,NA,NA,"16427","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"777","2020-09-12 05:00:02-03","US","US","3172790","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. Gómez & R. Duno","752","1989","4","26","South America - Neotropics","Venezuela","Apure",NA,"En Morichal pequeño. Distritos Pedro Camejo. Morichala a 1 km al E de la laguna La Tortuga, sector de lagunas al S de Caño Mocho.",NA,NA,NA,NA,"US03844230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"778","2020-09-12 05:00:02-03","US","US","3449972","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. M. Raynal","19824","1978","1","13","South America - Neotropics","French Guiana",NA,NA,"Savane Gabrielle, Plaine et Montagne de Kaw","-52.26","4.69",NA,NA,"US00754156",NA,NA,NA,"Raynal, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"779","2020-09-12 05:00:02-03","US","US","2165460","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. R. Fosberg","20499","1943","4","13","South America - Neotropics","Colombia","Valle del Cauca",NA,"Cordillera Occidental. Río Timba, 3 km. w. of Timba, Dept. del Valle.","-77.67","3.1",NA,NA,"US03844294",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"780","2020-09-12 05:00:02-03","US","US","33231","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","W. J. Burchell","9555",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Brasilândia deinas",NA,NA,NA,NA,NA,"US01933453","US01933453_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"781","2020-09-12 05:00:02-03","US","US","2936342","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. M. Harley, T. S. Santos, R. M. Storr, T. S. Santos & R. S. Pinheiro","17980","1977","1","16","South America - Neotropics","Brazil","Bahia",NA,"Between Alcobaça and Prado, on the coast road 12km N of Alcobaça","-39.22","-17.48",NA,NA,"US01933435","US01933435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"782","2020-09-12 05:00:02-03","US","US","3271579","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","109","1987","10","8","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls, vicinity of Kaieteur airstrip","-59.4833","5.18333",NA,NA,"US00692880",NA,"450",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"783","2020-09-12 05:00:02-03","US","US","2708452","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. T. Prance, P. J. M. Maas, D. B. Woolcott, D. F. Coêlho & J. F. Ramos","15242","1971","10","14","South America - Neotropics","Brazil","Amazonas",NA,"Basin or Rio Negro. Rio Negro between Ilha Uabetuba e Ilha da Silva",NA,NA,NA,NA,"US01933439","US01933439_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"784","2020-09-12 05:00:02-03","US","US","3118463","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","10074","1987","9","6","South America - Neotropics","French Guiana",NA,NA,"Monpé Soula, Bassin du Haut-Marouini","-54","2.65",NA,NA,"US00693966",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"785","2020-09-12 05:00:02-03","US","US","2047795","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","S. G. Smith & J. M. Idrobo","1560","1950","8","22","South America - Neotropics","Colombia","Meta",NA,"Two km. east of Río Zanza above junction with Río Güejar; north end of Cordillera Macarena. Intendencia Meta.",NA,NA,NA,NA,"US03844282",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"786","2020-09-12 05:00:02-03","US","US","2143770","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. S. Irwin","243","1954","5","1","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Atkinson Field","-58.25","6.48",NA,NA,"US00693972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"787","2020-09-12 05:00:02-03","US","US","3388383","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. Fernández, C. Reyes & R. Alvarez","12240",NA,NA,NA,"South America - Neotropics","Venezuela","Anzoategui",NA,"Municipio Freites. Cabecera morichal Morichalote, fundo Mis Aídas. 6-7 km al oeste de Oritupano.","-63.5","9.03",NA,NA,"US03844228",NA,"110","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"788","2020-09-12 05:00:02-03","US","US","2435322","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. A. Steyermark","88372","1961","1","12","South America - Neotropics","Venezuela","Bolivar",NA,"South of camp. Vicinity of camp, 5 kms. from Hato de Nuria, E. of Miamo. Altiplanicie de Nuria.",NA,NA,NA,NA,"US03844237",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"789","2020-09-12 05:00:02-03","US","US","3108155","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. Stoffers, A. .R. A. Görts-van Rijn, B. Welle & K. Bonsen","372","1982","11","17","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Makatui savanna, ca. 3.5 km SW of Aishalton","-59.25","2.5",NA,NA,"US00693969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"790","2020-09-12 05:00:02-03","US","US","3070536","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","452","1985","2","27","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Savanna, Mountain Point, near ranch of Shirley Humphries","-59.65","2.96",NA,NA,"US00693968",NA,"140","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"791","2020-09-12 05:00:02-03","US","US","3528746","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. M. R. Leprieur","s.n.","1838",NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,NA,NA,"US00942869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"792","2020-09-12 05:00:02-03","US","US","1350880","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. P. Killip & A. C. Smith","14916","1926","11","28","South America - Neotropics","Colombia","Santander",NA,"Polonia. Dept. Santander: Puerto Wilches and vicinity.",NA,NA,NA,NA,"US03844305",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"793","2020-09-12 05:00:02-03","US","US","2622550","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. A. Steyermark & G. S. Bunting","102681","1970","4","17","South America - Neotropics","Venezuela","Amazonas",NA,"Territorio Federal Amazonas: San Carlos de Río Negro.",NA,NA,NA,NA,"US03844235",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"794","2020-09-12 05:00:02-03","US","US","2198873","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. E. Schultes & I. Cabrera","14556","1951","11","25","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupés. Río Apaporis, Raudel de Jirijirimo.",NA,NA,NA,NA,"US03844277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"795","2020-09-12 05:00:02-03","US","US","1907847","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","B. Maguire & G. Stahel","25025","1944","10","19","South America - Neotropics","Suriname",NA,NA,"Sectie O, km 68","-55.26","5.31",NA,NA,"US00693973",NA,NA,NA,"Moldenke, H. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"796","2020-09-12 05:00:02-03","US","US","3130287","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. L. Zarucchi, C. A. Todzia, S. R. Hill, C. A. Todzia & B. W. Nelson","2972","1983","7","7","South America - Neotropics","Brazil","Amazonas","Borba","Axinim, Rio Abacaxis, along Petrobras road from Igarapé Axinim","-58.72","-4.25",NA,NA,"US01933429","US01933429_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"797","2020-09-12 05:00:02-03","US","US","3215409","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4740","1988","4","18","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls National Park","-59.4833","5.16667",NA,NA,"US00692879",NA,"500",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"798","2020-09-12 05:00:02-03","US","US","2166141","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","N. C. Fassett","25066","1944","4","15","South America - Neotropics","Colombia","Santander",NA,"Dept. Santander. On bank of small stream and in water La Gomez, between Bucaramanga and Puerto Wilches.",NA,NA,NA,NA,"US03844290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"799","2020-09-12 05:00:02-03","US","US","2198918","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. E. Schultes & I. Cabrera","19429","1953","5","27","South America - Neotropics","Colombia","Vaupés",NA,"Río Papurí: Teresita.",NA,NA,NA,NA,"US03844270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"800","2020-09-12 05:00:02-03","US","US","2109018","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. R. Fosberg","21242","1943","10","13","South America - Neotropics","Colombia","Nariño",NA,"Pacific Lowlands. 2 km. e. of Barbacoas, just s. of Río Telembí, Dept. de Nariño.","-78.13","1.67",NA,NA,"US03844293",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"801","2020-09-12 05:00:02-03","US","US","3566054","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","K. M. Redden, M. Lyle, R. Williams, C. Perry & C. Paul","2979","2004","2","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Mazaruni River. W bank at Surwakwima Falls. W. of Base Camp 6","-60.6717","6.08131",NA,NA,"US01017850",NA,"472",NA,"Hensold, N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"802","2020-09-12 05:00:02-03","US","US","2647732","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","M. Nee & S. Mori","3808","1971","3","28","South America - Neotropics","Colombia","Santander",NA,"Departamento de Santander. Military hospital near Cimitarra.",NA,NA,NA,NA,"US03844266",NA,"100","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"803","2020-09-12 05:00:02-03","US","US","1460731","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. P. Killip & A. C. Smith","26908","1929","8","2","South America - Neotropics","Peru","Loreto",NA,"Dept. Loreto: Iquitos.",NA,NA,NA,NA,"US03844246",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"804","2020-09-12 05:00:02-03","US","US","1234208","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. Jelski","s.n.",NA,NA,NA,"South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne","-52.33","4.93",NA,NA,"US00693986",NA,NA,NA,"Moldenke, H. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"805","2020-09-12 05:00:02-03","US","US","537879","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. A. Samuels","s.n.","1916","4","10","South America - Neotropics","Suriname",NA,NA,"Paramaribo, Agricultural Experiment Station","-55.16","5.83",NA,NA,"US00693985",NA,NA,NA,"Moldenke, H. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"806","2020-09-12 05:00:02-03","US","US","1471406","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","B. E. Dahlgren & E. Sella","411","1929","3",NA,"South America - Neotropics","Brazil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,"US01933452","US01933452_01",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"807","2020-09-12 05:00:02-03","US","US","3450030","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. M. Raynal","21292","1979","4","22","South America - Neotropics","French Guiana",NA,NA,"Savane Gabrielle, 10 km ESE Degrad de Stoupan","-52.26","4.69",NA,NA,"US00754125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"808","2020-09-12 05:00:02-03","US","US","2548131","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. Goodland","880","1963","9","26","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Northern Savanna, Manari Creek, 12 mi. N of; 1 mi. W of North Road","-59.8","3.48",NA,NA,"US00693970",NA,"107",NA,"Moldenke, H. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"809","2020-09-12 05:00:02-03","US","US","530713","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. F. Pittier","524","1905","12",NA,"South America - Neotropics","Colombia","Cauca",NA,"Córdoba, Dagua Valley, Pacific Coastal Zone.",NA,NA,NA,NA,"US03844311",NA,"30","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"810","2020-09-12 05:00:02-03","US","US","1999649","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Araque Molina & F. A. Barkley","19Ch093","1949","1","22","South America - Neotropics","Colombia","Chocó",NA,"Departamento del Chocó. En montañes ricas con suelos ricos en un lugar denominado El Diez y Seis.",NA,NA,NA,NA,"US03844283",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"811","2020-09-12 05:00:02-03","US","US","1041798","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. W. Pennell","1526","1917","8","26","South America - Neotropics","Colombia","Meta",NA,"Intendencia Meta. Villavicencio. Near Rio Guatiquia.",NA,NA,NA,NA,"US03844309",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"812","2020-09-12 05:00:02-03","US","US","2772579","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. C. Berg, O. P. Monteiro, J. F. Ramos, O. P. Monteiro & J. F. Lima","18451","1973","10","12","South America - Neotropics","Brazil","Mato Grosso",NA,"Rio Aripuanã, forest along Baihia, near Humboldt Centre","-59.35","10.2",NA,NA,"US01933437","US01933437_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"813","2020-09-12 05:00:02-03","US","US","1518918","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","W. Archer","1664","1931","4","1","South America - Neotropics","Colombia","Chocó",NA,"Intendencia del Chocó: Between La Oveja and Quibdó.",NA,NA,NA,NA,"US03844303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"814","2020-09-12 05:00:02-03","US","US","933523","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. C. Lehmann","1950","1884","9",NA,"South America - Neotropics","Colombia","Cauca",NA,"Bei Sucre & bei Salsico am Rio Dagua.",NA,NA,NA,NA,"US03844312",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"815","2020-09-12 05:00:02-03","US","US","2198907","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. E. Schultes & I. Cabrera","18648*","1953","2","16","South America - Neotropics","Colombia","Antioquia",NA,"Urabá: Municipio de Mutatá, Villa Arteaga.",NA,NA,NA,NA,"US03844272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"816","2020-09-12 05:00:02-03","US","US","2655142","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. J. Hermann","11051","1944","1","21","South America - Neotropics","Colombia","Vichada",NA,"Comisaría del Vichada. Wet bank of stream in shade, open forest on llanos bordering the Rio Vichada, ca. 18. NE. San José de Ocuné.",NA,NA,NA,NA,"US03844292",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
