"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","order","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"295","2021-03-04 11:18:04-03","UEFS","HUEFS","80358","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.P.Costa","Harley, R.M.","25967","1988","11","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Junco. 9-11 km ao NO da cidade.","-41.883333","-13.533333","1120","1120",NA,"Em brejo e área cultivada, solo arenoso.","HUEFS0080358",NA,NA,NA,NA,NA,"2016","08","41W53'","13S32'","Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"296","2021-03-04 11:18:04-03","UEFS","HUEFS","53348","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.P.Costa","Windisch, P.G.","6043","1991","03","04",NA,"Brasil","Santa Catarina","Ubirici","Estrada para Tubarão, Morro da Igreja.","-49.483333","-28.116667",NA,NA,NA,NA,"HUEFS0053348",NA,NA,NA,NA,NA,"2016","08","49W29'","28S7'","Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"297","2021-03-04 11:18:04-03","UEFS","HUEFS","53349","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.P.Costa","Windisch, P.G.","6043","1991","03","04",NA,"Brasil","Santa Catarina","Ubirici","Estrada para Tubarão, Morro da Igreja.","-49.483333","-28.116667",NA,NA,NA,"Campo de altitude.","HUEFS0053349",NA,NA,NA,NA,NA,"2016","08","49W29'","28S7'","Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"298","2021-03-04 11:18:04-03","UEFS","HUEFS","154070","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.P.Costa","Valente, E.B.","825","2007","11","15",NA,"Brasil","Bahia","Lençóis","Ribeirão do Meio","-41.3899993896484","-12.563099861145","1050","1120",NA,"Cachoeira","HUEFS0154070",NA,NA,NA,"47385","auto","2016","08",NA,NA,"Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"299","2021-03-04 11:18:04-03","UEFS","HUEFS","154159","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.P.Costa","Valente, E.B.","914","2007","11","17",NA,"Brasil","Bahia","Lençóis","Mucugezinho","-41.3899993896484","-12.563099861145",NA,NA,NA,"Cachoeira","HUEFS0154159",NA,NA,NA,"47385","auto","2016","08",NA,NA,"Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"300","2021-03-04 11:18:04-03","UEFS","HUEFS","89343","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.P.Costa","Lewis, G.P.","SPF37093","1984","12","20",NA,"Brasil","Bahia","Lençóis","Rio Mucugezinho. Próximo à Br-242. Cerca de 1000 m de alt. Em direção à Serra Brejão. Próximo ao morro do Pai Inácio.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"HUEFS0089343",NA,NA,NA,"47385","auto","2016","08",NA,NA,"Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"301","2021-03-04 11:18:04-03","UEFS","HUEFS","89340","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.P.Costa","Stannard, B.","SPF37096","1984","12","20",NA,"Brasil","Bahia","Lençóis","Rio Mucugezinho. Próximo à Br 242. Em direção à Serra Brejão. Próximo ao Morro do Pai Inácio. Cerca de 1000 m de altitude.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"HUEFS0089340",NA,NA,NA,"47385","auto","2016","08",NA,NA,"Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"302","2021-03-04 11:18:04-03","UEFS","HUEFS","154753","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.",NA,"Valente, E.B.","1508","2008","05","09",NA,"Brasil","Bahia","Abaíra","Catolés Serra do Barbado","-41.9","-13.283333","1800","1900",NA,NA,"HUEFS0154753",NA,NA,NA,NA,NA,NA,NA,"41W54'0''","13S17'0''","Bryopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"303","2020-07-23 12:23:25-03","CEPLAC","CEPEC","67824","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum",NA,"D. P. Costa","D. J. N. Hind",NA,"1992","01","18",NA,"Brasil","Bahia","ABAÍRA","Campo de Ouro Fino (baixo). Próximo ao riacho.","-41.9","13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W54'","13N15'",NA,NA,NA,NA,NA,"25/06/2012",NA,NA
"304","2020-07-23 12:23:25-03","CEPLAC","CEPEC","67868","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum",NA,"D. P. Costa","D. J. N. Hind",NA,"1992","01","27",NA,"Brasil","Bahia","ABAÍRA","Serra ao S do Riacho da Taquara. Ao lado da cachoeira.","-41.916667","13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W55'","13N15'",NA,NA,NA,NA,NA,"25/06/2012",NA,NA
"305","2020-07-23 12:23:25-03","CEPLAC","CEPEC","17519","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum",NA,"H. Robinson","S. A. Mori","12691","1979","07","27",NA,"Brasil","Bahia","MUCUGÊ","Na estrada para Andaraí.","-41.333333","-12.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W20'0","12S57'0",NA,NA,NA,NA,NA,"30/12/1980",NA,NA
"306","2020-07-23 12:23:25-03","CEPLAC","CEPEC","50147","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum",NA,"H. A. Crum","B. M. Boom","1192","1981","06","13",NA,"Brasil","Bahia","LENÇÓIS","Arredores de Lençóis, caminho pra Barro Branco, ca. 5Km N of Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1988",NA,NA
"307","2019-10-16 14:28:40-03","DUKE","DUKE","138291","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Anderson, Lewis E.","Vanderpoorten, Alain","V191B","2004","1",NA,NA,"Venezuela","Táchira",NA,"El Cobre, Paramo de Las Coloradas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"308","2019-10-16 14:28:40-03","DUKE","DUKE","138292","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Anderson, Lewis E.","Vanderpoorten, Alain","V211","2004","1",NA,NA,"Venezuela","Táchira",NA,"El Cobre, Paramo de Las Coloradas",NA,NA,"4000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"309","2019-10-16 14:28:40-03","DUKE","DUKE","22361","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.",NA,"Churchill, Steven P.; Betancur, Julio","18687","1995","10","1",NA,"Colombia","Antioquia","Municipio Sonsón","Municipio de Sonsón.","-75.2333333","5.7333333","3245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"310","2019-10-16 14:28:40-03","DUKE","DUKE","22360","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.",NA,"Buck, William R","26853","1994","10","27",NA,"Brazil","Bahia",NA,"Chapada Diamantina, Mun. Rio de Contas, ca. 15 km NW of Rio de Contas on road to Brumadinho.","-41.8666667","-13.4666667","1250","1510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"311","2019-10-16 14:28:40-03","DUKE","DUKE","97018","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","itatiaiae","Sphagnum itatiaiae","Müll. Hal. & Warnst.",NA,"Schäfer-Verwimp, Alfons; Verwimp, I.","7579","1986","6","9",NA,"Brazil","Rio de Janeiro",NA,"Serra de Itatiaia",NA,NA,"2280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"312","2019-10-16 14:28:40-03","DUKE","DUKE","97196","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin, III, Dana","Cleef, Antoine M; Uribe-U, L","6711","1972","11","29",NA,"Colombia","Cundinamarca",NA,"Páramo de Palacio, 2 km al SE de la Mina de Cal",NA,NA,"3750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"313","2019-10-16 14:28:40-03","DUKE","DUKE","157403","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin, III, Dana","Lehnem, A.","7075","1957","1","18",NA,"Brazil","Santa Catarina",NA,"In Campo dos Padres, Bom Retiro.",NA,NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"314","2019-10-16 14:28:40-03","DUKE","DUKE","97193","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin, III, Dana","Cleef, Antoine M","9239","1973","3","31",NA,"Colombia","Boyacá",NA,"Subpáramo 1 km al E de Vado Hondo, Valle Rio Cusiana",NA,NA,"2915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"315","2019-10-16 14:28:40-03","DUKE","DUKE","97197","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Andrews, A. LeRoy","McCarroll, Dorothy","119","1940","3","23",NA,"Peru","Puno",NA,"Trail from Aricoma Pass to Santo Domingo, region of Río Inambari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"316","2019-10-16 14:28:40-03","DUKE","DUKE","97194","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin, III, Dana","Cleef, Antoine M; Cuatrecasas, J; Jaramillo-M., R","9229","1973","3","31",NA,"Colombia","Boyacá",NA,"Subpáramo, fondo del valle del Rio Cusiana, 1 km al E de Vado Hondo",NA,NA,"2880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"317","2019-10-16 14:28:40-03","DUKE","DUKE","97192","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin, III, Dana","Griffin, III, Dana","10014","1973","6","6",NA,"Colombia","Boyacá",NA,"Sierra Nevada del Cocuy, Páramo Cóncavo, subpáramo del fondo del valley del Rio Cóncavo",NA,NA,"3770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"318","2019-10-16 14:28:40-03","DUKE","DUKE","97195","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin, III, Dana","Cleef, Antoine M","189","1971","12","11",NA,"Colombia","Cundinamarca",NA,"Páramo de Sumapaz, Chisacá, Laguna Negra",NA,NA,"3850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"319","2019-10-16 14:28:40-03","DUKE","DUKE","97191","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Andrus, Richard E.","Reese, William D.","16135","1983","4",NA,NA,"Brazil","Pará",NA,"Falls on Rio Braço do Norte at air base, Serra do Cachimbo, Base Aérea do Cachimbo and vicinity on Cuiabá-Santarém highway (BR 163), ca. 20 km N of border of Mato Grosso","-54.9","-9.3666667","430","480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"320","2019-10-16 14:28:40-03","DUKE","DUKE","97189","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.",NA,"Lewis, Marko","89-953 d-3","1989","8","21",NA,"Bolivia","La Paz","Inquisivi","Cerro Lulini, along the ridge of Cerro Lulini ca. midway between Jankho Khalani and Aguilani, ca. 12 km N of Choquetanga",NA,NA,"3250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"321","2019-10-16 14:28:40-03","DUKE","DUKE","97190","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.",NA,"Landrum, L. R","2146","1977","10","18",NA,"Brazil","Rio de Janeiro",NA,"Parque Nacional Itatiaia, along road to Agulhas Negras","-44.6666667","-22.4166667","2000","2600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"322","2019-10-16 14:28:40-03","DUKE","DUKE","157402","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin, III, Dana","Lehnem, A.","7322","1959","2","28",NA,"Brazil","Rio Grande do Sul",NA,"São Francisco de Paula",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"323","2019-10-16 14:28:40-03","DUKE","DUKE","112","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","triporosum","Sphagnum triporosum","H.A. Crum",NA,"Frahm, Jan-Peter","1834","1977","7","24",NA,"Brazil","Rio de Janeiro",NA,"Parque Nacional Itatiaia, Agulhas Negras.",NA,NA,"2300","2800",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"324","2016-08-23 11:12:09-03","NHMLondon","NHM-LONDON-BOT","BM001153858","S","Plantae",NA,NA,"Sphagnum","aciphyllum","Sphagnum aciphyllum","Mull.Hal.",NA,"Collaboration; R.M. Harley, et al","s.n.","1988","11","06",NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6080659",NA
"325","2016-08-23 11:12:09-03","NHMLondon","NHM-LONDON-BOT","BM001153859","S","Plantae",NA,NA,"Sphagnum","aciphyllum","Sphagnum aciphyllum","Mull.Hal.",NA,"Collaboration; R.M. Harley, et al","s.n.","1988","11","06",NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6080702",NA
"326","2016-08-23 11:12:09-03","NHMLondon","NHM-LONDON-BOT","BM001153860","S","Plantae",NA,NA,"Sphagnum","aciphyllum","Sphagnum aciphyllum","Mull.Hal.",NA,"Collaboration; R.M. Harley, et al","s.n.","1988","11","06",NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6080703",NA
"327","2016-08-23 11:12:09-03","NHMLondon","NHM-LONDON-BOT","BM001153861","S","Plantae",NA,NA,"Sphagnum","aciphyllum","Sphagnum aciphyllum","Mull.Hal.",NA,"Collaboration; R.M. Harley, et al","s.n.","1988","11","06",NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6080704",NA
"328","2016-08-23 11:12:09-03","NHMLondon","NHM-LONDON-BOT","BM001153862","S","Plantae",NA,NA,"Sphagnum","aciphyllum","Sphagnum aciphyllum","Mull.Hal.",NA,"Collaboration; R.M. Harley, et al","s.n.","1988","11","06",NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6080705",NA
"329","2016-08-23 11:12:10-03","NHMLondon","NHM-LONDON-BOT","BM001153863","S","Plantae",NA,NA,"Sphagnum","aciphyllum","Sphagnum aciphyllum","Mull.Hal.",NA,"Collaboration; R.M. Harley, et al","s.n.","1988","11","06",NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6080706",NA
"330","2020-11-05 13:54:00-03","UNIRIO","HUNI","4994","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","D.M. Carmo","D.M. Carmo; E.L. dos Santos; A.M. Souza; B. Natali; D.F. Peralta","1485","2016","08","13",NA,"Brasil","São Paulo","Piquete","Morro dos Marins. Área de Proteção Ambiental Serra da Mantiqueira (APA da Serra da Mantiqueira)","-45.122778","-22.495556","2200","2200",NA,"Sobre rocha. Duplicata SP 477820. Habitat: Campo de altitude com afloramentos rochosos","HUNI00004994",NA,NA,NA,NA,NA,NA,NA,"45º7'22''W","22º29'44''S",NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 14:51:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, DF","Yano, O; et al.","19017","1993","05","01","Southern America","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia","-44.5212","-22.1702",NA,NA,NA,"No barranco úmido do paredão",NA,NA,NA,NA,NA,NA,"2016","08","-44.5212","-22.1702",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-04-05 20:16:45-03","UFSC","FLOR","68508","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D.","Külkamp, J.","1303","2020","07","18",NA,"Brasil","Santa Catarina","Urupema","Morro das Antenas. 20 metros abaixo das torres.","-49.8575","-27.923056","1750","1750",NA,"Forma touceiras elevadas na pastagem com coloração verde, castanha e aroxeada. Filídeos basais esponjosos macios e filídios superiores rígidos, seta castanha. Duplicata de RB 805898","FLOR0068508",NA,NA,NA,NA,NA,"2020","07","49º51'27''W","27º55'23''S",NA,"Sphagnales","20",NA,NA,NA,NA,NA
"333","2010-08-16 16:43:46-03","FH","HU-HERB","FH 00220424","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","brunnescens","Sphagnum brunnescens","Warnstorf",NA,"C. W. H. Mosen","23","1875","2","10","South America","Brazil",NA,NA,"San Vicente",NA,NA,NA,NA,"Packet",NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA,NA,"undetermined"
"334","2010-08-16 16:43:46-03","FH","HU-HERB","FH 00220437","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","hymenophyllophilum","Sphagnum hymenophyllophilum","Müller Halle",NA,"E. H. G. Ule","97","1890","1",NA,"South America","Brazil","Santa Catarina",NA,"Serra Gerae",NA,NA,NA,NA,"Packet",NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,NA,"undetermined"
"335","2010-08-16 16:43:46-03","FH","HU-HERB","FH 00220455","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","mosenii","Sphagnum mosenii","Warnstorf",NA,"C. W. H. Mosen","24","1875","2","10","South America","Brazil","São Paulo",NA,"San Vicente",NA,NA,NA,NA,"Packet",NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,"undetermined"
