"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"297","2020-09-12 05:00:02-03","US","US","3413100","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. Hoock","1238","South America - Neotropics","Guyana","Omai, Aerodrome",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1956","8","10","Cuyuni-Mazaruni",NA,"-58.75","5.43",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","1869549","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. A. Steyermark","57859","South America - Neotropics","Venezuela","Sabana Grande, at SE base of Cerro Duida",NA,NA,NA,NA,"(Trin.) Chase","Burman, A. G.","1944","8","23","Amazonas",NA,"-65.66","3.41","200",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"299","2020-09-12 05:00:02-03","US","US","3199376","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","O. Huber, G. T. Prance & C. Alarcon","8153","South America - Neotropics","Venezuela","Arekuna Savanna, E of Río Caroní, lecho del río Tunakambá",NA,NA,NA,NA,"(Trin.) Chase","Davidse, G.","1983","8","29","Bolívar","Piar","-62.88","6.51","400",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"300","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","P. M. Peterson, D. Gopaul & L. J. Gillespie","07619","South America - Neotropics","Guyana","Rupununi District, Kanuku Mountains, 12-13 miles northeast of Sand Creek.",NA,NA,NA,NA,"(Trin.) Chase",NA,"1989","6","25",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"301","2020-09-12 05:00:02-03","US","US","3214158","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","P. M. Peterson & D. Gopaul","7710","South America - Neotropics","Guyana","East slope of Shiriri Mountain, near summit",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1989","7","1","U. Takutu-U. Essequibo",NA,"-59.75","3","500","700",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"302","2020-09-12 05:00:02-03","US","US","2898308","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","R. Goodland & R. Persaud","1087","South America - Neotropics","Guyana","Ebini Savanna, Berbice",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1963","10","29","U. Demerara-Berbice",NA,"-57.78","5.56",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US","3413099","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. Hoock","1241","South America - Neotropics","Guyana","Ebini Station",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1956","8","20","U. Demerara-Berbice",NA,"-57.78","5.56",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"304","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","P. M. Peterson, D. Gopaul & L. J. Gillespie","7616","South America - Neotropics","Guyana","Kanuku Mountains; ±12-14 mi. NE of Sand Creek",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1989","6","25","U. Takutu-U. Essequibo",NA,"-59.4167","3.06667","350",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","3413101","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. Hoock","1239","South America - Neotropics","Guyana","Rupununi, Akwali Creek",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1956","8","11","U. Takutu-U. Essequibo",NA,"-59.85","3.28",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"306","2020-09-12 05:00:02-03","US","US","2182172","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","B. Maguire & C. K. Maguire","40117","South America - Neotropics","Brazil","Territory Rio Branco [=Roraima]. Serra Tepequem, Guayana Highland",NA,NA,NA,NA,"(Trin.) Chase","Coradin, L.","1954","12","1","Roraima",NA,"-61.75","3.75","700","750",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"307","2020-09-12 05:00:02-03","US","US","2882046","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa ciliata","A. G. Burman","454","South America - Neotropics","Brazil","Mun. Diamantina, N of road from Diamantina to Curralinho, km. 10.",NA,NA,"US00955592","US00955592_01","A.G. Burm.",NA,"1979","4","11","Minas Gerais",NA,NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,"ciliata","Isotype"
"308","2020-09-12 05:00:02-03","US","US","3206805","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","F. O. Zuloaga, M. Ramia, R. Ortíz & O. Huber","4438","South America - Neotropics","Venezuela","Gran Sabana, 4 km N de Santa Elena de Uairen",NA,NA,NA,NA,"(Trin.) Chase",NA,"1989","8","14","Bolívar",NA,"-61.08","4.58","900",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","3206821","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","F. O. Zuloaga, M. Ramia, R. Ortíz & O. Huber","4414","South America - Neotropics","Venezuela","Gran Sabana, 5 km al sur de San Ignacio de Yuruani",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1989","8","13","Bolívar",NA,"-61.08","4.96","1000",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","P. M. Peterson, D. Gopaul & L. J. Gillespie","07616","South America - Neotropics","Guyana","Rupununi District, Kanuku Mountains, 12-13 miles northeast of Sand Creek.",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1989","6","25",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","1914590","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","H. Rombouts","535","South America - Neotropics","Suriname","Sipaliwini, above",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1936","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2594340","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. A. Steyermark","98202","South America - Neotropics","Venezuela","Río Kanarakuni, N and NW of Mision de Campamento Sanidad del Río Kanarakuni",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1967","3","17","Bolívar",NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","3378543","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","T. Henkel & M. Chin","5844","South America - Neotropics","Guyana","Pakaraima Mtns; Upper Ireng River, Orinduik Falls",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1994","7","28","Potaro-Siparuni",NA,"-60.0222","4.71667","700",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","2368595","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","S. G. Harrison","1385","South America - Neotropics","Guyana","Orinduik Falls, Ireng River",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1958","8","6","Potaro-Siparuni",NA,"-60","5.21","610",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","P. M. Peterson & D. Gopaul","07710","South America - Neotropics","Guyana","Rupununi District, east slopes of Shiriri Mountain.",NA,NA,NA,NA,"(Trin.) Chase",NA,"1989","7","1",NA,NA,NA,NA,"1500","2200",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","3413487","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","G. H. H.Tate","280","South America - Neotropics","Guyana","Mt. Roraima, Philipp Camp (Mt Roraima and northern Brazil)",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1928","11","1","Cuyuni-Mazaruni",NA,"-60.71","5.2","1585","1829",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","1761910","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","L. Fernández Peña","136","South America - Neotropics","Venezuela","Gran Sabana",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1939","4",NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","3159063","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. Hoock","1240","South America - Neotropics","Guyana","Ebini Station",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1956","8","19","U. Demerara-Berbice",NA,"-57.78","5.56",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","P. M. Peterson, D. Gopaul & L. J. Gillespie","7619","South America - Neotropics","Guyana","Kanuku Mountains; ±12-14 mi. NE of Sand Creek",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1989","6","25","U. Takutu-U. Essequibo",NA,"-59.4167","3.06667","350",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"320","2020-09-02 16:37:19-03","Cenargen","CEN","11372","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Ezechias Paulo Heringer","4405",NA,"Brasil","Bacia do Rio São Bartolomeu.","Exsicatas","Capim cespitoso ca. 1,5 m de altura; inflorescência com ráquis verde. Campo em encosta. Doção da Fundação Instituto Brasileiro de Geografia e Estatística. Herbário da Reserva Ecológica do IBGE. Brasília DF.","CEN00011372","CEN00011372","S.Denham","G. H. Rua","1980","04","15","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2007","04","70570","auto",NA,NA,NA,"1",NA,NA,NA
"321","2020-09-02 16:37:19-03","Cenargen","CEN","39967","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Glocimar Pereira-Silva","3888",NA,"Brasil","Estrada de acesso a fazenda Sucupira km 2.","Exsicatas",NA,"CEN00039967","CEN00039967","S.Denham","G. H. Rua","1998","04","01","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2007","04","70570","auto",NA,NA,NA,"5",NA,NA,NA
"322","2020-09-02 16:37:19-03","Cenargen","CEN","85381","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gabriel Damasco do Vale","444",NA,"Brasil","Fazenda Sucupira. Campo sujo ao lado da estrada de entrada.","Exsicatas","Estames escuros.","CEN00085381","CEN00085381","S.Denham","J. F. M. Valls","2007","04","18","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2018","01","70570","auto",NA,NA,NA,"3",NA,NA,NA
"323","2020-09-02 16:37:19-03","Cenargen","CEN","22028","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Terezinha Aparecida Borges Dias","56",NA,"Brasil","Na DF - 100 a 99,7 km do CENARGEN/EMBRAPA à esquerda da estrada.","Exsicatas","Inflorescências esbranquiçada com raquis verde.","CEN00022028","CEN00022028","S.Denham","G. H. Rua","1992","05","05","DF","BRASILIA","-47.9296989440918","-15.7797002792358","1085","1085","-4738333.0","-1588333.0","2007","04","70570","auto",NA,NA,NA,"3",NA,NA,NA
"324","2020-09-02 16:37:19-03","Cenargen","CEN","40894","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Glocimar Pereira-Silva","4575",NA,"Brasil","Balsa Serra Branca (rio Tocantins) Serra Branca km 05.","Exsicatas","Inflorescência creme. Área de influência da futura Hidrelétrica de Cana Brava.","CEN00040894","CEN00040894","S.Denham","G. H. Rua","2001","01","23","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","360","360","-4813528.0","-13395277.0","2007","04","92497","auto",NA,NA,NA,"4",NA,NA,NA
"325","2020-09-02 16:37:19-03","Cenargen","CEN","44133","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Glocimar Pereira-Silva","5854",NA,"Brasil","Margem direita do rio Carmo, próximo a foz. Área desmatada.","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00044133","CEN00044133","S.Denham","G. H. Rua","2002","02","19","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","330","330","-4812528.0","-1341000.0","2007","04","92497","auto",NA,NA,NA,"4",NA,NA,NA
"326","2020-09-02 16:37:19-03","Cenargen","CEN","4888","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Antônio Costa Allem","2622",NA,"Brasil","BR - 040, km 47 BsB - Formosa. Pouco antes de chegar a Brazlândia.","Exsicatas","Inflorescência com ráquis alado.","CEN00004888","CEN00004888","S.Denham","G. H. Rua","1980","04","09","GO","FORMOSA","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,"2007","04","113054","auto",NA,NA,NA,"1",NA,NA,NA
"327","2020-09-02 16:37:19-03","Cenargen","CEN","50530","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Glocimar Pereira-Silva","7500",NA,"Brasil","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do córrego Capão da Anta.","Exsicatas","Área de Influência Indireta.","CEN00050530","CEN00050530","S.Denham","G. H. Rua","2003","04","10","GO","LUZIANIA","-47.9502983093262","-16.2525005340576","940","940","-4820222.0","-1634778.0","2007","04","83221","auto",NA,NA,NA,"4",NA,NA,NA
"328","2020-09-02 16:37:19-03","Cenargen","CEN","17106","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Bruno Machado Teles Walter","1322",NA,"Brasil","Estrada vicinal a GO-237 (Niquelândia/Colinas). Entrada a 600 m da ponte sobre o R.Bagagem;32 KM desta. M. direita","Exsicatas","Raquis verde; espiquetas brancas. bacia de inundação da UHE Serra da Mesa.","CEN00017106","CEN00017106","S.Denham","G. H. Rua","1992","04","14","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086","450","450","-4821667.0","-1415000.0","2007","04","74171","auto",NA,NA,NA,"2",NA,NA,NA
"329","2020-09-02 16:37:19-03","Cenargen","CEN","14714","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Ladislau Araújo Skorupa","348",NA,"Brasil","BR - 153, a 20 km do trevo de Uruaçú, rumo a Porangatu.","Exsicatas",NA,"CEN00014714","CEN00014714","S.Denham","G. H. Rua","1988","04","07","GO","URUACU","-49.033333","-14.1","510","510","-49.033333","-14.1","2007","04",NA,NA,NA,NA,NA,"3",NA,NA,NA
"330","2020-09-02 16:37:19-03","Cenargen","CEN","76223","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Juliene Roveratti Santos","712",NA,"Brasil","Parque Nacional de Brasília.","Exsicatas",NA,"CEN00076223","CEN00076223","S.Denham","G. H. Rua","2007","01","31","DF","BRASILIA","47.9947222","-15.741666",NA,NA,"47.9947222","-15.741666","2007","01",NA,NA,NA,NA,NA,"4",NA,NA,NA
"331","2020-09-02 16:37:19-03","Cenargen","CEN","76271","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Juliene Roveratti Santos","760",NA,"Brasil","Parque Nacional de Brasília.","Exsicatas",NA,"CEN00076271","CEN00076271","S.Denham","J. F. M. Valls","2007","02","22","DF","BRASILIA","48.0883333","-15.676944",NA,NA,"48.0883333","-15.676944","2018","01",NA,NA,NA,NA,NA,"2",NA,NA,NA
"332","2020-09-02 16:37:19-03","Cenargen","CEN","52383","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Marcelo Fragomeni Simon","116",NA,"Brasil","Estrada de Nova Olinda a Palmeirante","Exsicatas","Doação do Sistema Herbário UB (8249-0). Brasil - Tocantins.","CEN00052383","CEN00052383","S.Denham","J. F. M. Valls","1999","02","06","TO","NOVA OLINDA","-48.372222","-7.3572222",NA,NA,"-48.372222","-7.3572222","2009","02",NA,NA,NA,NA,NA,"1",NA,NA,NA
"333","2020-09-02 16:37:19-03","Cenargen","CEN","58496","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Nuno Maria de Sousa Costa","2251",NA,"Brasil","BR-156, km 63 do trevo de Amapá para Tartarugalzinho. 2 km ao Sul de Tartarugalzinho.","Exsicatas",NA,"CEN00058496","CEN00058496","S.Denham","G. H. Rua","1988","09","02","AP","TARTARUGALZINHO",NA,"-1.45","20","20","-5088333.0","-1.45","2007","04",NA,NA,NA,NA,NA,"6",NA,NA,NA
"334","2020-09-02 16:37:19-03","Cenargen","CEN","64416","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gabriel Hugo Rua","815",NA,"Brasil","Parque Nacional de Brasília, cascalheira perto do Centro de Visitantes 1.","Exsicatas",NA,"CEN00064416","CEN00064416","S.Denham","G. H. Rua","2006","03","22","DF","BRASILIA","-47.926944","-15.735","1100","1100","-47.926944","-15.735","2007","04",NA,NA,NA,NA,NA,"2",NA,NA,NA
"335","2020-09-02 16:37:19-03","Cenargen","CEN","87164","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Marcelo Fragomeni Simon","2152",NA,"Brasil","Serra de Ricardo Franco, topo da serra, 2 km W da ponte sobre o rio Paraíso, na fazenda Pelicano.","Exsicatas","Erva com 1,3 m de altura.","CEN00087164","CEN00087164","S.Denham","J. F. M. Valls","2014","03","20","MT","VILA BELA DA SANTISSIMA TRINDADE","-60.259444","-14.853333","750","750","-60.259444","-14.853333","2014","07",NA,NA,NA,NA,NA,"5",NA,NA,NA
"336","2020-09-02 16:37:19-03","Cenargen","CEN","3015","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Lídio Coradin","870",NA,"Venezuela","Along Boa vista - BV 8 road (BR - 174), km 220.","Exsicatas","Common grass on bank of road. High altitudes. Specimen was preserved with 1,5% Pentachlorphenol in Alcohol. Dry , sandy-clay soil. Doação The New York Botanical Garden - Instituto Nacional de Pesquisas da Amazônia - Plants of Venezuela.","CEN00003015","CEN00003015","S.Denham","G. H. Rua","1977","10","26",NA,NA,NA,NA,"920","920",NA,NA,"2007","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"337","2020-09-02 16:37:19-03","Cenargen","CEN","3073","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Lídio Coradin","862",NA,"Venezuela","Southeastern Venezuela, vicinity of Santa Elena. Sandy-clay soil.","Exsicatas","Perenial bunch grass. Often dominant on bank of road. High altitude. Specimen was preserved Specimen was preserved with 1,5% Pentachlorphenol in Alcohol. Doação The New York Botanical Garden - Instituto Nacional de Pesquisas da Amazônia - Plants of Venezuela.","CEN00003073","CEN00003073","S.Denham","G. H. Rua","1977","10","26",NA,NA,NA,NA,NA,NA,NA,NA,"2007","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"338","2020-09-02 16:37:19-03","Cenargen","CEN","5153","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","A. Janssen","134",NA,"Brasil","Campo I. 500 m ao Norte da BR 230 Km 2","Exsicatas","Campo Natural com grupos de árvores e árvores isoladas. Esparsamente no campo e na orl ada mata. Cespitosa até 120 cm de altura. &nf;Doação - Flora do Brasil.","CEN00005153","CEN00005153","S.Denham","J. F. M. Valls","1980","01","06","AM","HUMAITA","-63.166666","-7.5166666",NA,NA,"-63.166666","-7.5166666","2018","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-09-02 16:37:19-03","Cenargen","CEN","64421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gabriel Hugo Rua","820",NA,"Brasil","Parque Nacional de Brasília, cascalheira perto do Centro de Visitantes 2.","Exsicatas",NA,"CEN00064421","CEN00064421","S.Denham","G. H. Rua","2006","03","22","DF","BRASILIA","-47.927777","-15.734722","1100","1100","-47.927777","-15.734722","2007","04",NA,NA,NA,NA,NA,"3",NA,NA,NA
"340","2020-09-02 16:37:19-03","Cenargen","CEN","66944","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Glocimar Pereira-Silva","9846",NA,"Brasil","Estrada Palmeirante - Barra do Ouro, km 6.","Exsicatas","Área de influência indireta.","CEN00066944","CEN00066944","S.Denham","J. F. M. Valls","2005","03","07","TO","PALMEIRANTE","-47.953333","-7.8691666","190","190","-47.953333","-7.8691666","2015","09",NA,NA,NA,NA,NA,"3",NA,NA,NA
"341","2020-09-02 16:37:19-03","Cenargen","CEN","67012","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Glocimar Pereira-Silva","9921",NA,"Brasil","Margem direita do rio Alagado.","Exsicatas",NA,"CEN00067012","CEN00067012","S.Denham","J. F. M. Valls","2005","04","12","GO","LUZIANIA","-48.194444","-16.272222","827","827","-48.194444","-16.272222","2015","09",NA,NA,NA,NA,NA,"4",NA,NA,NA
"342","2020-09-02 16:37:19-03","Cenargen","CEN","70373","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","José Francisco Montenegro Valls","9351",NA,"Brasil","12,3 km da BR - 070 ao longo da estrada MT - 451, para Poconé.","Exsicatas",NA,"CEN00070373","CEN00070373","S.Denham","J. F. M. Valls","1985","10","24","MT","POCONE","-56.891666","-16.033333","200","200","-56.891666","-16.033333","2015","09",NA,NA,NA,NA,NA,"2",NA,NA,NA
"343","2020-09-02 16:37:19-03","Cenargen","CEN","70865","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gabriel Hugo Rua","874",NA,"Brasil","Fazenda Sucupira, estrada de acesso desde Riacho Fundo, ca. 2,8 Km antes do refeitório.","Exsicatas","Beira da estrada, lado esquerdo (E).","CEN00070865","CEN00070865","S.Denham",NA,"2007","04","04","DF","BRASILIA","-48.007777","-15.890277","1115","1115","-48.007777","-15.890277",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
