"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","typeStatus","sex"
"429","2020-08-31 09:22:48-03","INPA","INPA","155390","S","Plantae","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Prance, GT","28726","1984","02","02","Southern America","Brasil","Amazonas","Pico Rondon, Vicinity of Pico Rondon. Perimetral Norte. Highway km 211. 3 km from km 211; lower slopes of Pico Rondon. Granite rock outcrop.","-62.8","1.533333",NA,NA,NA,NA,"INPA0155390","INPA0155390 INPA0155390_e INPA0155390_e1","Sylvestre, LS","Barcelos","2000","-62.8","1.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-07-10 09:43:46-03","MBML","MBML-HERBARIO","43959",NA,"Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","L. B. Santos","316","2009","07","15",NA,"Brasil","São Paulo","Parque ecológico da Pavuna, da sede até a primeira cachoeira pela trilha da direita","-46.511111","-22.8375","750","750",NA,"Mata Atlântica, floresta estacional semidecídua. Herbácea, terrestre, sobre rochas","MBML043959","MBML043959","J. Prado/VIII-2009","Botucatu",NA,"46W30'40","22S50'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-06-15 15:31:10-03","UNESP-RC","HRCB","46579","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Asplenium","formosum","Asplenium formosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-05-23 11:07:39-03","UFLA","ESAL","19649","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Depº Agricultura - Paisagismo","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ponte do Funil","-44.999444","-21.245278",NA,NA,NA,"erva; + ou -20, cm; ;; floresta",NA,NA,"V.A.O Dittrich","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-12-19 11:17:12-03","UFG","UFG","48609","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Elias, M.A.M.; Faria, R.R.","98","2014","03","15",NA,"Brasil","Goiás",NA,"-48.673889","-16.631","937","937",NA,NA,"UFG0048609","UFG0048609","Elias, M.A.M.","Silvânia","2014","-48.673889","-16.631",NA,NA,NA,NA,"03","28",NA,NA,NA,NA,NA
"434","2019-12-19 11:17:12-03","UFG","UFG","2132","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Rizzo, J.A.; Barbosa, A.","574","1968","04","18",NA,"Brasil","Goiás","Morro dos Lobos, Localizada nas elevações que forma o Morro dos Lobos. Mata primitiva.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,"Sylvestre, L.","Goiânia",NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-12-19 11:17:12-03","UFG","UFG","19377","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Sylvestre, L.; Gomes-Klein, V.L.; Marquete, R.; Vaz, A.M.S.F. & Gomes, M.","1216","1996","10","12",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada, Mata ciliar na base da serra. Crescendo em rochas às margens do rio.","-50.2150001525879","-16.1266994476318",NA,NA,NA,"Erva pendente. Frequente no local.",NA,NA,NA,"Mossâmedes",NA,NA,NA,NA,"30139","auto",NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-06-10 10:10:11-03","FZB-BH","BHZB","1936","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","cf. formosum","Asplenium cf. formosum",NA,"Pôrto de Paula, L.M.","428","1993","06","28",NA,"Brasil","MG","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,"Vaso de espécies cultivadas. Exemplar extremamente jovem.",NA,NA,"A. Salino","Belo Horizonte","1997",NA,NA,NA,"17082","auto",NA,"06",NA,NA,NA,NA,NA,NA
"437","2019-06-10 10:10:11-03","FZB-BH","BHZB","5074","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum",NA,"Rezende, S.G et al.","215",NA,NA,NA,NA,"Brasil","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandre Salino","Dardanelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-06-10 10:10:11-03","FZB-BH","BHZB","6137","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum",NA,"Echternacht, L.A. et al.","675","2004","09","26",NA,"Brasil","MG","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Terrestre. Seca em barranco. Soros marrons. Outros coletores: T. Dornas.",NA,NA,"T.E. Almeida","Carmópolis de Minas",NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-06-10 10:10:11-03","FZB-BH","BHZB","5663","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum",NA,"Rezende, S.G.","279","2005","08","23",NA,"Brasil","MG",NA,"-43.898333","-20.505833","930","930",NA,"Coord.: UTM Lat.: 7.732.146 e Long.: 614.862. altitude média de 930m.",NA,NA,NA,"Ouro Preto",NA,"43W 53' 54","20S 30' 21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-01-26 11:46:35-03","IMA","MAC","32521","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","A.I.L.Pinheiro; Chagas-Mota; M.C.Mota","388","2008","04","12",NA,"Brasil","Alagoas","Serra do Ouro.","-33.833333","-9.216667",NA,NA,NA,"Erva terrestre ca. 15cm.; Mata Atlântica.","MAC0032521",NA,NA,"Murici",NA,"-33.833333","-9.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-01-26 11:46:35-03","IMA","MAC","47741","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","W.W.Thomas; M.R.V.Barbosa; R.P.Lyra-Lemos; A.Melo","15199","2010","02","27",NA,"Brasil","Alagoas","Reserva Biológica Pedra Talhada, Trail from reserve base (sede) to the top of Pedra Talhada.","-36.460444","-9.255139",NA,NA,NA,"Cespitose in forest.; Moist submontane tropical forest. On roch outcrop.","MAC0047741",NA,"B.Schindler","Quebrangulo","2016","-36.460444","-9.255139",NA,NA,NA,NA,"10","05",NA,NA,NA,NA,NA
"442","2021-01-26 11:46:35-03","IMA","MAC","56741","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.P.Lyra-Lemos; J.S.Correia; A.Santos","13824","2013","10","06",NA,"Brasil","Alagoas","Reserva Biológica de Pedra Talhada, Lajedo do Junco.","-36.419878","-9.241783",NA,NA,NA,"Erva sobre a rocha. Soros marrons.; Mata Atlântica.","MAC0056741",NA,"J.S.Correia","Quebrangulo","2016","-36.419878","-9.241783",NA,NA,NA,NA,"05","25",NA,NA,NA,NA,NA
"443","2021-01-26 11:46:35-03","IMA","MAC","64157","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","M.Figueira; B.Schindler; R.M.T.Costa","706","2017","10","21",NA,"Brasil","Alagoas","AL3F (conglomerado do Inventário Florestal Nacional)","-35.8199","-9",NA,NA,NA,"Herbácea, rupícola, na subunidade 4, ambiente úmido e iluminado; Floresta Pluvial Tropical do Domínio Atlântico, aprox. 240-280 m de altitude, solo rochoso, área com extração de madeira","MAC0064157",NA,"B.Schindler","Joaquim Gomes","2017","-35.8199","-9",NA,NA,NA,NA,"10","21",NA,NA,NA,NA,NA
"444","2021-01-26 11:46:35-03","IMA","MAC","57238","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","L.Nusbaumer","3855","2014","04","09",NA,"Brasil","Alagoas","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto.","-36.732122","-9.400536",NA,NA,NA,"Herbácea ca. 30 cm. Soros marrons. Amostra seca com ar quente.; Mata Atlântica.","MAC0057238",NA,"B.Schindler","Quebrangulo","2016","-36.732122","-9.400536",NA,NA,NA,NA,"09","22",NA,NA,NA,NA,NA
"445","2021-01-26 11:46:35-03","IMA","MAC","63311","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","A.A.S.Mascarenhas; D. Nunes","103","2016","07","11",NA,"Brasil","Alagoas","Floresta Atlântica Densa, nas proximidades do leit","-35.57179","-9.1048",NA,NA,NA,NA,"MAC0063311",NA,"B.Schindler","Branquinha","2016","-35.57179","-9.1048",NA,NA,NA,NA,"08","09",NA,NA,NA,NA,NA
"446","2021-01-26 11:46:35-03","IMA","MAC","42388","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Chagas-Mota; A.I.L.Pinheiro","3908","2009","06","05",NA,"Brasil","Alagoas","Serra da Lagartixa.","-36.073600769043","-9.40750026702881",NA,NA,NA,"Erva rupícola ca. 15 cm de altura.; Mata Pluvial Atlântica.","MAC0042388",NA,"E.C.O.Chagas","Capela","2009",NA,NA,NA,"24392","auto",NA,"06","05",NA,NA,NA,NA,NA
"447","2021-01-26 11:46:35-03","IMA","MAC","41029","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Chagas-Mota","3288","2009","04","29",NA,"Brasil","Alagoas","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,NA,"Erva ca. 10 cm de altura.; Mata Pluvial Atlântica.","MAC0041029",NA,"E.C.O.Chagas","Chã Preta","2009",NA,NA,NA,"13328","auto",NA,"04","29",NA,NA,NA,NA,NA
"448","2021-01-26 11:46:35-03","IMA","MAC","4026","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","G.L.Esteves","640","1981","06","02",NA,"Brasil","Alagoas","Serra da Cachoeira, Engenho Horizonte.","-35.8417015075684","-9.38333034515381",NA,NA,NA,"Pteridophyta.; Mata Pluvial Tropical.","MAC0004026",NA,"I.C.Leão","Messias","1986",NA,NA,NA,"13570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-01-26 11:46:35-03","IMA","MAC","33532","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Chagas-Mota","1079","2008","08","28",NA,"Brasil","Alagoas","Águas Belas.","-35.9432983398438","-9.30667018890381",NA,NA,NA,"Rupícola. Erva ca. 20 cm de altura.; Mata Pluvial Atlântica.","MAC0033532",NA,"B.Schindler","Murici","2016",NA,NA,NA,"22851","auto",NA,"07","28",NA,NA,NA,NA,NA
"450","2021-01-26 11:46:35-03","IMA","MAC","25763","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E.Cardoso","41","2004","09","16",NA,"Brasil","Alagoas","Fazenda Pedra Branca, Próximo à Cachoeira.","-35.9432983398438","-9.30667018890381",NA,NA,NA,"Erva ca. 20 cm de altura. Soros marrons.; Mata Atlântica.","MAC0025763",NA,"B.Schindler","Murici","2016",NA,NA,NA,"22851","auto",NA,"07","28",NA,NA,NA,NA,NA
"451","2021-01-26 11:46:35-03","IMA","MAC","4231","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.P.Lyra-Lemos; I.S.Moreira; A.Staviski","916","1985","06","27",NA,"Brasil","Alagoas","Fazenda Riachão., Encosta de Serra, sobre a Pedra do Guabiru, rumo da fazenda Riachão","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Erva.; Mata Subcaducifólia.","MAC0004231",NA,"B.Schindler","Quebrangulo","2016",NA,NA,NA,"16583","auto",NA,"09","22",NA,NA,NA,NA,NA
"452","2021-01-26 11:46:35-03","IMA","MAC","4232","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.P.Lyra-Lemos; G.L.Esteves; A.I.L. Pinheiro","913","1986","01","08",NA,"Brasil","Alagoas","Parque Estadual de Pedra Telhada. Fazenda Riachão","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Mata Subcaducufólia.","MAC0004232",NA,"B.Schindler","Quebrangulo","2016",NA,NA,NA,"16583","auto",NA,"09","22",NA,NA,NA,NA,NA
"453","2021-01-26 11:46:35-03","IMA","MAC","52421","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.P.Lyra-Lemos; M.C.S.Mota; W.T.C.C.Santos; E.S.França","13473","2011","09","10",NA,"Brasil","Alagoas","Reserva Biológica de Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Terrestre. Soros marrons.; Mata Atlântica.","MAC0052421",NA,"B.Schindler","Quebrangulo","2016",NA,NA,NA,"16583","auto",NA,"07","28",NA,NA,NA,NA,NA
"454","2021-01-26 11:46:35-03","IMA","MAC","42590","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Chagas-Mota","4110","2009","06","25",NA,"Brasil","Alagoas","Serra das Guaribas.","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Erva ca. 15 cm de altura.; Mata Pluvial Atlântica.","MAC0042590",NA,"E.C.O.Chagas","Quebrangulo","2009",NA,NA,NA,"16583","auto",NA,"06","25",NA,NA,NA,NA,NA
"455","2021-01-26 11:46:35-03","IMA","MAC","40686","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","12383","2009","08","22",NA,"Brasil","Alagoas","Usina Serra Grande.","-36.0583000183105","-9.00971984863281",NA,NA,NA,"Rupícola. Soros marrons.; Mata Atlântica.","MAC0040686",NA,"B.Schindler","São José da Laje","2017",NA,NA,NA,"16954","auto",NA,"02","02",NA,NA,NA,NA,NA
"456","2021-01-26 11:46:35-03","IMA","MAC","37340","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Chagas-Mota","2189","2009","02","28",NA,"Brasil","Alagoas","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"Erva ca. 10 cm de altura.; Mata Pluvial Atlântica.","MAC0037340",NA,"E.C.O.Chagas","Viçosa","2009",NA,NA,NA,"18701","auto",NA,"02","28",NA,NA,NA,NA,NA
"457","2015-12-09 09:23:04-02","F","FMNH-PTERIDOPHYTES","C0642528F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Brazil","Goiás",NA,"-48","-12",NA,NA,NA,NA,"C0642528F","C0642528F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-08-19 09:49:33-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","RI-29 Team",NA,"2016","10","19","South America","Colombia","Guaviare","Cerro El Capricho, vereda El Capricho, municipio de El Retorno. Cerca del Campamento 1 (El Capricho) en el Inventario Rápido 29: Serranías del Guaviare.","-72.826008","2.362311","360","360",NA,"Hierba. Crece en sotobosque sobre roca. Soros de color marrón claro.",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2015-12-09 09:23:06-02","F","FMNH-PTERIDOPHYTES","C0642534F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,"C0642534F","C0642534F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2015-12-09 09:23:07-02","F","FMNH-PTERIDOPHYTES","C0642535F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Bolivia","Chuquisaca",NA,"-64.3333","-20",NA,NA,NA,NA,"C0642535F","C0642535F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2015-12-09 09:23:07-02","F","FMNH-PTERIDOPHYTES","C0642537F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,"-75","-11.5",NA,NA,NA,NA,"C0642537F","C0642537F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2015-12-09 09:23:08-02","F","FMNH-PTERIDOPHYTES","C0642538F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,"-75","-11.5",NA,NA,NA,NA,"C0642538F","C0642538F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2015-12-09 09:23:01-02","F","FMNH-PTERIDOPHYTES","C0642519F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Colombia","Magdalena",NA,"-74.5","10",NA,NA,NA,NA,"C0642519F","C0642519F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2015-12-09 09:23:01-02","F","FMNH-PTERIDOPHYTES","C0642520F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"C0642520F","C0642520F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2015-12-09 09:23:02-02","F","FMNH-PTERIDOPHYTES","C0642521F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Colombia","Magdalena",NA,"-74.5","10",NA,NA,NA,NA,"C0642521F","C0642521F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-01-08 15:25:55-02","F","FMNH-PTERIDOPHYTES","C0642522F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Venezuela","Aragua",NA,"-67.1667","10",NA,NA,NA,NA,"C0642522F","C0642522F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-01-08 15:25:53-02","F","FMNH-PTERIDOPHYTES","C0642523F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Venezuela","Aragua",NA,"-67.1667","10",NA,NA,NA,NA,"C0642523F","C0642523F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2015-12-09 09:23:03-02","F","FMNH-PTERIDOPHYTES","C0642524F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Venezuela","Portuguesa",NA,"-69.25","9.1667",NA,NA,NA,NA,"C0642524F","C0642524F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2015-12-09 09:23:03-02","F","FMNH-PTERIDOPHYTES","C0642525F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Venezuela","Bolívar",NA,"-63.5","6.3333",NA,NA,NA,NA,"C0642525F","C0642525F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2015-12-09 09:23:03-02","F","FMNH-PTERIDOPHYTES","C0642526F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","French Guiana","Cayenne",NA,"-52.5","4",NA,NA,NA,NA,"C0642526F","C0642526F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2015-12-09 09:23:04-02","F","FMNH-PTERIDOPHYTES","C0642527F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Brazil","Distrito Federal",NA,"-47.75","-15.75",NA,NA,NA,NA,"C0642527F","C0642527F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2015-12-09 09:23:06-02","F","FMNH-PTERIDOPHYTES","C0642533F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,"C0642533F","C0642533F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2015-12-09 09:23:08-02","F","FMNH-PTERIDOPHYTES","C0642539F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,"-75","-11.5",NA,NA,NA,NA,"C0642539F","C0642539F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2015-12-09 09:23:08-02","F","FMNH-PTERIDOPHYTES","C0642540F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,"C0642540F","C0642540F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2015-12-09 09:23:09-02","F","FMNH-PTERIDOPHYTES","C0642541F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,"-75","-11.5",NA,NA,NA,NA,"C0642541F","C0642541F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2015-12-09 09:23:09-02","F","FMNH-PTERIDOPHYTES","C0642542F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru","Junín",NA,"-75","-11.5",NA,NA,NA,NA,"C0642542F","C0642542F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2015-12-09 09:23:09-02","F","FMNH-PTERIDOPHYTES","C0642543F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"C0642543F","C0642543F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2015-12-09 09:23:10-02","F","FMNH-PTERIDOPHYTES","C0642544F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"C0642544F","C0642544F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2015-12-09 09:23:10-02","F","FMNH-PTERIDOPHYTES","C0642545F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Paraguay","Cordillera",NA,"-57","-25.25",NA,NA,NA,NA,"C0642545F","C0642545F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2015-12-09 09:23:10-02","F","FMNH-PTERIDOPHYTES","C0642546F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.",NA,NA,NA,NA,NA,"South America","Ecuador","Galápagos",NA,"-90.5","-0.5",NA,NA,NA,NA,"C0642546F","C0642546F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
