"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"299","2020-08-20 20:41:06-03","UFSC","FLOR","17312","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2012",NA,NA,"Ardissone, R.E.; Nuernberg, A.; Mello, A.S. & Trevisan, R.","41","2011","11","09","Brasil","Santa Catarina","Florianópolis","-48.477778","-27.654722","48º28'40''W","27º39'17''S",NA,"FLOR0017312",NA,"Ilha de Santa Catarina, Campeche, Lagoinha Pequena.",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"300","2020-08-20 14:59:05-03","UFSC","FLOR","33354","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2017","10","03","Funez, L.A.","625","2012","06","30","Brasil","Santa Catarina","Blumenau","-49.051389","-26.926667","49º3'5''W","26º55'36''S","erva terrícola. Recebido de FURB Nª 38493. Habitat: floresta ombrófila densa. Área alagada","FLOR0033354","FLOR0033354","Rua Pastor Osvaldo Hesse.","18","18",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"301","2020-08-20 14:59:05-03","UFSC","FLOR","42814","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2008","08","15","Trevisan, R.; et alii","755","2006","11","28","Brasil","Santa Catarina","Florianópolis","-48.468056","-27.626111","48º28'5''W","27º37'34''S","Recebido de ICN Nº 148410.","FLOR0042814",NA,"Margem da Lagoa da Conceição, Ilha de Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"302","2020-08-20 14:59:05-03","UFSC","FLOR","54430","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2012","02","01","Nuernberg, A.; Mello, A.S.","586","2012","02","01","Brasil","Santa Catarina","Bombinhas","-48.5525","-27.1875","48º33'9''W","27º11'15''S","herbácea, flores brancas. Coordenadas aproximadas.","FLOR0054430",NA,"Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","2","2",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"303","2020-08-20 20:41:06-03","UFSC","FLOR","54536","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Ferreira, J.P.R.","2014",NA,NA,"Ferreira, J.P.R.; Trevisan, R.","664","2014","11","19","Brasil","Santa Catarina","Florianópolis","-48.476667","-27.655","48º28'36''W","27º39'18''S","Macrófita aquática anfíbia","FLOR0054536",NA,"Na Lagoa Pequena, Campeche.",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"304","2020-08-20 14:59:05-03","UFSC","FLOR","61851","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2015","05","27","Marcondes, JPBAC","16","2015","05","27","Brasil","Minas Gerais","Piranguçu","-45.4953002929688","-22.5277996063232",NA,NA,"Planta emergente","FLOR0061851","FLOR0061851",NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"16205","auto",NA,NA,NA,NA
"305","2020-08-20 20:41:06-03","UFSC","FLOR","33116","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2003",NA,NA,"Trevisan, R.; et alii","150","2003","11","04","Brasil","Rio Grande do Sul","Santo Augusto","-53.7771987915039","-27.8507995605469",NA,NA,NA,"FLOR0033116",NA,"RS 155, Km 69.",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"24835","auto",NA,NA,NA,NA
"306","2020-08-20 14:59:05-03","UFSC","FLOR","51575","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R.","2012","02","20","Nuernberg, A.","952","2012","02","19","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"herbacea, flor branca","FLOR0051575",NA,"PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, Ao lado do viveiro.","15","15",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA
"307","2020-08-20 14:59:05-03","UFSC","FLOR","33111","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Lüdtke, R.","762","2007","02","08","Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,"FLOR0033111",NA,"SC 433, km 8, na estrada entre a Praia da Pinheira e a Praia do Sonho.",NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"31105","auto",NA,NA,NA,NA
"308","2021-03-04 15:42:08-03","IF","SPSF","29674","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens",NA,NA,NA,NA,NA,"J.P.Souza","3570","2001","04","14","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutú",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Poales",NA,"53584","auto","Liliopsida",NA,NA,NA
"309","2021-02-08 12:51:19-03","UFRGS","ICN","089179","S","Plantae","Cyperaceae","Eleocharis","cf. flavescens","Eleocharis cf. flavescens","(Poir.) Urb.","Trevisan, R","2008","08","18","Brack, P","478",NA,NA,NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,"ICN00006859",NA,"Parque Est. do Turvo",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"14404","auto",NA,NA,NA,NA
"310","2021-02-08 12:51:22-03","UFRGS","ICN","160067","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Araujo, AC",NA,NA,NA,"Kozera, C; Kersten, R","2014","2005","03","29","Brasil","PR","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"Herbácea cespitosa em campo hidromórfico.","ICN00019549","ICN00019549","Ponte dos Arcos",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"27346","auto",NA,NA,NA,NA
"311","2021-02-08 12:51:21-03","UFRGS","ICN","142586","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","08","22","Caporal, FJM","s.n.","2004","02","05","Brasil","RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"campo pastejado","ICN00006860",NA,"Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","305","305",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"68702","auto",NA,NA,NA,NA
"312","2021-02-08 12:51:21-03","UFRGS","ICN","083237","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","03","11","Arzivenco, L","197","1978","11","05","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Banhado W.","ICN00006866",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"38649","auto",NA,NA,NA,NA
"313","2021-02-08 12:51:21-03","UFRGS","ICN","093668","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","03","10","Longhi-Wagner, HM; Araújo, AC","2522","1992","02","17","Brasil","RS","Imbé","-50.128101348877","-29.9752998352051",NA,NA,"Comum no banhado.","ICN00006870",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"11309","auto",NA,NA,NA,NA
"314","2021-02-08 12:51:21-03","UFRGS","ICN","145245","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2008","08","18","Caporal, FJM","34","2003","01","18","Brasil","RS","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,"margem de lagoa","ICN00006856",NA,"Parque Nacional da Lagoa do Peixe","20","20",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"86098","auto",NA,NA,NA,NA
"315","2021-02-08 12:51:21-03","UFRGS","ICN","147838","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Silveira, GH",NA,NA,NA,"Longhi-Wagner, HM; Silveira, GH; H.M.","434","2005","12","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"em banhado, comum","ICN00006862",NA,"Morro Santana","311","311",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"29946","auto",NA,NA,NA,NA
"316","2021-02-08 12:51:21-03","UFRGS","ICN","127583","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2003","11","20","Garcia, EN; et al.","340","1998","12","04","Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,"Erva rizomatosa. Próximo a curso d'água após as dunas. Solo arenoso úmido.","ICN00006865",NA,"Balneário do Cassino praia",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"82892","auto",NA,NA,NA,NA
"317","2021-02-08 12:51:21-03","UFRGS","ICN","047806","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Tevisan, R","2003","08","14","Pfadenhauer, J","112","1978","02",NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,"ICN00006873",NA,"entre Tramandaí e Cidreira",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:51:22-03","UFRGS","ICN","160064","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Araujo, AC",NA,NA,NA,"Kozera, C; Kozera, OP","3146","2006","04","22","Brasil","PR","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"Herbácea sobre barranco úmido, área de campo hidromórfico.","ICN00006858",NA,"Ponte dos Arcos",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"27346","auto",NA,NA,NA,NA
"319","2021-02-08 12:51:22-03","UFRGS","ICN","159807","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Araujo, AC",NA,NA,NA,"Bona; et al.","s.n.","2007","01","14","Brasil","PR","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,"Doação Herbário UPCB.; Herbácea emergente; borda do lago.","ICN00006854",NA,"Fazenda Santa Cândida Lagoa do Chalé",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"33284","auto",NA,NA,NA,NA
"320","2021-02-08 12:51:21-03","UFRGS","ICN","130451","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Trevisan, R; Boldrini, II","27","2003","10","16","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,"Erva em dunas.","ICN00006874",NA,"praia de Rondinha",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"15157","auto",NA,NA,NA,NA
"321","2021-02-08 12:51:21-03","UFRGS","ICN","129492","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2003","11","11","Hagelund, K","13783 A","1982","03","04","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,"ICN00006869",NA,"Fazenda Faxinal",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"29956","auto",NA,NA,NA,NA
"322","2021-02-08 12:51:21-03","UFRGS","ICN","098305","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","03","11","Longhi-Wagner, HM; Miotto, STS","3461","1993","04","18","Brasil","RS","Imbé","-50.128101348877","-29.9752998352051",NA,NA,"Comum na areia pura; touceiras isoladas.","ICN00006875",NA,"Rua Marau",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"11309","auto",NA,NA,NA,NA
"323","2021-02-08 12:51:21-03","UFRGS","ICN","028204","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","03","11","Irgang, BE; Girardi, A","s.n.","1972","07","12","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"Mato centro.","ICN00006877",NA,"Parque de Torres",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"20837","auto",NA,NA,NA,NA
"324","2021-02-08 12:51:21-03","UFRGS","ICN","116342","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","03","11","Gonçalves, V","170","1996","03","15","Brasil","RS","Quintão",NA,NA,NA,NA,"solo encharcado","ICN00006872",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:51:21-03","UFRGS","ICN","130518","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Trevisan, R; et al.","333","2004","01","28","Brasil","RS","Torres","-49.793056","-29.376667","-49.793056","-29.376667","Em solo úmido.","ICN00006876",NA,"São Braz margem da Lagoa Itapeva. S 29° 22' 36 W 49° 47' 35",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:51:21-03","UFRGS","ICN","130526","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Trevisan, R; et al.","321","2004","01","28","Brasil","RS","Osório","-50.103889","-29.873611","-50.103889","-29.873611","Em área úmida.","ICN00006864",NA,"estrada do Mar RS 389 Km 17. S 29° 52' 25 W 50° 06' 14",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:51:21-03","UFRGS","ICN","148403","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Trevisan, R; et al.","749","2006","11","28","Brasil","SC","Florianópolis","-48.494167","-27.458611","-48.494167","-27.458611","campo úmido","ICN00006867",NA,"SC401 em direção ao Norte da Ilha. 27° 27' 31 8S 48° 29' 39 7W",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:51:21-03","UFRGS","ICN","148410","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2008","08","15","Trevisan, R; et al.","755","2006","11","28","Brasil","SC","Florianópolis","-48.468056","-27.626111","-48.468056","-27.626111","junto ao alagado da Lagoa","ICN00006855",NA,"margem da Lagoa Conceição. 27° 37' 34 1S 48° 28' 05 2W",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:51:21-03","UFRGS","ICN","148529","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Trevisan, R; et al.","713","2006","11","20","Brasil","RS","Viamão","-50.955556","-30.400278","-50.955556","-30.400278","solo úmido","ICN00006871",NA,"Parque Estadual de Itapuã próximo à lagoa do Palácio. 30°24'01 0S 50°57'20 9W",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-08 12:51:22-03","UFRGS","ICN","156144","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R; González, S",NA,NA,NA,"Silva, CRM; Trevisan, R; González-Elizondo, S","373","2008","05","11","Brasil","PR","Caiobá","-48.547222","-25.848056","-48.547222","-25.848056","crescendo em água limpa","ICN00006863",NA,"em direção a Garatuba na beira da estrada. 25°50'53 4S 48°32'50 0W","10","10",NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-08 12:51:22-03","UFRGS","ICN","161774","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Silveira, GH; Hefler, SM","71","2005","01","18","Brasil","RS","Tapes","-51.392222","-30.675556","-51.392222","-30.675556",NA,"ICN00006861",NA,"S30°40'32,1'' W51°23'32,9''",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-08 12:51:21-03","UFRGS","ICN","093453","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","03","10","Longhi-Wagner, HM; Araújo, AC","2186","1990","12","13","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,"ICN00006868",NA,"2 Km após desvio para Cidreira",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"21077","auto",NA,NA,NA,NA
"333","2021-02-08 12:51:21-03","UFRGS","ICN","093452b","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2004","03","10","Longhi-Wagner, HM; Araújo, AC","2188b","1990","12","13","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,"ICN00006853",NA,"2 Km após desvio para Cidreira",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"21077","auto",NA,NA,NA,NA
"334","2021-02-08 12:51:21-03","UFRGS","ICN","130464","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Trevisan, R; Boldrini, II","40","2003","10","16","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,"Erva em área úmida.","ICN00006878",NA,"bairro Indianópolis beira da lagoa Custódia",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"21077","auto",NA,NA,NA,NA
"335","2021-02-08 12:51:21-03","UFRGS","ICN","130471","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R",NA,NA,NA,"Trevisan, R; Boldrini, II","16","2003","10","15","Brasil","RS","Três Forquilhas","-50.0643997192383","-29.5368995666504",NA,NA,"Erva cespitosa e rizomatosa em área úmida.","ICN00006857",NA,"BR 101 Km 40. Ao lado do rio Três Forquilhas",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"22285","auto",NA,NA,NA,NA
"336","2021-02-08 12:51:21-03","UFRGS","ICN","147642","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Trevisan, R","2008","10","09","Lüdtke, R","762","2007","02","08","Brasil","SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"beira de estrada, solo arenoso úmido","ICN00006852",NA,"SC 433 km 8 na estrada entre a Praia da Pinheira e a Praia do Sonho",NA,NA,NA,"América do Sul",NA,NA,"Monocotyledon",NA,NA,"31105","auto",NA,NA,NA,NA
"337","2019-11-21 10:03:26-03","IBt","SP","201458","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.",NA,NA,NA,NA,"Dutton, BE; Taylor, DD; Moore, DC","2457","1984","06","17","Estados Unidos","Louisiana","Cameron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:03:26-03","IBt","SP","203195","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.","Faria, AD","2000","01",NA,"Mendonça, RC; Ribeiro, M","488","1985","06","19","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Ribeirão do Gama, estrada da Fazenda Água limpa, UnB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"339","2020-08-13 18:01:50-03","IBt","SP","301110","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.",NA,NA,NA,NA,"Miranda, AM","1978","1994","09","03","Brasil","Pernambuco","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA
"340","2019-11-21 10:03:26-03","IBt","SP","321636","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.","Trevisan, R","2009","06","08","Eiten, G; Eiten, LT","6506","1965","11","02","Brasil","Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,"Parque Nacional do Itatiaia, Planalto, south face of Mt. Itatiaia, valley of Rio Campo Belo, along road 1 km uo from park headquarters, side of small brook in open sun","900","900",NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA
"341","2019-11-21 10:03:26-03","IBt","SP","338036","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.","Trevisan, R","2008","05","22","Fontella, JP; Marquete Ferreira da Silva, N; Dunn, D","404","1970","01","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Herbácea local extremamente úmido, solo argiloso, cheio de pedras, espiguilhas acinzentadas",NA,NA,"Estrada das Paineiras, perto Mirante",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"342","2020-10-22 10:12:44-03","IBt","SP","346064","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.",NA,NA,NA,NA,"Passos, LC","s.n.","1997","02",NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"343","2020-09-24 08:24:45-03","IBt","SP","330231","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.",NA,NA,NA,NA,"Eiten, G","1657","1959","12","18","Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"Fazenda Campininha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA
"344","2019-11-21 10:03:26-03","IBt","SP","9165","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.","Muniz, CFS","1994","01",NA,"Schwebel, E","s.n.","1911",NA,NA,"Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA
"345","2019-11-21 10:03:26-03","IBt","SP","9160","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","Urb.","Muniz, CFS","1994","01",NA,"Edwall, G","CGG1952","1892","11","12","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"Herbácea, brejo","SP029769","SP029769","E.B. do Alto da Serra de Paranapiacaba, Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA
"346","2014-09-23 10:57:14-03","G","G","G00098359","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","?",NA,NA,NA,"Salzmann, P.","595","1830",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=116529&base=img&lang=en","G00098359","G00098359",NA,NA,NA,"ISOLECTOTYPUS of Eleocharis melanosperma Steud.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2014-09-23 10:57:14-03","G","G","G00098360","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","?",NA,NA,NA,"Salzmann, P.","595","1830",NA,"00","Brazil","Bahia",NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=116531&base=img&lang=en","G00098360","G00098360",NA,NA,NA,"ISOLECTOTYPUS of Eleocharis melanosperma Steud.","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2014-09-23 10:57:14-03","G","G","G00098361","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","?",NA,NA,NA,"Gardner, G.","150","1836",NA,"00","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=116586&base=img&lang=en","G00098361","G00098361",NA,NA,NA,"ISOLECTOTYPUS of Eleogenus ocreatus var. minor Nees","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2014-09-23 10:57:14-03","G","G","G00098362","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","?",NA,NA,NA,"Gardner, G.","150","1836",NA,"00","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=116587&base=img&lang=en","G00098362","G00098362",NA,NA,NA,"ISOLECTOTYPUS of Eleogenus ocreatus var. minor Nees","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
