"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","previousCatalogNumber","sex"
"593","2019-01-02 12:05:00-02","MO","MOBOT","1014","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Robbin C. Moran (MO)",NA,NA,NA,"Percy Núñez V.|L. Quiñones","Núñez Vargas 13055","1991","2","22","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath and Tributary Patuyacu river.","-68.9005556","-12.7802778",NA,"2",NA,NA,NA,NA,"200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"67",NA,NA
"594","2019-09-03 04:36:00-03","MO","MOBOT","1064812","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Robbin Moran (AAU)",NA,NA,NA,"David A. Neill|Homero Vargas","Neill 10566","1996","4","6","Ecuador","Napo","Archidona","Parque Nacional Sumaco Napo-Galeras. Cordillera de Galeras. Premontane Rain Forest on limestone substrate. Elfin forest near summit, east side of mountain.","-77.51666","-0.85",NA,NA,NA,NA,NA,NA,"1600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2016-10-13 05:58:00-03","MO","MOBOT","1065041","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (UC)",NA,NA,NA,"David A. Neill|Jorge Zuleta|J. Cerda","Neill 10595","1996","4","25","Ecuador","Napo","Archidona","Parque Nacional Sumaco Napo-Galeras. Cordillera de Galeras. Premontane Rain Forest, limestone substrate. Southeast side of Galeras mountain, near sesimic study line 30. Upper ridge and summit area.","-77.55","-0.88333",NA,NA,NA,NA,NA,NA,"1450.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2013-06-02 05:37:00-03","MO","MOBOT","1066707","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Alan R. Smith (UC)",NA,NA,NA,"Efraín Freire|J. Cerda","Freire Mayorga 520","1996","4","24","Ecuador","Napo","Archidona","Parque Nacional Sumaco Napo-Galera. Cordillera de Galeras. Bloque 19, línea 30. Compañía Triton. Bosque pluvial Premontano. Suelo en roca caliza.","-77.55","-0.88333",NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2015-05-13 12:20:00-03","MO","MOBOT","1113526","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (UC)",NA,NA,NA,"Camilo Díaz S.|Hulda Osores|H. Díaz|D. Díaz","Díaz Santibáñez 7661A","1996","1","18","Peru","Amazonas","Bagua","Distrito Imaza: comunidad Aguaruna Putuim: Anexo de Yamayakat. Zonas atlas de Putuium: campou: 240 degrees SW de Putuim (285 degrees SW de Yamaykat).",NA,NA,NA,"3",NA,NA,NA,NA,"700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"246",NA,NA
"598","2014-04-04 05:49:00-03","MO","MOBOT","1159774","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","R.C. Moran (NY)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 21094","1996","6","11","Peru","Amazonas","Bagua","Distrito Imaza, Cerros de Putuim Bosque primario, suelo de arenisca, cubierto por un manto esponjoso de raíces y hojarasca, Campau.","-78.33972","-5.05555",NA,"1",NA,NA,NA,NA,"350.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2008-05-27 22:02:00-03","MO","MOBOT","11963","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (JEPS)",NA,NA,NA,"Ronald L. Liesner","Liesner 17893","1985","2","17","Venezuela","Amazonas",NA,"Atabapo. 0 to 2 km east of Culebra on Río Cunucunuma; 3º44'N, 65º44'W, elev. 210 m to 300 m.","-65.73333","3.73333",NA,"3",NA,NA,NA,NA,"210.00000000","300.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-12",NA,NA
"600","2011-10-07 05:03:00-03","MO","MOBOT","1212","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Robbin C. Moran",NA,NA,NA,"Sandy Knapp","Knapp 8233","1986","9","2","Peru","San Martín","Lamas","Santa Rosa de Davidcillo, trail to Tioyacu, E of road, Km 72 of Tarapoto- Yurimaguas road. Tropical wet forest on white sand unless otherwise indicated.","-76.28333","-6.25",NA,"3",NA,NA,NA,NA,"200.00000000","250.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"86-52",NA,NA
"601","2008-05-27 22:02:00-03","MO","MOBOT","1221539","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (UC)",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 8073","1996","8","29","Peru","Amazonas","Bagua","Dtto. Imaza. Comunidad Aguaruna de Wanás (Km 92 Carretera Bagua-Imacita): Cherros Chinim. Bordes Quebrada rocosa. Ambas márgenes.",NA,NA,NA,"3",NA,NA,NA,NA,"700.00000000","800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"267",NA,NA
"602","2012-04-20 05:09:00-03","MO","MOBOT","1238706","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A. Smith (UC)",NA,NA,NA,"Rocío Rojas|et al.","Rojas Gonzáles 391","1997","10","23","Peru","Amazonas","Bagua","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Bosque primario.","-78.36138","-5.25694",NA,"5",NA,NA,NA,NA,"800.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2014-04-04 05:50:00-03","MO","MOBOT","1252321","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A. Smith (UC)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 22530","1997","2","14","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque, Cerro Sakee-gaig. Bosque primario.","-78.23361","-4.58277",NA,"9",NA,NA,NA,NA,"1010.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2011-06-08 12:01:00-03","MO","MOBOT","12655","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A. Session",NA,NA,NA,"José Schunke V.","Schunke Vigo 10132","1978","5","4","Peru","Huánuco","Leoncio Prado","Dtto. Rupa Rupa;, al este de Tingo María, cerce al Cerro Quemado.","-75.9877777","-9.3013889",NA,"5",NA,NA,NA,NA,"672.00000000","800.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"44",NA,NA
"605","2011-06-08 12:01:00-03","MO","MOBOT","12675","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Henk van der Werff (MO)",NA,NA,NA,"José Schunke V.","Schunke Vigo 9636","1977","6",NA,"Peru","San Martín","Lamas","Dtto. Alonso de Alvarado, San Juán de Pacaizapa, km 72, carretera Tarapoto Moyobamba.","-76.58333","-6.4",NA,"5",NA,NA,NA,NA,"1000.00000000","1050.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA
"606","2008-05-27 22:02:00-03","MO","MOBOT","1291807","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","H. van der Werff (MO)",NA,NA,NA,"Thomas Hawkins","Hawkins 1896","1998","7","5","Suriname","Sipaliwini",NA,"Upper reaches of Grace Kreek. Tafelberg Mountain. Headwaters of the Grace Kreek drainage. Dense mixed hardwood forest 20-30 m tall.","-56.15972","3.89277",NA,"6",NA,NA,NA,NA,"700.00000000","790.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"107",NA,NA
"607","2011-06-08 12:01:00-03","MO","MOBOT","12994","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Henk van der Werff (MO)",NA,NA,NA,"José Schunke V.","Schunke Vigo 10239","1978","6","14","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo; Cerro de Palo Blanco.","-76.5833333","-8.1833333",NA,"5",NA,NA,NA,NA,"450.00000000","600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"50",NA,NA
"608","2008-05-27 22:02:00-03","MO","MOBOT","13109","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Robbin C. Moran (MO)",NA,NA,NA,"Cesár A. Grández","Grández Rios 2108","1990","11","22","Peru","Loreto","Maynas","Carretera Nauta-Iquitos. Bosque primario suelo arcilloso.","-73.58333","-4.48333",NA,"2",NA,NA,NA,NA,"150.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"93",NA,NA
"609","2011-03-29 14:14:00-03","MO","MOBOT","1315382","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A. Smith (UC)",NA,NA,NA,"José Campos de la Cruz|et al.","Campos de la Cruz 3644","1997","3","26","Peru","Amazonas","Luya","Camporredondo. Localidad Jaipe. Bosque primario.","-78.35138","-6.15194",NA,"5",NA,NA,NA,NA,"2050.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2015-12-04 15:31:00-02","MO","MOBOT","1346691","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R.Smith",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 10190","1981","3","10","Venezuela","Táchira",NA,"10 km E of La Fundación (13-23 km by road), around Represa Dorada.","-71.6666667","7.8",NA,"1",NA,NA,NA,NA,"600.00000000","1000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"108",NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","1359788","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.Smith",NA,NA,NA,"Ronald L. Liesner","Liesner 8555","1980","1","21","Venezuela","Amazonas",NA,"03 km SE of San Carlos de Rio Negro; unflooded area.","-67.06666","1.91666",NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"161",NA,NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","14107","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Alan R. Smith (US)",NA,NA,NA,"Ronald L. Liesner","Liesner 25364","1988","10","25","Venezuela","Amazonas",NA,"ATABAPO In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","-65.53333","3.56666",NA,"2",NA,NA,NA,NA,"1000.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"88-60",NA,NA
"613","2008-05-27 22:02:00-03","MO","MOBOT","14457","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","R.C. Moran (NY)",NA,NA,NA,"Cesár A. Grández|Nestor Jaramillo","Grández Rios 4834","1992","11","9","Peru","Loreto","Maynas","Distrito Iquitos, Puerto Almendras. Arboretum C.I. Forestal UNAP. Bosque primario, suelo arenoso-arcilloso, no inundable.","-73.41666","-3.8",NA,"2",NA,NA,NA,NA,"122.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"250",NA,NA
"614","2008-05-27 22:02:00-03","MO","MOBOT","14523","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","H. van der Werff & R. Moran",NA,NA,NA,"Ronald L. Liesner|Franciso Delascio C.","Liesner 22259","1987","10","21","Venezuela","Amazonas",NA,"RIO NEGRO: Slope of Cerro Aracamuni. Quebrada Camp. Forested slope.","-65.63333","1.4",NA,"3",NA,NA,NA,NA,"600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-42",NA,NA
"615","2008-05-27 22:02:00-03","MO","MOBOT","14787","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.",NA,NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 20188","1986","4","22","Venezuela","Bolívar",NA,"Piar, Río Aparamán, affluent of Río Acanán near Yuray-merü rapids. 1.5 km S of SW corner of Amaruay-tepui. Elev. 500 m. 5º54'N, 62º15'W.","-62.25","5.9",NA,"1",NA,NA,NA,NA,"500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"86-5",NA,NA
"616","2008-05-27 22:02:00-03","MO","MOBOT","14815","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","H. van der Werff & R. Moran",NA,NA,NA,"Ronald L. Liesner|Germán Carnevali","Liesner 22290","1987","10","21","Venezuela","Amazonas",NA,"RIO NEGRO: Slope of Cerro Aracamuni. Quebrada camp. Low open forest partly on laja below.","-65.63333","1.4",NA,"3",NA,NA,NA,NA,"600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-43",NA,NA
"617","2008-05-27 22:02:00-03","MO","MOBOT","15250","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","J. Steyermark",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 21286","1987","2","21","Venezuela","Amazonas",NA,"ATURES Río Coro-Coro, stream and slope east of river. W of Serranía de Yutaje. 6 km N of settlement of Yutaje.","-66.125","5.68333",NA,"3",NA,NA,NA,NA,"320.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-5",NA,NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","1542918","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","H. van der Werff",NA,NA,NA,"Alwyn H. Gentry|et al.","Gentry 37913","1982","7","22","Peru","San Martín",NA,"Serrania NE of Tarapoto on road to Yurimaguas, scrubby forest on sandy soil, ca. 16 km NE of Tarapoto.",NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2375",NA,NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","1550761","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (UC)",NA,NA,NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 10822","1999","8","27","Peru","Cajamarca",NA,"San José de Lourdes. Selva Andina. Base del Cerro Picorana. Bosque primario.","-78.90416","-4.99027",NA,"8",NA,NA,NA,NA,"1800.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2008-05-27 22:02:00-03","MO","MOBOT","1555799","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","H. van der Werff",NA,NA,NA,"H. van der Werff|et al.","van der Werff 16203","2001","3","18","Peru","Amazonas","Bagua","Along road Imaza-Chiriaco.","-78.33805","-5.05666",NA,"1",NA,NA,NA,NA,"400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"267",NA,NA
"621","2009-06-27 16:52:00-03","MO","MOBOT","1591064","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.",NA,NA,NA,NA,"Randall J. Evans","Evans 3270","2001","7","3","Suriname","Sipaliwini",NA,"Summit of Tafelberg. Along trail from airplane crash site to Arrowhead Basin, ca. 50 m NE of Augustus Creek. Primary lowland forest, canopy open, ca. 30 m tall.","-56.18305","3.91166",NA,"2",NA,NA,NA,NA,"650.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"506",NA,NA
"622","2008-11-19 09:59:00-02","MO","MOBOT","16038","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.",NA,NA,NA,NA,"Franklin Ayala|Manuel Rimachi Y.","Ayala Flores 4511","1986","6","4","Peru","Loreto","Maynas","Allpahuayo, Iquitos, lado derecho, Km 10. Bosque primario.","-73.4175","-3.9694445",NA,"2",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"75",NA,NA
"623","2008-05-27 22:02:00-03","MO","MOBOT","16276","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Henk van der Werff",NA,NA,NA,"Ronald L. Liesner|Germán Carnevali","Liesner 22426","1987","10","25","Venezuela","Amazonas",NA,"RIO NEGRO: Cerro Aracamuni, summit. Proa camp. Savanna with small to large patches of forest, especially along streams, in ravines and near edge of tepui.","-65.81666","1.53333",NA,"3",NA,NA,NA,NA,"1400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-47",NA,NA
"624","2008-05-27 22:02:00-03","MO","MOBOT","16795","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (JEPS)",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 21430","1987","2","26","Venezuela","Amazonas",NA,"ATURES W side of valley of Río Coro-Coro, 8 km NNW of settlement of Yutaje. Forested slope.","-66.14166","5.68333",NA,"3",NA,NA,NA,NA,"500.00000000","1000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"87-11",NA,NA
"625","2008-05-27 22:02:00-03","MO","MOBOT","16956","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Alan R. Smith (UC)",NA,NA,NA,"Ronald L. Liesner","Liesner 23545","1988","4","21","Venezuela","Bolívar",NA,"Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.31666",NA,"3",NA,NA,NA,NA,"900.00000000","1000.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"88-13",NA,NA
"626","2014-04-24 11:25:00-03","MO","MOBOT","17161","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A. Smith (UC)",NA,NA,NA,"Ronald L. Liesner","Liesner 25663","1988","11","2","Venezuela","Amazonas","Atabapo","Cerro Huachamacarí, E slope.","-65.7","3.8166667",NA,"2",NA,NA,NA,NA,"600.00000000","700.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"88-67",NA,NA
"627","2008-05-27 22:02:00-03","MO","MOBOT","17323","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","Henk van der Werff",NA,NA,NA,"Ronald L. Liesner","Liesner 19385","1985","11","3","Venezuela","Bolívar",NA,"Near El Puaji, Río Cabass and salto. Forest, scrub forest, savannah, waterfall and river edge. Elev. 800 to 900 m, 4º30'N, 61º35'W.","-61.58333","4.5",NA,"4",NA,NA,NA,NA,"800.00000000","900.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-47",NA,NA
"628","2011-06-09 16:53:00-03","MO","MOBOT","1752420","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (UC)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 17235","1991","10","27","Ecuador","Zamora-Chinchipe","Nangaritza","Al norte del centro Shuar-Shaime. Topografia colinada. Sustrato hojarasca. Entisol.","-78.66666","-4.35",NA,"11",NA,NA,NA,NA,"1000.00000000","1100.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"142",NA,NA
"629","2014-09-11 10:09:00-03","MO","MOBOT","1767108","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith",NA,NA,NA,"Gerrit Davidse|Otto Huber","Davidse 22902","1982","11","27","Venezuela","Bolívar","Piar","At top of Salto Aicha near eastern base of Uaipan-tepui.","-62.5333333","5.6333333",NA,"1",NA,NA,NA,NA,"1100.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"82-10",NA,NA
"630","2008-05-27 22:02:00-03","MO","MOBOT","1787195","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","L. Lellinger",NA,NA,NA,"Alwyn H. Gentry","Gentry 9357","1974","1","19","Colombia","Chocó",NA,"Teresita, upper Río Truandó. (INDERENA camp).","-77.45","6.85",NA,NA,NA,NA,NA,NA,"100.00000000","200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3339",NA,NA
"631","2018-09-26 10:48:00-03","MO","MOBOT","18060","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","R. Vásquez",NA,NA,NA,"Rodolfo Vásquez|R. Ortíz|Nestor Jaramillo","Vásquez Martínez 13882","1990","6","30","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo, Estación Experiø mental del Instituto de Investigaciones de la Amazonía Peruana (IIAP).","-73.5","-3.8333333",NA,"4",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"189",NA,NA
"632","2011-01-13 10:35:00-02","MO","MOBOT","1838934","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","D. Neill (MO)",NA,NA,NA,"John L. Clark","Clark 6911","2002","12","11","Ecuador","Morona-Santiago","Limón Indanza","Cordillera del Cóndor. Trail from Comunidad Warints to camp #1 towards crest of Cordillera del Cóndor. Premontane wet forest.","-78.25305","-3.23277",NA,NA,NA,NA,NA,NA,"830.00000000","1200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2013-10-05 06:33:00-03","MO","MOBOT","1845076","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith",NA,NA,NA,"Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18644","1980","6","26","Venezuela","Zulia",NA,"Distrito Colón; forested slopes at the settlement of Río de Oro along the Río de Oro, along the Venezuelan and Colombian border.","-72.48333","9.3",NA,NA,NA,NA,NA,NA,"30.00000000","150.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1414",NA,NA
"634","2017-08-25 05:21:00-03","MO","MOBOT","1905566","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A. Smith (UC)",NA,NA,NA,"Abel Monteagudo|Carlos Mateo|Gregorio Ortiz","Monteagudo Mendoza 4170","2002","10","19","Peru","Pasco","Oxapampa","Distrito Palcazu. Parque Nacional Yanachaga Chemillén. Estación Biológica Paujil. Bosque primario.","-75.25","-10.31666",NA,"7",NA,NA,NA,NA,"400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2011-03-28 16:27:00-03","MO","MOBOT","1930991","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","A.R. Smith (UC)",NA,NA,NA,"H. Huaylla","Huaylla 844","2003","3","5","Ecuador","Napo","Archidona","Parque Nacional Sumaco Napo-Galeras. Cumbre de la Cordillera de Galeras. bosque pluvial premontano, suelo derivado de roca arenisca.","-77.53277","-0.83583",NA,NA,NA,NA,NA,NA,"1690.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2009-11-29 10:22:00-02","MO","MOBOT","1933113","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","!A.R. Smith (UC)",NA,NA,NA,"Germán Toasa","Toasa 8948","2002",NA,NA,"Ecuador","Morona-Santiago","Limón Indanza","Cordillera del Cóndor. Cumbre del Cerro Chikichiki Naint a 4 Km al sur este del Centro Shuar Warints. Bosque Bajo con árboles de 18 m, sotobosque denso con abundante musgo (Sphagnum)","-78.2425","-3.17027",NA,"4",NA,NA,NA,NA,"1220.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
