"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"828","2013-02-12 15:22:00-02","MO","MOBOT","3133726","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Getulio Agostini","Agostini 2672","1979","9","30","Venezuela","Aragua",NA,"Rancho Grande, Parque Nacional H. Pittier.","-67.68333","10.35",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2008-05-27 22:02:00-03","MO","MOBOT","3133728","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"James A. Ratter","Ratter 3593","1976","9","15","Brazil","Distrito Federal",NA,"Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2010-05-16 08:12:00-03","MO","MOBOT","3133734","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Aurelio Schinini","Schinini Cacace 8045","1974","1","10","Paraguay","Alto Paraná",NA,"Hernandarias, 20 km N de Hernandarias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2008-05-27 22:02:00-03","MO","MOBOT","3133735","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse (MO)",NA,NA,NA,"Georges Cremers","Cremers 12508","1991","10","29","French Guiana",NA,NA,"Crique Florian - Bassin de l'Organabo. Forét dégradée.","-53.43333","5.41666",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2008-05-27 22:02:00-03","MO","MOBOT","3133737","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"J.S. de la Cruz","de la Cruz 2650","1922","10","30","Guyana",NA,NA,"Malali, Demerara River. About 5º 35' N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2012-09-28 12:02:00-03","MO","MOBOT","3133738","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Christoph Weigelt","Weigelt s.n.","1827",NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"834","2010-11-25 10:39:00-02","MO","MOBOT","3133739","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M.T. Strong",NA,NA,NA,"B. Hoffman|Doorjoohan Gopaul","Hoffman 471","1991","10","31","Guyana",NA,NA,"Region: U. Takutu-U. Essequibo. SE Kanuku Mts, +/- 7 km E Makawatta Mtn, 2.2 km SW of Crabwood Creek basecamp. Upland deciduous forest, drainage creek along trial.","-59.3","3.11666",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2009-12-11 12:42:00-02","MO","MOBOT","3133741","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. Koyama",NA,NA,NA,"Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 54597","1963","8","8","Suriname",NA,NA,"On forested ridge 3.5 km SSE of Juliana Top, 11.5 km north of Lucie Rivier.","-56.5","3.6",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2009-07-17 07:39:00-03","MO","MOBOT","3133749","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Émile Hassler","Hassler 11302","1912",NA,NA,"Paraguay",NA,NA,"In altaplanitie et declivibus <Sierra de Amambay>.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2008-05-27 22:02:00-03","MO","MOBOT","3133751","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"J.S. de la Cruz","de la Cruz 2904","1923","1","14","Guyana",NA,NA,"Pomeroon River, Pomeroon district.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2009-07-17 14:12:00-03","MO","MOBOT","3133752","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. Koyama",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8393","1965","9","17","Brazil","Distrito Federal",NA,"Disturbed gallery forest, east side of Lagôa Paranoá.",NA,NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2008-05-27 22:02:00-03","MO","MOBOT","3133795","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"M.B. Casari","Casari 208","1980","7","18","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Restinga ha beira da Estr. para o Parque Ecológico da FEEMA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2009-07-17 14:12:00-03","MO","MOBOT","3133755","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. Koyama",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9449","1965","10","21","Brazil","Goiás",NA,"Chapada dos Veadeiros. Creek margin, partial shade. Gallery and adjacent wet grassy slope, ca. 12 km NW of Veadeiros, road to Cavalcante.","-47","-14",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2015-08-13 05:50:00-03","MO","MOBOT","3133758","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. Koyama",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30287","1971","1","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Secondary forest on steep slopes, shallow lateritic clay, at base of Serra da Piedade, ca. 35 km E of Belo Horizonte, road to Caeté.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2011-03-01 10:04:00-03","MO","MOBOT","3133761","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Balduino Rambo","Rambo 46126","1950","3","5","Brazil","Rio Grande do Sul",NA,"Tramandaí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2009-12-07 20:47:00-02","MO","MOBOT","3133763","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Nuncia M. Tur|Rosa Guaglianone","Tur 1974","1992","2","18","Argentina","Misiones","General Manuel Belgrano","Ruta 101, ca. de San Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2011-04-06 11:20:00-03","MO","MOBOT","3133764","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Dorothy Araujo|et al.","Araujo 5708","1983","9","27","Brazil","Rio de Janeiro",NA,"Mun. Angra dos Reis, Ilha Grande, Reserva Biológica Estadual da Praia do Sul, na mata de restinga à beira da trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2008-05-27 22:02:00-03","MO","MOBOT","3133768","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 2451","1983","5","29","Brazil","São Paulo",NA,"Rio Claro.","-47.5613889","-22.4113889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2018-06-26 05:23:00-03","MO","MOBOT","3133772","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","W. Thomas",NA,NA,NA,"André M. Amorim|M.B. Thomas|J. Lima da Paixão|Sérgio C. de Sant'Ana","Amorim 2495","1998","9","13","Brazil","Bahia",NA,"Mun. de Porto Seguro, Parque Nacional de Monte Pascoal. Área limite entre o Parna e a Reserva Indígena Barra Velha, da tribo Pataxó. Mata Higrófila sul Baiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2008-05-27 22:02:00-03","MO","MOBOT","3133775","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","W. Thomas",NA,NA,NA,"W. Wayt Thomas","Thomas 11556","1997","7","17","Brazil","Bahia",NA,"Porto Seguro: Parque Nacional Monte Pascoal. Along park road 1-2 km east of path to peak and visitor center. At edge of forest along road. Southern Bahian Moist Forest on crest of mountain ridge.","-39.415","-16.86722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2008-05-27 22:02:00-03","MO","MOBOT","3133777","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","W. Thomas",NA,NA,NA,"Jomar G. Jardim","Jardim 1109","1997","9","12","Brazil","Bahia",NA,"Mun. de Almadina-Bahia, Rod. Almadina/Ibitupá, entrada a 7 km da sede do mun. Serra dos Sete-Paus, ca. 12 km da entrada, Fazenda Cruzeiro do Sul. Mata Higrófila, margem do Rio Almada, próximo da nascente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2010-02-05 20:43:00-02","MO","MOBOT","3133778","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K. Camelbeke",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","Pipoly 10337","1987","2","20","Guyana",NA,NA,"Cuyuni-Mazaruni Region: Chinoweing Village; Ayanganna Plateau. Bonnetia-Archytatea forest. Also gallery forest along Chinoweing Creek.","-60.11666","5.53333",NA,NA,"650.00000000","675.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2008-05-27 22:02:00-03","MO","MOBOT","3133781","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 24178","1970","4","20","Brazil","Paraná",NA,"Rio Iguaçu, 1 km acima do Salto Osorio. (mun. Laranjeiras do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2010-03-01 18:55:00-03","MO","MOBOT","3133782","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 3755","1980","9","21","Paraguay","Alto Paraná",NA,"Puerto Presidente Stroessner, km 12, en bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2012-04-12 14:10:00-03","MO","MOBOT","3133784","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Lidia Pérez de Molas","Pérez de Molas 357","1984","10","5","Paraguay","Paraguarí",NA,"Parque Nacional Ybycuí. Orilla del arroyo minas. Bosque de hasta 25 m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2011-03-01 10:04:00-03","MO","MOBOT","3133785","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Balduino Rambo","Rambo 37920","1948","11","10","Brazil","Rio Grande do Sul",NA,"S. Leopoldo, Sapucaya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2011-02-22 15:43:00-03","MO","MOBOT","3133786","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"J. Lanjouw","Lanjouw 270","1933","7","27","Suriname",NA,NA,"Lower Saramacca River near plant. Catharina Sophia. Ditch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2009-10-14 20:08:00-03","MO","MOBOT","3133787","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse (MO)",NA,NA,NA,"Rosa Degen","Degen 223","1987","7","9","Paraguay","Alto Paraná",NA,"Italo. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2011-04-06 11:20:00-03","MO","MOBOT","3133794","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Dorothy Araujo|et al.","Araujo 5152","1982","8","23","Brazil","Rio de Janeiro",NA,"Mun. Macaé, próx. Lagoa Comprida, em mata paludosa de restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2011-06-09 18:03:00-03","MO","MOBOT","3133801","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Gerardo Aymard","Aymard C. 6205","1986","10","21","Venezuela","Bolívar",NA,"Dtto. Sifontes. Bosques húmedos intervenidos por actividades mineras del sector La Hoyada (Paraytepuy), 7 km al NW del Caserío El Pilón. 58 km al W de Sta. Elena de Uairén.","-61.55","4.66666",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2013-12-30 19:55:00-02","MO","MOBOT","3133804","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"G.L. Sobel|J.J. Strudwick","Sobel 2252","1980","3","27","Venezuela","Mérida",NA,"Maracay. Parque Nacional Henri Pittier. Mountain - side just behind Estacion Biologica - Cloud Forest in middle of drought in dry-season. Between 200-500 meters up path behind field station.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2008-05-27 22:02:00-03","MO","MOBOT","3133807","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Basil Stergios","Stergios 6225","1983","7","13","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Pica de la CVG que conduce al medio río Botanamo, cerca de la confluencia con el río Corumo, desde la carretera Casa Blanca - Anacoco. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2012-12-26 05:08:00-02","MO","MOBOT","3133810","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Basil Stergios|Gerardo Aymard|Olivia Palacios|Porfirio Hernández","Stergios 5305","1983","1","19","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Pica de la CVG que conduce al medio río Botanamo (cerca de la confluencia con el río Corumo) desde la carretera Casas Blanca - Anacoco. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2016-11-25 08:36:00-02","MO","MOBOT","3133811","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Fernández","Fernández 423","1983","3","29","Venezuela","Sucre",NA,"Dtto. Arismendi. San Juan de Las Galdonas, sector Catuchal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"862","2008-05-27 22:02:00-03","MO","MOBOT","3133814","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Basil Stergios","Stergios 6579","1984","1","20","Venezuela","Portuguesa",NA,"Quebrada Cuchilla alta, entrando por El Mosquito, Las Cruces. Selva de galería y húmeda montano bajo, hasta su desemboque al río Guaquero.","-70.01666","9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2008-05-27 22:02:00-03","MO","MOBOT","3133816","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","E.L. Core",NA,NA,NA,"Augustus Fendler","Fendler 1609",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2009-11-29 17:06:00-02","MO","MOBOT","3133817","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Andrew M. Sugden","Sugden 1069","1982","12","17","Venezuela",NA,NA,"Plants of Isla Margarita. Cloud forest. Cerro Copey.","-64","11",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2012-03-20 17:24:00-03","MO","MOBOT","3133818","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse (MO)",NA,NA,NA,"Wilmer A. Díaz","Díaz 332","1991","5","18","Venezuela","Carabobo",NA,"Mun. Autonomo Mora, Cuenca hidrográfica del rio Morón, parte media, Carretera entre S. Marcos y La Justa, Bosque secundario.","-68.16666","10.28333",NA,NA,"220.00000000","650.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2008-05-27 22:02:00-03","MO","MOBOT","987239","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 42643","1995","5","26","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.","-54.80472","-25.63194",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","1003",NA
"867","2011-01-20 10:33:00-02","MO","MOBOT","2065617","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K. Camelbeke",NA,NA,NA,"Stephan G. Beck","Beck 27629","1993","6","2","Bolivia","Beni",NA,NA,"-67.05","-15.3",NA,NA,"1040.00000000","1040.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"868","2011-06-08 11:53:00-03","MO","MOBOT","1934756","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.","G. Davidse",NA,NA,NA,"José Schunke V.","Schunke Vigo 7376","1974","7","13","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Camino a Shunté, (Al E del Puente de Pala Blanco). En bosque alto, con mucha sombra.",NA,NA,NA,NA,"500.00000000","800.00000000",NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"869","2011-06-08 11:53:00-03","MO","MOBOT","1934791","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.","G. Davidse",NA,NA,NA,"José Schunke V.","Schunke Vigo 6708","1973","8","5","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Camino a Santa Rosa (Márgen derecha del río Mishollo). En bosque alto con mucha sombra.",NA,NA,NA,NA,"350.00000000","370.00000000",NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"870","2011-06-08 11:53:00-03","MO","MOBOT","1934805","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.","G. Davidse",NA,NA,NA,"José Schunke V.","Schunke Vigo 5175","1971","11","20","Peru","Huánuco","Leoncio Prado","Dtto. Rupa Rupa. En bosque alto. Al E de Tingo María.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"871","2008-05-27 22:02:00-03","MO","MOBOT","274317","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.","G. Davidse",NA,NA,NA,"James C. Solomon","Solomon 3276","1977","6","24","Peru","Junín",NA,"2 km S of Satipo.","-74.6594444","-11.2677778",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,"3","239",NA
"872","2014-11-04 21:08:00-02","MO","MOBOT","2902468","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.",NA,NA,NA,NA,"Jomar G. Jardim|A.M. de Carvalho|André M. Amorim|Sérgio C. de Sant'Ana|G.V.F. Pitanga","Jardim 737","1995","10","27","Brazil","Bahia",NA,"Municipio de Jacobina, Bahia. Entrada a 8 Km na Rod. Jacobina/Capim Grosso. Distrito de Itaitú, situado a 20 Km da Rodovia Cachoeira Véu da Noiva. Mata de Galeria intercalada por rochas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"873","2008-05-27 22:02:00-03","MO","MOBOT","2904569","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.",NA,NA,NA,NA,"Laurence J. Dorr","Dorr 7850","1990","11","24","Venezuela","Barinas",NA,"Distr. Pedraza. Trail from Mesa de Canagua to Cerro El Filón, W of the Rio Curbatí. Primary forest.","-70.66666","8.56666",NA,NA,"600.00000000","880.00000000",NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"874","2010-10-05 22:01:00-03","MO","MOBOT","2928519","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.",NA,NA,NA,NA,"Tetsuo M. Koyama|George S. Bunting|Marieluise Koyama","Koyama 14141","1969","12","4","Venezuela","Aragua",NA,"Parque Nacional Rancho Grande, on Rd. 3 to Pto. Cabello, ca. 16 miles from Maracay. Rain forest ca. 2 km off road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"875","2008-05-27 22:02:00-03","MO","MOBOT","3133888","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.","G. Davidse",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse","Steyermark 116501","1978","3","20","Venezuela","Miranda",NA,"Cerros del Bachiller, near east end; virgin evergreen forest, between base and summit, above Quebrada Corozal, south of Santa Cruz, 10 kms (by air) west of Cúpira.","-65.8","10.15",NA,NA,"20.00000000","700.00000000",NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"876","2009-09-01 06:46:00-03","MO","MOBOT","3133891","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.",NA,NA,NA,NA,"Jesús M. Idrobo|Richard E. Schultes","Idrobo 767","1950","12","20","Colombia","Meta",NA,"Cordillera La Macarena, trocha entre el rio Güejar y el caño Guapayita. Caño Yerli.","-73.831556","2.48927",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,NA,NA,NA
"877","2012-09-28 11:59:00-03","MO","MOBOT","3133896","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia arundinacea","(Kunth) H. Pfeiff.",NA,NA,NA,NA,"August Kappler","Kappler 1470","1844","2",NA,"Brazil","Pará",NA,"In sylvis humidis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"arundinacea",NA,NA,NA,NA,NA,"1",NA,NA
