"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","yearIdentified","monthIdentified","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"512","2014-04-04 05:43:00-03","MO","MOBOT","252763","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Ronald L. Liesner (MO)","Rodolfo Vásquez","Vásquez Martínez 18291","1993","1","8","South America","Peru","Loreto","Maynas","Distrito Las Amazonas. Explornapo Camp. Bosque primario.","-72.9","-3.25","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"507","5",NA,NA
"513","2009-01-19 11:06:00-02","MO","MOBOT","253290","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking (U)","Camilo Díaz S.","Díaz Santibáñez 293","1978","5","5","South America","Peru","Loreto","Maynas","Zona de Tahuampa frente a San Juan de Muniches.","-73.2813889","-3.7761111","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","9",NA,NA
"514","2017-09-14 17:44:00-03","MO","MOBOT","253583","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","Alwyn H. Gentry","Gentry 46504","1984","4","9","South America","Venezuela","Amazonas",NA,"Outskirts of San Carlos de Rio Negro, behind airport, disturbed forest on sandy soil.","-67.0608333","1.9202778","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-66","3",NA,NA
"515","2012-05-24 05:04:00-03","MO","MOBOT","253677","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking (U)","Juan Revilla","Revilla Cardenas 378","1976","3","18","South America","Peru","Loreto","Maynas","Distrito: Iquitos. Rio Nanay. 4 vueltas aguas a arriba de Morona Cocha.","-73.26611","-3.74694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","3",NA,NA
"516","2015-02-06 11:18:00-02","MO","MOBOT","253698","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking (U)","Juan Revilla","Revilla Cardenas 2159","1977","1","19","South America","Peru","Loreto","Maynas","Rio Yavari, Puerto Amelia, cerca a Atalaya Pueblo Brazilero. Boca del Rio Atacuai trocha anterior al caserio Amelia.","-70.2","-4.3166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","3",NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","253873","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","James S. Miller","Miller 1692","1984","7","4","South America","Venezuela","Amazonas",NA,"RIO NEGRO: Neblina Base Camp on Río Mawarinuma. In forest along trails near camp.","-66.25","0.83333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-12","2",NA,NA
"518","2008-05-27 22:02:00-03","MO","MOBOT","254441","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","Ronald L. Liesner","Liesner 15722","1984","2","7","South America","Venezuela","Amazonas",NA,"Río Negro. 0 to 2 km west of Cerro de La Neblina Base Camp which is on Río Mawarinuma. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-4","3",NA,NA
"519","2015-02-18 11:07:00-02","MO","MOBOT","255228","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking (U)","Thomas B. Croat","Croat 19896","1972","9","1","South America","Peru","Loreto",NA,"Río Mamón near Río Nanay.","-73.2655556","-3.6908333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"302","1",NA,NA
"520","2009-11-16 09:35:00-02","MO","MOBOT","2948246","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","J. Kallunki","C.A. Cid Ferreira","Cid Ferreira 4253","1983","7","21","South America","Brazil",NA,NA,"Mpio de Maués, rio Maués-Assu, lado opos to cidade de Maués. Mata de igapo, solor argilo-arenoso.","-57.75","-3.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2009-08-22 07:12:00-03","MO","MOBOT","3033029","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","S. McDaniel (IBE)","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 25602","1982","3","6","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Nanay, Pampa Chica to Santa Clara, sacarita, tahuampa",NA,NA,"90.00000000","95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2011-12-14 05:48:00-02","MO","MOBOT","3067216","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","F. Cozier","J.J. de Granville|Françoise Crozier","Granville 13512","1998","1","11","South America","French Guiana",NA,NA,"Montagnes de la Trinité, zone sud. Bassin de la Mana","-53.35","4.5666667","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"523","2009-10-18 08:09:00-02","MO","MOBOT","3067756","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Hekking","J.J. de Granville","Granville 52","1973","4","11","South America","Guyana",NA,NA,"Ile de Cayenne = Table du Mahury. á côté du lac Rorota. Parcelle d|4étude sur cuirasses latéreitique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2008-07-01 03:33:00-03","MO","MOBOT","3103133","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","J. de Paula-Souza (SPF)","James L. Zarucchi","Zarucchi 1190","1975","4","13","South America","Colombia","Vaupés",NA,"Mitú and vicinity; lower Río Kuniyú, forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2013-06-12 15:38:00-03","MO","MOBOT","3103740","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","H. Ballard (BHO)","Elias Meneces","Meneces 608","1977",NA,NA,"South America","Bolivia","Pando","Nicolas Suarez","Bosque húmedo troical. Km 17 Cobija-Campo Ana.","-68.899444","-11.118611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"526","2009-11-14 22:01:00-02","MO","MOBOT","3114483","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Julian A. Steyermark|Mario Guariglia|Noel H. Holmgren|James L. Luteyn|Scott A. Mori","Steyermark 125681","1982","1",NA,"South America","Venezuela","Amazonas",NA,"Departamento Atabapo: Rio Cunucunuma, Entre las Comunidades de Culebra y Huachamacari, entre el Cerro Duida y Huachamacari. selva alta bordeando al río.",NA,NA,"180.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2009-11-14 07:43:00-02","MO","MOBOT","3114667","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Julian A. Steyermark","Steyermark 107028","1973","4","18","South America","Venezuela","Amazonas",NA,"Sierra Parima: Vecindades de Simarawochi, Río Matacuni, a unos 6-7 Km. al Oeste de la frontera Venezolana-Brasilera.","-64.6","3.81666","795.00000000","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2011-03-24 17:27:00-03","MO","MOBOT","2951916","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","J. Kallunki","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6366","1982","6","27","South America","Brazil","Pará",NA,"16 km. west of camp ECB on the ferrovia, ca. 61 km. west of road BR 150. Forest terra firma, rocky soil.","-49.25","-5.58333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2009-11-09 21:47:00-02","MO","MOBOT","3114714","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Julian A. Steyermark|G.C.K. Dunsterville|E. Dunsterville","Steyermark 112937","1977","1","14","South America","Venezuela","Bolívar",NA,"Río Caura, Arriba del Salto Para, en las islas 2-3 km. arriba del campamento Las Pavas.","-64.4427777","6.2155556","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2015-11-30 21:42:00-02","MO","MOBOT","3114807","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","M. Fariñas|J. Velasquez|Ernesto Medina","Fariñas 655","1969","1",NA,"South America","Venezuela","Amazonas",NA,"Caño Bacuba. Rio Casiquiare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2016-01-19 05:29:00-02","MO","MOBOT","3114952","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","R.L. Liesner","Claudia Knab","Knab 187","1992","8","9","South America","Venezuela","Bolívar",NA,"Troical moist lowland forests (bosques deciduos, en parte siempreverdes); Research Station Dedemai at Rio Tabaro, a tributary of Rio Nichare, this a tributary of Rio Caura. (ca. 100 km south of Maripa).","-65.06666","6.66666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2014-02-25 05:40:00-03","MO","MOBOT","3115106","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","A F 5/","Ángel Fernández|Kenneth J. Wurdack|C. Reyes","Fernández 15993","1999","10",NA,"South America","Venezuela","Amazonas",NA,"Municipio Alto Orinoco. Río Cunucunuma. Huachamacare.","-65.70416","3.78916","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2010-01-01 17:05:00-02","MO","MOBOT","3115179","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.",NA,"Bassett Maguire|John J. Wurdack|Celia K. Maguire","Maguire 42608","1958","1","3","South America","Venezuela","Amazonas",NA,"Occasional in forest between Base Camp and Camp No. 2,.",NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2009-07-17 14:29:00-03","MO","MOBOT","3115282","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Aníbal Castillo","Anibal Castillo","Castillo 4799","1997","4","15","South America","Venezuela","Amazonas",NA,"Ríos Sipapo-Orinoco, margen derecha. Municipio Autana.","-67.56666","4.9","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2008-05-27 22:02:00-03","MO","MOBOT","3115426","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Jacquelyn A. Kallunki","Kallunki 358","1993","1","25","South America","Brazil","Alagoas",NA,"Mun. Mruicí, Fazenda Amora, somewhere on dirt road to the right off of BR-104 at 17 km from the junction with BR-101. Remnant Atlantic forest among sugar cane fields.","-35.93333","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-01-25 04:33:00-03","MO","MOBOT","3115445","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Franciso Delascio C.|Francico Guánchez M.","Delascio Chitty 10662","1981","10","24","South America","Venezuela","Amazonas",NA,"Departamento Atabapo. Salto Yureba Caño Yureba; Bajo Ventuari, (según imágenes de radar del Territorio).","-66.01666","4.05","120.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2009-07-17 14:29:00-03","MO","MOBOT","3115493","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Aníbal Castillo","Anibal Castillo","Castillo 4748","1997","4","14","South America","Venezuela","Amazonas",NA,"Río Sipapo, entre Isla Lencho y Raudal Caldero. Municipio Autana.","-67.56666","4.9","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2009-11-10 16:51:00-02","MO","MOBOT","3115627","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Pedro Acevedo-Rodríguez","Acevedo-Rodríguez 3335","1990","2","20","South America","Guyana",NA,NA,"Region: U. Takutu-U. Essequibo. Rupununi area, Surama Village. Flooded forest.","-59.06666","4.13333","70.00000000","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2011-06-09 18:08:00-03","MO","MOBOT","3115683","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Franklin Ayala","Ayala Flores 1949","1979","9","15","South America","Peru","Loreto","Maynas","Sto. Thomas (Iquitos).",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2009-11-10 06:15:00-02","MO","MOBOT","3115782","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Bassett Maguire|Julian A. Steyermark|Celia K. Maguire","Maguire 60158","1965","11","12","South America","Brazil","Amazonas",NA,"Base Camp on Cano Tucano, Rio Cauaburí.",NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2011-02-10 09:16:00-02","MO","MOBOT","3115874","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Nilo T. Silva|Umbelino Brazão","Silva 60688","1965","12","19","South America","Brazil",NA,NA,"Between Palmito and Tatu Camps.",NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2008-05-27 22:02:00-03","MO","MOBOT","3115958","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Ghillean T. Prance","Prance 10490","1971","2","13","South America","Brazil","Roraima",NA,"Between Maitá Indian village & Maitá Mts. Forest on terra firme.","-63.46666","3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2016-03-25 06:58:00-03","MO","MOBOT","3115973","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Christopher Davidson|Josephine Jones","Davidson 9915","1979","12","14","South America","Peru","Loreto","Maynas","Lower Rio Itaya, near Iquitos. Along the margins of the river in remnants of primary lowland rainforest and in secondary regrowth places.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"544","2008-05-27 22:02:00-03","MO","MOBOT","3116035","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Ghillean T. Prance","Prance 11758","1971","4","8","South America","Brazil","Amazonas",NA,"Margins of Rio Negro opposite Manaus, 3-6 km. upstream. Igapó. Small tree, 2m. above water level.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2016-03-25 06:58:00-03","MO","MOBOT","3116172","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Christopher Davidson|Josephine Jones","Davidson 9641","1979","12","6","South America","Peru","Loreto",NA,"Lower Rio Momón, tributary of Rio Nanaym near Iqutios. Primary rainforest, in this place recently disturbed and clear in a single narrow strip crossing an oxbw in the river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"546","2008-05-27 22:02:00-03","MO","MOBOT","3116274","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Ghillean T. Prance","Prance 8557","1968","11","17","South America","Brazil","Rondônia",NA,"N. bank of Rio Abunã, 10km. above Fortaleza. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2008-05-27 22:02:00-03","MO","MOBOT","3116386","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Gert G. Hatschbach","Hatschbach 46737","1983","8","5","South America","Brazil","Espírito Santo",NA,"Linhares, 5 km S, Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2008-05-27 22:02:00-03","MO","MOBOT","3116527","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Ghillean T. Prance","Prance 11439","1971","1","26","South America","Brazil","Amazonas",NA,"Manaus-Igarapé Leão Road, 5km. from Manaus-Caracarai Road. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2008-05-27 22:02:00-03","MO","MOBOT","3116694","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Albert C. Smith","Smith 3560","1938","3","31","South America","Guyana",NA,NA,"Northwestern slopes of Kanuku Mountains, in drainage of Moku-moku Creek (Takutu tributary); dense froest.",NA,NA,"150.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2017-07-27 15:56:00-03","MO","MOBOT","3116815","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W. He, 22-II-","Gerardo Aymard|Basil Stergios|Leo Nico","Aymard C. 3505","1985","4","12","South America","Venezuela","Amazonas","Río Negro","Dpto. Río Negro. Selvas pluviales a 8Km al S-E de San Carlos de Río Negro, por la carretera que va a Solano.","-67","1.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"551","2008-05-27 22:02:00-03","MO","MOBOT","3116958","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Hekking","David G. Campbell","Campbell 20829","1974","3","22","South America","Brazil","Amazonas",NA,"Rio Tupana; Km. 160 Igapó Tupanal black water.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2011-02-10 10:42:00-02","MO","MOBOT","3117058","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","George Gardner","Gardner 8","1836",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Corcovado-Rio Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2013-12-23 18:36:00-02","MO","MOBOT","3117104","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","J. Munzinger, 5/8/","Roelof A.A. Oldeman","Oldeman 1264","1967","8","30","South America","French Guiana",NA,NA,"IIe de Cayenne, sur la nouvelle route de Rochambeau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2014-01-01 14:44:00-02","MO","MOBOT","3117113","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Benedito V. Rabelo|Jonas Cardoso","Rabelo 2743","1985",NA,NA,"South America","Venezuela",NA,NA,"Vila Água Branca - Alto rio Cajari Mazagão-AP. Mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2018-06-28 13:29:00-03","MO","MOBOT","3117115","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","B. Luschnath","Luschnath 186","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"556","2008-05-27 22:02:00-03","MO","MOBOT","3117137","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","J.F.M.","MOLINO","MOLINO 1768","1996","12","3","South America","French Guiana",NA,NA,"Station de la Piste Biodiversité 9B. Milieu: Forêt primaire.","-53.05","5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2009-07-17 07:41:00-03","MO","MOBOT","3117339","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Basil Stergios","Stergios 10241","1987","5","13","South America","Venezuela","Bolívar",NA,"Selvas muy húmedas de lomerio y ribereños del Medio Paragua y en los alrededores de Minas de Manaima.","-63.75","6.11666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2010-11-23 06:11:00-02","MO","MOBOT","3117352","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking, 22-II-","Jan C. Lindeman|A.R.A. Görts-van Rijn|Marion J. Jansen-Jacobs|A.M.C. Hetterscheid-Hollats","Lindeman 274","1980",NA,NA,"South America","Suriname",NA,NA,"Area of Kalalebo Dam project, distr. Nickerie, Line through forest from ferry to Devis fall.","-57.5","4.08333","30.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-01-25 04:33:00-03","MO","MOBOT","3117483","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.",NA,"Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","Steyermark 122308","1980","5","12","South America","Venezuela","Amazonas",NA,"Depto. Atures: primary rainforest, along road between Paso el Diablo and Caño de Culebra, 25-30 km southeast of Puerto Ayacucho.","-67.64611","5.42083","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
