"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","sex"
"233","2021-04-07 11:45:19-03","UFMS","CGMS","22759","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","10278","2008","06","27",NA,"Brasil","Mato Grosso do Sul","Lagoa do Jacadigo em frente ao Morro do Jacadigo.","-47.8205556","-19.2297223",NA,NA,"CGMS1052176",NA,"V.J. Pott","90","90","Corumbá","-47,8205556","-19,2297223",NA,NA,"2008","06",NA,NA,"27",NA,NA,NA
"234","2021-04-07 11:41:05-03","UFMS","CGMS","76948","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9420","2007","06","16",NA,"Brasil","Mato Grosso do Sul","Cidade, sem asfalto; Pantanal.","-57.8891666","-21.7055556",NA,"Flor ausente. Fruto ausente. Habitat: Vala de esgoto a céu aberto. Solo argiloso. Relevo plano. Habito: Erva aquática flutuante livre. Dominante.","CGMS1109936",NA,"V.J. Pott","80","80","Porto Murtinho","-57,8891666","-21,7055556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:41:05-03","UFMS","CGMS","68943","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","11875","2015","09","13",NA,"Brasil","Mato Grosso do Sul","Fazenda São Fernando.","-57.7511111","-21.5727778",NA,"Flor ausente. Fruto ausente. Material em solução Transeau com sulfato de cobre. Habitat: Córrego intermitente (corixo) com presença de Azolla filiculoides. Solo argiloso-siltoso. Relevo plano. Habito: Erva aquática flutuante livre. E","CGMS1101901",NA,"V.J. Pott","93","93","Porto Murtinho","-57,7511111","-21,5727778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:45:19-03","UFMS","CGMS","70680","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9654","2007","09","19",NA,"Brasil","Mato Grosso do Sul","Rio Dois Irmãos (braço esquerdo), Rodovia MS-355.","-55.8069000244141","-20.4836006164551",NA,"Flor branca. Fruto ausente. Preso em Nitella. Coordenadas geográficas: 20°45#?#0.9'S 55°30#?#14.4'W Habitat: Rio com bancos de Nitella, 20 - 40 cm de profundidade. Habito: Erva aquática flutuante livre.","CGMS1103094",NA,"V.J. Pott","220","220","Anastácio",NA,NA,"80799","auto","2007","09",NA,NA,"21",NA,NA,NA
"237","2021-04-07 11:41:05-03","UFMS","CGMS","27271","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","S.N. Moreira","272","2009","12","12",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal - BEP - UFMS.","-57.6533012390137","-19.0091991424561",NA,"Flor creme. Fruto marrom. Álcool 70%. Habitat: Lagoa artificial. Habito: Erva aquática flutuante livre.","CGMS1056711",NA,"V.J. Pott",NA,NA,"Corumbá",NA,NA,"295160","auto","2009","12",NA,NA,"14",NA,NA,NA
"238","2021-04-07 11:45:19-03","UFMS","CGMS","3697","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","U.M. Resende; J.M.S. Jr","448","1991","03","28",NA,"Brasil","Mato Grosso do Sul","Área alagada do camping próximo à B.P./UFMS.","-56.3782997131348","-20.2406005859375",NA,"Flor alva transparente. Planta formando um tapete verde no lago. Habitat: Aquática flutuante. Habito: Herbáceo.","CGMS1018706",NA,"V.J Pott",NA,NA,"Miranda",NA,NA,"92112","auto","2000","04",NA,NA,"27",NA,NA,NA
"239","2020-02-07 16:07:55-03","UFS","ASE","42267","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctiales","Lemna aequinoctiales","Welw.","Almeida, TS; Fabricante, JR","34","2019","01","25","Southern America","Brasil","Sergipe","PARNA Serra de Itabaiana, Barragem Jacarecica II","-37.19274","-10.44371",NA,"Flutuante livre - Filotaxia oposta das folhas, face adaxial e abaxial verde com 1 raiz por folha; Mata Atlântica","ASE0043756",NA,"Almeida, TS","86","86","Areia Branca","-37.19274","-10.44371",NA,NA,"2019","08",NA,NA,"27",NA,NA,NA
"240","2019-11-27 13:46:00-03","UFS","ASE","41758","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctiales","Lemna aequinoctiales","Welw.","Almeida, TS; Fabricante, JR","16","2018","09","20","Southern America","Brasil","Sergipe","Rio São Francisco, Prainha de Piranhas","-37.4859","-9.3711",NA,"Flutuante livre - Estrutura vegetativa verde claro aproximadamente 1 cm de largura.&nf;; Caatinga","ASE0043272",NA,"Almeida, TS","77","77","Canindé","-37.4859","-9.3711",NA,NA,"2018","09",NA,NA,"22",NA,NA,NA
"241","2019-11-27 13:46:00-03","UFS","ASE","12600","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Nascimento - Júnior, JE; Feitosa, FS","352","2008","07","13","Southern America","Brasil","Sergipe","Mata de Doutor João, (Assentamento Che Guevara), Lagoa próxima ao centro do assentamento. Próximo a Mata de Agreste.","-37.628611","-10.863611",NA,NA,"ASE0006950",NA,"Nascimento - Júnior, JE",NA,NA,"Lagarto","-37.628611","-10.863611",NA,NA,"2008","11",NA,NA,"12",NA,NA,NA
"242","2019-11-27 13:46:00-03","UFS","ASE","20720","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Nascimento - Júnior, JE; Amaral, MCE; Bittrich, V; Carregosa, T; Costa, SM","909","2011","07","04","Southern America","Brasil","Sergipe",NA,"-37.054167","-10.789167",NA,"Aquática livre e flutuante.&nf;; Aquática livre e flutuante.&nf;; Restinga.","ASE0006959",NA,"Nascimento - Júnior, JE",NA,NA,"Santo Amaro das Brotas","-37.054167","-10.789167",NA,NA,"2011","07",NA,NA,"04",NA,NA,NA
"243","2019-11-27 13:46:00-03","UFS","ASE","31819","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Souza, JRP; Bezerra, MAO","105","2013","11","10","Southern America","Brasil","Sergipe","Grota do Angico; Lagoa Bruno.","-37.4057","-9.395",NA,"Caatinga.","ASE0003036",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4057","-9.395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-27 13:46:00-03","UFS","ASE","31380","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bezerra, MAO; Souto- Junior, JCV","17","2012","03","09","Southern America","Brasil","Sergipe","Grota do Angico ; Lagoa Bonita","-37.4139","-9.4",NA,"Meio líquido; Caatinga","ASE0003607",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4139","-9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-27 13:46:00-03","UFS","ASE","31379","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bezerra, MAO; Damaceno, JS","16","2012","07","22","Southern America","Brasil","Sergipe","Grota do Angico ; Lagoa Escola","-37.4052","-9.4037",NA,"Meio líquido; Caatinga","ASE0003606",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-27 13:46:00-03","UFS","ASE","31382","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bezerra, MAO; Souto- Junior, JCV","19","2012","03","09","Southern America","Brasil","Sergipe","Grota do Angico ; Lagoa Escola.","-37.4052","-9.4037",NA,"Meio líquido; Caatinga","ASE0003609",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4052","-9.4037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-27 13:46:00-03","UFS","ASE","31505","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bezerra, MAO; Damaceno, JS","92","2012","04","13","Southern America","Brasil","Sergipe","Grota do Angico , Lagoa Luiz 1.","-37.4122","-9.3958",NA,"Caatinga.","ASE0003562",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4122","-9.3958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-27 13:46:00-03","UFS","ASE","31381","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bezerra, MAO; Souto- Junior, JCV","18","2012","03","11","Southern America","Brasil","Sergipe","Grota do Angico ; Lagoa Luiz 1.","-37.4122","-9.3958",NA,"Meio líquido; Caatinga","ASE0003608",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4122","-9.3958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-27 13:46:00-03","UFS","ASE","31383","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bezerra, MAO; Damaceno, JS","20","2012","04","13","Southern America","Brasil","Sergipe","Grota do Angico ; Lagoa Luiz 1.","-37.4122","-9.3958",NA,"Meio líquido; Caatinga","ASE0003610",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4122","-9.3958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-27 13:46:00-03","UFS","ASE","31378","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bezerra, MAO; Souto- Junior, JCV","15","2012","03","10","Southern America","Brasil","Sergipe","Grota do Angico ; Lagoa Sede","-37.4055","-9.3956",NA,"Meio líquido; Caatinga","ASE0003605",NA,"Pott, VJ",NA,NA,"Poço Redondo","-37.4055","-9.3956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-21 19:39:58-03","UFC","EAC","35783","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Barreto, P.","12","1999","04","07","Southern America","Brasil","Paraíba","Lagoa Beira Rio, Rio Piranhas","-37.6241989135742","-6.59389019012451",NA,"Macrófita aquática flutuante; Lacustre","EAC0035783","EAC0035783","Lourenço, A.R.",NA,NA,"Paulista",NA,NA,"19829","auto","2017","08",NA,NA,"30",NA,NA,NA
"252","2021-03-21 19:39:58-03","UFC","EAC","47727","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","496","2010","05","16","Southern America","Brasil","Ceará","E20-Zé Firino","-40.491667","-6.430056",NA,"Macrófita aquática; Lêntico/Caatinga","EAC0047727","EAC0047727","Matias, L.Q.; Sousa, D.J.L.; Normando, L.R.O.",NA,NA,"Iguatu","-40.491667","-6.430056",NA,NA,"2010","07",NA,NA,"10",NA,NA,NA
"253","2021-03-21 19:39:58-03","UFC","EAC","40778","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Queiroz, R.T.","932","2006","05","23","Southern America","Brasil","Rio Grande do Norte","Estação Ecológica do Seridó, Lagoa do junco.","-37.2515","-6.611056",NA,"Aquática, população grande. Espécimens de Utricularia sp.; Caatinga","EAC0040778","EAC0040778","Matias, L.Q.",NA,NA,"Serra Negra do Norte","-37.2515","-6.611056",NA,NA,"2007","11",NA,NA,"30",NA,NA,NA
"254","2021-03-21 19:39:58-03","UFC","EAC","47728","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","495","2010","05","15","Southern America","Brasil","Ceará","D13-Solidão","-39.234444","-6.508556",NA,"Macrófita aquática; Lêntico/Caatinga","EAC0047728","EAC0047728","Matias, L.Q.; Sousa, D.J.L.; Normando, L.R.O.",NA,NA,"Iguatu","-39.234444","-6.508556",NA,NA,"2010","07",NA,NA,"10",NA,NA,NA
"255","2021-03-21 19:39:59-03","UFC","EAC","47729","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","493","2010","05","18","Southern America","Brasil","Ceará","G27- Cajás","-39.20875","-6.417472",NA,"Macrófita aquática; Lêntico/Caatinga","EAC0047729","EAC0047729","Matias, L.Q.; Sousa, D.J.L.; Normando, L.R.O.",NA,NA,"Iguatu","-39.20875","-6.417472",NA,NA,"2010","07",NA,NA,"10",NA,NA,NA
"256","2021-03-21 19:39:59-03","UFC","EAC","58481","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Albuquerque, A.C.; Farias, D.L.S.; Macedo, J.C.A.","s.n.","2015","06","12","Southern America","Brasil","Ceará","Açude Umari.","-39.471944","-7.110278",NA,"Macrófita aquática; flutuante livre.; Habitat açude.","EAC0058481","EAC0058481","Guedes, F.M.; Nascimento, H.P.",NA,NA,"Crato","-39.471944","-7.110278",NA,NA,"2015","10",NA,NA,"07",NA,NA,NA
"257","2021-03-21 19:39:59-03","UFC","EAC","58482","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Matias, L.Q.; Albuquerque, A.C.","745","2015","06","13","Southern America","Brasil","Ceará","Parque Municipal Timbaúbas.","-39.343889","-7.135",NA,"Macrófita aquática; flutuante livre.; Habitat açude.","EAC0058482","EAC0058482","Guedes, F.M.; Nascimento, H.P.","390","390","Juazeiro do Norte","-39.343889","-7.135",NA,NA,"2015","10",NA,NA,"20",NA,NA,NA
"258","2021-03-21 19:39:59-03","UFC","EAC","58483","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Albuquerque, A.C.; Farias, D.L.S.; Macedo, J.C.A.","s.n.","2015","06","13","Southern America","Brasil","Ceará","Açude dos Carneiros (próximo à casa abandonada).","-39.326111","-7.139167",NA,"Macrófita aquática; flutuante livre.; Habitat açude.","EAC0058483","EAC0058483","Guedes, F.M.; Nascimento, H.P.",NA,NA,"Juazeiro do Norte","-39.326111","-7.139167",NA,NA,"2015","10",NA,NA,"08",NA,NA,NA
"259","2021-03-21 19:39:59-03","UFC","EAC","59475","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Ibiapina-Santos, L.; Matias, L.Q.; Albuquerque, A.C.; Farias, D.L.S.","132","2015","05","15","Southern America","Brasil","Ceará","E21 - Sítio Alencar/Sítio Elson.","-39.168056","-6.399167",NA,"Macrófita aquática.; Lagoa temporária em Caatinga.","EAC0059475","EAC0059475","Lourenço, A.R.",NA,NA,"Iguatu","-39.168056","-6.399167",NA,NA,"2017","08",NA,NA,"30",NA,NA,NA
"260","2021-03-21 19:39:59-03","UFC","EAC","59477","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Ibiapina-Santos, L.; Matias, L.Q.; Albuquerque, A.C.; Farias, D.L.S.","138","2015","05","12","Southern America","Brasil","Ceará","B05 - CE060.","-39.302778","-6.499167",NA,"Macrófita aquática.; Lagoa temporária em Caatinga.","EAC0059477","EAC0059477","Matias, L.Q.; Amarante, L.F.; Ibiapina-Santos. L.",NA,NA,"Iguatu","-39.302778","-6.499167",NA,NA,"2015","06",NA,NA,"13",NA,NA,NA
"261","2021-03-21 19:39:59-03","UFC","EAC","60206","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Albuquerque, A.C.; Pinheiro, R.C.","128","2016","06","14","Southern America","Brasil","Ceará",NA,"-39.903056","-2.958333",NA,"Lagoa temporária.","EAC0060206","EAC0060206","Albuquerque, A.C.; Pinheiro, R.C.",NA,NA,"Itarema","-39.903056","-2.958333",NA,NA,"2016","07",NA,NA,"06",NA,NA,NA
"262","2021-03-21 19:39:59-03","UFC","EAC","60207","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Albuquerque, A.C.; Pinheiro, R.C.","124","2016","05","26","Southern America","Brasil","Ceará",NA,"-40.377222","-3.645",NA,"Lagoa temporária.","EAC0060207","EAC0060207","Albuquerque, A.C.; Pinheiro, R.C.",NA,NA,"Sobral","-40.377222","-3.645",NA,NA,"2016","07",NA,NA,"05",NA,NA,NA
"263","2020-12-21 16:13:17-03","MBM","MBM","414552","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wilw","Pott, V.J.; Pott, A.; Pott, A.","4253","2000","09","19","Southern America","Brazil","Mato Grosso do Sul","Fazenda Santa Ana, Próximo à invernada onze.","-57.691111","-21.2275",NA,"Erva aquática flutuante livre. Esparsa.&nf;Importância: despoluidora.; Caixa de empréstimo, velha, rasa (20 cm de profundidade), próximo à sede da fazenda. Solo argiloso. Relevo plano.","MBM414552",NA,"Pott, V.J.",NA,NA,"Porto Murtinho","-57.691111","-21.2275",NA,NA,"2000","09",NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:13:17-03","MBM","MBM","414775","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wilw","Pott, V.J.; Pott, A.; Pott, A.","6038","2003","03","01","Southern America","Brazil","Mato Grosso do Sul","Estância Caiman, Ao longo do aterro (estrada), próximo à ponte na entrada da fazenda (500m).","-56.310583","-19.955056",NA,"Erva aquática flutuante livre. Dominante. Flor: branca. Fruto: castanho claro.; Borda rasa de lagoa, semi-sombreada. Solo argiloso. Relevo depressão. &nf;Obs.: Sombreado por sardinheira (Banara arguta); material em líquido.","MBM414775",NA,"Pott, V.J.","110","110","Miranda","-56.310583","-19.955056",NA,NA,"2003","03",NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:13:17-03","MBM","MBM","414778","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wilw","Pott, V.J.; Pott, A.; Hatschbach, G.; Silva, J.; Pott, A.; Hatschbach, G.; Silva, J.","6027","2002","11","19","Southern America","Brazil","Mato Grosso do Sul","Sede da Fazenda Santa Cruz, Borda sudeste do Pantanal, no antigo chiqueiro de porco.","-56.116111","-20.156944",NA,"Erva aquática flutuante livre. Dominante.&nf;Importância: despoluidora.; Lagoa pequena. Solo argiloso. Relevo plano.","MBM414778",NA,NA,NA,NA,"Aquidauana","-56.116111","-20.156944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:13:17-03","MBM","MBM","414864","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wilw","Pott, V.J.; Scremim-Dias, E.; Pott, A.; Scremim-Dias, E.; Pott, A.","8038","2005","08","30","Southern America","Brazil","Mato Grosso do Sul","Fazenda Canaã, 18 Km S de Bodoquena, próximo ao assentamento Canaã e Fazenda Rancho Branco.","-56.756389","-20.676389",NA,"Erva aquática flutuante livre. Mancha ocasional. &nf;Obs.: Presença de Wolffia brasiliensis.; Lagoa permanente em área mal drenada. Solo calcário argiloso. Relevo vale entre morraria densa.","MBM414864",NA,"Pott, V.J.","160","160","Bodoquena","-56.756389","-20.676389",NA,NA,"2005","08",NA,NA,"30",NA,NA,NA
"267","2020-12-21 16:13:17-03","MBM","MBM","414872","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wilw","Pott, V.J.; Pott, A.; Pott, A.","8592","2006","02","04","Southern America","Brazil","Mato Grosso do Sul","Rodovia MS-419, Próximo ao rio Taboco e Fazenda Taboco.","-55.72125","-20.176667",NA,"Erva aquática flutuante livre. Dominante. Obs.: Estéril.&nf;Importância: despoluidora.; Caixa de empréstimo rasa (10-20 cm de profundidade). Solo argiloso. Relevo plano.","MBM414872",NA,"Pott, V.J.","145","145","Aquidauana","-55.72125","-20.176667",NA,NA,"2006","02",NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:13:17-03","MBM","MBM","414900","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wilw","Pott, V.J.; Pott, A.; Pott, A.","6039","2003","03","01","Southern America","Brazil","Mato Grosso do Sul","Estância Caiman, Próxmo à sede.","-56.303333","-19.952639",NA,"Erva aquática flutuante livre. Dominante. Flor: branca. Fruto: castanho claro.&nf;Importância: despoluidora.; Lagoa rasa próximo ao curral. Solo argiloso. Relevo depressão.","MBM414900",NA,"Pott, V.J.","110","110","Miranda","-56.303333","-19.952639",NA,NA,"2003","03",NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:13:17-03","MBM","MBM","395197","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Wilw","Engels, M.E.; Milan, E.; Moro, R.F.; Milan, E.; Moro, R.F.","1019","2013","06","24","Southern America","Brazil","Paraná","Catanduva de Fora, Ronca Porco","-50.0971984863281","-24.9178009033203",NA,"Aquática. Verde. Flutuante.","MBM395197","MBM395197","Pereira, S.F.",NA,NA,"Carambeí",NA,NA,"26641","auto","2013","06",NA,NA,"24",NA,NA,NA
"270","2021-02-11 17:19:22-03","UFPR","UPCB","21842","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V.J.","1982","1992","10","31",NA,"Brasil","Mato Grosso do Sul","Estrada para o Polder (antiga Codrasa), 5km da BR 262","-57.6016998291016","-19.0046997070312",NA,"Erva aquática flutuante livre, estéril. Raízes escuras. Em beira de estrada, em água de chuva com 30cm de profundidade, solo calcáreo, relevo plano. Muito freqüente..",NA,NA,"Pott, V.J.","100","100","Ladário",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-11 17:19:22-03","UFPR","UPCB","21843","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V.J.","1823","1992","05","25",NA,"Brasil","Mato Grosso do Sul","Rua Edu Rocha com Rua Duque de Caxias, próximos aos fundos da EMBRAPA","-57.6533012390137","-19.0091991424561",NA,"Erva aquática flutuante livre, flor branca. Água corrente em beira de rua, com influência antrópica, solo calcáreo, relevo plano. Muito freqüente..",NA,NA,NA,"140","140","Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
