"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"419","2021-02-11 17:18:15-03","UFPR","UPCB","21939","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Cervi, A.C.","1993","09","18","Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"4121","Trepadeira, pétala alva. Interior da Mata Atlântica..",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-11 17:18:15-03","UFPR","UPCB","12711","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Guimarães, O.A.","Cervi, A.C.","1982","11","30","Brasil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"2096","Epífita..","1984","10","11","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-11 17:18:15-03","UFPR","UPCB","7287","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Hatschbach, G.","Hatschbach, G.","1967","08","09","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"16898","Epífita, flor alva. Mata pluvial, encosta de morro. Alt. 50-100 m.s.n.m..","1968","09",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2017-08-25 05:21:00-03","MO","MOBOT","100195020","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","H.A. Keller","H. A. Keller","2003","6","16","Argentina","Misiones","Guaraní","Parque provincial Esmeralda, límite norte, proximidades de vivienda de guardaparques.",NA,NA,NA,NA,NA,NA,NA,NA,"Keller 2152",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"423","2009-12-29 10:18:00-02","MO","MOBOT","100197814","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Brade","C.W.H. Mosen","1874","9","5","Brazil","Rio de Janeiro",NA,"Corcovado, ad mur.",NA,NA,NA,NA,NA,NA,NA,NA,"Mosén 2589",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"424","2009-06-30 17:07:00-03","MO","MOBOT","100197832","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Brade","Anders F. Regnell","1866","8","18","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,"Regnell III 1039",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"425","2009-06-30 17:17:00-03","MO","MOBOT","100197845","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","G. Hatschbach","R. Kummrow","1981","12","30","Brazil","Paraná",NA,"Usina de Guaricana (mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 1636",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"426","2009-06-30 17:37:00-03","MO","MOBOT","100197871","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","G. Hatschbach","R. Kummrow","1985","2","13","Brazil","Paraná",NA,"Véu de Noiva (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 2577",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"427","2018-06-26 05:23:00-03","MO","MOBOT","100808656","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","S.F. Smith","Pedro Fiaschi|W. Wayt Thomas|André M. Amorim|Sérgio C. de Sant'Ana|J. Lima da Paixão","2003","11","2","Brazil","Bahia",NA,"Barro Preto: Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra. Caminhada ao topo da serra.","-39.5361111","-14.7702778",NA,NA,NA,NA,NA,NA,"Fiaschi 1806",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA
"428","2009-08-21 04:37:00-03","MO","MOBOT","2190307","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Belgrano, M. J.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","3","6","Argentina","Misiones","San Pedro","Parque Provincial Piñalito, sendero hacia el Arroyo Sidra","-53.83333","-26.43333",NA,NA,NA,NA,NA,NA,"Deginani 1734",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"429","2018-05-17 05:28:00-03","MO","MOBOT","2255041","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Biganzoli, F., / /","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","26","Argentina","Misiones","San Pedro","Parque Prov. Cruce Caballero","-53.93333","-26.51666",NA,NA,"750.00000000",NA,NA,NA,"Morrone 2131",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"430","2010-04-12 17:23:00-03","MO","MOBOT","2343435","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Bacigalupo, N. M.","Ulrich G. Eskuche","1969","5","6","Argentina","Misiones","Guaraní","Piñalito, SE de Deseado",NA,NA,NA,NA,NA,NA,NA,NA,"Eskuche 430",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"431","2018-05-17 05:29:00-03","MO","MOBOT","2408490","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Biganzoli, F., 12/06/","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","1996","4","15","Argentina","Misiones","San Pedro","Parque Provincial Cruce Caballero, picada saliendo de la casa del Guardaparque","-53.98333","-26.51666",NA,NA,"690.00000000",NA,NA,NA,"Zuloaga 5554",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"432","2010-04-23 20:53:00-03","MO","MOBOT","2429352","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Múlgura de Romero, M. E., //","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","14","Argentina","Misiones","San Pedro","Parque Provinvial Cruce Caballero, Ruta Nac. 14, 14 km de San Pedro camino a Tobuna","-53.98333","-26.51666",NA,NA,"540.00000000",NA,NA,NA,"Morrone 768",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"433","2009-07-21 23:34:00-03","MO","MOBOT","2455106","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Dusén, P. K. H.","Per Dusén","1911","7","27","Brazil","Paraná",NA,"Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 11983",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"434","2018-06-22 05:25:00-03","MO","MOBOT","2455123","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"Pe. Raulino Reitz|Roberto M. Klein","1957","12","31","Brazil","Santa Catarina",NA,"Vidal Ramos. Sabiá","-49.36666","-27.38333",NA,NA,"650.00000000",NA,NA,NA,"Reitz 5971",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","284306","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"A. Custodio Filho|Alwyn H. Gentry","1987","2","4","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.","-46","-23.58333",NA,NA,"870.00000000",NA,NA,NA,"Custodio Filho 4698",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","87-12"
"436","2010-02-13 22:45:00-02","MO","MOBOT","3144016","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Castodin","A. Custodio Filho|Alwyn H. Gentry","1987","2","4","Brazil","São Paulo",NA,"Boraceia, betweenMoji das Cruzes and Biritiba-Mirim, crest of Serra do mar. Transect 5.","-46","-23.58333",NA,NA,"850.00000000",NA,NA,NA,"Custodio Filho 4597",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"437","2010-02-13 22:45:00-02","MO","MOBOT","3148690","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.",NA,"A. Custodio Filho|Alwyn H. Gentry","1987","2","4","Brazil","São Paulo",NA,"Boraceia,between Moji das Cruzes and Biritiba-Mirim, crest of Serra do mar.","-46","-23.58333",NA,NA,"870.00000000",NA,NA,NA,"Custodio Filho 4698",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"438","2020-08-26 16:11:55-03","UNESP-IBILCE","SJRP","08522","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","S.M. Silva","M.C.M. Marques",NA,NA,NA,"Brasil","Paraná","Três Barras do Paraná","margem do rio iguaçu","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,NA,"Erva epífita de flores brancas, em floresta ciliar.;",NA,NA,NA,"20611","auto","Tracheophyta","Curcubitales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"439","2018-09-12 14:48:03-03","UNIOESTE","UNOP","2001","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Engels, M.E.","Engels, M.","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville.","-48.943056","-25.881944","-48.943056","-25.881944","800","800",NA,NA,"1598","Trepadeira. Caule e folhas verdes. Flores alvas. Florestas Ombrófila Densa.","2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2018-09-12 14:48:03-03","UNIOESTE","UNOP","3242","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Caxambu, M.G.","Caxambu, M.G.; et al.; et al.","2009","02","12","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana","-52.433908","-24.533353","-52.433908","-24.533353","599","599",NA,NA,"2906","Trepadeira com gavinhas, ripária, heliófita. Fruos avermelhados. Flores alvas. - Relevo: ondulado.","2010","04","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2018-09-12 14:48:03-03","UNIOESTE","UNOP","8339","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Lombardi, J.A.; Saka, M.N.; Santos, L.B.; Saka, M.N.; Santos, L.B.","2010","08","17","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha menor, perto sede.","-46.941722","-23.824667","-46.941722","-23.824667","757","757",NA,NA,"7816","Trilhas no interior de mata atlântica secundária. Escandente, ramos pendentes, carnosas, folhas verdes, flores brancas, estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2018-09-12 14:48:03-03","UNIOESTE","UNOP","7102","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Kollmann, L.","Lombardi, J.A.; Saka, M.N.; Temponi, L.G.; Cardozo, A.P.; Saka, M.N.; Temponi, L.G.; Cardozo, A.P.","2011","07","13","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilhas a partir da portaria.","-43.002639","-22.494833","-43.002639","-22.494833","348","348",NA,NA,"8595","Amostra em sílica. Mata atlântica. Erva escandente, ramos pendentes, folhas carnosas, flores masculinas brancas, anteras amarelo-clara, femininas branco-esverdeadas, estigma amarelo-esverdeados.","2011","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2018-12-03 15:35:23-02","UNIOESTE","UNOP","7006","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Kollmann, L.","Martinez, M.T.; Ferneda Rocha, L.C.; Boff, L.; Temponi, L.G.; Ferneda Rocha, L.C.; Boff, L.; Temponi, L.G.","2011","09","06","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.","-53.856667","-25.241444","-53.856667","-25.241444",NA,NA,NA,NA,"97","Epífita. Estéril.","2016","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2015-10-22 10:02:36-02","UNIOESTE","UNOP","6315","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Hoehne, W.","Hoehne, W.","1951","08","29","Brasil","São Paulo","São Paulo","Escandente na mata Pouso dos urubus.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.","Escandente na mata. Pouso dos urubus.",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","14709",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/02-08-2001","L. Kollmann; et al","2001","08","02","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML014709","MBML014709","4252","Planta epífita estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","13072",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/31-05-2000","L. Kollmann; et al","2000","05","31","Brasil","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111","40W41'0","19S55'52",NA,NA,"MBML013072","MBML013072","2960","Epífita a 3,0m na sombra, fundo de vale. Flores brancas esverdeadas, folhas verdes escuras, claras por baixo, nervura avermelhada, brácteas marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","14643",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/05-09-2001","L. Kollmann; et al","2001","09","05","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML014643","MBML014643","4511","Epífita na sombra. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","14645",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/04-09-2001","L. Kollmann; et al","2001","09","04","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML014645","MBML014645","4472","Epífita na sombra. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","14673",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/11-07-2001","L. Kollmann; et al","2001","07","11","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"MBML014673","MBML014673","4160","Epífita. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","14706",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/10-04-2001","L. Kollmann","2001","04","10","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,"MBML014706","MBML014706","3609","Epífita na sombra. Botões brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","15503",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/16-10-2001","L. Kollmann; et al","2001","10","16","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015503","MBML015503","4872","Epífita na sombra. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","15517",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/25-10-2001","L. Kollmann; et al","2001","10","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015517","MBML015517","4929","Liana na meia sombra. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","17651",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/04-12-2002","R.R. Vervloet; et al","2002","07","17","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML017651","MBML017651","489","Epífita a 10m do solo, flores e botões de cor branca, folhas parte dorsal verde, ventral de cor vinho, fundo de vale, dossel aproximado 23m, flores masculinas e femininas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","20769",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/04-06-2003","R.R. Vervloet; et al","2003","05","21","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML020769","MBML020769","2472","Epífita escandente, flores de cor branca, folhas parte ventral verde, dorsal vinho. Fundo de vale, beira de córrego, dossel 17m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","23071",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/06-09-2005","L. Kollmann; et al","2004","10","30","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"MBML023071","MBML023071","7200","Liana, na sombra. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","29018",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/18-12-2006","L. Kollmann","2006","10","18","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389","40W33'14","19S50'11",NA,NA,"MBML029018","MBML029018","9386","Hemiepifita na sombra, estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","29075",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/10-01-2007","L. Kollmann","2007","01","10","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.479167","-20.272778","40W28'45","20S16'22",NA,NA,"MBML029075","MBML029075","9449","Hemiepífita na sombra, planta esteril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","30728",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/10-07-2007","J. Rossini; L. C. Rossini","2007","05","31","Brasil","Espírito Santo","Santa Teresa","Mata Fria, Terreno do Sr. João Loss, após fábrica da polpa de frutas.","-40.7","-19.931111","40W41'60","19S55'52",NA,NA,"MBML030728","MBML030728","643","Epífita a 1,5 m. folha com fase abaxial vinácea. Botões verde claros.","2007","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","32642",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/07-11-2007","L. Kollmann; A. P. Fontana & Kaio A. Brahim","2007","11","07","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,"MBML032642","MBML032642_1 MBML032642_2","10151","Planta crescendo em paredão úmido na sombra. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","33688",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"L. Kollmann; et al","2008","02","13","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944","41W6'6","20S31'37",NA,NA,"MBML033688","MBML033688","10587","Hemiepífita na meia sombra. Material prensado em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","36352",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"L. Kollmann; et al","2008","10","21","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.540556","-20.278333","40W32'26","20S16'42",NA,NA,"MBML036352","MBML036352","11241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","3861",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","E. L. Jacques/dez.-1991","W. Pizziolo","1985","10","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"MBML003861","MBML003861","177","Volúvel, com frutos jovens verdes, heliofilo, à beira de riacho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","39080",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L.Kollmann/ 18-01-2009","L. Kollmann; B.Schwartsburd, A.P.Fontana, R.Goldenberg, R.C.Forzza & P.Labiak Evangelista.","2009","01","18","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana.","-40.525","-20.276111","40W31'30","20S16'34",NA,NA,"MBML039080","MBML039080","11470","Hemiepífita na sombra, flores amareladas, frutos imaturos verdes. VIDE ÁLCOOL","2009","01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","40308",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","L. Kollmann/23-3-2010","L. Kollmann; E. Leme & A. Souza","2010","03","23","Brasil","Minas Gerais","Santa Maria do Salto","Talismã, Fazenda Duas Barras, propr. L. Aleixo","-40.066667","-16.42","40W3'60","16S25'12","850","850","MBML040308","MBML040308","11883","Hemiepifita na sombra, esteril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-07-10 09:43:52-03","MBML","MBML-HERBARIO","52433",NA,"Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"L. Kollmann; Lukas Daneu","2017","10","24","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565","-15.391667","39W33'54","15S23'30",NA,NA,"MBML052433","MBML052433","13433","Liana na sombra, estéril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
