"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"290","2019-06-11 16:21:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","I. M. Sánchez Vega","5415","South America","Peru","Cajamarca","Cajamarca","Cerro Sexcemayo, al oeste de Cajamarca","3500",NA,NA,NA,NA,NA,"1991","4","2","Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-06-11 16:23:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","M. O. Dillon & et al.","2883","South America","Peru","Cajamarca","Cajamarca","ca. 43 km E of Cajamarca, 27 km N of San Marcos","2765",NA,NA,NA,NA,NA,"1983","1","11","Spermatophyta",NA,NA,"R. Gereau",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-06-11 13:51:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","A. Cano","5144","South America","Peru","Cuzco",NA,NA,NA,NA,NA,NA,NA,NA,"1992","3","19","Spermatophyta",NA,NA,"RRC ID Flag","-72.5","-12.5",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"5144",NA,NA
"293","2019-02-27 14:03:34-03","UFSJ","HUFSJ","4171","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Sobral, M; Barbosa, AM; Gontijo, D","15097",NA,"Brasil","Minas Gerais","Carandaí","Brejo em estrada secundária junto à BR-040",NA,NA,NA,NA,"Erva em brejo; flores creme; frutos imaturos.","HUFSJ004171","2012","10","25",NA,NA,"Sm.","Sobral, M","-43.790889","-20.939","HUFSJ004171_v00 HUFSJ004171_v01","2012",NA,NA,NA,"-43.790889","-20.939",NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 15:08:33-03","UnB","UB","29444","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Irwin, HS","18215","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966","07","14","Dicotyledoneae",NA,"Sm.","Lourteig, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-08-20 15:00:17-03","UFSC","FLOR","47690","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Trevisan, R.; Venturi, S.","1255",NA,"Brasil","Santa Catarina","Urubici","às margens da Estrada de acesso ao Morro da Igreja.","1365","1365",NA,NA,"Planta faz parte do Projeto Reflora","FLOR0047690","2012","12","01",NA,"Ranunculales","Sm.","Trevisan, R.","-49.506389","-28.065278","FLOR0047690","2012",NA,NA,NA,"49º30'23''W","28º3'55''S","12","01",NA,NA,NA,NA,NA,NA
"296","2020-08-20 15:00:17-03","UFSC","FLOR","53700","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","816",NA,"Brasil","Santa Catarina","Água Doce","Fazenda Roseira. Rafael-Pierdona@hotmail.com.","1290","1290",NA,NA,NA,"FLOR0053700","2013","11","26",NA,"Ranunculales","Sm.","Campestrini, S.","-51.576944","-26.712222",NA,"2013",NA,NA,NA,"51º34'37''W","26º42'44''S","12","12",NA,NA,NA,NA,NA,NA
"297","2020-08-20 20:41:56-03","UFSC","FLOR","3373","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Klein, R.M.","4541",NA,"Brasil","Santa Catarina","São Joaquim","Urupema.","1200","1200",NA,NA,"erva","FLOR0003373","1963","11","02",NA,"Ranunculales","Sm.","Lourteig, A.","-49.9317016601562","-28.2938995361328",NA,"1965","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-08-20 15:00:17-03","UFSC","FLOR","35941","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Souza, M.L.; Zanin, A.; Rieper, M. & Nardin, J.","1896",NA,"Brasil","Santa Catarina","Urubici","Início do caminho entre a Fazenda da Sra. Sônia Munaretto e a Pousada #?##?#Rio Canoas, Refúgio de Montanhas#?##?#, Campo dos Pad.",NA,NA,NA,NA,"erva. Rara Habitat: caminho, em alagado","FLOR0035941","2007","03","16",NA,"Ranunculales","Sm.",NA,"-49.5917015075684","-28.0149993896484","FLOR0035941",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Spruce, R","4470",NA,"?",NA,NA,"In plaga Peruviae orientalis Brasiliae finitima prope Tarapoto in monte Campana",NA,NA,NA,NA,"Vaga et Extravbrasiliensis; HABITAT: Vaga et Extravbrasiliensis",NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,"P13P1N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Saint-Hilaire, AFCP","s.n.","Southern America","Brazil",NA,NA,"Variis locis Brasiliae australis, prope praedium Jerebatuba prov. Rio Grande do Sul, in paludibus prope Iiaque prov. S. Pauli , in confinio Montevidensi",NA,NA,NA,NA,"Habitat locis spongiosis, paludosis, inundatis, per magnam Americae tropicae aream late diffusa.; HABITAT: Habitat locis spongiosis, paludosis, inundatis, per magnam Americae tropicae aream late diffusa.",NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,"P13P1N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Sellow, F","s.n.","Southern America","Brazil",NA,NA,"Variis locis Brasiliae australis, prope praedium Jerebatuba prov. Rio Grande do Sul, in paludibus prope Iiaque prov. S. Pauli , in confinio Montevidensi",NA,NA,NA,NA,"Habitat locis spongiosis, paludosis, inundatis, per magnam Americae tropicae aream late diffusa.; HABITAT: Habitat locis spongiosis, paludosis, inundatis, per magnam Americae tropicae aream late diffusa.",NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,"P13P1N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Lindberg, GA","s.n.","Southern America","Brazil","Minas Gerais",NA,"In fonte prope oppidum Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,"P13P1N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Martius, CFP","s.n.","Southern America","Brazil","Bahia",NA,"In prov Bahiensis aquis pigris prope Caiteté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,"P13P1N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis major","?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major"
"305","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis minor","?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minor"
"306","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis major","?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"major"
"307","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis minor","?","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minor"
"308","2021-02-08 12:45:02-03","UFRGS","ICN","190128","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Silva Filho, PJS","789","América do Sul","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.","51","51",NA,NA,"Flores brancas; Beira de um valo, solo úmido",NA,"2010","08","11","Dicotyledon",NA,"Sm.","Silva Filho, PJS","-51.020278","-30.070556",NA,NA,NA,NA,NA,"-51.020278","-30.070556",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:45:02-03","UFRGS","ICN","176889","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","S Gastal, CV; Irgang, BE","s.n.","América do Sul","Brasil","RS","Cambará do Sul","Lageado das Margaridas",NA,NA,NA,NA,NA,NA,"1998","11","25","Dicotyledon",NA,"Sm.",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:45:02-03","UFRGS","ICN","176890","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","S Gastal, CV; Irgang, BE","s.n.","América do Sul","Brasil","RS","Cambará do Sul","Rio Camisa",NA,NA,NA,NA,NA,NA,"1998","11","23","Dicotyledon",NA,"Sm.",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:45:02-03","UFRGS","ICN","146758","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Kinupp, VF; Bührnheim, CM","3197","América do Sul","Brasil","RS","Farroupilha","Salto Ventoso",NA,NA,NA,NA,"Não é parecido com a foto desta sp. do Mobot.; Erva prostrada com raízes adventícias; frutos amarelados; folhas reniformes.; Paludícola - solo encharcado na margem do arroio bem próximo a queda; rara no local.",NA,"2006","10","08","Dicotyledon",NA,"Sm.","Kinupp, VF","-51.3478012084961","-29.2250003814697",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:45:02-03","UFRGS","ICN","176888","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","S Gastal, CV; Irgang, BE","s.n.","América do Sul","Brasil","RS","São Francisco de Paula","Rio Tainhas",NA,NA,NA,NA,NA,NA,"1998","11","26","Dicotyledon",NA,"Sm.",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:45:02-03","UFRGS","ICN","125375","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Colombo, P; Rocha, F","s.n.","América do Sul","Brasil","RS","São José dos Ausentes","localidade de Silveira",NA,NA,NA,NA,"flores alvas.; em corredeira.",NA,"2002","12","19","Dicotyledon",NA,"Sm.","Carneiro, AM; Ludtke, R","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:45:02-03","UFRGS","ICN","125366","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Irgang, BE; Turma de Macrofitas Aquaticas","s.n.","América do Sul","Brasil","RS","São José dos Ausentes","rio atras da pousada do Vale das Trutas",NA,NA,NA,NA,NA,NA,"2002","12","17","Dicotyledon",NA,"Sm.","Turma de Macrofitas Aquaticas","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-18 17:09:35-03","FEPAGRO","BLA","603","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","P. N. Capparelli","364",NA,"Brasil","Rio Grande do Sul","Torres",NA,"3","3",NA,NA,NA,"BLA000603","1949","04","15","Spermatophyta",NA,"Sm. ","B. Rambo","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","45897","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Senna, R.M.","1226",NA,"Brasil","Rio Grande do Sul","Triunfo","Depressão Central; Parque de Proteção Ambiental COPESUL, III - campo próximo ao Rio Caí.",NA,NA,NA,NA,"; erva em campo úmido;","HAS0045897","2008","09",NA,"Magnoliophyta",NA,"Sm.","Senna, R. M.","-51.7181015014648","-29.9433002471924",NA,NA,"41194","auto",NA,"51°21'54","29°51'57",NA,NA,NA,NA,NA,NA,NA,NA
