"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","locality","infraspecificEpithet","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"487","2020-09-12 05:00:02-03","US","US","3401876","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Licata & S. M. Niño","907","1997","South America - Neotropics","Venezuela","Portuguesa",NA,NA,NA,NA,NA,"6","Mun Ospino. Parque Nacional El Guache. Chorro de San Miguel.",NA,NA,NA,NA,NA,"600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"488","2020-09-12 05:00:02-03","US","US","2485624","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"G. Agostini","159","1963","South America - Neotropics","Venezuela","Distrito Federal",NA,NA,NA,NA,NA,"5","Carretera viaja Caracas-La Guaira. Quebrada de Tacagua.",NA,"11",NA,"-66.945","10.585",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"489","2020-09-12 05:00:02-03","US","US","1564147","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"B. Tomas","1968","1943","South America - Neotropics","Colombia","Caldas",NA,NA,NA,NA,NA,"11","Salamina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"490","2020-09-12 05:00:02-03","US","US","1799459","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"J. Cuatrecasas & H. García Barriga","10157","1940","South America - Neotropics","Colombia","Norte de Santander",NA,NA,NA,NA,NA,"7","Cordillera Oriental, entre San Cayetano y Cucuta, margenes del rio Zulia.",NA,"24",NA,NA,NA,"350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"491","2020-09-12 05:00:02-03","US","US","1802369","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Ll. Williams","13390","1940","South America - Neotropics","Venezuela","Bolívar",NA,NA,NA,NA,"Cardiel, J. M.","6","Mata Negra, S of El Tigre",NA,"19",NA,NA,NA,"100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"492","2020-09-12 05:00:02-03","US","US","1852282","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Dugand & R. Jaramillo M.","3383","1943","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"7","Region de Cartagena, alrededores de Turbaco, bosques en Torrecillas.",NA,"29",NA,NA,NA,"100","150",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"493","2020-09-12 05:00:02-03","US","US","1743252","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"F. Tamayo","370","1938","South America - Neotropics","Venezuela","Distrito Federal",NA,NA,NA,NA,NA,"1","Inmediaciones de Anare.",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"494","2020-09-12 05:00:02-03","US","US","2221506","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"J. M. Pires & G. A. Black","2519","1950","South America - Neotropics","Brazil","Goyaz",NA,NA,NA,NA,NA,"5","Sao Miguel, duas leguas de Carolina.",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"495","2020-09-12 05:00:02-03","US","US","1906438","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"J. Cuatrecasas","15345","1943","South America - Neotropics","Colombia","Valle",NA,NA,NA,NA,NA,"12","Cordillera Occidental: Hoya del rio Sanquinini.",NA,"8",NA,NA,NA,"1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"496","2020-09-12 05:00:02-03","US","US","1342599","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Bro. Elias","315","1927","South America - Neotropics","Colombia","Atlántico",NA,NA,NA,NA,NA,"8","Usiacuri. Barranquilla and vicinity.",NA,NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"497","2020-09-12 05:00:02-03","US","US","2471756","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"P. C. Hutchison & J. K. Wright","4450","1964","South America - Neotropics","Peru","Amazônas",NA,NA,NA,NA,NA,"3","Prov. Bagua. Rio Utcubamba, between Bagua Grande and Campomiento Ingenio, ca 275 km E of Olmos.",NA,"19",NA,NA,NA,"630",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"498","2020-09-12 05:00:02-03","US","US","2103142","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"J. Araque Molina & F. A. Barkley","18 N.S.095","1948","South America - Neotropics","Colombia","Norte de Santander",NA,NA,NA,NA,NA,"12","En el valle del rio - Peralonso en los alrededores de Santiago.",NA,"21",NA,NA,NA,"120",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"499","2020-09-12 05:00:02-03","US","US","1443246","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Bro. Elias","773","1929","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,"12","Barranquilla and vicinity.",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"500","2020-09-12 05:00:02-03","US","US","1158894","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"O. Buchtien","3809","1912","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,"10","Polo-Polo bei Coroico, Nordyungas.",NA,NA,NA,NA,NA,"1100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"501","2020-09-12 05:00:02-03","US","US","1708607","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"O. Haught","3848","1943","South America - Neotropics","Colombia","Magdalena",NA,NA,NA,NA,NA,"11","Forest on Rio Cicarare, 14 km S of Codazzi.",NA,"16",NA,NA,NA,"200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"502","2020-09-12 05:00:02-03","US","US","2843858","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"C. H. Dodson","5935","1975","South America - Neotropics","Ecuador","Los Ríos",NA,NA,NA,NA,NA,"8","Rio Palenque Biological Station km 56 Rd Quevedo - Sto.Domingo.",NA,"7",NA,NA,NA,"150","220",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"503","2020-09-12 05:00:02-03","US","US","1694104","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Bro. Elias","1558","1937","South America - Neotropics","Colombia","Atlántico",NA,NA,NA,NA,NA,"7","El Palmar de Varela. Barranquilla and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"504","2020-09-12 05:00:02-03","US","US","533524","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Herbert H. Smith","1417","1898","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,"76",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"505","2020-09-12 05:00:02-03","US","US","3554973","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Dugand & R. Jaramillo M.","3315","1943","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"7","Region de Cartagena, alrededores de Turbaco y Arjona.",NA,"28",NA,NA,NA,"100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"506","2020-09-12 05:00:02-03","US","US","3220935","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"B. Garofalo","946","1982","South America - Neotropics","Venezuela","Sucre",NA,NA,NA,NA,NA,"9","Parque Nacional Mochima, Rio Colorado.",NA,"8","Sucre",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"507","2020-09-12 05:00:02-03","US","US","1930369","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"E. Asplund","5014","1939","South America - Neotropics","Ecuador","Guayas",NA,NA,NA,NA,NA,"2","Guayaquil, 4 km W of the town.",NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"508","2020-09-12 05:00:02-03","US","US","1857988","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"L. Uribe","1025","1945","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"8","Santanderito.",NA,"15",NA,NA,NA,"1600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"509","2020-09-12 05:00:02-03","US","US","2835042","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"J. H. Kirkbride","2516","1972","South America - Neotropics","Colombia","Magdalena",NA,NA,NA,NA,NA,"10","Along trail to Pueblito, Parque Nacional Tayrona.",NA,"24",NA,"-73.97","11.32","150","200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"510","2020-09-12 05:00:02-03","US","US","3228270","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"L. C. Stutz","2402","1985","South America","Paraguay",NA,NA,NA,NA,NA,NA,"2","C.F.A.P., Pto Stroessner, Km 12.",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"511","2020-09-12 05:00:02-03","US","US","1350167","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"E. P. Killip & A. C. Smith","14174","1926","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"11","Vicinity of Turbaco.",NA,"6",NA,NA,NA,"200","300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"512","2020-09-12 05:00:02-03","US","US","1458530","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"G. Klug","4114","1935","South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,"4","Chazuta, Rio Huallaga.",NA,NA,NA,NA,NA,"260",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"513","2020-09-12 05:00:02-03","US","US","2465442","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"F. J. Breteler","4249","1964","South America - Neotropics","Venezuela","Barinas",NA,NA,NA,NA,NA,"10","9 km from Barinas along road to Apartaderos.",NA,"9",NA,NA,NA,"750",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"514","2020-09-12 05:00:02-03","US","US","533526","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Herbert H. Smith","1420","1898","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,"152",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"515","2020-09-12 05:00:02-03","US","US","3554972","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Dugand & R. Jaramillo M.","3343","1943","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"7","Region de Cartagena, alrededores de Turbaco y Arjona.",NA,"28",NA,NA,NA,"100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"516","2020-09-12 05:00:02-03","US","US","1350260","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"E. P. Killip & A. C. Smith","14269","1926","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"11","Torrecilla, near Turbaco.",NA,"7",NA,NA,NA,"150","300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"517","2020-09-12 05:00:02-03","US","US","1350356","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"E. P. Killip & A. C. Smith","14364","1926","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"11","Hacienda de Coloncito, near Turbaco.",NA,"9",NA,NA,NA,"200","300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"518","2020-09-12 05:00:02-03","US","US","1158338","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"K. Fiebrig","4004","1908","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"519","2020-09-12 05:00:02-03","US","US","1852278","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Dugand & R. Jaramillo M.","3343","1943","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"7","Region de Cartagena, alrededores de Turbaco y Arjona.",NA,"28",NA,NA,NA,"100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"520","2020-09-12 05:00:02-03","US","US","3311244","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"M. Nee","34540","1987","South America - Neotropics","Brazil","Rondônia",NA,NA,NA,NA,NA,"3","Mun Costa Marques, ca 5 km NW of Costa Marques.",NA,"29",NA,"-64.23","-12.42","150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"521","2020-09-12 05:00:02-03","US","US","1041083","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"B. Heriberto","29","1919","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"Vicinity of Cartagena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"522","2020-09-12 05:00:02-03","US","US","2707117","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"C. D. Játiva & C. C. Epling","833","1964","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,"7","San Lorenzo.",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"523","2020-09-12 05:00:02-03","US","US","1422482","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Bro. Elias","548","1928","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"Barranquilla and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"524","2020-09-12 05:00:02-03","US","US","1593328","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"H. Garcia","3045","1935","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,"3",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"525","2020-09-12 05:00:02-03","US","US","988162","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"H. F. Pittier","8064","1918","South America - Neotropics","Venezuela","Distrito Federal",NA,NA,NA,NA,NA,"8","Hacienda Puerto La Cruz, Coastal Range.",NA,"28",NA,NA,NA,NA,"2300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"526","2020-09-12 05:00:02-03","US","US","1124822","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Bro. Ariste-Joseph","s.n.","1929","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"San Javier.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"527","2020-09-12 05:00:02-03","US","US","1859400","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"H. M. Curran & M. Haman","1236","1917","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,"7","Guarita.",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"528","2020-09-12 05:00:02-03","US","US","2780589","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Gentry","12302","1974","South America - Neotropics","Ecuador","Guayas",NA,NA,NA,NA,NA,"10","2-4 km W of Bucay.",NA,"31",NA,NA,NA,"170",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"529","2020-09-12 05:00:02-03","US","US","1879757","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"E. Dryander","2825","1949","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,"10","Tulua-Cauca.",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"530","2020-09-12 05:00:02-03","US","US","3343725","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"C. A. Cid Ferreira","6572","1985","South America - Neotropics","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"10","Mun Caceres: BR 174, a 45 km S da Cidade de Pontes e Lacerda. Cerrado.",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"531","2020-09-12 05:00:02-03","US","US","3313757","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"M. Nee","39320","1990","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"10","Prov. Andres Ibanez, 8 km SSE of Cotoca on road to Paurito.",NA,"18",NA,"-62.97","-17.82","350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"532","2020-09-12 05:00:02-03","US","US","2144378","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Fernández & L. Mora","1389","1952","South America - Neotropics","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"5","Mun de La Mesa, Camino del Palmar.",NA,"16",NA,NA,NA,"1100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"533","2020-09-12 05:00:02-03","US","US","1440521","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"H. F. Pittier","13034","1928","South America - Neotropics","Venezuela","Distrito Federal",NA,NA,NA,NA,NA,"11","Masares Valley. Camuri Grande.",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"534","2020-09-12 05:00:02-03","US","US","1852287","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Dugand & R. Jaramillo M.","3420","1943","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"7","Region de Cartagena, isla de Baru.",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"535","2020-09-12 05:00:02-03","US","US","537259","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"H. M. Curran","109","1916","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"4","San Martin de Loba and vicinity, Lands of Loba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"536","2020-09-12 05:00:02-03","US","US","1158895","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"O. Buchtien","3810","1912","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,"10","Polo-Polo bei Coroico, Nordyungas.",NA,NA,NA,NA,NA,"1100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"537","2020-09-12 05:00:02-03","US","US","537254","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"H. M. Curran","101","1916","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"4","San Martin de Loba and vicinity, Lands of Loba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"538","2020-09-12 05:00:02-03","US","US","1852288","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Dugand & R. Jaramillo M.","3430","1943","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"7","Region de Cartagena, alrededores de Turbaco, bosques en Torrecillas.",NA,"29",NA,NA,NA,"100","150",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"539","2020-09-12 05:00:02-03","US","US","2882133","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"L. Aristeguieta","3238","1958","South America - Neotropics","Venezuela","Distrito Federal",NA,NA,NA,NA,NA,"7","Hacienda Chichiriviche.",NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"540","2020-09-12 05:00:02-03","US","US","1357563","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"E. P. Killip & A. C. Smith","22662","1929","South America - Neotropics","Peru","Ayacucho",NA,NA,NA,NA,NA,"5","Estrella, between Huanta and Rio Apurimac.",NA,"8",NA,NA,NA,"500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"541","2020-09-12 05:00:02-03","US","US","1617197","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Bro. Elias","1240","1934","South America - Neotropics","Colombia","Atlántico",NA,NA,NA,NA,NA,"7","Sabanalarga. Barranquilla and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"542","2020-09-12 05:00:02-03","US","US","1120307","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Jahn","646","1921","South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,"9","San Felipe to Chiguara.",NA,"18",NA,NA,NA,"700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"543","2020-09-12 05:00:02-03","US","US","2843917","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"C. H. Dodson","5845","1975","South America - Neotropics","Ecuador","Los Ríos",NA,NA,NA,NA,NA,"3","Rio Palenque Biological Station km 56 Rd Quevedo - Sto.Domingo.",NA,"7",NA,NA,NA,"150","220",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"544","2020-09-12 05:00:02-03","US","US","1852279","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Dugand & R. Jaramillo M.","3352","1943","South America - Neotropics","Colombia","Bolívar",NA,NA,NA,NA,NA,"7","Region de Cartagena, alrededores de Turbaco, bosques en Torrecillas.",NA,"29",NA,NA,NA,"100","150",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
