"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"1740","2020-08-31 09:03:41-03","INPA","INPA","213369","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","561","1996","10","19","Brasil","Maranhão","Carolina","Carolina, Município de Carolina, MA. (Carol 2)","-47.424167","-7.120833","-47.424167","-7.120833",NA,NA,"INPA0213369","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213369 INPA0213369_e","Sanaiotti, TM",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA
"1741","2020-08-31 09:03:41-03","INPA","INPA","213370","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","562","1996","10","19","Brasil","Maranhão","Carolina","Carolina, Município de Carolina, MA. (Carol 2)","-47.424167","-7.120833","-47.424167","-7.120833",NA,NA,"INPA0213370","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213370 INPA0213370_e","Sanaiotti, TM",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA
"1742","2020-08-31 09:03:41-03","INPA","INPA","213379","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","584","1996","10","20","Brasil","Maranhão","Carolina","Carolina, Município de Carolina, MA. (Carol 3)","-47.455","-7.455","-47.455","-7.455",NA,NA,"INPA0213379","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213379 INPA0213379_e","Sanaiotti, TM",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA
"1743","2020-08-31 09:03:41-03","INPA","INPA","213382","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","593","1996","10","20","Brasil","Maranhão","Carolina","Carolina, Município de Carolina, MA. (Carol 4)","-47.455833","-6.953889","-47.455833","-6.953889",NA,NA,"INPA0213382","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213382 INPA0213382_e","Sanaiotti, TM",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA
"1744","2020-08-31 09:03:41-03","INPA","INPA","213388","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","649","1996","10","21","Brasil","Maranhão","Carolina","Carolina, Município de Carolina, MA. (Carol 4)","-47.455833","-6.953889","-47.455833","-6.953889",NA,NA,"INPA0213388","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213388 INPA0213388_e","Sanaiotti, TM",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA
"1745","2020-08-31 09:03:41-03","INPA","INPA","213389","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","651","1996","10","21","Brasil","Maranhão","Carolina","Carolina, Município de Carolina, MA. (Carol 4)","-47.455833","-6.953889","-47.455833","-6.953889",NA,NA,"INPA0213389","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213389 INPA0213389_e","Sanaiotti, TM",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA
"1746","2020-08-31 09:03:41-03","INPA","INPA","213927","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Barbosa, RI","116","2004","03","05","Brasil","Roraima","Boa Vista","Sítio Morada Nova, próximo Ig. Caranã, Sítio Morada Nova, próximo Ig. Caranã (saída para o Alto Alegre).","-60.745","2.836944","-60.745","2.836944",NA,NA,"INPA0213927","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213927 INPA0213927_e","Santos, JL dos",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"1747","2020-08-31 09:03:41-03","INPA","INPA","216783","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Melo, MC","MC_AC14","2006","01","05","Brasil","Roraima","Boa Vista","Fazenda Alagadiço, situada na região do Truaru, à direita da BR-174 sentido Boa Vista - Venezuela, próximo do Rio Uraricoera. Área de transição entre lavrado e mata ciliar do rio Uraricoera, próximo à trilha que liga a sede da fazenda ao rio.","-60.619444","3.406944","-60.619444","3.406944",NA,NA,"INPA0216783","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0216783 INPA0216783_e","Santos, JL dos",NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA
"1748","2020-08-31 09:03:41-03","INPA","INPA","220781","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Clarke, HD","12313","2004","07","02","Guyana",NA,NA,"Cuyuni - Mazaruni Region. Imbaimadai, savanna near airstrip.","-60.3","5.708333","-60.3","5.708333",NA,NA,"INPA0220781","Southern America",NA,NA,NA,"500","500","Dicotyledon Com-Clade","Malpighiales","INPA0220781 INPA0220781_e","Anderson, WR",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA
"1749","2020-08-31 09:03:41-03","INPA","INPA","239918","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Xavier-Júnior, SR","15","2009","11","19","Brasil","Pará","Igarapé-açu","Estrada Velha de Cafezal, ramal do Bussú, Estrada Velha de Cafezal, Comunidade Bussú, caminho para a área de estudo das parcelas do projeto Gestabacias.","-47.631444","-1.166667","-47.631444","-1.166667",NA,NA,"INPA0239918","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0239918 INPA0239918_e","Oliveira, JCL de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","2020-08-31 09:03:41-03","INPA","INPA","202588","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Nogueira Filho, GC","INPA202588","2000",NA,NA,"Brasil","Roraima","Boa Vista",NA,"-60","2.8","-60","2.8",NA,NA,"INPA0202588","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0202588 INPA0202588_e","Ramos, JF",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"1751","2020-08-31 09:03:41-03","INPA","INPA","249524","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Amaral, IL do","3236","2009","10","01","Brasil","Amazonas","Iranduba","Cacau-Pirêra","-60.098889","-3.161889","-60.098889","-3.161889",NA,NA,"INPA0249524","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0249524 INPA0249524_e","Mari, MLG",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA
"1752","2021-01-10 20:45:53-03","INPA","INPA","57114","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sem Coletor","INPA57114",NA,NA,NA,"?",NA,NA,"Sem dados de localidade.",NA,NA,NA,NA,NA,NA,"INPA0057114",NA,NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0057114 INPA0057114_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","2020-08-31 09:03:41-03","INPA","INPA","26236","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","9103","1969","01","08","Brasil","Roraima","Boa Vista","Rio Murupu, Rio Murupu, 28 km NW of Boa Vista, road to Taiano","-60.960081","3.07941","-60.960081","3.07941",NA,NA,"INPA0026236","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0026236 INPA0026236_e INPA0026236_e1","Anderson, WR",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA
"1754","2020-08-31 09:03:41-03","INPA","INPA","26281","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","9148","1969","01","08","Brasil","Roraima","Boa Vista","Ilha São Salvador, Ilha San Salvador near Lake Maiú, 40 Km NW of Boa Vista","-60.960081","3.07941","-60.960081","3.07941",NA,NA,"INPA0026281","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0026281 INPA0026281_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","2020-08-31 09:03:41-03","INPA","INPA","26282","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","9149","1969","01","08","Brasil","Roraima","Boa Vista","Ilha São Salvador, Ilha San Salvador near Lake Maiú, 40 Km NW of Boa Vista","-60.960081","3.07941","-60.960081","3.07941",NA,NA,"INPA0026282","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0026282 INPA0026282_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756","2020-08-31 09:03:41-03","INPA","INPA","268119","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Holanda, LC","3","2014","05",NA,"Brasil","Roraima","Boa Vista","Campus do Cauamé, UFRR/Campus Cauamé","-60.711102","2.871823","-60.711102","2.871823",NA,NA,"INPA0268119","Southern America",NA,NA,NA,"800","800","Dicotyledon Com-Clade","Malpighiales",NA,"Ramos, JF",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA
"1757","2020-08-31 09:03:41-03","INPA","INPA","268318","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Mehlig, U","432","2007","09","28","Brasil","Pará","Bragança","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Margem sudoeste da porção norte do 3º cordão de dunas","-46.625056","-0.83175","-46.625056","-0.83175",NA,NA,"INPA0268318","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,"Mehlig, U",NA,NA,NA,"2007","09","28",NA,NA,NA,NA
"1758","2020-08-31 09:03:41-03","INPA","INPA","277495","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Alves, RP","186","2015","11","22","Brasil","Pará","Belterra","FLONA Tapajós, Comunidade Maguarí","-55.026517","-2.78432","-55.026517","-2.78432",NA,NA,"INPA0277495","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,"Ramos, J; Alves, R; Levis, C",NA,NA,NA,"2017","02",NA,NA,NA,NA,NA
"1759","2020-08-31 09:03:41-03","INPA","INPA","278062","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Demarchi, LO","980","2016","11","08","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Próximo a comunidade Santa Luzia","-58.724444","-2.166944","-58.724444","-2.166944",NA,NA,"INPA0278062","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,"Ramos, JF",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"1760","2020-08-31 09:03:41-03","INPA","INPA","278515","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Stefanuto, VA","9","2017","09","23","Brasil","Amazonas","Maués","Novo Bairro, Dependência interna do IFAM- MAÚES-AM, lado direito da piscina semi-olimpica.","-57.695411","-3.396536","-57.695411","-3.396536",NA,NA,"INPA0278515","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"1761","2020-08-31 09:03:41-03","INPA","INPA","282338","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Almeida, C","92","2018","07","22","Brasil","Amazonas","Manicoré","Estrada do Sindicato, Ramal Brasil, área perturbada de floresta secundária","-61.278056","-5.802222","-61.278056","-5.802222",NA,NA,"INPA0282338","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,"2018","07","27",NA,NA,NA,NA
"1762","2020-08-31 09:03:41-03","INPA","INPA","285545","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ferreira, GAC","29","2018","10","23","Brasil","Amazonas","Manacapuru","KXK Agroindústria, (KM70 da AM 070). Próximo aos cultivos de camu-camu e mandioca.","-61.001011","-3.405781","-61.001011","-3.405781",NA,NA,"INPA0285545","Southern America",NA,NA,NA,"34","34","Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,"2019","07",NA,NA,NA,NA,NA
"1763","2020-08-31 09:03:41-03","INPA","INPA","32937","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","14721","1971","08","26","Brasil","Pará","Salinópolis","Salinópolis, In sand dunes.","-47.3525","-0.6294","-47.3525","-0.6294",NA,NA,"INPA0032937","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0032937 INPA0032937_e INPA0032937_nd","Anderson, WR",NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA
"1764","2020-08-31 09:03:41-03","INPA","INPA","46843","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pires, JM","14058","1974","04","20","Brasil","Roraima",NA,"R. Catrimani (água algo turva), igarapé Camogi (água cristalina). Quadrícula NA-20-Z-C. Ponto 02A. Várzeas e igapós, com mata ciliar e campinas","-62.033333","1.633333","-62.033333","1.633333",NA,NA,"INPA0046843","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0046843 INPA0046843_e INPA0046843_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","2020-08-31 09:03:41-03","INPA","INPA","256251","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ferreira, CAC","11819","1999","11","23","Brasil","Pará","Vigia de Nazaré","Campina do Palha, PA-412 a 6 Km da cidade.","-48","-0.9","-48","-0.9",NA,NA,"INPA0256251","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0256251 INPA0256251_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","2020-08-31 09:03:41-03","INPA","INPA","49515","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Gentry, AH","10408","1974","03","15","Venezuela","Bolívar",NA,"10 km E of Ciudad bolivar near mouth of Río Marhuanta",NA,NA,NA,NA,NA,NA,"INPA0049515","Southern America",NA,NA,NA,"20","20","Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","2020-08-31 09:03:41-03","INPA","INPA","49955","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Absy, ML","INPA49955","1975","05","18","Brasil","Roraima",NA,"20 km de Boa Vista, 20 Km de Boa Vista","-60","3.1","-60","3.1",NA,NA,"INPA0049955","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,"Anderson, WR",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA
"1768","2021-01-10 20:45:53-03","INPA","INPA","57114","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Projeto Flora","INPA57114",NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0057114","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0057114 INPA0057114_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","2020-08-31 09:03:41-03","INPA","INPA","64070","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","24236","1976","11","10","Brasil","Pará","São João de Pirabas","Campina da Cutia, Campina da Cutia. White sand dunes.","-47.1811","-0.7794","-47.1811","-0.7794",NA,NA,"INPA0064070","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0064070 INPA0064070_e INPA0064070_nd","Anderson, WR",NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA
"1770","2020-08-31 09:03:41-03","INPA","INPA","64074","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","24232","1976","11","10","Brasil","Pará","São João de Pirabas","Campina da Cutia, Campina da Cutia. White sand dunes.","-47.1811","-0.7794","-47.1811","-0.7794",NA,NA,"INPA0064074","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0064074 INPA0064074_e INPA0064074_nd","Anderson, WR",NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA
"1771","2020-08-31 09:03:41-03","INPA","INPA","6999","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Stoffers, AL","356","1982","11","17","Guyana",NA,NA,"Makatui savanna, ca. 3.5 Km SW of Aishalton","-59.25","2.5","-59.25","2.5",NA,NA,"INPA0006999","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0006999 INPA0006999_e","Anderson, WR",NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA
"1772","2020-08-31 09:03:41-03","INPA","INPA","7004","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Boschwezen","2820","1917","04","23","Suriname",NA,NA,"Boshreserve (Forest Reserve). Verzameld door het bureau. (Coll. by the Forestry Bureau).",NA,NA,NA,NA,NA,NA,"INPA0007004","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0007004 INPA0007004_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","2020-08-31 09:03:41-03","INPA","INPA","76080","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Coradin, L","584","1977","10","11","Brasil","Roraima","Boa Vista","BR174, Km 31, Ca. 65 Km NW of Boa Vista along road from BR 174 to Taiano Village 31 Km from BR 174.","-61","3.2","-61","3.2",NA,NA,"INPA0076080","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0076080 INPA0076080_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","2020-08-31 09:03:41-03","INPA","INPA","76433","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pinto, P","826","1969","02","13","Colômbia","Meta",NA,"Márgen derecha del bosque de Galeria del Caño Piedra de Candela a % Km de Remolino",NA,NA,NA,NA,NA,NA,"INPA0076433","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0076433 INPA0076433_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","2020-08-31 09:03:41-03","INPA","INPA","78797","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Rosa, NA","926","1976","09","16","Brasil","Pará","Salvaterra","Campos de Joanes, Marajó, campos de Joanes","-48.512315","-0.875396","-48.512315","-0.875396",NA,NA,"INPA0078797","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0078797 INPA0078797_e","Penha, EF",NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA
"1776","2020-08-31 09:03:41-03","INPA","INPA","81416","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Herb AcadRhenotraiect","2555","1916","12","19","Suriname",NA,NA,"Boschreserve, Boschreserve (Forest Reserve)",NA,NA,NA,NA,NA,NA,"INPA0081416","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0081416 INPA0081416_e","Kostermans, AJGH",NA,NA,NA,"1933","02",NA,NA,NA,NA,NA
"1777","2020-08-31 09:03:41-03","INPA","INPA","88485","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Vieira, MGG","161","1979","09","25","Brasil","Amazonas",NA,"Rodovia do Estanho, margem da rodovia a 12km de Humaitá; campo, pedra.","-62.15","-8.118056","-62.15","-8.118056",NA,NA,"INPA0088485","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0088485 INPA0088485_e INPA0088485_e1","Anderson, WR",NA,NA,NA,"1980","09","15",NA,NA,NA,NA
"1778","2020-08-31 09:03:41-03","INPA","INPA","95385","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Jansen, A","171","1980","02","14","Brasil","Amazonas","Humaitá",NA,"-63.166667","-7.516667","-63.166667","-7.516667",NA,NA,"INPA0095385","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0095385 INPA0095385_e","Roque, N",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA
"1779","2020-08-31 09:03:41-03","INPA","INPA","95568","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Jansen, A","332","1980","05","05","Brasil","Amazonas","Humaitá",NA,"-63.166667","-7.516667","-63.166667","-7.516667",NA,NA,"INPA0095568","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0095568 INPA0095568_e","Jansen, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","2020-08-31 09:03:41-03","INPA","INPA","98516","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Irwin, HS","34718","1972","01","21","Brasil","Goiás",NA,"14 km S of Niquelândia","-48.45","-14.57653","-48.45","-14.57653",NA,NA,"INPA0098516","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0098516 INPA0098516_e","Anderson, WR",NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA
"1781","2020-08-31 09:03:41-03","INPA","INPA","96860","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ferreira, CAC","2433","1980","09","13","Brasil","Pará","Faro","Rio Nhamunda, Rio Nhamundá atrás do lago Mamuriacá lugar Campos Nazaré.","-57.149808","-2.251686","-57.149808","-2.251686",NA,NA,"INPA0096860","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0096860 INPA0096860_e INPA0096860_e1","Anderson, WR",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"1782","2020-08-31 09:03:41-03","INPA","INPA","286241","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ramos, JF","3031","2014","11","18","Brasil","Roraima","Amajari","Serra do Tepequém","-61.3706016540527","3.65222001075745",NA,NA,NA,NA,"INPA0286241","Southern America",NA,NA,NA,"1600","1600","Dicotyledon Com-Clade","Malpighiales",NA,"Ramos, JF","411632","auto",NA,"2014","12","10",NA,NA,NA,NA
"1783","2020-08-31 09:03:41-03","INPA","INPA","119288","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Paula, N de","25","1984","06","05","Brasil","Amazonas","Manaus","Conjunto dos Jornalistas","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0119288","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0119288 INPA0119288_e",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA
