"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"237","2021-02-04 10:30:31-03","UFRPE","HST","11909","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","A.M.Miranda; et al.","4169","2003","08","28",NA,"Brasil","Bahia","Porto Seguro","RPPN da Veracel","-39.0647010803223","-16.4496994018555",NA,"Arbusto ca. 2 m alt.; caule creme-amarronzado; folhas papiráceas; cauliflora; flores em botões rosados.","HST011909",NA,NA,NA,"2003",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-04 10:30:31-03","UFRPE","HST","7727","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","L.P.Félix","s.n.","1995","04","15",NA,"Brasil","Pernambuco","Gravatá","Água Mineral Real","-35.5647010803223","-8.20110988616943",NA,"Arbusto; flores de cálice avermelhado, corola alvo avermelhada. Locais sombrios do interior da mata.","HST007727",NA,NA,NA,"2013","04","19146","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-04 10:30:31-03","UFRPE","HST","15933","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","K.D.Rocha","K.D.Rocha; A.M.Chagas","160","2008","01","25",NA,"Brasil","Pernambuco","Igarassu","Usina São José","-34.9063987731934","-7.83416986465454",NA,"Árvore ca. 3,5 m alt.; flores e botões com sépalas de coloração vermelhas e pétalas rosas.","HST015933",NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-04 10:30:31-03","UFRPE","HST","18600","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","L.V.Cunha","168","2008","10","02",NA,"Brasil","Pernambuco","Igarassu","Usina São José","-34.9063987731934","-7.83416986465454",NA,"Cerca de 8 m de altura e 17 cm de CAP.","HST018600",NA,NA,NA,"2008","11","24709","auto",NA,NA,NA,NA,"27",NA,NA,NA,NA
"241","2021-02-04 10:30:31-03","UFRPE","HST","21819","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","N.D.Silva & M.A.Chagas","N.D.Silva; M.A.Chagas","38","2017","06","18",NA,"Brasil","Pernambuco","Jaboatão dos Guararapes","FURB, mata de Manassu","-35.0147018432617","-8.11277961730957",NA,"Arvoreta ca. 5,1m alt.; flores brancas, com odor adocicado.","HST021819",NA,"91","91","2017","06","16392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-04 10:30:31-03","UFRPE","HST","18728","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","F.Carvalho; L.R.Silva","s.n.","2011","03","30",NA,"Brasil","Pernambuco","Recife","Brennand","-34.8810997009277","-8.05389022827148",NA,"Folhas verde-escuro; flores alvas. Apresenta caulifloria.","HST018728","HST018728_v1 HST018728_v2 HST018728_v3 HST018728_v4",NA,NA,"2011","04","18865","auto",NA,NA,NA,NA,"06",NA,NA,NA,NA
"243","2021-02-04 10:30:31-03","UFRPE","HST","2254","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"G.Teixeira","2887","1965","10","09",NA,"Brasil","Pernambuco","Recife","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Arvoreta de fuste fino e tortuoso com cerca de 2m alt. e 10 cm de circunferência . Flores perfumadas com pétalas alvas e sépalas de cor verde-pálido e arroxeadas em sua base. Flores disposta em pequenos cachos ao longo dos ramos. Madei","HST002254",NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-02-04 10:30:31-03","UFRPE","HST","550","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lyman B. Smith","S.Tavares","550","1960","11","25",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Árvore ca. 5 m alt. e 6 cm diâmetro na base; flores alvas com tons róseos no botão.","HST000550",NA,NA,NA,"1962","02","18865","auto",NA,NA,NA,NA,"07",NA,NA,NA,NA
"245","2021-02-04 10:30:31-03","UFRPE","HST","6113","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","A.M.Miranda; A.Bocage","1248","1994","01","20",NA,"Brasil","Pernambuco","Recife","Mata do Brennand","-34.8810997009277","-8.05389022827148",NA,"Arbusto ca. 2 m alt.; flores rosadas; frutos imaturos. Freqüência ótima.","HST006113",NA,NA,NA,"2013","01","18865","auto",NA,NA,NA,NA,"09",NA,NA,NA,NA
"246","2021-02-04 10:30:31-03","UFRPE","HST","8265","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","M.A.R.Nem","s.n.","1998","10","27",NA,"Brasil","Pernambuco","Recife","Reserva Ecológica de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Árvore ca. 6 m alt; flores com cálice esverdeado, corola alva; frutos imaturos verdes","HST008265",NA,NA,NA,"1998","11","18865","auto",NA,NA,NA,NA,"04",NA,NA,NA,NA
"247","2021-02-04 10:30:31-03","UFRPE","HST","16296","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"L.J. Texeira","ind. 578","2008","02","12",NA,"Brasil","Pernambuco","Tamandaré","Reserva Biológica de Saltinho","-35.1046981811523","-8.75971984863281",NA,"Arvoreta ca. 3,5 m alt.; caule com 18,5 cm de circunferência; flor rósea quando fechada e branca quando aberta.","HST016296",NA,NA,NA,NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-04 10:30:31-03","UFRPE","HST","544","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lyman B. Smith","S.Tavares","544","1960","11","12",NA,"Brasil","Pernambuco","Vicência","Mata do engenho Jundiá","-35.3266983032227","-7.65693998336792",NA,"Árvore; flores alvas.","HST000544",NA,NA,NA,"1962","02","21084","auto",NA,NA,NA,NA,"07",NA,NA,NA,NA
"249","2021-02-25 10:12:55-03","CVRD","CVRD","2489","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","W. H. A. Hekking","Folli, D.A.","1047","1990","01","11","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Martelo","CVRD002489",NA,NA,NA,"1995","04","68835","auto",NA,NA,"Magnoliopsida",NA,"14",NA,NA,NA,NA
"250","2021-02-25 10:12:55-03","CVRD","CVRD","5068","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Domingos A. Folli","Folli, D.A.","2431","1994","11","24","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Martelo","CVRD005068","CVRD005068",NA,NA,"1994","11","48094","auto",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"251","2021-02-25 10:12:55-03","CVRD","CVRD","413","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Ariane Luna Peixoto","Folli, D.A.","136","1979","10","08","América do Sul","BRASIL","ES","Linhares","Ao lado de um Jequitibá branco, coleta IAS 40","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Martelo","CVRD000413",NA,NA,NA,"1980","07","48094","auto",NA,NA,"Magnoliopsida",NA,"05",NA,NA,NA,NA
"252","2021-02-25 10:12:55-03","CVRD","CVRD","4022","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","W. H. A. Hekking","Folli, D.A.","1700","1992","10","18","América do Sul","BRASIL","ES","Linhares","Árvore calice verde claro, carola branca. Trilha atrás do Viveiro.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Martelo","CVRD004022","CVRD004022",NA,NA,"1995","04","48094","auto",NA,NA,"Magnoliopsida",NA,"14",NA,NA,NA,NA
"253","2021-03-01 11:53:00-03","UFPE","UFP","51459","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Cara, PAA","030","2003","08","21",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Arvoreta.; Borda da mata.","UFP051459",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 11:53:00-03","UFPE","UFP","00581","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Smith, LB","Tavares, S","550","1960","11","25",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Não tem dúvidas quanto a identidade com HPE 58, de Vivência. Tavares, S. 29/11/1963.; Árvore mais ou menos 5 m de altura por 6 cm. Na base folhas alvas com tons róseos no botão.","UFP000581",NA,NA,NA,"1962","11","18865","auto",NA,NA,NA,NA,"07",NA,NA,NA,NA
"255","2021-03-01 11:53:00-03","UFPE","UFP","00580","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Smith, LB","Tavares, S","544","1960","09","12",NA,"Brasil","Pernambuco","Vivência",NA,NA,NA,NA,"Árvore flores alvas.","UFP000580",NA,NA,NA,"1962","11",NA,NA,NA,NA,NA,NA,"07",NA,NA,NA,NA
"256","2021-03-01 11:53:00-03","UFPE","UFP","35549","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Lucena, MFA; Falcão, M","308","1997","07","20",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.947778","-7.824167",NA,"Arbusto, cs. 3m de altura,esguio;folhas coriáceas,planta com caulifloria; eixo floral verde-claro; corla creme-rosada,anteras amarelas.; Solo argilo- arenoso.","UFP035549",NA,NA,NA,NA,NA,NA,NA,"-34.947778","-7.824167",NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 11:53:00-03","UFPE","UFP","36890","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Oliveira, M","Lucena, MFA; Falcão, M","236","1996","11","06",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.948667","-7.824167",NA,"Vegetação arbustivo-arbórea.; Árvore.","UFP036890",NA,NA,NA,"2003","10",NA,NA,"-34.948667","-7.824167",NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 11:53:00-03","UFPE","UFP","42445","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Miranda, A","Félix, LP; Oliveira, JBS; Viana, A","9861","2003","03","15",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.842583","-8.737944",NA,"Vegetação: Floresta ambrófila aberta sub montana.&nf;Substrato: Podizólico vermelho-amarelo distrófico.; Árvore. Flores brancas, interior da mata.; Floresta Atlântica.","UFP042445",NA,NA,NA,"2005","07",NA,NA,"-35.842583","-8.737944",NA,NA,"22",NA,NA,NA,NA
"259","2021-03-01 11:53:00-03","UFPE","UFP","42446","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Miranda, A","Oliveira, JBS; Cabral, J; Félix, LP","52","2003","03","16",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.8425","-8.737944",NA,"Vegetação: Floresta ambrófila aberta sub montana.&nf;Substrato: Podizólico vermelho-amarelo distrófico.; Árvore, ca. 15 cm de altura. Flores creme, com cheiro forte ( material em decomposição), crescendo no caule.; Floresta Atlãntica.","UFP042446",NA,NA,NA,"2005","07",NA,NA,"-35.8425","-8.737944",NA,NA,"22",NA,NA,NA,NA
"260","2021-03-01 11:53:00-03","UFPE","UFP","39.180","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Oliveira, M","Filho, JAS","1336","2003","06","10",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.069611","-8.227083",NA,"Arvore, ca. de 5 m de altura, caulifloria, flores diminutas esbranquiçadas.; Áreas de formação pioneiras.","UFP39.180",NA,NA,NA,"2005","08",NA,NA,"-35.069611","-8.227083",NA,NA,"24",NA,NA,NA,NA
"261","2021-03-01 11:53:00-03","UFPE","UFP","41800","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Miranda, A","Leal, J; Viana, A; Oliveira, JBS","51","2003","04","22",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.065556","-8.227667",NA,"Vegetação: Floresta ambrófila densa. &nf;Substrato : Latossolo amarelo distrófico.; Árvore, Inflorecência pequen, tipo glomérulos, axilares e teminais de cor rosa.","UFP041800",NA,"62","62","2005","06",NA,NA,"-35.065556","-8.227667",NA,NA,"11",NA,NA,NA,NA
"262","2021-03-01 11:53:00-03","UFPE","UFP","41801","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Miranda, A","Oliveira, JBS; Viana, A; Leal, J","136","2003","04","22",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.065694","-8.227667",NA,"Vegetação: Floresta ambrófila densa. &nf;Substrato: Latossolo amarelo distrófico.; Àrvore. Presença de caulofloria, frutos marrons.; Mta Atlântica, interior da mata.","UFP041801",NA,"62","62","2005","04",NA,NA,"-35.065694","-8.227667",NA,NA,"22",NA,NA,NA,NA
"263","2021-03-01 11:53:00-03","UFPE","UFP","41802","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Viana, A","Félix, LP; Viana, A; Oliveira, JBS","9807","2003","02","06",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.063056","-8.238389",NA,"Vegetação: Folresta ombrófila densa.&nf;Substrato: Latosolo amarelo distrófico; Arbusto, ca de 3,5 m de altura. Flores brancas, frutos avermelhados na maturação. Locais sombrios no interior da mata.; Mata Atlântica, interio da mata.","UFP041802",NA,"110","110","2003","11",NA,NA,"-35.063056","-8.238389",NA,NA,"11",NA,NA,NA,NA
"264","2021-03-01 11:53:00-03","UFPE","UFP","42437","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Viana, A","Oliveira, JBS; Viana, A; Félix, LP","18","2003","02","06",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.063083","-8.238389",NA,"Arbusto com frutos marrons.; Vegetação: Floresta ombrófila densa. &nf;substrato: latosolo amarelo distrófico.; Mta Atlântica.","UFP042437",NA,"110","110","2003","07",NA,NA,"-35.063083","-8.238389",NA,NA,"02",NA,NA,NA,NA
"265","2021-03-01 11:53:00-03","UFPE","UFP","42447","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Miranda, A","Viana, A; Oliveira, JBS; Felix, LP","362","2003","02","05",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.062472","-8.227111",NA,"Arvoreta. botões verde.; Vegetação: Floresta ombrófila densa.&nf;substrato: Latossolo amarela- distrófico.","UFP042447",NA,NA,NA,"2005","07",NA,NA,"-35.062472","-8.227111",NA,NA,"05",NA,NA,NA,NA
"266","2021-03-01 11:53:00-03","UFPE","UFP","53.730","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Silva, HCH","Silva, HCH; Gomes, JS","311","2004","02","18",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.998056","-7.843056",NA,"Folhas verdes descolores;arvoreta com cerca de 3m de altura. flores róseas.; Interior da Floresta Ombrófila das Terras baixas.","UFP53.730",NA,"110","110","2004","18",NA,NA,"-34.998056","-7.843056",NA,NA,NA,NA,NA,NA,NA
"267","2021-03-01 11:53:00-03","UFPE","UFP","56899","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Araújo, AA","Araújo, AA; Alvarenga, LDP; José, AC; Zartman, C","1140","2009","02","10",NA,"Brasil","Alagoas","Murici",NA,"-35.8725","-9.211944",NA,"Arvoreta, 5m de altura, com flores róseas.; Mata Atlântica.","UFP056899",NA,NA,NA,"2009","02",NA,NA,"-35.8725","-9.211944",NA,NA,"10",NA,NA,NA,NA
"268","2021-03-01 11:53:00-03","UFPE","UFP","61578","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Guerra, TNF","98","2008","07","07",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.980406","-7.808367",NA,"Planta do sub-bosque com 3 m de altura, com frutos esverdeados e pequena flores brancas.","UFP061578",NA,NA,NA,NA,NA,NA,NA,"-34.980406","-7.808367",NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 11:53:00-03","UFPE","UFP","62516","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Melo, A; Araúju, D; Marciel, JR; Arruda, T","292","2008","05","24",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.002778","-7.8375",NA,"Arbusto de flor lilás.; Mata Atlântica,interior da mata.","UFP062516",NA,"95","95",NA,NA,NA,NA,"-35.002778","-7.8375",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 11:53:00-03","UFPE","UFP","64.562","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Garcia-González, JD","1139","2009","08","18",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.001222","-7.832083",NA,"Floresta em encosta com dossel de 18 metros de altura áté de 20 metros de altura.; Vegetação abundante hemiepifitismo de Araceae spp. sub-bosque dominado por paypayrola e Araceae. abundante serrapilheira no solo. Individuos de grande d","UFP64.562",NA,"18","18",NA,NA,NA,NA,"-35.001222","-7.832083",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-01 11:53:00-03","UFPE","UFP","64747","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Garcia, JD","Cavalcanti, D; Garcia, JD","33","2009","12","17",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.023611","-7.790833",NA,"Árvore aproximadamente 5,0 m de aultura, botões em tons claro presente no caule.; Mata Atlântica.","UFP064747",NA,"5","5","2001","01",NA,NA,"-35.023611","-7.790833",NA,NA,NA,NA,NA,NA,NA
"272","2021-03-01 11:53:00-03","UFPE","UFP","71345","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Amorim, BS","Amorim, BS; Lucena, MFA","478","2009","06","05",NA,"Brasil","Pernambuco","São José da Coroa Grande",NA,"-35.208333","-8.8675",NA,"Arbusto 3m de altura, frutos maduros.; Mata Atlâtica, borda da mata.","UFP071345",NA,NA,NA,"2012","12",NA,NA,"-35.208333","-8.8675",NA,NA,NA,NA,NA,NA,NA
"273","2021-03-01 11:53:00-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Araújo, D; Alves-Araújo, A","546","2007","12","20",NA,"Brasil","Pernambuco","Igarassu",NA,"35.002778","7.8375",NA,"Árvore. Fruto verde.; Mata Atlântica. Interior da mata, Mata de Piedade.",NA,NA,"95","95",NA,NA,NA,NA,"35.002778","7.8375",NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 11:53:00-03","UFPE","UFP","66367","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Araújo, D; Alves-Araújo, A","546","2007","12","20",NA,"Brasil","Pernambuco","Igarassu",NA,"35.002778","7.8375",NA,"Árvore. Fruto verde.; Mata Atlântica. Interior da mata, Mata de Piedade.","UFP066367",NA,"95","95",NA,NA,NA,NA,"35.002778","7.8375",NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 11:53:00-03","UFPE","UFP","38813","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Oliveira, M","Cara, PAA","022","2003","10","23",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Arvoreta.","UFP038813",NA,NA,NA,"2004","02","16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-01 11:53:00-03","UFPE","UFP","38029","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Oliveira, M; Grillo, AA","1219","2003","01","25",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Vegetação arbustivo-arbórea densa. Arvoreta mais ou menos 3,0 . Flores alvas perfumadas. frequentemente.; Solo Humoso.","UFP038029",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-01 11:53:00-03","UFPE","UFP","38018","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Oliveira, M","Oliveira, M; Grillo, AA","1326","2003","04","03",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Arbusto mais ou menos 1,5 m de altura com caulifloria; flores alvas raro.","UFP038018",NA,NA,NA,"2003",NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-01 11:53:00-03","UFPE","UFP","37865","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Oliveira, M; Grillo, AA","1228","2003","01","25",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Árvore com mais ou menos 6,0 m altura, frutos maturos verde acastanhados. Frequente.","UFP037865",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 11:53:00-03","UFPE","UFP","78621","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Oliveira, M","Silva, LA; Sobral-Leite, M; Silva, RB; Demétrio, KM","05","2013","09","24",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Flor brnca suculenta.; Floresta ombrófila densa.","UFP078621",NA,NA,NA,"2014","05","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 11:53:00-03","UFPE","UFP","83814","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Gomes-Silva, F","Gomes-Silva, F; Bazante, ML; Luna, NK; Coutinho, TS","303","2017","04","24",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Árvore ca 5m alt., folhas cartáceas, flores alvo-roseas.; No interior da mata.","UFP083814",NA,NA,NA,"2017","05","18865","auto",NA,NA,NA,NA,"10",NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","2791520","PreservedSpecimen","Plantae",NA,"Violales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"R. M. Harley","17166","1974","3","19","South America - Neotropics","Brazil","Bahia",NA,"Pau brasil biological reserve, 17 km w from porto seguro on road to eunapolis",NA,NA,NA,NA,"US00226672","US00226672_01",NA,"20",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US","2490412","PreservedSpecimen","Plantae",NA,"Violales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"S. Tavares","550","1960","11","25","South America - Neotropics","Brazil","Pernambuco",NA,"Recife; mata de dois irmaos",NA,NA,NA,NA,"US00226673","US00226673_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
