"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"475","2008-05-27 22:02:00-03","MO","MOBOT","323902","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Adrian Juncosa","Juncosa 1579","1983","12","9","South America","Colombia","Plants by Bagado-Certegui trail. 5º25'N, 76º27'W. Alt. 100-130 m.",NA,NA,NA,NA,"D. Don","Chocó","-76.45","5.41666","130.00000000",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-39",NA,"5"
"476","2017-05-30 10:40:00-03","MO","MOBOT","323960","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli (NY)","Percy Núñez V.","Núñez Vargas 6874","1987","1","15","South America","Peru","Pilcopta, Atalaya, Paucartambo.",NA,NA,NA,NA,"D. Don","Cusco","-71.16666","-13.06666",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-45",NA,"2"
"477","2008-05-27 22:02:00-03","MO","MOBOT","323978","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","B.K.Holst (FVG)","Ronald L. Liesner|Bruce K. Holst","Liesner 18932","1985","10","22","South America","Venezuela","5 km S of El Pauji, El Abismo, Río Samay, affluent of Icabarú, forested valley, slopes, streams and river. Elev. 520 m, 4º23'N, 61º38'W.",NA,NA,NA,NA,"D. Don","Bolívar","-61.63333","4.38333",NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-38",NA,"3"
"478","2014-10-03 05:34:00-03","MO","MOBOT","324023","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A.Michelangeli (NY)","Percy Núñez V.|M. Palma|J. Arque","Núñez Vargas 10259","1989","2","3","South America","Peru","Abajo de Echarate en el Alto Urubamba. Manguyari, bosque con árboles (hasta 40 m de alto con copa de 25 m de ancho).",NA,NA,NA,NA,"D. Don","Cusco","-72.6666667","-12.7833333",NA,"La Convención","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,"4"
"479","2008-05-27 22:02:00-03","MO","MOBOT","3251005","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Vasquez & R. Rojas","Saúl Altamirano","Altamirano Azurduy 1543","2003","9","13","South America","Bolivia","Localidad Guacharos. Ladera de exposicion SW con pendiente entre 15-20% de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis & Ormosia nobilis. Suelo poco profundos, arenosos con algunos afloramientos rocosos.",NA,NA,NA,NA,"D. Don","Cochabamba","-65.46333","-17.07055",NA,"Carrasco","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-10-20 15:10:00-02","MO","MOBOT","325169","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Alwyn H. Gentry","Gentry 10143","1974","2","23","South America","Ecuador","Río Palenque Field Station, halfway between Quevedo and Santo Domingo de Los Colorados.",NA,NA,NA,NA,"D. Don","Los Ríos","-79.36666","-0.58333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3390",NA,"1"
"481","2013-10-05 06:32:00-03","MO","MOBOT","325344","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","H. van der Werff|Ángel C. González","van der Werff 4823","1983","7","3","South America","Venezuela","Distr. Paéz; Parcela # 3, 2 hrs. = 25 km by car E of El Nula. Along the somewhat disturbed edge of forest, including some ruderal species.",NA,NA,NA,NA,"D. Don","Apure","-71.7519444","7.2380555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-5",NA,"7"
"482","2009-07-17 17:40:00-03","MO","MOBOT","3257454","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Benkt Sparre","Sparre 14503","1967","2","15","South America","Ecuador","Hacienda Clementina between Babahoyo and Montalve, secondary monsoon forest and cultivated land.",NA,NA,NA,NA,"D. Don","Los Ríos","-79.45","-1.7833333",NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"483","2019-07-29 08:44:00-03","MO","MOBOT","326516","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack, 1991 (US)","Walter A. Palacios|Carlos Iguago","Palacios Cuenca 4429","1989","9","20","South America","Ecuador","Cantón Tena. Estación Biológica Jatun Sacha. 10 km al oeste de la Estación, carretera hacia Tena.",NA,NA,NA,NA,"D. Don","Napo","-77.6666667","-1.05",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-73",NA,"6"
"484","2008-05-27 22:02:00-03","MO","MOBOT","3286756","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Goldenberg","W. Wayt Thomas","Thomas 14191","2004","9","19","South America","Brazil","Almadina. Serra Corcovado, 9.8 km SW of Coarci on road to Almadina, then into Fazenda São José. Submontane/Montane Tropical Moist forest with some disturbed areas.",NA,NA,NA,NA,"D. Don","Bahia","-39.60333","-14.70583","750.00000000",NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2013-03-19 14:09:00-03","MO","MOBOT","329022","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack (US)","James C. Solomon","Solomon 3401","1977","7","2","South America","Peru","5 km N of Tingo Maria. Road embankment.",NA,NA,NA,NA,"D. Don","Huánuco","-76.0163889","-9.2555556",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA,"5"
"486","2014-12-11 12:15:00-02","MO","MOBOT","329251","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","Alwyn H. Gentry|Juan Revilla","Gentry 16295","1976","1","24","South America","Peru","Ca. 5 km from Puerto Maldonado near Río Tambopata.",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.1833333","-12.6333333",NA,"Tambopata","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"991",NA,"1"
"487","2008-05-27 22:02:00-03","MO","MOBOT","3295966","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Goldenberg","Pedro Fiaschi","Fiaschi 1614","2003","10","2","South America","Brazil","Almadina. Ca 4 km da estrada Almadina-Coaraci. Entrada a esq. Fazenda São José.",NA,NA,NA,NA,"D. Don","Bahia","-39.6","-14.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2010-06-24 06:38:00-03","MO","MOBOT","3300944","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Jan Salick|Juan Quijano","Salick 7669","1988","7","12","South America","Peru","Central Selva, Palcazu Valley, Iscozacin above PEPP project camp. Forestry experimental strip with 3 year old forest. Clay soils.",NA,NA,NA,NA,"D. Don","Pasco","-75.1166667","-9.8833333",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"489","2013-08-23 04:12:00-03","MO","MOBOT","3302486","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B. Gilberto R.|Lucival R. Marinho","Secco 403","1982","6","1","South America","Brazil","Marabá, estrada para o acampemento azul, mata de terra firme.",NA,NA,NA,NA,"D. Don","Pará","-49.1177778","-5.3686111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"490","2008-05-27 22:02:00-03","MO","MOBOT","330800","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","Walter A. Palacios","Palacios Cuenca 10268","1992","7","23","South America","Ecuador","Pozo Petrolero Villano 2. Bosque húmedo Tropical. Bosque primario. Terrazas aluviales antiguas, suelo de 50 cm de profundidad.",NA,NA,NA,NA,"D. Don","Pastaza","-77.45","-1.48333",NA,"Pastaza","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-35",NA,"3"
"491","2012-10-17 05:07:00-03","MO","MOBOT","3310321","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Talmon S. dos Santos","Santos 3630","1981","8","14","South America","Brazil","Município de Ilhéus. Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. Quadra D",NA,NA,NA,NA,"D. Don","Bahia","-39.2244445","-14.7841666",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"492","2008-10-23 11:27:00-02","MO","MOBOT","3332111","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (UW), Dec.","M.S. Chrostowski","Chrostowski 70-109","1970","4","14","South America","Peru","Several km beyond Rio Negro off road to Yuracyacu.",NA,NA,NA,NA,"D. Don","San Martín","-77.2811111","-6.0166667",NA,"Rioja","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"493","2011-03-31 13:14:00-03","MO","MOBOT","3332141","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack, 11","Stephen F. Smith","Smith 370","1984","10","14","South America","Peru","River bank above Rio La Torre, Explorer's Inn, near confluence of rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Moldanado.",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2008-10-23 03:32:00-02","MO","MOBOT","333712","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","Brent Berlin","Berlin 3626","1979","10","17","South America","Peru","The beach area, southward toward house of Don Pepe Caballero, through the adjacent chacra, and back northward following old trail to town that enters west of the community. Mainly second growth forest, 6-10 years old.",NA,NA,NA,NA,"D. Don","Amazonas",NA,NA,NA,"Condorcanqui","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,"3"
"495","2017-07-21 09:16:00-03","MO","MOBOT","3337742","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangele (NY), Julio -","Isau Huamantupa|Nigel Smith|T. Layche","Huamantupa Chuquimaco 7761","2006","6","23","South America","Peru","Dist. Nauta, localidad de Yarina, río Yanayacu, Bosque primario",NA,NA,NA,NA,"D. Don","Loreto","-73.98361","-4.74555",NA,"Loreto","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"496","2017-07-25 16:26:00-03","MO","MOBOT","3341537","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangele (NY), Julio -","Nigel Smith","Smith 03","2006","4","20","South America","Peru","Dist. Nauta, carretera 20 Enero, hasta buenos aires, río Pucate, Reserva Nacional Pacaya Samiria, Bosque Ribereño",NA,NA,NA,NA,"D. Don","Loreto","-73.8275","-4.65555",NA,"Loreto","94.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"497","2017-07-21 09:20:00-03","MO","MOBOT","3341540","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangele (NY), Julio -","Nigel Smith","Smith 11","2006","4","23","South America","Peru","Dist. Nauta, localidad de Yarina, río Yanayacu, Reserva Nacional Pacaya Samiria, Bosque de Terraza",NA,NA,NA,NA,"D. Don","Loreto","-73.98361","-4.74555",NA,"Loreto","97.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"498","2011-06-09 17:51:00-03","MO","MOBOT","334801","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","Carlos E. Cerón","Cerón Martínez 1109","1987","3","19","South America","Ecuador","Reserva Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy Húmedo Tropical.",NA,NA,NA,NA,"D. Don","Napo","-77.6","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-3",NA,"6"
"499","2011-06-08 12:01:00-03","MO","MOBOT","335418","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","José Schunke V.","Schunke Vigo 10847","1979","2","12","South America","Peru","Provincia Huamalias; Dtto. Monzón; Río Rondos, carretera a Monzón.",NA,NA,NA,NA,"D. Don","Huánuco","-76.1725","-9.2125","750.00000000",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,"5"
"500","2011-06-09 17:51:00-03","MO","MOBOT","335648","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","Carlos E. Cerón","Cerón Martínez 1608","1987","6","16","South America","Ecuador","Cantón Baños. Parroquia Río Negro. Bosque muy húmedo Premontano.",NA,NA,NA,NA,"D. Don","Tungurahua","-78.16666","-1.4",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-13",NA,"5"
"501","2011-06-09 17:51:00-03","MO","MOBOT","335792","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack 1989 (US)","Carlos E. Cerón","Cerón Martínez 1748","1987","6","23","South America","Ecuador","Estación Biológica Jatun Sacha. Río Napo, 8 Km al E de Misahuallí. Bosque muy húmedo tropical. Potrero a 200 m al sur de la reserva.",NA,NA,NA,NA,"D. Don","Napo","-77.6","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14",NA,"3"
"502","2008-05-27 22:02:00-03","MO","MOBOT","3367168","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Saúl Altamirano","Altamirano Azurduy 1542","2003","9","11","South America","Bolivia","Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 28-53 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.",NA,NA,NA,NA,"D. Don","Cochabamba","-65.47","-17.05944",NA,"Chapare","490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","3367169","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Saúl Altamirano","Altamirano Azurduy 1543","2003","9","11","South America","Bolivia","Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 28-53 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.",NA,NA,NA,NA,"D. Don","Cochabamba","-65.47","-17.05944",NA,"Chapare","490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2013-02-01 08:43:00-02","MO","MOBOT","3391058","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A.Michelangeli (NY)","J. Alberto Peñaranda","Peñaranda 375","2007","1","25","South America","Bolivia","Sindicato: Villa Mercedez. Bosque ribereño siempre verde, con dosel de 25-30 m, sotobosque arbóreo alto. Suelo de abundante materia orgá3nica zona cálida con lluvia permanente bioclima termotropical húmedo.",NA,NA,NA,NA,"D. Don","Cochabamba","-65.5055556","-16.7327778","328.00000000","Capinota","295.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"505","2013-07-28 05:59:00-03","MO","MOBOT","3392556","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Gunnar Wilhelm Harling|Lennart Andersson","Harling 17215","1980","3","12","South America","Ecuador","Puyo-Arajuno trail, 5 km NE of Diez de Agosto, remnants of primary rain forest, alt. 850-900m.s.m.",NA,NA,NA,NA,"D. Don","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2013-07-28 05:59:00-03","MO","MOBOT","3393024","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Gunnar Wilhelm Harling|Lennart Andersson","Harling 21249","1985","1","30","South America","Ecuador","Northern side of Rio Palanda at crossing with Zumba Road. Distrubed forest.",NA,NA,NA,NA,"D. Don","Zamora-Chinchipe",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2017-05-30 10:39:00-03","MO","MOBOT","3395360","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli (NY)","J.J. de Granville","Granville 10229","1988",NA,NA,"South America","French Guiana","Crique Gabaret- Bassin de l'Oyapock. Entre l'embouchure et la crique Merignan. Foret degradee. Sous bois.",NA,NA,NA,NA,"D. Don",NA,"-51.8","3.9166667",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"508","2014-03-01 21:22:00-03","MO","MOBOT","3395941","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F. Almeda & D. Penneys, June.","Terry W. Henkel|R. Williams|V. James","Henkel 2988","1993","9","16","South America","Guyana","U. Takutu-U. Essequibo Region. Kuyuwini R. watershed; between headwaters Toucan & Marudi Creeks, 2-4 km S of Marudi Mt. Elevation: 250-350m. 2º13'N, 59º10'W. Mixed hardwood forest on grey clays, occasional rocky uplands.",NA,NA,NA,NA,"D. Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-09-19 04:36:00-03","MO","MOBOT","3440479","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A. Michelangeli (NY)","Thomas B. Croat|Mónica Carlsen|Dan Levin","Croat 99810","2007","10","14","South America","Ecuador","Along road from Lita-San Lorenzo Hwy to Río San José, departing main highway 44.4 km NW of Río Lita Bridge near Lita, 5.3 km N of El Dorado 0.1 km down road to Río San José.",NA,NA,NA,NA,"D. Don","Esmeraldas","-78.6502778","1.0736111",NA,NA,"153.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4365",NA,"3"
"510","2011-06-08 11:54:00-03","MO","MOBOT","3452570","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","José Schunke V.","Schunke Vigo 12022","1980","8","1","South America","Peru","Dtto. Tocache Nuevo. Fundo las Flores, Propiedad del Sr. Artidoro Garcia, cerca a Huayranga, al borde de la quebrada, en bosque alto.",NA,NA,NA,NA,"D. Don","San Martín",NA,NA,"650.00000000","Mariscal Cáceres","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2008-10-24 03:33:00-02","MO","MOBOT","769026","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","Robyn Tredwell","Philip J. Barbour","Barbour 4319","1978","10","31","South America","Peru","3.9 km northeast od Chiriaco, along roadside from Chiriaco and Puenta Venezuela.",NA,NA,NA,NA,"D. Don","Amazonas","-78.3208334","-5.1188889","243.84000000","Bagua","182.88000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52",NA,"3"
"512","2008-10-24 03:33:00-02","MO","MOBOT","769104","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Philip J. Barbour","Barbour 4331A","1978","10","31","South America","Peru","3.9 km northeast od Chiriaco, along roadside from Chiriaco and Puenta Venezuela.",NA,NA,NA,NA,"D. Don","Amazonas","-78.3208334","-5.1188889","243.84000000","Bagua","182.88000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52",NA,"3"
"513","2008-05-27 22:02:00-03","MO","MOBOT","770416","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","Walter A. Palacios","Palacios Cuenca 2605","1988","7","8","South America","Ecuador","San Lorenzo. Finca La Chiquita. Bosque húmedo Tropical. Suelos rojos relativamente planos.",NA,NA,NA,NA,"D. Don","Esmeraldas","-78.81666","1.21666",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-14",NA,"8"
"514","2008-05-27 22:02:00-03","MO","MOBOT","771057","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Philip J. Barbour","Barbour 4971","1980","4","25","South America","Peru","Tambopata Nature Reserve, ca. 30 air km or 70-80 river km. south-southwest of Puerto Maldonado at effluence Rio Torre - Rio Tambopata (southeast bank).",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.28333","-12.81666",NA,"Tambopata","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,"3"
"515","2008-05-27 22:02:00-03","MO","MOBOT","771286","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Philip J. Barbour","Barbour 5066","1980","5","1","South America","Peru","Tambopata Nature Reserve, 30 air km. or 65-85 river km. south-southwest Puerto Maldonado, effluence of Rio Torre (Rio D'Orbigny) - Rio Tambopata.",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.28333","-12.81666",NA,"Tambopata","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74",NA,"3"
"516","2008-05-27 22:02:00-03","MO","MOBOT","806338","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack (US)","Fernando Hurtado","Hurtado 2913","1991","12","1","South America","Ecuador","Pozo petrolero Villano 2 de ARCO. Bosque húmedo Tropical. Bosque primario. Arboles cortados por las obras petroleras. Informante: Dalmacio Molina.",NA,NA,NA,NA,"D. Don","Pastaza","-77.33333","-1.41666",NA,"Pastaza","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2015-03-21 15:01:00-03","MO","MOBOT","810102","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A. Michelangeli (NY)","Santiago Tunqui","Tunqui 1031","1980","3","17","South America","Peru","Valle del Rio Santiago. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.",NA,NA,NA,NA,"D. Don","Amazonas","-77.6666667","-3.8333333",NA,"Condorcanqui","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,"3"
"518","2008-05-27 22:02:00-03","MO","MOBOT","882067","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","E. Cotton (AAU)","J. Richard Abbott","Abbott 15082","1994","9","14","South America","Ecuador","Bilsa Biological Station, Montañas de Mache, 20 km NW of Quinind and 3 km west of Santa Isabela. Premontane wet forest.",NA,NA,NA,NA,"D. Don","Esmeraldas","-79.75","0.36666",NA,"Quinindé","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
