"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"232","2008-05-27 22:02:00-03","MO","MOBOT","3515","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","J.E. Watkins, Jr. (ISC), January","Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 34923","1980","7","21","South America","Ecuador","Río Bobonaza, near outlet into Río Pastaza, between Destacamento Cabo Pozo and La Boca. River banks and periodically flooded palm forest, dominated by Mauritia.","-76.63333","-2.5",NA,NA,NA,NA,"Pastaza",NA,"275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","40615","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Robbin C. Moran","Alice Fay|Louis Fay","Fay 2332","1989","7","11","South America","Bolivia","Projecto Valle del Sacta, 241 km W of Santa Cruz, 219 km E of Cochabamba off new road between Cochabamba and Santa Cruz. Forest.","-64.71666","-17.2",NA,NA,NA,NA,"Cochabamba","Carrasco","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","1"
"234","2008-05-27 22:02:00-03","MO","MOBOT","41013","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Robbin C. Moran","Alice Fay|Louis Fay","Fay 2754A","1990","12","15","South America","Ecuador","Parroquia Misahualli. Jatun Sacha Biological Station Trails 1 and 2, wet forest. Alcohol used.","-77.6","-1.06666",NA,NA,NA,NA,"Napo","Tena","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","2"
"235","2008-05-27 22:02:00-03","MO","MOBOT","7370","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","J. Watkins (ISC)","H. van der Werff|et al.","van der Werff 10063","1988","8","10","South America","Peru","Jenaro Herrera. Arboretum in tahuampa (flooded forest), 1/2 hr. by boat from Jenaro Herrera.","-73.75","-4.91666",NA,NA,NA,NA,"Loreto","Requena","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-20","8"
"236","2008-11-11 09:26:00-02","MO","MOBOT","780814","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","J. Watkins (ISC)","Felix Woytkowski","Woytkowski 7603","1962","10",NA,"South America","Peru","Previsto, confluence of the Rio Previsto and the Rio Yurac, very moist and foggy climate (rainfall 4.950 mm). On the way from Tingo Maria to Pucallpa.","-75.5666667","-9.0833333",NA,NA,NA,NA,"Ucayali","Coronel Portillo","420.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","3"
"237","2008-05-27 22:02:00-03","MO","MOBOT","8512","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Robbin C. Moran","John James Pipoly, III|et al.","Pipoly 13604","1991","2","24","South America","Peru","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque primario en terra firme. PARCELA A","-72.91666","-3.33333",NA,NA,NA,NA,"Loreto","Maynas","100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2"
"238","2014-12-21 05:26:00-02","MO","MOBOT","917796","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Nigel Pitman|David Marsh","Pitman 1123","1994","12","30","South America","Ecuador","Bilsa Biological Station. Montañas de Mache, 35 km W of Quinind, 5 km W of Sta. Isabela. Premontane Wet Forest. Primary and disturbed forest along Southeast ridge trail.","-79.73333","0.35",NA,NA,NA,NA,"Esmeraldas","Quinindé","400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2014-12-21 05:26:00-02","MO","MOBOT","917946","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","A.R. Smith (UC)","Nigel Pitman|David Marsh","Pitman 1145","1994","12","31","South America","Ecuador","Bilsa Biological Station. Montañas de Mache, 35 km W of Quinind, 5 km W of Sta. Isabela. Premontane Wet Forest. Primary and disturbed forest W of cabin.","-79.73333","0.35",NA,NA,NA,NA,"Esmeraldas","Quinindé","400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2013-10-05 06:31:00-03","MO","MOBOT","9329","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Henk van der Werff","H. van der Werff|Ángel C. González","van der Werff 4840","1983","7","4","South America","Venezuela","Distr. Paéz; Parcela # 3, 2 hrs. = 25 km by car E of El Nula. Along the somewhat disturbed edge of forest, including some ruderal species.","-71.7519444","7.2380555",NA,NA,NA,NA,"Apure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-6","2"
"241","2008-05-27 22:02:00-03","MO","MOBOT","948633","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","R.C. Moran (AAU)","A.S. Barfod|et al.","Barfod 48439","1983","10","19","South America","Ecuador","Zapallo Grande, a mixed Afro-latin and Cayapa Amerindian community along Río Cayapa. Secondary vegetation and disturbed rain forests close to village.","-78.9","0.8",NA,NA,NA,NA,"Esmeraldas",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2012-04-14 05:05:00-03","MO","MOBOT","948635","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Ingvar H. Nielsen","Nielsen 76302","1988","5","15","South America","Ecuador","Reserva de Producción Faunística Cuyabeno. North of Laguna Grande. Hectare plot no. 1 and surroundings.","-76.2",NA,NA,NA,NA,NA,"Sucumbíos",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2012-04-14 05:05:00-03","MO","MOBOT","948637","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Ingvar H. Nielsen","Nielsen 76484","1988","5","15","South America","Ecuador","Reserva de Producción Faunística Cuyabeno. North of Laguna Grande. Hectare plot no. 1 and surroundings.","-76.2",NA,NA,NA,NA,NA,"Sucumbíos",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","9635","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Robbin C. Moran","Thomas B. Croat","Croat 74213","1993","2","13","South America","French Guiana","Vicinity of Saül, west along road between Eaux Claires and Béllizon, just north of Elaux Claires.","-53.2","3.61666",NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"461","1"
"245","2014-04-04 05:48:00-03","MO","MOBOT","985418","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","H. van der Werff (MO)","H. van der Werff|Rodolfo Vásquez","van der Werff 13857","1995","12","12","South America","Peru","Allpahuayo reserve of IIAP, ca. 30 km outside Iquitos along road Iquitos-Nauta.","-73.46416","-4.12472",NA,NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"177","7"
"246","2008-05-27 22:02:00-03","MO","MOBOT","3282075","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","J.E. Watkins","Georges Cremers","Cremers 10210","1989","1","13","South America","French Guiana","Mont Atachi Bacca - Région de I'Inini Pied di Mont Atachi Bacca, PK 11. Camp 111. Forêt de moyenne altitude En sous bois.","-53.91666","3.55",NA,NA,NA,NA,"Cayenne",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2011-03-22 21:17:00-03","MO","MOBOT","2684536","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Benjamin Øllgaard","Øllgaard 1567","1996","2","29","South America","Ecuador","Bosque Protector Cerro Samama, SWW of Caluma, NE part of Hda La Clementina. Cloud forest above Destacamento La Pita.","-79.33333","-0.66666",NA,NA,NA,NA,"Los Ríos",NA,"600.00000000","730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2013-10-05 06:36:00-03","MO","MOBOT","3281288","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","J.E. Watkins, Jr.","Francisco J. Ortega|Ángel C. González","Ortega 425","1977","9","2","South America","Venezuela","Dto. Paéz: Fila La Tigra, Qda. San Juan; 18 kms al SO de Cúpira, bosque humedo.","-64.75","10.06805",NA,NA,NA,NA,"Miranda",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-06-13 04:36:00-03","MO","MOBOT","3521","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","B. Øllgaard","J.E. Lawesson|T. Læssøe|P.M. Jørgensen","Lawesson 39456","1983","4","16","South America","Ecuador","Añangu, Río Napo. Tropical rain forest. Terra firme.","-79.38333","-0.51666",NA,NA,NA,NA,"Napo",NA,"260.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","3404146","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","B. Øllgaard","Hólguer Lugo S.","Lugo Sánchez 4829","1976","9","15","South America","Ecuador","Puyopungu.","-77.93333","-1.66666",NA,NA,NA,NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2010-04-29 14:40:00-03","MO","MOBOT","40715","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","J.E. Watkins Jr (ISC)","Alice Fay|Louis Fay","Fay 2119","1989","6","24","South America","Bolivia","Río Colorado, Collegio Tecnico Agropecuario de Río Colorado.","-67.1666667","-15",NA,NA,NA,NA,"Beni","Gral. Ballivian","235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","2"
"252","2017-01-27 15:29:00-02","MO","MOBOT","25470","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","J.E. Watkins, Jr. (ISC), January","Edgar Gudiño","Gudiño Jara 1307","1991","2","20","South America","Ecuador","Pozo petrolero Moretecocha de ARCO. Bosque Húmedo Tropical. Bosque primario.","-78.5","-1.5",NA,NA,NA,NA,"Pastaza","Pastaza","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-16","6"
"253","2012-04-14 05:05:00-03","MO","MOBOT","948640","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Ingvar H. Nielsen","Nielsen 76494","1988","5","15","South America","Ecuador","Reserva de Producción Faunística Cuyabeno. North of Laguna Grande. Hectare plot no. 1 and surroundings.","-76.2",NA,NA,NA,NA,NA,"Sucumbíos",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-31 09:23:12-03","INPA","INPA","279740","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Pietrobom da Silva, MR","Reis, JJ","24","2015","07","06","Southern America","Brasil","Ramal para a comunidade Pacutuba.","-48.264139","-0.92725",NA,NA,"INPA0279740",NA,"Pará","Colares","6","6",NA,NA,NA,"2015","-48.264139","-0.92725","07","06",NA,NA,NA
"255","2021-01-10 20:52:53-03","INPA","INPA","138886","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G","Jangoux, JJ","85-97","1985","10","05","Southern America","Brasil","Rio Moa, Faz. Arizona (1/2 de canoa a motor rio abaixo da Serra do Moa). Mata de terra firme.","-73.666667","-7.5",NA,NA,"INPA0138886","INPA0138886 INPA0138886_e INPA0138886_e1","Acre",NA,NA,NA,NA,NA,NA,"1987","-73.666667","-7.5","05",NA,NA,NA,NA
"256","2020-08-31 09:23:12-03","INPA","INPA","219648","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Pietrobom da Silva, MR","Zuquim, G","190","2006","08","08","Southern America","Brasil","Terra firme na beira do lago da Usina Hidrelétrica de Balbina, porto de atracagem do futuro acampamento do PPBio. Aproximadamente 1h e 30m horas de barco.","-59.283333","-1.783333",NA,NA,"INPA0219648",NA,"Amazonas","Presidente Figueiredo",NA,NA,NA,NA,NA,"2016","-59.283333","-1.783333","05","26",NA,NA,NA
"257","2020-08-31 09:23:12-03","INPA","INPA","231069","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Mickel, JT","Daly, DC","8269","1994","09","20","Southern America","Brasil","Rio Tarauacá, River at low water. Seringal Universo, Colocaçao Praia do Carapaná, proposed Kaxinawá Indian reserve.","-71.379444","-8.460833",NA,NA,"INPA0231069","INPA0231069 INPA0231069_e","Acre","Tarauacá",NA,NA,NA,NA,NA,"1997","-71.379444","-8.460833",NA,NA,NA,NA,NA
"258","2020-08-31 09:23:12-03","INPA","INPA","24225","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Cremers, G","Prance, GT","7426","1968","09","21","Southern America","Brasil","Rio Tarauacá, East of Rio Tarauacá, 15km below Tarauacá. Forest on terra firme.","-70.765941","-8.297252",NA,NA,"INPA0024225","INPA0024225 INPA0024225_e INPA0024225_e1","Acre","Tarauacá",NA,NA,NA,NA,NA,"1987","-70.765941","-8.297252","07",NA,NA,NA,NA
"259","2020-08-31 09:23:12-03","INPA","INPA","274727","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Windisch, PG","Perigolo, NA","306","2014","05","22","Southern America","Brasil","Margem direita do rio Madeira. Ponto de coleta distante 5 Km do ponto da balsa (acesso a villa São Lorenço), subindo o rio sentido oeste.","-64.446944","-9.641944",NA,NA,"INPA0274727",NA,"Rondônia","Abunã","111","111",NA,NA,NA,"2017","-64.446944","-9.641944","08","26",NA,NA,NA
"260","2019-06-11 14:08:46-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","A. C. Smith","M. Foster","54","1984","11","8","South America","Peru",NA,"-70.25","-12",NA,NA,NA,NA,"Madre de Dios",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2016-02-03 13:28:26-02","F","FMNH-PTERIDOPHYTES","C0659326F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"B. Øllgaard","34923","1980","7","21","South America","Ecuador",NA,"-78.1869","-1.4628",NA,NA,"C0659326F","C0659326F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2016-02-03 13:33:47-02","F","FMNH-PTERIDOPHYTES","C0659309F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,NA,"22580","1997","2","14","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659309F","C0659309F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2016-02-03 13:34:44-02","F","FMNH-PTERIDOPHYTES","C0659310F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"H. van der Werff","10228","1988","8","23","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659310F","C0659310F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2016-02-19 11:03:35-02","F","FMNH-PTERIDOPHYTES","C0659311F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"unknown","8",NA,NA,NA,"South America","Guyana",NA,"-58.7017","4.7364",NA,NA,"C0659311F","C0659311F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2016-02-03 13:29:50-02","F","FMNH-PTERIDOPHYTES","C0659312F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"F. R. Leprieur","s.n.","1835",NA,NA,"South America","French Guiana",NA,"-52.9708","3.8558",NA,NA,"C0659312F","C0659312F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2016-02-03 13:30:45-02","F","FMNH-PTERIDOPHYTES","C0659313F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"F. R. Leprieur","s.n.","1847","8",NA,"South America","French Guiana",NA,"-52.9708","3.8558",NA,NA,"C0659313F","C0659313F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2016-02-03 13:22:19-02","F","FMNH-PTERIDOPHYTES","C0659314F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,NA,"8939","1906",NA,NA,"South America","Colombia",NA,"-72.8667","3.8811",NA,NA,"C0659314F","C0659314F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2016-02-03 13:35:13-02","F","FMNH-PTERIDOPHYTES","C0659315F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"H. van der Werff","10063","1988","8","10","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659315F","C0659315F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2016-02-03 13:35:57-02","F","FMNH-PTERIDOPHYTES","C0659316F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. M. Schunke","301","1935","2","21","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659316F","C0659316F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2016-02-03 13:36:27-02","F","FMNH-PTERIDOPHYTES","C0659317F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. Schunke V.","3203","1969","6","21","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659317F","C0659317F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2016-02-03 13:37:06-02","F","FMNH-PTERIDOPHYTES","C0659318F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"R. Vasquez","11347","1988","12","4","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659318F","C0659318F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2016-02-03 13:37:33-02","F","FMNH-PTERIDOPHYTES","C0659319F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. Schunke V.","3162","1969","6","18","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659319F","C0659319F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2016-02-03 13:17:56-02","F","FMNH-PTERIDOPHYTES","C0659320F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. P. Schmalz","24","1901","7","11","South America","Brazil",NA,"-50","-27",NA,NA,"C0659320F","C0659320F_01","Santa Catarina",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2016-02-03 13:18:26-02","F","FMNH-PTERIDOPHYTES","C0659321F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"J. P. Schmalz","98","1901","9","15","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"C0659321F","C0659321F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2016-02-03 13:16:39-02","F","FMNH-PTERIDOPHYTES","C0659322F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"E. P. Killip","23621","1929","5","30","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659322F","C0659322F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2016-02-03 13:38:09-02","F","FMNH-PTERIDOPHYTES","C0659323F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"E. P. Killip","27900","1929","8","24","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"C0659323F","C0659323F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2016-02-03 13:18:55-02","F","FMNH-PTERIDOPHYTES","C0659324F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"G. T. Prance","7426","1968","9","21","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"C0659324F","C0659324F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2016-02-03 13:27:45-02","F","FMNH-PTERIDOPHYTES","C0659325F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"R. B. Foster","3803","1977","9","21","South America","Ecuador",NA,"-78.1869","-1.4628",NA,NA,"C0659325F","C0659325F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2016-02-10 13:16:06-02","F","FMNH-PTERIDOPHYTES","C0659327F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"D. Andrade-Lima","72-7025","1972","10","13","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"C0659327F","C0659327F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
