"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","day","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"311","2020-08-20 14:55:24-03","UFSC","FLOR","20237","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Klein, R.M.; Bresolin, A.","1973","03","Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844",NA,NA,"350","350","flor branco-roxeada Habitat: banhado","FLOR0020237",NA,"10958","27",NA,NA,NA,NA,NA,"Asterales","29971","auto",NA,NA,NA,NA,NA
"312","2020-08-20 14:55:24-03","UFSC","FLOR","29765","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Mattos, J.","1996","03","Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"erva rasteira, flores brancas Habitat: picada","FLOR0029765",NA,"32361","29",NA,NA,NA,NA,NA,"Asterales","17361","auto",NA,NA,NA,NA,NA
"313","2020-08-20 14:55:24-03","UFSC","FLOR","22376","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Falkenberg, D.B.; Sobral, M. & Zanin, A.","1992","04","Brasil","Santa Catarina","Três Barras","Floresta Nacional (FLONA) de Três Barras.","-50.3222007751465","-26.1063995361328",NA,NA,"750","750","erva rastejante, látex branco, corola branca com base rosada externamente, fruto imaturo verde Habitat: beira de pinhal secundário","FLOR0022376",NA,"5760","12",NA,NA,NA,NA,NA,"Asterales","22564","auto",NA,NA,NA,NA,NA
"314","2020-08-20 14:55:24-03","UFSC","FLOR","53702","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea elliptica","Hook. & Arn.","Campestrini, S.","2013","12","17","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","2013","11","Brasil","Santa Catarina","Água Doce","Fazenda Roseira, (rafael-pierdona@hotmail.com).","-51.576944","-26.712222","51º34'37''W","26º42'44''S","1290","1290","erva, flores lilases Habitat: banhado em campo natural","FLOR0053702",NA,"818","26",NA,NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,"elliptica",NA,NA
"315","2020-08-20 14:55:24-03","UFSC","FLOR","41436","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","A.DC.","Sobral, M.","1984","09",NA,"Silva Filho, F.A. da; Reis, A.","1984","02","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Taim.","-53.3680992126465","-33.5189018249512",NA,NA,"2","2","erva, flor branca Habitat: pasto úmido","FLOR0041436",NA,"101","28",NA,NA,NA,NA,NA,"Asterales","130170","auto",NA,NA,NA,NA,NA
"316","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P4N0040","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P4N0040","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Sello, HL",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P4N0040","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Sello, HL",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P4N0040","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P4N0040","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2017-09-11 16:27:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Lindberg, GA",NA,NA,"Brazil","Minas Gerais","Capivarí","Capivary",NA,NA,NA,NA,NA,NA,"There is another Lindberg 5 that is Polymnia macroscypha; In palude.; HABITAT: In palude.",NA,"P06P4N0040","5",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2017-09-11 16:27:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Lindberg, GA",NA,NA,"Brazil","Minas Gerais","Caldas","Ribeirão dos Bugres. Prope Caldas.","-46.39","-21.92","-46.39","-21.92",NA,NA,NA,NA,"P06P4N0040","125",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Burchell, WJ","1827","02","Brazil","São Paulo","São Paulo","IBB/ São Paulo, SP, At São Paulo for about 2 miles along the Rio de Janeiro road","-46.633333","-23.55","-46.633333","-23.55",NA,NA,NA,NA,"P06P4N0040","4180","10",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2017-09-11 16:27:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Lindberg, GA",NA,NA,"Brazil","Minas Gerais",NA,"Capivary",NA,NA,NA,NA,NA,NA,"In palude.; HABITAT: In palude.",NA,"P06P4N0040","502 - 5",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:39:06-03","UFRGS","ICN","151600","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.",NA,NA,NA,NA,"Lima, LF","2006","03","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Campo úmido.",NA,NA,"s.n.","12",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA
"326","2021-02-08 12:39:06-03","UFRGS","ICN","155283","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Schneider, AA",NA,NA,NA,"Freitas, E","2008","04","Brasil","RS","São Francisco de Assis","Gruta São Tomé","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"Campo seco pedregoso com arenização",NA,NA,"518","20",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"48310","auto",NA,NA,NA,NA,NA
"327","2021-02-08 12:39:06-03","UFRGS","ICN","185655","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Rabuske, C","2016","03","11","Rabuske, C","2016","03","Brasil","RS","São Francisco de Paula","P.E. de Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Erva peq., prostrada, latescente, flores brancas fendidas.; Floresta Ombrófila Mista, em banhado turfoso.",NA,NA,"CRS29","11",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto",NA,NA,NA,NA,NA
"328","2021-02-08 12:39:06-03","UFRGS","ICN","171032","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Schneider, AA",NA,NA,NA,"Schneider, AA","2011","12","Brasil","RS","São José dos Ausentes","28°50.298 e 50° 00.404","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Herva de flores azuis.; Em banhado.",NA,NA,"1844b","01",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"42598","auto",NA,NA,NA,NA,NA
"329","2021-02-08 12:39:06-03","UFRGS","ICN","187569","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, GP","2016","10","15","Coelho, GP; Castro, JB; Rabuske, C","2016","10","Brasil","RS","Jaquirana","BR-439","-50.406111","-28.922778","-50.406111","-28.922778",NA,NA,"Erva prostrada; flores brancas; com látex branco; Beira de estrada",NA,NA,"GPC115","15",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-08 12:39:06-03","UFRGS","ICN","197586","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, GP","2018",NA,NA,"Coelho, GP; Castro, JB; Lucas, DB","2018","01","Brasil","RS","Torres","Próximo a Tenda do Pelé, na Estrada do Mar","-49.763333","-29.347222","-49.763333","-29.347222",NA,NA,"Erva reptante, latescente, flores brancas; Campo úmido pastejado",NA,NA,"GPC256","22",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-08 12:39:06-03","UFRGS","ICN","197595","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Coelho, GP","2018",NA,NA,"Coelho, GP; Külkamp, J","2018","03","Brasil","RS","Arroio dos Ratos","Fazenda Esperança","-51.723889","-30.276389","-51.723889","-30.276389",NA,NA,"Erva reptante, latescente, flores brancas; Área úmida, na subida do morro granítico",NA,NA,"GPC265","06",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-08 12:39:06-03","UFRGS","ICN","198905","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Rolim, RG","2012",NA,NA,"Rolim, RG","2012","03","Brasil","RS","Canoas","Praça Parque São José, Bairro São José","-51.17","-29.883611","-51.17","-29.883611","27","27","Erva; campo nativo, campo seco",NA,NA,"29",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-08 12:39:06-03","UFRGS","ICN","193601","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Rabuske, C","2017","05","06","Rabuske, C; Piovesani, WS","2017","05","Brasil","RS","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Erva prostrada. Corola alva. Interior piloso e com tonalidade esverdeada. Frutos imaturos.; Campo úmido e musgoso em borda de mato.",NA,NA,"221","06",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"50525","auto",NA,NA,NA,NA,NA
"334","2021-02-08 12:39:06-03","UFRGS","ICN","142575","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Caporal, FJM",NA,NA,NA,"Caporal, FJM","2004","02","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"305","305","campo pastejado",NA,NA,"s.n.","05",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"68702","auto",NA,NA,NA,NA,NA
"335","2021-02-08 12:39:06-03","UFRGS","ICN","020774","S","Plantae","Campanulaceae","Pratia","cf. hederacea","Pratia cf. hederacea","(Cham.) G.Don","Sobral, M","1982","05","31","Brenner, I","1972","11","Brasil","RS","Torres","Cidade","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Gramado úmido.",NA,NA,"s.n.","08",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"336","2021-02-08 12:39:06-03","UFRGS","ICN","033004","S","Plantae","Campanulaceae","Pratia","cf. hederacea","Pratia cf. hederacea","(Cham.) G.Don","Sobral, M","1982","05","31","Irgang, BE","1977","02","Brasil","RS","Gramado","Turfeira Nelz","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,"s.n.","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"13851","auto",NA,NA,NA,NA,NA
"337","2021-02-08 12:39:06-03","UFRGS","ICN","007543","S","Plantae","Campanulaceae","Pratia","cf. hederacea","Pratia cf. hederacea","(Cham.) G.Don","Sobral, M","1982","05","31","Vianna, EC; et al.","1970","02","Brasil","RS","Mostardas","Lagoa do Peixe","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Beira da lagoa.",NA,NA,"s.n.","20",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"86098","auto",NA,NA,NA,NA,NA
"338","2021-02-08 12:39:06-03","UFRGS","ICN","009442","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Cordeiro, J; et al.","1971","12","Brasil","RS",NA,"Cabeceira do Rio das Antas",NA,NA,NA,NA,NA,NA,"Corola branca.; Pinhal degradado; rastejante no solo úmido.",NA,NA,"s.n.","04",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-02-08 12:39:06-03","UFRGS","ICN","020979","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Vianna, EC; et al.","1972","11","Brasil","RS",NA,"Estrada Uruguaiana Harmonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","24",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-02-08 12:39:06-03","UFRGS","ICN","000720","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Schultz, AR","1949","12","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,NA,"720","21",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"16452","auto",NA,NA,NA,NA,NA
"341","2021-02-08 12:39:06-03","UFRGS","ICN","131291","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Florístico 2003/, Alunos Inv","2004","01","Brasil","RS","Encruzilhada do Sul","Fazenda XaFri Boqueirão","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Erva prostrada com pouco látex branco; corola branca com máculas amarelas e com fenda longitudinal única; anteras roxas; solo úmido; ornamental paludícola.",NA,NA,"2851","31",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"62084","auto",NA,NA,NA,NA,NA
"342","2021-02-08 12:39:06-03","UFRGS","ICN","033920","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Waechter, JL",NA,NA,NA,"Miotto, S","1977","05","Brasil","RS","Porto Alegre","ilha da Conga","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Flores zigomorfas brancas.",NA,NA,"490","05",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA
"343","2021-02-08 12:39:06-03","UFRGS","ICN","176024","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Bonilha, CL","2012","03","12","Bonilha, CL","2012","01","Brasil","RS","São Lourenço do Sul","Fazenda Cordilheira","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,"Espécie comum em áreas campestres sobre Neossolos e Planossolos.",NA,NA,"494","08",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"48842","auto",NA,NA,NA,NA,NA
"344","2021-02-08 12:39:06-03","UFRGS","ICN","021192","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Lindeman, JC","1975",NA,NA,"Lindeman, JC","1973","01","Brasil","RS","Torres","3km noroeste de Torres, ao lado da estrada Torres - BR-101","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Erva decumbente, corola branca.; Gramado turfoso.",NA,NA,"s.n.","17",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"345","2021-02-08 12:39:06-03","UFRGS","ICN","027943","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Lindeman, JC",NA,NA,NA,"Baptista, LRM; Lorscheitter, ML","1972","07","Brasil","RS","Torres","Parque de Torres, baixada norte, atrás dunas primarias","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"s.n.","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"346","2021-02-08 12:39:06-03","UFRGS","ICN","129254","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Peixoto, A; Giasson, M",NA,NA,NA,"Peixoto, A; Giasson, M","2001","03","Brasil","RS","Viamão","Itapuã Lag.do Palácio","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"s.n.","15",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA
"347","2021-02-08 12:39:06-03","UFRGS","ICN","009132","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Lindeman, JC","1971","11","Brasil","SC","Araranguá","Na beira da lago, atrás do Morro dos Conventos","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Corola branca com mecha amarela na boca, anteras azuis roxadas.; Pastagem pantanosa.",NA,NA,"s.n.","16",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"19353","auto",NA,NA,NA,NA,NA
"348","2021-02-08 12:39:06-03","UFRGS","ICN","019000","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Irmão Augusto","1935","01","Brasil","RS","Canoas","Morro S. Anna","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Lugares úmidos.",NA,NA,"s.n.","06",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"8037","auto",NA,NA,NA,NA,NA
"349","2021-02-08 12:39:06-03","UFRGS","ICN","040736","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Fleig, M",NA,NA,NA,"Fleig, M","1976","04","Brasil","RS","Gramado","Laje da Pedra","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,"31","25",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"13851","auto",NA,NA,NA,NA,NA
"350","2021-02-08 12:39:06-03","UFRGS","ICN","005837","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Irgang, BE",NA,NA,NA,"Baptista, LRM; Irgang, BE","1969","05","Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Aterro úmido.",NA,NA,"s.n.","15",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA
"351","2021-02-08 12:39:06-03","UFRGS","ICN","029366","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","1975","05","Brasil","RS","Guaíba","BR-116 km 32","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Flores brancas.; Em terreno muito úmido, formando um tapete com gramíneas.",NA,NA,"180","01",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA
"352","2021-02-08 12:39:06-03","UFRGS","ICN","009866","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Valls, JFM; Pott, A","1972","04","Brasil","RS","Guaíba","Estação Experimental Agronômica da UFRGS","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"No campo úmido e baixo.",NA,NA,"2053","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA
"353","2021-02-08 12:39:06-03","UFRGS","ICN","143276","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Trevisan, R",NA,NA,NA,"Trevisan, R","2006","03","Brasil","RS","Guaíba","Fazenda São Maximiniano BR 116 km 307","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"campo úmido",NA,NA,"610","30",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA
"354","2021-02-08 12:39:06-03","UFRGS","ICN","004015","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Baptista, LRM",NA,NA,NA,"Körner, L","1966","04","Brasil","RS","Imbé","Praia de Mariluz","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,NA,NA,NA,"s.n.","08",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"11309","auto",NA,NA,NA,NA,NA
"355","2021-02-08 12:39:06-03","UFRGS","ICN","146793","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Kinupp, VF",NA,NA,NA,"Kinupp, VF; Hilgert, R",NA,NA,"Brasil","RS","Nova Santa Rita","Sanga Funda; Sítio da Família Beretta","-51.2738990783691","-29.8567008972168",NA,NA,NA,NA,"Erva prostrada; látex branco; frutos imaturos verdes; potencial ornamental para ambientes paludícolas e laguinhos.; Solo úmido e fértil.",NA,NA,"2414",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"12374","auto",NA,NA,NA,NA,NA
"356","2021-02-08 12:39:06-03","UFRGS","ICN","003032","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Emrich, K",NA,NA,NA,"Schultz, AR","1938","05","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"3032","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA
"357","2021-02-08 12:39:06-03","UFRGS","ICN","049882","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Irgang, BE",NA,NA,NA,"Irgang, BE; et al.","1981","03","Brasil","RS","Rio Grande","Taim, próximo a Lagoa Mangueira","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,NA,"s.n.","18",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"82892","auto",NA,NA,NA,NA,NA
"358","2021-02-08 12:39:06-03","UFRGS","ICN","007477","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Ferreira, AG","1970","02","Brasil","RS","Santa Vitória do Palmar",NA,"-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"Flores brancas.; Terreno arenoso; beira da estrada perto do banhado.",NA,NA,"s.n.","20",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"130170","auto",NA,NA,NA,NA,NA
"359","2021-02-08 12:39:06-03","UFRGS","ICN","172821","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Lorscheitter, ML; Baptista, LRM",NA,NA,"Brasil","RS","São Francisco de Paula","Turfeira do Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto",NA,NA,NA,NA,NA
"360","2021-02-08 12:39:06-03","UFRGS","ICN","119598","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Rodrigues, RS","1998","03","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Erva rasteira, em campo úmido; flores brancas, com látex branco.",NA,NA,"471","28",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"361","2021-02-08 12:39:06-03","UFRGS","ICN","103518","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Falkenberg, DB","1991",NA,NA,"Falkenberg, DB","1984","11","Brasil","RS","Torres","Faxinal, propriedade do Seu Clemente","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Erva rastejante, com látex; corola branca.; Em restinga, na baira do banhado.",NA,NA,"1893","17",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"362","2021-02-08 12:39:06-03","UFRGS","ICN","000515","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Schultz, AR","1947","02","Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Dunas brancas.",NA,NA,"515",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"363","2021-02-08 12:39:06-03","UFRGS","ICN","103453","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don","Falkenberg, DB","1992",NA,NA,"Falkenberg, DB; Sobral, M; Zanin, A","1992","04","Brasil","SC","Três Barras","Floresta Nacional (FLONA) de Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,"750","750","Erva rastejante; látex branco; corola branca com base rosada externamente; fruto imaturo.; Beira de pinhal secundário.",NA,NA,"5760","12",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"22564","auto",NA,NA,NA,NA,NA
"364","2021-02-08 12:39:06-03","UFRGS","ICN","096963","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","(Hook. & Arn.) A.DC.","Santos, E; Trinta, EF","1989",NA,NA,"Klein, RM; Bresolin, A","1973","03","Brasil","SC","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,"350","350","Doação FLOR; Flor branco-arroxeada.; Em banhado.",NA,NA,"10958","27",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29971","auto",NA,NA,"elliptica",NA,NA
