"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"394","2020-08-31 08:50:55-03","INPA","INPA","24307","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","7508","1968","09","24","Brasil","Acre","Tarauacá","Rio Tarauacá, 1-3 Km east of Rio Tarauacá, at Tarauacá","-70.77","-8.15","-70.77","-8.15",NA,NA,NA,"INPA0024307","INPA0024307 INPA0024307_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-08-31 08:50:55-03","INPA","INPA","26059","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","10285","1969","02","27","Brasil","Amazonas","Barcelos","Rio Demeni, Basin of Rio Demeni, Vicinity of Tototobí","-63.547121","1.576736","-63.547121","1.576736",NA,NA,NA,"INPA0026059","INPA0026059 INPA0026059_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-08-31 08:50:55-03","INPA","INPA","272796","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Costa, FM","2015","11","23","Costa, FM","2048","2015","05","17","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, Grid PPBIO.","-59.2687","-1.807724","-59.2687","-1.807724",NA,NA,NA,"INPA0272796",NA,"Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-08-31 08:50:55-03","INPA","INPA","28683","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","13534","1971","02","07","Brasil","Roraima",NA,"Surucucu a Maloca Malyoobtedi, Between Surucucu - Maloca Maiyoobtedi","-63.418462","2.902179","-63.418462","2.902179",NA,NA,NA,"INPA0028683","INPA0028683 INPA0028683_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-08-31 08:50:56-03","INPA","INPA","28776","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","13627","1971","02","11","Brasil","Roraima",NA,"Botamatatedi a Maitá, Between Botamatatedi - Maitá","-63.45397","3.129109","-63.45397","3.129109",NA,NA,NA,"INPA0028776","INPA0028776 INPA0028776_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-08-31 08:50:56-03","INPA","INPA","28931","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","10599","1971","02","18","Brasil","Roraima",NA,"Between Maitá and Paramiteri Indian village","-63.05","3.416667","-63.05","3.416667",NA,NA,NA,"INPA0028931","INPA0028931 INPA0028931_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-08-31 08:50:55-03","INPA","INPA","201462","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Ramos, JF","2000",NA,NA,"Lima, L de","220","1991","12","05","Brasil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 1.","-72.7","-9.116667","-72.7","-9.116667",NA,NA,NA,"INPA0201462","INPA0201462 INPA0201462_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-08-31 08:50:56-03","INPA","INPA","54108","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Ramos, JF","INPA54108","1975","11","19","Brasil","Amazonas",NA,"Rio Javari, Acampamento Palmeiras, Rio Javari, Acampamento Palmeiras","-72.816667","-5.133333","-72.816667","-5.133333",NA,NA,NA,"INPA0054108","INPA0054108 INPA0054108_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-08-31 08:50:56-03","INPA","INPA","96609","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2010",NA,NA,"Forero, E","1828","1976","06","04","Colômbia","Chocó","Río Sucio","Alto del Limón. Fronteira Colombia-Panameña, Alto del Limón. Fronteira Colombia-Panameña",NA,NA,NA,NA,"605","605",NA,"INPA0096609","INPA0096609 INPA0096609_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-08-31 08:50:56-03","INPA","INPA","31224","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Maas, PJM","P12861","1971","05","12","Brasil","Acre","Cruzeiro do Sul","Igarapé Treze de Maio, Rio Juruá, Igarapé Treze de Maio","-72.654925","-7.742775","-72.654925","-7.742775",NA,NA,NA,"INPA0031224","INPA0031224 INPA0031224_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-08-31 08:50:56-03","INPA","INPA","30744","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","12421","1971","04","24","Brasil","Acre","Cruzeiro do Sul","Serra do Moa, Serra da Moa","-73.73","-7.5","-73.73","-7.5",NA,NA,NA,"INPA0030744","INPA0030744 INPA0030744_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-08-31 08:50:56-03","INPA","INPA","75053","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2010",NA,NA,"Macêdo, M","486","1976","08","27","Brasil","Pará","Itaituba","Rodovia Cuiabá-Santarém Km 948, Rodovia Cuiabá-Santarém, Km 948","-55.9836006164551","-4.27611017227173",NA,NA,NA,NA,NA,"INPA0075053","INPA0075053 INPA0075053_e","Southern America",NA,NA,"Dicotyledon","Ericales","457045","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-08-31 08:50:55-03","INPA","INPA","130538","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Coêlho, DF; Silva, MF da","1985",NA,NA,"Machado, J","29","1984","12","02","Brasil","Rondônia","Ji-Paraná","Gleba Nova Vida, Gleba Nova Vida, setor riachuelo","-61.9516983032227","-10.8852996826172",NA,NA,NA,NA,NA,"INPA0130538","INPA0130538 INPA0130538_e","Southern America",NA,NA,"Dicotyledon","Ericales","137905","auto",NA,NA,NA,NA,NA,NA,NA
"407","2020-08-31 08:50:55-03","INPA","INPA","164742","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2010",NA,NA,"Jansen-Jacobs, MJ","1081","1987","11","20","Guyana","Utrecht",NA,"Kanuku Mts., Maipaima, Camp 3 on Tsikoma Creek","-59.5","3.366667","-59.5","3.366667","160","160",NA,"INPA0164742","INPA0164742 INPA0164742_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-08-31 08:50:55-03","INPA","INPA","170028","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carijó, T","2005","07","05","Rosas Junior, A","365","1985","10","07","Brasil","Acre","Cruzeiro do Sul","Rio Moa, Rio Moa, próximo a Cachoeira do pedernal","-72.895","-7.6144","-72.895","-7.6144",NA,NA,NA,"INPA0170028","INPA0170028 INPA0170028_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-08-31 08:50:56-03","INPA","INPA","30678","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","12355","1971","04","24","Brasil","Acre","Cruzeiro do Sul","Rio Moa, Rio Moa, 10 Km above Serra da Moa","-73.73","-7.42","-73.73","-7.42",NA,NA,NA,"INPA0030678","INPA0030678 INPA0030678_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-08-31 08:50:55-03","INPA","INPA","226118","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carvalho-Sobrinho, JG de",NA,NA,NA,"Zartman, CE","7040","2007","05","19","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, grade do PPBio.","-59","-1","-59","-1",NA,NA,NA,"INPA0226118","INPA0226118 INPA0226118_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-08-31 08:50:55-03","INPA","INPA","226117","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carvalho-Sobrinho, JG de",NA,NA,NA,"Sakagawa, S","264","2007","04","17","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, grade do PPBio.","-59","-1","-59","-1",NA,NA,NA,"INPA0226117","INPA0226117 INPA0226117_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","43543",NA,"Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","T.T. Carrijo/06-02-2013",NA,NA,NA,"T. S. dos Santos","4507",NA,NA,NA,"Brasil","Bahia","Ilhéus","Área do CEPEC, km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. 50m alt. Quadra. Parque Zoobotânico.","-39.2275","-14.769722","39W13'39","14S46'11",NA,NA,"Arbusto 1m alt., frutos maduros vermelhos","MBML043543","MBML043543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3311","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Dreveck, S.","2009","12","15","Dreveck, S.; Carneiro, F.E.; Carneiro, F.E.","1533","2009","12","15","Brasil","Santa Catarina","Joenville","Serra Dona Franciscana, 31",NA,NA,NA,NA,NA,NA,"Florística IFFSC 1048, Lat.: 26° 11' 33 S; Log.: 49° 02' 52 O; Altitude: 2 m, FURB 17683; Arvoreta, 5 metros, fruto verde, estádio de sucessão avançado de regeneração; Floresta Ombrófila Densa, interior de fragmento; HABITAT: Flor","HUCO003311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3419","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"A. Stival-santos; et al.; et al.","(1069)","2009","10","28","Brasil","Santa Catarina","Guaberieba",NA,NA,NA,NA,NA,NA,NA,"FURB 15918; FOD arbustiva; HABITAT: FOD arbustiva","HUCO003419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3313","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Verdi, M.","2010","09","30","Verdi, M.; et al.; et al.","5178","2010","07","06","Brasil","Santa Catarina","Anitápolis","Pousada Recanto das Cachoeiras","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,"Coleta extra IFFSC, Lat.: 27° 51' 33 S; Log.: 49° 07' 41 O; Altitude: 567 m, FURB 29457; Arbusto, fruto maduro preto; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arbusto, fruto maduro preto","HUCO003313",NA,NA,NA,NA,NA,NA,"20462","auto",NA,NA,NA,NA,NA,NA,NA
"416","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3365","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Verdi, M.","2009","06","17","Verdi, M.; et al.; et al.","2366","2009","06","17","Brasil","Santa Catarina","Anitápolis","Rio do Meio","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,"Florística IFFSC 221, Lat.: 27° 54' 00 S; Log.: 49° 13' 48 O; Altitude: 602 m, FURB 12734; Arbustivo, 2 metros, fruto imaturo verde, estádio avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arbustivo, 2 m","HUCO003365",NA,NA,NA,NA,NA,NA,"20462","auto",NA,NA,NA,NA,NA,NA,NA
"417","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3363","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Stival-Santos, A.","2009","11","23","Stival-Santos, A.; et al.; et al.","1328","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Florística IFFSC 578, Lat.: 27° 05' 49,26 S; Log.: 49° 08' 21,67 O; Altitude: 660 m; Arbustivo, 3 metros, fruto preto arroxeado, estádio primário; Floresta Ombrófila Densa, interior de fragmento; HABITAT: Floresta Ombrófila Densa, i","HUCO003363",NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"418","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3312","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Cadorin, T.J.","2010","03","29","Cadorin, T.J.; et al.; et al.","1436","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Coleta extra IFFSC, Lat.: 27° 34' 36 S; Log.: 48° 28' 32 O; Altitude: 444 m, FURB 21938; Arvoreta, flor roxa, estádio de regeneração avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Arvoreta, flor roxa,","HUCO003312",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"419","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3364","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Verdi, M.","2010","03","30","Verdi, M.; et al.; et al.","3890","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador, Próximo ao Parque Estadual da Serra Furada","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Florística IFFSC 142, Lat.: 28° 10' 12 S; Log.: 49° 24' 36 O; Altitude: 341 m, FURB 22122; Arbustivo, 1,5 metros, estádio de sucessão médio de regeneração; Floresta Ombrófila Densa, interior de fragmento; HABITAT: Floresta Ombrófila","HUCO003364",NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"420","2021-01-09 21:48:46-03","UNICENTRO","HUCO","3917","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Franco, G.A.D.C.","2010","01","29","Souza, F.M.; et al.; et al.","1136","2009","09","04","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira, Núcleo bulha d'água, trilha do bueno","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"SPSF 43269; Arvoreta, 3 metros, botões marrom claro; Floresta Ombrófila Densa Montana; HABITAT: Floresta Ombrófila Densa Montana; DESC: Arvoreta, 3 metros, botões marrom claro","HUCO003917",NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"421","2019-12-19 11:19:47-03","UFG","UFG","28364","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Cunha, N.R.","2006","02","08","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","13146","2005","04","30","Brasil","Goiás","Goiandira","Fazenda do Chapéu. Floresta de galeria. Próximo a uma grota intermitente.","-48.129167","-18.011944","-48.129167","-18.011944",NA,NA,"Arbusto com 3m de altura, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-01-26 14:12:53-03","CPACT","ECT","3756","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","D.R.Vahl","2018","04","04","M.Sobral; J.A.Jarenkow","7305","1992","08","01","Brasil","Rio Grande do Sul","Morrinhos do Sul","Chocolateira. Mata atlântica. Inteior de mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-49.933333","-29.362222","49º56'W","29º21'44''S","20","20",NA,"ECT0003756","ECT0003756",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-09-12 05:00:02-03","US","US","USw36472","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Collector unknown","GTW 3007",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"424","2020-09-12 05:00:02-03","US","US","USw36472","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Collector unknown","GTW 3007",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"425","2020-09-12 05:00:02-03","US","US","2835000","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"J. H. Kirkbride","2586","1972","10","27","Colombia","Magdalena",NA,"Departamento del Magdalena. In forest along trail from Pueblito to Playa Brava, Parque Nacional Tayrona.","-73.97","11.32",NA,NA,"250","300",NA,"US03110998","US03110998_01","South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"426","2020-09-12 05:00:02-03","US","US","3440976","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J. J., III",NA,NA,NA,"P. Acevedo-Rodriguez, C. Boyer, J.-J. de Granville, A. Joly & L. Hollenberg","5903","1993","8","5","Suriname",NA,NA,"Tumuc Humac Mts., Talouakem, upper Litani River.","-54.75","2.52",NA,NA,"170",NA,NA,"US00742324",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"427","2020-09-12 05:00:02-03","US","US","3095788","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J. J., III",NA,NA,NA,"C. Feuillet","2232","1985","5","13","French Guiana",NA,NA,"Montagne de Kaw","-52.15","4.55",NA,NA,NA,NA,NA,"US00614898",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"428","2020-09-12 05:00:02-03","US","US","3077164","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"P. Nuñez V.","6503","1986","11","10","Peru","Cusco",NA,"Dept. Cuzco: Río Tambopata, 2 km E from the Colpa de Guacamayos.",NA,NA,NA,NA,"280",NA,NA,"US03111013",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"429","2020-09-12 05:00:02-03","US","US","3306129","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Lindeman, J. C.",NA,NA,NA,"B. Hoffman, G. Gharbarran & C. Capellaro","1277","1992","4","17","Guyana","Potaro-Siparuni",NA,"Essequibo River at Karupukari crossing; west bank, 1.5 km N of western landing. Iwokrama","-58.6825","4.675",NA,NA,"50",NA,NA,"US00456245",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"430","2020-09-12 05:00:02-03","US","US","3149335","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J. J., III",NA,NA,NA,"J. J. Pipoly, H. Lall & J. Mcintyre","8066","1986","7","26","Guyana","Barima-Waini",NA,"Barima River 15 mi E of Arakaka, just E of Tenapu Creek","-59.9","7.61667",NA,NA,"30","45",NA,"US00614911",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"431","2020-09-12 05:00:02-03","US","US","3097681","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"J. Luteyn & J. J. Pipoly","9370","1984","1","24","Venezuela","Merida",NA,"Dtto. Rangel. E edge of town of Santo Domingo.","-70.72","8.87",NA,NA,"1646",NA,NA,"US03110921",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"432","2020-09-12 05:00:02-03","US","US","2961599","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"G. T. Prance, W. C. Steward, F. P. Harter, J. F. Ramos & et al.","13534","1971","2","7","Brazil","Roraima",NA,"Brazilian Amazônia. Território do Roraima. Indian trail from Surucucu to Uaicá. Between Surucucu & Maloca Maiyoobtedi.","-63.392","3.217",NA,NA,NA,NA,NA,"US03110942","US03110942_01","South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"433","2020-09-12 05:00:02-03","US","US","2640852","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J. J., III",NA,NA,NA,"J. G. Wessels Boer","1574","1963","6","13","Suriname","Brokopondo",NA,"Tafelberg (Table Mountain), south foot; S of Kappelsavanna","-56.13","3.8",NA,NA,NA,NA,NA,"US00614902",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"434","2020-09-12 05:00:02-03","US","US","3340892","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J. J., III",NA,NA,NA,"T. McDowell, C. L. Kelloff & A. Stobey","4829","1991","5","19","Guyana","Potaro-Siparuni",NA,"Along North Fork River","-59.1333","5.15",NA,NA,"105",NA,NA,"US00528631",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"435","2020-09-12 05:00:02-03","US","US","3368121","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J. J., III",NA,NA,NA,"C. Feuillet","628","1983","2","7","French Guiana",NA,NA,"Région de Paul Isnard, Citron Pied du Décou Décou, côte Citron","-54.01","4.78",NA,NA,NA,NA,NA,"US00619238",NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"436","2020-09-12 05:00:02-03","US","US","USw7622","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"B. A. Krukoff","6293",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"437","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J. J., III",NA,NA,NA,"L. J. Gillespie & S. Tiwari","2398","1989","10","19","Guyana","Cuyuni-Mazaruni",NA,"Aurora, 1-2 km SSW of camp, (1-2 km along 10,400 line)","-59.7417","6.79167",NA,NA,"70","120",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"438","2020-09-12 05:00:02-03","US","US","3205022","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"J.-J. de Granville","6684","1984","3","31","French Guiana",NA,NA,"Montagne de Kaw, 1-2 km N of camp Caïman","-52.2","4.6",NA,NA,"200",NA,NA,"US00614878","US00614878_01","South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
