"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"520","2018-10-03 04:36:00-03","MO","MOBOT","258211","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Carmen Bonifaz B.|José Loor|Rafael Lao M.","Gentry 30713","South America","Ecuador","Los Ríos","Jauneche Forest, Canton Vinces between Mocachi and Palenque on Estero Peñafiel.",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"1981","1","24","Vinces","-79.7","-1.2666667",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","4",NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","258403","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Thomas B. Croat","Croat 19240","South America","Peru","Loreto","Río Amazonas, SE of Iquitos.",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"1972","8","17",NA,"-73.16666","-3.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"287","7",NA
"522","2014-04-04 05:43:00-03","MO","MOBOT","258455","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 13596","South America","Peru","Loreto","Indiana, Explorama Reserve. Bosque inundable.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner (MO)","1990","3","22","Maynas","-72.83333","-3.46666",NA,NA,NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"173","8",NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","258457","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Camilo Díaz S.|E. Peña Cruz","Díaz Santibáñez 4054","South America","Peru","Tumbes","Casitas; Parque Nacional Cerros de Amotape, Quebrada del Plátano.",NA,NA,NA,NA,NA,NA,"Jacq.","C. Grandez (AMAZ)","1990","5","3","Contralmirante Villar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","4",NA
"524","2014-04-04 05:43:00-03","MO","MOBOT","258462","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 13601","South America","Peru","Loreto","Indiana, Explorama Reserve. Bosque inundable.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner (MO)","1990","3","22","Maynas","-72.83333","-3.46666",NA,NA,NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"173","8",NA
"525","2008-05-27 22:02:00-03","MO","MOBOT","258481","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Thomas B. Croat","Croat 19672","South America","Peru","Loreto","Isla de Ushpa-Caño, near mouth of Río Itaya; swampy forest along margin of pasture.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald L. Liesner (MO)","1972","8","24",NA,"-73.2325","-3.765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"293","1",NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","258529","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Thomas B. Croat","Croat 19979","South America","Peru","Loreto","Río Mamón; disturbed primary forest.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau (MO)","1972","9","4",NA,"-73.26555","-3.69055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"305","1",NA
"527","2011-06-17 17:00:00-03","MO","MOBOT","258965","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Cesár A. Grández","Grández Rios 1400","South America","Peru","Loreto","Orilla del Río Yarapa. Bosque ribereño.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner (MO)","1989","11","15","Maynas","-73.5","-4.33333",NA,NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","3",NA
"528","2008-05-27 22:02:00-03","MO","MOBOT","259002","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Cristoph H. Fröhner","Froehner 114","South America","Peru","Ucayali","Bosque Nacional Alexander von Humboldt. Pucallpa - Tingo María Road. Carretera de extracción.",NA,NA,NA,NA,NA,NA,"Jacq.","R.Liesner (MO)","1977","12","19","Coronel Portillo","-75","-8.66666",NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","3",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","259342","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Cesár A. Grández|et al.","Grández Rios 2710","South America","Peru","Loreto","Distrito Sapuena; C.I. Jenaro Herrera (I.I.A.P.), Río Ucayali, bosque Tahuampa, trocha al Arboretum Braza.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner (MO)","1991","7","1","Maynas","-73.75","-4.91666",NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"165","7",NA
"530","2014-12-16 10:51:00-02","MO","MOBOT","259532","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo|Luis Freitas","Gentry 56199","South America","Peru","Loreto","Río Ucayali, Supay Forest Reserve, Jenaro Herrera.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1987","2","20","Requena","-73.75","-4.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-26","7",NA
"531","2013-03-09 05:41:00-03","MO","MOBOT","259853","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"G. Navarro|Israel G. Vargas C.","Navarro Sánchez 378","South America","Bolivia","Santa Cruz","Bañados del Izozog: Estancia Cachari. Monte chaquen|5o inundado.",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner (MO)","1991","3","13","Cordillera","-62.43333","-18.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1",NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","259907","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Camilo Díaz S.|Nestor Jaramillo","Díaz Santibáñez 16","South America","Peru","Loreto","Padre Isla, Río Amazonas, frente de Iquitos.",NA,NA,NA,NA,NA,NA,"Jacq.","Sleumer","1978","2","27","Maynas","-73.24722","-3.74805",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","1",NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","260841","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Martín E. Timaná|et al.","Timaná 1401","South America","Peru","Madre de Dios","Dist. Las Piedras. Cusco Amazónico. A lo largo de la Quebrada Gamitana, límite este de la reserva. Bosque primario; principalmente heliófito.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1991","1","26","Tambopata","-69.05","-12.48333",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","4",NA
"534","2016-10-13 05:56:00-03","MO","MOBOT","261397","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Jorge Zaruma|David A. Neill|Marc A. Baker|Walter A. Palacios","Zaruma 87","South America","Ecuador","Napo","Cañón de los Monos, 15 km al N de Coca, al lado del Río Coca; Hacienda de Héctor Noboa. Bosque húmedo tropical. Suelo fértil aluvial.",NA,NA,NA,NA,NA,NA,"Jacq.","R.Liesner(MO)","1985","4",NA,NA,"-77.01666","-0.33333",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-10","6",NA
"535","2009-07-19 17:42:00-03","MO","MOBOT","2660727","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"J.E. Lawesson|Thomas G. Lammers|P.M. Jørgensen","Lawesson 39332","South America","Ecuador","Napo","Añangu, Río Napo. Tropical rain forest. Terra firme.",NA,NA,NA,NA,NA,NA,"Jacq.","Grandez, C. (AMAZ)","1983","2","27",NA,"-76.38333","-0.51666",NA,NA,NA,"260.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-07-22 11:36:00-03","MO","MOBOT","2832883","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 98","South America","Bolivia","La Paz","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Fuentes (LPB)","2005","10","2","Franz Tamayo","-68.6627778","-14.2125",NA,NA,NA,"1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-02","5",NA
"537","2017-01-28 05:27:00-02","MO","MOBOT","2840337","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Enrique Rentería A.|Jorge Brand|Álvaro Cogollo P.","Rentería Arriaga 3594","South America","Colombia","Antioquia","Corregimiento de Lomas Aisladas.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1985","2","7","Turbo","-76.96026","7.65335",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2008-05-27 22:02:00-03","MO","MOBOT","2840338","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"James A. Duke","Duke 9749","South America","Colombia","Antioquia","Between Puntas Las Barcas and Turbo.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1967","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2008-05-27 22:02:00-03","MO","MOBOT","2921805","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Basil Stergios","Stergios 16279","South America","Venezuela","Amazonas","Segunda laguna en río Pasimont y orillas del mismo. Misión Proyecto Vavilov, Convenio.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1994","11","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2010-12-07 21:37:00-02","MO","MOBOT","2981336","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Calaway H. Dodson|Alwyn H. Gentry|F.M. Valverde B.","Dodson 9604","South America","Ecuador","Guayas","Cerro Azul. Enter at Chongon, Km 24 Guayaquil-Salinas, 7 km N in tropical dry forest.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Gentry","1980","3","18",NA,"-79.98333","-2.15",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,NA
"541","2009-07-31 06:58:00-03","MO","MOBOT","2982202","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 9803","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Gentry","1980","3","23",NA,"-79.7","-1.26666",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA
"542","2009-07-31 06:58:00-03","MO","MOBOT","2982869","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 10021","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"1980","3","27",NA,"-79.7","-1.26666",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA
"543","2017-01-15 11:09:00-02","MO","MOBOT","3026026","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","Loza Rivera 44","South America","Bolivia","La Paz","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.",NA,NA,NA,NA,NA,NA,"Jacq.","det. A. Araujo-M. (LPB)","2006","5","27","Franz Tamayo","-68.7359722","-14.1479444",NA,NA,NA,"1326.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-02","4",NA
"544","2017-01-15 11:09:00-02","MO","MOBOT","3026280","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","Loza Rivera 79","South America","Bolivia","La Paz","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.",NA,NA,NA,NA,NA,NA,"Jacq.","det. A. Araujo-M. (LPB)","2006","5","27","Franz Tamayo","-68.7359722","-14.1479444",NA,NA,NA,"1326.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-02","4",NA
"545","2012-04-20 12:15:00-03","MO","MOBOT","3124274","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"R. Gustafson","Gustafson 1961","South America","Peru","Loreto","Rio Momon, tributary of RioNanay, near Iquitos; trail through a large farm with areas of relatively undisturbed lowland rainforest.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gerearu","1980","10","23","Maynas",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2012-04-11 13:35:00-03","MO","MOBOT","3124275","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Aline Raynal-Roques","Raynal-Roques 19664","South America","French Guiana","Cayenne","Montabo.Bords de routes et jardins.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2010-05-13 20:47:00-03","MO","MOBOT","3124322","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Filomeno Encarnación","Encarnación Cajañaupa 26060","South America","Peru","Loreto","Tournavista, centro ganadero, sector la Playa, Prov. Coronel Portillo, Dpto. Loreto.",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner","1982",NA,NA,"Ucayali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2013-05-07 06:03:00-03","MO","MOBOT","3124396","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Ynés Mexia","Mexia 6260","South America","Peru","Loreto","Creek Carapisa; border forest; overhangin stream.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald L. Liesner","1931","12","12",NA,NA,NA,NA,NA,NA,"215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2008-05-27 22:02:00-03","MO","MOBOT","3124403","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Guillermo Klug","Klug 3858","South America","Peru","San Martín","Juan Jui, Alto Rio Huallaga.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1934","10",NA,NA,"-76.75","-7.1833333",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2011-06-08 11:54:00-03","MO","MOBOT","3124517","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"José Schunke V.","Schunke Vigo 4418","South America","Peru","San Martín","A orilla del rio en bosque alto. Fundo San Rafael ( margenizquierda del rio Huallaga).",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1970",NA,NA,"Tocache",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-09-04 04:40:00-03","MO","MOBOT","3124632","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Herbert H. Smith","Smith 411","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"Jacq.","Ronald L. Liesner","1898",NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2009-12-15 09:54:00-02","MO","MOBOT","3124680","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Juan Guillermo Ramírez","Ramírez Arango 4533","South America","Colombia","Bolívar","SanMartinde Loba Correg. La Ribona. reserva Natural El Garcero. Finca La buenaventura.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1993","3","15",NA,"-74.08333","9",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2011-06-08 12:20:00-03","MO","MOBOT","3124837","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Manuel Rimachi Y.","Rimachi Y. 3670","South America","Peru","Loreto","Dtto. Saquena. rio Ucayali, Quebrada de Aucayacu, Genaro herrera,lowlands along creek.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1978","6","8","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2011-06-08 12:20:00-03","MO","MOBOT","3124899","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Manuel Rimachi Y.","Rimachi Y. 9000","South America","Peru","Loreto","Dtto. Indiana, Rio Amazonas, Quebrada de Yanayacu, Bombonaje, margen del pastro del Sr. Victor Novoa, en terreno humedo y arcilloso, en monte bajo inundable.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1988","11","15","Maynas",NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2011-06-08 12:20:00-03","MO","MOBOT","3124949","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Manuel Rimachi Y.","Rimachi Y. 10713","South America","Peru","Loreto","Dtto. Punchana. Rio Momon , en orilla inundable. ca. 90 m. caserio de san Andres. Ca. 20 minutos del puerto de Bellavista.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1993","8","25","Maynas",NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2009-07-15 15:05:00-03","MO","MOBOT","3124950","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Philip A. Silverstone-Sopkin","Silverstone-Sopkin 3164","South America","Colombia","Valle del Cauca","Hacienda El Medio ( Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca) bosqu eremanente parcialmente priamrio, dominado por Anacardium excelsumhasta 40 m.altura.",NA,NA,NA,NA,NA,NA,"Jacq.","P.A. Silverstone-Sopkin","1987","5","23","Zarzal",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2009-08-22 06:53:00-03","MO","MOBOT","3124996","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Manuel Rimachi Y.","Rimachi Y. 12299","South America","Peru","Loreto","Dtto.Punchuna. Rio Momon , en orilla inundable terreno bajo y arcillos.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1998","7","2","Maynas",NA,NA,NA,NA,NA,"95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2017-08-03 05:22:00-03","MO","MOBOT","3125147","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 3589","South America","Colombia","Valle del Cauca","Hacineda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca), bosque secundario dominado por Anacardium excelsum hasta 40 m. altura.",NA,NA,NA,NA,NA,NA,"Jacq.","P.A. Silverstone-Sopkin","1988","2","18","Zarzal",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2017-08-03 05:22:00-03","MO","MOBOT","3125240","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 3590","South America","Colombia","Valle del Cauca","Hacienda El Medio ( Carretera Panamericana entre la Paila y Zarzal, parte plane del Valle del Rio Cauca) bosque secundario 9viejo cocaotal) dominado por Anacardium excelsum hasta 40 m. altura.",NA,NA,NA,NA,NA,NA,"Jacq.","P.A. Silverstone-Sopkin","1988","2","18","Zarzal",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2011-06-08 12:20:00-03","MO","MOBOT","3125264","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Manuel Rimachi Y.","Rimachi Y. 261","South America","Peru","Loreto","Dtto. Indiana. Quebrada Yanayacu, tahuampa, low periodically innundated forest.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1973","4","26","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2011-06-10 23:39:00-03","MO","MOBOT","3125412","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Abundio Sagástegui A.","Sagástegui Alva 8332","South America","Peru","San Martín","Fundo San Isidro ( Tarapoto Borde d ecultivo de cana de azucar.",NA,NA,NA,NA,NA,NA,"Jacq.","H. Sleumer","1976","2","14",NA,NA,NA,NA,NA,NA,"426.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2009-08-23 08:16:00-03","MO","MOBOT","3125498","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 12587","South America","Ecuador",NA,"Capeira, km 21, Guayaquil to Daule, Tropical dry forest, prov. Guayas.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Gentry","1982","2","17",NA,NA,NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2015-03-03 21:31:00-03","MO","MOBOT","3125517","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"O.O. Miller|John R. Johnston","Miller 19","South America","Venezuela",NA,"El Valle.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald L. Liesner","1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2012-05-01 09:39:00-03","MO","MOBOT","3125566","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Germán Parra V.","Parra V. 81","South America","Colombia","Valle del Cauca","Raro al pie de camino de canada en regeneracion.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1986","10","3",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"565","2012-04-23 10:44:00-03","MO","MOBOT","3125596","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Folke Fagerlind|Per-Göran Wibom","Fagerlind 446","South America","Ecuador","Guayas","Guayaquil.",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"1952",NA,NA,NA,"-79.9","-2.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2012-12-23 16:11:00-02","MO","MOBOT","3125626","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Gerardo Aymard|Basil Stergios","Aymard C. 3820","South America","Venezuela","Portuguesa","Dtto Guanare. Fundo El Chaparial 16 km al N-O de Guanare. Bosques secundarios del margen derecho del Rio Portuguesa.",NA,NA,NA,NA,NA,NA,"Jacq.","R. L. Liesner","1985","7","5",NA,"-69.53333","9.06666",NA,NA,NA,"0E8","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2010-11-13 03:47:00-02","MO","MOBOT","3125643","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Timothy C. Plowman|Duncan Vaughn","Plowman 5352","South America","Colombia","Cauca","Road between El Bordo and Patia, along Rio patia.",NA,NA,NA,NA,NA,NA,"Jacq.","H. Sleumer","1976","1","30",NA,NA,NA,NA,NA,NA,"590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2008-05-27 22:02:00-03","MO","MOBOT","3125730","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Gerrit Davidse","Davidse 12105","South America","Venezuela","Apure","Distrito San Fernando, Isla Arapuca in the Rio Orinoco near the mouth of the Rio Apure. Low woody disturbed vegetation with occaisonal open spots.",NA,NA,NA,NA,NA,NA,"Jacq.","H. Sleumer","1977","4","25",NA,"-66.41666","7.63333",NA,NA,NA,"35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
