"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2143","2008-05-27 22:02:00-03","MO","MOBOT","192171","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Martín E. Timaná","Timaná 1850","1991","6","26","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","M. Timana (MO)","Madre de Dios","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en bosque talado, cruzando la quebrada al final de trocha de cazadores.","-69.05","-12.48333",NA,"200.00000000",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","4",NA
"2144","2008-05-27 22:02:00-03","MO","MOBOT","192192","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Martín E. Timaná|Nestor Jaramillo","Timaná 3347","1991","11","21","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","M. Timana (MO)","Madre de Dios","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Zona 1, Plot U.","-69.05","-12.48333",NA,"200.00000000",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140","4",NA
"2145","2012-05-17 14:59:00-03","MO","MOBOT","192227","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","Zardini 3002","1987","9","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Caazapá","Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-30","5",NA
"2146","2011-06-09 17:27:00-03","MO","MOBOT","192266","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Tulio Tillería","Zardini 29949","1992","1","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristobal (CTES)","Paraguarí","Acahay Massif. Easternmost Peak. Forest on slopes at southcentral area.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"645","4",NA
"2147","2008-05-27 22:02:00-03","MO","MOBOT","192275","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini","Zardini 11354","1989","3","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Road Melgarejo-Antena. Forest along western slopes, 8 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","4",NA
"2148","2013-10-09 05:40:00-03","MO","MOBOT","192316","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 11425","1989","3","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Road Melgarejo-Antena. Edge of forest on eastern slopes, 5 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","4",NA
"2149","2008-05-27 22:02:00-03","MO","MOBOT","192350","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","David N. Smith","Smith 6970","1984","5","7","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Pasco","Puente Paucartambo-Oxapampa road, between Mezapata and Sogormo. Second growth.",NA,NA,NA,"1000.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-222","12",NA
"2150","2013-10-09 05:40:00-03","MO","MOBOT","192351","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 13529","1989","7","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. 15 kms N of Antena on road Melgarejo-Antena. Gallery forest.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"124","4",NA
"2151","2008-05-27 22:02:00-03","MO","MOBOT","192357","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini","Zardini 9399","1989","1","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy. Base of cerros forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5",NA
"2152","2013-10-09 05:40:00-03","MO","MOBOT","192377","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 11490","1989","3","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Road Melgarejo-Antena. Edge of forest on eastern slopes, 5 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","4",NA
"2153","2008-05-27 22:02:00-03","MO","MOBOT","192388","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Fernando Hurtado","Hurtado 3083","1993","4","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","L.J. Dorr (US)","Napo","Parque Nacional Yasuní","-76.51666","-0.55",NA,"230.00000000",NA,"Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","2018-04-04 05:23:00-03","MO","MOBOT","192404","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","David N. Smith|Willi Brack E.","Smith 3116","1983","1","18","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald L. Liesner (MO)","Pasco","Cedropampa, 12 km south of Villa Rica. Primary forest trees left as overstory and shade in coffee plantations.","-75.36666","-10.75",NA,"1200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-21","9",NA
"2155","2013-03-26 11:35:00-03","MO","MOBOT","192466","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","James C. Solomon","Solomon 8912","1982","11","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal","La Paz","4.5 km below Yolosa, then 0.7 km W on road to Río Huarinilla. Ford across Río Coroico.","-67.75","-16.2",NA,"1200.00000000",NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-39","13",NA
"2156","2008-05-27 22:02:00-03","MO","MOBOT","192488","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","James C. Solomon","Solomon 14000","1985","6","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald Liesner","La Paz","10.3 km S of the bridge at Caranavi on the road to Yolosa. Secondary forest.","-67.61666","-15.91666",NA,"750.00000000",NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-83","6",NA
"2157","2013-10-09 05:40:00-03","MO","MOBOT","192514","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 11592","1989","3","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 1 km N of Antena.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","4",NA
"2158","2008-05-27 22:02:00-03","MO","MOBOT","192584","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 3203","1989","1","21","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Tumbes","Pampas de Hospítal El Caucho, quebrada Faical entre El Caucho y Campo verde",NA,NA,NA,"370.00000000",NA,"Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","7",NA
"2159","2013-10-09 05:40:00-03","MO","MOBOT","192604","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 13823","1989","7","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Cerro Peró, near Destacamento Tororo, camino a Cerro Polilla. Forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129","4",NA
"2160","2008-05-27 22:02:00-03","MO","MOBOT","192605","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alwyn H. Gentry|Carmen Josse","Gentry 72372","1991","1","18","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","L.J. Dorr (US)","Manabí","Parque Nacional Machalilla, road from San Vicente to Guale, dry forest.","-80.75","-1.66666",NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"537","5",NA
"2161","2019-01-25 04:35:00-02","MO","MOBOT","1926141","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|Jim Farfán","Valenzuela Gamarra 1374","2003","1","25","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristobal (CTES)","Cusco","Dist. Quebrada, Combapata, Bosque Seco intervenido","-72.34027","-12.64027",NA,"1964.00000000",NA,"Calca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"2162","2016-10-13 05:56:00-03","MO","MOBOT","192621","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","David A. Neill|Edgar Gudiño|Carlos Grefa","Neill 10190","1992","12","4","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","D. Neill (MO)","Napo","Maxus petroleum pipeline road, under construction, 2 km south of Río Napo. Comuna Pompeya. Primary forest on nearly flat terrain. Alluvial soil on old river terrace. Tropical moist forest.","-76.66666","-0.5",NA,"220.00000000",NA,"Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","2008-05-27 22:02:00-03","MO","MOBOT","192629","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|P. Aquino","Zardini 32451","1992","7","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristobal (CTES)","Guairá","Mbocayaity-Melgarejo. 4 km E of Mbocayaity Forest.","-56.36666","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"699","4",NA
"2164","2014-04-04 05:43:00-03","MO","MOBOT","192634","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3053","1988","10","20","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Tumbes","Pampas de Hospital, entre El Caucho y Condor Flores.",NA,NA,NA,"250.00000000","600.00000000","Zarumilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-34","5",NA
"2165","2008-05-27 22:02:00-03","MO","MOBOT","192663","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Camilo Díaz S.|E. Peña Cruz","Díaz Santibáñez 4081","1990","5","7","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Tumbes","Pampas de Hospital. Quebrada Angostura sectyor Huarapar. Bosque Nacional de Tumbes.",NA,NA,NA,NA,NA,"Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","6",NA
"2166","2008-05-27 22:02:00-03","MO","MOBOT","192672","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 32507","1992","7","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristobal (CTES)","Guairá","Mbocayaity-Melgarejo. Cerro Naville. Forest on slopes.","-56.35","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700","4",NA
"2167","2008-05-27 22:02:00-03","MO","MOBOT","192684","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Camilo Díaz S.","Díaz Santibáñez 917","1979","1","25","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","W. Meijer (KY)","Loreto","Río Pastaza, una hora arriba de la boca del Lago Rimachi; ambas margenes.","-76.58333","-4.33333",NA,NA,NA,"Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122","6",NA
"2168","2013-10-09 05:40:00-03","MO","MOBOT","192696","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 9760","1989","1","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","4",NA
"2169","2011-06-09 17:27:00-03","MO","MOBOT","192762","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Tulio Tillería","Zardini 28493","1991","11","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristobal (CTES)","Central","Estero del Ypoá Peninsula south of Pindoty along eastern coast on Lake Yabeby. Gallery forest.","-57.48333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"608","5",NA
"2170","2008-05-27 22:02:00-03","MO","MOBOT","192809","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|C. Velázquez","Zardini 16184","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Paraguarí","Acahay Massif. 2 km W of entrance road. Tall forest on slopes.","-57.16666","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184","4",NA
"2171","2008-05-27 22:02:00-03","MO","MOBOT","192815","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|C. Velázquez","Zardini 16187","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Paraguarí","Acahay Massif. 2 km W of entrance road. Tall forest on slopes.","-57.16666","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184","4",NA
"2172","2011-06-09 17:27:00-03","MO","MOBOT","192835","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Tulio Tillería","Zardini 35194","1993","2","24","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C. L. Cristobal (CTES)","Central","Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna and forest patches.","-57.63333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"808","6",NA
"2173","2011-06-09 17:35:00-03","MO","MOBOT","192857","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Tulio Tillería","Zardini 35421","1993","3","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C. Crisobal (CTES)","Central","Estero del Ypoá: 18 km S of Puerto Guyratí. Zanja Mercedes. Gallery forest along creek.","-57.73333","-25.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"813","4",NA
"2174","2008-05-27 22:02:00-03","MO","MOBOT","192910","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini","Zardini 7977","1988","11","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.","-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-112","3",NA
"2175","2008-05-27 22:02:00-03","MO","MOBOT","192916","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|S. Velázquez","Zardini 16275","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Paraguarí","Acahay Massif. Easternmost peak of massif. Tall forest on slopes.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187","4",NA
"2176","2008-05-27 22:02:00-03","MO","MOBOT","192923","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|S. Velázquez","Zardini 16282","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Paraguarí","Acahay Massif. Easternmost peak of massif. Tall forest on slopes.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187","4",NA
"2177","2008-05-27 22:02:00-03","MO","MOBOT","192943","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini","Zardini 8040","1988","11","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.","-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-112","4",NA
"2178","2017-02-07 12:23:00-02","MO","MOBOT","192949","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|C. Velázquez","Zardini 16347","1989","11","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Cordillera","10 km W of Arroyos y Esteros.","-57.1666667","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"189","4",NA
"2179","2008-05-27 22:02:00-03","MO","MOBOT","192957","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|et al.","Zardini 12223","1989","5","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. 10 kms E of Melgarejo. Forest on plains.","-56.5","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","4",NA
"2180","2008-05-27 22:02:00-03","MO","MOBOT","193043","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Cesár A. Grández|et al.","Grández Rios 1525","1990","5","28","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristobal (CTES)","Loreto","Roca Fuerte (Río Marañón). Bosque secundario inundable.","-74.5","-4.53333",NA,"161.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","8",NA
"2181","2008-05-27 22:02:00-03","MO","MOBOT","193141","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|A. Aguayo","Zardini 8393","1988","12","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Paraguarí","Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-121","5",NA
"2182","2008-05-27 22:02:00-03","MO","MOBOT","193175","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|A. Aguayo","Zardini 8478","1988","12","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","Carmen Cristobal (CTES)","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-123","3",NA
"2183","2008-07-16 03:33:00-03","MO","MOBOT","193189","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Cesár A. Grández","Grández Rios 3765","1992","4","16","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","P. Stern","Loreto","Distrito de Indiana; Explorama Inn, Parcela 20 x 500, (Explor Inn), bosque primario no inundable, suelo areilloso. Parcela E, sub-parcela 8.","-72.96666","-3.5",NA,"115.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187","4",NA
"2184","2008-05-27 22:02:00-03","MO","MOBOT","193204","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|A. Aguayo","Zardini 8566","1988","12","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Road Destacamento Tororo - Cerro Polilla; forest along road.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-127","4",NA
"2185","2016-11-01 11:03:00-02","MO","MOBOT","193225","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|A. Aguayo","Zardini 14813","1989","9","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of route to Coronel Oviedo. Along Chorro Creek.","-56.3333333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","4",NA
"2186","2008-05-27 22:02:00-03","MO","MOBOT","193379","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","James L. Zarucchi|Julio C. Betancur B.|et al.","Zarucchi 4932","1987","3","23","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","Carmen L. Cristóbal (CTES)","Antioquia","Mpio. de Arboletes; 2 km E of Arboletes on road to Montería near Volcán de Lodo. Disturbed roadside vegetation.","-76.41666","8.85",NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-26","6",NA
"2187","2008-05-27 22:02:00-03","MO","MOBOT","193407","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","James L. Zarucchi|Beatriz E. Echeverry C.","Zarucchi 4645","1987","3","12","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","Carmen L. Cristóbal (CTES)","Antioquia","Mpio. de Venecia; 4.2 km E of Bolombolo on road to Venecia, Hacienda La Plata. Tropical dry forest along watercourse.","-75.8","6.01666",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-7","5",NA
"2188","2008-05-27 22:02:00-03","MO","MOBOT","193415","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","James L. Zarucchi|Hermes Cuadros V.","Zarucchi 4007","1985","8","6","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","J. Zarucchi (MO)","Bolívar","Mun. de San Jacinto; ca. 16 km NW of San Jacinto, Cerro Maco, along road just below radar installation, Lat. 9º53'N, Long. 75º12'W, alt. 770 m. Disturbed vegetation along road.","-75.2","9.88333",NA,"770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-13","4",NA
"2189","2008-05-27 22:02:00-03","MO","MOBOT","193431","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 57","1968","5","18","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Guayas","Hacienda Piedad, Balzar.","-79.9","-1.33333",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","2008-05-27 22:02:00-03","MO","MOBOT","193438","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 72","1968","5","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Guayas","Hacienda Piedad, Balzar.","-79.9","-1.33333",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","2008-05-27 22:02:00-03","MO","MOBOT","193444","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Jens E. Madsen","Madsen 63321","1987","5","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Guayas","Isla Puná. Vicinity of Puná Vieja. Semi-deciduous forest, swamps, meadows and salt marshes; disturbed.","-80.15","-2.95",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
