"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","typeStatus","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"230","2014-06-11 14:47:00-03","MO","MOBOT","405110","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Jorge Zaruma","Zaruma 758","South America","Ecuador","Napo",NA,NA,NA,NA,"Vía Payamino-Loreto. 4-6 Km. del río Areas de potreros y bosques secundarios.",NA,NA,"Pierre",NA,"1986","9","13","250.00000000",NA,NA,"-77.0333333","-0.4333333","T. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-7","8",NA
"231","2011-06-09 16:54:00-03","MO","MOBOT","406666","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Carlos E. Cerón","Cerón Martínez 3752","South America","Ecuador","Napo",NA,NA,NA,NA,"Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical.",NA,NA,"Pierre",NA,"1988","2","17","450.00000000",NA,NA,"-77.6","-1.06666","T. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-8","11",NA
"232","2011-04-17 12:04:00-03","MO","MOBOT","3324781","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Pedro Acevedo-Rodríguez|J.A. Cedeño","Acevedo-Rodríguez 7373","South America","Ecuador","Napo",NA,NA,NA,NA,"Yasuni Forest Reserve; 1-3 km E of Pontificia Universidad Católica del Ecuador Science Station, by Tiputini River. Non-flooded rainforest.",NA,NA,"(A. DC.) Eyma",NA,"1995","6","17","240.00000000",NA,NA,"-76.38333","0.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2011-04-22 17:04:00-03","MO","MOBOT","1523129","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Manuel J. Macía|H. Romero|Comunidad Huaorani de Tiputini","Macía 2815","South America","Ecuador","Orellana",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 32,4. Plot # 11.",NA,NA,"Pierre",NA,"1998","3","15","250.00000000","300.00000000",NA,"-76.4583333","-0.6019444","M. J. Macía",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"234","2011-04-22 14:49:00-03","MO","MOBOT","1523045","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Manuel J. Macía|Romel Montúfar|Comunidad Huaorani de Tiputini","Macía 1767","South America","Ecuador","Orellana",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 32,4. Plot # 12.",NA,NA,"Pierre",NA,"1997","10","7","250.00000000","300.00000000",NA,"-76.4558333","-0.6","M. J. Macía",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"235","2011-04-22 14:22:00-03","MO","MOBOT","1523012","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Manuel J. Macía|Romel Montúfar|Comunidad Huaorani de Tiputini","Macía 1674","South America","Ecuador","Orellana",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 32,4. Plot # 12.",NA,NA,"Pierre",NA,"1997","10","5","250.00000000","300.00000000",NA,"-76.4558333","-0.6","M. J. Macía",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"236","2011-04-22 15:32:00-03","MO","MOBOT","1523063","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Manuel J. Macía|C. Velez|comunidad Huaorani de Dicaro","Macía 2220","South America","Ecuador","Orellana",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 105,8. Plot # 17.",NA,NA,"Pierre",NA,"1997","11","14","250.00000000","300.00000000",NA,"-76.2211111","-0.9736111","M. J. Macía",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"237","2011-04-21 20:43:00-03","MO","MOBOT","1523146","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Manuel J. Macía|A.P. Yanez|Comunidad Huaorani de Tiputini","Macía 590","South America","Ecuador","Orellana",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 36,6. Plot # 7.",NA,NA,"Pierre",NA,"1997","5","28","250.00000000","300.00000000",NA,"-76.4644444","-0.6425","M. J. Macía",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"238","2011-04-21 20:43:00-03","MO","MOBOT","1523163","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Manuel J. Macía|A.P. Yanez|Comunidad Huaorani de Tiputini","Macía 594","South America","Ecuador","Orellana",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 36,6. Plot # 7.",NA,NA,"Pierre",NA,"1997","5","28","250.00000000","300.00000000",NA,"-76.4644444","-0.6425","M. J. Macía",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"239","2016-10-13 05:59:00-03","MO","MOBOT","1748321","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|et al.","Neill 13689","South America","Ecuador","Orellana",NA,NA,NA,NA,"Yasuní National Park. Primate research area, in Bogi sector of park, near km 47 of pipeline road. Mature tropical moist forest on hilly terrain. Marked trees in one-hectare transects PA and PB.",NA,NA,"(A. DC.) Eyma",NA,"2001","2","5","230.00000000",NA,NA,"-76.48333","-0.7","D. Neill","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2012-04-06 17:22:00-03","MO","MOBOT","3388339","PreservedSpecimen","Plantae","Sapotaceae","Radlkoferella","macrocarpa","Radlkoferella macrocarpa","M.G. Silva|Carlos S. Rosário","Silva 5325","South America","Brazil","Pará",NA,NA,NA,NA,"Tucurui, 5 km da margem direita do Rio Tocanitns, Mata de terra firme, soloa rgiloso.",NA,NA,"(Huber) Aubrév.",NA,"1980",NA,NA,NA,NA,NA,NA,NA,"L.O.A. teixeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-01-10 20:43:18-03","INPA","INPA","14005","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Rodrigues, WA","5336","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0014005","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"1963","07","04",NA,NA,"INPA0014005 INPA0014005_e INPA0014005_e1","-59.966667","-2.883333",NA,"Manaus",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"242","2020-08-31 08:54:55-03","INPA","INPA","239029","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Prata, EMB","725","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0239029","Reserva de Desenvolvimento Sustentável do Madeira., Rio Madeira, margem esquerda.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"2010","09","25",NA,NA,"INPA0239029 INPA0239029_e","-60.25663","-4.94052","Souza, SS de; Prata, EMB","Novo Aripuanã",NA,NA,"2010","10",NA,"-60.25663","-4.94052",NA,NA,NA,NA,NA
"243","2020-08-31 08:54:55-03","INPA","INPA","276611","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Cruz, ED","880","Southern America","Brasil","Pará",NA,NA,NA,"INPA0276611","Ao lado da ponte do rio Acará na alça viária, Ao lado da ponte do rio Acará na alça viária.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"2014","01","15",NA,NA,NA,"-48.417242","-1.684139",NA,"Acará",NA,NA,NA,NA,NA,"-48.417242","-1.684139",NA,NA,NA,NA,NA
"244","2020-08-31 08:54:55-03","INPA","INPA","276619","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Cruz, ED","1053","Southern America","Brasil","Pará",NA,NA,NA,"INPA0276619","Ao lado da ponte que dá acesso à cidade.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"2015","05","26",NA,NA,NA,"-48.764444","-1.873056","Cordeiro, M dos R.","Moju",NA,NA,"2015","11","20","-48.764444","-1.873056",NA,NA,NA,NA,NA
"245","2021-01-10 20:43:18-03","INPA","INPA","96298","Carpo","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Ferreira, CAC","2059","Southern America","Brasil","Pará",NA,NA,NA,"INPA0096298","Rio Paru do Oeste, Rio Paru do Oeste, margem esquerda, ao lado da cachoeira Pancada.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"1980","09","04",NA,NA,"INPA0096298 INPA0096298_e INPA0096298_e1","-56.016667","-0.166667",NA,"Oriximiná",NA,NA,NA,NA,NA,"-56.016667","-0.166667",NA,NA,NA,NA,NA
"246","2020-08-31 08:54:55-03","INPA","INPA","96298","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Ferreira, CAC","2059","Southern America","Brasil","Pará",NA,NA,NA,"INPA0096298","Rio Paru do Oeste, Rio Paru do Oeste, margem esquerda, ao lado da cachoeira Pancada.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"1980","09","04",NA,NA,"INPA0096298 INPA0096298_e INPA0096298_e1","-56.016667","-0.166667",NA,"Oriximiná",NA,NA,NA,NA,NA,"-56.016667","-0.166667",NA,NA,NA,NA,NA
"247","2020-08-31 08:54:55-03","INPA","INPA","118312","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Daly, DC","1584","Southern America","Brasil","Pará",NA,NA,NA,"INPA0118312","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"1981","11","27",NA,NA,"INPA0118312 INPA0118312_e INPA0118312_e1","-49","-4.016667",NA,"Itupiranga",NA,NA,NA,NA,NA,"-49","-4.016667",NA,NA,NA,NA,NA
"248","2020-08-31 08:54:55-03","INPA","INPA","118333","S","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Daly, DC","1614","Southern America","Brasil","Pará",NA,NA,NA,"INPA0118333","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"1981","12","01",NA,NA,"INPA0118333 INPA0118333_e INPA0118333_e1","-49.35","-4.016667",NA,"Itupiranga",NA,NA,NA,NA,NA,"-49.35","-4.016667",NA,NA,NA,NA,NA
"249","2020-08-31 08:54:55-03","INPA","INPA","112765","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Amaral, IL do","1374","Southern America","Brasil","Pará",NA,NA,NA,"INPA0112765","Estrada Santarem-Cuiaba, BR-163, km 1221, proximo a uma piçarreira","Dicotyledon Asterids","Ericales","(A.DC.) Eyma",NA,"1983","05","21",NA,NA,"INPA0112765 INPA0112765_e INPA0112765_e1","-55.666667","-5.916667","Carneiro, CE","Itaituba",NA,NA,"2020","05",NA,"-55.666667","-5.916667",NA,NA,NA,NA,NA
"250","2020-08-31 08:54:55-03","INPA","INPA","36648","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Silva, MF da","557","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0036648","BR 319, Rio Araça a Lago do Castanho, Estrada Manaus-Porto Velho, estrada entre o Lago do Castanho e o Rio Araca, em direçao ao Careiro.","Dicotyledon Asterids","Ericales","(A.DC.) Eyma",NA,"1972","07","12",NA,NA,"INPA0036648 INPA0036648_e INPA0036648_e1","-60.36","-3.75",NA,NA,NA,NA,NA,NA,NA,"-60.36","-3.75",NA,NA,NA,NA,NA
"251","2020-08-31 08:54:55-03","INPA","INPA","12670","S","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Américo","INPA12670","Southern America","Brasil","Acre",NA,NA,NA,"INPA0012670","Taiano, Estrada do Taiano, km 52","Dicotyledon Asterids","Ericales","(A.DC.) Eyma",NA,"1962","03","14",NA,NA,"INPA0012670 INPA0012670_e INPA0012670_e1","-67.8099975585938","-9.9747200012207",NA,"Rio Branco","178770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","14401",NA,"Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","L. Kollmann; et al","3961",NA,"Brasil","Espírito Santo",NA,NA,"Árvore 13m. DAP 25cm. Fuste 6m. Frutos secos. Látex .","MBML014401","Cabeceira do Rio Bonito",NA,NA,"(Mart.) Dietr.",NA,"2001","06","13",NA,NA,NA,"-40.583333","-19.984167","A. Alves Araújo/25-03-2014","Santa Teresa",NA,NA,NA,NA,NA,"40W34'60","19S59'3",NA,NA,NA,NA,NA
"253","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","14639",NA,"Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","L. Kollmann; et al","4512",NA,"Brasil","Espírito Santo",NA,NA,"Arvoreto 7m. DAP 6cm. Fuste 4,5m. Frutos verdes.","MBML014639","Estação Biológica de Santa Lúcia",NA,NA,"(Mart.) Dietrich.",NA,"2001","09","05",NA,NA,NA,"-40.530278","-19.971389","V. Demuner/19-05-2003","Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"254","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","17442",NA,"Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","R.R. Vervloet; et al","620",NA,"Brasil","Espírito Santo",NA,NA,"Arbusto com 5m de altura, meia encosta, local rochoso, alta luminosidade, frutos de cor amarelo, imaturos de cor verde.","MBML017442","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"(Mart.) Dietrich.",NA,"2002","08","01",NA,NA,NA,"-40.553056","-19.9075","V. Demuner/19-05-2003","Santa Teresa",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"255","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","17496",NA,"Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","R.R. Vervloet; et al","913",NA,"Brasil","Espírito Santo",NA,NA,"Árvore com 8m, beira de córrego, dossel 8m, solo arenoso, frutos de cor verde.","MBML017496","Estação Biológica de Santa Lúcia",NA,NA,"(Mart.) Dietr.",NA,"2002","09","18",NA,NA,NA,"-40.530278","-19.971389","V. Demuner/19-05-2003","Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"256","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","39723",NA,"Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","1137",NA,"Brasil","Espírito Santo",NA,NA,"Árvore 12 m. Frutos verdes. Floresta Ombrófila Densa Montana. Preservada. Encosta. Interior da Mata.","MBML039723","Propriedade Família Balbino - Timbuí Seco - Trilha dos Tropeiros",NA,NA,"(Mart.) Dietrich.",NA,"2005","11","27",NA,NA,NA,"-40.593056","-20.053056","A. M. Assis & A. P. Fontana","Santa Leopoldina",NA,NA,"2006","05","30","40W35'35","20S3'11",NA,NA,NA,NA,NA
"257","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","9732",NA,"Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","L. Kollmann; E. Bausen & W. Pizziolo","1710",NA,"Brasil","Espírito Santo",NA,NA,"Arvore 12m. Dap 24cm. Fuste 8m. Frutos verdes. Botões verdes. Seiva branca.","MBML009732","São Lourenço, Mata Fria",NA,NA,"(Martius) Dietrich",NA,"1999","01","27",NA,NA,NA,"-40.683611","-19.931111","Cláudia E. Carneiro/Abril-2000","Santa Teresa",NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA
"258","2020-09-17 10:39:45-03","UEPA","MFS-FRUTOS","MFSFR000039","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Oliveira, JCL de","541",NA,"Brasil","Pará",NA,NA,"Pouteria macrocarpa ( Mart.) D. Dietr. &nf;Cutite - grande &nf;Fruto do tipo baga, globosa, volumosa, coloração verde-amarelado quando maduros. Epicarpo liso, verde-amarelado. Mesocarpo compacto, amarelo. &nf;Informações adicionais: Os fr","MFSFR000039","Área atrás da EETEPA de Paragominas.",NA,NA,"(Mart.) D.Dietr.",NA,"2011","11","08",NA,NA,"MFSFR000039_e","-47.406389","-2.991667","Cordeiro, MR","Paragominas",NA,NA,"2011","12","02","-47.406389","-2.991667",NA,"MFS000614",NA,NA,NA
"259","2021-02-04 10:30:15-03","UFRPE","HST","2483","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","W.Rodrigues; Osmarino","5967",NA,"Brasil","Amazonas",NA,NA,"Árvore ca. 15 m alt.; diâmeto de 30 cm; flores esverdeadas.","HST002483","Reserva Florestal Ducke",NA,NA,"(A.DC.) Eyma",NA,"1966","08","23",NA,NA,NA,"-60.0250015258789","-3.10193991661072","A.Alves-Araújo","Manaus","138090","auto","2009","07","21",NA,NA,NA,NA,NA,NA,NA
"260","2020-09-25 10:40:25-03","UFPE","UFP","69236","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Pariona, W; Quevedo, R","1184","Southern America","Bolivia","Santa Cruz",NA,NA,"Trees of the Sacta Valley. Supported: Sub Projects of the Protection of Natural Resources and Biodiversity Support Program - WWF.","UFP069236",NA,NA,NA,"(A. DC.) Baehni",NA,"1991","09",NA,"212","212",NA,"-64.766667","-17","Reynel, C","Cochabamba",NA,NA,"1991",NA,NA,"-64.766667","-17",NA,NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","1040199","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","macrocarpa","Lucuma macrocarpa","J. Huber","108","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US00323782","Belem do Para.",NA,"Ebenales","Huber","Possible isotype","1896","5","8",NA,NA,"US00323782_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","USw22373","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","paraensis","Lucuma paraensis","P. Capucho","405","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Boa Vista, Tapajoz River",NA,"Ebenales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","USw22943","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","carabobensis","Pouteria carabobensis","O. Groedel","93","South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,"Ebenales","Pittier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","USw15408","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","carabobensis","Pouteria carabobensis","H. M. Curran & -. Turner","s.n.","South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,"Ebenales","Pittier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","1065093","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","carabobensis","Pouteria carabobensis","H. F. Pittier","8921","South America - Neotropics","Venezuela",NA,NA,NA,NA,"US00037013","Selvas de Guaremales.",NA,"Ebenales","Pittier","Isotype","1920","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Y. Mexia","4995","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"Locality information taken from US 1664288",NA,"Districto Ilheu. Fazenda da Tabunha. Main road through forest about 3 km from Fazenda",NA,"Ebenales",NA,NA,"1930","8","22","210",NA,NA,NA,NA,"Pennington, T. D., (K)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","3098861","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","C. A. Cid Ferreira, J. Ramos, C. D. A. Mota & N. Rosas","2059","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US02702130","Município de Oriximiná, rio Paru do Oeste margem esquerda, ao lado da cachoeira Pancada",NA,"Ebenales",NA,NA,"1980","9","4",NA,NA,"US02702130_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","USw39859","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","B. Maguire","51949","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","2895906","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","W. A. Archer","7914","South America - Neotropics","Brazil","Pará",NA,NA,NA,"US02702132","Da Amazonia, South forest of the I.A.N., Belém",NA,"Ebenales",NA,NA,"1942","12","2",NA,NA,"US02702132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","1664288","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Y. Mexia","4995","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US02702133","Districto Ilheu. Fazenda da Tabunha. Main road through forest about 3 km from Fazenda",NA,"Ebenales",NA,NA,"1930","8","22","210",NA,"US02702133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2045037","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","W. R. Philipson & J. M. Idrobo","1902","South America - Neotropics","Colombia","Meta",NA,NA,NA,"US02702131","Sierra De La Macarena; Cano Entrada",NA,"Ebenales",NA,NA,"1949","12","24","500",NA,"US02702131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","2029601","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","J. M. Idrobo & R. E. Schultes","810","South America - Neotropics","Colombia","Meta",NA,NA,NA,"US02702129","Cordillera La Macarena, trocha entre el río Güejar el caño Guapayita. Caño Guapayita",NA,"Ebenales",NA,NA,"1950","12","20","500","600","US02702129_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","3646744","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","D. Sabatier","5500","South America - Neotropics","French Guiana",NA,NA,NA,NA,"US01122531","Interfluve Kourouaï-Kapiri, sud rivere Kourouaï",NA,"Ebenales",NA,NA,"2008","11","21",NA,NA,NA,"-52.08","4.05","Sabatier, D.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. Bruijn","1569","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Border between Departamentos Antioquia and Bolivar. Secondary forest near the confluence of the rivers Ité and Tamar into the river Cimitara, ± 38 Km W. of Barrancabermeja",NA,"Ebenales","(A. DC.) Eyma",NA,"1967","3","3","100",NA,NA,"-74.25","6.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
