"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"1890","2012-05-10 14:55:00-03","MO","MOBOT","3287086","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","Gerardo Aymard","1990","2","28","Venezuela","Amazonas",NA,"Dpto Atabapo. Alto Rio Orinoco. Cano Soromoni. Bosque medios en rebalse de aguas negras (Igapó). 15 km al W de La Esmeralda.","-65.6333333","3.1333333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"Aymard C. 8346",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1891","2008-05-27 22:02:00-03","MO","MOBOT","3295320","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","F.C. Hoehne","F.C. Hoehne","1929","9","20","Brazil","São Paulo",NA,"Iguape.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne s.n.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892","2013-08-23 04:12:00-03","MO","MOBOT","3295368","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","D. Cardoso","Reyjane P. de Oliveira","2000","4","4","Brazil","Bahia",NA,"Formosa do Rio Preto: Arroz de Baixo, ca 11 km da cidade, Fazenda do Sr. Julio. Brejo perto do Rio Preto.","-45.27194","-11.06027",NA,NA,"531.00000000",NA,NA,NA,NA,NA,NA,NA,"Oliveira 499",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893","2008-05-27 22:02:00-03","MO","MOBOT","3313263","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","N. Ritter (NHA)","Nur Ritter","1995","3","5","Bolivia","Cochabamba","Carrasco","Wetland on the northern side of the highway to Santa Cruz; ca. 1.5 km east of the town. Vegetation type; Bosque muy húmedo subtropical.","-65.03416","-17.01083",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,"Ritter 1633",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","2008-05-27 22:02:00-03","MO","MOBOT","3313343","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","N. Ritter (NHA)","Nur Ritter","1995","6","8","Bolivia","Cochabamba","Carrasco","Wetland on the northern side of the highway to Santa Cruz, ca. 1.5 km east of town. Vegetation type; bosque húmedo de llanura.","-65.03416","-17.01083",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,"Ritter 2297",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","2011-06-08 11:54:00-03","MO","MOBOT","3434620","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","S. McDaniel","José Schunke V.","1980","9","3","Peru","San Martín","Mariscal Cáceres","Dtto. Tochache Nuevo. Quebrada de Pucayacu, cerca a la Chacra del Sr. Pastor Gónzáles, al borde de la quebrada, en abundante luz solar.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 12238",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","2008-05-27 22:02:00-03","MO","MOBOT","3434621","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","S. McDaniel","Manuel Rimachi Y.","1980","6","14","Peru","San Martín","San Martín","Dtto. Tarapoto. Carretera Tarapoto-Yurimaguas, from km 12 to 13.5, sandy uplands with rocks.","-76.30861","-6.40972",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,"Rimachi Y. 5158",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","2008-05-27 22:02:00-03","MO","MOBOT","3434622","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","S. McDaniel","Manuel Rimachi Y.","1980","6","2","Peru","Loreto","Maynas","Dtto. Iquitos. Río Nanay, Carretera de Picuruyacu, sandy uplands.",NA,NA,NA,NA,"140.00000000","160.00000000",NA,NA,NA,NA,NA,NA,"Rimachi Y. 5114",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","2019-09-19 04:36:00-03","MO","MOBOT","3440535","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","!R.Liesner (MO)","Thomas B. Croat|Mónica Carlsen|Dan Levin","2007","10","14","Ecuador","Esmeraldas",NA,"Along Río San José, 0.7 km N of mian Lita-San Lorenzo Hwy., departing main road 44.4 km NW of Río Lita Bridge near Lita, 5.3 km W of El Dorado.","-78.6494444","1.0791667",NA,NA,"113.00000000",NA,NA,NA,NA,NA,NA,NA,"Croat 99832",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4366","3",NA,NA
"1899","2020-01-15 04:34:00-03","MO","MOBOT","3477140","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner (MO)","Jaime Terán","2007","12","22","Bolivia","Cochabamba","Chapare","El Palmar (km 118) cerca del río Kachimayu (Agua salada). Ladera en exposición estte con 20 de pendiente, con suelos poco profundos con abundante roca y materia orgánica en descomposición. La zona corresponde al subandino, con Triplaris efistulifera - Ladenbergia riveroana y abundantes helechos arbóreos.","-65.4875","-17.08611",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"Terán 1990",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","2020-01-15 04:34:00-03","MO","MOBOT","3477144","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner (MO)","Jaime Terán","2007","12","20","Bolivia","Cochabamba","Chapare","Alto palmar a 6 horas de la casa de los mineros. Bosque con exposición noreste, con pendiente de 25, en ladera. Suelos con abundante materia orgánica en descomposición, rocas cubiertas por briofitos. Estrado arbóreo de 20 mt de altura, conformado por Melastomatáceas, Rubiáceas Solanáceas y otras familias. Sotobosque con abundantes Costáceas y Piperáceas.","-65.55944","-17.12138",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,"Terán 1857",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","2014-09-24 13:22:00-03","MO","MOBOT","404297","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","A. Schini (CTES)","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","1982","2","20","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Open campos, south side of Cerro Tujá-og.","-56.05","-22.65",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Solomon 7130",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"278","3",NA,NA
"1902","2019-06-16 04:36:00-03","MO","MOBOT","66542","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner (MO)","Carlos Aulestia|Galo A. Tipaz|María Burbano|Cantincuz, Belizario","1992","9","21","Ecuador","Esmeraldas","San Lorenzo","Parroquia Mataje. Reserva Etnica Awá. Centro Mataje. Bosque húmedo Tropical.","-78.55","1.1333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"Aulestia 507",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"92-2","2",NA,NA
"1903","2008-10-23 09:12:00-02","MO","MOBOT","769074","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","A. Gentry","Philip J. Barbour","1978","10","31","Peru","Amazonas","Bagua","3.9 km northeast od Chiriaco, along roadside from Chiriaco and Puenta Venezuela.","-78.3208334","-5.1188889",NA,NA,"182.88000000","243.84000000",NA,NA,NA,NA,NA,NA,"Barbour 4327",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"52","3",NA,NA
"1904","2011-03-07 14:58:00-03","MO","MOBOT","782280","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner","Felix Woytkowski","1963","3",NA,"Peru","Huánuco","Huamalies","Cachicoto, tropical forests. South of the village of Monsón.","-76.15","-9.0833333",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"Woytkowski 7857",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"30","3",NA,NA
"1905","2008-05-27 22:02:00-03","MO","MOBOT","810958","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre (P)","Elsa M. Zardini|et al.","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Peat bog 3 kms N of Slato Cristal.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 10269",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"31","5",NA,NA
"1906","2008-05-27 22:02:00-03","MO","MOBOT","909789","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner (MO)","Ernesto Ancuash Atsut","1974","8","3","Peru","Amazonas","Condorcanqui","Río Cenepa. Labanda, Huampami. Plantas de la Chacra.","-78.16666","-4.46666",NA,NA,"182.88000000","213.36000000",NA,NA,NA,NA,NA,NA,"Ancuash Atsut 695",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"1907","2014-04-04 05:48:00-03","MO","MOBOT","915785","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L.Liesner","Rodolfo Vásquez|et al.","1994","8","19","Peru","Amazonas","Condorcanqui","Distrito El Cenepa: Región Nororiental del Marañon. Puerto Mori, Río Comaina. Bosque primario. Colectado con N. Jaramillo, R. Apanu, A. Apanu y M. Ugkuch.","-78.35","-4.38333",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"Vásquez Martínez 18946",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"526","8",NA,NA
"1908","2017-10-08 05:23:00-03","MO","MOBOT","915905","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L.Liesner","Rodolfo Vásquez|Ricardo Apanú","1994","9","8","Peru","Amazonas","Condorcanqui","Distrito El Cenepa: Región Nororiental del Marañon. Comunidad Yamayakat. Trocha hacia Putuim. Bosque transicional.","-78.3","-4.85",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,"Vásquez Martínez 19093",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"530","8",NA,NA
"1909","2008-05-27 22:02:00-03","MO","MOBOT","932863","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner (MO)","Brent Berlin","1973","1","1","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Waters edge, above Huampami.",NA,NA,NA,NA,"213.36000000","243.84000000",NA,NA,NA,NA,NA,NA,"Berlin 768",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"67",NA,NA,NA
"1910","2013-01-28 05:13:00-02","MO","MOBOT","937989","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","René Guillén V.|S. Coria","1994","7","5","Bolivia","Santa Cruz","Velasco","Campameto EL REFUGIO, a 1900 m al SW de la casa, yendo hacia los Cusis. Pampa con islas de bosques. Suelos arcillosos con presencia de limo.","-61.0519444","-14.7841666",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"Guillén Villarroel 2082",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1911","2013-02-13 05:33:00-02","MO","MOBOT","938246","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Guillén (USZ)","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|René Guillén V.|E. Gutiérrez|G. Zapata|L. Peña","1993","6","25","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. El Encanto, base de la catarata, orilla de la laguna, vegetacion humedecida constantemente.","-60.7","-14.61666",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"Saldias Paz 2700",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","2013-01-28 05:13:00-02","MO","MOBOT","940168","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Guillén (USZ)","Timothy J. Killeen|René Guillén V.","1994","10",NA,"Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, 5 Km hacia el Norte por e; camino que va a los fierros. Potrero primero. Pampa inundada, hasta 1 m de profundidad.","-60.93333","-14.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Killeen 6700",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","2013-01-28 05:13:00-02","MO","MOBOT","941650","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Guillén (USZ)","René Guillén V.|Timothy J. Killeen","1994","12","9","Bolivia","Santa Cruz","Velasco","Carmen del Ruíz. Yendo a Santa Rosa de la Roca, en una planicie anegada temporalmente en la orilla del camino.","-61.25583","-15.4725",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,"Guillén Villarroel 2730",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","2008-05-27 22:02:00-03","MO","MOBOT","944271","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner (MO)","Rubio Kayap","1972","11","17","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Above Quebrada Huampami.",NA,NA,NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,"Kayap 99",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA
"1915","2008-05-27 22:02:00-03","MO","MOBOT","949981","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Erik Asplund","1939","9","27","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asplund 8858",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","2008-05-27 22:02:00-03","MO","MOBOT","949982","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Erik Asplund","1955","5","21","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asplund 16444",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","2008-05-27 22:02:00-03","MO","MOBOT","949983","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Erik Asplund","1955","11","23","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"Asplund 18590",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918","2008-05-27 22:02:00-03","MO","MOBOT","949984","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Larke","Benkt Sparre","1967","3","8","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"350.00000000","400.00000000",NA,NA,NA,NA,NA,NA,"Sparre 15111",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","2008-05-27 22:02:00-03","MO","MOBOT","949985","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Sastre","Benkt Sparre","1967","3","16","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,"Sparre 14876",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","2008-05-27 22:02:00-03","MO","MOBOT","949986","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Sastre","Benkt Sparre","1967","7","16","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"Sparre 17602",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","2013-07-28 05:59:00-03","MO","MOBOT","949987","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","P.M. Jørgensen (MO)","Gunnar Wilhelm Harling","1959","2","26","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harling 4312",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","2011-02-25 14:06:00-03","MO","MOBOT","978179","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","W.D. Stevens","Nélida Soria","1993","2",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, cerca de la Col. Aceite-i.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6079",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1923","2017-10-25 05:23:00-02","MO","MOBOT","988162","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L.Liesner","Eric F. Rodríguez Rodríguez|et al.","1995","2","2","Peru","Amazonas","Bagua","Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Río Marañon. Bosque primario, laderas (20-45%).","-78.31666","-4.91666",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,"Rodríguez Rodríguez 321",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"8","5",NA,NA
"1924","2018-08-13 04:32:00-03","MO","MOBOT","995905","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","S. León","Alina Freire|Katya Romoleroux|Ricardo Viteri","1992","7","10","Ecuador","Zamora-Chinchipe",NA,"Parque Nacional Podocarpus, Guardería Bombuscara, 6 km S de Zamora","-78.95","-4.08333",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,"Freire Fierro 2272",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","2008-05-27 22:02:00-03","MO","MOBOT","995906","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","J. Jaramillo","Jaime L. Jaramillo","1984","3","2","Ecuador","Pichincha",NA,"Reserva forestal ENDESA, Río Silanche","-79.03333","0.08333",NA,NA,"650.00000000","700.00000000",NA,NA,NA,NA,NA,NA,"Jaramillo Asanza 6508",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","2008-05-27 22:02:00-03","MO","MOBOT","995907","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Calaway H. Dodson","1974","3","6","Ecuador","Los Ríos",NA,"Río Palenque Biological Station, km 56 Quevedo - Sto Domingo","-79.36666","-0.58333",NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,"Dodson 5454",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","2013-12-24 05:37:00-02","MO","MOBOT","995908","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Roelof A.A. Oldeman|A. Arevalo","1976","5","29","Ecuador","Sucumbíos",NA,"Cononaco","-79.15","-1.31666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Oldeman 119",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","2008-05-27 22:02:00-03","MO","MOBOT","196654","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"A.S. Barfod","1983","1","19","Ecuador","Carchi",NA,"San Marcos. Behind coaiquer-men clearing rain forest for growing maize. Secondary rain forest on terra firme. The area belongs to Govenador Don Ignacio andis situated near his house. Ethnobot. inform.: Santiago Dinero.","-78.33333","1.11666",NA,NA,"660.00000000",NA,NA,NA,NA,NA,NA,NA,"Barfod 41490",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","2010-02-05 20:54:00-02","MO","MOBOT","3295296","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","John James Pipoly, III|Ganeshwar Gharbarran|George Bacchus","1986","12","18","Guyana","East Berbice",NA,"E. Bervice-Corentyne Region. S Awara Savana; 35 miles S of Torani Canal; on Canje R, 3 miles SE of Digitima Creek. Shrub island in savanna and gallery forest.","-57.53333","5.71666",NA,NA,"0E8","25.00000000",NA,NA,NA,NA,NA,NA,"Pipoly 9374",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","2009-11-15 14:28:00-02","MO","MOBOT","3071664","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Steyermark","Julian A. Steyermark|Jesus Hoyos|Bruce K. Holst","1985","3","24","Venezuela","Nueva Esparta",NA,"Isla de Margarita: Cerro Copey. Open rocky banks on ridge by summit. Dwarf cloud forest at and near summit. Glomeropitcairnia erectiflora and Clusia sp. dominant. South of Santa Ana.","-63.91666","11.03416",NA,NA,"400.00000000","850.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 131057",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","2009-12-27 08:51:00-02","MO","MOBOT","3068789","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","J. Hoyos","Julian A. Steyermark|Jesus Hoyos|Bruce K. Holst","1985","3","24","Venezuela","Nueva Esparta",NA,"Isla de Margarita: Cerro Copey. Open rocky banks on ridge by summit. Dwarf cloud forest at and near summit. Glomeropitcairnia erectiflora and Clusia sp. dominant. South of Santa Ana.","-63.91666","11.03416",NA,NA,"400.00000000","850.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 131057",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932","2016-10-13 06:00:00-03","MO","MOBOT","3391471","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","!R.Liesner (MO)","David A. Neill|Christopher Davidson|Sharon R. Christoph","2007","9","20","Ecuador","Zamora-Chinchipe","El Pangui","Cordillera del Cóndor region. Upper Río Wawaime watershed, tributary of Río Quimi. Near site of proposed EcuaCorriente copper mine. Dense, wet cloud forest on steep slopes on substrate of mixed sandstone and clay soil. Dwarf forest on exposed ridges with higher quartzite sand content.","-78.4352777","-3.5786111",NA,NA,"1320.00000000",NA,NA,NA,NA,NA,NA,NA,"Neill 15890",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"416","3",NA,NA
"1933","2015-08-13 05:50:00-03","MO","MOBOT","3118417","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","Sastre","R.M. Harley","1988","11","18","Brazil","Bahia",NA,"Mpio Rio de Contas. Pico das Almas. Vertente leste. Na parte norte do vale abaixo do pico. Campo rupestre.","-41.96666","-13.53333",NA,NA,"1575.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,"Harley 26199",NA,NA,NA,NA,"South America",NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"1934","2018-02-25 05:30:00-03","MO","MOBOT","3118416","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre","C. Sastre","R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","1988","11","6","Brazil","Bahia",NA,"Rio de Contas. Pico das Almas. Vertente leste. Junco. 9-11 km ao NW de cidade. Brejo e area cultivada. Solo arenoso. Em brejo.","-41.88333","-13.53333",NA,NA,"1120.00000000",NA,NA,NA,NA,NA,NA,NA,"Harley 25943",NA,NA,NA,NA,"South America",NA,NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"1935","2012-05-15 10:50:00-03","MO","MOBOT","100455669","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta",NA,"C. Sastre","Reinilda Duré","1984","7","15","Paraguay","Amambay",NA,"Bella Vista, Estancia San Juan a 20 km de la ciudad (S.E).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duré Rodas 318",NA,NA,NA,NA,"South America",NA,NA,"erecta",NA,NA,NA,NA,"1",NA,NA
"1936","2012-03-09 10:26:00-03","MO","MOBOT","100455679","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta",NA,"C. Sastre","Isabel Basualdo","1989","12","9","Paraguay","Caazapá",NA,"2 kms NE San Juan Nepoumuceno.","-55.8","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basualdo 2733",NA,NA,NA,NA,"South America",NA,NA,"erecta",NA,NA,NA,NA,"1",NA,NA
"1937","2009-08-06 14:01:00-03","MO","MOBOT","1881068","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta",NA,"C. Sastre (P)","Thomas B. Croat|Lynn P. Hannon|Mark Menke","2003","5","9","Ecuador","Pastaza",NA,"Vicinity of Shell, along road N to Río Alpayacu, 0.8 Km.","-78.08138","-1.47833",NA,NA,"1121.00000000",NA,NA,NA,NA,NA,NA,NA,"Croat 88894",NA,NA,NA,NA,"South America",NA,NA,"erecta",NA,NA,NA,"1172","2",NA,NA
"1938","2009-10-27 06:06:00-02","MO","MOBOT","1918964","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta",NA,"C. Sastre","Kenneth R. Robertson|Daniel F. Austin","1967","6","15","Guyana",NA,NA,"Monkey-Jump, S of Bartica on Essequibo Riv.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robertson 249",NA,NA,NA,NA,"South America",NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA
