"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"264","2020-09-12 05:00:02-03","US","US","1616706","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"F. C. Hoehne",NA,"1918","12","11","Brazil","São Paulo","São Paulo","Araça","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01914830","US01914830_01 US01914830_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","53584","auto","Dicotyledonae",NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","2653359","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"R. Reitz & D. Klein",NA,"1965","12","12","Brazil","Paraná","Balsa Nova","Rodovia do Café, km 35","-49.6356010437012","-25.5839004516602",NA,NA,"900",NA,"US01914819","US01914819_01 US01914819_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","27346","auto","Dicotyledonae",NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","2568842","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"R. Reitz",NA,"1951","12","30","Brazil","Santa Catarina","Anitápolis","Serrinha","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,"US01914823","US01914823_01 US01914823_02",NA,NA,NA,NA,NA,"Solanales","20462","auto","Dicotyledonae",NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2688037","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"G. Eiten & L. T. Eiten",NA,"1966","11","22","Brazil","Rio de Janeiro","Rio Claro","5,4km along road south of village of Lidice","-44.25","-22.87",NA,NA,"850",NA,"US01914815","US01914815_01 US01914815_02",NA,NA,NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","1617153","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"M. Koscinski",NA,"1932","12","16","Brazil","São Paulo","São Paulo","Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01914827","US01914827_01 US01914827_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","53584","auto","Dicotyledonae",NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","208474","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"A. F. Regnell",NA,"1860","12","18","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"US01914831","US01914831_01 US01914831_02",NA,NA,NA,NA,NA,"Solanales","25710","auto","Dicotyledonae",NA,NA,NA,"1"
"270","2019-12-09 17:30:59-03","UFPR","EFC","13767","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Brotto, M.L.; Völtz, R.R.","2015","02","20","Völtz, R.R.; Brotto, M.L.","490","2015","02","06","Brasil","Paraná","Bocaiúva do Sul","Estrada para o P.E. das Lauráceas","-48.843","-25.0622","-48.8430","-25.0622","850","850","EFC013767",NA,NA,NA,NA,"Árvore 7m alt.; folhas bicolores; flores com pétalas alvas, estames amarelos, aromáticas; borda de floresta secundária em estágio médio. __COMMOM_NAME__: Juá-açu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-12-09 17:30:59-03","UFPR","EFC","11301","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","1634","2011","11","05","Brasil","Santa Catarina","Rio Negrinho","Rio Negrinho/SC","-49.5182991027832","-26.2544002532959",NA,NA,NA,NA,"EFC011301",NA,NA,NA,NA,"árvore de 10 metros de altura __COMMOM_NAME__: fumeiro-alho",NA,NA,"51012","auto",NA,NA,NA,NA,NA
"272","2019-12-09 17:30:59-03","UFPR","EFC","16805","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Völtz, R.R.","2017","12","04","Völtz, R.R.; Brotto, M.L.","1502","2017","12","04","Brasil","Paraná","Tunas do Paraná","Estrada para a localidade de Marques de Abrantes","-48.9138","-24.955","-48.9138","-24.955","890","890","EFC016805",NA,NA,NA,NA,"Árvore 7 m alt.; flores com cálice castanho, pétalas alvas e anteras amarelas; borda de floresta secundária. Transição Floresta Ombrófila Mista / Floresta Ombrófila Densa Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:32:11-03","USP","SPF","114413","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Souza, VC","10542","1996","01","26","Brasil","São Paulo","Buri",NA,"-48.586639","-23.893972","-48.586639","-23.893972","700","700","SPF00114413","SPF00114413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:32:11-03","USP","SPF","116557","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Souza, VC","10392","1996","01","24","Brasil","São Paulo","Avaré",NA,"-48.964694","-23.185194","-48.964694","-23.185194","610","610","SPF00116557","SPF00116557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-15 18:30:14-03","USP","SPF","211816","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR","2016","08","31","Ceccantini, GCT; Locosselli, GM; Balboni, BM; Martinelli, VF","3213","2007",NA,NA,"Brasil","São Paulo","Mauá","Topo de Serra. 100 m do braço da represa Billings. Fundo de vale. Resgate do Rodoanel Lote 1.","-46.489917","-23.743611","-46.489917","-23.743611",NA,NA,"SPF00211816","SPF00211816",NA,NA,NA,"Árvore tombada, ca. 8 m alt. DB = 20 cm. Fruto verde. Madeira coletada na base e a 5 m do solo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:32:11-03","USP","SPF","145893","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","França, GS",NA,NA,NA,"França, GS","148","2000","10","14","Brasil","Minas Gerais",NA,"Paraíso. Entre Pedra São Domingos e bairro Pessegueiro.","-45.970833","-22.686944","-45.970833","-22.686944","1660","1660","SPF00145893","SPF00145893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:32:11-03","USP","SPF","196526","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Freitas, HS","2009",NA,NA,"Freitas, HS","104","2008","02","04","Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813","SPF00196526","SPF00196526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:32:11-03","USP","SPF","196528","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Freitas, HS","2009",NA,NA,"Freitas, HS","103","2007","06","13","Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778","-44.656667","-22.642778","504","504","SPF00196528","SPF00196528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:32:11-03","USP","SPF","97301","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mamede, MCH; Rapini, A","1994",NA,NA,"Garcia, RJF","482","1994","05","25","Brasil","São Paulo","São Paulo","APA Parque e Fazenda do Carmo","-46.466667","-23.583333","-46.466667","-23.583333","800","800","SPF00097301","SPF00097301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:32:11-03","USP","SPF","97303","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mamede, MCH; Rapini, A","1994",NA,NA,"Garcia, RJF","457","1994","05","24","Brasil","São Paulo","São Paulo","APA Parque e Fazenda do Carmo","-46.466667","-23.583333","-46.466667","-23.583333","850","850","SPF00097303","SPF00097303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:32:11-03","USP","SPF","97299","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Bernacci, LC","20","1994","04","12","Brasil","São Paulo","Jundiaí","Estação Experimental do IAC","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SPF00097299","SPF00097299",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"282","2019-11-13 11:32:11-03","USP","SPF","116368","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Árbocz, GF","2778","1996","05","24","Brasil","São Paulo","Queluz",NA,"-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"SPF00116368","SPF00116368",NA,NA,NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA
"283","2019-11-13 11:32:11-03","USP","SPF","166913","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Garcia, RJF","453","1984","12","10","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00166913","SPF00166913",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"284","2019-11-13 11:32:11-03","USP","SPF","101234","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Godoy, SAP","530","1995","05","23","Brasil","São Paulo","São Paulo","APA Parque e Fazenda do Carmo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00101234","SPF00101234",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"285","2019-11-13 11:32:11-03","USP","SPF","112675","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1980","10",NA,"Rossi, L","78","1979","10","04","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112675","SPF00112675",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"286","2019-11-13 11:32:11-03","USP","SPF","112676","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1980","10",NA,"Rossi, L","196","1980","05","02","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112676","SPF00112676",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"287","2019-11-13 11:32:11-03","USP","SPF","112677","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1980","11",NA,"Rossi, L","207","1980","09","23","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112677","SPF00112677",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"288","2019-11-13 11:32:11-03","USP","SPF","153432","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, JR; Semir, J","1996","10",NA,"Rosa, NA","3781","1980","11","16","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00153432","SPF00153432",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"289","2019-11-13 11:32:11-03","USP","SPF","166683","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Duarte, MC","5","2002","11","19","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,"780","780","SPF00166683","SPF00166683",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"290","2019-11-13 11:32:11-03","USP","SPF","13850","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1946","08","16","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013850","SPF00013850",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"291","2019-11-13 11:32:11-03","USP","SPF","13638","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1951","08","29","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013638","SPF00013638",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"292","2019-11-13 11:32:11-03","USP","SPF","11456","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Hoehne, W",NA,NA,NA,"Hoehne, W","s.n.","1945","01","16","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00011456","SPF00011456",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"293","2019-11-13 11:32:11-03","USP","SPF","116182","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, LL","2009","08",NA,"Souza, VC","s.n.","1987","10","08","Brasil","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00116182","SPF00116182",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"294","2019-11-13 11:32:11-03","USP","SPF","153433","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, LAF","1994",NA,NA,"Chiea, SAC","724","1991","11","22","Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,"SPF00153433","SPF00153433",NA,NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA
"295","2014-04-04 18:28:44-03","PNFM","IRAI","2721","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Cordeiro, J.","2011","01","01","Ristow, R.","851","2010","09","25","Brasil","Paraná","Curitiba","Mirante do Parque Passaúna","-49.378222","-25.475944","-49.378222","-25.475944",NA,NA,"IRAI00002721",NA,NA,NA,NA,"Árvore, 4 m, folhas pilosas, flor alba","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"296","2014-04-04 18:28:44-03","PNFM","IRAI","4759","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Estevan, D.A.","2004","01","01","Estevan, D.A.","224","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro",NA,NA,NA,NA,NA,NA,"IRAI00004759",NA,NA,NA,NA,"Árvore, 12 m, corola branca. Beira da mata, Floresta Ombrófila Mista de Araucária","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-25 13:53:40-03","UNIVILLE","JOI","11175","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","D.A. Estevan","2004","01","01","D.A. Estevan et al.","224","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"JOI011175",NA,NA,NA,NA,"; HABITAT: beira da mata; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Mista de Araucária",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"298","2019-10-07 09:18:12-03","UEFS","HUEFS","213443","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Neves, D.M.","1391","2013","06","30","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia.","-44.614167","-22.450833","44W36'51''","22S27'3''","794","794","HUEFS0213443","HUEFS0213443",NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA
"299","2019-10-07 09:18:12-03","UEFS","HUEFS","233066","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Brotto, M.L.","2128","2015","10","29","Brasil","Paraná","Adrianópolis","Mato limpo, Berneck.","-48.723611","-24.8525","48W43'25''","24S51'9''","910","910","HUEFS0233066","HUEFS0233066",NA,NA,NA,"Floresta Ombrófila Densa Montana, beira de estrada.","Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA
"300","2019-10-07 09:18:12-03","UEFS","HUEFS","49800","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L.Giacomin","2013","09",NA,"Silva, J.M.","3128","1999","12","15","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"HUEFS0049800","HUEFS0049800",NA,NA,NA,"Floresta atlântica da encosta do morro.","Angiospermae","Solanales","41885","auto","Asteranae",NA,NA,NA,NA
"301","2019-10-07 09:18:12-03","UEFS","HUEFS","21620","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L.Giacomin","2013","09",NA,"Hatschbach, G.","61446","1994","12","07","Brasil","Paraná","Rio Branco do Sul","Serra do Caetê.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"HUEFS0021620","HUEFS0021620",NA,NA,NA,"Mata degradada.","Angiospermae","Solanales","37352","auto","Asteranae",NA,NA,NA,NA
"302","2017-04-21 09:54:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","17588","1967","10","27","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"17588",NA
"303","2019-09-04 19:30:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"A. Glaziou","8860",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"304","2015-03-07 08:28:40-03","F","FMNH-SEEDPLANTS","V0128019F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128019F","V0128019F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"305","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128020F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128020F","V0128020F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"306","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128021F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128021F","V0128021F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"307","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128022F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128022F","V0128022F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"308","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128023F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128023F","V0128023F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"309","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128024F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128024F","V0128024F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"310","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128025F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128025F","V0128025F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"311","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128026F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128026F","V0128026F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"312","2015-03-07 08:30:58-03","F","FMNH-SEEDPLANTS","V0128027F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0128027F","V0128027F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"313","2015-03-07 09:05:30-03","F","FMNH-SEEDPLANTS","V0176082F","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0176082F","V0176082F_01","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"314","2020-10-14 16:35:28-03","UFVJM","HDJF","7543","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Paixão, FA","18P17","2018","10","24","Brasil","Minas Gerais","Bugre","Rio Doce, Margem Direita","-42.355056","-19.303778","-42.355056","-19.303778","200","200","HDJF007543","HDJF007543_01","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-04-07 16:32:47-03","IAC","IAC","24405","S","Plantae","Solanaceae-8.Solanoideae","Solanum","bullatum","Solanum bullatum","Vell.","L.L. Giacomin","2011","09","24","E. Basseto","1","1977","08","24","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,"Não localizado no acervo!",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-04-07 16:32:47-03","IAC","IAC","24406","S","Plantae","Solanaceae-8.Solanoideae","Solanum","bullatum","Solanum bullatum","Vell.","L.L. Giacomin","2011","09","28","R.A. Pinho","35","1963","10","28","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,"Não localizado no acervo!",NA,NA,NA,NA,NA,NA,NA,NA,NA
