"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1329","2017-11-20 09:32:00-02","MO","MOBOT","101011034","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"R. Gómez|et al.","Gómez-Martínez 529","1989","4","1","South America","Venezuela",NA,NA,NA,NA,"Apure","Sector Mata Oscura, a unos 5 km al E de Las Galeras del Cinaruco.",NA,NA,"Aubl.",NA,"J. Wurdack","Pedro Camejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1330","2018-02-15 13:11:00-02","MO","MOBOT","101030660","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Basil Stergios","Stergios 12186","1988","4","13","South America","Venezuela",NA,NA,NA,NA,"Bolívar","Selva humedas de ciénaga y de lomerio bajo del Rio Caura, aprox. 2 km abajo del Caño Guacamaya (Guaya).",NA,NA,"Aubl.",NA,"J. Wurdack",NA,"-64.0166667","4.7333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1331","2018-04-11 15:02:00-03","MO","MOBOT","101039102","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Michael H. Nee","Nee 58852","2011","12","29","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Los Ángeles ranch, 5.6 km (by air) E of main plaza of Ascención de Guarayos, on gravel road to La Chonta.",NA,NA,"Aubl.",NA,NA,"Guarayos","-63.1355555","-15.8861111","215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1332","2019-04-08 13:12:00-03","MO","MOBOT","101124070","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 498","1998","7","16","South America","Peru",NA,NA,NA,NA,"Loreto","Iquitos. Carretera Iquitos-Nauta. Km 21. Allpahuayo.",NA,NA,"Aubl.",NA,"F.A. Michelangeli","Maynas","-73.5","-4.1666667","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1333","2019-04-08 14:08:00-03","MO","MOBOT","101124089","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 501","1998","7","17","South America","Peru",NA,NA,NA,NA,"Loreto","Iquitos. Puerto Almendras, Núeleo de la UNAP. Río Nanay.",NA,NA,"Aubl.",NA,"F.A. Michelangeli","Maynas","-73.5833333","-3.9166667","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1334","2019-05-15 11:15:00-03","MO","MOBOT","101130576","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Josefina Espina Z.|M. Mosquera Rios","Espina Z. 2203","1986","8","24","South America","Colombia",NA,NA,NA,NA,"Chocó","Corregimiento La Loma, granja CEAT.",NA,NA,"Aubl.",NA,"G. Lozano","Bojaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1335","2020-08-06 04:41:00-03","MO","MOBOT","101203882","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Efraín Freire|R. Quillupangui","Freire Mayorga 10133","2010","10","13","South America","Ecuador",NA,NA,NA,NA,"Sucumbíos","Parroquia Sevilla, sector Reserva Cofan Bermejo, Rio Bermejo.",NA,NA,"Aubl.",NA,NA,"Cascales",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1336","2020-11-06 08:11:00-03","MO","MOBOT","101232307","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Nina Malaver","Malaver 1","2019","6","16","South America","Ecuador",NA,NA,NA,NA,"Pastaza","Madre Tierra. Comunidad Puerto Santa Ana, sector Yana Rumi, sendero natural junto al río. Bosque secundario",NA,NA,"Aubl.",NA,NA,"Mera","-77.9622222","-1.6397222","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1337","2017-10-25 05:23:00-02","MO","MOBOT","1061856","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Eric F. Rodríguez Rodríguez","Rodríguez Rodríguez 544","1995","10","17","South America","Peru",NA,NA,NA,NA,"Amazonas","Dist. Imaza, Comunidad de YamayakatBosque primario, alrededores rio Kusu. 30% de pendiente.",NA,NA,"Aubl.",NA,"R.Vásquez & R. Rojas (MO)","Bagua","-78.3166667","-4.9166667","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"1338","2017-10-25 05:23:00-02","MO","MOBOT","1061862","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Eric F. Rodríguez Rodríguez","Rodríguez Rodríguez 541","1995","10","17","South America","Peru",NA,NA,NA,NA,"Amazonas","Dist. Imaza, Comunidad de YamayakatBosque primario, alrededores rio Kusu. 30% de pendiente.",NA,NA,"Aubl.",NA,"R.Vásquez & R. Rojas (MO)","Bagua","-78.3166667","-4.9166667","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1339","2013-06-02 05:37:00-03","MO","MOBOT","1063639","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Efraín Freire|P. Cerda","Freire Mayorga 73","1996","2","14","South America","Ecuador",NA,NA,NA,NA,"Napo","Loreto. Faldas del volcán Sumaco. Al oeste de Avila Viejo. Bloque 19, línea sísmica 8. Compañía Triton. Bosque húmedo Tropical. Bosque primario. Suelo en roca sedimentaria.",NA,NA,"Aubl.",NA,"E. Cotton (AAU)",NA,"-77.45","-0.63333","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2013-06-02 05:37:00-03","MO","MOBOT","1065100","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Efraín Freire|J. Cerda","Freire Mayorga 238","1996","3","25","South America","Ecuador",NA,NA,NA,NA,"Napo","Loreto. Parque Nacional Sumaco Napo-Galeras. Matorral de Bambú. Bloque 19, línea sísmica 22. Compañía Triton. Bosque pluvial Premontano. Bosque primario. Suelo en roca sedimentaria.",NA,NA,"Aubl.",NA,"E. Cotton (AAU)",NA,"-77.46666","-0.78333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2019-09-03 04:36:00-03","MO","MOBOT","1065494","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Homero Vargas|P. Grefa","Vargas López 767","1996","3","2","South America","Ecuador",NA,NA,NA,NA,"Napo","Loreto. Faldas del volcán Sumaco. A 700 m al sureste de la cabezera del río Huataraco. Bloque 19, línea sísmica 14. Compañía Triton. Bosque muy húmedo Tropical. Bosque primario. Suelo con roca sedimentaria.",NA,NA,"Aubl.",NA,"Elvira Cotton (AAU), December",NA,"-77.48333","-0.68333","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2013-08-18 09:30:00-03","MO","MOBOT","1065509","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Efraín Freire|J. Cerda","Freire Mayorga 367","1996","4","16","South America","Ecuador",NA,NA,NA,NA,"Napo","Parque Nacional Sumaco Napo-Galeras. Faldas de Galeras. Bloque 19, línea sísmica 30. Compañía Triton. Bosque húmedo Tropical. Bosque primario. Suelo aluvial.",NA,NA,"Aubl.",NA,"E. Cotton (AAU)","Archidona","-77.55","-0.8833333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1343","2013-03-29 13:56:00-03","MO","MOBOT","1075778","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cesár A. Grández","Grández Rios 3582","1992","1","23","South America","Peru",NA,NA,NA,NA,"Loreto","Sucusari. Bosque Primario.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Maynas","-72.9","-3.25","120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1344","2013-03-29 13:56:00-03","MO","MOBOT","1075878","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cesár A. Grández","Grández Rios 3143","1992","1","21","South America","Peru",NA,NA,NA,NA,"Loreto","Sucusari. Bosque Primario.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Maynas","-72.9","-3.25","120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1345","2017-02-03 05:18:00-02","MO","MOBOT","1094838","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Dairon Cárdenas L.|G. Gangi|et al.","Cárdenas López 4413","1994","3","22","South America","Colombia",NA,NA,NA,NA,"Caquetá","Araracuara, vía al aeropuerto, 1000 m de la carretera, Villa Nueva, Bh-T. Plano sedimentario terciario.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)",NA,"-72.2833333","-0.4","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1346","2017-05-14 14:36:00-03","MO","MOBOT","314876","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Thomas B. Croat","Croat 19772","1972","8","27","South America","Peru",NA,NA,NA,NA,"Loreto","Quebrada de Tahuayo above Tamishiyaco.",NA,NA,"Aubl.",NA,"R.Liesner",NA,"-73.1388889","-4.0619444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"298","7",NA
"1347","2017-02-03 05:18:00-02","MO","MOBOT","1094840","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Dairon Cárdenas L.|et al.","Cárdenas López 7130","1996","1","28","South America","Colombia",NA,NA,NA,NA,"Guaviare","Mpio. San José del Guaviare, sector de Laguna Pavón II. Territorio NUKAK, bosque maduro, Bmh-T, 164.5 km a 9 E de San José.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)",NA,"-71.1438889","2.6016667","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1348","2011-06-21 05:10:00-03","MO","MOBOT","1127869","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 4735","1994","4","11","South America","Colombia",NA,NA,NA,NA,"Antioquia","Vereda Arenasblancas.",NA,NA,"Aubl.",NA,"F. Michelangeli (NY)","Amalfi","-74.9166667","6.9166667","1100.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1349","2008-05-27 22:02:00-03","MO","MOBOT","1153955","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Marisol Garvizu|A.M. Carrión","Garvizu 204","1997","10","11","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. A 50 m del campamento. Al borde del bosque de galeria o isla de bosque; orilla del arroyo.",NA,NA,"Aubl.",NA,"S. Renner (MO)","Velasco","-60.7425","-14.3625","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2013-03-29 13:56:00-03","MO","MOBOT","1155050","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"A.M. Carrión|Timothy J. Killeen|Marisol Garvizu|G. McKincley","Carrión Cuellar 393","1996","10","13","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta, aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde de galeria. Margen del bosque y el cerrado.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Velasco","-60.7425","-14.3625","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1351","2017-10-25 05:23:00-02","MO","MOBOT","1159024","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1475","1997","2","12","South America","Peru",NA,NA,NA,NA,"Amazonas","Distrito El Cenepa, Comunidad de Mamayaque. Bosque primario, cerro Sakee-gaig.",NA,NA,"Aubl.",NA,"R.Vásquez & R. Rojas (MO)","Condorcanqui","-78.2336111","-4.5802778","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"1352","2008-05-27 22:02:00-03","MO","MOBOT","1183910","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Santiago Madriñán|Goya Ngan|et al.","Madriñán R. 1195","1993","4","28","South America","Colombia",NA,NA,NA,NA,"Vaupés","Caño Cubiyú. Comunidad Indígena La Sabana. Rainforest adjacent to sandstone savanah. Patches of myrmecophyllus plants (Cubeo= Hodahitaba =devil's gardens).",NA,NA,"Aubl.",NA,NA,NA,"-70.85","1.25","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2020-03-02 10:19:00-03","MO","MOBOT","1191827","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Thomas B. Croat|John F. Gaskin","Croat 80465A","1997","7","28","South America","Colombia",NA,NA,NA,NA,"Valle del Cauca","Bahia Málaga, vicinity Base Naval Málaga, along road to Buenaventura, ca. 1 km from base ca. Km 104. GPS coordinates.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)",NA,"-77.3333333","3.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"786","1",NA
"1354","2008-05-27 22:02:00-03","MO","MOBOT","1195727","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"G. Thomson|Timothy J. Killeen|A. Barker","Thomson 16","1997","6","29","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","Inundated pampa",NA,NA,"Aubl.",NA,"S. Renner (MO)","Velasco","-60.9125","-14.57944","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"1355","2013-03-29 15:44:00-03","MO","MOBOT","1197257","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Thomas B. Croat|John F. Gaskin","Croat 80771","1997","8","13","South America","Colombia",NA,NA,NA,NA,"Chocó","Along road between Tadó and Istmina, 3.5 km W of bridge over Río San Juan at Tadó, 5.0 km E of Las Animas. GPS coordinates.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)",NA,"-76.5933333","5.275","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"799","1",NA
"1356","2019-09-03 04:36:00-03","MO","MOBOT","1198279","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"David A. Neill|Aída Alvarez|Efraín Freire|Homero Vargas","Neill 10940","1997","9","6","South America","Ecuador",NA,NA,NA,NA,"Pastaza","Colonia La Independencia, 30 km east of Puyo. Proposed ARCO petroleum facility. Premontane Wet Forest on plateau; primary forest remnants and pasture.",NA,NA,"Aubl.",NA,"D.A. Neill","Pastaza","-77.75","-1.36666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1357","2013-03-29 13:50:00-03","MO","MOBOT","1201023","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Santiago Madriñán|César E. Barbosa","Madriñán R. 1001","1993","4","11","South America","Colombia",NA,NA,NA,NA,"Guainía","Maimachi, Serranía del Naquén. Maimachi, alrededores y mina vieja.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)",NA,"-68.2333333","2.15","115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1358","2018-10-02 08:08:00-03","MO","MOBOT","1208642","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Charlotte M. Taylor|Roy E. Gereau|Wilson Devia A.","Taylor 12200","1997","9","29","South America","Colombia",NA,NA,NA,NA,"Valle del Cauca","Corregimiento Córdoba, vereda San Cipriano, Reserva Natural Río Escalerete desde la planta de Acuavalle a la Parcela Permanente. Año del Niño.",NA,NA,"Aubl.",NA,"F. A. Michelangeli","Buenaventura","-76.8666667","3.8333333","110.00000000","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"260","6",NA
"1359","2013-03-19 13:17:00-03","MO","MOBOT","1209905","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"José Schunke V.","Schunke Vigo 8635","1975","5","25","South America","Peru",NA,NA,NA,NA,"San Martín","Distrito Tocache Nuevo. Vicinity around Tocache. [Fieldbook information lost].",NA,NA,"Aubl.",NA,"F. A. Michelangeli (CAS)","Mariscal Cáceres","-76.5125","-8.18416","400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113","5",NA
"1360","2014-01-19 05:30:00-02","MO","MOBOT","1229831","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Tamara Núñez|C. Tapuy","Núñez 719","1997","8","29","South America","Ecuador",NA,NA,NA,NA,"Napo","Construcción de Carretera Campococha-Chontapunta. Sendero hacia Río Rodríguez-Camino Huaorani. Bosque húmedo Tropical. Bosque primario.",NA,NA,"Aubl.",NA,"Elvira Cotton (AAU), April","Tena","-77.41666","-0.91666","300.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"1361","2008-05-27 22:02:00-03","MO","MOBOT","1234055","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"F. Cornejo|A. Balarezo","Cornejo Valverde 2755","1996","11","17","South America","Peru",NA,NA,NA,NA,"Puno","Cabeceras del Río Candamo. Colinoso.",NA,NA,"Aubl.",NA,"Fernando Cornejo","Carabaya","-70.11666","-13.3","800.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","2",NA
"1362","2013-03-15 15:03:00-03","MO","MOBOT","1238630","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Evaristo Chávez","Chávez 62","1997","9","22","South America","Peru",NA,NA,NA,NA,"Amazonas","Dtto. Imaza, Tuyankuwas, Comunidad de Yanat. Bosque primario.",NA,NA,"Aubl.",NA,"R.Vásquez & R. Rojas (MO)","Bagua","-78.5","-4.75","750.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"1363","2015-03-21 15:33:00-03","MO","MOBOT","1238754","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rocío Rojas|et al.","Rojas Gonzáles 439","1997","10","23","South America","Peru",NA,NA,NA,NA,"Amazonas","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Bosque primario.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Bagua","-78.3613889","-5.2569444","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"1364","2013-03-15 15:00:00-03","MO","MOBOT","1238805","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rocío Rojas|et al.","Rojas Gonzáles 490","1997","10","25","South America","Peru",NA,NA,NA,NA,"Amazonas","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Bosque primario.",NA,NA,"Aubl.",NA,"R.Vásquez & R. Rojas (MO)","Bagua","-78.3613889","-5.2569444","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"1365","2014-04-04 05:49:00-03","MO","MOBOT","1239179","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 24691","1997","10","25","South America","Peru",NA,NA,NA,NA,"Amazonas","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Bosque primario, transición a Campau.",NA,NA,"Aubl.",NA,"R.Vásquez & R. Rojas (MO)","Bagua","-78.3686111","-5.2655556","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"1366","2014-04-04 05:50:00-03","MO","MOBOT","1251876","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 22084","1997","1","21","South America","Peru",NA,NA,NA,NA,"Amazonas","Distrito El Cenepa, Comunidad Aguaruna Pagki-Suwa, Río Cenepa. Bosque primario, sobre colinas con suelos amarillentos.",NA,NA,"Aubl.",NA,"F. A. Michelangeli (CAS)","Condorcanqui","-78.17611","-4.52638","289.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"1367","2014-04-04 05:50:00-03","MO","MOBOT","1253313","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 23521","1997","4","23","South America","Peru",NA,NA,NA,NA,"Loreto","Distrito Iquitos, Allpahuayo-IIAP. Bosque primario, sobre arena blanca Varillal Alto Seco, transecto 2 x 500 m.",NA,NA,"Aubl.",NA,NA,"Maynas","-73.42972","-3.95527","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1368","2014-04-04 05:50:00-03","MO","MOBOT","1253578","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 23786","1997","4","30","South America","Peru",NA,NA,NA,NA,"Loreto","Distrito Iquitos, El Dorado-INIA. Bosque primario, suelo con arena blanca Varillal Alto Húmedo, transecto 2 x 500 m.",NA,NA,"Aubl.",NA,"F. A. Michelangeli (CAS)","Maynas","-73.41","-3.95194","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"1369","2015-06-08 05:27:00-03","MO","MOBOT","1277251","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"M. V. Arbeláez|et al.","Arbeláez 949","1998","3","16","South America","Colombia",NA,NA,NA,NA,"Caquetá","Sitio Sabanas del Yari, margen izquierda, 35-40 min. caminando desde el chorro de la gamitana. Colecciones sobre afloramiento rocoso.",NA,NA,"Aubl.",NA,"S.S. Renner (MO)","Solano","-72.43333","-0.23333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2017-02-03 05:18:00-02","MO","MOBOT","1283103","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Dairon Cárdenas L.|G. Gangi","Cárdenas López 4624A","1994","4","7","South America","Colombia",NA,NA,NA,NA,"Amazonas","Río Caquetá. Inspección Santa Isabel. trocha Isabel a Mirití, Bh-T. Areniscas disectadas.",NA,NA,"Aubl.",NA,NA,"Leticia","-69.9194445","-1.1919444","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1371","2013-03-29 13:52:00-03","MO","MOBOT","1298725","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Camilo Díaz S.|et al.","Díaz Santibáñez 9239","1997","9","28","South America","Peru",NA,NA,NA,NA,"Madre de Dios","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Quebrada Shuyo.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"320","6",NA
"1372","2008-05-27 22:02:00-03","MO","MOBOT","1302556","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Ronald L. Liesner|Mario Guariglia","Liesner 11604","1981","4","30","South America","Venezuela",NA,NA,NA,NA,"Táchira","10 (airline) km E of La Fundación, 13 to 23 km by road, around Represa Dorada. Primary evergreen forest with patches of secondary vegetation. Soils tending to be sandy, derived from metamorphic rock (schist or gneiss). Lat. & Long. Approx.",NA,NA,"Aubl.",NA,"Wurdack",NA,"-71.76666","7.78333","600.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83",NA,NA
