"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"292","2021-03-04 15:42:45-03","IF","SPSF","36285","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"A.Oriani","635","2005","03","28","Brasil","SP","Eldorado","-48.469444","-24.6175",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"P.E.Jacupiranga- Núcleo Caverna do Diabo","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"293","2021-03-04 15:42:45-03","IF","SPSF","31640","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"S.Bortoleto","47","2002","04","20","Brasil","SP","Sete Barras","-47.968889","-24.0675",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual Carlos Botelho","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"294","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis","Moq.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colitur in hortis europaeis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis","Moq.",NA,NA,NA,NA,"Riedel, L","1354",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis primaevis umbrosis pr Rio de Janeiro et Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Lund, PW","Herbar. Was.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis umbrosis pr. Rio de Janeiro, in monte Corcovado, ad Tijucca alibique in Brasiliae parte meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Schott, HW","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis umbrosis pr. Rio de Janeiro, in monte Corcovado, ad Tijucca alibique in Brasiliae parte meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Glaziou, AFM","6096",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis umbrosis pr. Rio de Janeiro, in monte Corcovado, ad Tijucca alibique in Brasiliae parte meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis umbrosis pr. Rio de Janeiro, in monte Corcovado, ad Tijucca alibique in Brasiliae parte meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis umbrosis pr. Rio de Janeiro, in monte Corcovado, ad Tijucca alibique in Brasiliae parte meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis umbrosis pr. Rio de Janeiro, in monte Corcovado, ad Tijucca alibique in Brasiliae parte meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:06:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Langsdorff, GB; Riedel, L","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in silvis umbrosis pr. Rio de Janeiro, in monte Corcovado, ad Tijucca alibique in Brasiliae parte meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-08 12:31:33-03","UFRGS","ICN","065241","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Sobral, M",NA,NA,NA,"Sobral, M","2866","1984","01",NA,"Brasil","RS","Faxinal do Soturno","-53.4446983337402","-29.5746994018555",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; erva; em interior",NA,NA,"divisa Cambará do Sul RS - Praia Grande SC","Dicotyledon",NA,"América do Sul",NA,"11227","auto",NA,NA,NA,NA,NA,NA
"304","2021-02-08 12:31:33-03","UFRGS","ICN","197453","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Külkamp, J",NA,NA,NA,"Külkamp, J","51","2015","02","02","Brasil","SC","Santa Rosa de Lima","-49.127799987793","-28.0391998291016",NA,NA,NA,NA,"Erva 40 cm de altura.; Floresta Ombrófila densa, área de regeneração secundária",NA,NA,"Comunidade de Santa Catarina","Dicotyledon",NA,"América do Sul",NA,"20042","auto",NA,NA,NA,NA,NA,NA
"305","2021-02-08 12:31:33-03","UFRGS","ICN","016153","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Rambo, B",NA,NA,NA,"Rambo, B","49739","1951","01","18","Brasil","RS","Lagoa dos Quadros",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-08 12:31:33-03","UFRGS","ICN","192899","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lozano, ED","2016",NA,NA,"Lozano, ED; Canestraro, BK","2946","2015","03","07","Brasil","PR","Morretes","-48.898889","-25.331667","-48.898889","-25.331667",NA,NA,"Herbácea de 50 cm; frutos imaturos verdes.; Floresta Ombrófila Densa Montana- interior da mata",NA,NA,"Estrada da Graciosa- Caminho dos Jesuítas","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-08 12:31:33-03","UFRGS","ICN","186164","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Siqueira, JC","2007",NA,NA,"Silva, JM; Ribas, OS; Vaz, J","4546","2006","01","05","Brasil","PR","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Erva de 50cm; flor creme, folha vinosa no verso.; Interior da floresta atlântica.",NA,NA,"Fazenda Mato Limpo, Berneck.","Dicotyledon",NA,"América do Sul",NA,"49901","auto",NA,NA,NA,NA,NA,NA
"308","2021-02-08 12:31:33-03","UFRGS","ICN","184202","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Jarenkow, JA","2002","01",NA,"Jarenkow, JA; Molz, M","3975","2002","01","17","Brasil","RS","Caraá","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"Erva em interior de fragmento florestal. Flores verdosas; Floresta Estacional",NA,NA,"Nascente do rio dos Sinos","Dicotyledon",NA,"América do Sul",NA,"21250","auto",NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:31:33-03","UFRGS","ICN","016152","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Rambo, B",NA,NA,NA,"Rambo, B","46978","1950","05","01","Brasil","RS","Glorinha","-50.7831001281738","-29.8805999755859",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; em mato úmido",NA,NA,"perto de Gravataí","Dicotyledon",NA,"América do Sul",NA,"13560","auto",NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:31:33-03","UFRGS","ICN","031107","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Citadini, V; Irgang, BE; Baptista, LRM","s.n.","1976","03","19","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; em locais mais abertos do mato",NA,NA,"Morro Alto","Dicotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:31:33-03","UFRGS","ICN","004757","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Irgang, BE",NA,NA,NA,"Baptista, LRM; Irgang, BE","s.n.","1967","02","03","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; campo",NA,NA,"Parque St. Hilaire","Dicotyledon",NA,"América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"312","2020-06-26 10:18:23-03","MCN-FZBRS","HAS","95536","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Molz, M.",NA,NA,NA,"Senna, R.M.; Molz, M.","1740","2018","06",NA,"Brasil","Rio Grande do Sul","Glorinha","-50.8516","-29.93551","-50,8516000","-29,9355100","32","32","erva, interior de mata","HAS0095536",NA,"APA do Banhado Grande","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","43905","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Schmidt, R.","755","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"bredo-do-mato; Erva; Em Perigo.","HAS0043905",NA,"Reserva Biológica da Serra Geral; Vale da Linha Encantada, trilha até Sanga do Paraguaio","Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"314","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","43195","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Senna, R.M.","566","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"bredo-do-mato; mata atlântica ; erva na mata; flores brancas; Projeto Mata Atlântica; Em Perigo.","HAS0043195",NA,"Reserva Biológica da Serra Geral, Vale do Ligeiro.","Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"315","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","43519","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Mansan, C.","s.n.","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"bredo-do-mato; mata paludosa/UTM619964/6750852 ; erva; Projeto Mata Atlântica; Em Perigo.","HAS0043519",NA,"Parque Estadual de Itapeva.","Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"316","2019-11-21 09:57:58-03","IBt","SP","192405","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Custodio Filho, A","1986","05","10","Custodio Filho, A; Cerati, TM","1246","1983","03","30","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"Estação Biológica de Boracéia, 23°38'- 39' S e 45°52'- 53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-21 09:57:58-03","IBt","SP","193245","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Siqueira, JC","2002",NA,NA,"Guerra, TP; Custodio Filho, A","55","1983","07","07","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"Estação Biológica de Boracéia, 23°38'- 49' S e 45°52'- 53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 09:57:58-03","IBt","SP","195822","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Custodio Filho, A","1986","09","20","Custodio Filho, A","2109","1983","12","28","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"Estação Biológica de Boracéia, 23°38'- 49' S e 45°52'- 53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 09:57:58-03","IBt","SP","196085","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Custodio Filho, A","1986","09","20","Custodio Filho, A","2257","1984","02","10","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"Estação Biológica de Boracéia, 23°38'- 49' S e 45°52'- 53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 09:57:58-03","IBt","SP","192204","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Siqueira, JC","2002",NA,NA,"Custodio Filho, A","1347","1983","05","10","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"Estação Biológica de Boracéia, 23°38'- 49' S e 45°52'- 53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 09:57:58-03","IBt","SP","17202","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Toledo, VF","1943","10","11","Kuhlmann, M","s.n.","1926","04","01","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raiz da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-04 09:01:18-03","IBt","SP","275811","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Mariano, E","1994","12","15","Souza, VC; Capellari Jr, L; Miyagi, PH; Ivanauskas, NM; Pereira, VF; Moncaio, E; Berg, C","5972","1994","04","23","Brasil","São Paulo","Iporanga","-48.833333","-24.533333","-48.833333","-24.533333","500","700",NA,NA,NA,"Caminho entre a estrada Apiaí - Iporanga e a Caverna da Lage Branca. Interior da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-03-12 10:23:51-03","IBt","SP","272271","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Rossi, L",NA,NA,NA,"Rossi, L; Anunciação, EA","1404","1994","01","13","Brasil","São Paulo","Iguape","-47.333333","-24.366667","-47.333333","-24.366667","800","800","Herbácea, inflorescência esverdeada",NA,NA,"Estação Ecológica Juréia-Itatins, Serra dos Itatins, picada entre o alojamento do Núcleo Despraiado e o alto da Serra, mata de encosta bem preservada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 09:57:58-03","IBt","SP","289023","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Senna, LR","2009","01",NA,"Pirani, JR; Garcia, RF","3109","1994","04","19","Brasil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","550","550",NA,NA,NA,"Serra de Paranapiacaba, Fazenda Itereí. Trilha Capoeirinha. BR-116, km 350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 09:57:58-03","IBt","SP","196108","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Custodio Filho, A","1986","05","10","Custodio Filho, A","2237","1984","02","03","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"Estação Biológica de Boracéia, 23°38'- 49' S e 45°52'- 53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 09:57:58-03","IBt","SP","197850","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Custodio Filho, A","1986","09","20","Maruffa, AC; Custodio Filho, A","98","1984","02","10","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"Estação Biológica de Boracéia, 23°38'- 49' S e 45°52'- 53' W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-10 08:57:52-03","IBt","SP","290303","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Siqueira, JC","1996","10",NA,"Souza, JP; Miyagi, PH; Zandoval, JA","133","1995","02","16","Brasil","São Paulo","Tapiraí","-47.560833","-20.029444","-47.560833","-20.029444",NA,NA,NA,NA,NA,"Cachoeira do Chá, a 12 km de Tapiraí em direção a Juquiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 09:57:58-03","IBt","SP","310574","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Barril, LMS; Svanci, BP",NA,NA,NA,"Franciosi, ERN; Bertani, DF; Yamamoto, LF; Albuquerque, LB; Rodrigues, RR; Souza, VC; Tamashiro","1","1996","12","14","Brasil","São Paulo","Cunha","-45.042222","-23.256944","-45.042222","-23.256944",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Cunha. Interior da Mata/Bacia Experimental A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 09:57:58-03","IBt","SP","319624","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Senna, LR","2009","01",NA,"Eiten, G; Eiten, LT","7197","1966","04","24","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,"600","600",NA,NA,NA,"On mountainside along highway south of Teresópolis. Where road crosses the canyon, Grota do Inferno at its upper level. In canyon",NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"330","2019-11-21 09:57:58-03","IBt","SP","310569","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Barril, LMS; Svanci, BP","2007","10",NA,"Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","799","1996","12","12","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha da Barra do rio. Entorno da estrada",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"331","2019-11-21 09:57:58-03","IBt","SP","297497","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Barril, LMS; Svanci, BP","2007","10",NA,"Franco, GADC; Pastore, JA","1419","1996","05","14","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual Jacupiranga, Núcleo da Caverna do Diabo, trilha do rolado, na mata",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"332","2019-11-21 09:57:58-03","IBt","SP","441535","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Cordeiro, I","2011","02","22","Shirasuna, RT; Medina, IA","2732","2011","01","19","Brasil","São Paulo","Mauá","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"Lote 1 Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA,NA
"333","2019-11-21 09:57:58-03","IBt","SP","84694","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Siqueira, JC","2002",NA,NA,"Kuhlmann, M","3852","1956","06","30","Brasil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"Fazenda Jaraguá. Mata recém derrubada, junto a córrego",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"334","2019-11-21 09:57:58-03","IBt","SP","262329","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Cordeiro, I","2006","05",NA,"Aragaki, S; Kirizawa, M; Corrêa, JA","46","1993","05","11","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Base Saibadela, trilha para Cachoeira de Saibadela. Beira de riacho",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"335","2019-11-21 09:57:58-03","IBt","SP","304563","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Senna, LR","2009","01",NA,"Mello-Silva, R; Campos, MTVA; Pardini, R; Boulhosa, RLP","575","1992","07","06","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales. Saibadela. Trilha do Araçá ou Trilha nº 2",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
