"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"947","2020-08-31 09:05:51-03","INPA","INPA","107450","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Ferreira, CAC","3436","1982","10","30","Southern America","Brasil",NA,NA,NA,"INPA0107450","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Maraã","Rio Japurá, atrás da cidade, Rio Japurá, afluente do Rio Solimões, atrás da cidade.","-65.583333","-1.833333","INPA0107450 INPA0107450_e INPA0107450_e1",NA,NA,NA,"Fryxell, PA",NA,NA,"-65.583333","-1.833333","1984",NA,NA,NA,NA,NA,NA,NA,NA
"948","2020-08-31 09:05:51-03","INPA","INPA","117706","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Davidson, C","10666","1980","07","02","Southern America","Brasil",NA,NA,NA,"INPA0117706","Dicotyledon Com-Clade","Malvales","L.","Pará","Oriximinã","Cachoeira Porteira, Cachoeira Porteira","-57.079278","-1.154722","INPA0117706 INPA0117706_e",NA,NA,NA,"Esteves, GL",NA,NA,"-57.079278","-1.154722","1997","07",NA,NA,NA,NA,NA,NA,NA
"949","2020-08-31 09:05:51-03","INPA","INPA","119474","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Costa, PR","12","1984","05",NA,"Southern America","Brasil",NA,NA,NA,"INPA0119474","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","Aleixo, Aleixo.","-59.9","-2.95","INPA0119474 INPA0119474_e INPA0119474_e1",NA,NA,NA,"Coêlho, LF",NA,NA,"-59.9","-2.95","1987","08",NA,NA,NA,NA,NA,NA,NA
"950","2020-08-31 09:05:51-03","INPA","INPA","119632","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Corrêa, MPF","36","1984","05","25","Southern America","Brasil",NA,NA,NA,"INPA0119632","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","UFAM, Campus Universitario, entrada principal, lado direito, primeiros 1000 m.","-59.966667","-3.1","INPA0119632 INPA0119632_e INPA0119632_e1",NA,NA,NA,"Corrêa, MA",NA,NA,"-59.966667","-3.1","1984",NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-08-31 09:05:51-03","INPA","INPA","120428","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Plowman, T","9681","1980","03","17","Southern America","Brasil",NA,NA,NA,"INPA0120428","Dicotyledon Com-Clade","Malvales","L.","Pará","Tucuruí","Breu Branco, km 40 south of Represa Tucurui along highway km 422.","-49.733333","-3.916667","INPA0120428 INPA0120428_e",NA,"90","90",NA,NA,NA,"-49.733333","-3.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2020-08-31 09:05:51-03","INPA","INPA","128192","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Hill, SR","12740","1983","06","18","Southern America","Brasil",NA,NA,NA,"INPA0128192","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","BR 174, km 19, Km 19 of Manaus-Caracarai road N Manaus.","-60.034486","-2.712565","INPA0128192 INPA0128192_e",NA,NA,NA,"Hill, SR",NA,NA,"-60.034486","-2.712565","1983",NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-08-31 09:05:51-03","INPA","INPA","128240","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Hill, SR","12788","1983","06","23","Southern America","Brasil",NA,NA,NA,"INPA0128240","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Borba","Borba, 15 km E, 15 km E of Borba; region of the rio Madeira.","-59.583333","-4.383333","INPA0128240 INPA0128240_e",NA,NA,NA,"Hill, SR",NA,NA,"-59.583333","-4.383333","1983",NA,NA,NA,NA,NA,NA,NA,NA
"954","2020-08-31 09:05:51-03","INPA","INPA","135367","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Silva, MG da","5388","1980","06","05","Southern America","Brasil",NA,NA,NA,"INPA0135367","Dicotyledon Com-Clade","Malvales","L.","Pará","Tucuruí","Estrada para Repartimento, km 25, Estrada para Repartimento, km 25","-49.7","-3.9","INPA0135367 INPA0135367_e",NA,NA,NA,"Silva, MG da",NA,NA,"-49.7","-3.9","1980",NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-08-31 09:05:51-03","INPA","INPA","140442","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Junk, WJ","1060","1985","11","25","Southern America","Brasil",NA,NA,NA,"INPA0140442","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Careiro da Várzea","Ilha do Careiro, Ilha do Careiro, Careiro.","-59.733333","-3.163889",NA,NA,NA,NA,"Ramos, JF",NA,NA,"-59.733333","-3.163889","2015","11",NA,NA,NA,NA,NA,NA,NA
"956","2020-08-31 09:05:51-03","INPA","INPA","11112","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Vasconcellos, D","INPA11112","1962","02","26","Southern America","Brasil",NA,NA,NA,"INPA0011112","Dicotyledon Com-Clade","Malvales","L.","Acre","Rio Branco",NA,"-67","-9","INPA0011112 INPA0011112_e",NA,NA,NA,"Krapovickas, A",NA,NA,"-67","-9","1981","01",NA,NA,NA,NA,NA,NA,NA
"957","2020-08-31 09:05:51-03","INPA","INPA","55458","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Absy, ML","71","1976","03","18","Southern America","Brasil",NA,NA,NA,"INPA0055458","Dicotyledon Com-Clade","Malvales","L.","Rondônia",NA,"Oriente Novo","-63.555833","1.402611","INPA0055458 INPA0055458_e",NA,NA,NA,NA,NA,NA,"-63.555833","1.402611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-08-31 09:05:51-03","INPA","INPA","104098","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Teixeira, LOA","361","1982","05","11","Southern America","Brasil",NA,NA,NA,"INPA0104098","Dicotyledon Com-Clade","Malvales","L.","Rondônia","Ariquemes","Mineraçao Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.","-63.583333","-10.583333","INPA0104098 INPA0104098_e",NA,NA,NA,"Teixeira, LOA",NA,NA,"-63.583333","-10.583333","1982",NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-08-31 09:05:51-03","INPA","INPA","136221","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Rosa, NA","4059","1981","04","07","Southern America","Brasil",NA,NA,NA,"INPA0136221","Dicotyledon Com-Clade","Malvales","L.","Pará","Tucuruí","Rodovia Tucuruí, km 41 à 45, Margem direitada rodovia Tucurui. Repartimento, km 41 a 45.","-49.6","-3.8","INPA0136221 INPA0136221_e",NA,NA,NA,"Rosa, NA",NA,NA,"-49.6","-3.8","1981",NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-08-31 09:05:51-03","INPA","INPA","143079","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Albuquerque, JM de","s.n.","1986","03",NA,"Southern America","Brasil",NA,NA,NA,"INPA0143079","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","Campus III do INPA, Laboratório de Sementes INPA. Solo de areia lavada para experimento.","-59.985833","-3.096111",NA,NA,NA,NA,NA,NA,NA,"-59.985833","-3.096111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-08-31 09:05:51-03","INPA","INPA","143097","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Albuquerque, JM de","INPA143097",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0143097","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","Campus do INPA, Laboratorio de sementes do INPA","-59.988132","-3.097367","INPA0143097 INPA0143097_1 INPA0143097_e INPA0143097_e1",NA,NA,NA,NA,NA,NA,"-59.988132","-3.097367",NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-08-31 09:05:51-03","INPA","INPA","146898","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Luís, J","57","1987","06","05","Southern America","Brasil",NA,NA,NA,"INPA0146898","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Humaitá","Transamazônica, km 27, 54 BIS, Km 27 Transamazonica (54º BIS)","-62.7","-7.5","INPA0146898 INPA0146898_e",NA,NA,NA,"Nunes",NA,NA,"-62.7","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-08-31 09:05:51-03","INPA","INPA","149152","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Pires, MJ","1279","1986","07","02","Southern America","Brasil",NA,NA,NA,"INPA0149152","Dicotyledon Com-Clade","Malvales","L.","Pará","Almeirim","Monte Dourado, Monte Dourado. Area 08-81","-52.927389","-1.510911","INPA0149152 INPA0149152_e",NA,NA,NA,NA,NA,NA,"-52.927389","-1.510911",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-08-31 09:05:51-03","INPA","INPA","152539","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Ramos, JF","1684","1987","07","10","Southern America","Brasil",NA,NA,NA,"INPA0152539","Dicotyledon Com-Clade","Malvales","L.","Rondônia","Ji-Paraná","Escola Agrícola Ji-Paraná, Escola Agricola Ji-Parana, adjacencia.","-61.95","-10.9","INPA0152539 INPA0152539_e INPA0152539_e1",NA,NA,NA,"Ramos, JF",NA,NA,"-61.95","-10.9","1987",NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-08-31 09:05:51-03","INPA","INPA","168410","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Croat, TB","62444","1986","08","21","Southern America","Brasil",NA,NA,NA,"INPA0168410","Dicotyledon Com-Clade","Malvales","L.","Acre","Cruzeiro do Sul","Along Rio Moa, upstream from its mouth at Rio Japura; Vicinity of International airport.","-72.6","-7.633333","INPA0168410 INPA0168410_e",NA,"150","150","Esteves, GL",NA,NA,"-72.6","-7.633333","1997","07",NA,NA,NA,NA,NA,NA,NA
"966","2020-08-31 09:05:51-03","INPA","INPA","169619","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Beck, HT","119","1987","10","14","Southern America","Brasil",NA,NA,NA,"INPA0169619","Dicotyledon Com-Clade","Malvales","L.","Pará","Almeirim","Estação Ecologica do Jarí, Estaçao Ecologica Jari, Projeta Reserva Genetica, SEMA.","-52.5","-1.25","INPA0169619 INPA0169619_e",NA,NA,NA,"Esteves, GL",NA,NA,"-52.5","-1.25","1997","07",NA,NA,NA,NA,NA,NA,NA
"967","2020-08-31 09:05:51-03","INPA","INPA","170645","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Mori, SA","21753","1991","07","17","Southern America","Brasil",NA,NA,NA,"INPA0170645","Dicotyledon Com-Clade","Malvales","L.","Amazonas",NA,"Rio Solimoes, Lago Janauaca. Blackwater.","-60.283333","-3.466667","INPA0170645 INPA0170645_e",NA,NA,NA,"Fryxell, PA",NA,NA,"-60.283333","-3.466667","1992",NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-08-31 09:05:51-03","INPA","INPA","174833","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Macêdo, M","3100","1993","05","13","Southern America","Brasil",NA,NA,NA,"INPA0174833","Dicotyledon Com-Clade","Malvales","L.","Mato Grosso","Cuiabá","Cuiabá, Estrada da Chapada, próximo ao Aterro Sanitário.","-56","-15.6","INPA0174833 INPA0174833_e",NA,NA,NA,NA,NA,NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-08-31 09:05:51-03","INPA","INPA","184697","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Muniz, FH","126","1992","07","16","Southern America","Brasil",NA,NA,NA,"INPA0184697","Dicotyledon Com-Clade","Malvales","L.","Maranhão",NA,"Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem","-44.25","-2.5","INPA0184697 INPA0184697_e",NA,NA,NA,"Muniz, FH",NA,NA,"-44.25","-2.5","1992","11",NA,NA,NA,NA,NA,NA,NA
"970","2020-08-31 09:05:51-03","INPA","INPA","197601","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Claros, G","138","1992","07","03","Southern America","Brasil",NA,NA,NA,"INPA0197601","Dicotyledon Com-Clade","Malvales","L.","Acre","Rio Branco","Parque Zoobotânico, Parque Zoobotânico, bloco 02.","-67.874","-9.958","INPA0197601 INPA0197601_e INPA0197601_e1",NA,NA,NA,"Ramos, JF",NA,NA,"-67.874","-9.958","1992",NA,NA,NA,NA,NA,NA,NA,NA
"971","2020-08-31 09:05:51-03","INPA","INPA","198244","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Barbosa, EM","158","1997",NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0198244","Dicotyledon Com-Clade","Malvales","L.","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá","-56.45","1.7","INPA0198244 INPA0198244_e",NA,NA,NA,"Ramos, JF",NA,NA,"-56.45","1.7","1998","10",NA,NA,NA,NA,NA,NA,NA
"972","2020-08-31 09:05:51-03","INPA","INPA","207017","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Alunos da Botânica/INPA","INPA207017","2000","04","15","Southern America","Brasil",NA,NA,NA,"INPA0207017","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","Campus do INPA, INPA/V8.","-59.985833","-3.096111","INPA0207017 INPA0207017_e",NA,NA,NA,"Ramos, JF",NA,NA,"-59.985833","-3.096111","2000",NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-08-31 09:05:51-03","INPA","INPA","211763","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Major, J","47","2002","08","02","Southern America","Brasil",NA,NA,NA,"INPA0211763","Dicotyledon Com-Clade","Malvales","L.","Amazonas",NA,"Rio Urubu, perto da estação de dendê da EMBRAPA, Rio Urubu, perto da estação de dendê da EMBRAPA, área cultivada com Terra Preta.",NA,NA,"INPA0211763 INPA0211763_e",NA,NA,NA,"Major, J",NA,NA,NA,NA,"2002","08",NA,NA,NA,NA,NA,NA,NA
"974","2020-08-31 09:05:51-03","INPA","INPA","213322","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Souza, MC de","247","2003","08","14","Southern America","Brasil",NA,NA,NA,"INPA0213322","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Iranduba","Cacau Pirêra, Cacau Pirera, borda da mata, lado esquerdo, 1 km após o Porto. Ramal - 200 m distante da estrada principal.","-60.166667","-3.166667","INPA0213322 INPA0213322_e",NA,NA,NA,"Silva, MC da",NA,NA,"-60.166667","-3.166667","2003",NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-08-31 09:05:51-03","INPA","INPA","213608","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Souza, MC de","247","2003","08","14","Southern America","Brasil",NA,NA,NA,"INPA0213608","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Iranduba","Cacau Pirêra, Cacau Pirera, borda da mata, lado esquerdo, 1 km após o Porto. Ramal - 200 m distante da estrada principal.","-60.166667","-3.166667","INPA0213608 INPA0213608_e",NA,NA,NA,"Silva, MC da",NA,NA,"-60.166667","-3.166667","2003",NA,NA,NA,NA,NA,NA,NA,NA
"976","2020-08-31 09:05:51-03","INPA","INPA","143061","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Albuquerque, JM de","INPA143061",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0143061","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","AM 010, km 31, Margem da estrada Manaus-Itacoatiara, km 31.","-59.5","-2.7","INPA0143061 INPA0143061_e",NA,NA,NA,NA,NA,NA,"-59.5","-2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2020-08-31 09:05:51-03","INPA","INPA","214569","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Sobreira, FCL","40","2004","03","15","Southern America","Brasil",NA,NA,NA,"INPA0214569","Dicotyledon Com-Clade","Malvales","L.","Rondônia","Porto Velho","Universidade Federal de Rondônia, Mata da Univresidade Federal de Rondônia, Campus José Ribeiro Filho.","-63.9408","-8.8339","INPA0214569 INPA0214569_e",NA,NA,NA,"Ramos, JF",NA,NA,"-63.9408","-8.8339","2004","05",NA,NA,NA,NA,NA,NA,NA
"978","2020-08-31 09:05:51-03","INPA","INPA","254078","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Sakagawa, S","780","2009","04","15","Southern America","Brasil",NA,NA,NA,"INPA0254078","Dicotyledon Com-Clade","Malvales","L.","Amazonas","São Gabriel da Cachoeira","Estrada São Gabriel da Cachoeira-Camanaus","-67.036944","-0.135278","INPA0254078 INPA0254078_e",NA,NA,NA,"Ramos, JF",NA,NA,"-67.036944","-0.135278","2018","07","17",NA,NA,NA,NA,NA,NA
"979","2020-08-31 09:05:51-03","INPA","INPA","268331","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Mehlig, U","563","2008","09","11","Southern America","Brasil",NA,NA,NA,"INPA0268331","Dicotyledon Com-Clade","Malvales","L.","Pará","Bragança","cidade de Bragança, beira de trilha em campo ruderal entre estrada do Abacateiro e Mata do Lobão","-46.767778","-1.036167",NA,NA,NA,NA,"Costa, MTR",NA,NA,"-46.767778","-1.036167","2019","09","13",NA,NA,NA,NA,NA,NA
"980","2020-08-31 09:05:51-03","INPA","INPA","268432","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Oliveira, L","28","2008","04","06","Southern America","Brasil",NA,NA,NA,"INPA0268432","Dicotyledon Com-Clade","Malvales","L.","Pará","Nova Timboteua","Quatro Bocas, Travessa Cumarú I, Sítio Esperança","-47.3925","-1.275",NA,NA,NA,NA,"Ramos, JF",NA,NA,"-47.3925","-1.275","2015","11",NA,NA,NA,NA,NA,NA,NA
"981","2020-08-31 09:05:51-03","INPA","INPA","287320","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Ferreira, GAC","57","2018","12","18","Southern America","Brasil",NA,NA,NA,"INPA0287320","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manacapuru","KXK Agroindústria (KM70 da AM 070), Próximo aos cultivos de camu-camu e mandioca.","-60.600364","-3.238081",NA,NA,NA,NA,"Ramos, JF",NA,NA,"-60.600364","-3.238081","2019","09",NA,NA,NA,NA,NA,NA,NA
"982","2020-08-31 09:05:51-03","INPA","INPA","32314","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Prance, GT","14099","1971","07","11","Southern America","Brasil",NA,NA,NA,"INPA0032314","Dicotyledon Com-Clade","Malvales","L.","Amazonas",NA,"Rio Ituxi, Lake west of Boca do Curuquetê, Rio Ituxi, lake west of Boca do Curuquete.","-65.685044","-8.318547","INPA0032314 INPA0032314_e",NA,NA,NA,NA,NA,NA,"-65.685044","-8.318547",NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-08-31 09:05:51-03","INPA","INPA","32580","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Prance, GT","14364","1971","07","17","Southern America","Brasil",NA,NA,NA,"INPA0032580","Dicotyledon Com-Clade","Malvales","L.","Amazonas",NA,"Rio Curuquetê, vicinity of Cachoeira Santo Antônio, Rio Curuquete, vicinity of Cachoeira Santo Antonio.","-65.680378","-8.476385","INPA0032580 INPA0032580_e INPA0032580_e1",NA,NA,NA,"Hill, SR",NA,NA,"-65.680378","-8.476385","1983","08",NA,NA,NA,NA,NA,NA,NA
"984","2020-08-31 09:05:51-03","INPA","INPA","34861","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Maas, PJM","311","1972",NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0034861","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","Parque 10, Parque 10, former refuse-heap.","-60.016667","-3.066667","INPA0034861 INPA0034861_e",NA,NA,NA,NA,NA,NA,"-60.016667","-3.066667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-08-31 09:05:51-03","INPA","INPA","37839","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Loureiro, AA","INPA37839","1973","04","27","Southern America","Brasil",NA,NA,NA,"INPA0037839","Dicotyledon Com-Clade","Malvales","L.","Amazonas",NA,"Próximo ao Rio Arara, Rio Negro, proximo ao rio Arara.",NA,NA,"INPA0037839 INPA0037839_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2020-08-31 09:05:51-03","INPA","INPA","49183","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Araújo, I de J.","2","1973","07","05","Southern America","Brasil",NA,NA,NA,"INPA0049183","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","Campus do INPA, Sede do INPA, estrada do Aleixo.","-59.988132","-3.097367",NA,NA,NA,NA,"Araújo, I de J.",NA,NA,"-59.988132","-3.097367","1973",NA,NA,NA,NA,NA,NA,NA,NA
"987","2020-08-31 09:05:51-03","INPA","INPA","51577","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Lisbôa, PLB","219","1975","09","18","Southern America","Brasil",NA,NA,NA,"INPA0051577","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Manaus","Campus do INPA, Campus do INPA, estrada do Aleixo, km 4.","-59.985833","-3.096111","INPA0051577 INPA0051577_e INPA0051577_e1",NA,NA,NA,"Ferreira, CAC; Silva, MF da",NA,NA,"-59.985833","-3.096111","1977",NA,NA,NA,NA,NA,NA,NA,NA
"988","2020-08-31 09:05:52-03","INPA","INPA","60346","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Mota, CDA da","INPA60346","1976","06","19","Southern America","Brasil",NA,NA,NA,"INPA0060346","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Lábrea","Estrada do Aeroporto, Rio Purus, Sub-base dp Projeto Radam/Brasil, na estrada do Aeroporto.","-64.8","-7.266667","INPA0060346 INPA0060346_e",NA,NA,NA,NA,NA,NA,"-64.8","-7.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2020-08-31 09:05:52-03","INPA","INPA","6427","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Ferreira, E","58-224","1958","04","18","Southern America","Brasil",NA,NA,NA,"INPA0006427","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Codajás","Codajás, Porto de Codajás.","-62.054167","-3.823056","INPA0006427 INPA0006427_e INPA0006427_e1",NA,"21","21","Ferreira, EJL",NA,NA,"-62.054167","-3.823056","1958",NA,NA,NA,NA,NA,NA,NA,NA
"990","2020-08-31 09:05:51-03","INPA","INPA","225938","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Carvalho-Sobrinho, JG de","820","2006","08","01","Southern America","Brasil",NA,NA,NA,"INPA0225938","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Presidente Figueiredo","Rebio Uatumã, Entorno. Estrada de acesso ao antigo porto.","-59","1","INPA0225938 INPA0225938_e",NA,NA,NA,"Carvalho-Sobrinho, JG de",NA,NA,"-59","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2020-08-31 09:05:51-03","INPA","INPA","215782","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Ferreira, PA","40","2005","05","09","Southern America","Brasil",NA,NA,NA,"INPA0215782","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Parintins","Tribo Sateré Maué, Tribo Sateré Maué. Mata secundária, Fé em Deus.","-56.983333","-3.65","INPA0215782 INPA0215782_e",NA,NA,NA,"Ramos, JF",NA,NA,"-56.983333","-3.65","2005","05",NA,NA,NA,NA,NA,NA,NA
"992","2020-08-31 09:05:51-03","INPA","INPA","239913","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Oliveira, JCL de","429","2009","10","27","Southern America","Brasil",NA,NA,NA,"INPA0239913","Dicotyledon Com-Clade","Malvales","L.","Pará","Igarapé-açu","IPEAN, Cafezal, Estrada Velha de Cafezal.","-48.833333","-1.078167","INPA0239913 INPA0239913_e",NA,NA,NA,"Nascimento, MP do",NA,NA,"-48.833333","-1.078167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2020-08-31 09:05:52-03","INPA","INPA","76308","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Coradin, L","1024","1977","11","09","Southern America","Brasil",NA,NA,NA,"INPA0076308","Dicotyledon Com-Clade","Malvales","L.","Roraima",NA,"Quarantine area, Vicinity Caracarai - By Rio Branco. Quarantine Area.","-61.079859","1.759128","INPA0076308 INPA0076308_e",NA,NA,NA,NA,NA,NA,"-61.079859","1.759128",NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-08-31 09:05:53-03","INPA","INPA","95588","S","Plantae","Malvaceae","Urena","lobata","Urena lobata","Janssen, AS","358","1980","05","16","Southern America","Brasil",NA,NA,NA,"INPA0095588","Dicotyledon Com-Clade","Malvales","L.","Amazonas","Humaitá","Humaitá, Fazenda do Flavio Neri, ao Sul da BR 319, km 658.","-63.166667","-7.516667","INPA0095588 INPA0095588_e",NA,NA,NA,"Gemtchujnicov, I",NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
