"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"434","2010-06-23 11:30:00-03","MO","MOBOT","2899219","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","J. de Egea Juvinel|M. Peña-Chocarro","de Egea Juvinel 260","2004","South America","Paraguay","Santa Asuncion. Campo bajo inundado, estero estacional.",NA,NA,NA,NA,"2","14","Presidente Hayes",NA,"-58.56333","-24.02694","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","2931066","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","M. Peña-Chocarro","Peña-Chocarro 1712","2004","South America","Paraguay","Estancia Santa Asunción (Km 200 Ruta Transchaco).",NA,NA,NA,NA,"2","13","Presidente Hayes",NA,"-58.57944","-23.94555","Gerrit Davidse, 2006 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","2931087","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","M. Peña-Chocarro","Peña-Chocarro 1713","2004","South America","Paraguay","Estancia Santa Asunción (Km 200 Ruta Transchaco)",NA,NA,NA,NA,"2","13","Presidente Hayes",NA,"-58.57944","-23.94555","Gerrit Davidse, 2006 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","2942956","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","G. Colonnello","Colonnello 2833","1999","South America","Venezuela","Palo Blanco-Caño Tucupita. Colchón de materia orgánica y plantas flotantes sobre el cruce del Caño Tucupita.",NA,NA,NA,NA,"6","8","Delta Amacuro",NA,"-61.95333","9.14",NA,"8.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2008-05-27 22:02:00-03","MO","MOBOT","2943097","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","J.R.I. Wood","Wood 9816","1995","South America","Bolivia","In broad sandy hollows forming seasonal ditches, by the road in open sandy plain with rough grassland.",NA,NA,NA,NA,"5","20","Santa Cruz",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","2952995","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Timothy J. Killeen","Killeen 2416","1987","South America","Bolivia","Est. Viera, 2km S of Concepción. Eroded tertiary planantion surface overyling precambrian shield; mosaic of semi-deciduous forest, wooded savanna and savanna wetland.",NA,NA,NA,NA,"3","23","Santa Cruz","Nuflo de Chavez","-62.08333","-16.13333","Tim Killeen","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2013-03-12 05:31:00-03","MO","MOBOT","2953008","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","N. de la Barra","De la Barra ND908","2001","South America","Bolivia","Localidad de Cocepción.",NA,NA,NA,NA,"7","6","Santa Cruz","Nuflo de Chavez",NA,NA,"G. Davidse","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2009-11-19 17:28:00-02","MO","MOBOT","2953061","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Angel L. Cabrera|et al.","Cabrera 26058","1975","South America","Argentina","Quebrada de Lozano",NA,NA,NA,NA,NA,NA,"Jujuy","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2011-02-08 08:13:00-02","MO","MOBOT","2953086","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Antonio C. Allem|G. Vieira","Allem 1628","1978","South America","Brazil","Km 19 -MT3(Transpantaneira) _ Mun. Poconé",NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2008-05-27 22:02:00-03","MO","MOBOT","2953130","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Basil Stergios","Stergios 2846","1981","South America","Venezuela","Dtto. Muñoz Módulos F. Corrales de la UNELLEZ, entre los caños Guaritico y Caicara.",NA,NA,NA,NA,"9","13","Apure",NA,"-69.5","7.5","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2009-05-15 13:24:00-03","MO","MOBOT","2953146","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pedro Jörgensen","Jörgensen 4086","1929","South America","Paraguay","Common .. V. Rica",NA,NA,NA,NA,"1","15",NA,NA,NA,NA,"G. L. Pryah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2009-07-17 07:41:00-03","MO","MOBOT","2953224","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Basil Stergios","Stergios 2054","1980","South America","Venezuela","Dtto. Guanare, carretera Guanare-Guanarito. Sabanas y bosque intevenido por los lados de la carretera.",NA,NA,NA,NA,"7","27","Portuguesa",NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2009-07-10 17:57:00-03","MO","MOBOT","2953241","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Troels M. Pedersen","Pedersen 4562","1957","South America","Argentina","Low, frequently flooded land by the R. Paraná, in thickets or among tall, hard grasses. Estancia Las Tres Marias",NA,NA,NA,NA,NA,NA,"Corrientes","Empedrado",NA,NA,"L.R. Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","2953269","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Timothy J. Killeen","Killeen 762","1985","South America","Bolivia","Comunidad Mercedes, 10 km E of San Ignacio. Eroded tertiary planation surface overlying the precambrian shield; mosaic of semi-deciduous forest, wooded savanna and savanna wetland.",NA,NA,NA,NA,"1","21","Santa Cruz","Velasco","-61.83333","-16.33333","Tim Killeen","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2009-12-07 20:45:00-02","MO","MOBOT","2953285","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Rosa Guaglianone|et al.","Guaglianone 361","1980","South America","Argentina","Ruta 11 vieja, al N de Arroyo Francesa Cué.",NA,NA,NA,NA,"1","6","Formosa","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2011-02-28 10:14:00-03","MO","MOBOT","2953302","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Auguste F.M. Glaziou","Glaziou 17902","1861","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant L. Pyrah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2012-04-12 05:10:00-03","MO","MOBOT","2953421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Alfredo F. Fuentes","Fuentes Claros 1723","1997","South America","Bolivia","Laguna Capibara. Laguna pequena con vegetación acuática oligotrófica, en el contacto entre bosques secundarios y sabanas psammófilas.",NA,NA,NA,NA,"2","16","Santa Cruz","Andrés Ibáñez","-63.27361","-17.79916","A. Fuentes","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2009-08-24 12:37:00-03","MO","MOBOT","2953598","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Basil Stergios|Gerardo Aymard","Stergios 6416","1983","South America","Venezuela","Dtto. Guanare, terrenos de la UNELLEZ.",NA,NA,NA,NA,"9","30","Portuguesa",NA,"-69.81666","9.06666","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2009-10-24 09:10:00-02","MO","MOBOT","2953600","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fernando O. Zuloaga|Mauricio Ramia|R. Ortiz","Zuloaga 4352","1989","South America","Venezuela","Sitio inundable cercano carretera. Sabanas a 10 Km al norte Camaguan, estado Guarico",NA,NA,NA,NA,"8","7","Guárico",NA,"-67.6","8.23333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-10-30 04:39:00-03","MO","MOBOT","2953625","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16502","1974","South America","Brazil","Serra da Jacobina, 8km. N. of Senhor do bonfim on the BA 130 to Juazeiro, on side road from Carrapichel towards the Serra. Cut-over woodland by small river.",NA,NA,NA,NA,"2","27","Bahia",NA,"-40.25","-10.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","2953642","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","* MCKAY","MCKAY 87","1979","South America","Guyana","Abany R. area",NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2009-07-17 07:39:00-03","MO","MOBOT","2953679","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Émile Hassler","Hassler 12478","1913","South America","Paraguay","Paraguaria Centralis: in regione lacus Ypacaray",NA,NA,NA,NA,"1",NA,"Paraguarí",NA,NA,NA,"G. L Pyrah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2009-10-24 10:18:00-02","MO","MOBOT","2953689","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fernando O. Zuloaga|Cecilia Ezcurra|Osvaldo Morrone","Zuloaga 3259","1987","South America","Argentina","De Azara a Apostoles, bañados.",NA,NA,NA,NA,"11","26","Misiones","Apóstoles",NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2009-07-17 13:01:00-03","MO","MOBOT","2953790","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11361","1981","South America","Venezuela","Dtto. Miranda: Parque Nacional Aguaro-Guariquito: Sur-este de la Montaña de Guardahumo, a 10 km del Río Guariquito.",NA,NA,NA,NA,"12",NA,"Guárico",NA,"-67.0004167","8.0006666","Gerrit Davidse","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2017-05-17 05:14:00-03","MO","MOBOT","2953814","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","W.R. Hostmann|August Kappler","Hostmann 629","1842","South America","Suriname","In pascuis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","2954303","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Nur Ritter","Ritter 4435","1998","South America","Bolivia","Laguna Uberaba, on the Bolivian-Brazilian border.",NA,NA,NA,NA,"10","7","Santa Cruz","Angel Sandoval","-57.76611","-17.56972","N. Ritter","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2013-08-23 04:12:00-03","MO","MOBOT","2954381","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Baltasar Trujillo","Trujillo 8871","1968","South America","Venezuela","A .. abundant- Estacioñ Experimental Los Llamos Mateza en aroz. Suembra para semilla certificada.",NA,NA,NA,NA,"5","6","Guárico",NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2008-05-27 22:02:00-03","MO","MOBOT","2954511","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Scott A. Mori","Mori 21895","1991","South America","Brazil","Rio Solimòes. Lago Aracá in the region of Lago Piranha. Manacapurú Lake area",NA,NA,NA,NA,"8","2","Amazonas",NA,"-60.73333","-3.23333","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2014-04-21 14:10:00-03","MO","MOBOT","2954565","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Baltasar Trujillo","Trujillo 8567","1967","South America","Venezuela","Lambedora Abundant Maleza en arroz, Sistema de Riego del Guarico, Parcela no. 210",NA,NA,NA,NA,"11","12","Guárico",NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2013-01-22 05:51:00-02","MO","MOBOT","2954637","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fernández","Fernández 9","1965","South America","Colombia","Dry area, on poor acid soil, near ranch house, Hacienda Simba, Ayapel.",NA,NA,NA,NA,"11",NA,"Córdoba",NA,NA,NA,"J. Beckner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2014-01-03 09:07:00-02","MO","MOBOT","2954687","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","O. Ahumada","Ahumada 1697","1978","South America","Argentina","12 Km S de Caa-Catí. Ruta 5. En Cultivo de arroz.",NA,NA,NA,NA,"3","13","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","2954803","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Nur Ritter","Ritter 3421","1996","South America","Bolivia","Laguna Volcan. Located S.W. of Estancia Angostura, above the road to Santa Cruz.",NA,NA,NA,NA,"7","17","Santa Cruz","Florida","-63.65","-18.13333","N. Ritter","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2014-01-03 09:07:00-02","MO","MOBOT","2954817","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","O. Ahumada","Ahumada 1702","1978","South America","Argentina","12 Km S de Caa-Catí. Ruta 5. En cultivo de arroz.",NA,NA,NA,NA,"3","13","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"467","2009-06-24 20:49:00-03","MO","MOBOT","2955139","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Jason R. Swallen","Swallen 7634","1945","South America","Brazil","Frequent in water of small arroyos; Posto Zootecnico, Uranguaiana",NA,NA,NA,NA,"12","9","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2011-11-17 20:03:00-02","MO","MOBOT","2955481","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bonifacio Mostacedo C.","Mostacedo C. 239","1992","South America","Bolivia","Zona sur de la ciudad de Santa Cruz (Av. El Palmar a 10 km del centro de la ciudad).",NA,NA,NA,NA,"1","30","Santa Cruz","Andrés Ibáñez","-63.1666667","-17.8666667","Gerrit Davidse","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"469","2009-06-24 18:35:00-03","MO","MOBOT","2955589","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Agnes Chase","Chase 7665","1924","South America","Brazil","Low moist place in meadow. Tigipio. Vicinity of Pernambuco (recipe),",NA,NA,NA,NA,"11","12","Pernambuco",NA,NA,NA,"G. L. Pyrah","10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","2955658","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Gert G. Hatschbach","Hatschbach 29584","1972","South America","Brazil","Rod. BR 262, proximo ao rio Miranda(mun Miranda)",NA,NA,NA,NA,"4","17","Mato Grosso",NA,NA,NA,"S. A. Renvoize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2015-08-23 05:45:00-03","MO","MOBOT","2956050","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","S.A. Renvoize|Thomas A. Cope","Renvoize 3971","1981","South America","Bolivia","Marshy ground beside road.",NA,NA,NA,NA,"3","19","Santa Cruz","Ichilo",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2008-05-27 22:02:00-03","MO","MOBOT","2956227","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Charles N. Horn","Horn 9987","1995","South America","Guyana","Occasional next to trench in moist soil. Demerara-Mahaica District (Region IV): Roadside ditch next to D'urban and along Home Stretch Road near Vlissengen Road. City limits of Georgetown.",NA,NA,NA,NA,"8","12",NA,NA,"-58.16666","6.83333","G. Davidse","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2013-02-13 05:33:00-02","MO","MOBOT","2956294","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Mario Saldias P.|Y. Uslar|G. Laberan","Saldias Paz 5282","1997","South America","Bolivia","Límite oeste de la Estancia Manantial y la Estancia San Fernando. Pampa abierta con pocos arboles de Tabebuia spp., Copernicia cf. alba, Macherium sp.",NA,NA,NA,NA,"5","9","Santa Cruz","Angel Sandoval","-58.6075","-17.2675","G. Davidse","108.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2009-06-24 18:35:00-03","MO","MOBOT","2956467","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Agnes Chase","Chase 8787","1925","South America","Brazil","Moist red clay with Melinis. Lavras",NA,NA,NA,NA,"3","9","Minas Gerais",NA,NA,NA,"G. L. Pyrah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2013-02-18 18:14:00-03","MO","MOBOT","2956064","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","João Murça Pires|Paulo B. Cavalcante","Pires 52468","1962","South America","Brazil","Frequent in shallow water, Lago Cujubim",NA,NA,NA,NA,"8","10","Amapá",NA,"-50.96666","1.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2015-08-13 05:50:00-03","MO","MOBOT","2954904","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","R.M. Harley","Harley 17442","1974","South America","Brazil","Belmonte, on S. W outskirts if town. Disturbed restinga, riverside pasture and roadsides.",NA,NA,NA,NA,"3","26","Bahia",NA,"-38.88333","-15.86666",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2008-05-27 22:02:00-03","MO","MOBOT","2956826","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Timothy J. Killeen","Killeen 1777","1986","South America","Bolivia","Est. Las Madres on road to Monte Verde. Eroded tertiary planation surface overlying precambrian shield; mosaic of semi-deciduous forest, wooded savanna and savanna marsh.",NA,NA,NA,NA,"2","13","Santa Cruz","Nuflo de Chavez","-62","-16","Tim Killeen","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","2956920","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Osvaldo Boelcke","Boelcke 12693","1973","South America","Argentina","Pdo Castelli, ruta II SO. El Tala.",NA,NA,NA,NA,"2","23","Buenos Aires",NA,NA,NA,"M.E. Brooks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2011-02-23 13:33:00-03","MO","MOBOT","2956929","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 1735","1980","South America","Brazil","Município de Oriximiná, rio Trombetas, margem esquerda ao lado Sul da Mineração Rio-Norte. Mata de várzea, solo argiloso úmido.",NA,NA,NA,NA,"7","23","Pará",NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2015-08-13 05:51:00-03","MO","MOBOT","2957090","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","A.S. Hitchcock","Hitchcock 16547","1919","South America","Guyana","Georgetown: In mud or shallow water of canal.",NA,NA,NA,NA,"10","25",NA,NA,NA,NA,"Grant L. Pyrah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2010-12-01 18:05:00-02","MO","MOBOT","2957184","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Camilo L. Quarín","Quarín 3061","1975","South America","Argentina","Arroyo Riachuelo y Ruta 12. Terrenos bajos.",NA,NA,NA,NA,"4","19","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2014-02-19 06:40:00-03","MO","MOBOT","2957295","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Enrique Forero|Roberto Jaramillo M.|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4852","1979","South America","Colombia","Río San Jian, abajo de Noanamá.",NA,NA,NA,NA,"4","7","Chocó",NA,"-76.91666","4.66666","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","2957330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Timothy J. Killeen","Killeen 701","1985","South America","Bolivia","10 km SE of Concepción, Est. Salta. Eroded tertiary planation surface overlying precambrian shield; mosaic of semi-deciduous forest, wooded savanna and savanna wetland.",NA,NA,NA,NA,"1","3","Santa Cruz","Nuflo de Chavez","-62","-16.16666","Tim Killeen","490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2009-07-17 07:39:00-03","MO","MOBOT","2957342","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Émile Hassler","Hassler 2831","1903","South America","Paraguay","Gran Chaco: Santa Elisa",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,"G. L. Pyrah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2011-02-08 08:13:00-02","MO","MOBOT","2957392","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Antonio C. Allem|G. Vieira","Allem 1623","1978","South America","Brazil","Km 19 MT3(transpantaneira)- Mun. Poconé",NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2014-04-21 14:12:00-03","MO","MOBOT","2957440","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Baltasar Trujillo","Trujillo 8567","1967","South America","Venezuela","''Lambedora'' Abundante. Maleza en arroz. Lestema de Riego del Guarico. Parcela n 210.",NA,NA,NA,NA,"11","12","Guárico",NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2013-03-12 05:31:00-03","MO","MOBOT","2957446","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","N. de la Barra","De la Barra ND914","2001","South America","Bolivia","Samaipata. Localidad Bermejo Laguna Volcán (en le camino antiguo a Santa Cruz).",NA,NA,NA,NA,"7","4","Santa Cruz",NA,NA,NA,"G. Davidse","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2009-09-03 17:30:00-03","MO","MOBOT","2961991","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Henry H. Rusby","Rusby 1646",NA,"South America","Bolivia","Reyes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2009-09-03 17:30:00-03","MO","MOBOT","2961995","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Henry H. Rusby","Rusby 195",NA,"South America","Bolivia","Guanay",NA,NA,NA,NA,NA,NA,"La Paz","Larecaja","-67.88333","-15.48333","Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
