"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"366","2020-08-27 06:30:00-03","MO","MOBOT","2163664","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas & H. Maas (U)","L. Cayola|et al.","2004","9","11","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Quita Calzon-Camata- Restos de bosque yungueño subandino superior pluviestacional subhumedo, con Anadenanthera colubrina.","-68.7525","-15.2333333",NA,NA,"1448.00000000",NA,NA,NA,NA,NA,NA,NA,"Cayola Pérez 1366",NA,NA,"South America",NA,NA,NA,NA,NA,"04-11","1",NA,NA
"367","2018-09-26 04:37:00-03","MO","MOBOT","2271189","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. & H. Maas","Linda K. Albert de Escobar|Dario A. Sánchez S.|J.W. Rengifo","1982","9","5","Colombia","Antioquia","Guatapé","Vereda Santa Rita. Finca Montepinar, in sombra del Bosque.Bosque Humedo.",NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,"Escobar 2349",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2013-10-16 05:39:00-03","MO","MOBOT","2432507","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Hamilton Beltrán|Robin B. Foster","1994","7","15","Peru","Amazonas","Condorcanqui","Cordillera del Cóndor. Puesto de Vigilancia 'Alfonso Ugarte' (PV3). Cabeceras del Río Comainas, tributario al oeste del Río Cenepa. Cuchillo atrás del campamento. Bosque intacto, muy húmedo.","-78.425","-3.89305",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"Beltrán 793",NA,NA,"South America",NA,NA,NA,NA,NA,"2",NA,NA,NA
"369","2018-06-22 05:25:00-03","MO","MOBOT","2458503","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Pe. Raulino Reitz|Roberto M. Klein","1953","6","12","Brazil","Santa Catarina",NA,"Araquari. Barra do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 789",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-06-13 04:36:00-03","MO","MOBOT","2662561","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P. & H. Maas (U)","J.E. Lawesson|T. Læssøe|P.M. Jørgensen","1985","7","10","Ecuador","Esmeraldas",NA,"El Placér close to Alto Tambo, stations on the railroad Ibarra - San Lorenzo. Disturbed lowland - upper tropical rain forest with very thick epiphyte cover. Very few fruiting fungi and mainly in the clearings.","-78.55","0.85",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Lawesson 59830",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2012-04-12 05:10:00-03","MO","MOBOT","2674694","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","2005","4","23","Bolivia","La Paz","Bautista Saavedra","ANMI Apolobamba, Marumpampa, subiendo serrania al N por senda reciente que llega hasta un cultivo de coca. Bosque montano pluvial con Nectandra cuspidata y Topobea multiflora. Exp.sur. Inventario fitosociologico Madidi 15.","-68.65277","-15.21055",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 7257",NA,NA,"South America",NA,NA,NA,NA,NA,"05-17","2",NA,NA
"372","2009-07-31 09:00:00-03","MO","MOBOT","2788316","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Steyermark","Julian A. Steyermark|Paul E. Berry|Franciso Delascio C.","1984",NA,NA,"Venezuela","Amazonas",NA,"Departamento Rio Negro: piedra arenisca cuarzosa, afloramientos en sabanas y bosques de galería, vecindades y al norte del Cerro Vinilla,aprox. 30km al SSW de OcamoOcamo, caños afluente al rio Orinco.","-65.38333","2.51666",NA,NA,"440.00000000","600.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 130319",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2012-04-16 09:18:00-03","MO","MOBOT","2788626","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas, X-","Julian A. Steyermark","1955","1","16","Venezuela","Bolívar",NA,"Along Rio Tirica(Rio Aparurén) just above Techiné-merú",NA,NA,NA,NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,"Steyermark 104",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"374","2009-07-31 08:59:00-03","MO","MOBOT","2788775","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","1977","10","20","Venezuela",NA,NA,"Antonio Díaz: wet savanna and open scattered swampy woodland, vicinity of Caño Jotajana (+tierra alta), tributary of Caño Guiniquina, northwest of Epaña near boundary with Depto. Tucupita","-61.16666","9.25",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Steyermark 115042",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","2788882","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Julian A. Steyermark","1978",NA,NA,"Venezuela","Bolívar",NA,"Cumbre del cerro Guaiquinima. lomas bosqueadas entre el afluente del rio Carapo (1km rio arriba del Salto Szczerbanari) y los peñascos de arenisca al sur del r?o, parte sur-oriental-centro del cerro","-63.68555","5.73444",NA,NA,"730.00000000","900.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 117266",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2011-06-08 12:20:00-03","MO","MOBOT","2790062","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P. & H. Maas (WAG)","Manuel Rimachi Y.","1980","2","8","Peru","Loreto","Loreto","Nauta. Río Marañon; Quebrada de Sapira, ca 8 km above Nauta, margin of quebrada.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"Rimachi Y. 4849",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2013-05-07 06:03:00-03","MO","MOBOT","2790399","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.Ruyters & P.J.M.Maas Utrecht","Ynés Mexia","1930","2","22","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; crest of hill northwest of main buildings, under bracken thicket",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,"Mexia 4384",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2009-10-27 06:06:00-02","MO","MOBOT","2790564","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P. Ruyters & P.J.M. Maas Utrecht","Kenneth R. Robertson|Daniel F. Austin","1967","6","14","Guyana",NA,NA,"Old Mazaruni Station now known as HMPS. on Mazaruni Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robertson 225",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","2790664","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.Ruyters & P.J.M. Maas Utrecht","Felix Woytkowski","1947","6","21","Peru","San Martín",NA,"Jepelasio near moyobamba.",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,"Woytkowski 35297",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2011-01-12 11:55:00-02","MO","MOBOT","2790741","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.Ruyters & P.J.M. Maas Utrecht","Miguel Bang","1892","7",NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bang 1562",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"381","2012-04-24 11:26:00-03","MO","MOBOT","2790949","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P. Ruyters & P.J.M. Maas Utrecht","Per Dusén","1915","6","9","Brazil",NA,NA,"Paraná: in [silvrela as herroan arenosarn]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 17063",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","2791125","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J. Maas","Julian A. Steyermark|Gerrit Davidse","1978","3","21","Venezuela","Miranda",NA,"Cerros del Bachiller, western sector: virgin evergreen forest, between base and summit, above Quebrada Bachiller, south of Caño Rico and Bachiller. 11kms. (by air) SSE of EL Guapo","-65.88333","10.10194",NA,NA,"20.00000000","690.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 116549",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","2791471","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P. Ruyters & P.J.M. Maas Utrecht","Gert G. Hatschbach","1967",NA,NA,"Brazil","Paraná",NA,"Encoste Morro Mãe Catire (4-Barras) Paraná",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 16234",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","2791528","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.Maas","Ghillean T. Prance","1974","7","26","Brazil",NA,NA,"Vicnity of Auaris, Territorio do Roraima, high secondary forest","-64.41666","4.1",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"Prance 21408",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2009-07-17 07:37:00-03","MO","MOBOT","2791633","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas","Julian A. Steyermark|Ronald L. Liesner","1979","12","1","Venezuela","Sucre",NA,"Peninsula de Paria; Virgin cloud forest, above las Melenas, north of Río Grande Arriba, Southeast of Cerro de Humo","-62.61666","10.7",NA,NA,"730.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 120906",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","2791720","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.Maas","Brian M. Boom","1985","2","8","Venezuela","Amazonas",NA,"Neblina Base Camp, Río Mawarinuma. Terra firme forest.","-66.16666","0.83333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"Boom 5693",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","2791878","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. & H. Maas Utrecht","Jan C. Lindeman","1955",NA,NA,"Suriname",NA,NA,"S of Wayombo R. between Donder Cr. and Maurisi Cr. in low moist dakama forest ( Dimorphandra conjugata)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindeman 7101",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2013-02-26 05:30:00-03","MO","MOBOT","3173575","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas & H. Maas (U)","Maribel Vargas C.","2005","6","13","Bolivia","Santa Cruz","Florida","Bella Vista, ladera subhúmeda fuertemente inclinada, acompañada de Myroxylon peruiferum, Cedrela lilloi y Juglans sp.","-63.67583","-18.24444",NA,NA,"1490.00000000",NA,NA,NA,NA,NA,NA,NA,"Vargas Contreras 86",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2012-10-22 13:57:00-02","MO","MOBOT","3251309","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.Maas & H.Maas (WAG)","Basil Stergios","1994","11","3","Venezuela","Amazonas",NA,"Piedra Aracapua y laguna adyacente. Selvas de rebalse (Igapó). Bosque en tierra firme, en los alrededores del campamento.","-66.5863889","1.8513889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stergios 16229",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"390","2012-10-22 13:55:00-02","MO","MOBOT","3270321","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.Maas & H.Maas (WAG)","Paul E. Berry","1992","6","20","Venezuela","Amazonas",NA,"Departamento Atures; Savanna ca. 2 km upstream of San Juande Ucata, on the Caño Ucata, a black water affluent of the Río Orinoco.","-67.7366666","4.3402777",NA,NA,"120.00000000","150.00000000",NA,NA,NA,NA,NA,NA,"Berry 5151",NA,NA,"South America",NA,NA,NA,NA,NA,"108","1",NA,NA
"391","2015-04-21 05:44:00-03","MO","MOBOT","3331558","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas & H. Maas (U)","G.A. Parada|Ivan Linneo|Aquilino Molina","2007","2","6","Bolivia","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos entre 500 hasta 1100 msnm con bosque hidrofítico chiquitano, Cerrado y sabanas abiertas, y peqeuñas áreas con bosque Tucumano-Boliviano con helechos arbóreos.","-63.4377777","-17.9",NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,"Parada-Gutierrez 96",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"392","2012-10-22 13:55:00-02","MO","MOBOT","3336538","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.Maas & H.Maas (WAG)","Edgardo M. Ortiz V.","2006","4","29","Peru","Cajamarca","San Ignacio","Dist. Huarango. Alrededores del Caserio Palma.","-78.7672223","-5.1611111",NA,NA,"1640.00000000",NA,NA,NA,NA,NA,NA,NA,"Ortiz 1458",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2",NA,NA
"393","2020-06-06 16:26:00-03","MO","MOBOT","3390784","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","D.A. Neill (ECUAMZ)","David A. Neill|Christopher Davidson|Sharon R. Christoph|Wilson Quizhpe","2007","9","16","Ecuador","Zamora-Chinchipe","Nangaritza","Cordillera del Cóndor, Area de Conservación Los Tepuyes. Slope above the west bank of the upper Río Nangaritza near the Cabañas Yankuam lodge. Below the sandstone plateau, but with rather sandy soil mostly eroded from the plateau above, in and near the one hectare Nangaritza River Slope one-hectare forest inventory plot.","-78.66","-4.2502778",NA,NA,"920.00000000",NA,NA,NA,NA,NA,NA,NA,"Neill 15779",NA,NA,"South America",NA,NA,NA,NA,NA,"408","2",NA,NA
"394","2012-10-22 13:54:00-02","MO","MOBOT","3394342","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.Maas & H.Maas (WAG)","Wilmer A. Díaz|Silvino Elcoro","1996","8","9","Venezuela","Monagas",NA,"Vegetación: Bosque de pantano estacional. Zona inundable Ubicación: Estado Monagas, Municipio Libertador El Merey.","-62.8488889","8.6538889",NA,NA,"65.00000000",NA,NA,NA,NA,NA,NA,NA,"Díaz 2933",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"395","2013-11-26 05:40:00-02","MO","MOBOT","3397428","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","H. Huaylla","Julia Gutiérrez R.","2005","4","21","Bolivia","Chuquisaca","Tomina","Las. Casas. aprox. a 2,5 km de la comunidad Las Casas, en el sector denominado Abra Santa Cruz. Bosque montano, rico en Mytaceas, Myrsinaceas, Pterydofitos y abundantes Musgos péndiente de 40%. Creciendo erectas dentro del bosque en hojarascas, materia en descomposición. Especie poco comú.","-64.08972","-19.31138",NA,NA,"1653.00000000",NA,NA,NA,NA,NA,NA,NA,"Gutiérrez Romero 1365",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2014-04-21 08:48:00-03","MO","MOBOT","3481415","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Paul Maas (WAG)","Gloria Calatayud","2007","5","23","Peru","Cusco","La Convención","Distrito Echarate, Papelpata. Bosque seco secundario.","-72.6138889","-12.755",NA,NA,"1834.00000000",NA,NA,NA,NA,NA,NA,NA,"Calatayud Hermosa 4012",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2",NA,NA
"397","2014-08-04 14:49:00-03","MO","MOBOT","414778","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P. & H. Maas (U)","James C. Solomon","1983","2","12","Bolivia","La Paz","Nor Yungas","13.7 km NW of San Pedro on road through Incahuara-Mejillones, and along trail to 12 de Octubre.","-67.6166667","-15.9666667",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,"Solomon 9545",NA,NA,"South America",NA,NA,NA,NA,NA,"83-26","1",NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","415087","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. & H. Maas","Bruce K. Holst|Ronald L. Liesner","1986","5","5","Venezuela","Bolívar",NA,"PIAR: W base of Amaruay- tepui. E of Auyan-tepui, W of Aparamán- tepui. 500 m. 5º56'N, 62º17'W. Slightly moist forest with trees to 40 m.","-62.28333","5.93333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,"Holst 2789",NA,NA,"South America",NA,NA,NA,NA,NA,"86-25","3",NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","415116","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","B.K. Holst","Bruce K. Holst|Ronald L. Liesner","1985","10","19","Venezuela","Bolívar",NA,"ROSCIO: 3 km S of El Pauji; 900 m; 4º90'N, 61º35'W. Thickly forested canyon, dominated by Dimorphandra sp.","-61.58333","4.5",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"Holst 2335",NA,NA,"South America",NA,NA,NA,NA,NA,"85-44","3",NA,NA
"400","2008-05-27 22:02:00-03","MO","MOBOT","415121","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. & H. Maas","Bruce K. Holst|Ronald L. Liesner","1986","5","12","Venezuela","Bolívar",NA,"PIAR: Amaruay-tepui, summit on SE side. E of Auyan-tepui, W of Aparamán-tepui. 1000 m. 5º55'N, 62º13'W. Moist forest; trees 20-30 m.","-62.21666","5.91666",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"Holst 2846",NA,NA,"South America",NA,NA,NA,NA,NA,"86-35","3",NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","415607","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. & H. Maas","H. van der Werff|et al.","1988","8","7","Peru","Loreto","Requena","Jenaro Herrera. Forest on sandy soil.","-73.76666","-4.98333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"van der Werff 9994",NA,NA,"South America",NA,NA,NA,NA,NA,"88-17","1",NA,NA
"402","2013-06-02 05:37:00-03","MO","MOBOT","415851","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","H. & P.J.M. Maas (U)","H. van der Werff|Bruce Gray|Efraín Freire|Milton Tirado","1994","2","15","Ecuador","Zamora-Chinchipe",NA,"Hill about 2 km downstream from Campamento Shaime along Rio Nangaritza. Upper parts with mossy forest growing in humus layer over rocks, without soil visible.","-78.66666","-4.31666",NA,NA,"900.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,"van der Werff 13056",NA,NA,"South America",NA,NA,NA,NA,NA,"137",NA,NA,NA
"403","2011-06-27 08:50:00-03","MO","MOBOT","416307","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas & Maas (U)","Alwyn H. Gentry|Miryam Monsalve B.|H. Mazuera","1984","7","19","Colombia","Valle del Cauca","Buenaventura","Bajo Calima. Road to Juanchaco Palmeras. Pluvial forest.","-77.0333333","3.9166667",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Gentry 48356",NA,NA,"South America",NA,NA,NA,NA,NA,"84-313","1",NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","416501","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M.Maas (FVG)","Ronald L. Liesner","1984","2","22","Venezuela","Amazonas",NA,"Río Negro. 0 to 1 km west of Cerro de La Neblina Base Camp which is on Río Mawarinuma. In forest. Elev. 140 m. 0º50'N, 66º66'W.","-66.16666","0.83333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"Liesner 16189",NA,NA,"South America",NA,NA,NA,NA,NA,"84-21","4",NA,NA
"405","2012-03-06 05:13:00-03","MO","MOBOT","416517","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M.Maas (FVG)","Ronald L. Liesner|William R. Buck","1984","2","27","Venezuela","Amazonas",NA,"Río Negro. 1 km south of Cerro de La Neblina Base Camp which is on Río Mawarinuma. In low area with stream. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"Liesner 16273",NA,NA,"South America",NA,NA,NA,NA,NA,"84-29","5",NA,NA
"406","2014-09-11 10:59:00-03","MO","MOBOT","416553","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Mass","Gerrit Davidse|Otto Huber","1982","11","25","Venezuela","Bolívar","Piar","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.","-62.5333333","5.7333333",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"Davidse 22674",NA,NA,"South America",NA,NA,NA,NA,NA,"82-8","2",NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","416720","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M.Maas (FVG)","Ronald L. Liesner","1985","10","28","Venezuela","Bolívar",NA,"17 km E of El Pauji by road and 64 km W of Santa Elena by road. 4 km N of highway. Río Las Ahallas. Elev. 850 m, ca. 4º30'N, 61º30'W.","-61.5","4.5",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"Liesner 19069",NA,NA,"South America",NA,NA,NA,NA,NA,"85-41","4",NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","416747","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M.Maas (FVG)","Ronald L. Liesner","1985","11","3","Venezuela","Bolívar",NA,"Near El Puaji, Río Cabass and salto. Forest, scrub forest, savannah, waterfall and river edge. Elev. 800 to 900 m, 4º30'N, 61º35'W.","-61.58333","4.5",NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,"Liesner 19432",NA,NA,"South America",NA,NA,NA,NA,NA,"85-47","3",NA,NA
