"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"667","2008-05-27 22:02:00-03","MO","MOBOT","1522366","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"Nee 48866","South America",NA,NA,"230.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2008-05-27 22:02:00-03","MO","MOBOT","1523087","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"Nee 46400","South America",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2008-05-27 22:02:00-03","MO","MOBOT","1523461","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,NA,NA,NA,"Nee 35508","South America",NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2008-05-27 22:02:00-03","MO","MOBOT","1524159","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 49974","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2008-05-27 22:02:00-03","MO","MOBOT","1525606","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The Terevinto area, a small strip of cerrado-like vegetation between the city of Santa Cruz and the first Andean foothills to the west","-63.33333","-17.66666",NA,NA,NA,NA,NA,"Nee 44949","South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2008-05-27 22:02:00-03","MO","MOBOT","1526937","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"Nee 35716","South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2008-05-27 22:02:00-03","MO","MOBOT","1527805","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,NA,"Nee 43295","South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2008-05-27 22:02:00-03","MO","MOBOT","1527982","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"Nee 37982","South America",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2008-05-27 22:02:00-03","MO","MOBOT","1529657","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Nee & Moran",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,"Nee 45205","South America",NA,NA,"245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2008-05-27 22:02:00-03","MO","MOBOT","1529964","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"Nee 47068","South America",NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2008-05-27 22:02:00-03","MO","MOBOT","1531494","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee","1999","11","6","Bolivia","Santa Cruz","Florida","valley of Quebrada La Coca, 5 km S by dirt road from turnoff of Bermejo- Samaipata. Brushy and open areas, pastures and in crops, formerly dry forest. Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.7","-18.16666",NA,NA,NA,NA,NA,"Nee 50480","South America",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2008-05-27 22:02:00-03","MO","MOBOT","1532844","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,NA,"Nee 36105","South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2008-05-27 22:02:00-03","MO","MOBOT","1533341","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,"Nee 39364","South America",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2008-05-27 22:02:00-03","MO","MOBOT","1533648","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"Nee 47555","South America",NA,NA,"275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2008-05-27 22:02:00-03","MO","MOBOT","1533915","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,"Nee 37309","South America",NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2012-11-07 16:12:00-02","MO","MOBOT","1535741","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Kessler (Z)",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 47670","South America",NA,NA,"1475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"683","2012-07-08 19:18:00-03","MO","MOBOT","1537090","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.106944","-18.489722",NA,NA,NA,NA,NA,"Nee 37491","South America",NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"684","2008-05-27 22:02:00-03","MO","MOBOT","15400","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R. Moran (MO)",NA,NA,NA,"J. Willian",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willian 11","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2008-05-27 22:02:00-03","MO","MOBOT","15458","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","J. Willian (MU)",NA,NA,NA,"J. Willian",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Willian 166","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2008-05-27 22:02:00-03","MO","MOBOT","1551009","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Smith (UC)",NA,NA,NA,"Silvia Patricia Flores Vásquez|et al.","1999","9","13","Peru","Cajamarca","San Ignacio","Localidad de San Martín del Chinchipe Bosque Intervenido","-78.68472","-5.32111",NA,NA,NA,NA,NA,"Flores Vásquez 116","South America",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"687","2014-12-16 12:45:00-02","MO","MOBOT","1714392","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A.R. Smith (UC)",NA,NA,NA,"Carlos E. Cerón","1991","8",NA,"Ecuador","Chimborazo","Riobamba","Parroquia Maldonado. Comunidad La Immaculada. Informantes: M. J. Owrnaluisa, F. Asquí & S. Usca.","-78.65","-1.55",NA,NA,NA,NA,NA,"Cerón Martínez 15879","South America",NA,NA,"2760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","41",NA,NA
"688","2008-05-27 22:02:00-03","MO","MOBOT","1732113","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Sundue (NY)",NA,NA,NA,"J.R.I. Wood",NA,NA,NA,"Bolivia","Santa Cruz",NA,"1-2 km from Buenavista on road to Huaytu. Rolling hills on sand with extensive dry scrub forest and areas of scrubby swamp in hollows. Locally dominant. In overgrown, Scrubby swampy hollows.",NA,NA,NA,NA,NA,NA,NA,"Wood 13579","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2011-06-09 16:53:00-03","MO","MOBOT","1734207","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","1991","9","1","Ecuador","Chimborazo","Penipe","Parroquia Matus. Bosque Húmedo Montano. Informantes: C. Cazco & J. Guamán.","-78.50222","-1.51916",NA,NA,NA,NA,NA,"Cerón Martínez 16287","South America",NA,NA,"2690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","56",NA,NA
"690","2011-06-09 16:53:00-03","MO","MOBOT","1736078","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A.R. Smith (UC)",NA,NA,NA,"Carlos E. Cerón","1991","9","1","Ecuador","Cañar","Cañar","Parroquia Inga Pirca. Estepa Espinosa Monta Bajo. Informantes: A. Soquencia, A. Tenesaca, C. Loja, L. Lojano, M. Guato y R. Acuña.","-78.96666","-2.56666",NA,NA,NA,NA,NA,"Cerón Martínez 16432","South America",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","61",NA,NA
"691","2009-08-29 06:41:00-03","MO","MOBOT","1736215","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A.R. Smith (UC)",NA,NA,NA,"Carlos E. Cerón|Nelson Gallo","1992","7","19","Ecuador","Chimborazo","Riobamba","Mercado San Alfonso (feria de sábados). Estepa espinosa Montano Bajo. Informantes: M. Obando C., E. Obando, E. Obando y J. Obando. Las plantas se traen de Ambato (alrededores), de Chambo, Cubijíes, Quimia y San Luis. Las que mas se vende son: Cedron, Hierbaluisa, Romero, Matico, Llantén, Taraxaco y Torongil.","-78.65","-1.66666",NA,NA,NA,NA,NA,"Cerón Martínez 19544","South America",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","80",NA,NA
"692","2008-05-27 22:02:00-03","MO","MOBOT","1746601","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón|Myriam Reyna","1992","8","6","Ecuador","Imbabura","Ibarra","Mercado Amazonas. Plantas Medicinales. Bosque seco Montano Bajo. Informante: Consuelo Carvajal.","-78.11666","0.35",NA,NA,NA,NA,NA,"Cerón Martínez 19871","South America",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","88",NA,NA
"693","2014-07-07 13:34:00-03","MO","MOBOT","1762038","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón|Myriam Reyna","1992","5","16","Ecuador","Imbabura","Ibarra","Mercado Amazonas de Ibarra. Estudio de plantas medicinales. Informante: Sra. Isabel Morocho.","-78.2","0.35",NA,NA,NA,NA,NA,"Cerón Martínez 18884","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","193",NA,NA
"694","2009-10-21 14:48:00-02","MO","MOBOT","1762265","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón|Myriam Reyna","1992","5","16","Ecuador","Imbabura","Ibarra","Mercado Sto. Domingo de Ibarra. Informante: Maria Rosa Cabascango.","-78.2","0.35",NA,NA,NA,NA,NA,"Cerón Martínez 18924","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","194",NA,NA
"695","2009-10-21 14:48:00-02","MO","MOBOT","1762328","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón|Myriam Reyna","1992","5","16","Ecuador","Imbabura","Ibarra","Mercado Sto. Domingo de Ibarra. Informante: Maria Rosa Cabascango.","-78.2","0.35",NA,NA,NA,NA,NA,"Cerón Martínez 18938","South America",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","194",NA,NA
"696","2011-06-09 17:46:00-03","MO","MOBOT","1767859","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","I. Vargas (USZ)",NA,NA,NA,"Israel G. Vargas C.","1998","9","20","Bolivia","Santa Cruz","Ichilo","El campo Vibora se encuentra en la provincia Ichilo del departamento de Santa Cruz, a 185 km de la ciudad del mismo nombre. Pozo 13. Planchada recin nivelada, gran parte cubierta de algunas gramineas y herbaceas de hasta 20 cm de altura, Al menos tres fosas visibles, dominada por Typha sp. Y Equisetum sp.en el contorno y solo Typha sp. Interiormente, bosque secundario al borde y curichi hacia el sureste, vegetacion de bajuras inundadas permenentemente.","-64.29083","-17.09416",NA,NA,NA,NA,NA,"Vargas Caballero 5777","South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2013-08-23 04:12:00-03","MO","MOBOT","1812839","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","I.A. Valdespino",NA,NA,NA,"Ricardo Callejas","1987","6","7","Colombia","Antioquia","Jardín","Vía Jardín - Riosucio, bosque húmedo premontano, 7 Km. de Jardín, a orilla de riachuelo,","-75.83333","5.5",NA,NA,NA,NA,NA,"Callejas Posada 3727","South America",NA,NA,"2020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2008-05-27 22:02:00-03","MO","MOBOT","18131","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Robbin C. Moran (MO)",NA,NA,NA,"David N. Smith","1984","2","10","Peru","Amazonas","Bongará","Pomacocha. Lacustrine vegetation, the various species of emergents form a floating mat supporting vegetation. The mat is anchored to the shoreline.","-77.91666","-5.83333",NA,NA,NA,NA,NA,"Smith 6035","South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","84-170",NA,NA
"699","2013-08-23 04:12:00-03","MO","MOBOT","1817294","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Ricardo Callejas","1978","5","10","Colombia","Antioquia","Medellín","En el Jardin Botanico. a orilla del lago",NA,NA,NA,NA,NA,NA,NA,"Callejas Posada 602","South America",NA,NA,"1465.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2009-08-05 13:40:00-03","MO","MOBOT","1861197","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Aquilino Molina","2007","7","15","Bolivia","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos. De la carretera principal hacia ariba siguiendo la ribera del río.","-63.4322223","-17.9019444",NA,NA,NA,NA,NA,"Molina 274","South America",NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"701","2015-03-26 07:35:00-03","MO","MOBOT","1871861","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A.R. Smith",NA,NA,NA,"Gerrit Davidse|Ángel C. González","1982","10","24","Venezuela","Lara","Jiménez","Parque Nacional Yacambú, Quebrada Negra from the base of the tunnel to the junction with the Río Yacambú, future basin of Embalse Río Yacambú. On river bank and steep bluffs.","-69.5","9.6833333",NA,NA,NA,NA,NA,"Davidse 20992","South America",NA,NA,"620.00000000","740.00000000",NA,NA,NA,NA,NA,NA,NA,"1","1505",NA,NA
"702","2008-05-27 22:02:00-03","MO","MOBOT","19000","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R. Tryon (USF)",NA,NA,NA,"David N. Smith|Angel Pretel|J. Palomino","1982","5","26","Peru","Pasco","Oxapampa","Rio El Tunqui, ca. 50 km from Oxapampa. Secondary forest, NW aspect, steep slopes, moist. In recently felled road right of way.","-75.5","-10.25",NA,NA,NA,NA,NA,"Smith 1734","South America",NA,NA,"1620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5","82-64",NA,NA
"703","2017-08-25 05:21:00-03","MO","MOBOT","1906315","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Henk van der Werff (MO)",NA,NA,NA,"Abel Monteagudo|Gregorio Ortiz|Carlos Mateo|Rolando Francis","2003","3","25","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén. Parte baja de la Quebrada San Alberto. Bosque primario.","-75.35","-10.53333",NA,NA,NA,NA,NA,"Monteagudo Mendoza 4829","South America",NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA
"704","2008-05-27 22:02:00-03","MO","MOBOT","1922377","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Isabel Basualdo","1986","9","30","Paraguay","Central",NA,"Muestra adquirida en el Mercado Municipal Numero 4 de Asuncion.",NA,NA,NA,NA,NA,NA,NA,"Basualdo 6735","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2008-05-27 22:02:00-03","MO","MOBOT","1922378","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Isabel Basualdo","1999","3","1","Paraguay","Amambay",NA,"Colonia Indigena Ndyva a.",NA,NA,NA,NA,NA,NA,NA,"Basualdo 6677","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2009-10-17 07:00:00-03","MO","MOBOT","1922379","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Nélida Soria","1995","1",NA,"Paraguay","Amambay",NA,"Pedro Juan Caballero; Mercado Municipal.",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6931","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2008-05-27 22:02:00-03","MO","MOBOT","1922381","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"SCHMEDA","1987","1","13","Paraguay","Guairá",NA,"Colonia Independencia. Estancia J. C.. Pantano.",NA,NA,NA,NA,NA,NA,NA,"SCHMEDA 843","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2011-06-21 05:21:00-03","MO","MOBOT","2194810","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Lichtenstein, J. S.",NA,NA,NA,"Luis Ariza Espinar","1961","10","20","Argentina","Córdoba","Punilla","Cerro Pan de Azúcar",NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar 1484","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-01-25 04:35:00-02","MO","MOBOT","2205639","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Smith (UC)",NA,NA,NA,"Luis Valenzuela G.","2003","4","20","Peru","Cusco","Urubamba","Dist. Machu Picchu, San Miguel, Bosque Secundario, junto a la línea ferrea","-72.5","-13.15",NA,NA,NA,NA,NA,"Valenzuela Gamarra 1898","South America",NA,NA,"1679.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"710","2011-03-25 20:35:00-03","MO","MOBOT","2246711","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Cocucci, A. A. & Sérsic, A. N.",NA,NA,NA,"Andrea A. Cocucci|A.N. Sérsic|J. Nattero","2003","3","16","Argentina","Catamarca","Andalgalá","Ruta provincial nº 365, Las Estancias, río Potrero","-65.98111","-27.40138",NA,NA,NA,NA,NA,"Cocucci 2620","South America",NA,NA,"1173.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2010-04-23 20:55:00-03","MO","MOBOT","2246726","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Ponce, M. M.",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella|Liliana M. Giussani","1998","2","22","Argentina","Jujuy","Santa Bárbara","3 km del Infiernillo camino a Maíz Gordo, Serranías de Maíz Gordo","-64.25","-24.26666",NA,NA,NA,NA,NA,"Morrone 2973","South America",NA,NA,"630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2008-05-27 22:02:00-03","MO","MOBOT","2277490","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R.L. Hauke",NA,NA,NA,"Miguel Bang",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bang 1901","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA
"713","2011-04-03 14:38:00-03","MO","MOBOT","2296744","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|G. Cuadrado|O. Bertoni","1996","9","18","Argentina","Formosa","Pilcomayo","Laguna Naick Neck, Colonia El Paraíso, 5 Km W de Palma Sola","-58.1226","-25.221",NA,NA,NA,NA,NA,"Schinini Cacace 31349","South America",NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2008-05-27 22:02:00-03","MO","MOBOT","23072","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Robbin C. Moran (MO)",NA,NA,NA,"David N. Smith","1982","7","23","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo-Juanjui road, 87 km from Tocache Nuevo. Wet area at roadside.","-76.66666","-7.71666",NA,NA,NA,NA,NA,"Smith 2153","South America",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6","82-127",NA,NA
"715","2011-02-25 07:16:00-03","MO","MOBOT","2339404","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Ponce, M. M.",NA,NA,NA,"Julio A. Hurrell|Emilio A. Ulibarri|F. Mollard|D. Bazzano","2003","2","22","Argentina","Entre Ríos",NA,"Segundo Puente Zárate-Brazo Largo, camino a Pantano",NA,NA,NA,NA,NA,NA,NA,"Hurrell 4990","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
