"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"536","2019-10-18 14:28:00-03","MO","MOBOT","732255","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Marko Lewis","1987","11","23","Bolivia","La Paz","Inquisivi","-67.2166667","-16.9833333",NA,NA,"2950.00000000",NA,NA,NA,NA,"Quime Lower Bridge. Near the lower bridge in Quime about 0.5 km W of Hospital San Antonio. A patch of uncut, ungrazed pasture protected by walls.","Lewis 871071","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","87-29",NA
"537","2019-10-18 14:52:00-03","MO","MOBOT","732932","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","7","7","Paraguay","Cordillera",NA,"-56.6666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Vapor Cué. Arroyo Yaghuy. Savanna.","Zardini 21887","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","380",NA
"538","2019-10-18 14:29:00-03","MO","MOBOT","733257","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.","Zardini 20211","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","318",NA
"539","2019-10-18 14:48:00-03","MO","MOBOT","733419","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"L.B. Holm-Nielsen|Elizabeth Bravo|Patricia Gómez A.","1979","8","15","Ecuador","Pichincha",NA,"-78.5333333","-0.5166667",NA,NA,"3000.00000000",NA,NA,NA,NA,"Machachi. Secondary montane forest.","Holm-Nielsen 18969","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"540","2019-10-18 14:48:00-03","MO","MOBOT","733427","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","1979","9","21","Ecuador","Chimborazo",NA,"-78.9166667","-2.3666667",NA,NA,"2750.00000000",NA,NA,NA,NA,"Santa Rosa, Pan American Highway, 20 km S of Chunchi. Steep rocky slope and scrub forest.","Holm-Nielsen 20302","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"541","2019-12-04 12:16:00-03","MO","MOBOT","733442","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Jaime L. Jaramillo|V. Winnerskjold","1983","8","15","Ecuador","Loja",NA,NA,NA,NA,NA,"2600.00000000","2800.00000000",NA,NA,NA,NA,"Jaramillo Asanza 5773","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"542","2019-10-18 14:10:00-03","MO","MOBOT","733474","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Wendell H. Camp","1945","3","17","Ecuador","Azuay",NA,"-79","-3.14722",NA,NA,"9300.00000000","10000.00000000",NA,NA,NA,"Along the río Cumbe (25-30 km. south of Cuenca)","Camp E-2219","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"543","2019-10-18 14:29:00-03","MO","MOBOT","733840","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"James C. Solomon","1983","5","1","Bolivia","Tarija","O'Connor","-64.2666667","-21.4166667",NA,NA,"1700.00000000",NA,NA,NA,NA,"73.1 km E of Tarija-Padcaya road, on road to Entre Rios (ca 1 km below Narvaez). Moist sub-tropical forest with many Myrtaceae, Podocarpus, legumes, and abundant epiphytes.","Solomon 10401","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","83-61",NA
"544","2019-10-18 16:36:00-03","MO","MOBOT","733885","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Luz Mila Quiñones","1988","4","26","Colombia","Meta","Villavicencio","-73.700233","4.18276",NA,NA,NA,NA,NA,NA,NA,"Servitá.","Quiñones 1380","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","25",NA
"545","2019-10-18 14:11:00-03","MO","MOBOT","733889","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"James C. Solomon","1977","6","7","Peru","Cusco",NA,"-72.55","-13.15",NA,NA,"2000.00000000",NA,NA,NA,NA,"Ca. 5 km N of Augas Calientes (km 116. RR).","Solomon 3187","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","236",NA
"546","2019-10-18 14:12:00-03","MO","MOBOT","802922","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Abundio Sagástegui A.","1973","10","31","Peru","La Libertad","Trujillo",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,"Barraza.","Sagástegui Alva 7864","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","159",NA
"547","2019-11-19 16:30:00-03","MO","MOBOT","932919","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Brent Berlin","1973","1","4","Peru","Amazonas","Condorcanqui",NA,NA,NA,NA,"213.36000000","243.84000000",NA,NA,NA,"Rio Cenepa region. Between mouth of Quebrada Huampami and Tuhusik. Riverside.","Berlin 825","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","70",NA
"548","2019-10-18 14:30:00-03","MO","MOBOT","938862","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"René Guillén V.|S. Coria","1994","5","28","Bolivia","Santa Cruz","Velasco","-61.0438889","-14.7713889",NA,NA,"150.00000000",NA,NA,NA,NA,"Campamento EL REFUGIO a 900 m al SW de la casa, yendo a Toledo. En bajio de suelos limo arenosos.","Guillén Villarroel 1596","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"549","2019-10-18 14:45:00-03","MO","MOBOT","1973809","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"D. Rocabado","2004","4","8","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.7194445","-17.7891666",NA,NA,"2100.00000000","2850.00000000",NA,NA,NA,"Siberia. Entre el Empalme y el Locotal. Bosque Nublado Con presencia de Weinmannia sp., helechos arboreos y Ericaceas","Rocabado 446","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"550","2018-05-21 13:42:00-03","MO","MOBOT","101047426","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"A. Wilkinson","1972","1","16","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"Below University Apts.","Wilkinson 618","South America",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,"1",NA,NA
"551","2008-05-27 22:02:00-03","MO","MOBOT","730583","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"L. Ellemann","1989","1","20","Ecuador","Loja",NA,"-79.56666","-3.23333",NA,NA,"2400.00000000",NA,NA,NA,NA,"Jera 10 km north for Saraguro, the small village is connected to Saraguro by a single trail. Information about local name and use: Marie Christine Bermeo, Saraguro-indian.","Ellemann 66840","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","1001616","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","A. Gentry",NA,NA,NA,"M. P. McMahon","1971","8","12","Ecuador","Los Ríos",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"Río Palenque station, km 56 Quevedo - Sto. Domingo road","McMahon 4225","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2012-08-31 05:37:00-03","MO","MOBOT","1001991","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Charles Huttel","1985","3","15","Ecuador","Galapagos","Isabela",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,"Isla Isabela, cumbre del Volcán Sierra Negra","Huttel 596","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2010-08-30 10:08:00-03","MO","MOBOT","100228664","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","K.M. Meyer (MO)",NA,NA,NA,"Alyse Rothrock|Samuel Regalado","2008","6","24","Peru","La Libertad","Trujillo","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,NA,"Purchased at Mercado Mayorista.","Rothrock 080","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA
"555","2018-03-22 17:14:00-03","MO","MOBOT","101036382","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","J.L. Fernández",NA,NA,NA,"José L. Fernández-Alonso","1986","9",NA,"Colombia","Huila","Agrado",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,"Quebrada La Yaguilga, campos de cacao y zonas de matorral circundantes.","Fernández-Alonso 6814","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"556","2020-09-29 16:31:00-03","MO","MOBOT","101225682","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Edwin Becerra González|J.L. Mateo|César Rojas",NA,NA,NA,"Peru","Pasco","Oxapampa","-75.0325","-9.8480555",NA,NA,"252.00000000",NA,NA,NA,NA,"Distrito Puerto Bermúdez. Villa Ciudad Constitución, Fundo de Alicia Arellanos.","Becerra González 1286","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"557","2013-03-12 05:31:00-03","MO","MOBOT","1395699","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","N. De la Barra",NA,NA,NA,"N. de la Barra","1998","2","10","Bolivia","Cochabamba","Cercado","-66.1425","-17.375556",NA,NA,"2580.00000000",NA,NA,NA,NA,"Tupuraya, entre la U. Catolica y el Río Rocha. Se desarrolla sobre suelos arcillo-limosos muy humedos, casi saturados de agua y bastante eutrofizados. Especie que caracteriza las comunidades de helofitos de bordes de canales, rios y lagunas en el piso mesotropical se co semiarido inferior pluviestacional de los valles interandinos de Cocha bamba. Se distribuye ampliamente en Sudamerica.","De la Barra 711","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2011-06-21 11:38:00-03","MO","MOBOT","1396380","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","C. Antezana",NA,NA,NA,"C. Antezana Valera","1993","1","21","Bolivia","Cochabamba","Mizque",NA,NA,NA,NA,"1980.00000000",NA,NA,NA,NA,"Rio Mizque.","Antezana Valera 554","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2008-05-27 22:02:00-03","MO","MOBOT","2229589","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Caro, J. A.",NA,NA,NA,"Luis Ariza Espinar","1957","10","15","Argentina","Córdoba","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto Alberdi, a orillas del Río Primero","Ariza Espinar 13","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2013-01-28 05:13:00-02","MO","MOBOT","2229607","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"René Guillén V.",NA,NA,NA,"Argentina","Misiones","San Pedro","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá","Guillén Villarroel 157","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2009-08-21 04:37:00-03","MO","MOBOT","2229625","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cialdella, A. M.",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","2","28","Argentina","Misiones","Guaraní","-53.91666","-27.13333",NA,NA,"200.00000000",NA,NA,NA,NA,"Predio de Moconá Naturaleza y Aventura, camino a la bajada de lanchas sobre el Río Uruguay","Deginani 1534","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2011-03-14 06:37:00-03","MO","MOBOT","2339576","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cáceres Moral, S. A., //",NA,NA,NA,"Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","4","Argentina","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12. Potrero El Rodeito","Tressens 4176","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2011-03-14 06:37:00-03","MO","MOBOT","2339617","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cáceres Moral, S. A., //",NA,NA,NA,"Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","5","Argentina","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12. Potrero Santa Rosa","Tressens 4208","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2011-03-14 06:37:00-03","MO","MOBOT","2339637","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cáceres Moral, S. A., //",NA,NA,NA,"Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","7","Argentina","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12.Potrero Loreto","Tressens 4278","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2011-03-26 12:56:00-03","MO","MOBOT","2444441","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Schinini, A., //",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|Victor Maruñak|E. Vagabculow","1998","12","1","Argentina","Corrientes","Mercedes","-58.06666","-28.68333",NA,NA,NA,NA,NA,NA,NA,"Macrosistema Iberá. Estancia Rincón del Diablo, Laguna Yacare y arroyo Itati","Arbo 8069","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2015-08-12 05:58:00-03","MO","MOBOT","2634734","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"H. Balslev","1981","2","2","Ecuador","Pichincha",NA,"-78.66666","-0.25",NA,NA,"2200.00000000",NA,NA,NA,NA,"Lloa valley (west of Quito) 15 km below Lloa. Patches of montane forest and pastureland.","Balslev 1921","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2009-06-27 16:39:00-03","MO","MOBOT","2655232","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Terneus, E. (AAU)",NA,NA,NA,"Simon Lægaard","1992","3","21","Ecuador","Azuay",NA,"-79.05","-3.23333",NA,NA,"3300.00000000",NA,NA,NA,NA,"Along Panamericana ca 5 km N of road to Nabon. In and around small pond.","Lægaard 101833","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2009-06-27 16:40:00-03","MO","MOBOT","2665320","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Det. S. Laegaard (LOJA)",NA,NA,NA,"Simon Lægaard","1998","4","26","Ecuador","Zamora-Chinchipe",NA,"-79","-3.98333",NA,NA,"2600.00000000",NA,NA,NA,NA,"Along old Loja-Zamora road ca 2-6 km E of pass","Lægaard 18726","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2009-07-16 00:13:00-03","MO","MOBOT","2676072","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Terneus, E. (AAU)",NA,NA,NA,"Jens E. Madsen","1990","3","11","Ecuador","Azuay",NA,"-79.2","-3.45",NA,NA,"2000.00000000",NA,NA,NA,NA,"W of Oña, along Río Leon. Secondary, xeric vegetation on sandy slopes and boulders.","Madsen 87053","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2014-12-08 15:59:00-02","MO","MOBOT","2685198","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Esteban Terneus|C. González","1998","10","22","Ecuador","Imbabura",NA,"-78.23694","0.23361",NA,NA,"2650.00000000",NA,NA,NA,NA,"Lago San Pablo, a 5 km. De la ciudad de Otavalo.","Terneus 217","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2014-12-08 15:56:00-02","MO","MOBOT","2685332","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Esteban Terneus|V. Rivera","1998","9","12","Ecuador","Azuay",NA,"-79.24361","-2.81111",NA,NA,"3810.00000000",NA,NA,NA,NA,"Lagunas del Parque Nacional Cajas. Sector Toreadora","Terneus 275","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2009-09-13 06:45:00-03","MO","MOBOT","2688921","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Terneus, E. (AAU)",NA,NA,NA,"Benjamin Øllgaard|Jens E. Madsen|L. Ellemann|Bjarke Eriksen","1989","2","6","Ecuador","Zamora-Chinchipe",NA,"-78.58333","-3.91666",NA,NA,"1250.00000000",NA,NA,NA,NA,"Ca 4 km E of Paquishsa.","Øllgaard 90439","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2012-06-15 17:39:00-03","MO","MOBOT","3098875","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Stephen F. Smith em",NA,NA,NA,"L. Scur","2000","1","7","Brazil",NA,NA,NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,"RS-Mun. Caxias do Sul-Fazenda Souza-Bolson. Em lavoura de cenoura.","Scur 15117","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2008-05-27 22:02:00-03","MO","MOBOT","3431698","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Foster's 1958 catalog notes file",NA,NA,NA,"R.S. Shepard","1921","10",NA,"Bolivia","Cochabamba",NA,"-66.15","-17.38333",NA,NA,"2438.40000000",NA,NA,NA,NA,"Cochabamba","Shepard 253","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","730511","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","J. Brandbyge",NA,NA,NA,"Jens E. Madsen","1981","11","3","Ecuador","Tungurahua",NA,"-78.48333","-1.48333",NA,NA,"1800.00000000",NA,NA,NA,NA,"Baños, 4 km on the road to Puyo. 0-3 km E of the road tunnel, along the roadside at a S-facing hill slope.","Madsen 36493","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2008-05-27 22:02:00-03","MO","MOBOT","730520","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","J. Brandbyge",NA,NA,NA,"Jens E. Madsen","1981","12","1","Ecuador","Chimborazo",NA,"-78.96666","-2.2",NA,NA,"1250.00000000",NA,NA,NA,NA,"Huigra, about 1 km N of the town, by the river. Dry vegetation varying with fertile area owing to springs. Shrub with single trees and Armatocereus. Lots of epiphytes.","Madsen 36835","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2008-05-27 22:02:00-03","MO","MOBOT","730538","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","J. Brandbyge",NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","22","Ecuador","Imbabura",NA,"-78.11666","0.35",NA,NA,"2200.00000000",NA,NA,NA,NA,"Ibarra, 0-2 km along the road towards Apacocha. Roadbanks.","Filskov 37306","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2008-05-27 22:02:00-03","MO","MOBOT","730547","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Lars P. Kvist","1982","7","2","Ecuador","Esmeraldas",NA,"-78.88333","0.78333",NA,NA,"100.00000000",NA,NA,NA,NA,"Río Cayapa, Zapallo Grande. Río Zapallo Grande (tributary of Río Cayapa) was followed in canoe 2 hours upriver. Riverbank vegetation.","Kvist 40491","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2008-05-27 22:02:00-03","MO","MOBOT","730556","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Lars P. Kvist","1982","7","2","Ecuador","Esmeraldas",NA,"-78.88333","0.78333",NA,NA,"100.00000000",NA,NA,NA,NA,"Río Cayapa, Zapallo Grande. Río Zapallo Grande (tributary of Río Cayapa) was followed in canoe 2 hours upriver. Riverbank vegetation.","Kvist 40494","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2008-05-27 22:02:00-03","MO","MOBOT","730565","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","J. Brandbyge",NA,NA,NA,"Simon Lægaard","1984","10","6","Ecuador","Pichincha",NA,"-78.65","0.11666",NA,NA,"1400.00000000",NA,NA,NA,NA,"Along road 10 km N of Nanegalito.","Lægaard 53101","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2008-05-27 22:02:00-03","MO","MOBOT","730574","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","J. Brandbyge",NA,NA,NA,"John S. Brandbyge","1987","1","16","Ecuador","Imbabura",NA,"-78.11666","0.5",NA,NA,"1700.00000000",NA,NA,NA,NA,"Valle de Chota. Thickets along small stream.","Brandbyge 60906","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2008-05-27 22:02:00-03","MO","MOBOT","730601","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"L. Ellemann","1989","3","17","Ecuador","Loja",NA,"-79.23333","-3.63333",NA,NA,"2100.00000000","2300.00000000",NA,NA,NA,"2 km south of Saraguro. Information of vernacular name and use: Natívidad Guamán, Saraguro-indian.","Ellemann 91723","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
