"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"298","2019-11-01 15:15:56-03","UnB","UB","161436","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Faria, JEQ","458","2009","04","10","Southern America","Brasil",NA,NA,"Erva ca. de 0,3 m de altura, inflorescência verde escura com estigma preto; Coletada em área aberta na beira de córrego","UB0016369","Monocotyledonae",NA,"(Lag.) Chase",NA,"Goiás","Alto Horizonte","Coletada na fazenda do senhor Manoel Braz, divisa com a fazenda Sucuriú, Proprietário senhor Jair Eustáquio","-49.3386","-14.1956",NA,NA,"UB0016369",NA,NA,NA,"-49.3386","-14.1956",NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:15:56-03","UnB","UB","205057","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Wood, JRI; Hind, DJN; Pozo, P; Villarroel, D","24135","2008","04","05","Southern America","Bolivia",NA,NA,"Hierba perenne, débilmente cespitosa, tallos ascendentes de hasta 40 cm, flores de color café pálido; Creciendo sobre suelos arenosos y estacionalmente inundados","UB0029620","Monocotyledonae",NA,"(Lag.) Chase",NA,"Santa Cruz","Ñuflo de Chavez","Concepción, 3.5 km de Concepción sobre el caminho hacia Lomerío","-62.016944","-16.165",NA,NA,NA,NA,NA,NA,"-62.016944","-16.165",NA,NA,NA,NA,NA,NA
"300","2020-07-29 09:06:35-03","UnB","UB","213149","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Kirkbride, JH","3816","1981","02","12","Southern America","Brasil",NA,NA,"Campo cerrado",NA,"Monocotyledonae",NA,"(Lag.) Chase","Oliveira, RC","Distrito Federal",NA,"4km oeste do Rio Preto perto de DF 6","-47.366667","-15.716667","880","880",NA,NA,NA,"2016","-47.366667","-15.716667",NA,"10","25",NA,NA,NA
"301","2019-11-01 15:15:56-03","UnB","UB","37607","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Souza, VC","16950","1997","05",NA,"Southern America","Brasil",NA,NA,NA,"UB0016370","Monocotyledonae",NA,"(Lag.) Chase","Delfini, C","Mato Grosso",NA,"15km ao ESE de Diamantino",NA,NA,NA,NA,"UB0016370",NA,NA,"2013",NA,NA,NA,"12",NA,NA,NA,NA
"302","2019-11-01 15:15:56-03","UnB","UB","37608","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Souza, VC","17071","1997","05","24","Southern America","Brasil",NA,NA,NA,"UB0016371","Monocotyledonae",NA,"(Lag.) Chase","Delfini, C","Mato Grosso",NA,"37km ao ENE de Nobres","-56","-14.616667",NA,NA,"UB0016371",NA,NA,"2013","-56","-14.616667",NA,"12",NA,NA,NA,NA
"303","2021-01-04 10:59:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Zanatta, MRV; Faria, JEQ; Castro, BM","2179","2015","05","23","Southern America","Brasil",NA,NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva cespitosa, 0,4m.; Campo sujo rupestre, solo bege claro em siltito.",NA,"Monocotyledonae",NA,"(Lag.) Chase","Zanatta, MRV","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949639","-15.509194","861","861",NA,NA,NA,"2015","-47.949639","-15.509194",NA,"05",NA,NA,NA,NA
"304","2019-11-01 15:15:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Villarroel, D; Martinez, MT; Toledo, G","3625","2014","05","09","Southern America","Bolivia",NA,NA,NA,NA,"Monocotyledonae",NA,"(Lag.) Chase","Villarroel, D","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Zona de la comunidad el Hondo, área con zonas de quebradas con agua permanente, las riberas están dominadas por sabanas abiertas con nivel freático muy superficial (campo limpo úmido). Es muy notorio que estas sabanas quedan inun","-63.428056","-17.666944","410","410",NA,NA,NA,NA,"-63.428056","-17.666944",NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:15:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Villarroel, D; Martinez, MT; Toledo, G","3084","2014","05","10","Southern America","Bolivia",NA,NA,NA,NA,"Monocotyledonae",NA,"(Lag.) Chase","Villarroel, D","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Zona del Purgatorio, paisaje de planicie ondulada con arroyos permanentes rodeados por campos abiertos dominado por gramíneas y con arbustos dispersos, bordeando estos campos están estos campos leñosos densos que es el lugar dond","-63.366944","-17.728194","430","430",NA,NA,NA,NA,"-63.366944","-17.728194",NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:15:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Rua, GH; Bonasora, MG; Silva, AS; Mendes, VC","986","2011","04","18","Southern America","Brasil",NA,NA,"Campo de murundus com Brachiaria ao W da estrada, no campo baixo em redor de murundu","UB0029685","Monocotyledonae",NA,"(Lag.) Chase",NA,"Mato Grosso","Cuiabá ","Estrada Cuiabá-Acorizal (MT-010), km 14,5","-56.167361","-15.454889","200","200",NA,NA,NA,NA,"-56.167361","-15.454889",NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:15:56-03","UnB","UB","183362","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Rua, GH; Bonasora, MG; Silva, AS; Mendes, VC","986","2011","04","18","Southern America","Brasil",NA,NA,"Campo de murundus com Brachiaria ao W da estrada, no campo baixo em redor de murundu","UB0016367","Monocotyledonae",NA,"(Lag.) Chase",NA,"Mato Grosso","Cuiabá ","Estrada Cuiabá-Acorizal (MT-010), km 14,5","-56.167361","-15.454889","200","200","UB0016367",NA,NA,NA,"-56.167361","-15.454889",NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:15:56-03","UnB","UB","201801","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Moura, CO","9","2014","06","07","Southern America","Brasil",NA,NA,"Erva Cespitosa; Cerrado sentido restrito (Transição para mata ciliar)","UB0016372","Monocotyledonae",NA,"(Lag.) Chase","Oliveira, RC; Moura, CO","Tocantins","Paranã ","Próximo ao encontro do rio Claro e rio Paranã","-47.729824","-13.052011",NA,NA,"UB0016372",NA,NA,"2014","-47.729824","-13.052011",NA,"09","10",NA,NA,NA
"309","2019-05-06 12:01:37-03","UFU","HUFU","19711","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Araújo, G.M.","2407","1999","03","04",NA,"Brasil",NA,NA,"Vereda.","HUFU00031138",NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, borda direita.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00031138","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-05-06 12:01:37-03","UFU","HUFU","42152","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Oliveira, G.C.","277","2002","02","28",NA,"Brasil",NA,NA,"Herbácea, ca. 1.60 m. Verde-amarronzada.; Vereda.",NA,NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-05-06 12:01:37-03","UFU","HUFU","19550","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Barbosa, A.A.A.; Araújo, G.M.","s.n.","1999","03","26",NA,"Brasil",NA,NA,"Erva.; Vereda.",NA,NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga, Borda da vereda 4, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-05-06 12:01:37-03","UFU","HUFU","17965","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Araújo, G.M.","1915","1997","04","29",NA,"Brasil",NA,NA,"Vereda.",NA,NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga, Verea 2.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-05-06 12:01:37-03","UFU","HUFU","42163","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Oliveira, G.C.","68","2002","01","31",NA,"Brasil",NA,NA,"Herbácea ca. de 0,50 m; Vereda.",NA,NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-05-06 12:01:37-03","UFU","HUFU","22404","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Barbosa, A.A.A.","3404","2000","02","04",NA,"Brasil",NA,NA,"Erva com botão floral.; Vereda.","HUFU00031141",NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda da vereda 1, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00031141","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-05-06 12:01:37-03","UFU","HUFU","22403","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Barbosa, A.A.A.","3403","2000","02","04",NA,"Brasil",NA,NA,"Erva com botão floral.; Vereda.","HUFU00031140",NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Meio da vereda 1, lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00031140","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-05-06 12:01:37-03","UFU","HUFU","27829","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Amaral, A.F.","s.n.","2001","01","08",NA,"Brasil",NA,NA,NA,"HUFU00031139",NA,NA,"(Lag.) Chase",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itroró","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00031139","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-04-05 20:16:45-03","UFSC","FLOR","68665","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Paula-Souza, J.; Delfini, C.; Rigon, J.","11285","2012","10","23",NA,"Brasil",NA,NA,"Erva, ca. 1m alt. Espiguetas marrons, tricomas dourados","FLOR0068665",NA,"Poales","(Lag.) Chase",NA,"Goiás","Alto Paraíso de Goiás","Vale da Lua.","-47.78","-14.171944","1018","1018",NA,NA,NA,NA,"47º46'48''W","14º10'19''S",NA,NA,NA,NA,NA,NA
"318","2020-08-20 14:59:29-03","UFSC","FLOR","48496","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Miranda, A.M.; Félix, L.P.","1662","1994","04","21",NA,"Brasil",NA,NA,"cespitosa, haste arroxeada, flor inflorescência amarelada","FLOR0048496",NA,"Poales","(Lag.) Chase","Barbeiro, S.M.C.","Bahia","Bonito",NA,"-41.2658004760742","-11.9694004058838",NA,NA,NA,"24000","auto","2002",NA,NA,NA,"03","13",NA,NA,NA
"319","2019-05-10 18:38:10-03","UFMT","UFMT","29726","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15248","1997","04","21",NA,"Brasil",NA,NA,"Doação Flora do Estado do MT; erva; espiguetas verdes&nf;; savana arborizada(cerrado) com solo pedregoso","UFMT00029726",NA,NA,"(Lag.) Chase","Pott, A.","Mato Grosso","Alta Floresta","Fazenda Estrela. Topo da Serra de Apiácas. Ca. 90Km S ( em linha reta) de Alta Floresta","-56.4","-10.616667",NA,NA,NA,NA,NA,"2006","-56.4","-10.616667",NA,"07","20",NA,NA,NA
"320","2019-04-15 17:39:21-03","UFMT","UFMT","21978","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Da Silva, M.A.; Oliveira, N.R.; Souza, N.G.; Mendonça, R.C.; Cardoso, E.","3989","1999","03","19",NA,"Brasil",NA,NA,"Doação Herbário IBGE; Erva heliófita ca. 0,80m de altura, inflorescência verde vinácea com estames pretos, folhas glabras concolores verdes","UFMT00021978",NA,NA,"(Lag.) Chase","Filgueiras, T.S.","Tocantins","Lagoa da Confusão","Sede do Parque Nacional do Araguaia.","-50.481111","-10.463333","190","190",NA,NA,NA,"1999","-50.481111","-10.463333",NA,"05","19",NA,NA,NA
"321","2019-04-15 17:39:21-03","UFMT","UFMT","9825","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Ramos, J.F.","48","2009","05","22",NA,"Brasil",NA,NA,"herbácea, inflorescência verde claro 70 cm de altura; veredas, solo argiloso úmido","UFMT00009825",NA,NA,"(Lag.) Chase","Pott, A.","Mato Grosso","Jaciara","Fazenda Entre Rios","-55.147472","-16.021778",NA,NA,NA,NA,NA,"2009","-55.147472","-16.021778",NA,"09","06",NA,NA,NA
"322","2019-04-15 17:39:21-03","UFMT","UFMT","22040","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Da Silva, M.A.; Santos, A.D.; Silva, A.P.; Oliveira, N.R.; Sousa, N.G.; Mendonça, R.C.; Cardoso","4003","1999","03","20",NA,"Brasil",NA,NA,"Doação Herbário IBGE; erva heliófita ca. 0,60m de altura, inflorescência amarelada brilhosa, estames com anteras marrons, folhas pegajosas, pilosas de cor verde.; Abundante em área restrita, mancha de campo limpo em cerradão. Aflo","UFMT00022040",NA,NA,"(Lag.) Chase","Filgueiras, T.S.","Tocantins","Lagoa da Confusão","Ilha do Bananal. Parqeu Nacional do Araguaia. Lado esquerdo da estrada há 4 Km da sede em direção ao Lago Rico","-50.483056","-10.471111","240","240",NA,NA,NA,"1999","-50.483056","-10.471111",NA,"05","19",NA,NA,NA
"323","2015-04-17 16:12:19-03","UFMT","UFMT","29725","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15290","1997","04","21",NA,"Brasil",NA,NA,"Doação Flora do Estado do MT; Erva; espiguetas de cor bronze; savana arborizada(cerrado aberto), intercalada com trechos alagados e matas ciliares; solo arenoso","UFMT00029725",NA,NA,"(Lag.) Chase","Pott, A.","Mato Grosso","Tabaporã","Ca. 50 Km N( em linha reta) de Tabaporã","-56.23","-10.45",NA,NA,NA,NA,NA,"2006","-56.23","-10.45",NA,"07","20",NA,NA,NA
"324","2019-04-15 17:39:21-03","UFMT","UFMT","29759","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14983","1997","03","23",NA,"Brasil",NA,NA,"Doação Flora do Estado do MT; erva; espiguetas verdes; savana arborizada(cerrado)","UFMT00029759",NA,NA,"(Lag.) Chase","Pott, A.","Mato Grosso","Canarana","Estrada Água Boa - Nova Xavantina, ca. 40 Km após a entrada de Canarana","-52.0775","-13.908139",NA,NA,NA,NA,NA,"2006","-52.0775","-13.908139",NA,"07","20",NA,NA,NA
"325","2019-05-17 13:37:56-03","UFMT","UFMT","29684","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14132","1997","03","15",NA,"Brasil",NA,NA,"Doação Flora do Estado do MT; erva, ca. 1m de altura; espiguetas verdes; mata de brejo, com árvores atingindo até 7m altura","UFMT00029684",NA,NA,"(Lag.) Chase","Pott, A.","Mato Grosso","São Félix do Araguaia","Estrada São Félix do Araguaia - Alto de Boa Vista, ca. 17 Km de São Félix do Araguaia. Fazenda Agropasa","-50.864528","-11.665583","140","140",NA,NA,NA,"2006","-50.864528","-11.665583",NA,"07","19",NA,NA,NA
"326","2015-04-17 16:12:19-03","UFMT","UFMT","36436","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Nasser, O.S.","432","2006","04","03",NA,"Brasil",NA,NA,"Herbácea, infloresc~encia velha marrom, frutos jovens verdes; cerrado; solo argilo arenoso","UFMT00036436",NA,NA,"(Lag.) Chase",NA,"Mato Grosso","Chapada dos Guimarães","Riacho do Forte","-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2015-04-17 16:12:19-03","UFMT","UFMT","40897","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Rebellato, L.","219","2007","05",NA,NA,"Brasil",NA,NA,"Cerradão sobre cordilheira","UFMT00040897",NA,NA,"(Lag.) Chase",NA,"Mato Grosso","Poconé","Pantanal de Poconé,Fazenda Nossa Senhora Aparecida","-56.6227989196777","-16.2567005157471",NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-09-09 10:56:35-03","UFMT","UFMT","39452","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Prado, A.L.; Barros, M.C.; Prado, A.L.; Almeida, E.L.","8512","2008","02","15",NA,"Brasil",NA,NA,"Projeto Flora-Cerrado de Rosário oeste; erva ca. de 80 cm de altura, inflorescência amarelada; campo cerrado",NA,NA,NA,"(Lag.) Chase","Pott, A.","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora da Conceição a 30 Km da cidade na 2° entrada da estrada do Manso","-56.4275016784668","-14.8360996246338",NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-12 18:59:32-03","UFMT","UFMT","26807","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Lima-Júnior, G.A.; Cunha, C.N.","489","2003","05","12",NA,"Brasil",NA,NA,"Herbácea; inflorescência e frutos amarelos; campo de altitude","UFMT00026807",NA,NA,"(Lag.) Chase",NA,"Mato Grosso do Sul","Corumbá","Serra do Amolar","-57.6533012390137","-19.0091991424561",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2018-11-21 20:31:11-02","UFMT","UFMT","29513","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Lima-Júnior, G.A.; Rebellato, L.","383","2003","05","09",NA,"Brasil",NA,NA,"Herbácea, inflorescência e frutos amarelos; Floresta Estacional Semidecidual","UFMT00029513",NA,NA,"(Lag.) Chase",NA,"Mato Grosso do Sul","Corumbá","Serra do Amolar. Córrego Fundão. Fazenda Acurizal","-57.6533012390137","-19.0091991424561",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-12 18:59:32-03","UFMT","UFMT","26548","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Lima-Júnior, G.A.; Cunha, C.N.","313","2003","05","07",NA,"Brasil",NA,NA,"Herbácea, inflorescência amarela","UFMT00026548",NA,NA,"(Lag.) Chase",NA,"Mato Grosso do Sul","Corumbá","Serra do Amolar , Morraria","-57.6533012390137","-19.0091991424561",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-04 15:42:10-03","IF","SPSF","02339","PreservedSpecimen","Plantae","Poaceae","Axonopus","appendiculatus","Axonopus appendiculatus","J.C. Moraes","457","1945","10","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Poales",NA,NA,"PE","Areia","Escola de Agronomia do Nordeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"333","2017-09-11 17:12:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Burchell, WJ","6847",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard",NA,"Goiás",NA,"Caminho de Bacopary","-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA
"334","2021-02-08 12:52:42-03","UFRGS","ICN","046126","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Krapovickas, A; Schinini, A","31746","1977","04","26","América do Sul","Bolívia",NA,NA,"Doação Universidad Nacional Del Nordeste - Corrientes (CTES)",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Santa Cruz","Ñuflo de Chavez","Ascensión de Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-02-08 12:52:42-03","UFRGS","ICN","103615","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Boechat, SC; Filgueiras, T","58","1994","07","20","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase","Filgueiras, T","GO",NA,"A 28km de Alto Paraíso, no lado direito da rodovia em direção a Nova Roma","-47.341389","-14.174167",NA,NA,NA,NA,NA,NA,"-47.341389","-14.174167",NA,NA,NA,NA,NA,NA
"336","2021-03-03 22:00:02-03","FLAS","FLAS","203075","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Carlos Ramírez Reyes","2101",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Inst. info.:] Herbario Universitario (PORT) U.N.E.LL.E.Z. - Produccion Agricola - Guanare",NA,NA,NA,"(Lag.) Chase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-03 22:00:02-03","FLAS","FLAS","156052","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Carlos Ramírez Reyes","2101",NA,NA,NA,NA,"Venezuela","Preserved herbarium specimen",NA,"[Inst. info.:] Herbario Universitario (PORT) U.N.E.LL.E.Z. - Produccion Agricola - Guanare",NA,NA,NA,"(Lag.) Chase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 10:14:52-03","IBt","SP","179300","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Furlan, A; Hensold, N; Amaral, MCE","CFSC8310","1982","04","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Congonhas do Norte","Serra do Cipó, Estr. Congonhas-Gouveia, a 9km de Congonhas.","-43.733333","-18.766667",NA,NA,NA,NA,NA,"2001","-43.733333","-18.766667",NA,"11","05",NA,NA,NA
"339","2019-11-21 10:14:52-03","IBt","SP","194548","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Burman, AG","228","1978","03",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Minas Gerais",NA,"Serra do Cipó, Ao longo da rodovia Lagoa Santa- Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-21 10:14:52-03","IBt","SP","335401","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Aparecida da Silva, M; Santos, AD; Silva, AP; Oliveira, NR; Sousa, NG; Mendonça, RC; Cardoso, E","4003","1999","03","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Filgueiras, TS","Tocantins","Lagoa da Confusão","Parque Nacional do Araguaia, Ilha do Bananal. Lado esquerdo da estrada há 4 km da sede em direção ao Lago Rico","-50.483056","-10.471111","240","240",NA,NA,NA,"1999","-50.483056","-10.471111",NA,"05","19",NA,NA,NA
"341","2019-11-21 10:14:52-03","IBt","SP","335446","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Mendonça, RC; Aparecida da Silva, M; Cardoso, E; Oliveira, NR; Sousa, NG","3911","1999","03","20",NA,"Brasil",NA,NA,NA,"SP041217",NA,NA,"(Lag.) Chase","Filgueiras, TS","Tocantins","Lagoa da Confusão","Parque Nacional do Araguaia, Próximo ao campo de pouso. Local abandonado, degradado","-50.469167","-10.459444","235","235","SP041217",NA,NA,"1999","-50.469167","-10.459444",NA,"05",NA,NA,NA,NA
"342","2019-11-21 10:14:52-03","IBt","SP","235476","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Irwin, HS; Soderstrom, TR","7233","1964","10","23",NA,"Brasil",NA,NA,NA,"SP041211",NA,NA,"(Lag.) Chase","Gomez-M, R","Goiás","Caiapônia","Serra do Caiapó, Ca. 48 km S of Caiapônia on road to Jataí.","-51.783333","-17.2","800","1000","SP041211",NA,NA,NA,"-51.783333","-17.2",NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:14:52-03","IBt","SP","317191","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Boechat, SC; Filgueiras, TS","58","1994","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Filgueiras, TS","Goiás","Alto Paraíso de Goiás","28 km de Alto Paraíso, no lado direito da rodovia, em direção a Nova Roma.","-47.292472","-14.097972","640","640",NA,NA,NA,NA,"-47.292472","-14.097972",NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:14:52-03","IBt","SP","318787","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Coradin, L; et al.","1552","1979","05","08",NA,"Brasil",NA,NA,NA,"SP041213",NA,NA,"(Lag.) Chase","Valls, JFM","Maranhão",NA,"BR-230, São João dos Patos - Floriano, km 35.",NA,NA,NA,NA,"SP041213",NA,NA,"1982",NA,NA,NA,"04","13",NA,NA,NA
"345","2021-01-07 09:34:37-03","IBt","SP","384050","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Renvoize, SA","4603","1987","02","26",NA,"Bolívia",NA,NA,NA,"SP041215",NA,NA,"(Lag.) Chase",NA,"Beni",NA,"Yacuma, 50 km from San Borja on road to San ignacio. Research Station, Porvenir.",NA,NA,"250","250","SP041215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
