"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"279","2021-02-08 12:44:47-03","UFRGS","ICN","114231","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5203","2005","10","26","América do Sul","Brasil","RS","Riozinho","29°35.103W 50°25.534W about 40 km SE of town of São Francisco de Paula","-50.425556","-29.585","37","37",NA,"Nos. 5201-5203 collected frm top of waterfall.; Abundant, large plants, top of large waterfall (ca. 10 m from edge); top of waterfall, 2-3 km above (north) of town Riozinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.425556","-29.585",NA,NA
"280","2021-02-08 12:44:47-03","UFRGS","ICN","114233","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5205","1998","01","26","América do Sul","Brasil","RS","Riozinho","29°39.194S 50°26.580W","-50.442778","-29.653056",NA,NA,NA,"Nos. 5205-5207 collected within a few metrs of each other.; Abundant, submerged, mat-forming, waterfall, ca 20 minute walk from the parking area. Arroio Conouto, a small river running by large steep cliffs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.442778","-29.653056",NA,NA
"281","2021-02-08 12:44:47-03","UFRGS","ICN","114234","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5206","1998","01","26","América do Sul","Brasil","RS","Riozinho","29°39.194S 50°26.580W","-50.442778","-29.653056",NA,NA,NA,"Nos. 5205-5207 collected within a few metrs of each other.; Abundant, submerged, mat-forming, waterfall, ca 20 minute walk from the parking area. Arroio Conouto, a small river running by large steep cliffs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.442778","-29.653056",NA,NA
"282","2021-02-08 12:44:47-03","UFRGS","ICN","114222","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5194","1998","01","26","América do Sul","Brasil","RS","São Francisco de Paula","29°35.086S 50°25.610W about 40 km SE of town","-50.426667","-29.584722","73","73",NA,"Nos. 5192-5200 all collected from around the base of this waterfall.; Abundant, large stemmed plants, directly in falling water of waterfall. Large (ca. 120 feet high) waterfall, 2-3 km above (N of ) twn of Riozinho waterfall.",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.426667","-29.584722",NA,NA
"283","2021-02-08 12:44:47-03","UFRGS","ICN","114224","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5196","1998","01","26","América do Sul","Brasil","RS","São Francisco de Paula","29°35.086S 50°25.610W about of 40 km SE ot town","-50.426667","-29.584722","73","73",NA,"Nos. 5192-5200 all collected from around the base of this waterfall.; Abundant, large and small stemmed plants.Large (ca. 120 feet high) waterfall, 2-3 km above (N of) town Riozinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.426667","-29.584722",NA,NA
"284","2021-02-08 12:44:47-03","UFRGS","ICN","178657","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, A","Silva Filho, PJS","2053","2014","03","27","América do Sul","Brasil","RS","Monte Alegre dos Campos","Rio das Antas","-50.704722","-28.795",NA,NA,NA,"Em lajedo alagado à beira do rio",NA,NA,"2014",NA,NA,NA,"07","28",NA,NA,"-50.704722","-28.795",NA,NA
"285","2021-02-08 12:44:47-03","UFRGS","ICN","181017","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Silva Filho, PJS","Silva Filho, PJS; Ardissone, RE","2175","2014","11","15","América do Sul","Brasil","RS","São José dos Ausentes",NA,"-49.965556","-28.671389",NA,NA,NA,"Dentro do córrego, submersa",NA,NA,"2015",NA,NA,NA,"01",NA,NA,NA,"-49.965556","-28.671389",NA,NA
"286","2021-02-08 12:44:47-03","UFRGS","ICN","186511","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1258","2016","01","27","América do Sul","Brasil","RS","São Francisco de Paula","Rio Lavapés","-50.691944","-29.181944",NA,NA,NA,"Erva escura, com caule estiolado; Pequeno arroio, com corrente leve e densas comunidades de Podostemaceae",NA,NA,"2016",NA,NA,NA,"01","27",NA,NA,"-50.691944","-29.181944",NA,NA
"287","2021-02-08 12:44:47-03","UFRGS","ICN","187448","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1275","2016","06","29","América do Sul","Brasil","RS","Bom Jesus","Passo da Barragem do Rio dos Touros","-50.284722","-28.644722","75","75",NA,"Erva Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"06","29",NA,NA,"-50.284722","-28.644722",NA,NA
"288","2021-02-08 12:44:47-03","UFRGS","ICN","187453","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1282","2016","07","01","América do Sul","Brasil","SC","Lages","Coxilha rica, rio que drena para o Pelotinhas","-50.466944","-28.291944","95","95",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","01",NA,NA,"-50.466944","-28.291944",NA,NA
"289","2021-02-08 12:44:47-03","UFRGS","ICN","187454","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1283","2016","07","02","América do Sul","Brasil","SC","São Joaquim","Estrada de São Joaquim para São José dos Ausentes","-49.9275","-28.375","89","89",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","02",NA,NA,"-49.9275","-28.375",NA,NA
"290","2021-02-08 12:44:47-03","UFRGS","ICN","187456","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1285","2016","07","02","América do Sul","Brasil","SC","São Joaquim","Rio Pelotas, divisa SC/RS, entre São Joaquim e São José dos Ausentes","-49.888056","-28.441111","82","82",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","02",NA,NA,"-49.888056","-28.441111",NA,NA
"291","2021-02-08 12:44:47-03","UFRGS","ICN","187459","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1288","2016","07","02","América do Sul","Brasil","RS","São José dos Ausentes","Rio Pelotas, divisa entre RS/SC, entre São José dos Ausentes e São Joaquim","-49.880278","-28.446944","80","80",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","02",NA,NA,"-49.880278","-28.446944",NA,NA
"292","2021-02-08 12:44:47-03","UFRGS","ICN","187462","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1291","2016","07","02","América do Sul","Brasil","RS","São José dos Ausentes","Cachoeirão dos Rodrigues","-49.993611","-28.604722","100","100",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","02",NA,NA,"-49.993611","-28.604722",NA,NA
"293","2021-02-08 12:44:47-03","UFRGS","ICN","187463","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1292","2016","07","02","América do Sul","Brasil","RS","São José dos Ausentes","RS 020","-49.935556","-28.621944","110","110",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","02",NA,NA,"-49.935556","-28.621944",NA,NA
"294","2021-02-08 12:44:47-03","UFRGS","ICN","187464","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1293","2016","07","02","América do Sul","Brasil","RS","São José dos Ausentes","RS 020","-49.965556","-28.671111","110","110",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","02",NA,NA,"-49.965556","-28.671111",NA,NA
"295","2021-02-08 12:44:47-03","UFRGS","ICN","187466","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1295","2016","07","03","América do Sul","Brasil","RS","Bom Jesus","Rio Pelotas","-50.292778","-28.451667","78","78",NA,"Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","03",NA,NA,"-50.292778","-28.451667",NA,NA
"296","2021-02-08 12:44:47-03","UFRGS","ICN","176902","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"S Gastal, CV; Irgang, BE","s.n.","1998","11","23","América do Sul","Brasil","RS","Cambará do Sul","Arroio Camisa","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:44:47-03","UFRGS","ICN","042671","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Waechter, JL","975","1978","01","07","América do Sul","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Hidrófito submerso; Epilítico em águas fortemente lóticas",NA,NA,"2009","38612","auto",NA,"10","02",NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:44:47-03","UFRGS","ICN","128073","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Schwarzbold, A","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","São José dos Ausentes","corredeiras","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,NA,"2009","42598","auto",NA,"10","02",NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:44:47-03","UFRGS","ICN","128072","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Schwarzbold, A","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","São José dos Ausentes","corredeiras","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,NA,"2009","42598","auto",NA,"09","30",NA,NA,NA,NA,NA,NA
"300","2021-02-08 12:44:47-03","UFRGS","ICN","131332","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Kinupp, VF","2892","2004","02","22","América do Sul","Brasil","RS","Jaquirana","Cascata dos Venâncios Fazenda da Cachoeira","-50.3577995300293","-28.8847007751465",NA,NA,NA,"Macrófita aquática de corredeiras limpas (reófita); colada nas rochas; folhas verdes e viçosas; talos comestíveis; estéril; fácil de identificar, pois são aderentes e ásperas as pés descalços.",NA,NA,"2009","31282","auto",NA,"10","02",NA,NA,NA,NA,NA,NA
"301","2021-02-08 12:44:47-03","UFRGS","ICN","093710","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Irgang, BE","s.n.","1990","05","19","América do Sul","Brasil","RS","Lavras do Sul",NA,"-53.8950004577637","-30.8131008148193",NA,NA,NA,"Riacho sobre pedras.",NA,NA,"2009","76406","auto",NA,"09","30",NA,NA,NA,NA,NA,NA
"302","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","5617","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, A.S.","Irgang, B.E.","s.n.","1971","10",NA,NA,"Brasil","Rio Grande do Sul","Lavras do Sul","Fazenda do Posto, 12 km E","-53.8950004577637","-30.8131008148193",NA,NA,NA,"erva vermelha submersa com rizoma fixada nas pedras, em campo seco pedregoso","HAS0005617",NA,"2010","76406","auto",NA,"06",NA,NA,NA,NA,NA,NA,NA
"303","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","43463","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Senna, R.M.","712","2005","01",NA,NA,"Brasil","Rio Grande do Sul","Itati","Arroio Carvalho, Estação Ecológica Estadual Aratinga.","-50.1006","-29.4897",NA,NA,NA,"arroio; reófita fixa nas pedras do arroio; Projeto Mata Atlântica","HAS0043463",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50,1006","-29,4897",NA,NA
"304","2020-10-14 08:31:33-03","MCN-FZBRS","HAS","43652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Senna, R.M.","874","2005","04",NA,NA,"Brasil","Rio Grande do Sul","Itati","Arroio Carvalho, Estação Ecológica Estadual Aratinga.","-50.1006","-29.4897",NA,NA,NA,"próx.cachoeira, nas pedras do arroio; macrófitas; Projeto Mata Atlântica","HAS0043652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50,1006","-29,4897",NA,NA
"305","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","42087","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Weddel","Mello, A. S.","Waechter, J.L.","2508","1991","12",NA,NA,"Brasil","Rio Grande do Sul","Santa Cruz do Sul","Trombudo, Rio São Francisco Alves","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Litófito submerso em água corrente, rara, inflorescências emersas; abundante no local.","HAS0042087",NA,"2010","38612","auto",NA,"06",NA,NA,NA,NA,NA,NA,NA
"306","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","43700","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Senna, R.M.","922","2005","06",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Canyon Pedras Brancas, arredores da Estação Ecol. Est. Aratinga.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"; no arroio que vai para cachoeira; no arroio que vai para cachoeira; Projeto Mata Atlântica","HAS0043700",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","43685","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Senna, R.M.","907","2005","04",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Josafá, arredores da Estação Ecol. Est. Aratinga.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"; corredeira, 6750268/590402; sobre pedra, plantas submersas; Projeto Mata Atlântica","HAS0043685",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:17:15-03","IBt","SP","185437","S","Plantae",NA,NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Pirani, JR","Pirani, JR; Yano, O","652","1983","04","28",NA,"Brasil","Santa Catarina","Lages","BR 116","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,"1983","70701","auto",NA,"05",NA,NA,NA,NA,NA,NA,NA
"309","2014-09-23 10:59:17-03","G","G","G00440259","S","Plantae",NA,NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Philbrick, C. T.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00440259",NA,"2000",NA,NA,NA,"01","01","ISOLECTOTYPUS of Lacis disticha Cham.",NA,"-53.08972222","-10.77305556",NA,NA
"310","2014-09-23 10:59:17-03","G","G","G00440261","S","Plantae",NA,NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Philbrick, C. T.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00440261",NA,"2000",NA,NA,NA,"01","01","ISOLECTOTYPUS of Lacis disticha Cham.",NA,"-53.08972222","-10.77305556",NA,NA
"311","2014-09-23 10:59:17-03","G","G","G00440260","S","Plantae",NA,NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Philbrick, C. T.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00440260",NA,"2000",NA,NA,NA,"01","01","ISOLECTOTYPUS of Lacis disticha Cham.",NA,"-53.08972222","-10.77305556",NA,NA
