"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"292","2008-05-27 22:02:00-03","MO","MOBOT","44683","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Carlos Reynel Rodríguez|E. Meneses","Reynel Rodríguez 5106","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner (MO)","1990","8","13","Madre de Dios","Tambopata","Zona reservada de Tambopata.","-69.3","-12.81666",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4",NA
"293","2008-10-14 09:22:00-03","MO","MOBOT","44736","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","K. Izawa","Izawa 19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MJG)","1979","6",NA,"Pando","Nicolas Suarez","Mukden. Voucher for study of food plants of Saddle Backed Tamarin (Saguinus fuscicollis).","-69.0333333","-11.1833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"294","2008-10-14 09:22:00-03","MO","MOBOT","44740","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","K. Izawa","Izawa 54","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MJG)","1979","6",NA,"Pando","Nicolas Suarez","Mukden. Voucher for study of food plants of Saddle Backed Tamarin (Saguinus fuscicollis).","-69.0333333","-11.1833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"295","2018-05-28 05:22:00-03","MO","MOBOT","44782","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","H. J. Young|Don A. Stratton","Young 144","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald Liesner","1984","11","9","Madre de Dios","Tambopata","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado. above sea level.","-69.28333","-12.25",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-16","7",NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","45254","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|S. Estenssoro","Gentry 70468","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Renner. S. AAU","1990","5","23","La Paz","Abel Iturralde","Alto Madidi across from mouth of Río Enlatagua. Transect 10.","-68.76666","-13.58333",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"325","3",NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","45262","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|S. Estenssoro","Gentry 70478","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Renner. S. AAU","1990","5","24","La Paz",NA,"Alto Madidi, old river terrace, mature forest. Transect 1.","-68.76666","-13.58333",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"327","3",NA
"298","2011-06-08 12:01:00-03","MO","MOBOT","45272","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 10688","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald L. Liesner (MO)","1979","1",NA,"San Martín","Mariscal Cáceres",NA,"-76.5091667","-8.1675",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","7",NA
"299","2011-06-08 12:01:00-03","MO","MOBOT","45286","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 10571","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald L. Liesner (MO)","1978","9",NA,"Huánuco","Leoncio Prado","Dtto. Padre Luyando; carretera a Supte, cerca al Caserio, Incari.","-76","-9.2",NA,"690.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","5",NA
"300","2011-06-08 12:01:00-03","MO","MOBOT","45300","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 10027","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald L. Liesner (MO)","1978","3",NA,"San Martín","Mariscal Cáceres","Distrito Tocache Nueovo; quebrada de Ishichini, cerca a Tocache.","-76.5125","-8.1841666",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","8",NA
"301","2011-06-08 12:01:00-03","MO","MOBOT","45339","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 10589","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald L. Liesner (MO)","1978","9",NA,"Huánuco","Leoncio Prado","Dtto. Rupa Rupa; al este de Tingo Maria, cerca at Cerro Quemado.","-75.98333","-9.3",NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","5",NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","45349","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77279","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1992","5","28","Puno",NA,"Río Candamo, fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 7","-69.83333","-13.5",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"939","5",NA
"303","2011-06-08 12:01:00-03","MO","MOBOT","45352","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 10109","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald L. Liesner (MO)","1978","5","4","Huánuco","Leoncio Prado","Dtto. Rupa Rupa;, al este de Tingo María, cerce al Cerro Quemado.","-75.9877777","-9.3013889",NA,"672.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","8",NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","45443","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57594","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MJG)","1987","5","25","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata, Swamp Trail. Tree Plot.","-69.28333","-12.83333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-98","3",NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","45650","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57846","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MJG)","1987","5","29","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Ríos La Torre and Tambopata. Swamp Trail Transect No. 3","-69.28333","-12.83333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-110","2",NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","45800","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51399","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald L. Liesner (MO)","1985","7","27","Madre de Dios","Tambopata","Explorer's Inn Tourist Camp at junction of Ríos La Torre and Tambopata. Terra Firme, Transect 1.","-69.71666","-12.81666",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-275","3",NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","45957","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M.N. Alexiades|R. Ellis","Alexiades 23","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner","1988","10","15","Madre de Dios","Tambopata","003: Zona Reservada de Tambopata. La Torre. Bosque primario.",NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5",NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","45964","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M.N. Alexiades|V. Pesha B.","Alexiades 207","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner (MO)","1988","12","2","Madre de Dios","Tambopata","003: Zona Reservada de Tambopata. Hermosa Chica. Comunidad Nativa de Infierno. Parcela 1. Bosque primario.",NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","6",NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","45976","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Percy Núñez V.","Gentry 69351","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner (MO)","1990","2","21","Madre de Dios","Tambopata","Cusco Amazónico, trail to Lago Sandoø val across Río Madre de Dios, ca. 12 km E of Puerto Maldonado.","-69.06666","-12.58333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"416","6",NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","46006","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Franklin Ayala|et al.","Ayala Flores 2858","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald Liesner","1980","11","18","Loreto","Maynas","Tamishiyacu. Bosque secundario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-7","2",NA
"311","2018-04-02 09:56:00-03","MO","MOBOT","46203","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Percy Núñez V.","Gentry 69648","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1990","2","27","Madre de Dios","Tambopata","Pampas del Heath. Forest near edge of savannah. TRANSECT # 2","-68.9","-12.7666667",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"425","4",NA
"312","2018-10-09 04:36:00-03","MO","MOBOT","46265","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Martín E. Timaná|P.M. Smith","Timaná 1476","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner (MO)","1991","2","5","Madre de Dios","Tambopata","Dist. Las Piedras. Cusco Amazónico. A lo largo de la Quebrada Gamitana, límite este de la reserva. Bosque primario; principalmente heliófito. TROCHA 'G'","-69.05","-12.48333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","7",NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","46284","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Percy Núñez V.|Washington L. Galiano|et al.","Núñez Vargas 14684","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1991","12","8","Madre de Dios",NA,"Erika, Cadena del Piñipíni; tropical forest.","-71.38333","-12.86666",NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","2",NA
"314","2018-10-09 04:36:00-03","MO","MOBOT","46297","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Martín E. Timaná|P.M. Smith","Timaná 1236","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald L. Liesner (MO)","1991","1","17","Madre de Dios","Tambopata","Dto. Las Piedras. Albergue Cusco Amazónico. Trocha B. Zona inundable (pantano). Bosque primario, levemente perturbado con árboles de hasta 50 m; suelos ricos.","-69.05","-12.48333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","3",NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","46321","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Martín E. Timaná|Nestor Jaramillo","Timaná 2833","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (AAU)","1991","10","28","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Planta colectadas en camino al lago sandoal.","-69.05","-12.48333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122","8",NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","46327","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Rosa Ortiz","Gentry 78374","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1992","12","20","Madre de Dios",NA,"Tambopata Tourist Camp, junction of Río La Torre and Río Tambopata. Alluvial forest. Transect 9. (With students of San Marcos University MS course).","-69.28333","-12.83333",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1142","3",NA
"317","2012-05-24 05:04:00-03","MO","MOBOT","46341","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Juan Revilla","Revilla Cardenas 2243","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1977","1","22","Loreto","Maynas","Rio Yavari, foente a Paumari.","-70.18333","-4.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","3",NA
"318","2012-05-24 05:04:00-03","MO","MOBOT","46343","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Juan Revilla|Douglas C. Daly","Gentry 18381","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1977","3","18","Loreto","Maynas","Río Itaya, 20 minutes (by 40hp motor) above Iquitos, non-inundated lowland forest.","-73.25","-3.7666667",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1029","1",NA
"319","2012-05-24 05:04:00-03","MO","MOBOT","46351","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Juan Revilla|Doris Alfaro C.|Douglas C. Daly","Gentry 19644","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","D. Lorence","1977","4","22","Madre de Dios",NA,"Madre de Dios. Small tributary of Rio Madre de Dios. One hour below Pureto Maldonado, inundated tahuampa forest.",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228","5",NA
"320","2014-08-22 12:09:00-03","MO","MOBOT","46357","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Juan Revilla","Revilla Cardenas 74","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1975","12","19","Loreto","Maynas","Distrito: Iquitos. Rio Nanay, Picuruyacu, margén izquierda.","-73.2166667","-3.6833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3",NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","46400","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Martín E. Timaná","Timaná 1553","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner (MO)","1991","2","26","Madre de Dios","Tambopata","Las Piedras. Albergue Cusco Amazónico. Bosque primario, levemente perturbado con árboles hasta 50 m, suelos ricos. En camino hacia el Lago Sandoval.","-69.05","-12.48333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","5",NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","46473","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. del Aguila|R.E. Gullison","del Aguila 184","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner (MO)","1991","10","12","Beni","Moxos","Colectas a orilla del Río Chirizi, 130 km S San Ignacio. Bosque primario, areno arcilloso, en la orilla del río.",NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","46483","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Percy Núñez V.|Evangelina Ortiz","Núñez Vargas 12559","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1990","10","15","Madre de Dios","Tambopata","Lago Sandoval, 12 km NE of Puerto Maldonado.","-69.10527","-12.5025",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","3",NA
"324","2014-04-04 05:41:00-03","MO","MOBOT","46559","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 45707","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald Liesner","1984","2","18","Madre de Dios","Tambopata","Tropical moist forest, on alluvial soil along Río Tambopata.","-69.3","-12.81666",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-227","7",NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","46648","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Alexiades|Camilo Díaz S.","Alexiades 804","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","C. Reynel & O. Phillips (MO)","1989","7","12","Madre de Dios","Tambopata","Comunidad Nativa de Infierno. Hermosa Chica. Transect 1.","-69.28333","-12.83333",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","3",NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","46688","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Alexiades|J. Mishaja","Alexiades 977","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","C. Reynel & O. Phillips (MO)","1989","9","23","Madre de Dios","Tambopata","Zona Reservada de Tambopata. Trail from Explorer's Inn to Cocococha.","-69.28333","-12.83333",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114","3",NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","46864","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","H. van der Werff|et al.","van der Werff 8312","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MJG)","1986","3","1","Pasco","Oxapampa","Cooperativa La Florida.",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","4",NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","46897","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|S. Estenssoro","Gentry 70253","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Renner. S. AAU","1990","5","21","La Paz","Abel Iturralde","Alto Madidi across from mouth of Río Enlatagua. Transect 1.","-68.76666","-13.58333",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"314","3",NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","46933","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|S. Estenssoro","Gentry 70281","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Renner. S. AAU","1990","5","21","La Paz","Abel Iturralde","Alto Madidi across from mouth of Río Enlatagua. Transect 3.","-68.76666","-13.58333",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"316","3",NA
"330","2015-09-29 15:03:00-03","MO","MOBOT","47069","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3080","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R.Liesner (MO)","1985","2","1","Espírito Santo",NA,"Linhares, Reserva Florestal de CVRD. Transect 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-5","3",NA
"331","2008-08-22 14:08:00-03","MO","MOBOT","47072","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Thomas B. Croat","Croat 18806","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","J.H.","1972","8","6","Loreto",NA,"Río Itaya, ca 5 km above Iquitos.","-73.3419444","-3.8094444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"275","9",NA
"332","2011-06-17 17:00:00-03","MO","MOBOT","47086","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Cesár A. Grández","Grández Rios 1431","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1989","11","17","Loreto","Maynas","Río Yarapa. Quebrada Fillico. Bosque inundable.","-73.5","-4.33333",NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","4",NA
"333","2011-06-17 17:00:00-03","MO","MOBOT","47095","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Cesár A. Grández","Grández Rios 1436","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1989","11","18","Loreto","Maynas","Río Yarapa. Quebrada Fillico. Bosque primario, suelo arcilloso.","-73.5","-4.33333",NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","4",NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","47184","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Thomas B. Croat","Croat 20820","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1972","9","29","Loreto",NA,"Río Nanay near mouth; high ground never inundated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"339","31",NA
"335","2014-04-04 05:41:00-03","MO","MOBOT","47203","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Rodolfo Vásquez|et al.","Vásquez Martínez 12936","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner (MO)","1989","10","11","Loreto","Maynas","Dtto. Iquitos, Munich (Río Itaya). Bosque inundable estacional.","-73.33333","-3.83333",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139","5",NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","774679","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Felix Woytkowski","Woytkowski 6012","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1960","9",NA,"Junín","Jauja","Mazamarí. Forest.","-74.56666","-11.35",NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3",NA
"337","2008-11-19 13:13:00-02","MO","MOBOT","781091","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Felix Woytkowski","Woytkowski 7652","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1962","10",NA,"Huánuco","Leoncio Prado","Palo de Acero, region of the Rio Monzón, forests. Northwest of Tingo Maria.","-76.0880555","-9.2372222",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","3",NA
"338","2011-03-07 14:58:00-03","MO","MOBOT","782500","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Felix Woytkowski","Woytkowski 7894","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1963","3",NA,"Huánuco","Huamalies","Cachicoto, tropical forests. South of the village of Monsón.","-76.15","-9.0833333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","3",NA
"339","2014-04-04 05:48:00-03","MO","MOBOT","916154","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Rodolfo Vásquez|et al.","Vásquez Martínez 19205","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (AAU)","1994","9","23","Madre de Dios","Tambopata","Región Inka Madre de Dios, Explores in Reserva de Tambopata. Parcelas Permanentes de la Reserva Tambopata. Bosque primario, Pantano. Colectado con O, Phillips, M. Stern, S. Rose y F. Cornejo.","-69.28333","-12.83333",NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"538","9",NA
