"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"621","2010-11-08 10:09:00-02","MO","MOBOT","1370636","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Milton Tirado","Tirado 1957","1996","South America","Ecuador","Zona de amortiguamiento del Parque Nacional Sumaco. Líneas sísmicas de la compañía Amoco. Río Paushiyacu. Bosque muy húmedo Tropical.",NA,NA,NA,NA,"S.A. Khan","10","27","Napo","Orellana","-77.3166667","-0.35","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"622","2010-07-21 11:08:00-03","MO","MOBOT","1453553","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Alwyn H. Gentry","Gentry 27275","1979","South America","Peru","Pantiacolla, Serrania across Río Alto Madre de Dios from Shintuya.",NA,NA,NA,NA,"S,A, Khan (UBT)","10","28","Madre de Dios",NA,"-71.25","-12.5833333","450.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1854","3",NA
"623","2015-01-26 20:32:00-02","MO","MOBOT","1925848","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"D. Pino|Rodolfo Vásquez|et al.","Pino 238","2003","South America","Peru","Distrito Imaza, Yamayakat",NA,NA,NA,NA,"S,A, Khan (UBT)","3","24","Amazonas","Bagua","-78.33722","-5.05166","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"624","2011-06-08 12:20:00-03","MO","MOBOT","3436967","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Manuel Rimachi Y.","Rimachi Y. 6847","1983","South America","Peru","Dtto. Iquitos. Carretera del Varillal, trocha del puesto El Virosal, cerca al vivero forestal en terreno arenoso.",NA,NA,NA,NA,"S.A. Khan","8","1","Loreto","Maynas","-73.3475","-3.8925","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"625","2020-03-02 04:32:00-03","MO","MOBOT","510100","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"R. M. Rueda","Rueda 1107","1992","South America","Ecuador","Estación Biologica Jatun Sacha, Sendero a Río Napo.",NA,NA,NA,NA,"S.A. Khan","8","10","Napo","Tena","-77.6","-1.0666667","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","7",NA
"626","2011-03-23 13:58:00-03","MO","MOBOT","510756","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Juan Celedonia Ruiz M.","Ruiz M. 1322","1988","South America","Peru","Distrito Iquitos, Puerto Almendras, Río Nanay. Bosque transicional, cerca al Arboretum.",NA,NA,NA,NA,"S,A, Khan (UBT)","4","27","Loreto","Maynas","-73.41666","-3.8","122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","2",NA
"627","2011-06-08 12:01:00-03","MO","MOBOT","515828","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"José Schunke V.","Schunke Vigo 9299","1976","South America","Peru","Dtto. Daniel Alomias Robles; Al oeste del Restaurante Cañabraba, circa a Delicias.",NA,NA,NA,NA,"S,A, Khan (UBT)","6","17","Huánuco","Leoncio Prado","-75.91666","-9.1775","800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","7",NA
"628","2011-11-28 11:09:00-02","MO","MOBOT","524382","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"John S. Brandbyge|Eduardo Asanza C.","Brandbyge 32288","1980","South America","Ecuador","Pumpuentza. Semicultivated areas near the village.",NA,NA,NA,NA,"S.A. Khan (UBT)","6","27","Morona-Santiago",NA,"-77.3333333","-2.4166667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"629","2015-02-06 10:44:00-02","MO","MOBOT","532363","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Percy Núñez V.","Núñez Vargas 6513","1986","South America","Peru","Río Tambopata, 2 km E from the Colpa de Guacamayos.",NA,NA,NA,NA,"S,A, Khan (UBT)","11","10","Madre de Dios","Tambopata","-69.2333333","-12.7666667","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-64","4",NA
"630","2010-07-21 11:07:00-03","MO","MOBOT","541605","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Thomas B. Croat","Croat 18281","1972","South America","Peru","12 km southwest of Iquitos; soil consisting of almost pure sand.",NA,NA,NA,NA,"S,A, Khan (UBT)","7","20","Loreto",NA,"-73.335","-3.8111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"347","1",NA
"631","2010-07-21 11:07:00-03","MO","MOBOT","770559","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Philip J. Barbour","Barbour 4828","1980","South America","Peru","Tambopata Nature Reserve, ca. 30 air km or 70-80 river km. south-southwest of Puerto Maldonado at effluence Rio Torre - Rio Tambopata (southeast bank).",NA,NA,NA,NA,"S,A, Khan (UBT)","4","18","Madre de Dios","Tambopata","-69.28333","-12.81666","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","3",NA
"632","2010-07-21 11:07:00-03","MO","MOBOT","946173","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Rubio Kayap","Kayap 997","1974","South America","Peru","Rio Cenepa region. Al lado de Quebrada Sasa, monte.",NA,NA,NA,NA,"S,A, Khan (UBT)","7","3","Amazonas","Condorcanqui","-78.1525","-4.4733334","182.88000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","1",NA
"633","2020-08-31 08:58:03-03","INPA","INPA","104158","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Teixeira, LOA","421","1982","Southern America","Brasil","Mineração Mibrasa SDetor Alto Candeias, km 128. Sudoeste de Ariquemes. Capoeirão próximo de igarapé.",NA,NA,"INPA0104158","INPA0104158 INPA0104158_e INPA0104158_nd","Meyer, C; Oberpaul, P","05","13","Rondônia","Ariquemes","-63.583333","-10.583333",NA,NA,NA,NA,"2003","-63.583333","-10.583333","02","26",NA,NA,NA,NA,NA
"634","2020-08-31 08:58:03-03","INPA","INPA","29223","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Prance, GT","10872","1971","Southern America","Brasil","Vicinity of Uaicá airstrip, rio Uraricoeira at. River margin.",NA,NA,"INPA0029223","INPA0029223_e INPA0029223_e1 INPA0029223_nd","Meyer, C; Oberpaul, P","03","07","Roraima",NA,"-63.183333","3.55",NA,NA,NA,NA,"2002","-63.183333","3.55","11","28",NA,NA,NA,NA,NA
"635","2020-08-31 08:58:03-03","INPA","INPA","13849","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Rodrigues, WA","5183","1963","Southern America","Brasil","Caminho para o Campo de Bentiví. Frequente na capo, Caminho para o Campo de Bentiví. Frequente na capoeira á beira do caminho.",NA,NA,"INPA0013849","INPA0013849 INPA0013849_e","Kirkbride Junior, JH; Kirkbride Junior, JH","04","11","Pará","Quatipurú","-47","-0.8",NA,NA,NA,NA,"1978","-47","-0.8",NA,NA,NA,NA,NA,NA,NA
"636","2020-08-31 08:58:03-03","INPA","INPA","148954","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Pires, MJ","775","1986","Southern America","Brasil","Monte Dourado, Mte. Dourado, área da Água Azul, Gleba Quaruba da Reserva Genética. Tipo de solo: Floresta primária baixa de t.f. com predominância de Vochysia.",NA,NA,"INPA0148954","INPA0148954 INPA0148954_e",NA,"01","29","Pará","Almeirim","-53.35","-1.05",NA,NA,NA,NA,NA,"-53.35","-1.05",NA,NA,NA,NA,NA,NA,NA
"637","2020-08-31 08:58:03-03","INPA","INPA","167399","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Milliken, W","200","1987","Southern America","Brasil","SEMA Ecological Reserve, ilha de Maracá. Boundary of low forest and Curatella americana savanna at Sta. Rosa.",NA,NA,"INPA0167399","INPA0167399 INPA0167399_e",NA,"05","12","Roraima",NA,"-61.433333","3.4",NA,NA,NA,NA,NA,"-61.433333","3.4",NA,NA,NA,NA,NA,NA,NA
"638","2020-08-31 08:58:03-03","INPA","INPA","197098","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Gillespie, LJ","1013","1989","Southern America","Guyana","Region: Essequibo Isl-W Demerara. Naamryck Canal; +/- 3.5 Km SW of Parika.",NA,NA,"INPA0197098","INPA0197098 INPA0197098_e","Taylor, CM","04","14",NA,NA,"-58.45","6.833333",NA,NA,NA,NA,"1996","-58.45","6.833333",NA,NA,NA,NA,NA,NA,NA
"639","2020-08-31 08:58:03-03","INPA","INPA","213650","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Ferreira, CAC","12357","2002","Southern America","Brasil","Parque Nacional do Viruá, Parque Nacional do Viruá, margens direita e esquerda da estrada perdida, aproximadamente a 10 km do portão da entrada de acesso ao Parque. Campina aberta, solo arenoso branco.",NA,NA,"INPA0213650","INPA0213650 INPA0213650_e","Santos, JL dos","08","29","Roraima","Caracaraí","-60.997222","1.402222",NA,NA,NA,NA,"2003","-60.997222","1.402222",NA,NA,NA,NA,NA,NA,NA
"640","2020-08-31 08:58:03-03","INPA","INPA","231322","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Silveira, M","585","1993","Southern America","Brasil","Fazenda Nova Olinda., Bacia do Rio Purus, Fazenda Nova Olinda, Carreador da Aliança, ca. se 1 km da pista.",NA,NA,"INPA0231322","INPA0231322 INPA0231322_e","Taylor, CM","10","21","Acre","Sena Madureira","-69.2","-10.1",NA,NA,NA,NA,"2005","-69.2","-10.1","06",NA,NA,NA,NA,NA,NA
"641","2020-08-31 08:58:03-03","INPA","INPA","244699","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Pereira-Silva, G da","15196","2010","Southern America","Brasil","UHE Jirau, Estrada de acesso ao porto Prainha (balsa da mineradora) km 12.",NA,NA,"INPA0244699","INPA0244699 INPA0244699_e","Taylor, CM","03","25","Rondônia","Porto Velho","-64.988333","-9.574444","90","90",NA,NA,"2014","-64.988333","-9.574444","10",NA,NA,NA,NA,NA,NA
"642","2020-08-31 08:58:03-03","INPA","INPA","70848","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Kirkbride Junior, JH","2763","1977","Southern America","Brasil","BR 163, km 890, Roadside on BR-163, Cuiabá-Santarém. km 890. At edge of forest.",NA,NA,"INPA0070848","INPA0070848_e INPA0070848_e1",NA,"02","14","Pará",NA,"-54.5","-9",NA,NA,NA,NA,NA,"-54.5","-9",NA,NA,NA,NA,NA,NA,NA
"643","2021-01-10 20:44:16-03","INPA","INPA","280833","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Machado, CC","348","2017","Southern America","Brasil","RDS Piagaçu-Purus, Comunidade Uixi",NA,NA,"INPA0280833",NA,"Delprete, PG","06","15","Amazonas","Beruri","-61.3731002807617","-3.89832997322083","22","22","192124","auto","2017",NA,NA,"09",NA,NA,NA,NA,NA,NA
"644","2020-08-31 08:58:03-03","INPA","INPA","137197","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Strudwick, JJ","3041","1981","Southern America","Brasil","Lageira, airstrip on rio Maicuru. Near airstrip.",NA,NA,"INPA0137197","INPA0137197 INPA0137197_e INPA0137197_nd INPA0137197_num","Khan, SA","07","17","Pará",NA,"-54.433333","-0.916667","800","800",NA,NA,"2005","-54.433333","-0.916667","05","18",NA,NA,NA,NA,NA
"645","2020-08-31 08:58:03-03","INPA","INPA","139649","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Forero, E","4608","1979","Southern America","Colômbia","Hoya del Rio San Juan. Río Bicordó, Hoga del río San Juan. Río Bicordó, afluente del río San Juan. Alrededores de Noanamá.",NA,NA,"INPA0139649","INPA0139649 INPA0139649_e","Dwyer, JD","04","05","Chocó",NA,"-76.916667","4.7","20","20",NA,NA,"1980","-76.916667","4.7",NA,NA,NA,NA,NA,NA,NA
"646","2020-08-31 08:58:03-03","INPA","INPA","22400","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Prance, GT","5641","1968","Southern America","Brasil","Cassiterite mines, Serra dos Três Irmãos, Road to Cassiterite mines in Serra dos Três Irmãos, north bank of rio Madeira 8 km. above Mutumparaná. Forest on terra firme.",NA,NA,"INPA0022400","INPA0022400 INPA0022400_e INPA0022400_nd","Khan, SA","07","05","Rondônia",NA,"-65.25","-9.4",NA,NA,NA,NA,"2005","-65.25","-9.4","05","18",NA,NA,NA,NA,NA
"647","2020-08-31 08:58:03-03","INPA","INPA","33276","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Prance, GT","15060","1971","Southern America","Brasil","Rio Negro between Ilha Jacaré and Airão, Rio Negro between ilha Jacaré & Airão. Black water flooded river margins.",NA,NA,"INPA0033276","INPA0033276 INPA0033276_e INPA0033276_e1 INPA0033276_nd","Meyer, C; Oberpaul, P","10","11","Amazonas",NA,"-61.09","-2.3564",NA,NA,NA,NA,"2003","-61.09","-2.3564","02","26",NA,NA,NA,NA,NA
"648","2020-08-31 08:58:03-03","INPA","INPA","83859","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Santos, JUM dos","306","1978","Southern America","Brasil","Seringal São Luis, Seringal São Luiz. Capoeira de beira da mata. Terra firme. Solo arenoso.",NA,NA,"INPA0083859","INPA0083859 INPA0083859_e INPA0083859_nd","Khan, SA","03","31","Rondônia",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"05","18",NA,NA,NA,NA,NA
"649","2021-01-10 20:44:16-03","INPA","INPA","99014","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Monteiro, OP","81-69","1981","Southern America","Brasil","BR 174, km 61, EEST, Estrada do Quinze. Capoeira de terra firme, solo arenoso.",NA,NA,"INPA0099014","INPA0099014 INPA0099014_e INPA0099014_e1","Coêlho, LF","02","11","Pará","Belém","-60.03","-2.57",NA,NA,NA,NA,"1987","-60.03","-2.57","09",NA,NA,NA,NA,NA,NA
"650","2020-08-31 08:58:03-03","INPA","INPA","23076","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Forero, E","6318","1968","Southern America","Brasil","BR 364, km 242, Highway Abunã to rio Madeira. Km 242-246. vicinity of Campinas. Disturbed forest on terra firme.",NA,NA,"INPA0023076","INPA0023076 INPA0023076_e INPA0023076_nd INPA0023076_num","Khan, SA","07","17","Acre","Rio Branco","-67.43652","-10.09946",NA,NA,NA,NA,"2005","-67.43652","-10.09946","05","18",NA,NA,NA,NA,NA
"651","2020-08-31 08:58:03-03","INPA","INPA","104158","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Teixeira, LOA","421","1982","Southern America","Brasil","Mineração Mibrasa SDetor Alto Candeias, km 128. Sudoeste de Ariquemes. Capoeirão próximo de igarapé.",NA,NA,"INPA0104158","INPA0104158 INPA0104158_e INPA0104158_nd","Meyer, C; Oberpaul, P","05","13","Rondônia","Ariquemes","-63.583333","-10.583333",NA,NA,NA,NA,"2003","-63.583333","-10.583333","02","26",NA,NA,NA,NA,NA
"652","2020-08-31 08:58:03-03","INPA","INPA","137197","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Strudwick, JJ","3041","1981","Southern America","Brasil","Lageira, airstrip on rio Maicuru. Near airstrip.",NA,NA,"INPA0137197","INPA0137197 INPA0137197_e INPA0137197_nd INPA0137197_num","Khan, SA","07","17","Pará",NA,"-54.433333","-0.916667","800","800",NA,NA,"2005","-54.433333","-0.916667","05","18",NA,NA,NA,NA,NA
"653","2020-08-31 08:58:03-03","INPA","INPA","139649","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Forero, E","4608","1979","Southern America","Colômbia","Hoya del Rio San Juan. Río Bicordó, Hoga del río San Juan. Río Bicordó, afluente del río San Juan. Alrededores de Noanamá.",NA,NA,"INPA0139649","INPA0139649 INPA0139649_e","Dwyer, JD","04","05","Chocó",NA,"-76.916667","4.7","20","20",NA,NA,"1980","-76.916667","4.7",NA,NA,NA,NA,NA,NA,NA
"654","2020-08-31 08:58:03-03","INPA","INPA","22400","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Prance, GT","5641","1968","Southern America","Brasil","Cassiterite mines, Serra dos Três Irmãos, Road to Cassiterite mines in Serra dos Três Irmãos, north bank of rio Madeira 8 km. above Mutumparaná. Forest on terra firme.",NA,NA,"INPA0022400","INPA0022400 INPA0022400_e INPA0022400_nd","Khan, SA","07","05","Rondônia",NA,"-65.25","-9.4",NA,NA,NA,NA,"2005","-65.25","-9.4","05","18",NA,NA,NA,NA,NA
"655","2020-08-31 08:58:03-03","INPA","INPA","33276","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Prance, GT","15060","1971","Southern America","Brasil","Rio Negro between Ilha Jacaré and Airão, Rio Negro between ilha Jacaré & Airão. Black water flooded river margins.",NA,NA,"INPA0033276","INPA0033276 INPA0033276_e INPA0033276_e1 INPA0033276_nd","Meyer, C; Oberpaul, P","10","11","Amazonas",NA,"-61.09","-2.3564",NA,NA,NA,NA,"2003","-61.09","-2.3564","02","26",NA,NA,NA,NA,NA
"656","2020-08-31 08:58:03-03","INPA","INPA","83859","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Santos, JUM dos","306","1978","Southern America","Brasil","Seringal São Luis, Seringal São Luiz. Capoeira de beira da mata. Terra firme. Solo arenoso.",NA,NA,"INPA0083859","INPA0083859 INPA0083859_e INPA0083859_nd","Khan, SA","03","31","Rondônia",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"05","18",NA,NA,NA,NA,NA
"657","2021-01-10 20:44:16-03","INPA","INPA","99014","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Monteiro, OP","81-69","1981","Southern America","Brasil","BR 174, km 61, EEST, Estrada do Quinze. Capoeira de terra firme, solo arenoso.",NA,NA,"INPA0099014","INPA0099014 INPA0099014_e INPA0099014_e1","Coêlho, LF","02","11","Pará","Belém","-60.03","-2.57",NA,NA,NA,NA,"1987","-60.03","-2.57","09",NA,NA,NA,NA,NA,NA
"658","2020-08-31 08:58:03-03","INPA","INPA","23076","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Forero, E","6318","1968","Southern America","Brasil","BR 364, km 242, Highway Abunã to rio Madeira. Km 242-246. vicinity of Campinas. Disturbed forest on terra firme.",NA,NA,"INPA0023076","INPA0023076 INPA0023076_e INPA0023076_nd INPA0023076_num","Khan, SA","07","17","Acre","Rio Branco","-67.43652","-10.09946",NA,NA,NA,NA,"2005","-67.43652","-10.09946","05","18",NA,NA,NA,NA,NA
"659","2020-08-31 08:58:03-03","INPA","INPA","29223","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Prance, GT","10872","1971","Southern America","Brasil","Vicinity of Uaicá airstrip, rio Uraricoeira at. River margin.",NA,NA,"INPA0029223","INPA0029223_e INPA0029223_e1 INPA0029223_nd","Meyer, C; Oberpaul, P","03","07","Roraima",NA,"-63.183333","3.55",NA,NA,NA,NA,"2002","-63.183333","3.55","11","28",NA,NA,NA,NA,NA
"660","2021-01-09 21:48:50-03","UNICENTRO","HUCO","3947","S","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Schult.",NA,"Korte, A.","5779","2011",NA,"Brasil","Bairro Costa Zul",NA,"Florística IFFSC 8013, FURB 34233; Liana, flor branca, estádio médio; Floresta Ombrófila Densa de Terras Baixas; HABITAT: Floresta Ombrófila Densa de Terras Baixas; DESC: Liana, flor branca, estádio médio","HUCO003947",NA,"Oliveira, A.A.","02","24","Santa Catarina","Navegantes","-48.6542015075684","-26.8988990783691",NA,NA,"24562","auto","2011",NA,NA,"03","22",NA,NA,NA,NA,NA
"661","2020-09-12 05:00:02-03","US","US","2570702A","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","hirsuta",NA,"Sabicea hirsuta","H.B.K.",NA,"G. T. Prance, B. S. Pena & J. F. Ramos","3371","1966","South America - Neotropics","Brazil","Brazilian Amazonia. Municipality of Humaita, Rio Madeira. Road Humaita to Labrea km. 20",NA,NA,"US02374816","US02374816_01",NA,"11","27","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
