"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"440","2014-12-16 10:51:00-02","MO","MOBOT","119494","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo|Luis Freitas","Gentry 56193","1987","2","20","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Loreto","Requena","Río Ucayali, Supay Forest Reserve, Jenaro Herrera.","-73.75","-4.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-26","6"
"441","2008-05-27 22:02:00-03","MO","MOBOT","119503","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Martín E. Timaná","Timaná 1794","1991","6","16","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Plantas colectadas en la TROCHA A, Inventario Permanente.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","6"
"442","2012-06-21 05:16:00-03","MO","MOBOT","119542","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","James Aronson|J. Rios de Aguila","Aronson 887","1979","4","13","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Loreto","(Viernes Santos) slightly disburbed forest off main road near entrance to Campamento Forestal.","-76.16666","-2.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171","1"
"443","2008-05-27 22:02:00-03","MO","MOBOT","119579","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Carlos Quelal|Galo A. Tipaz|Maía, T.","Quelal 392","1992","3","26","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Sucumbíos","Gonzalo Pizarro","Cooperativa Santa Rosa Luz de Belén. Km. 73 vía Lago Agrio-Quito. Suelos volcánicos. Bosque pluvial Premontano.","-77.5","-0.01666","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-3","10"
"444","2008-05-27 22:02:00-03","MO","MOBOT","119586","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Carlos Quelal|Galo A. Tipaz|Maía, T.","Quelal 403","1992","3","26","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Sucumbíos","Gonzalo Pizarro","Cooperativa Santa Rosa Luz de Belén. Km. 73 vía Lago Agrio-Quito. Suelos volcánicos. Bosque pluvial Premontano.","-77.5","-0.01666","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-3","5"
"445","2018-04-03 05:20:00-03","MO","MOBOT","119600","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Ramón Ramírez","Ramírez Catauga 83","1978",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Maynas","Mishana, Río Nanay.","-73.5","-3.83333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3"
"446","2014-04-04 05:42:00-03","MO","MOBOT","119650","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 13967","1990","6","2","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Maynas","Dtto. Iquitos, Allpahuayo, Estación Experiø mental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, sotobosque con relativa abundancia de Lepidocaryum tessmannii irapay. Suelo arcillo-arenoso. Evaluación por transectos, 1000 m2, individuos iguales o mayores que 2.5 cm de diámetro. TRANSECTO No. 3","-73.43","-4.00416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"192","4"
"447","2008-05-27 22:02:00-03","MO","MOBOT","119710","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Walter A. Palacios|I. Vargas|M. Ruiz","Palacios Cuenca 8621","1991","10","26","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Zamora-Chinchipe","Nangaritza","Miazi. Márgen derecha Río Nangaritza. Bosque primario. Rocas calizas afloran. Dosel del bosque 30 m. Suelos entisoles.","-78.7","-4.26666","930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-90","9"
"448","2018-10-16 08:54:00-03","MO","MOBOT","119718","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Cesár A. Grández|J. Ruiz|Nestor Jaramillo","Grández Rios 2428","1991","5","7","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Maynas","Distrito Fernando Lores; caserio coustancia (Quebrada Tamshiyacu).","-72.9166667","-4.1333333","120.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"156","7"
"449","2008-05-27 22:02:00-03","MO","MOBOT","119729","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Carlos E. Cerón|Ayala, Judith|G. Mosquera","Cerón Martínez 9155","1990","3","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Sucumbíos","Gonzalo Pizarro","Campo Bermejo 6 Norte. 30 km al noroeste de Lago Agrio. Bosque ligeramente alterado Bosque húmedo Premontano. Suelo rojo colinado. Transectos.","-77.21666","0.23333","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-14","7"
"450","2014-04-04 05:42:00-03","MO","MOBOT","119730","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 8501","1986","12","9","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Loreto","Maynas","Nauta, carretera a Dtto. Iquitos. Bosque primario.","-73.58333","-4.48333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-63","4"
"451","2011-06-09 16:54:00-03","MO","MOBOT","119751","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Carlos E. Cerón","Cerón Martínez 7894","1989","11","29","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","C. Cerón (QCNE)","Napo",NA,"Cantón Archidona. Carretera Hollín-Loreto, entre Avila y Loreto. Huiruno, comunidad Quichua. Bosque muy húmedo Tropical. Entre bosque primario y chacras. Informante: Alberto Siquihua Grefa.","-77.31666","-0.71666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-52","4"
"452","2008-05-27 22:02:00-03","MO","MOBOT","119768","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Cesár A. Grández","Grández Rios 1121","1987","7","3","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Requena","Distrito Puinahua; Reserva Nacional Pacaya-Samiría (cuenca del Pacaya), Cocha Yarina, Caño Alfaro, bosque ribereño (Tahuampa).","-74.5","-5.25","80.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133","4"
"453","2013-12-04 21:00:00-02","MO","MOBOT","119774","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Walter A. Palacios","Palacios Cuenca 6311","1990","10","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Napo","Quijos","Faldas occidentales de la Cordillera de Guacamayos. Margen derecha del Río Cosanga. Bosque primario. Bosque muy húmedo Montano Bajo.","-77.8333333","-0.5","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-59","13"
"454","2008-05-27 22:02:00-03","MO","MOBOT","119784","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","M. Alexiades","Alexiades 629","1989","5","4","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Madre de Dios","Tambopata","Comunidad Nativa de Infierno. Hermosa Chica. Study plot 1.","-69.28333","-12.83333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","3"
"455","2008-05-27 22:02:00-03","MO","MOBOT","119788","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Walter A. Palacios","Palacios Cuenca 5388","1990","9","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","R. Liesner (MO)","Napo",NA,"Cantón El Chaco. Márgen derecha del Río Quijos. Finca La Ave Brava de Segundo Pacheco. Bosque pluvial Premontano. Bosque primario, sobre suelos saturados.","-77.65","-0.2","1800.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-43","2"
"456","2008-05-27 22:02:00-03","MO","MOBOT","119789","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Cesár A. Grández|A. Sarmiento","Grández Rios 1500","1990","3","31","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Maynas","Puerto Almendras (Río Nanay). Bosque primario.","-73.35","-3.8","122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","7"
"457","2008-05-27 22:02:00-03","MO","MOBOT","119791","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","M. Alexiades","Alexiades 836","1989","7","15","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Madre de Dios","Tambopata","Comunidad Nativa de Infierno. Hermosa Chica. Trail from Centro Ñape to Cocococha.","-69.28333","-12.83333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","3"
"458","2008-05-27 22:02:00-03","MO","MOBOT","119793","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Carlos E. Cerón|Nelson Gallo","Cerón Martínez 5110","1988","9","22","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","R. Liesner (MO)","Napo",NA,"Cantón Aguarico. Parque Nacional Yasuní. Lagunas de Garza Cocha. Bosque húmedo Tropical. Bosque primario cerca a borde del río Garza. Suelo parcialmente inundado.","-75.78333","-1.01666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-21","2"
"459","2008-05-27 22:02:00-03","MO","MOBOT","119798","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","M. Alexiades|D. Peluso","Alexiades 944","1989","8","23","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Madre de Dios","Tambopata","Zona Reservada de Tambopata. Confluence of rivers Tambopata and La Torre.","-69.28333","-12.83333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108","3"
"460","2014-04-04 05:42:00-03","MO","MOBOT","119804","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 11419","1988","12","14","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Maynas","Dtto. Iquitos, Km 44, carretera Iquitos-Nauta, (terrenos del Comite de Reforestación Iquitos, CPI). Bosque primario, suelos amarillentos.","-73.33333","-4.16666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","6"
"461","2016-10-13 05:56:00-03","MO","MOBOT","119812","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","David A. Neill|Walter A. Palacios|Jorge Zaruma","Neill 7231","1986","8","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Napo",NA,"Estación Experimental INIAP-Payamino, 5 km al N de Coca. Reserva Florística El Chuncho. Suelo predominante oxisol rojo.","-77","-0.41666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-8","7"
"462","2011-06-09 17:51:00-03","MO","MOBOT","119814","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Carlos E. Cerón","Cerón Martínez 1058","1987","3","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","R. Liesner (MO)","Napo",NA,"Reserva Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy Húmedo Tropical.","-77.6","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-3","2"
"463","2014-04-04 05:42:00-03","MO","MOBOT","119830","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 14415","1990","10","9","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas","Loreto","Maynas","Dtto. Iquitos, Allpahuayo, Estación Experiø mental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario (suelo arcillo-arenoso).","-73.4175","-3.9672223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"216","1"
"464","2008-05-27 22:02:00-03","MO","MOBOT","119863","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","John James Pipoly, III","Pipoly 15611","1991","10","28","South America","Colombia",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","A. Rudas (COL)","Amazonas","Leticia","Parque Nacional Natural Amacayacu, Trocha de Matamatá. Bosque de várzea.","-70.25","-3.78333","110.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","4"
"465","2008-05-27 22:02:00-03","MO","MOBOT","119885","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","John James Pipoly, III","Pipoly 15680","1991","10","28","South America","Colombia",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","A. Rudas (COL)","Amazonas","Leticia","Parque Nacional Natural Amacayacu, Trocha de Matamatá. Bosque de várzea.","-70.25","-3.78333","110.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","3"
"466","2008-05-27 22:02:00-03","MO","MOBOT","119942","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Edgar Gudiño|S. Flores|Velasco, A.","Gudiño Jara 1475","1991","7","4","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Morona-Santiago","Gualaquiza","Carretera Gualaquiza-Méndez. Bosque Húmedo Pre-Montano. Bosque secundario. Borde de carretera.","-78.5","-3.41666","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-33","10"
"467","2008-08-22 14:08:00-03","MO","MOBOT","119951","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Thomas B. Croat","Croat 18789","1972","8","6","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","R.L. Liesner (MO)","Loreto",NA,"Río Itaya, ca 5 km above Iquitos.","-73.3419444","-3.8094444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"275","10"
"468","2008-05-27 22:02:00-03","MO","MOBOT","119967","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Carlos Reynel Rodríguez|E. Meneses","Reynel Rodríguez 5006","1990","8","10","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Madre de Dios","Tambopata","Zona reservada de Tambopata.","-69.3","-12.81666","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4"
"469","2020-08-16 04:38:00-03","MO","MOBOT","119995","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Milton Tirado|Vlastimil Zak|Lorenzo Vargas|Hector Andi","Tirado 137","1993","8","4","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Pastaza","Pastaza","Parroquia Curaray. Pozo Petrolero Villano 2 de ARCO. Entre los ríos Iquino y Villano. Bosque húmedo Tropical. Bosque primario sobre colinas disectadas.","-77.45","-1.48333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2012-08-16 05:10:00-03","MO","MOBOT","120040","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Severo Espinoza|Molina, C.|Illanes, Gustavo","Espinoza 751","1991","5","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Pastaza","Pastaza","Pozo petrolero Moretecocha de ARCO. 75 km al este de Puyo. Bosque húmedo Tropical. Arboles cortados por las obras petroleras. Suelo rojo, colinas.","-77.41666","-1.56666","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-2","10"
"471","2014-04-04 05:50:00-03","MO","MOBOT","1254131","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rodolfo Vásquez|et al.","Vásquez Martínez 24339","1997","7","18","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino, Cabecera de la quebrada Tayo. Bosque primario, suelo arcilloso.","-78.215","-4.55138","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"472","2015-01-28 05:47:00-02","MO","MOBOT","120042","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Agustin Rudas L.|Pablo A. Palacios|et al.","Rudas Lleras 2251","1991","6","21","South America","Colombia",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","A. Rudas (COL)","Amazonas",NA,"Municipio de Leticia; Corregimiento de Tarapacá; Parque Nacional Natural Amacayacu; Cabaña Lorena (Inderena) y Caño Lorena, a orillas del caño.","-70.03333","-3.01666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","5"
"473","2015-01-28 05:47:00-02","MO","MOBOT","120060","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Agustin Rudas L.|Adriana Prieto|et al.","Rudas Lleras 2845","1991","8","12","South America","Colombia",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","A. Rudas (COL)","Amazonas",NA,"Municipio de Leticia; Parque Nacional Natural Amacayacu. Centro Administrativo Mata-matá (Inderena). Trocha que va de Mata-matá a Amacayacu, en los alrededores de Mata-matá, en zona de Várzea.","-70.25","-3.78333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","9"
"474","2008-05-27 22:02:00-03","MO","MOBOT","120067","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Vlastimil Zak","Zak 4066","1989","3","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Pastaza",NA,"Carretera de PETRO-CANADA en construcción. Vía Auca, 115 km al sur de Coca, 5 km al sur del Río Tigüino. Bosque húmedo Tropical; lomas; suelo rojo Dystropept. Arboles del bosque primario, cortados.","-76.91666","-1.25","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-2","15"
"475","2020-03-02 04:32:00-03","MO","MOBOT","120072","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","R. M. Rueda|Juan Ruiz C.","Rueda 788","1992","7","10","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto",NA,"Distrito Fernando Lores, Tamshiyacu, Sendero entre Constancia y Serafin. Bosque primario alterado.","-73.1583333","-4.0030556","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","5"
"476","2016-10-13 05:56:00-03","MO","MOBOT","120089","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","David A. Neill","Neill 10068","1992","6","5","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Napo",NA,"Cantón Loreto. Comuna Chontacocha. 15 km southeast of Loreto, on left bank of Río Suno. Flat alluvial plain, well-drained soil. Tropical Wet Forest. Primary forest.","-77.25","-0.83333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2011-03-23 13:58:00-03","MO","MOBOT","120097","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Juan Celedonia Ruiz M.","Ruiz M. 169","1981","11","18","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Maynas","Caserío Mishana, Río Nanay, Campamento No. 1. Suelos arenosos. Bosque primario no inundable.","-73.4383333","-3.9466666","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3"
"478","2008-05-27 22:02:00-03","MO","MOBOT","120101","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Walter A. Palacios","Palacios Cuenca 10079","1992","5","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Pastaza",NA,"Cantón Puyo. Comunidad Santa Cecilia. Villano. Bosque húmedo Tropical. Bosque primario. Suelo aluvial (bahial), plano.","-77.45","-1.48333","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2018-10-11 09:39:00-03","MO","MOBOT","120130","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","Lewis 10291","1985","12","3","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Loreto","Loreto","Hermosa and vicinity, Río Corrientes, 1 km S of junction with Río Macusari.","-75.8333333","-3.25","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-3","3"
