"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"326","2021-03-01 11:55:29-03","UFPE","UFP","14138","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; Silva, MB; Romero, I","UFP14138","1996","06","19",NA,"Brasil","Bahia","Salvador",NA,"-38.181389","-12.776944",NA,NA,NA,NA,"UFP014138",NA,NA,"-38.181389","-12.776944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-01 11:55:29-03","UFPE","UFP","15338","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Tamura, LA","UFP15338","1987","05","28",NA,"Brasil","Paraná","Araçatuba",NA,NA,NA,NA,NA,NA,"Herbáceo, 40 cm de altura, com flores amarelas; Herbáceo, 40 cm de altura, com flores amarelas","UFP015338",NA,"Luceño, M",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"328","2021-03-01 11:55:29-03","UFPE","UFP","56492","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","119","2008","02","28",NA,"Brasil","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; ocasional.; Erva cespitosa; coletada em margem de lago; substrato orgânico; ocasional.","UFP056492",NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","04","11",NA,NA,NA,NA,NA
"329","2021-03-01 11:55:29-03","UFPE","UFP","14576","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; Silva, MB; Romero, I","UFP14576","1996","06","30",NA,"Brasil","Tocantins","Porto Nacional",NA,"-48.466667","-8.066667","220","220",NA,"Areias fluviais frequentes; Areias fluviais frequentes","UFP014576",NA,NA,"-48.466667","-8.066667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-09-25 10:43:00-03","UFPE","UFP","35430","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","C.B.Clarke","s.n.","1883","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doubles communiqués par L'Herbier Boissier à Chambésy.; Doubles communiqués par L'Herbier Boissier à Chambésy.","UFP035430",NA,"C.F.S.Muniz",NA,NA,NA,NA,"1997","08",NA,NA,NA,NA,NA,NA
"331","2021-03-01 11:55:29-03","UFPE","UFP","41562","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Shirley Martins; Alves-Araújo, A; Melo, Y","113","2005","05","21",NA,"Brasil","Pernambuco","Serrambi",NA,NA,NA,NA,NA,NA,"Localizada próximo ao canavial. Material fixado em meio líquido para estudos anatômicos.; Localizada próximo ao canavial. Material fixado em meio líquido para estudos anatômicos.","UFP041562",NA,"S.Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-01 11:55:29-03","UFPE","UFP","44599","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Leite, MS","128","2006","09","04",NA,"Brasil","Pernambuco","Recife",NA,"-34.953083","-8.04725","15","15",NA,"Macrófita aquática emergente, vegetando próxima a Aeschynomere sensitiva (Fabaceae). Estruturas reprodutivas verdes.; Macrófita aquática emergente, vegetando próxima a Aeschynomere sensitiva (Fabaceae). Estruturas reprodutivas verdes.","UFP044599",NA,"S.Martins","-34.953083","-8.04725",NA,NA,"2007","01","19",NA,NA,NA,NA,NA
"333","2021-03-01 11:55:29-03","UFPE","UFP","46796","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Costa, SM; Prata, AP; M.Ibrahim","37","2006","07","17",NA,"Brasil","Alagoas","Canabrava",NA,NA,NA,NA,NA,NA,"Inflorescência verde/castanha, base rósea.; Inflorescência verde/castanha, base rósea.","UFP046796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-01 11:55:29-03","UFPE","UFP","52473","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Leite, MS; Wanderley, AM","762","2008","04","22",NA,"Brasil","Pernambuco","Primavera",NA,"-35.35","-8.32","129","129",NA,"Erva anfíbia em substrato lamoso. População em fase reprodutiva. Estrutras reprodutivas verde-amareladas, sem odor.; Erva anfíbia em substrato lamoso. População em fase reprodutiva. Estrutras reprodutivas verde-amareladas, sem odor.","UFP052473",NA,"Leite, MS","-35.35","-8.32",NA,NA,"2009","03","31",NA,NA,NA,NA,NA
"335","2021-03-01 11:55:29-03","UFPE","UFP","54032","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ángel Fernández","s.n.","2004","11",NA,"Southern America","Venezuela","Zulia","La Cañada de Urdaneta",NA,NA,NA,NA,NA,NA,"En suelos encharcables; En suelos encharcables","UFP054032",NA,"Reina Gonto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"336","2021-03-01 11:55:29-03","UFPE","UFP","58110","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Coelho, MM; Fazollo, R","49","2008","06","04",NA,"Brasil","Pernambuco","Petrolina",NA,"-40.548733","-9.330797","374","374",NA,"Erva frequente. Folhas alternas. Inflorescência esverdeada, incospícua.; Erva frequente. Folhas alternas. Inflorescência esverdeada, incospícua.","UFP058110",NA,"Kill, LHP","-40.548733","-9.330797",NA,NA,"2008","11","21",NA,NA,NA,NA,NA
"337","2021-03-01 11:55:29-03","UFPE","UFP","76668","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; Araújo, JE; Silva, ML; Silva, AS; Leal, CCP; Santana, SH","239","2010","05","29",NA,"Brasil","Rio Grade do Norte","Jucurutu",NA,"-37.137222","-6.000556",NA,NA,NA,"Erva cespitosa; coletada em Caatinga serrana; frequente.; Substrato argiloso; relevo bastante inclinado.","UFP076668",NA,NA,"-37.137222","-6.000556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-01 11:55:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Melo, A; Alves-Araújo, A; Araújo, D; Marques, JS; Albuquerque, NA","21","2007","03","02",NA,"Brasil","Pernambuco","Igarassu",NA,"-38.1375","-8.256944","178","178",NA,"Erva.",NA,NA,"Alves-Araújo, A","-38.1375","-8.256944",NA,NA,"2007","03","23",NA,NA,NA,NA,NA
"339","2021-03-01 11:55:29-03","UFPE","UFP","86349","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, LYS; Alcantara, J; Oliveira, W","1604","2012","08","07",NA,"Brasil","Bahia","São Félix",NA,"-38.964222","-12.69475","108","108",NA,NA,"UFP086349",NA,NA,"-38.964222","-12.69475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-01 11:55:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, LYS; Alcantara, J; Oliveira, W","1604","2012","08","07",NA,"Brasil","Bahia","São Félix",NA,"-38.964222","-12.69475","108","108",NA,NA,NA,NA,NA,"-38.964222","-12.69475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-01 11:55:29-03","UFPE","UFP","65157","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Melo, A; Alves-Araújo, A; Araújo, D; Marques, JS; Albuquerque, NA","21","2007","03","02",NA,"Brasil","Pernambuco","Igarassu",NA,"-38.1375","-8.256944","178","178",NA,"Erva.","UFP065157",NA,"Alves-Araújo, A","-38.1375","-8.256944",NA,NA,"2007","03","23",NA,NA,NA,NA,NA
"342","2021-03-01 11:55:29-03","UFPE","UFP","16315","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Mendes A.P.; Barros, CS","270","1996","10","15",NA,"Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"UFP016315",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-09-25 10:43:00-03","UFPE","UFP","44173","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Alves-Araújo, A; Oliveira, M","94","2006","04","27",NA,"Brasil","Ceará","Caucaia",NA,"-38.6530990600586","-3.73610997200012",NA,NA,NA,"Espiguetas pêndulas.; Espiguetas pêndulas.","UFP044173",NA,"S.Martins",NA,NA,"40484","auto","2006","08",NA,NA,NA,NA,NA,NA
"344","2020-09-25 10:43:00-03","UFPE","UFP","44472","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Alves-Araújo, A; Oliveira, M","104","2006","04","27",NA,"Brasil","Ceará","Maranguape",NA,"-38.6856002807617","-3.89083003997803",NA,NA,NA,"Espiguetas pêndulas.; Espiguetas pêndulas.","UFP044472",NA,"S.Martins",NA,NA,"40608","auto","2006","08",NA,NA,NA,NA,NA,NA
"345","2021-03-01 11:55:29-03","UFPE","UFP","46209","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","O.Sousa, O; Conceição, GM","48","2006","06","01",NA,"Brasil","Maranhão","Caxias",NA,"-43.3560981750488","-4.85889005661011","77","77",NA,"Área de Buritizal substrato alagadiço. Frequente. Herbácea. Flor de cor verde.; Área de Buritizal substrato alagadiço. Frequente. Herbácea. Flor de cor verde.","UFP046209",NA,"Alves, M",NA,NA,"72086","auto","2007","05",NA,NA,NA,NA,NA,NA
"346","2021-03-01 11:55:29-03","UFPE","UFP","35022","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","J.Mattos; N.Mattos","13275","1966","03","21",NA,"Brasil","Minas Gerais","Frutal",NA,"-48.940601348877","-20.0247001647949",NA,NA,NA,"Nas margens do Rio Grande, em lugar rochoso e batido pelas águas das enchentes em touceiras.; Nas margens do Rio Grande, em lugar rochoso e batido pelas águas das enchentes em touceiras.","UFP035022",NA,"C.F.S.Muniz",NA,NA,"46367","auto","1983","06",NA,NA,NA,NA,NA,NA
"347","2021-03-01 11:55:29-03","UFPE","UFP","16130","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Mendes A.P.; Rocha, EA","256","1996","10","01",NA,"Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"UFP016130",NA,"Mendes A.P.",NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-09-25 10:43:00-03","UFPE","UFP","09532","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M","52","1993","11","11",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP009532",NA,"Alves, M; Luceño, M",NA,NA,"18865","auto","1995",NA,NA,NA,NA,NA,NA,NA
"349","2021-03-01 11:55:29-03","UFPE","UFP","09703","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M","114","1994","04","08",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"Conglomerados.; Conglomerados.","UFP009703",NA,"Alves, M; Luceño, M",NA,NA,"18865","auto","1995",NA,NA,NA,NA,NA,NA,NA
"350","2020-09-25 10:43:00-03","UFPE","UFP","11153","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Rodrigues, SM","UFP11153","1995","03","15",NA,"Brasil","Piauí","Gilbués",NA,"-45.3438987731934","-9.83166980743408",NA,NA,NA,"Escopo triangular, erva com +ou- 50 cm.; Escopo triangular, erva com +ou- 50 cm.","UFP011153",NA,"Luceño, M",NA,NA,"69776","auto","1995",NA,NA,NA,NA,NA,NA,NA
"351","2020-09-25 10:43:00-03","UFPE","UFP","53273","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Queiroz, RT","s.n.","2005","04",NA,NA,"Brasil","Rio Grande do Norte","Martins",NA,"-37.9110984802246","-6.0877799987793",NA,NA,NA,NA,"UFP053273",NA,"Alves, M",NA,NA,"10029","auto","2007","10",NA,NA,NA,NA,NA,NA
"352","2021-03-01 11:55:29-03","UFPE","UFP","44873","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Shirley Martins; Alves, M","228","2006","05","29",NA,"Brasil","Rio Grande do Norte","Tibau do Sul",NA,"-35.0918998718262","-6.18666982650757",NA,NA,NA,"Herbácea ocorrendo em área parcialmente alagada.; Herbácea ocorrendo em área parcialmente alagada.","UFP044873",NA,"S.Martins",NA,NA,"13790","auto","2006","05","29",NA,NA,NA,NA,NA
"353","2021-03-01 11:55:29-03","UFPE","UFP","15246","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Mendes A.P.; Pessoni L.A.","UFP15246","1996","07","20",NA,"Brasil","Roraima","Boa Vista",NA,"-60.6733016967773","2.81972002983093",NA,NA,NA,NA,"UFP015246",NA,"Mendes A.P.",NA,NA,"90031","auto","1996",NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 11:55:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Costa, SM","150","2007","06","28",NA,"Brasil","Sergipe","Aracajú",NA,"-37.0717010498047","-10.9111003875732",NA,NA,NA,"Erva. 50cm. Raiz aromática castanha com brilho metálico, base vinácea, inflorescência verde amarelada, escapo trígono com lados suavemente côncavos.; Erva. 50cm. Raiz aromática castanha com brilho metálico, base vinácea, inflorescência verde amarelad",NA,NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 11:55:29-03","UFPE","UFP","09452","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M","1175","1993","11","15",NA,"Brasil","Tocantins","Porto Nacional",NA,"-48.4171981811523","-10.7081003189087",NA,NA,NA,"Herbáceo.; Herbáceo.","UFP009452",NA,"Luceño, M",NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","W. Hahn","4866","1988","12","15","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Campus of the University of Guyana and surrounding fields","-58.1333","6.81667","10",NA,NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"357","2020-09-12 05:00:02-03","US","US","2195333","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","R. A. Ferreyra, E. Cerrate & Ó. Tovar","10603","1955","4","25","South America - Neotropics","Peru","Tumbes",NA,"Depto Tumbes, Prov Zarumilla, entre Zarumilla y Aguas Verdes",NA,NA,"100",NA,NA,NA,"US02222180","US02222180_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"358","2020-09-12 05:00:02-03","US","US","2652488","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","E. Asplund","15552","1955","2","27","South America - Neotropics","Ecuador","Guayas",NA,"Rio Congo, between Empalme and Pichincha, clayey roadside",NA,NA,NA,NA,NA,NA,"US02222177","US02222177_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"359","2020-09-12 05:00:02-03","US","US","1930402","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","E. Asplund","5107","1939","2","22","South America - Neotropics","Ecuador","Guayas",NA,"Guayaquil, weed in a street",NA,NA,NA,NA,NA,NA,"US02222178",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"360","2020-09-12 05:00:02-03","US","US","3284023","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","M. A. Lewis","37943","1990","11","8","South America - Neotropics","Bolivia","La Paz",NA,"Nor Yungas Province '''Puente de Sapecho'' - - Along the Río Alto Beni from the new bridge at Sapecho about 1 km E, on the N. bank","-67.33","-15.53","550",NA,NA,NA,"US02222174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"361","2020-09-12 05:00:02-03","US","US","3258472","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Sagástegui A.","14599","1992","5","28","South America - Neotropics","Peru","Tumbes",NA,"Procedencia: La Cruz (alredores de Tumbes) Dpto. Tumbes",NA,NA,"10",NA,NA,NA,"US02222173","US02222173_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"362","2020-09-12 05:00:02-03","US","US","2688304","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Collector unknown","s.n.","1964","9","14","South America - Neotropics","Brazil","São Paulo",NA,"Município de Santo do Pinhal",NA,NA,NA,NA,NA,NA,"US02222183","US02222183_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"363","2020-09-12 05:00:02-03","US","US","2454036","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Dugand","6115","1962","8","5","South America - Neotropics","Colombia","Atlántico",NA,"En terreno de suelo perturbado, arenoso y algo húmedo, a la orilla de la carretera, Costa del Caribe, Depto del Atlantico: cerca de Ponedera, carretera a Martillo",NA,NA,"6",NA,NA,NA,"US02222179","US02222179_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"364","2020-09-12 05:00:02-03","US","US","2555727","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","T. M. Koyama, F. M. Valverde & N. Torre S.","15106","1966","6","27","South America - Neotropics","Ecuador",NA,NA,"Guaya: ca. 15 km N of Guayaquil, along Highway 2",NA,NA,NA,NA,NA,NA,"US02222175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"365","2020-09-12 05:00:02-03","US","US","2369541","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","S. Machado","187","1960","3","15","South America - Neotropics","Brazil","São Paulo",NA,"Mun. Itapetininga, Faz Sta Luzia do Campo Largo. SSE da cid de Itapetininga",NA,NA,NA,NA,NA,NA,"US02222181","US02222181_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"366","2020-09-12 05:00:02-03","US","US","2058859","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","M. Acosta Solis","20581","1951","4","12","South America - Neotropics","Ecuador","Guayas",NA,"Sabanilla, prov. Guayas; Región Occidental",NA,NA,"25","30",NA,NA,"US02222176","US02222176_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"367","2020-09-12 05:00:02-03","US","US","3371640","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Schinini","34429","1998","3","21","South America","Argentina","Corrientes",NA,"Dep. Empedrado, Ruta 12, 28 Km SE de Corrientes. En pastizal de Andropogon latteralis, suelo arenoso con retención de aguas",NA,NA,NA,NA,NA,NA,"US02222172","US02222172_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"368","2020-09-12 05:00:02-03","US","US","2889693","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Krapovickas & A. Schinini","36196","1980","4","18","South America - Neotropics","Bolivia","Santa Cruz",NA,"Dep. Santa Cruz, prov. Sandoval, San Matías","-58.43","-16.35","170",NA,NA,NA,"US02222182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"369","2020-09-12 05:00:02-03","US","US","3317445","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","C. N. Horn & S. Hill","10028","1995","8","14","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Georgetown, city limits, Sheriff Street at South Ruimveldt","-58.16","6.83",NA,"5",NA,NA,"US00691977",NA,"Tucker, G. C.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"370","2020-09-02 16:23:43-03","Cenargen","CEN","95344","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Marcelo Fragomeni Simon","2739","2016","04","07",NA,"Brasil","MA","CAROLINA","P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 20 km em estrada vicinal em direção à localidade Buenos Aires. Próximo ao rio Farinha.","-47.3825","-6.9322222","171","171","Exsicatas","Erva 50 cm. Inflorescências castanha.","CEN00095344","CEN00095344","B. M. T. Walter","-47.3825","-6.9322222",NA,NA,"2017","01",NA,NA,NA,"5",NA,NA
"371","2020-09-02 16:23:43-03","Cenargen","CEN","85122","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Leydiane Bezerra de Oliveira","35","2013","02","00",NA,"Brasil","CE","SOBRAL","CNPC - Setor Leiteiro","-40.3497009277344","-3.68611001968384",NA,NA,"Exsicatas","Gramínea. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00085122","CEN00085122","B. M. T. Walter",NA,NA,"84289","auto","2017","01",NA,NA,NA,"1",NA,NA
"372","2020-09-02 16:23:43-03","Cenargen","CEN","84291","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Glocimar Pereira-Silva","14153","2009","03","24",NA,"Brasil","TO","SAO SALVADOR DO TOCANTINS","Margem esquerda do lago da UHE São Salvador.","-48.268611","-12.843611","295","295","Exsicatas","Área de influência direta (APP).","CEN00084291","CEN00084291","B. M. T. Walter","-48.268611","-12.843611",NA,NA,"2017","01",NA,NA,NA,"4",NA,NA
"373","2020-09-02 16:23:43-03","Cenargen","CEN","33036","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aurélio Schinini","34429","1998","03","21",NA,"Brasil",NA,NA,"Argentina, Corrientes, Dep. Empedrado. Ruta 12, 28 km SE de Corrientes.",NA,NA,NA,NA,"Exsicatas","En pastizal de Andropogon latteralis. Doação do Instituto de Botanica del Nordeste - Argentina - Corrientes (CTES).","CEN00033036","CEN00033036","A. Schinini",NA,NA,NA,NA,"1998",NA,NA,NA,NA,"1",NA,NA
"374","2020-09-02 16:23:43-03","Cenargen","CEN","41371","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Francisco das Chagas de Araujo Oliveira","1125","2000","10","28",NA,"Brasil","GO","SAO DOMINGOS","Fazenda do Sr. Rivaldo, próximo à Fazenda Mata Serena.","-46.824166","-13.811944","420","420","Exsicatas","Semi-ciófita. Caule e folhas cor verde. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041371","CEN00041371","A. P. Prata","-46.824166","-13.811944",NA,NA,"2008","11",NA,NA,NA,"1",NA,NA
"375","2020-09-02 16:23:43-03","Cenargen","CEN","56979","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Regina Célia Oliveira","1395","2000","03","17",NA,"Brasil","MA","BALSAS","Gerais de Balsas - Área de Presevação do lote 16.","-46.716666","-8.65",NA,NA,"Exsicatas","Na margem da estrada, invasora. Material testemunho Projeto JICA-Campo - EMBRAPA.","CEN00056979","CEN00056979","A. P. Prata","-46.716666","-8.65",NA,NA,"2008","11",NA,NA,NA,"4",NA,NA
