"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","infraspecificEpithet","sex"
"327","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Luetzelburg, P von","26711","1935","08","Southern America","Brazil","Paraiba","Granguro, Brazil, civit. Parahyba, provedencia Granguro","-36.5","-7.25",NA,"locality not in usbgn or fuzzy' coordinates entered for Paraiba state","CONV002175",NA,NA,NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-36.5","-7.25","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, AM; Simão-Bianchini, R","525","1992","07","Southern America","Brazil","Pernambuco","Pau d'Alho, BR - PE - Paudalho - corrego do Verde.","-35.173889","-7.898889",NA,"trepadeira, flores amarelas, frutos maduros","CONV019565",NA,"27",NA,NA,NA,"Staples, G",NA,NA,"-35.173889","-7.898889","2016","05",NA,NA,"HUEFS159089",NA,NA,NA,"voucher",NA,NA
"329","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Meyer, H","325","1899","03","Southern America","Brazil","Mato Grosso","Cuiabá, ex protologue: Mattogrosso: schlingend im Unterholz an der Bandeira bei Cuyabá","-56.083333","-15.583333",NA,"ex protologue: Bluten citronelgelb. &nf;Forma pubescens: foliis supra et subtus pubescentibus.","CONV019682",NA,NA,NA,NA,NA,NA,NA,NA,"-56.083333","-15.583333",NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA
"330","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Maas, PJM; Maas, H","471","1971","09","Southern America","Brazil","Amazonas","Manaus, Brasil. Amazonas: roadside 5 km N of Manaus","-60.0131","-3.0648",NA,"usbgn; Vine with yellow flowers.","CONV002320",NA,"28",NA,NA,NA,"Staples, G",NA,NA,"-60.0131","-3.0648","1981","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva, IHCV","15",NA,NA,"Southern America","Brazil","Ceará",NA,"-40.752799987793","-4.04611015319824",NA,NA,"CONV016567",NA,NA,"Graça","12534","auto","Wood, JRI",NA,NA,NA,NA,"2014",NA,NA,NA,"146872",NA,NA,NA,"voucher",NA,NA
"332","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva, LR","342",NA,NA,"Southern America","Brazil","Pernambuco","Povoado Tiriri de Dentro","-35.0349998474121","-8.28666973114014",NA,NA,"CONV016526",NA,NA,"Cabo de Santo Agostinho","25282","auto","Staples, G",NA,NA,NA,NA,"2016","05",NA,NA,"179019",NA,NA,NA,"voucher",NA,NA
"333","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva, MN","2953417","1983","12","Southern America","Brazil","Pará","Km 974-980, along BR-163, Brazil, Municipio de Itaituba, estrada Santarem-Cuiaba, BR 163 km 974 a 980. Capoeira de terra firme, solo areno-pedregoso.","-55.333333","-7.416667",NA,"coordinates from USBGN given for Municipio Itaituba.; Trepedeira; flores amarelas. Latex branco.","CONV002355",NA,"05","Itaituba Mcpio.",NA,NA,"Staples, G",NA,NA,"-55.333333","-7.416667","2016","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"334","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Eiten, G","5387","1963","08","Southern America","Brazil","Maranhão","35km SSE of city of Loreto. Fazenda Morros, 150m N of main house.","-45","-7.383333",NA,"Stems red.","CONV014499",NA,"21","Loreto",NA,NA,"Smith, LB",NA,NA,"-45","-7.383333","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Prance, GT; Philcox, D; Forero, E; Coelho, L; Ramos, JF; Farias, LG","5181","1968","06","Southern America","Brazil","Rondonia","Jaciparaná, Brasil. Rondonia: Cerrado between Jaciparaná and Rio Madeira.","-64.23","-9.15",NA,"usbgn; Herbaceous climber, in fruit without leaves, calyx cream, turning brown, carpel walls transparent, seeds black.","CONV002346,L.2749742",NA,"25",NA,NA,NA,"Nee, M",NA,NA,"-64.23","-9.15","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Prance, GT; Philcox, D; Forero, E; Coelho, L; Ramos, JF; Farias, LG","5181","1968","06","Southern America","Brazil","Rondonia","Jaciparaná, Brasil. Rondonia: Cerrado between Jaciparaná and Rio Madeira.","-64.23","-9.15",NA,"usbgn; Herbaceous climber, in fruit without leaves, calyx cream, turning brown, carpel walls transparent, seeds black.","CONV019583,MO1132902",NA,"25",NA,NA,NA,"Nee, M",NA,NA,"-64.23","-9.15","1992",NA,NA,NA,"MO4323256",NA,NA,NA,"voucher",NA,NA
"337","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","Obs.2465",NA,NA,"Southern America","Brazil","Piauí","Brejo, Brasil, Piauh., virgultibus inter Brejo et Ilha Praedia.",NA,NA,NA,"Many results for Brejo in Piaui; Ilha Praedia not in usbgn or fuzzy; [long description glued on sheet - in Meisner's or Martius' handwriting ?]","CONV002212,M0184757",NA,NA,NA,NA,NA,"Staples, G",NA,NA,NA,NA,"1987","07",NA,NA,"tag 879","syntype",NA,NA,"voucher",NA,NA
"338","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Uchôa, F","s.n.Fruto","1999","03","Southern America","Brazil","Mato Grosso do Sul","Aquidauana","-55.8","-20.466667",NA,NA,"CONV013996",NA,NA,"Aquidauana",NA,NA,"Resende, UM",NA,NA,"-55.8","-20.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Austin, DF","4237","1969","06","Southern America","Brazil","Pará","Brasil. Pará",NA,NA,NA,NA,"CONV002339",NA,"30",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lowrie, SR; Lowy, B; Souza, VM de","362","1980","10","Southern America","Brazil","Acre","Rio Branco, Brazil, Acre: 55 km from Rio Branco on Rio Branco-Brasilia road. Site of abandoned fazenda & environs.","-67.48","-9.58",NA,"several places with locality name Rio Branco in Acre; have chosen the seat of second order admin divis. from usbgn; Vine in second growth; corolla yellow.","CONV002356",NA,"03",NA,NA,NA,"Staples, G",NA,NA,"-67.48","-9.58","2016","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"341","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","s.n.'880'",NA,NA,"Southern America","Brazil",NA,"Rio Negro, Brasil, Rio negro, sine loco.","-59.916667","-3.133333",NA,NA,"CONV002211,M0184761",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-59.916667","-3.133333","1987","07",NA,NA,"tag 880","syntype",NA,NA,"voucher",NA,NA
"342","2018-04-26 15:49:26-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV002329,NY1014416",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Huber","4601","1904","04","Southern America","Brazil","Amazonas","Purus, Brasil. Amazonas: Purus, Monte Alegre","-67.15","-7.85",NA,"there are 4 localities named Monte Alegre in Amazonas (usbgn); have given coordinates for the 1 nearest to Igarape Purus in Amazonas.","CONV002321",NA,NA,NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-67.15","-7.85","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Rosa, NA; Santos, MR","1829","1977","04","Southern America","Brazil","Pará","Munguba, Brasil. Ter. F. de Amapá: Munguba, a 2 km da Perimetral Norte, sabracada de fogo ha muitos anos anteriores terreno suavamente ondulado de pigarra granulado.","-52.416667","-0.9",NA,"many places with locality name Munguba but none in Amapá, usbgn [actually colelctor must have been over the border in Para]; Cipó sobre arbusto; flores amarelas, raiz tuberosa.","CONV002314,NY2026566",NA,"24",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-52.416667","-0.9","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Pontual, I","80","1980","10","Southern America","Brazil","Pernambuco","Quipapá, Engo brejinho.","-36.011944","-8.827778",NA,NA,"CONV018648",NA,"02",NA,NA,NA,"Staples, G",NA,NA,"-36.011944","-8.827778","2015","05","28",NA,"PEUFR008771",NA,NA,NA,"voucher",NA,NA
"346","2018-04-26 15:49:26-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Pott, A; Pott, VJ","1439","2007","06","Southern America","Brazil","Mato Grosso","BR-070, km 638, próximo ao Rio Sangradourozinho, Rodovia BR-070, km 638, próximo ao Rio Sangradourozinho.","-57.108629","-15.94135",NA,"Projeto FUNDECT 114-04 - Levantamento Florístico de Áreas Prioritárias de Mato Grosso do Sul.; Trepadeira. Ocasional. Flor amarela.; Vegetação secundária. Solo argiloso. Relevo encosta inferior.","CONV020009,39153",NA,"13","Cáceres",NA,NA,"Staples, G",NA,NA,"-57.108629","-15.94135","2016","04",NA,NA,"CGMS (39153)",NA,NA,NA,"voucher",NA,NA
"347","2018-04-26 15:49:26-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV019597,P03878697",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lourenço, JAAM; Cordeiro, W; Cardoso, LG; Staples, G","123","2016","06","Southern America","Brazil","Piauí","Km 201 along BR-343, roadside, Roadside along BR-343, in full sun on sandy soil. Thicket of secondary shrubs/trees at roadside, edge of pasture land.","-41.855833","-4.393111",NA,"Vigorous herbaceous twiner to 5-6 m tall, covering roadside shrubs; stems and axial parts alate; leaves cordate to subtrilobate; flowers open at 9:30 AM, corolla bright yellow, campanulate; stamens an","CONV018975",NA,"12","Piripiri",NA,NA,"Staples, G",NA,NA,"-41.855833","-4.393111","2016","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"349","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Coradin; Cordeiro dos R.","628","1977","10","Southern America","Brazil","Roraima","Boa Vista, Brasil. Roraima: 65 km NW of Boa Vista, within a radius of 15 km from the village of Taiano. Along roads and in agricultural fields. Weedy habitats. Dry sandy-clay soil.","-60.4","2.49",NA,"usbgn; Vine. Flowers yellow.","CONV002347",NA,"11",NA,NA,NA,"Staples, G",NA,NA,"-60.4","2.49","2016","04","22",NA,"76102",NA,NA,NA,"voucher",NA,NA
"350","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV002328",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Austin, DF; Nauman, CE; Nelson, B; Prince, S","6948","1979","09","Southern America","Brazil","Pará","Salinópolis, Brasil Pará: road to Atalaia beach from Salinopolis. on a fence and up trees in fields.","-47.2","-0.37",NA,"usbgn; Vine; flowers opening at 9:30 a.m., yellow.","CONV002172",NA,"23",NA,NA,NA,"Staples, G",NA,NA,"-47.2","-0.37","1986","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Anderson, WR","7008","1973","03","Southern America","Brazil","Goiás","Monte Alegre de Goias, Brasil. Goiás: 25 km by road SW of Monte Alegro de Goias. northern spur of Serra Atalaia. Cerrado and rocky hillside.","-47.1","-13.14",NA,"locality not in usbgn or fuzzy; Vine; corolla bright yellow.","CONV002324",NA,"13",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-47.1","-13.14","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lourenço, JAAM; Cordeiro, W; Cardoso, LG; Staples, G","141","2016","06","Southern America","Brazil","Piauí","FLONA Palmares, Floresta Nacional de Palmares, along BR-343 between Altos and Teresina. &nf;Collected along trilha following access road for LTS power lines, where vegetation has been cut down. Silty-clay soil with rocks. Full sun.","-42.599556","-5.046694",NA,"Vigorous herbaceous twiner to 3 m high, covering shrubs; stems and axial parts +/- alate; flowers open midday, corolla campanulate, bright yellow; stamens and pistil white, enclosed; fruits at first t","CONV018992",NA,"13","Altos",NA,NA,"Staples, G",NA,NA,"-42.599556","-5.046694","2016","06","13",NA,NA,NA,NA,NA,NA,NA,NA
"354","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","195","1945","09","Southern America","Brazil","Pará","Belém, Belém: capoeira baixa do I.A.N. &nf;[n.b. printed label says estado da Bahia but I think this is an error]","-48.483333","-1.45",NA,"Flores grandes amarelas.","CONV021276",NA,"17","Belém",NA,NA,"Staples, G",NA,NA,"-48.483333","-1.45","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Prance, GT; Philcox, D; Forero, E; Coelho, L; Ramos, JF; Farias, LG","5181","1968","06","Southern America","Brazil","Rondonia","Jaciparaná, Brasil. Rondonia: Cerrado between Jaciparaná and Rio Madeira.","-64.23","-9.15",NA,"usbgn; Herbaceous climber, in fruit without leaves, calyx cream, turning brown, carpel walls transparent, seeds black.","CONV021244",NA,"25",NA,NA,NA,"Nee, M",NA,NA,"-64.23","-9.15","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Ule, E","8287","1909","02","Southern America","Brazil","Roraima","Rio Branco, Roraima: Rio Branco, Surumu. am Bach Bureté, Pracauá.","-61.51","-1.24",NA,"usbgn; Bl. tiefgelb.","CONV002167",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-61.51","-1.24","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Faria, JEQ; Zanatta, MRV; Villarroel, D","3565","2013","05","Southern America","Brazil","Mato Grosso","Estrada de terra de Conquista d'Oeste para Vila Bela da Santíssima Trindade","-59.8025","-14.501389",NA,"Cipó trepador 2m. Flor amarela, verticilos férteis brancos. Fruto verde acastanhado, maduro deiscente negro; Mata seca antropizada, borda de estrada","CONV015140",NA,"18","Conquista d'Oeste",NA,NA,"Staples, G",NA,NA,"-59.8025","-14.501389","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva","1469","1968","08","Southern America","Brazil","Pará","Gurupa, Brasil. Pará: Gurupa","-51.39","-1.25",NA,"usbgn","CONV002341",NA,"07",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-51.39","-1.25","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Guedes","675","1897","06","Southern America","Brazil","Pará","Belém, Brasil. Pará: Belém, Museu","-48.29","-1.27",NA,"usbgn","CONV002338",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-48.29","-1.27","2016","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"360","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","P.L.K.; Urbano","12333","1972","07","Southern America","Brazil","Amazonas","Tefé, Proced. AM - Tefé.","-64.42","-3.22",NA,NA,"CONV020905",NA,"25",NA,NA,NA,"Staples, G",NA,NA,"-64.42","-3.22","2016","07","21",NA,"SP420384",NA,NA,NA,"voucher",NA,NA
"361","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","P.L.K.; Urbano","12154","1972","07","Southern America","Brazil","Amazonas","Tefé, Brasil. Amazonas: Tefé","-64.42","-3.22",NA,"usbgn; Cipó robusto, beira da mata. Com frutos maduros.","CONV002322",NA,"09",NA,NA,NA,"Staples, G",NA,NA,"-64.42","-3.22","2016","04","22",NA,"54860",NA,NA,NA,"voucher",NA,NA
"362","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Maas, PJM; Maas, H","471","1971","09","Southern America","Brazil","Amazonas","Manaus, Brasil. Amazonas: roadside 5 km N of Manaus","-60.0131","-3.0648",NA,"usbgn; Vine with yellow flowers.","CONV002317",NA,"28",NA,NA,NA,"Staples, G",NA,NA,"-60.0131","-3.0648","1981","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva, MN","2953417","1983","12","Southern America","Brazil","Pará","Km 974-980, along BR-163, Brazil, Municipio de Itaituba, estrada Santarem-Cuiaba, BR 163 km 974 a 980. Capoeira de terra firme, solo areno-pedregoso.","-55.333333","-7.416667",NA,"coordinates from USBGN given for Municipio Itaituba.; Trepedeira; flores amarelas. Latex branco.","CONV013502",NA,"05","Itaituba Mcpio.",NA,NA,"Staples, G",NA,NA,"-55.333333","-7.416667","2016","04","22",NA,"113417",NA,NA,NA,"voucher",NA,NA
"364","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lemos, JR","6",NA,NA,"Southern America","Brazil","Ceará",NA,"-40.6974983215332","-3.98805999755859",NA,NA,"CONV016891",NA,NA,"Pacujá","6701","auto","Simão-Bianchini, R; Vasconcelos, LV",NA,NA,NA,NA,"2012",NA,NA,NA,"145539",NA,NA,NA,"voucher",NA,NA
"365","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lemos, JR","16","2007","05","Southern America","Brazil","Ceará","Pacujá, Caatinga.","-40.683333","-3.983333",NA,"Flores amarelas.","CONV018871",NA,"17",NA,NA,NA,"et al.; Simão-Bianchini, R",NA,NA,"-40.683333","-3.983333","2012","06","16",NA,"HUEFS145539",NA,NA,NA,"voucher",NA,NA
"366","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Nicácio, IN; Uchôa, FMA","s.n.","1999","03","Southern America","Brazil","Mato Grosso do Sul","Bairro Alto, Bairro Alto.","-55.787317","-20.470768",NA,"Trepadeira. Fruto capsular.; Cerrado.","CONV019812,7237",NA,NA,"Aquidauana",NA,NA,"Athiê-Souza, SM",NA,NA,"-55.787317","-20.470768","2015","12","15",NA,"CGMS (7237)",NA,NA,NA,"voucher",NA,NA
