"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2455","2020-08-31 09:03:01-03","INPA","INPA","134098","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","Pipoly III, JJ","6834","1984","03","18","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0134098","Serra do Aracá, Serra Aracá, summit of southern massif","Dicotyledon Com-Clade","Malpighiales","Cuatrec.","-63.3","0.8","INPA0134098 INPA0134098_e","Prance, GT","coriacea","1200","1200","Barcelos",NA,NA,NA,"2018","-63.3","0.8","08",NA,NA,NA,NA,NA,NA
"2456","2020-08-31 09:03:01-03","INPA","INPA","170926","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","Farney, C de S.","1882","1987","12","02","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0170926","Rio Içana, Rio Cubate, afluente do Içana.","Dicotyledon Com-Clade","Malpighiales","Cuatrec.","-67.533333","0.45","INPA0170926 INPA0170926_e INPA0170926_ni","Cuatrecasas, J","coriacea",NA,NA,"São Gabriel da Cachoeira",NA,NA,NA,"1990","-67.533333","0.45",NA,NA,NA,NA,NA,NA,NA
"2457","2020-08-31 09:03:01-03","INPA","INPA","196332","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","Pipoly III, JJ","6834","1984","03","18","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0196332","Serra do Aracá, Serra Aracá, summit of southern massif","Dicotyledon Com-Clade","Malpighiales","Cuatrec.","-63.3","0.8",NA,"Prance, GT","coriacea","1200","1200","Barcelos",NA,NA,NA,"2018","-63.3","0.8","08",NA,NA,NA,NA,NA,NA
"2458","2020-08-31 09:03:01-03","INPA","INPA","196419","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","Pipoly III, JJ","6834","1984","03","18","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0196419","Serra do Aracá, Serra Aracá, summit of southern massif","Dicotyledon Com-Clade","Malpighiales","Cuatrec.","-63.3","0.8",NA,"Prance, GT","coriacea","1200","1200","Barcelos",NA,NA,NA,"2018","-63.3","0.8","08",NA,NA,NA,NA,NA,NA
"2459","2020-08-31 09:03:01-03","INPA","INPA","253000","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","Ferreira, CAC","12901","2008","03","03","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0253000","Parque Nacional do Viruá, Entre kms 5 e 7.","Dicotyledon Com-Clade","Malpighiales","Cuatrec.","-61.2","1.2","INPA0253000 INPA0253000_e","Prance, GT","coriacea",NA,NA,"Caracaraí",NA,NA,NA,"2018","-61.2","1.2","08",NA,NA,NA,NA,NA,NA
"2460","2020-08-31 09:03:01-03","INPA","INPA","272683","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","Quinet, A","2723","2011","08","15","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0272683","Serra do Aracá, platô próximo a cachoeira do Eldorado.","Dicotyledon Com-Clade","Malpighiales","Cuatrec.","-63.344694","-0.875361",NA,"Prance, GT","coriacea","960","960","Barcelos",NA,NA,NA,"2018","-63.344694","-0.875361","08",NA,NA,NA,NA,NA,NA
"2461","2020-08-31 09:03:02-03","INPA","INPA","274077","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Demarchi, LO","426","2015","06","26","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0274077","Campina na beira da tubulação de gás, Campina na beira da tubulação de gás","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.1861000061035","-3.28471994400024",NA,"Prance, GT","floribunda",NA,NA,"Iranduba",NA,"100866","auto","2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2462","2020-08-31 09:03:04-03","INPA","INPA","75080","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Macêdo, M","562","1976","08","29","Southern America","Brasil","Pará",NA,NA,NA,"INPA0075080","Base Aérea do Cachimbo","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-55.9836006164551","-4.27611017227173","INPA0075080 INPA0075080_1 INPA0075080_1e INPA0075080_e","Prance, GT","floribunda",NA,NA,"Itaituba",NA,"457045","auto","2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2463","2020-08-31 09:03:04-03","INPA","INPA","9409","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Rodrigues, WA","2065","1961","06","22","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0009409","Ponta Negra, Ponta Negra","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.0250015258789","-3.10193991661072","INPA0009409 INPA0009409_e","Prance, GT","floribunda",NA,NA,"Manaus",NA,"138090","auto","2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2464","2020-08-31 09:03:02-03","INPA","INPA","263947","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Cabral, FN","547","2012","10","09","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0263947","Parque das Orquídeas, Trilha para a cachoeira.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.0250015258789","-2.03444004058838",NA,"Prance, GT","floribunda",NA,NA,"Presidente Figueiredo",NA,"229398","auto","2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2465","2020-08-31 09:03:02-03","INPA","INPA","270179","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Carvalho, FA de","2177","2009","08","25","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0270179","Rodovia Transamazônica, Igarapé Coca-cola.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-61.04489","-7.43657",NA,"Prance, GT","floribunda","81","81","Apuí",NA,NA,NA,"2018","-61.04489","-7.43657","08","25",NA,NA,NA,NA,NA
"2466","2020-08-31 09:03:01-03","INPA","INPA","182528","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Ratter, JA","6801","1993","07","12","Southern America","Brasil","Maranhão",NA,NA,NA,"INPA0182528","Fazenda Madeira, Fazenda Madeira, Riberão Urupuchete, approximately 17 Km N of Carolina","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-47.416667","-7.183333",NA,"Prance, GT","floribunda",NA,NA,"Ribeirão Urupuchete",NA,NA,NA,"2018","-47.416667","-7.183333","08",NA,NA,NA,NA,NA,NA
"2467","2020-08-31 09:03:02-03","INPA","INPA","275385","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Holanda, ASS","786","2015","08","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0275385","Rio Abacaxis, Igarapé do Socoró. Campina Socoró","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-58.577278","-4.284083",NA,"Prance, GT","floribunda",NA,NA,"Maués",NA,NA,NA,"2018","-58.577278","-4.284083","08",NA,NA,NA,NA,NA,NA
"2468","2020-08-31 09:03:02-03","INPA","INPA","275397","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Holanda, ASS","798","2015","08","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0275397","Rio Abacaxis, Igarapé do Socoró. Campina Socoró","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-58.574639","-4.282417",NA,"Prance, GT","floribunda",NA,NA,"Maués",NA,NA,NA,"2018","-58.574639","-4.282417","08",NA,NA,NA,NA,NA,NA
"2469","2020-08-31 09:03:02-03","INPA","INPA","275396","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Holanda, ASS","797","2015","08","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0275396","Rio Abacaxis, Igarapé do Socoró. Campina Socoró","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-58.574083","-4.282333",NA,"Prance, GT","floribunda",NA,NA,"Maués",NA,NA,NA,"2018","-58.574083","-4.282333","08",NA,NA,NA,NA,NA,NA
"2470","2020-08-31 09:03:01-03","INPA","INPA","1684","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Rodrigues, WA","INPA1684","1955","08","19","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0001684","Chapada., Chapada","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.593889","-3.673056","INPA0001684 INPA0001684_e","Prance, GT","floribunda",NA,NA,"Manaus",NA,NA,NA,"2018","-60.593889","-3.673056","08",NA,NA,NA,NA,NA,NA
"2471","2020-08-31 09:03:01-03","INPA","INPA","115011","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Ramos, JF","878","1983","09","20","Southern America","Brasil","Pará",NA,NA,NA,"INPA0115011","PA 149, Margem direita da PA-149, Km 35. Campina baixa, solo arenoso.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-49.6","-3.5","INPA0115011 INPA0115011_e","Prance, GT","floribunda",NA,NA,"Tucuruí",NA,NA,NA,"2018","-49.6","-3.5","08",NA,NA,NA,NA,NA,NA
"2472","2020-08-31 09:03:01-03","INPA","INPA","163876","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Sanaiotti, TM","116","1990","06","05","Southern America","Brasil","Pará",NA,NA,NA,"INPA0163876","Pinhel, Município de Pinhel.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-55.25","-3.133333","INPA0163876 INPA0163876_e","Prance, GT","floribunda",NA,NA,"Pinhel",NA,NA,NA,"2018","-55.25","-3.133333","08",NA,NA,NA,NA,NA,NA
"2473","2020-08-31 09:03:03-03","INPA","INPA","49276","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Macêdo, M","35","1975","05","26","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0049276","Estrada Manaus-Caracaraí Km 60, Reserva Biológica do INPA.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-59.783333","-2.762544",NA,"Prance, GT","floribunda",NA,NA,"Manaus",NA,NA,NA,"2018","-59.783333","-2.762544","08",NA,NA,NA,NA,NA,NA
"2474","2020-08-31 09:03:01-03","INPA","INPA","242484","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Ribeiro, JELS","2691","2006","07","17","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0242484","Rebio Uatumã, Entorno. Picada da Suçuarana, próximo à cachoeira.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-59","-1","INPA0242484 INPA0242484_e","Prance, GT","floribunda",NA,NA,"Presidente Figueiredo",NA,NA,NA,"2018","-59","-1","08",NA,NA,NA,NA,NA,NA
"2475","2020-08-31 09:03:01-03","INPA","INPA","165689","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Kawasaki, ML","142","1987","11","13","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0165689","Rio Tuari (afluente do Rio Negro), Lago Uirauacu (= Pássaro Grande em Língua Geral). Caatinga.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-67.333333","0.333333","INPA0165689 INPA0165689_e","Prance, GT","floribunda",NA,NA,NA,NA,NA,NA,"2018","-67.333333","0.333333","08",NA,NA,NA,NA,NA,NA
"2476","2020-08-31 09:03:01-03","INPA","INPA","171142","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Farney, C de S.","2109","1987","12","05","Southern America","Brasil","Pará",NA,NA,NA,"INPA0171142","Campos de Ariramba, Campos do Ariramba, campina próxima ao Rio Jaramacarú.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-56.275358","1.279442","INPA0171142 INPA0171142_e INPA0171142_ni","Prance, GT","floribunda",NA,NA,"Óbidos",NA,NA,NA,"2018","-56.275358","1.279442","08",NA,NA,NA,NA,NA,NA
"2477","2021-01-10 20:45:44-03","INPA","INPA","10039","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Rodrigues, WA","2689a","1961","10","19","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0010039","Reserva Florestal Adolfo Ducke, Km 10 da estrada da Reserva Ducke","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-59.966667","-2.883333","INPA0010039 INPA0010039_e INPA0010039_e1","Prance, GT","floribunda",NA,NA,"Manaus",NA,NA,NA,"2018","-59.966667","-2.883333","08",NA,NA,NA,NA,NA,NA
"2478","2021-01-10 20:45:44-03","INPA","INPA","101489","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Martinelli, G","6860","1980","06","08","Southern America","Brasil","Pará",NA,NA,NA,"INPA0101489","Campos de Ariramba, Campos de Ariramba, campinas inundáveis na margem do rio Jaramacarú, afloramentos areníticos","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-56.517044","1.338911","INPA0101489 INPA0101489_e INPA0101489_e1","Prance, GT","floribunda","80","80","Oriximinã",NA,NA,NA,"2018","-56.517044","1.338911","08",NA,NA,NA,NA,NA,NA
"2479","2021-01-10 20:45:44-03","INPA","INPA","101508","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Martinelli, G","6881","1980","06","08","Southern America","Brasil","Pará",NA,NA,NA,"INPA0101508","Campos de Ariramba, Campos de Ariramba, campinas inundaveis da margem do rio Jaramacarú, afloramentos areníticos","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-56.517044","1.338911","INPA0101508 INPA0101508_e INPA0101508_e1","Prance, GT","floribunda","70","70","Oriximinã",NA,NA,NA,"2018","-56.517044","1.338911","08",NA,NA,NA,NA,NA,NA
"2480","2021-01-10 20:45:44-03","INPA","INPA","101855","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Martinelli, G","7316","1980","07","08","Southern America","Brasil","Pará",NA,NA,NA,"INPA0101855","Rio Trombetas, lago Maincoé, 8 Km NE da Mineração Santa Patrícia","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-56.9","-1.366667","INPA0101855 INPA0101855_e INPA0101855_e1","Prance, GT","floribunda","80","80","Oriximinã",NA,NA,NA,"2018","-56.9","-1.366667","08",NA,NA,NA,NA,NA,NA
"2481","2020-08-31 09:03:01-03","INPA","INPA","104914","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Teixeira, LOA","1178","1982","06","17","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0104914","Estrada Humaitá-Jarecanga, Km 62","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-62.533333","-7.75",NA,"Prance, GT","floribunda",NA,NA,"Humaitá",NA,NA,NA,"2018","-62.533333","-7.75","08",NA,NA,NA,NA,NA,NA
"2482","2020-08-31 09:03:01-03","INPA","INPA","105572","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Janssen, AS","466","1980","06","06","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0105572","Humaitá, Tenharins Km 132 pela Transamazônica em direção ao Pará","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-63.166667","-7.516667","INPA0105572 INPA0105572_e","Prance, GT","floribunda",NA,NA,"Humaitá",NA,NA,NA,"2018","-63.166667","-7.516667","08",NA,NA,NA,NA,NA,NA
"2483","2021-01-10 20:45:44-03","INPA","INPA","1056","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Rodrigues, WA","INPA1056","1955","05","25","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0001056","Igarape do Parque 10., Igarapé do Parque 10","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.016667","-3.066667","INPA0001056 INPA0001056_e","Prance, GT","floribunda",NA,NA,"Manaus",NA,NA,NA,"2018","-60.016667","-3.066667","08",NA,NA,NA,NA,NA,NA
"2484","2020-08-31 09:03:01-03","INPA","INPA","113791","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Ferreira, CAC","3870","1983","06","22","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0113791","Rio Madeira, a 8 km da cidade de Borba, Rio Madeira, margem direita, afluente do rio Amazonas, a 8 km da cidade de Borba.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-59.861964","-4.626556",NA,"Prance, GT","floribunda",NA,NA,"Borba",NA,NA,NA,"2018","-59.861964","-4.626556","08",NA,NA,NA,NA,NA,NA
"2485","2020-08-31 09:03:01-03","INPA","INPA","114016","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Ferreira, CAC","4095","1983","07","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0114016","Rio Abacaxis, Vila Uaxiní, Rio Abacaxis, igarapé Uaxiní, pista da Petrobrás","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-58.7","-4.2","INPA0114016 INPA0114016_e","Prance, GT","floribunda",NA,NA,"Borba",NA,NA,NA,"2018","-58.7","-4.2","08",NA,NA,NA,NA,NA,NA
"2486","2020-08-31 09:03:01-03","INPA","INPA","114477","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Marcano-Berti, L","2614","1970","12","15","Southern America","Venezuela","Bolívar",NA,NA,NA,"INPA0114477","Sabana La Mariposa, al S. E. de Túriba. Distrito Cedeño","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.",NA,NA,"INPA0114477 INPA0114477_e","Prance, GT","floribunda",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2487","2020-08-31 09:03:01-03","INPA","INPA","119195","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Miranda, MC de C.","229","1984","06","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0119195","Hotel Tropical, Ponta Negra, à beira da estrada, próximo ao hotel Tropical","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.166667","-3.1","INPA0119195 INPA0119195_e","Prance, GT","floribunda",NA,NA,"Manaus",NA,NA,NA,"2018","-60.166667","-3.1","08",NA,NA,NA,NA,NA,NA
"2488","2020-08-31 09:03:01-03","INPA","INPA","119523","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Miranda, FEL de","830","1984","06","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0119523","Ponta Negra, Ponta Negra.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.1","-3.05","INPA0119523 INPA0119523_e","Prance, GT","floribunda",NA,NA,"Manaus",NA,NA,NA,"2018","-60.1","-3.05","08",NA,NA,NA,NA,NA,NA
"2489","2020-08-31 09:03:01-03","INPA","INPA","122933","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Plowman, T","9604","1980","03","15","Southern America","Brasil","Pará",NA,NA,NA,"INPA0122933","Km 25 south of Represa Tucuruí on road (BR 422) to Breu Branco","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-49.733333","-3.866667","INPA0122933 INPA0122933_e INPA0122933_e1","Prance, GT","floribunda","90","90","Tucuruí",NA,NA,NA,"2018","-49.733333","-3.866667","08",NA,NA,NA,NA,NA,NA
"2490","2020-08-31 09:03:01-03","INPA","INPA","126921","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Ferreira, CAC","5457","1985","04","13","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0126921","BR 230, 94 km de Humaitá, res. índ. dos Tenharim, BR-230. Transamazônica a 94 km de Humaitá, reserva indígena dos Tenharím.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-62.25","-6.916667","INPA0126921 INPA0126921_e","Prance, GT","floribunda",NA,NA,"Humaitá",NA,NA,NA,"2018","-62.25","-6.916667","08",NA,NA,NA,NA,NA,NA
"2491","2020-08-31 09:03:01-03","INPA","INPA","133528","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Grenard, MP","2513","1984","08","24","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0133528","Rio Cuieiras, Rio Cuieiras","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-60.466667","-2.8","INPA0133528 INPA0133528_e","Prance, GT","floribunda",NA,NA,NA,NA,NA,NA,"2018","-60.466667","-2.8","08",NA,NA,NA,NA,NA,NA
"2492","2020-08-31 09:03:01-03","INPA","INPA","135246","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Silva, MG da","5223","1980","05","28","Southern America","Brasil","Pará",NA,NA,NA,"INPA0135246","Rio Tocantins, Margem direita do rio Tocantins","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-49.7","-3.9","INPA0135246 INPA0135246_e","Prance, GT","floribunda",NA,NA,"Tucuruí",NA,NA,NA,"2018","-49.7","-3.9","08",NA,NA,NA,NA,NA,NA
"2493","2020-08-31 09:03:01-03","INPA","INPA","136775","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Huber, O","2885","1978","12","06","Southern America","Venezuela","Amazonas",NA,NA,NA,"INPA0136775","Depto. Atabapo: pequeña sabanita distante unos 15 min al SE del sitio Chipital ubicado en la izquierda (Sur) del Caño Yagua, a unos 15 Km (en línea recta) río arriba desde la boca","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-66.683333","3.483333","INPA0136775 INPA0136775_e","Prance, GT","floribunda","120","120",NA,NA,NA,NA,"2018","-66.683333","3.483333","08",NA,NA,NA,NA,NA,NA
"2494","2020-08-31 09:03:01-03","INPA","INPA","139065","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","Kubitzki, K","79-96","1979","09","04","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0139065","Temedauí, Rio Negro, Temedauí. right river bank 2 hours below Tapuruquara.","Dicotyledon Com-Clade","Malpighiales","(Mart.) Cuatrec.","-64.947222","-0.730556","INPA0139065 INPA0139065_e","Prance, GT","floribunda",NA,NA,"Santa Isabel do Rio Negro",NA,NA,NA,"2018","-64.947222","-0.730556","08",NA,NA,NA,NA,NA,NA
