"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","infraspecificEpithet","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"342","2020-08-31 09:20:18-03","INPA","INPA","272702","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B.Sm.) M.A.Spencer & L.B.Sm.","Forzza, RC","7130","2012","09","19","Southern America","Brasil","Amazonas","Parque Nacional do Pico da Neblina, Trilha da Bacia do Gelo para o Pico.","-66.023333","0.795278","2115",NA,NA,"INPA0272702",NA,NA,"stenoglossa","Santa Isabel do Rio Negro","2115",NA,NA,NA,NA,NA,NA,"-66.023333","0.795278",NA,NA,NA,NA
"343","2020-08-31 09:20:18-03","INPA","INPA","282414","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B.Sm.) M.A.Spencer & L.B.Sm.","Martinelli, G","17793","2012","09","19","Southern America","Brasil","Amazonas","Parque Nacional do Pico da Neblina, Base do Pico da Neblina, Bacia do Gelo.","-66.021389","0.789167","2060",NA,NA,"INPA0282414","Kessous, IM",NA,"stenoglossa","Santa Isabel do Rio Negro","2060","2018","04","13",NA,NA,NA,"-66.021389","0.789167",NA,NA,NA,NA
"344","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","10237",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","I. G. Varassin; et al","61","1999","03","23",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Epífita semi-sombra. Brácteas florais verdes, flores brancas.","MBML010237","L. Kollmann/05-10-2001","MBML010237",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"345","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12201",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","V. Demuner; et al","841","2000","03","22",NA,"Brasil","Espírito Santo","Mata do Tabajara","-40.556389","-19.951389",NA,NA,"Epifita sobre arbusto de 2m, inflorescencia apical de cor marrom.","MBML012201","G. M. Sousa/30-05-2000","MBML012201",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA
"346","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","14012",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","L. Kollmann; et al","3617","2001","04","25",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Epífita na sombra. Escapa verde, frutos verdes, folhas verdes com pintas avermelhadas.","MBML014012","L. Kollmann/05-10-2001","MBML014012",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"347","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","15256",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","L. Kollmann; et al","4627","2001","09","18",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita na sombra. Frutos verdes.","MBML015256","T. Wendt/26-02-2002","MBML015256",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"348","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","17103",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","R.R. Vervloet; et al","615","2002","08","01",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita, folhas de cor verde com a base vinho, escapo floral de cor vinho, frutos imaturos de cor verde.","MBML017103","L. Kollmann/17-09-2002","MBML017103",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"349","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","17558",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","R.R. Vervloet; et al","404","2002","06","27",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita a 5m do solo, topo de morro, dossel aproximado 8m, vegetação esparsa, folhas com a parte ventral roxa, parte dorsal verde com poucas pintas roxas, escapo e brácteas roxas, frutos imaturos de cor verde claro.","MBML017558","L. Kollmann/04-12-2002","MBML017558",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"350","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","18135",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","R.R. Vervloet; et al","1270","2002","10","24",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita a 3m do solo, folhas parte ventral verde, dorsal vinho, brácteas escapais e escapo de cor vinho, frutos imaturos de cor verde oliva, baixada, dossel 18m.","MBML018135","L. Kollmann/16-01-2003","MBML018135",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"351","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","21155",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","R.R. Vervloet; et al","2518","2003","05","29",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita, a 12m de altura, frutos e botões de cor verde. Folhas de cor verde, base vinho escuro, parte mediana com pontos vinho, brácteas escapais com a mesma coloração. Baixada, dossel 18m.","MBML021155","L. O. F. de Sousa/29/06/2005","MBML021155",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"352","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","21244",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","J. Rossini; et al","356","2003","07","10",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita, folhas coriáceas, verde escuras com base vinácea. Pendúnculo e frutos verdes.","MBML021244","Bruno Rezende Silva/30-10-2003","MBML021244",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"353","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","25062",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","L. Kollmann; et al","8149","2005","07","22",NA,"Brasil","Espírito Santo","Santo Henrique","-40.553889","-19.836389",NA,NA,"Epífita caída, inflorescência seca.","MBML025062","L. Kollmann/16-11-2005","MBML025062",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'14","19S50'11",NA,NA,NA,NA
"354","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","36279",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","R. C. Forzza; et al","5012","2008","02","15",NA,"Brasil","Espírito Santo","Reserva Biológica Duas Bocas","-40.519444","-20.291389",NA,NA,NA,"MBML036279",NA,"MBML036279",NA,"Cariacica",NA,NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA
"355","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","3767",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","H. Q. Boudet Fernandes","2166","1987","06","08",NA,"Brasil","Espírito Santo","Vinte e Cinco de Julho","-40.604167","-19.780833",NA,NA,"Epífita, mata derrubada, primária, culta. Herb. Em 24/2/1989. folha jovem, venosa, com indumento brancacento, velha, verde ventralmente e venosa dorsalmente, inflorescência castanha, após frutificação, com sementes germinadas.","MBML003767","L. Kollmann/05-10-2001","MBML003767",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W36'15","19S46'51",NA,NA,NA,NA
"356","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","5042",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","D. Loss; Manoel F.dos Santos",NA,"1988","08","08",NA,"Brasil","Espírito Santo","Penha","-40.552778","-19.953333",NA,NA,"Epífita, frutos verdes. Folhas roxas na base internamente. Culta/herb.","MBML005042","G. M. Sousa/17-02-2000","MBML005042",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA
"357","2020-07-10 09:44:37-03","MBML","MBML-HERBARIO","51975",NA,"Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Grisebach) M.A.Spencer & L.B.Sm.","R.F. Barbosa; R Cipriano, Fernanda Lirio","199","2017","07","28",NA,"Brasil","Espírito Santo","Trilha s18, Alto Santo Antonio","-40.578139","-19.865278","922",NA,"Epífita, 1,6m do solo inflorescência seca","MBML051975","R. Cipriano","MBML051975",NA,"Santa Teresa","922",NA,NA,NA,NA,NA,NA,"40W34'41,3","19S51'55",NA,NA,NA,NA
"358","2021-03-04 11:04:42-03","UFRB","HURB","4578","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Zappi, D.C.; Milliken, W.; Nic Lughadha, Mercês, F. et al","3439","2012","10","15",NA,"Brasil","Bahia","Estação Ecológica; Trilha da Água Vermelha","-39.719722","-13.575","849",NA,NA,"HURB000004578","R.C.Forzza",NA,NA,"Wenceslau Guimarães","849","2013",NA,NA,NA,NA,NA,"39°43'11'' W","13°34'30'' S",NA,NA,NA,NA
"359","2021-03-04 11:04:42-03","UFRB","HURB","7597","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Aona, L.Y.S.; Fonseca, W.O.; Costa, I.R.; Lucas, E. & Haigh, A.L.","3378","2013","11","24",NA,"Brasil","Bahia","Estação Ecológica, Trilha da Antena;","-39.719722","-13.586944",NA,NA,NA,"HURB000007597","M.G.C. Nogueira",NA,NA,"Wenceslau Guimarães",NA,"2015","06","17",NA,NA,NA,"39º43'11W","13º35'13S",NA,NA,NA,NA
"360","2021-03-04 11:04:09-03","UFRB","HURB","25970","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa ustulata",NA,"Souza, E.H.; Leme, E. & Santos, J.E.","265","2021","02","01",NA,"Brasil","Bahia","Serra das Lontras; Trilha para o Peito de Moça pela Trilha do Javi","-39.318139","-15.184694",NA,NA,"planta epífita, folhas maculadas, inflorescência esverdeadas.","HURB000025970","E.H.Souza","HURB000025970","ustulata","Arataca",NA,NA,NA,NA,NA,NA,NA,"39º19'5,3W","15º11'4,9S",NA,NA,NA,NA
"361","2021-03-04 11:04:09-03","UFRB","HURB","25956","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa ustulata",NA,"Souza, E.H.; Leme, E. & Santos, J.E.","245","2020","12","01",NA,"Brasil","Bahia","RPPN Serra Bonita, 9,7km W de Camacan na estrada para Jacareci; 6km na estrada para a RPPN. Próximo as torres da Embratel","-39.565278","-15.391667",NA,NA,"planta epífita, flores maculadas e inflorescência esverdeada.","HURB000025956","E.H.Souza","HURB000025956","ustulata","Camacã",NA,NA,NA,NA,NA,NA,NA,"39º33'55W","15º23'30S",NA,NA,NA,NA
"362","2021-01-26 13:52:58-03","IMA","MAC","50105","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B. Sm.","Chagas-Mota; J.M.Ferreira","9144","2010","10","16",NA,"Brasil","Alagoas","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,"Epífita. Infrutescências acinzentadas.; Mata Atlântica.","MAC0050105","E.C.O.Chagas",NA,NA,"Chã Preta",NA,"2010","10","16","13328","auto",NA,NA,NA,NA,NA,NA,NA
"363","2021-01-26 13:52:58-03","IMA","MAC","41305","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B. Sm.","Chagas-Mota; N.Ramos","3564","2009","05","06",NA,"Brasil","Alagoas","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,"Epífita. Infrutescência verde.; Mata Pluvial Atlântica.","MAC0041305","E.C.O.Chagas",NA,NA,"Chã Preta",NA,"2009","05","06","13328","auto",NA,NA,NA,NA,NA,NA,NA
"364","2021-01-26 13:52:58-03","IMA","MAC","52482","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B. Sm.","Chagas-Mota","10572","2011","03","29",NA,"Brasil","Alagoas","Coimbra, Grota da Burra.","-35.9393997192383","-8.97249984741211",NA,NA,"Epífita. Flores brancas.; Mata Atlântica.","MAC0052482","E.C.O.Chagas",NA,NA,"Ibateguara",NA,"2011","03","29","16798","auto",NA,NA,NA,NA,NA,NA,NA
"365","2014-11-06 16:16:44-02","UFPB","EAN","4833","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb. ) M.A.Spencer & L.B.Sm.",NA,"1715","1988","08","12",NA,"Brasil","Pernambuco",NA,"-35.5872","-7.79583",NA,NA,NA,NA,"J. A. Siqueira Filho",NA,NA,"Bom Jardim",NA,"1999","06",NA,"14562","auto",NA,NA,NA,NA,NA,NA,NA
"366","2014-11-06 16:16:44-02","UFPB","EAN","10614","S","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb. ) M.A.Spencer & L.B.Sm.","L. P. Felix; et al.","9986","2004","04","01",NA,"Brasil","Ceará",NA,"-38.9331","-4.26333",NA,NA,NA,NA,"R. A. Pontes",NA,NA,"Guaramiranga",NA,"2006","03",NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 11:55:15-03","UFPE","UFP","22290","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","Baracho, GS; Siqueira-Filho, JA","760","1998","09","21",NA,"Brasil","Pernambuco",NA,"-36.383333","-7.903611","1060",NA,"Pequena população epífita sobre Anacardium occidentale (cajueiro). Lâmina 11x5,5cm, verde-escura, bainha 6x7cm, castanha em ambas as faces. Escapo floral em frutificação, ca. 29cm, 18cm até a formação dos ramos. Material depositado no","UFP022290","Siqueira-Filho, JA",NA,NA,"Taquaritinga do Norte","1060","1998","09","21",NA,NA,NA,"-36.383333","-7.903611",NA,NA,NA,NA
"368","2021-03-01 11:55:15-03","UFPE","UFP","51588","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","Siqueira-Filho, JA; Leme, E; Leite, MS","1484","2005","03","21",NA,"Brasil","Alagoas",NA,"-36.35825","-9.216944","841",NA,"Epífita em árvore derrubada em área sob intensa ventilação. Material cultivado no Bromeliário Biouniverso sob o nº604.; Epífita em árvore derrubada em área sob intensa ventilação. Material cultivado no Bromeliário Biouniverso sob o nº6","UFP051588","Siqueira-Filho, JA",NA,NA,"Chã Preta","841","2005","03","21",NA,NA,NA,"-36.35825","-9.216944",NA,NA,NA,NA
"369","2020-09-25 10:42:49-03","UFPE","UFP","79110","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","Maciel, JR; Pessoa, E; Amorim, BS; Luna, NK; Nogueira, F","1948","2014","11","26",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,"Brácteas esverdeadas. Roseta infudibuliforme com 10-15 folhas.; Mata do Quengo, Floresta Submontana. Epífita.","UFP079110",NA,NA,NA,"Frei caneca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 11:55:15-03","UFPE","UFP","21848","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","Siqueira-Filho, JA; Campelo, MJA","744","1997","09","29",NA,"Brasil","Pernambuco",NA,"-35.7933006286621","-8.72667026519775","700",NA,"Epífita em Pau-piranha a ca. de 6m de alt. Em frutificação. As folhas apresentam-se mais delgadas e Material depositado no Bromeliário Biouniverso sob o nº233.; Epífita em Pau-piranha a ca. de 6m de alt. Em frutificação. As folhas apre","UFP021848","Siqueira-Filho, JA",NA,NA,"Jaqueira","700","1997","10","27","11830","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","J.-J. de Granville, G. Cremers, J. Hagemann, B. E. Leuenberger & M. S. Sangrey","10877","1989","1","22","South America - Neotropics","French Guiana",NA,"Mont Atachi Bacca, région de l'Inini","-53.91","3.55","760",NA,NA,NA,"Gouda, E. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","3208375","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4485","1988","4","13","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur Falls National Park","-59.4833","5.16667","500",NA,NA,NA,"Spencer, M. A.; Smith, L. B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B. Sm.) M.A. Spencer & L.B. Sm.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10206","2003","6","28","South America - Neotropics","Guyana","Potaro-Siparuni","Mt. Wokomung, plateau above first of four escarpments","-59.8206","5.11008","1135",NA,NA,NA,"Gouda, E. J.",NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","K. M. Redden, R. Williams, C. Perry & C. Paul","2072","2004","2","22","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mts., Mazaruni River, just above ABC Falls. Trail 2.03 miles SW of Base Camp 6 heading E to mining camp site. Trail turn-off leading to Chibama Landing. Moist forest","-60.6659","6.08847","526",NA,NA,NA,"Holst, Bruce K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa micrantha","(Baker) M.A. Spencer & L.B. Sm.","K. Lance & A. Garcia","77","1991","7","25","South America - Neotropics","Guyana","Potaro-Siparuni","Above Kaieteur Falls, across Potaro River, line to Drakula to Old Man's Beard","-59.4833","5.18333","450",NA,NA,NA,"Holst, Bruce K.",NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","P. Mutchnick, T. Henkel & R. Williams","124","1994","10","20","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mtns; upper Ireng watershed, Sukabi River, 300 m below Andu Falls at Kukuinang Creek","-59.9667","5.1","670",NA,NA,NA,"Luther, Harry E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10052","2003","6","19","South America - Neotropics","Guyana","Potaro-Siparuni","Upper Potaro River, 5.5 km NE of Mt. Wokomung","-59.778","5.16589","620",NA,NA,NA,"Gouda, E. J.",NA,"spiculosa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B. Sm.) M.A. Spencer & L.B. Sm.","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11769","2004","6","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mt. Maringma, summit","-60.5841","5.21686","2110",NA,NA,NA,"Gouda, E. J.",NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","K. M. Redden, M. Lyle, C. Paul, C. Perry & R. Williams","2389","2004","1","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mts., Imbaimadai. Approx. 3 miles NE of Base Camp 1","-60.2167","5.7","500",NA,NA,NA,"Holst, Bruce K.",NA,NA,NA,"675",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa spiculosa","(Griseb.) M.A. Spencer & L.B. Sm.","H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5324","1997","7","4","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 9 km W; Ararata scrub area","-61.1444","5.82667","800",NA,NA,NA,"Holst, Bruce K.",NA,"spiculosa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B. Sm.) M.A. Spencer & L.B. Sm.","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11996","2004","6","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mt. Maringma, southern slopes of summit escarpment, Arabaru River","-60.5766","5.20461","1360",NA,NA,NA,"Gouda, E. J.",NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa micrantha","(Baker) M.A. Spencer & L.B. Sm.","T. Henkel, R. Williams, S. Fratello & L. Williams","4361","1993","11","13","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mts, Mt. Wokomung, toe slope 0.5-2 km NW from northern escarpment","-59.8833","5.06667","1300",NA,NA,NA,"Holst, Bruce K.",NA,"micrantha",NA,"1400",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
