"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"567","2015-04-02 21:39:00-03","MO","MOBOT","3136269","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"A.S.L. da Silva|Nelson A. Rosa|R.P. Bahia","Silva 573","1980","7","9","Brazil","Amazonas",NA,"Carauari, Poço Juruá 1. Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"568","2011-02-18 16:47:00-02","MO","MOBOT","3136270","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Dorothy Araujo","Araujo 8306","1984","5","17","Brazil","Rio de Janeiro",NA,"Mun. Angra dos Reis, Ilha Grande, Reserva Biológica Estadual da Praia do Sul. Gr., Praia do Sul, mata de restinga.","-44.28333","-23.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"569","2013-06-27 11:44:00-03","MO","MOBOT","3338438","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Bauters (GENT)",NA,NA,NA,"Jim Farfán|A. Carazas|W. Argandoña","Farfán 1154","2006","10","20","Peru","Cusco","La Convención","Dist. Vilcabamba, Resistencia camino a Espiritupampa, Bosque secundario","-73.1538889","-12.8130556",NA,NA,"1076.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"3",NA,NA
"570","2014-07-25 06:20:00-03","MO","MOBOT","3136265","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","Lleras P16647","1973","7","13","Brazil","Amazonas",NA,"Rio Solimoes and Rio Javari. Lago de Tefé, Manua. Terra firme.","-64.7","-3.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"571","2012-05-15 15:41:00-03","MO","MOBOT","3136285","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Jim Conrad|Werner Dietrich","Conrad 2171","1974","1","8","Brazil","Santa Catarina",NA,"Hillside above the hospital 10 km south of Itajaí, on road 116.","-48.65","-26.98333",NA,NA,"100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"572","2009-07-31 17:16:00-03","MO","MOBOT","3136288","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19946","1968","2","12","Brazil",NA,NA,"Serra do Espinhaço. Gallery forest with outcrops, Serra do Itabairito, Minas Gerais, ca. 45 km SE of Belo Horizonte.",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"573","2011-04-14 21:38:00-03","MO","MOBOT","3136652","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","S. Kristel (GENT)",NA,NA,NA,"Luzmila Arroyo P.|Bonifacio Mostacedo C.|Gonzáles|Cabrera, *|Surubí","Arroyo Padilla 643","1994","5","13","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff M. Campamento Huanachaca. Bosque de galería, bosque húmedo de 15 hasta 25 m de altura con emergentes hasta 40 m; dominantes Erisma y Apuleia, con abundante Phenakospermum.","-60.8","-13.9",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"574","2010-02-09 21:50:00-02","MO","MOBOT","3136662","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Enrique Forero|Roberto Jaramillo M.|Henry León","Forero 1703","1976","5","31","Colombia","Chocó","Riosucio","Parque Nacional Natural de Los Catios. Alrededores del Campamento de Tilupo.",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"575","2011-03-16 10:22:00-03","MO","MOBOT","3136663","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Lozano",NA,NA,NA,"G. Lozano C.|J. Orlando Rangel","Lozano Contreras 5796","1987","9","10","Colombia","Cauca","Guapi","Parque Nal. Natural Gorgona-Camino a Pablo Sexto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"576","2010-11-27 07:28:00-02","MO","MOBOT","3136665","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"Jan van Rooden|Ben J.H. ter Welle|S.M.C. Topper","van Rooden 319","1979","11","15","Colombia","Valle del Cauca","Buenaventura","Community of San Isidro, annual rainfall 7400 mm., rel. hum. 86%, average temp. 22-30º C. Secondary vegetation along unpaved road from San Isidro to Juanchaco and in dense secondary forest of treelets and shrubs dominated by Vismia spp., Rubiacea and Melastomataceae with a dense understory, 4 years after cutting of primary forest.","-76.95","3.98333",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"577","2008-05-27 22:02:00-03","MO","MOBOT","3136666","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Henry León","León 106","1976","6","19","Colombia","Chocó","Riosucio","Parque Natural Nal. Los Katyos. Salto de Tilupo.","-77.1833333","7.8333333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"578","2009-11-23 18:40:00-02","MO","MOBOT","3136668","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Enrique Forero|Alwyn H. Gentry|Andrew M. Sugden|Douglas C. Daly","Forero 3390","1977","2","25","Colombia","Chocó","San José del Palmar","Cerro al SO de la población.","-76.21666","4.98333",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"579","2011-03-09 16:04:00-03","MO","MOBOT","3136673","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"F. García Cossio","García Cossio 77","1984","4","7","Colombia","Chocó","Quibdo","Carretera Quibdó-Yuto. Río Cabí.","-76.66666","5.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"580","2008-05-27 22:02:00-03","MO","MOBOT","3136676","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. Wayt Thomas","Thomas 5529","1987","7","25","Colombia","Antioquia","Tarazá","Corregimiento El Doce, 210 km NNE of Medellín. Carretera El Doce-Barro Blanco, near entrance to Hacienda Las Mercedes, rd. outside of finca. Lowland secondary forest.","-75.26666","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"581","2017-02-03 05:18:00-02","MO","MOBOT","3136681","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Dairon Cárdenas L.","Cárdenas López 451","1987","9","13","Colombia","Chocó","Riosucio","Zona de Urabá. Cerro del Cuchillo. Zona cumbre sur. Bosque primario.","-76.840938","7.446222",NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"582","2010-04-28 22:09:00-03","MO","MOBOT","3136683","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Santiago Madriñán|César E. Barbosa","Madriñán R. 241","1989","7","14","Colombia","Magdalena",NA,"Alto Río Buritaca. Alta de Mira; por el camino a la Cascada del Caño Negro.","-73.8","11.08333",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"583","2014-01-11 19:08:00-02","MO","MOBOT","3136687","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Jan B. Gillett|D.R. Sampson","Gillett 16470","1974","2","24","Colombia","Amazonas","Leticia","18 km north. Wet open places; clinging, prostrate to ascending, in masses.","-69.96666","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"584","2008-05-27 22:02:00-03","MO","MOBOT","3136689","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M.T. Strong",NA,NA,NA,"REDDEN","REDDEN 2422","2004","1","26","Guyana",NA,NA,"Cuyuni-Mazaruni Region. Pakaraima Mts., Imbaimadai, Karowrieng River. Base Camp 1. Disturbed, partially burnt and cleared forest S of camp and along Karowrieng River. White sand.","-60.27361","5.67861",NA,NA,"218.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"585","2009-05-15 13:24:00-03","MO","MOBOT","3136698","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","E.L. Core",NA,NA,NA,"Pedro Jörgensen","Jörgensen 3585","1928","11","10","Paraguay",NA,NA,"Comun in forests.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"586","2013-06-27 14:05:00-03","MO","MOBOT","3375427","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Bauters (GENT)",NA,NA,NA,"Sidney T. McDaniel|Manuel Rimachi Y.|Walter C. Holmes|John Bruza","McDaniel 21653","1978","5","26","Peru","Loreto","Maynas","Dtto Indiana. Rio Manati, above San Isabel 10 km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"587","2008-05-27 22:02:00-03","MO","MOBOT","815140","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","S. Kristel (GENT)",NA,NA,NA,"Luzmila Arroyo P.|et al.","Arroyo Padilla 643","1994","5","13","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca. Bosque de galeria, bosque húmedo de 15 hasta 25 m de altura con emergentes hasta 40 m; dominantes Erisma y Apuleia, con abundante Phenakospermum.","-60.8","-13.9",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"588","2008-05-27 22:02:00-03","MO","MOBOT","938470","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Gerrit Davidse (MO)",NA,NA,NA,"Antony Jardim|Duncan|Stevens|Sainz|Tomicha","Jardim 399","1994","3","15","Bolivia","Pando","Manuripi","35 km al norte de Puerto América entrando bosque alto hasta cerca el rio Manuripi. Bosque de bahio (heath) con arte Jessenia bataua, Euterpe, Socratea, Geonoma,común tambien Parkia,Couratari, Oenocarpus, Hevea, Qualea, Casearia, varios Rubiaceae, Melastomataceae. Substrato podzol, húmedo, hondo de cassi pura arena con silica y muy poco arcillo, de color gris.","-67.98333","-11.74277",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","940950","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","S. Kristel (GENT)",NA,NA,NA,"Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 4802","1993","3","27","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado., Campamento Las Gamas; Mosaico de campo rupestre, cerrado, pampa húmeda y bosque de galeria.","-60.38333","-14.81666",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"590","2017-08-29 08:52:00-03","MO","MOBOT","997013","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Bauters (GENT)",NA,NA,NA,"Paul F. Foster|Pablo Solíz|C. Dickinson","Foster 622","1995","11","5","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca I. Parcel Huanchaca I.","-60.81277","-13.89472",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"7",NA,NA
"591","2008-05-27 22:02:00-03","MO","MOBOT","3136274","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 42425","1992","2","10","Brazil","Amazonas",NA,"Mun. de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72, then 6 km west, Fazenda Dimona. Projecto Dinâmica Biológica de Fragmentos Florestais, camp Dimona. Originally tropical evergreen forest. Secondary vegetation, grassy, with Vismia and other early secondary trees to 8 m tall.","-60.08333","-2.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"592","2008-05-27 22:02:00-03","MO","MOBOT","272474","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"A.D. Poulsen","Poulsen 80967","1988","4","11","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno. One-hectare plot ca. 1 km north of Laguna Grande and surroundings. Tropical rainforest on terra firme.","-76.2",NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"593","2020-08-01 18:19:23-03","UNESP-IBILCE","SJRP","00863","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"B. Ollgaard et Windisch",NA,NA,NA,NA,"Brasil","Mato Grosso","Serra Ricardo Franco","orla de capoeirão",NA,NA,NA,NA,NA,NA,"Folha alongada e fina que corta como navalha;",NA,NA,NA,NA,"Tracheophyta","Poales","América do Sul",NA,"Liliopsida",NA,NA,NA,NA
"594","2020-08-31 09:20:53-03","INPA","INPA","196143","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Ramos, JF","1999",NA,NA,"Mattos, G","6","1998","09","06","Brasil","Amazonas","Boa Vista do Ramos","Comunidade Nossa Senhora de Fátima, Comunidade Nossa Senhora de Fátima do Igarapé Açu do Massauari.","-57.5903015136719","-2.96971988677979",NA,NA,NA,NA,NA,"INPA0196143","INPA0196143 INPA0196143_e INPA0196143_e1","66873","auto","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"595","2020-08-31 09:20:53-03","INPA","INPA","232587","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Costa, FRC da","2006","06",NA,"Costa, FRC da","1130","2006","05","28","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Parque Nacional do Viruá, Grade PPBio L02 1500","-61.032519","-1.818522","-61.032519","-1.818522",NA,NA,NA,"INPA0232587","INPA0232587 INPA0232587_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"596","2020-08-31 09:20:53-03","INPA","INPA","241602","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Ramos, JF","2011","07","15","Zartman, CE","9377","2011","03","30","Guyana","8 - Potaro-Siparuni",NA,"Trail from Amaila Falls to V4","-59.535","5.344528","-59.535","5.344528","225","225",NA,"INPA0241602","INPA0241602 INPA0241602_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"597","2020-08-31 09:20:53-03","INPA","INPA","101019","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Davidse, G","1981",NA,NA,"Barbour, PJ","4924","1980","04","24","Peru","Madre de Dios","Tambopata","30 air Km or 70-80 river Km SSW Puerto Maldonado at effluence Rio La Torre (Rio D'Orbigny)/Rio Tambopata (SE bank). Tambopata Nature Reserve.","-69.283333","-12.816667","-69.283333","-12.816667","260","260",NA,"INPA0101019","INPA0101019 INPA0101019_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"598","2020-08-31 09:20:53-03","INPA","INPA","106338","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Schneider, LJC","2019","10",NA,"Branch, LC","173","1982","07","02","Brasil","Pará","Santarém","Alter do Chão, Alter do Chão.","-54.9","-2.5","-54.9","-2.5",NA,NA,NA,"INPA0106338","INPA0106338 INPA0106338_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"599","2020-08-31 09:20:53-03","INPA","INPA","111613","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Brito, HS de S","257","1983","03","10","Brasil","Bahia","Santa Cruz de Cabrália","Estação Ecológica do pau-brasil, cerca de 16 Km a W de Porto Seguro. Região de Mata Higrófila Sul Baiana. Folha SE-24 (16-39c).",NA,NA,NA,NA,NA,NA,NA,"INPA0111613","INPA0111613 INPA0111613_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"600","2020-08-31 09:20:53-03","INPA","INPA","127572","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Silva, ASL da","573","1980","07","09","Brasil","Amazonas","Carauari","Rio Juruá, Poço Juruá 1. Mata de terra firme, solo argiloso.","-66.5","-4.5","-66.5","-4.5",NA,NA,NA,"INPA0127572","INPA0127572 INPA0127572_e INPA0127572_nd",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"601","2020-08-31 09:20:53-03","INPA","INPA","146596","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Alves, MVS; Matins, S","2009","09",NA,"Henderson, AJ","209","1985","04","09","Brasil","Amazonas","Humaitá","BR 319, 20 km N of Humaitá, BR 319 Porto Velho-Manaus, 20 Km N of Humaitá. Campo and edge of gallery forest.","-63.166667","-7.5","-63.166667","-7.5",NA,NA,NA,"INPA0146596","INPA0146596 INPA0146596_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"602","2020-08-31 09:20:53-03","INPA","INPA","167400","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Milliken, W","201","1987","05","12","Brasil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá. Low forest close to the Sta Rosa savanna.","-61.433333","3.4","-61.433333","3.4",NA,NA,NA,"INPA0167400","INPA0167400 INPA0167400_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"603","2020-08-31 09:20:53-03","INPA","INPA","169560","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Araújo, AC de","2010","09",NA,"Beck, HT","49","1987","10","12","Brasil","Pará","Almeirim","Estação Ecologica do Jarí, Estação Ecologica do Jari, projeto reserva genetica, SEMA","-52.5","-1.25","-52.5","-1.25",NA,NA,NA,"INPA0169560","INPA0169560 INPA0169560_e INPA0169560_e1 INPA0169560_e2",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"604","2020-08-31 09:20:53-03","INPA","INPA","173338","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Nee, MH","1992",NA,NA,"Nee, MH","42425","1992","02","10","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA, Rodovia BR 174, Km 72, then 6 Km west, Fazenda Dimona. Camp Dimona. originally tropical evergreen forest. Secondary vegetation, grassy, with Vismia and other early secondary trees to 8m t","-60.083333","-2.316667","-60.083333","-2.316667",NA,NA,NA,"INPA0173338","INPA0173338 INPA0173338_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"605","2021-01-10 20:52:18-03","INPA","INPA","179110","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Simpson, DR",NA,NA,NA,"Coêlho, DF","D34","1988","05","10","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Sem dados de localidade.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,"INPA0179110",NA,NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"606","2020-08-31 09:20:53-03","INPA","INPA","120161","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Schneider, LJC","2019","10",NA,"Plowman, T","8876","1980","02","18","Brasil","Pará","Sant'Ana do Araguaia","100 Km south of Redenção on road (PA-150) to Barreiras dos Campos Fazenda Inajaporã between Rio Inajazinho and Rio Inajá. In roadside thicket.","-50.416667","-8.75","-50.416667","-8.75","210","210",NA,"INPA0120161","INPA0120161 INPA0120161_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"607","2020-08-31 09:20:53-03","INPA","INPA","198204","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Ramos, JF","1998","10",NA,"Barbosa, EM","77","1997",NA,NA,"Brasil","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá","-56.45","1.7","-56.45","1.7",NA,NA,NA,"INPA0198204","INPA0198204 INPA0198204_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"608","2020-08-31 09:20:53-03","INPA","INPA","198225","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Ramos, JF","1998","10",NA,"Barbosa, EM","131","1997",NA,NA,"Brasil","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá","-56.45","1.7","-56.45","1.7",NA,NA,NA,"INPA0198225","INPA0198225 INPA0198225_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"609","2020-08-31 09:20:53-03","INPA","INPA","198329","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Ramos, JF","1998",NA,NA,"Barbosa, EM","278","1999",NA,NA,"Brasil","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas, Mina Saracá e adjacências","-56.45","1.7","-56.45","1.7",NA,NA,NA,"INPA0198329","INPA0198329 INPA0198329_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"610","2020-08-31 09:20:53-03","INPA","INPA","221785","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Schneider, LJC","2017","11",NA,"Maurenza, DO","41","2007","07","05","Brasil","Amazonas","Autazes","Campo da Tupana","-60.238133","-4.260131","-60.238133","-4.260131","55","55",NA,"INPA0221785","INPA0221785 INPA0221785_d INPA0221785_e INPA0221785_num",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"611","2020-08-31 09:20:53-03","INPA","INPA","224635","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Ramos, JF","2008","11",NA,"Oliveira, DR de","138","2008","08","18","Brasil","Pará","Oriximiná",NA,"-56.155833","-1.505417","-56.155833","-1.505417",NA,NA,NA,"INPA0224635","INPA0224635 INPA0224635_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"612","2020-08-31 09:20:53-03","INPA","INPA","232515","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Araújo, AC de","2010","09",NA,"Costa, FRC da","1469","2006","07",NA,"Brasil","Amazonas",NA,"BR 319, BR-319.","-60.948769","-4.37626","-60.948769","-4.37626",NA,NA,NA,"INPA0232515","INPA0232515 INPA0232515_e INPA0232515_e1",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
"613","2020-08-31 09:20:53-03","INPA","INPA","246959","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Moulatlet, GM","2011","07",NA,"Moulatlet, GM","570","2010","11","06","Brasil","Amazonas",NA,"Km 640 BR-319. Módulo M11 do Programa de Pesquisa em Biodeiversidade (PPBio). Floresta de Terra-firme com alagamento superficial na época chuvosa.","-63.091979","-7.218561","-63.091979","-7.218561",NA,NA,NA,"INPA0246959","INPA0246959 INPA0246959_e",NA,NA,"Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA
