"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"309","2020-09-12 05:00:02-03","US","US","2854615","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. Willard","9","1947","3","5","South America - Neotropics","Colombia","Valle del Cauca",NA,"Orillas del río Melémdez, charco El Aguacate, (Cali)",NA,NA,NA,NA,"US01663129",NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"310","2020-09-12 05:00:02-03","US","US","3193903","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","14070","1989","9","9","South America","Paraguay","Guaira",NA,"Cordillera de Ybutyruzú, Road Melgarejo-Antena, 5 kms N of Antena, tall forest","-56.25","-25.8",NA,NA,"US01663193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"311","2020-09-12 05:00:02-03","US","US","1399202","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","O. Buchtien","4400","1917","12",NA,"South America - Neotropics","Bolivia",NA,NA,"Milluguaya in Nord-Yungas, Sihlngntraneh",NA,NA,NA,NA,"US01663170","US01663170_01",NA,"3","4",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"312","2020-09-12 05:00:02-03","US","US","1124658","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Bro. Ariste-Joseph","1034","1923","7",NA,"South America - Neotropics","Colombia","Cundinamarca",NA,"La Mesa",NA,NA,NA,NA,"US01663133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"313","2020-09-12 05:00:02-03","US","US","1797453","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. Pérez Arbeláez & J. Cuatrecasas","6537","1939","8","6","South America - Neotropics","Colombia","Tolima",NA,"Girardot: El Espinal, matorrales en Quebrada del Enial",NA,NA,NA,NA,"US01663099",NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"314","2020-09-12 05:00:02-03","US","US","1141339","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip & T. E. Hazen","11017","1922","8","31","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Puerto Caldas, Cauca Valley",NA,NA,NA,NA,"US01663091","US01663091_01",NA,"860","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"315","2020-09-12 05:00:02-03","US","US","1901155","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","H. F. Pittier & M. Nakichenovich","15352","1947",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Ministeri de Agricultura y Cría [unsure placement]",NA,NA,NA,NA,"US01663207","US01663207_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"316","2020-09-12 05:00:02-03","US","US","2644255","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","C. D. Játiva & C. C. Epling","569","1963","7","21","South America - Neotropics","Ecuador","Pichincha",NA,"Shrub in secondary forest along rio Toachi near Santo Domingo",NA,NA,NA,NA,"US01663203","US01663203_01",NA,"700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"317","2020-09-12 05:00:02-03","US","US","3330574","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","R. Guillen & et al.","3987","1995","8","15","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco Province, Parque Nacional Kempff Meracdo, sobre el camino laguma Bella Vista, hacia la comunidad de Bella Vista, bosque hunedo de altura, suelos franco arcillo-limosos con presencia de graba","-61.5768","-13.5893",NA,NA,"US01663163",NA,NA,"200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"318","2020-09-12 05:00:02-03","US","US","3221372","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. A. Silverstone-Sopkin, J. Giraldo & J. Arroyo","6082","1991","1","27","South America - Neotropics","Colombia","Risaralda",NA,"Mun.: Pereira, Hacienda Córcega, a 18 km de La Virginia por carretera, 7 km de Carretera Panamericana por carretera a El Trapiche y Hacienda Trinidad, extremo norte de parte ancha del Valle del Río Cauca, lomas bajas, bosque",NA,NA,NA,NA,"US01663102",NA,NA,"975",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"319","2020-09-12 05:00:02-03","US","US","1854028","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Dugand & R. Jaramillo M.","3938","1945","7","30","South America - Neotropics","Colombia","Cundinamarca",NA,"Entre Sasaima y Villeta",NA,NA,NA,NA,"US01663138",NA,NA,"1000","1100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"320","2020-09-12 05:00:02-03","US","US","1401062","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Regnell","692",NA,"3",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Xidade de Uberava",NA,NA,NA,NA,"US01663152","US01663152_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"321","2020-09-12 05:00:02-03","US","US","1708797","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","O. L. Haught","3979","1944","1","23","South America - Neotropics","Colombia","Magdalena",NA,"Roadside above Manaure",NA,NA,NA,NA,"US01663108","US01663108_01",NA,"600",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"322","2020-09-12 05:00:02-03","US","US","1112030","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","H. F. Pittier","851","1905","12",NA,"South America - Neotropics","Colombia","Cauca",NA,"La Uanuelita, near Palmira, eastern side of Cauca Valley",NA,NA,NA,NA,"US01663117",NA,NA,"1100","1300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"323","2020-09-12 05:00:02-03","US","US","1905096","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Bro. Daniel","2658","1942","1",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Salaminca",NA,NA,NA,NA,"US01663112",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"324","2020-09-12 05:00:02-03","US","US","3111445","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. Díaz Píedrahíta","3968","1983","1","27","South America - Neotropics","Colombia","Valle del Cauca",NA,"Municipio de Aserma Nueva, Vereda La Diamantina",NA,NA,NA,NA,"US01663110",NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"325","2020-09-12 05:00:02-03","US","US","1797442","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Arbelaez & J. Cuatrecasas","6428","1939","7","20","South America - Neotropics","Colombia","Valle del Cauca",NA,"Dep. El Valle: hacienda Valparaiso (Zarzal-Bugalagrande), matorrales",NA,NA,NA,NA,"US01663111",NA,NA,"1070",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"326","2020-09-12 05:00:02-03","US","US","3221363","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. A. Silverstone-Sopkin, G. Giraldo & J. Arroyo","5482","1989","8","20","South America - Neotropics","Colombia","Risaralda",NA,"Mun. Pereira, Hacienda Alejandría, km 6 carretera La Virginia-Cerritos, extremo norteño de parte ancha del Valle del Río Cauca, lomas bajas, bosque primario con muchas palmas",NA,NA,NA,NA,"US01663097",NA,NA,"940",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"327","2020-09-12 05:00:02-03","US","US","1443052","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Bro. Elias","732","1929","1",NA,"South America - Neotropics","Colombia",NA,NA,"Piojá, Barranquilla and vicinity",NA,NA,NA,NA,"US01663113",NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"328","2020-09-12 05:00:02-03","US","US","2560863","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. S. Espinal & J. E. Ramos","2619",NA,NA,NA,"South America - Neotropics","Colombia","Cauca",NA,"Cerca al Río Palo",NA,NA,NA,NA,"US01663115",NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"329","2020-09-12 05:00:02-03","US","US","2843767","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","J. L. Luteyn, K. P. Dumont & P. Buritica","4960","1976","1","20","South America - Neotropics","Colombia","Huila",NA,"36 km from Garzón towards Timaná; dry pasturelands",NA,NA,NA,NA,"US01663106",NA,NA,"1495",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"330","2020-09-12 05:00:02-03","US","US","3173960","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","6558","1988","8","21","South America","Paraguay","Paraguari",NA,"Macizo Acahay, in gallery forest on Eastern Peak","-57.15","-25.9",NA,NA,"US01663188",NA,NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"331","2020-09-12 05:00:02-03","US","US","3193901","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","12910","1989","6","11","South America","Paraguay","Paraguari",NA,"Acahay Massif, forest on western slopes of southeastern peak","-57.15","-25.9",NA,NA,"US01663195",NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","3145148","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","G. Parra","073",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca",NA,"Liana, hojas simples aserradas opuestas; infrutescencias termilales secos, Común en oriila de cañada conservada",NA,NA,NA,NA,"US01663128",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","1831032","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","B. Tomas","880","1940","6","25","South America - Neotropics","Colombia","Antioquia",NA,"Fredoria (pto. Iglesias) [interpreted]",NA,NA,NA,NA,"US01663093","US01663093_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","1399203","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","O. Buchtien","4400",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,"US01663169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"335","2020-09-12 05:00:02-03","US","US","1352514","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip & A. C. Smith","16824","1927","1","8","South America - Neotropics","Colombia","Santander",NA,"Eastern Cordillera, between Suratá and California, open hillside",NA,NA,NA,NA,"US01663122",NA,NA,"1740","2000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"336","2020-09-12 05:00:02-03","US","US","3326570","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","M. Serrano, B. K. Holst & L. Arroyo","1414","1995","5","27","South America - Neotropics","Bolivia","Chuquisaca",NA,"Sud Cinti Province, primer cumbre de la Serranía al lado norte del Río Santa Martha Bosque semiduciduo, area con poca intervención de ganado","-64.3053","-20.7114",NA,NA,"US01663164","US01663164_01",NA,"1000","1050",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"337","2020-09-12 05:00:02-03","US","US","2222262","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. H. Alston","6388",NA,NA,NA,"South America - Neotropics","Venezuela","Trujillo",NA,"Near Motatan, Low forest",NA,NA,NA,NA,"US01663206",NA,NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"338","2020-09-12 05:00:02-03","US","US","3195057","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini & T. Florentin","6976","1988","9","3","South America","Paraguay","Paraguari",NA,"Macizo Acahay, Gallery forest along creek on Eastern Peak","-57.15","-25.9",NA,NA,"US01663178","US01663178_01",NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"339","2020-09-12 05:00:02-03","US","US","3221367","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. A. Silverstone-Sopkin, J. Arroyo & J. Giraldo","6059","1991","1","26","South America - Neotropics","Colombia","Risaralda",NA,"Mun: Pereira, hacienda Alejandría, extremo norte de parte ancha del Valle del Río cauca, km 6 carretera Cerritos- la Virginia, lomas bajas, bosque primerio",NA,NA,NA,NA,"US01663095","US01663095_01",NA,"940",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"340","2020-09-12 05:00:02-03","US","US","2926465","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","C. H. Dodson & P. M. Dodson","1194","1981","10","29","South America - Neotropics","Ecuador","Cotopaxi",NA,"Tenefuerste, Río Pilalo, km, 52-53, Quevedo-Latacunga",NA,NA,NA,NA,"US01663204",NA,NA,"750","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"341","2020-09-12 05:00:02-03","US","US","2140764","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. L. Little Jr.","8803","1944","10","12","South America - Neotropics","Colombia","Huila",NA,"South America, highway camp Alelaya, 20 km. NW. of Palermo, Cordillera Oriental",NA,NA,NA,NA,"US01663132","US01663132_01",NA,"1219",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"342","2020-09-12 05:00:02-03","US","US","3213372","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","J. E. Ramos & J. J. Ramos","338","1991","9","21","South America - Neotropics","Colombia","Valle del Cauca",NA,"Mpio: Buga, Estación experimental El Vínculo, entre Sonso y Bigua, Ca 15 minutos al sur de Buga, por la carretera Panamericana",NA,NA,NA,NA,"US01663104",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"343","2020-09-12 05:00:02-03","US","US","1185542","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Bro. Ariste-Joseph","B-65","1923","7",NA,"South America - Neotropics","Colombia","Cundinamarca",NA,"Road between Villeta and Guaduanz",NA,NA,NA,NA,"US01663124",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"344","2020-09-12 05:00:02-03","US","US","USw37363","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","King, --","5942",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Wood Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"345","2020-09-02 16:21:10-03","Cenargen","CEN","107879","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H. Rob.","K. D. Barreto","2526","1994","05","20",NA,"Brasil","SP","PIRACICABA","Fazenda Pinhal.","-45.507777","-22.720833","Exsicatas","Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA.","CEN00107879","CEN00107879",NA,NA,NA,NA,"-45.507777","-22.720833",NA,NA,NA,NA,NA,NA,NA,"1"
"346","2019-12-09 17:29:24-03","UFPR","EFC","16899","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Silva, J.M.; Brotto, M.L.","8906","2015","07","22",NA,"Brasil","São Paulo","Ribeira","Rodovia BR-373","-48.9328","-25.5519",NA,"Arbusto de 2m de altura; capítulos cor creme","EFC016899",NA,"Barboza, E.",NA,NA,"2015","-48.9328","-25.5519","11","17",NA,NA,NA,NA,NA,NA
"347","2019-12-09 17:29:24-03","UFPR","EFC","12276","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Campiolo, J.B.",NA,"2011","09","03",NA,"Brasil","Paraná","Astorga","Sitio Campiolo","-51.665599822998","-23.2325000762939",NA,"Arvoreta ca. 4m, heliófita. Capítulos alvos. HCF 10042","EFC012276",NA,"Campaiolo, J.B.",NA,NA,"2013",NA,NA,"01","01",NA,NA,"21368","auto",NA,NA
"348","2014-04-04 18:26:30-03","PNFM","IRAI","7492","S","Plantae","Magnoliophyta",NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Carneiro, V.G.","s.n.","2006","07","20",NA,"Brasil","Paraná","Engenheiro Beltrão","Reserva Florestal de Figueira D'Oeste PR-082, km 7.5","-52.325222","-23.776667",NA,"Arbusto Heliófito, com sementes aladas","IRAI00007492",NA,"Caxambu, M.G.","400","400","2007","-52.325222","-23.776667","02","28",NA,NA,NA,NA,NA,NA
"349","2020-12-02 09:06:51-03","UNITINS","HUTO","4775","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Carneiro, V.G.","s.n.","2006","07","20",NA,"Brasil","Paraná","Engenheiro Beltrão","Reverca Florestal de Figueira D'Oeste PR-082, km 7,50","-52.2691993713379","-23.7971992492676",NA,"Arbusto heliófilo, com sementes aladas","HUTO004775",NA,"Caxambu, M.G.",NA,NA,"2007",NA,NA,"02","28",NA,NA,"20288","auto",NA,NA
"350","2019-10-07 09:11:20-03","UEFS","HUEFS","116056","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Ribas, O.S.","7300","2006","07","26",NA,"Brasil","Paraná","Fênix","Pevres","-51.9791984558105","-23.9160995483398",NA,"Floresta estacional semidecidua","HUEFS0116056","HUEFS0116056",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,"16297","auto",NA,NA
"351","2019-01-25 15:33:56-02","IAC","IAC","22277","S","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","S.J. Sarti","s/nº","1971","07","10",NA,"Brasil","São Paulo","Ribeirão Preto",NA,"-47.8103","-21.1775",NA,NA,NA,NA,"S.J. Sarti",NA,NA,"1971","-47.8103","-21.1775","07","10",NA,NA,NA,NA,NA,NA
"352","2019-06-24 08:12:23-03","IAC","IAC","5612","S","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","A.P. Viégas","s/nº","1940","06","23",NA,"Brasil","São Paulo","Águas da Prata",NA,"-46.7167","-21.9367",NA,NA,NA,NA,"J.M.F. Toledo",NA,NA,"1941","-46.7167","-21.9367","10","21",NA,NA,NA,NA,NA,NA
"353","2021-03-10 11:38:24-03","UNILA","EVB","83","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Buttura, E.","149","1979","08","20",NA,"Brasil","Paraná","Foz do Iguaçu","Estrada do Iate Clube.","-54.586111","-25.515556",NA,NA,"EVB000083","EVB000083","Ribas, O.S.",NA,NA,NA,"54º35'10''W","25º30'56''S",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:53:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H. Rob. ","Villarroel, D; Parada, AG; Inturiaz, YI; Miranda, V","3489","2014","07","26","Southern America","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Bosque Chiquitano Edafohidrófilo, con bastante presencia de Attalea phalerata y Ficus spp. Comunidad vegetal que crece en los borde de quebradas, con afloramientos rocoso frecuentes y zonas con suelos profundos.","-57.92","-19.224667",NA,NA,NA,NA,"Villarroel, D","155","155",NA,"-57.92","-19.224667",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-05-06 11:53:04-03","UFU","HUFU","76724","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Buttura, E.","149","1979","08","20",NA,"Brasil","Paraná","Foz do Iguaçu","Estrada do Iate Clube, Beira da estrada.","-54.5881004333496","-25.5478000640869",NA,"Porte ereto 1,2 m .; capoeira alta.","HUFU00074730",NA,"Nakajima, J.N.",NA,NA,"2018",NA,NA,"09",NA,NA,NA,"39570","auto",NA,NA
"356","2019-05-06 11:53:04-03","UFU","HUFU","25209","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Carneiro, J.","957","2000","05","03",NA,"Brasil","Paraná","Tamarana","Salto Apucaraninha","-51.0971984863281","-23.7233009338379",NA,"Arbusto, ca. 2 m.; Orla da mata.","HUFU00045133","HUFU00045133","Robinson, H.",NA,NA,"2000",NA,NA,NA,NA,NA,NA,"23681","auto",NA,NA
"357","2016-10-27 13:32:27-02","UFMT","UFMT","39593","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Carneiro, V.G.","s.n.","2006","07","20",NA,"Brasil","Paraná","Engenheiro Beltrão","Reserva Florestal de Figueira D#?#Oeste PR-082 - Km 7,5","-52.2691993713379","-23.7971992492676",NA,"Amostra coletada para Atlas Polínico; Arbusto heliófito, com sementes aladas",NA,NA,"Caxambu, M.G.",NA,NA,"2007",NA,NA,"02","28",NA,NA,"20288","auto",NA,NA
"358","2021-02-08 12:36:13-03","UFRGS","ICN","192933","S","Plantae","Dicotyledon",NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Silva, JM; Brotto, ML","8906","2015","07","22","América do Sul","Brasil","SP","Ribeira","Rodovia BR-373","-48.932778","-24.551944",NA,"Arbusto de 2 m de altura; capítulos de coloração creme.; Floresta Ombrófila Densa",NA,NA,"Barboza, E","77","77","2015","-48.932778","-24.551944","11","17",NA,NA,NA,NA,NA,NA
"359","2020-11-19 09:28:47-03","IBt","SP","298178","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Grecco, MDN; Cardamone, RB; Sartori, A; Stranghetti, V; Rezende, AA; Rosa, AM; Forster, W; D","61","1995","08","23",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2016","-49.516667","-19.916667","06",NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:00:25-03","IBt","SP","35734","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Hoehne, FC; Gehrt, A","s.n.","1936","07","31",NA,"Brasil","São Paulo",NA,"Ilha Seca, Fazenda Guanabara",NA,NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:00:25-03","IBt","SP","43546","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Viégas, AP","s.n.","1940","06","23",NA,"Brasil","São Paulo","Prata","Inst. Agron. do Estado, Secção de Botânica n° 5612&nf;Águas da Prata",NA,NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-21 10:00:27-03","IBt","SP","491780","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Silva, JM; Brotto, ML","8906","2015","07","22",NA,"Brasil","São Paulo","Ribeira","Rodovia BR-373","-48.932778","-24.551944",NA,NA,NA,NA,"Barboza, E","776","776","2015","-48.932778","-24.551944","11","17",NA,NA,NA,NA,NA,NA
