"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"409","2021-02-08 12:44:55-03","UFRGS","ICN","023393","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Pott, A; Boldrini, II; et al.","s.n.","1972","12","20","América do Sul","Brasil","RS","57 km após São Boeja para Santiago","-56.0043983459473","-28.6606006622314",NA,"Duplicata BLA 7919",NA,NA,"São Borja",NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:44:56-03","UFRGS","ICN","155285","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lima, LF","Mundeleski, E","56","2008","04","20","América do Sul","Brasil","RS","Gruta São Tomé","-55.1310997009277","-29.5503005981445",NA,"Flores de cor rosa; Campo seco pedregoso com arenização",NA,NA,"São Francisco de Assis",NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:44:55-03","UFRGS","ICN","008337","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","13","América do Sul","Brasil","RS","17 km W de São Gabriel","-54.3199996948242","-30.3363990783691",NA,"flor roxa; campo com baixada úmida",NA,NA,"São Gabriel",NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:44:56-03","UFRGS","ICN","129967","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","211","2003","11","05","América do Sul","Brasil","RS","estrada de chão em direção à São Lourenço das Missões","-54.55419921875","-28.5627994537354",NA,"flores pink; beira da estrada, latossolo",NA,NA,"São Miguel das Missões",NA,NA,"54012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-08 12:44:56-03","UFRGS","ICN","129974","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","218","2003","11","06","América do Sul","Brasil","RS","BR 287 a 25 Km do trevo de São Vicente do Sul","-54.1789016723633","-29.6205997467041",NA,"erva xilopodífera; beira de estrada recentemente queimada",NA,NA,"São Pedro do Sul",NA,NA,"32227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-08 12:44:56-03","UFRGS","ICN","129972","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","216","2003","11","06","América do Sul","Brasil","RS","a 4 Km do trevo de acesso à cidade","-54.6794013977051","-29.6916999816895",NA,"flores pink",NA,NA,"São Vicente do Sul",NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-08 12:44:56-03","UFRGS","ICN","138398","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","379","2004","12","29","América do Sul","Brasil","RS","Br 290 km 566 a 8 km de Alegrete","-55.7919006347656","-29.7831001281738",NA,"Flores purpúreas.; Beira de estrada, solo seco.",NA,NA,"Alegrete",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-08 12:44:56-03","UFRGS","ICN","080362","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Moraes, E; Sobral, M","4460",NA,NA,NA,"América do Sul","Brasil","RS","Reserva Biológica Ibirapuitã","-55.7919006347656","-29.7831001281738",NA,"erva, flores brancas; campo",NA,NA,"Alegrete",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-08 12:44:56-03","UFRGS","ICN","128466","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","1","2002","09","08","América do Sul","Brasil","RS","no limite do Parque Municipal Tupancy","-49.8889007568359","-29.551399230957",NA,"flores magenta; em dunas",NA,NA,"Arroio do Sal",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-08 12:44:56-03","UFRGS","ICN","147646","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lima, LF","s.n.","2007","02","20","América do Sul","Brasil","RS","Estância Mato do Recreio","-54.1068992614746","-31.3313999176025",NA,"flores rosadas; campo nativo",NA,NA,"Bagé",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-02-08 12:44:55-03","UFRGS","ICN","020965","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lima, D; Vianna, EC; Ferreira, A; Irgang, BE","s.n.","1972","11","24","América do Sul","Brasil","RS","estrada para Uruguaiana, km 65","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,"Barra do Quaraí",NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-08 12:44:56-03","UFRGS","ICN","128625","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Biondo, E","370","2002","04","26","América do Sul","Brasil","RS","RS 168 km 12 em direção à Santiago","-54.9002990722656","-28.7299995422363",NA,"flor rosada; beira de estrada",NA,NA,"Bossoroca",NA,NA,"41675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-08 12:44:56-03","UFRGS","ICN","138397","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","383","2004","12","29","América do Sul","Brasil","RS","RS 640 km 02","-54.8250007629395","-29.8836002349854",NA,"Xilopódio.; Solo seco, queimado.",NA,NA,"Cacequi",NA,NA,"52204","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-08 12:44:56-03","UFRGS","ICN","086241","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Sobral, M","s.n.",NA,NA,NA,"América do Sul","Brasil","RS",NA,"-51.0938987731934","-29.951099395752",NA,"erva, flores roxas; beira de estrada",NA,NA,"Cachoeirinha",NA,NA,"9806","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-08 12:44:55-03","UFRGS","ICN","018651","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Irmão Augusto","s.n.","1934","10","10","América do Sul","Brasil","RS",NA,"-51.1836013793945","-29.9178009033203",NA,"campos",NA,NA,"Canoas",NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-02-08 12:44:55-03","UFRGS","ICN","016605","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Rambo, B","49175","1950","10","20","América do Sul","Brasil","RS","perto de Canoas","-51.17919921875","-29.861400604248",NA,"campo subhumido graminoso",NA,NA,"Esteio",NA,NA,"7214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:44:56-03","UFRGS","ICN","089026","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Bordignon, SAL","s.n.",NA,NA,NA,"América do Sul","Brasil","RS",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-02-08 12:44:55-03","UFRGS","ICN","035953","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Fleig, ML","Fleig, ML","s.n.","1976","03","24","América do Sul","Brasil","RS",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-08 12:44:55-03","UFRGS","ICN","041149","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Boechat, SC","s.n.","1976","04","04","América do Sul","Brasil","RS",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-02-08 12:44:56-03","UFRGS","ICN","138468","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","231","2004","10","05","América do Sul","Brasil","RS","BR 116 km 307 Fazenda São Maximinano","-51.3250007629395","-30.113899230957",NA,"Flores rosadas.; Beira de mata, solo enxarcado.",NA,NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:44:56-03","UFRGS","ICN","080394","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Vianna, FMS","Bordignon, SAL","s.n.","1985","04","27","América do Sul","Brasil","RS","Fazenda do N. I. Matzenbacher","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:44:56-03","UFRGS","ICN","143532","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","548","2006","03","30","América do Sul","Brasil","RS","Fazenda São Maximiano BR 116 km 307","-51.3250007629395","-30.113899230957",NA,"flores purpúreas; gramado alterado, seco",NA,NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:44:56-03","UFRGS","ICN","151611","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Lüdtke, R","548","2006","03","30","América do Sul","Brasil","RS","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,"Campo úmido.",NA,NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-02-08 12:44:56-03","UFRGS","ICN","123456","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Miotto, STS","2023","2002","01","13","América do Sul","Brasil","RS","BR-472 Km 507","-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,"Itaqui",NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-08 12:44:56-03","UFRGS","ICN","129970","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","214","2003","11","06","América do Sul","Brasil","RS","BR 287 a 4 Km do trevo de acesso a Jaguari em direção á São Vicente","-54.689998626709","-29.4974994659424",NA,"flor pink; beira de estrada",NA,NA,"Jaguari",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-08 12:44:56-03","UFRGS","ICN","138410","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","346","2004","12","27","América do Sul","Brasil","RS","br 290 km 184","-52.0475006103516","-30.1266994476318",NA,"Flores purpúreas, xilopódio.; Beira de estrada, solo seco.",NA,NA,"Minas do Leão",NA,NA,"22566","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-02-08 12:44:56-03","UFRGS","ICN","044651","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Pott, A","Schweiger, E","s.n.",NA,NA,NA,"América do Sul","Brasil","RS",NA,"-51.2299995422363","-30.0331001281738",NA,"campo humido",NA,NA,"Porto Alegre",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-08 12:44:56-03","UFRGS","ICN","150063","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Setubal, R; Seger, G","115","2005","09","18","América do Sul","Brasil","RS","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,"flores violáceas; erva em campo seco de topo de morro",NA,NA,"Porto Alegre","145","145","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-08 12:44:56-03","UFRGS","ICN","138408","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","367","2004","12","28","América do Sul","Brasil","RS","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,"Flores rosadas, xilopódio.; Subida do morro, em campo seco.",NA,NA,"Quaraí",NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-08 12:44:56-03","UFRGS","ICN","128586","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","152","2003","01","09","América do Sul","Brasil","RS","BR 290 em direção à Porto Alegre a 17 Km do trevo de acesso à Rosário do Sul","-54.9141998291016","-30.25830078125",NA,"beira de estrada, solo seco",NA,NA,"Rosário do Sul",NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:44:56-03","UFRGS","ICN","123454","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Miotto, STS","2014","2002","01","12","América do Sul","Brasil","RS","36 Km após a cidade em direcão a Quaraí estrada secundária","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Santana do Livramento",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:44:56-03","UFRGS","ICN","094745","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Eisinger, S","s.n.","1989","09","29","América do Sul","Brasil","RS","BR 453, km 137 estrada Santiago - São Borja","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"Santiago",NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:44:55-03","UFRGS","ICN","023403","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Pott, A; Boldrini, II; et al.","s.n.","1972","12","20","América do Sul","Brasil","RS","12 km após São Borja para Santiago","-56.0043983459473","-28.6606006622314",NA,"Duplicata BLA 7880",NA,NA,"São Borja",NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:44:56-03","UFRGS","ICN","123457","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Miotto, STS","2024","2002","01","13","América do Sul","Brasil","RS","Arroio Butuí descendo a ponte BR-472 Km 429","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"São Borja",NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-08 12:44:55-03","UFRGS","ICN","016598","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Rambo; Emrich","Rambo, B","25826","1943","01","12","América do Sul","Brasil","RS","Fazenda Santa Cecília","-54.3199996948242","-30.3363990783691",NA,"Duplicata PACA 25826; campo subhumido",NA,NA,"São Gabriel",NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:44:56-03","UFRGS","ICN","128508","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","59","2002","11","20","América do Sul","Brasil","RS","a 13 Km de Santiago BR 287","-54.9608001708984","-28.4083003997803",NA,"flores lilases; campo limpo em beira de estrada, solo úmido",NA,NA,"São Luiz Gonzaga",NA,NA,"39496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-03-22 16:23:54-03","FEPAGRO","BLA","9691","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","48",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"Data de Coleta: 01/1972. Coleta sem cidade definida.Habitat: Potreiro nativo úmido.","BLA009691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-03-22 16:23:54-03","FEPAGRO","BLA","11151","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","94","1969","11","03",NA,NA,NA,NA,NA,NA,NA,"Coleta sem país, estado, cidade nem regiões definidos.Habitat: Próximo ao brejo.","BLA011151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-03-22 16:23:54-03","FEPAGRO","BLA","11153","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","127","1970","10","28",NA,NA,NA,NA,NA,NA,NA,"Coleta sem país, estado, cidade nem região definidos.Habitat: Baixada úmida, beira de brejo.","BLA011153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-03-22 16:23:54-03","FEPAGRO","BLA","11152","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","95","1970","10","14",NA,NA,NA,NA,NA,NA,NA,"Coleta sem país, estado, cidade nem regiões definidos.Habitat: Gramado, terreno baixo.","BLA011152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-03-22 16:23:54-03","FEPAGRO","BLA","11126","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","86","1972","01","25",NA,"Brasil","Rio Grande do Sul","Estrada para Uruguaiana - Km 112","-55.7919006347656","-29.7831001281738",NA,"Habitat: Campo nativo crescido.","BLA011126",NA,"Alegrete",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-22 16:23:54-03","FEPAGRO","BLA","11125","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Estrada para Pelotas - Km 33","-52.6755981445312","-31.3950004577637",NA,"Data de Coleta: 01/1972.","BLA011125",NA,"Canguçu",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-03-22 16:23:54-03","FEPAGRO","BLA","10639","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","123","1970","09","23",NA,"Brasil","Rio Grande do Sul","Centro Agronômico","-51.3250007629395","-30.113899230957",NA,"Habitat: Gramado.","BLA010639",NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-03-22 16:23:54-03","FEPAGRO","BLA","11155","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","J. F. M. Valls","1141","1970","05","06",NA,"Brasil","Rio Grande do Sul","Estação Experimental","-51.3250007629395","-30.113899230957",NA,"Habitat: Gramado roçado.","BLA011155",NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-03-22 16:23:54-03","FEPAGRO","BLA","11136","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Estrada para Porto Alegre - Km 214","-52.3424987792969","-31.771900177002",NA,"Coleta sem data definida.","BLA011136",NA,"Pelotas",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-03-22 16:23:54-03","FEPAGRO","BLA","11115","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","124","1972","01","26",NA,"Brasil","Rio Grande do Sul","Estrada para Bagé - Km 49","-55.5327987670898","-30.8908004760742",NA,NA,"BLA011115",NA,"Santana do Livramento",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-03-22 16:23:54-03","FEPAGRO","BLA","10636","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","865","1969","12","19",NA,"Brasil","Rio Grande do Sul","Estrada para Itaqui, após Botuí.","-56.0043983459473","-28.6606006622314",NA,"Habitat: Beira de estrada.","BLA010636",NA,"São Borja",NA,NA,"75549","auto","1970",NA,NA,NA,"04","13",NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-03-22 16:23:54-03","FEPAGRO","BLA","12496","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","F. M. S. Vianna","H. Longhi-Wagner","596","1978","12","04",NA,"Brasil","Rio Grande do Sul","BR 290 - Km 313","-54.3199996948242","-30.3363990783691",NA,"Habitat: Baixada úmida.","BLA012496",NA,"São Gabriel",NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-03-22 16:23:54-03","FEPAGRO","BLA","11114","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","A. Pott","54","1972","01","24",NA,"Brasil","Rio Grande do Sul","Estação Experimental","-54.3199996948242","-30.3363990783691",NA,"Habitat: área de rotação de pastagem de arroz, úmido.","BLA011114",NA,"São Gabriel",NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-22 16:23:54-03","FEPAGRO","BLA","11150","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","J. F. M. Valls","1254","1970","10","07",NA,"Brasil","Rio Grande do Sul","Estação Experimental - Zootecnia","-53.8358001708984","-29.0806007385254",NA,"Habitat: Baixada úmida.","BLA011150",NA,"Tupanciretã",NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
