"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus"
"398","2008-05-27 22:02:00-03","MO","MOBOT","3320906","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Boris A. Krukoff","Krukoff 10066",NA,NA,NA,"South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","Foster's catalog note file",NA,"San Bartolomé, near Calisaya",NA,NA,NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","3321059","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Henry H. Rusby","Rusby 678",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Aubl.","Foster's catalog note file",NA,"Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2018-06-15 05:26:00-03","MO","MOBOT","3332661","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Samuel Vilca C.","Vilca C. 376","2005","9","10","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Dist. Palcazú. Camino a la parcela permanente ubicada en el Cerro Ozuz. Bosque primario muy húmedo tropical.","-75.28861","-10.31055","850.00000000","1010.00000000","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"401","2019-01-25 04:35:00-02","MO","MOBOT","3341031","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Luis Valenzuela G.","Valenzuela Gamarra 7397","2006","8","17","South America","Peru","Cusco",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Dist. Echarate, Kiteni, Santa Ana. Bosque primario montano","-73.36083","-12.72305","964.00000000",NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","3365891","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Eneida Zurita","Zurita 54","2003","9","2","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"El Palmar. Serrania con exposicion sud este con pendientes de hasta 35 ° de inclinacion. Bosque alto montano humedo , dominado por Eschweilera coriaceae, Iriartea deltoidea y Socratea exorrhiza. El sotobosque caracterizado por rubiaceas y piperaceas.","-65.49305","-17.09305","900.00000000",NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","3367123","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Saúl Altamirano","Altamirano Azurduy 1492","2003","9","10","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 16-28 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.46972","-17.05944","450.00000000",NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2013-08-23 04:12:00-03","MO","MOBOT","3369842","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Erika Fernández","Fernández Terrazas 2272","2003","9","4","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Diampampa. Macrobosque montano de yunga . Serie Termo-mesotropical pluviestacional humeda de Podocarpus oleifolius - Juglans boliviana, especies diferenciales: Oreopanax cf reticulatus, Hedyosmun cf racemosum, Weinmannia multijuga, W. sorbifolia","-64.68472","-17.68138","2000.00000000",NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2016-10-13 06:00:00-03","MO","MOBOT","3390780","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","David A. Neill|Christopher Davidson|Sharon R. Christoph|Wilson Quizhpe","Neill 15774","2007","9","16","South America","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonliight (E)",NA,"Cordillera del Cóndor, Area de Conservación Los Tepuyes. Slope above the west bank of the upper Río Nangaritza near the Cabañas Yankuam lodge. Below the sandstone plateau, but with rather sandy soil mostly eroded from the plateau above, in and near the one hectare Nangaritza River Slope one-hectare forest inventory plot.","-78.66","-4.2502778","920.00000000",NA,"Nangaritza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"408","2",NA
"406","2015-10-23 11:52:00-02","MO","MOBOT","3406977","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J.J. de Granville|Cheryl S. Roesel|L.E. Brothers","Granville 11579","1991","4","27","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"D.Z. de Crique Jupiter, Bassin du Sinnamary.","-53.1619444","4.0675","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"407","2015-11-17 14:16:00-02","MO","MOBOT","3431041","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Sidney T. McDaniel","McDaniel 15345","1971","7","13","South America","Peru","Loreto",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Negro Urcu, Rio Napo, innundated forest along creek.","-73.4166667","-3","125.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"408","2019-09-19 04:36:00-03","MO","MOBOT","3441293","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Thomas B. Croat|Mónica Carlsen|Dan Levin","Croat 99973","2007","10","16","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Along entrance road to Reserva ENDESA departing main Puerto Quito-Tandayapa Hwy. at km 12.8 near eastern edge of Pedro Vincente Maldanado, 0.4 km from main road north of highway, along banks of stream.","-79.0286111","0.0786111","641.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4374","2",NA
"409","2020-01-15 04:34:00-03","MO","MOBOT","3443290","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Jehizon Terán|D. Soux|M. Aliaga","Terán Aguilar 2894","2008","10","29","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,"Aubl.","P. Moonlight (E)",NA,"Santa Isabel. Bosque siempre verde de la yunga (montano inferior), estrato arboreo de unos 15-20 mt de altura. Con penidentes del 25%, exposicion Sureste, suelos pedregosos, cubiertos por briofitos.","-65.8316667","-17.1877777","1748.00000000",NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"410","2020-08-04 23:02:00-03","MO","MOBOT","3452942","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Alejandro Araujo M.|N. Chapi","Araujo Murakami 4021","2007","11","9","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","A. Araujo-M (LPB)",NA,"Parque Nacional Madidi, Moxos, Fuertecillo.","-68.9336111","-14.5988889","1900.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-12","4",NA
"411","2019-12-06 07:21:00-03","MO","MOBOT","3482750","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Jim Farfán","Farfán 1727","2007","10","16","South America","Peru","Cusco",NA,NA,NA,NA,NA,NA,"Aubl.","P. Moonlight (E)",NA,"Distrito Santa Ana, Localidad de Idma, camino a Santi. Áreas de cultivo.","-72.7802778","-12.905","1252.00000000",NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"412","2016-02-08 13:32:00-02","MO","MOBOT","3483614","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Isau Huamantupa","Huamantupa Chuquimaco 10481","2007","9","19","South America","Peru","Cusco",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Distrito Quellouno, Tupac Amaru. Bosque húmedo primario.","-72.48055","-12.42416","900.00000000",NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"413","2017-07-11 13:07:00-03","MO","MOBOT","3485261","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Abel Monteagudo|Antonio Peña|J.L. Mateo|G. Castillo|M. Ureta|A. Sebastián","Monteagudo Mendoza 14912","2007","7","27","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Orlando Adolfo Jara (ANDES)",NA,"Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil. Bosque primario muy húmedo tropical.","-75.25305","-10.34055","410.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"414","2014-05-19 12:35:00-03","MO","MOBOT","3485304","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Abel Monteagudo|Antonio Peña","Monteagudo Mendoza 14514","2007","7","20","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Orlando Adolfo Jara (ANDES)",NA,"Distrito Palcazú. Parque Nacional Yanachaga-Chemillén. cerca a la estación biológica Paujil. Bosque primario muy húmedo tropical.","-75.2638889","-10.3236111","380.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"415","2016-02-08 13:32:00-02","MO","MOBOT","3498456","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","José Schunke V.","Schunke Vigo 11820","1980","6","9","South America","Peru","Huánuco",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Dtto. Hermilio Valdizan. La Divisoria, carretera a Pucallpa, en bosque alto, crece muy adherido al fuste de los arboles.",NA,NA,"1600.00000000",NA,"Leoncio Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","785652","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Martín E. Timaná","Timaná 728","1990","8","24","South America","Peru","Cusco",NA,NA,NA,NA,NA,NA,"Aubl.","Mark C. Tebbitt (BLK)",NA,"Camanti, Maniri. En el camino que va de la carretera a la represa de Yanamayo. Vegetación medianamente perturbada.",NA,NA,"720.00000000",NA,"Quispicanchis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","5",NA
"417","2019-11-24 04:36:00-03","MO","MOBOT","791952","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","W. Scott Hoover|S. Wormley","Hoover 1741","1987","11","26","South America","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,"Aubl.","Adolfo Jara (ANDES)",NA,"Trail from Rafael Quindís finca to Río Verde and along Río Verde.","-78.1333333","0.8833333","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-6","2",NA
"418","2016-02-08 13:32:00-02","MO","MOBOT","792882","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Percy Núñez V.","Núñez Vargas 5636","1986","8","7","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Manu Park, Cocha Cashu uplands.","-71.16666","-11.75","400.00000000",NA,"Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-31","4",NA
"419","2009-05-13 11:12:00-03","MO","MOBOT","797024","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Walter A. Palacios","Palacios Cuenca 10991","1993","8",NA,"South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,NA,"Aubl.","K. Burt-Utley",NA,"Cantón Huamboya. San Juan Bosco. Arboles remanentes del bosque primario. Suelos relativamente planos.","-77.8166667","-1.9833333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"420","2018-08-21 10:34:00-03","MO","MOBOT","807578","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A. Kujikat","Kujikat 262","1978","8","12","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Río Cenepa, vicinity of Huampami. ca. 5 km east of Chávez Valdivia. Alrededor de casa Communidad, cerca de Huampami.","-78.5","-4.5","200.00000000","250.00000000","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1",NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","807979","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A. Kujikat","Kujikat 322","1978","8","14","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Río Cenepa, vicinity of Huampami. ca. 5 km east of Chávez Valdivia. Al lado de chacra de Pedro. En bosque primero.","-78.5","-4.5","200.00000000","250.00000000","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"422","2014-11-15 05:39:00-02","MO","MOBOT","881367","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Nigel Pitman|Milton Aulestia","Pitman 208","1994","6","8","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","M. Bjerrum (AAU)",NA,"Yasuni National Park. Maxus road and pipeline under construction, kms 29-30. Tropical Moist Forest. Primary forest, partially inundated. Red soils and undulating hills.","-76.48333","-0.6","250.00000000",NA,"Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2015-10-22 14:16:00-02","MO","MOBOT","881482","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Nigel Pitman|G. Romero","Pitman 323","1994","6","19","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonliight (E)",NA,"Reserva Etnica Huaorani. Maxus road and pipeline construction project, kms 98-99. Trees felled prior to collection. Tropical Moist Forest. Primary forest. Red soils, undulating hills.","-76.2166667","-0.9166667","250.00000000",NA,"Aguarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","881679","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Robin B. Foster","Foster 3701","1977","9","16","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","P. Matekaitis",NA,"Yasun National Park. Approximately 80 km up Rio Yasun from its mouth. Inundated black-water forest.","-75.83333","-1",NA,NA,"Aguarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","909951","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Ernesto Ancuash Atsut","Ancuash Atsut 1093","1978","7","25","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Río Cenepa. Vicinity of Huampami, ca. 5 km. east of Chávez Valdívia. 3 km. arriba de la boca de la Huampami. En bosque secundario.","-78.63333","-4.5","200.00000000","250.00000000","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36",NA,NA
"426","2014-11-15 05:40:00-02","MO","MOBOT","919395","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Nigel Pitman|Margot S. Bass|Lara Kueppers","Pitman 853","1994","10","15","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Bilsa Biological Reserve. Montañas de Mache, 35 km W of Quinind, 5 km W of Santa Isabela. Premontane Wet Forest. Primary forest along Dogala trail.","-79.73333","0.35","400.00000000","600.00000000","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","919430","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","John L. Clark|Lintz, Heather|S. Mora","Clark 233","1994","11","14","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Bilsa Biological Station. Mache Mountains, 35 KM W of Quinindé 5 KM W of Santa Isabel. Premontane wet forest. Invader trail.","-79.73333","0.35","400.00000000","600.00000000","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","932280","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Brent Berlin","Berlin 213","1972","10","10","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Rio Cenepa. 7 km east of Huampami.",NA,NA,"304.80000000",NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","946305","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Rubio Kayap","Kayap 1130","1974","7","16","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Rio Cenepa region. Quebrada Satik entsa. Monte.","-78.1575","-4.45694","182.88000000",NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","967600","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Camilo Díaz S.|et al.","Díaz Santibáñez 7371","1994","10","10","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.","S.F. Smith (US)",NA,"Distrito Imaza. Comunidad Aguaruna de Kampaentza (PUJAIM). Bosque primario en colinas altas. Terrenos de propiedad de Juan Mayán.","-78.31666","-4.91666","740.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222","7",NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","1275918","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A.S. Barfod","Barfod 41388","1983","1","13","South America","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,"Aubl.","M.C. Tebbitt (BKL)",NA,"Along trail from Chical to Quinyul. Hedgerows and disturbed vgetation.","-78.21666","1.03333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2008-05-27 22:02:00-03","MO","MOBOT","3147136","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Thomas B. Croat","Croat 68735","1984","4","30","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"ALong road between Baeza and Tena, 5.7 km S of Baeza, swampy forest along road.","-77.86666","0.51666","1780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2011-06-09 17:21:00-03","MO","MOBOT","285567","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","John S. Brandbyge|et al.","Brandbyge 33781","1981","8","19","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","L.B. Smith & D. C. Wasshausen",NA,"Río Cuyabeno. About 3 km upstream from Puerto Bolívar on the rigth margin. Periodically flooded riverside forest.","-76.16666","-0.1","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2011-06-09 17:21:00-03","MO","MOBOT","285560","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","John S. Brandbyge|et al.","Brandbyge 33625","1981","8","17","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","L.B. Smith & D. C. Wasshausen",NA,"Río Cuyabeno. Collections made from the canoe along the riverside. From 2 hours upstream from the outlet in Río Aguarico to Puerto Bolívar.","-76","-0.1","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2011-06-09 17:21:00-03","MO","MOBOT","285546","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","John S. Brandbyge|et al.","Brandbyge 33435","1981","8","11","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","L.B. Smith & D. C. Wasshausen",NA,"San Pablo de los Secoyas. Cleared primary forest with cattle grazing just opposite the village.","-76.35","-0.25","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2009-07-17 10:53:00-03","MO","MOBOT","3147898","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Hólguer Lugo S.","Lugo Sánchez 4866","1976",NA,NA,"South America","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,"Aubl.","L.B. Smith",NA,"Puyopungu.","-77.93333","-1.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2009-07-17 10:53:00-03","MO","MOBOT","3144465","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Hólguer Lugo S.","Lugo Sánchez 4999","1976",NA,NA,"South America","Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"1-4 km north of Puyopungu.","-76.848","0.06111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2008-05-27 22:02:00-03","MO","MOBOT","284648","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","W. Scott Hoover","Hoover 487","1984","1","29","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Roadside embankment 3 km past bridge near Alluriquin on old Road to Quito, Quite abundant population; 0º25S, 78º55W, elev. 3300 feet.","-78.91666","-0.41666","1007.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-3","1",NA
"439","2014-05-14 15:57:00-03","MO","MOBOT","2390062","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 19089","2004","10","31","South America","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,"Aubl.","Adolfo Jara (ANDES)",NA,"Around mining camp at the Río Tundaime. Roadside trees and disturbed lower montane forest.","-78.42583","-3.52805","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"360","9",NA
"440","2008-05-27 22:02:00-03","MO","MOBOT","285320","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","David N. Smith|Robin B. Foster|Manuel Palacios","Smith 2611","1982","10","15","South America","Peru","Junín",NA,NA,NA,NA,NA,NA,"Aubl.","Mark C. Tebbitt (BLK)",NA,"Rio Rondayacu, 45 km from San Ramón. Forest dominated by Podocarpus montanus, severely damaged by logging.","-72.33333","-11.33333","1880.00000000","1950.00000000","Chanchamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-187","6",NA
"441","2015-11-17 14:45:00-02","MO","MOBOT","3242600","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A.P. Yanez|M. Chapiro|J.P. Añapa","Yánez 1567","1993","9","14","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Comuna de Loma Linda. Cerca al río Cayapas, entre vegetación de bosque secundario maduro con géneros representativos de Pithecellobium, Castilla, Apeiba, Nactandra, Ocotea, Herrania, etc.","-78.9166667","-0.75","110.00000000","160.00000000","Eloy Alfaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"442","2014-05-16 16:04:00-03","MO","MOBOT","3075215","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Carlos Morales|Diego Reyes","Morales 1904","2006","10","6","South America","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,"Aubl.","Adolfo Jara (ANDES)",NA,"Cordillera del Cóndor. Cantón El Pangui. Parroquia Tundayme. Valle del Río Quimi. Bosque muy húmedo premontano. Bosque maduro, intervenido por actividad ganadera y minera.","-78.4497222","-3.5519444","970.00000000",NA,"El Pangui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","4",NA
"443","2008-05-27 22:02:00-03","MO","MOBOT","285555","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","James C. Solomon","Solomon 13919","1985","6","10","South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,"Aubl.","K. Burt-Utley",NA,"lower slopes of Serrania Pilón Lajas, 14.3 km N of the bridge over the Río Quiquibey. Moist montane forest with little disturbance on sandstone.","-67.05","-15.31666","700.00000000",NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-78","2",NA
"444","2018-06-26 05:23:00-03","MO","MOBOT","100808654","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","Pedro Fiaschi|W. Wayt Thomas|André M. Amorim|Sérgio C. de Sant'Ana|J. Lima da Paixão","Fiaschi 1804","2003","11","2","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"A. DC.","S.F. Smith",NA,"Barro Preto: Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra. Caminhada ao topo da serra.","-39.5361111","-14.7702778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
