"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","year","month","day","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"308","2014-01-03 13:52:00-02","MO","MOBOT","90178094","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bruce Allen","Allen 25330","South America","Suriname",NA,NA,NA,NA,NA,"Brid.","2003","6","10","Kayserberg Airstrip Area. River Camp up Zuid River (south) 1.5 hours by canoe. <25291-25395>",NA,"Sipaliwini","-56.4508333","3.0008333","230.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-20","1",NA,NA
"309","2014-01-03 14:00:00-02","MO","MOBOT","90178113","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bruce Allen","Allen 25519","South America","Suriname",NA,NA,NA,NA,NA,"Brid.","2003","6","20","Eilerts De Haan Gebergte. Along trail to and around the mountain summit. <25474-25556>",NA,"Sipaliwini","-56.4613889","3.1636111","739.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-23","1",NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","90191526","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","S. P. Churchill","Churchill 23238","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","2004","9","12","Reserva Natural Alarachi. Zona Alarachi. La Lima, aguas arriba de la Quebrada Los Pinos. Bosque semidecíduo, estacional Tucumano-Boliviano. <23235-23293>",NA,"Tarija","-64.62944","-22.18305","1300.00000000","S. Churchill",NA,"Arce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-30","4",NA,NA
"311","2013-11-26 05:40:00-02","MO","MOBOT","90207599","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reinaldo Lozano","Lozano 945","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","2004","5","6","Nuevo Mundo. Ca. 3 km SE de la comunidad deNuevo Mundo. Bosque subhumedo de Tucumano-Boliviano; con Podocarpus, Cinnamomum.",NA,"Chuquisaca","-64.31888","-19.00527","2150.00000000","S. Churchill","2700.00000000","Belisario Boeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2013-11-26 05:40:00-02","MO","MOBOT","90232200","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reinaldo Lozano","Lozano 2261","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","2006","11","21","NE de Taperillas (Cruce Monteagudo-Muyupampa), Cañón Agua Hedionda subiendo al alto El Palmar con fragmentos de Tucumano-Boliviano. <2249-2287>",NA,"Chuquisaca","-63.86111","-19.75833","1150.00000000","S. Churchill","1241.00000000","Luis Calvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"313","2013-11-26 05:40:00-02","MO","MOBOT","90232310","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reinaldo Lozano","Lozano 2225","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","2006","11","16","La Laguna ca. 4 horas al NW de Cumandaiti. Bosque secundario Tucumano-Boliviano en transición, con Juglans, Leguminosae, Solanaceae, Poáceas. <2196-2225>",NA,"Chuquisaca","-63.84666","-19.45138","1042.00000000","S. Churchill",NA,"Luis Calvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"314","2013-11-26 05:40:00-02","MO","MOBOT","90248236","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reinaldo Lozano","Lozano 2861","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","2007","9","3","Cima cerro Bufetes a 6 km al oeste de El Palmar. Pastizales y galerías de Bosque Tucumano-Boliviano, con Podocarpus, Alnus, Cedrela. <2846-2907>",NA,"Chuquisaca","-64.38055","-20.855","2001.00000000","S. Churchill, Feb","2250.00000000","Sud Cinti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"315","2012-03-05 07:53:00-03","MO","MOBOT","90251482","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William R. Buck|et al.","Buck 1808","South America","Brazil",NA,NA,NA,NA,NA,"Brid.","1977","11","16","Vicinity of army base: Acampamento do 6* BEC-Jundia, at Km 328. Dense shaded forest.",NA,"Roraima",NA,NA,"100.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2012-03-05 07:53:00-03","MO","MOBOT","90251483","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William R. Buck|et al.","Buck 1909","South America","Brazil",NA,NA,NA,NA,NA,"Brid.","1977","11","21","Km 513, around army base: Acampamento Novo Paraiso, 10 km N of Rio Anauá.",NA,"Roraima","-61.35","1","150.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2014-02-09 13:38:00-02","MO","MOBOT","90251487","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Kenneth D. McFarland|et al.","McFarland 210","South America","Brazil",NA,NA,NA,NA,NA,"Brid.","1982","5","18","128 km SW of Ariquemaes at Mibrasa Mining Camp, 5 km SE of camp at ravine of water pumping station.",NA,"Rondônia","-63.11666","-9.08333",NA,"R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2018-09-09 00:31:00-03","MO","MOBOT","90157434","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 12877","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","1","27","5 km WSW of Guayaramerín along the road to Riberalta.",NA,"Beni","-65.4","-10.8166667","120.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","90157440","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 13015","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","2","5","Along low banks of Río Yata ca. 40 km WSW of Guayaramerín.",NA,"Beni","-65.41666","-10.75","120.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","90157439","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 13035","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","2","5","Along low banks of Río Yata ca. 40 km WSW of Guayaramerín.",NA,"Beni","-65.41666","-10.75","120.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","90157441","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 13025","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","2","5","Along low banks of Río Yata ca. 40 km WSW of Guayaramerín.",NA,"Beni","-65.41666","-10.75","120.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","90157444","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 13113","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","2","12","Ca. 10-15 km NW of Guayaramerín along the road to Cachuela Esperanza.",NA,"Beni","-65.58333","-10.58333","120.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","90157442","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 13080","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","2","7","Ca. 15-17 km WSW of Guayaramerín along the road to Riberalta.",NA,"Beni","-65.4","-10.81666","250.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","90157438","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 12999","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","2","2","Ca. 5 km west of Guayaramerín.",NA,"Beni","-65.4","-10.8","120.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","90157433","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 12808","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","1","26","Cachuela Esperanza: ca. 47 km NW of Guayaramerin. Along rapids of Río Beni.",NA,"Beni","-65.63333","-10.53333","120.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","90157435","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 12895","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","1","28","Rio Yata, ca. 40 km WSW of Guayaramerín.",NA,"Beni","-65.43333","-10.48333",NA,"R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","90157445","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 13128","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","2","19","Vicinity of Guayaramerín city dump, just NW of town.",NA,"Beni","-65.38333","-10.8",NA,"R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","90157436","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 12921","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","1","30","Vicinity of Guayaramerín, stream ca. 5 km west of town.",NA,"Beni","-65.4","-10.8","200.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2012-03-11 23:59:00-03","MO","MOBOT","90157437","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 12912","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","1978","1","30","Vicinity of Guayaramerín, stream ca. 5 km west of town.",NA,"Beni","-65.4","-10.8","200.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"330","2015-02-28 18:11:00-03","MO","MOBOT","90135519","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Patricia Geissler","Geissler 15061","South America","Paraguay",NA,NA,NA,NA,NA,"Brid.","1989",NA,NA,"S Colonia Independencia.",NA,"Central","-56.23333","-25.71666","180.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","90135740","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","HOFFMAN","HOFFMAN 488b","South America","Guyana",NA,NA,NA,NA,NA,"Brid.",NA,NA,NA,"SE Kanuku Mts.",NA,"Rupununi","-59.28333","3.11666","200.00000000","R.A. Pursell","211.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2015-04-21 05:44:00-03","MO","MOBOT","100346356","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Ivan Linneo|G.A. Parada|S. Carreño|Y. Inturias|Julio Dávalos","Linneo Foronda 1664","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","2009","8","27","A 51 km de San Ignacio de Moxos camino a San Borja, sobre la carretera. <1662-1665>",NA,"Beni","-66.0880555","-14.9069444","160.00000000","S.P. Churchill",NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-7","3",NA,NA
"333","2015-04-21 05:44:00-03","MO","MOBOT","100653639","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Ivan Linneo|Alejandro Araujo M.","Linneo Foronda 3295A","South America","Bolivia",NA,NA,NA,NA,NA,"Brid.","2012","11","6","Municipio de Guayaramerin, Santa Teresita a 5 km de ida a Cachuela Esperanza. <3282-3308>",NA,"Beni","-65.5111111","-10.6075","185.00000000","S. Churchill",NA,"Vaca Diez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-37","1",NA,NA
"334","2008-07-02 12:37:00-03","MO","MOBOT","90133956","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Gustaf Anders Lindberg","Lindberg s.n.","South America","Brazil",NA,NA,NA,NA,NA,"Brid.",NA,NA,NA,"Caldas",NA,"Minas Gerais","-46.3833333","-21.9333333",NA,"R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","90157412","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William D. Reese","Reese 16659","South America","Brazil",NA,NA,NA,NA,NA,"Brid.","1983","5","10","Serra do Cachimbo. Rio Jamanxím and vicinity; 974-1024 km north of Cuiabá along Cuiabá-Santarém highway (BR 163).",NA,"Pará","-55.25","-7.66666","300.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2012-03-05 07:53:00-03","MO","MOBOT","90251480","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William R. Buck|et al.","Buck 2015","South America","Brazil",NA,NA,NA,NA,NA,"Brid.","1977","11","30","Boca da Mata, vic. of empty army base 216 km N Boa Vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.",NA,"Roraima","-61","4.33333","800.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2012-03-05 07:53:00-03","MO","MOBOT","90251479","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","William R. Buck|et al.","Buck 2008","South America","Brazil",NA,NA,NA,NA,NA,"Brid.","1977","11","30","Boca da Mata, vic. of empty army base 216 km N Boa Vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.",NA,"Roraima","-61","4.33333","800.00000000","R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2015-11-05 22:16:00-02","MO","MOBOT","90133960","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","J.I. Puiggari","Puiggari 532","South America","Brazil",NA,NA,NA,NA,NA,"Brid.",NA,NA,NA,"Apiahy",NA,"São Paulo","-48.83333","-24.51666",NA,"R.A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-31 08:50:32-03","INPA","INPA","58937","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Monteiro, OP","76-1104","Southern America","Brasil",NA,NA,NA,"INPA0058937","Bryophyta","Brid.","1976","05","28",NA,"INPA0058937_e1","Mato Grosso","-59.459400177002","-10.1667003631592",NA,"Bordin, J",NA,"Aripuanã",NA,"273871","auto",NA,NA,NA,"Musgo","2010","10",NA,NA,NA,NA,NA
"340","2020-08-31 08:50:32-03","INPA","INPA","121707","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Fife, AJ","4177","Southern America","Brasil",NA,NA,NA,"INPA0121707","Bryophyta","Brid.","1982","05","17","On land of Mibrasa Tin Mine; regional relief dissected, relief. Ca 3 km E. of Mibrasa Mining Camp.; South-facing stream gorge with very large boulders of coarse granite; canopy open. Vertical surface of woody vine appressed to boulder and clay-loam a","INPA0121707_e INPA0121707_e1","Rondônia","-63.583333","-10.583333","200","Bordin, J","200","Ariquemes",NA,NA,NA,"-63.583333","-10.583333",NA,"Musgo","2010","11",NA,NA,NA,NA,NA
"341","2020-08-31 08:50:32-03","INPA","INPA","102232","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","2209","Southern America","Brasil",NA,NA,NA,"INPA0102232","Bryophyta","Brid.","1979","06","29","Tapereira, Along Rio Negro at cementery Tapereira with old fort and at São Tom.","INPA0102232_e","Amazonas","-64.416667","-0.416667",NA,NA,NA,"São Gabriel da Cachoeira",NA,NA,NA,"-64.416667","-0.416667",NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"342","2020-08-31 08:50:32-03","INPA","INPA","280468","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Sobreira, PHM","225","Southern America","Brasil",NA,NA,NA,"INPA0280468","Bryophyta","Brid.","2017","08","02","Cachoeira da Sussuarana",NA,"Amazonas","-59.4124","-1.911444",NA,"Zartman, CE",NA,"Presidente Figueiredo",NA,NA,NA,"-59.4124","-1.911444",NA,"Musgo","2017","09",NA,NA,NA,NA,NA
"343","2020-08-31 08:50:32-03","INPA","INPA","108858","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","12808","Southern America","Bolivia",NA,NA,NA,"INPA0108858","Bryophyta","Brid.","1978","01","26","Guayaramerín, 22 km, NW of Gayaramerín along the road to Cachuela Esperanza. Forest.","INPA0108858_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"344","2020-08-31 08:50:32-03","INPA","INPA","112104","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","12744","Southern America","Bolivia",NA,NA,NA,"INPA0112104","Bryophyta","Brid.","1978","01","24","Guayaramerín, Vinicity of Guayaramerín. Dense, mature forest on sandy soil; gentle to a swampy stream bottom.","INPA0112104_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"345","2020-08-31 08:50:32-03","INPA","INPA","112110","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","12895","Southern America","Bolivia",NA,NA,NA,"INPA0112110","Bryophyta","Brid.","1978","01","28","Río Yata., Along low banks of Rio Yata ca 40 km WSW of Guayaramerín; vaezea forest with Havea.","INPA0112110_e","Beni",NA,NA,NA,"Pursell, RA",NA,NA,NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"346","2020-08-31 08:50:32-03","INPA","INPA","112112","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","12912","Southern America","Bolivia",NA,NA,NA,"INPA0112112","Bryophyta","Brid.","1978","01","30","Guayaramerín, Vinicity of Guayaramerín; dense forest along a stream ca 5 km of town.","INPA0112112_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"347","2020-08-31 08:50:32-03","INPA","INPA","112113","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","12921","Southern America","Bolivia",NA,NA,NA,"INPA0112113","Bryophyta","Brid.","1978","01","30","Guayaramerín, Vinicity of Guayaramerín; dense forest along a stream ca 5 km of town.","INPA0112113_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"348","2020-08-31 08:50:32-03","INPA","INPA","112117","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","12999","Southern America","Bolivia",NA,NA,NA,"INPA0112117","Bryophyta","Brid.","1978","02","02","Guayaramerín, C a5 km W of Guayaramerín; swindden and surrounding forest.","INPA0112117_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"349","2020-08-31 08:50:32-03","INPA","INPA","112118","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13113","Southern America","Bolivia",NA,NA,NA,"INPA0112118","Bryophyta","Brid.","1978","02","12","Guayaramerín, Ca 10-15 km NW of Guayaramerín along the road to Cachuela Esperanza; roadside and adjacent forest.","INPA0112118_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"350","2020-08-31 08:50:32-03","INPA","INPA","112120","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13128","Southern America","Bolivia",NA,NA,NA,"INPA0112120","Bryophyta","Brid.","1978","02","19","Guayaramerín, Vinicity of Guayaramerín city dump, just NW of town; boder of flooded arroyo; low forest.","INPA0112120_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"351","2020-08-31 08:50:32-03","INPA","INPA","112127","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13232","Southern America","Brasil",NA,NA,NA,"INPA0112127","Bryophyta","Brid.","1978","02","25","Rio Branco - Sena Madureira., 25-30 km NW of Rio Branco along the road to Sena Madureira. Dense, mature foret on slopes along a stream.","INPA0112127_e","Acre",NA,NA,NA,"Bordin, J",NA,NA,NA,NA,NA,NA,NA,NA,"Musgo","2010","10",NA,NA,NA,NA,NA
"352","2020-08-31 08:50:32-03","INPA","INPA","112128","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13239","Southern America","Brasil",NA,NA,NA,"INPA0112128","Bryophyta","Brid.","1978","02","26","Rio Branco - Brasiléia, 33 km SW of Rio Branco along the road to Brasiléia. Mature, dense forest on level terrain.","INPA0112128_e","Acre",NA,NA,NA,"Pursell, RA",NA,NA,NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"353","2020-08-31 08:50:32-03","INPA","INPA","112130","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13281","Southern America","Brasil",NA,NA,NA,"INPA0112130","Bryophyta","Brid.","1978","02","26","Rio Branco - Brasiléia, 63 km SW of Rio Branco along the road to Brasiléia. Tall, mature, very dense forest sloping to a steam.","INPA0112130_e","Acre",NA,NA,NA,"Pursell, RA",NA,NA,NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"354","2020-08-31 08:50:32-03","INPA","INPA","113694","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","12877","Southern America","Bolivia",NA,NA,NA,"INPA0113694","Bryophyta","Brid.","1978","01","27","Guayaramerín, 7 km WSW of Guayaramerín along the road to Riberalta; forest.","INPA0113694_e","Beni",NA,NA,NA,"Pursell, RA",NA,"Guyaramerin",NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"355","2020-08-31 08:50:32-03","INPA","INPA","113698","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13015","Southern America","Bolivia",NA,NA,NA,"INPA0113698","Bryophyta","Brid.","1978","02","05","Río Yata., Along low banks of the Rio Yata ca 40 km WSW of Guayaramerín; varzea forest with Hevea.",NA,"Beni",NA,NA,NA,"Pursell, RA",NA,NA,NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"356","2020-08-31 08:50:32-03","INPA","INPA","113700","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13025","Southern America","Bolivia",NA,NA,NA,"INPA0113700","Bryophyta","Brid.","1978","02","05","Río Yata., Along low banks of the Rio Yata ca 40 km WSW of Guayaramerín; varzea forest with Hevea.","INPA0113700_e","Beni",NA,NA,NA,"Pursell, RA",NA,NA,NA,NA,NA,NA,NA,NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
