"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber"
"361","2020-12-11 11:42:21-03","UFMG","BHCB","19461","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leoni, LS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-12-11 11:42:23-03","UFMG","BHCB","12423","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens","Hiern",NA,"Leoni, LS","s.n.","1997","08","05","Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"Arbusto; Barranco de estrada, beira de mata","BHCB038586",NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,"virescens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-12-11 11:42:23-03","UFMG","BHCB","19460","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens","Hiern",NA,"Leoni, LS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,"BHCB038583",NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,"virescens",NA,"2002","07",NA,NA,NA,NA,NA,NA
"364","2020-12-11 11:42:23-03","UFMG","BHCB","19463","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens","Hiern",NA,"Leoni, LS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"Ramos flexiveis, cálice verde, flores brancacentas. Subarbusto decunbente","BHCB038568",NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,"virescens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-12-11 11:42:21-03","UFMG","BHCB","17212","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Campos, WG","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Mata Atlântica em regeneração","BHCB038563",NA,"Dicotyledon",NA,"31394",NA,"auto","Southern America",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"366","2020-12-11 11:42:21-03","UFMG","BHCB","11409","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Krieger, PL","9078",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto, flores brancas","BHCB038560",NA,"Dicotyledon",NA,"36144",NA,"auto","Southern America",NA,NA,NA,NA,"2004","10",NA,NA,NA,NA,NA,NA
"367","2020-12-11 11:42:21-03","UFMG","BHCB","68992","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Barreto, HLM","1603",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Arbusto 2,00. Pouco frequente, flor alva; Mata","BHCB038564",NA,"Dicotyledon",NA,"16749",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-11 11:42:21-03","UFMG","BHCB","76300","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Carneiro, J","110",NA,NA,NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"30514",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-11 11:42:21-03","UFMG","BHCB","151154","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Lima, J","32","2009","01","25","Brasil","Minas Gerais","Carangola","Alto da Conceição - Fazenda Boa Esperança","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"Subarbusto ca aproximadamente 2,5cm corola roxa","BHCB038577",NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-11 11:42:21-03","UFMG","BHCB","38736","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Meyer","s.n.","1997","05","06","Brasil","Minas Gerais","Belo Horizonte","Barreiro, APE Barreiro","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Árvore 13m altura, na floresta de galeria","BHCB038581",NA,"Dicotyledon",NA,"17082",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-11 11:42:21-03","UFMG","BHCB","77068","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Bernacci, LC; Durigan, G; Arbocz, GF; Furlan, E","2996","2001","01","09","Brasil","São Paulo","Cotia","Caucaia do Alto, Fazenda do Sr. Reizinho","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Indivíduo R27.2&nf;; Árvore, ca. 8 metros de altura, DAP: 8 cm, folhas ocráceas na face inferior. Frutos imaturos.","BHCB038607",NA,"Dicotyledon",NA,"23869",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-11 11:42:21-03","UFMG","BHCB","33825","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Costa, LVC; Stehmann, JR","402","1990","01","21","Brasil","Minas Gerais","Caratinga","EBC Caratinga, beira da estrada, inicio T6","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbusto 2m. Inflorescência com pelos ferrugíneos, anteras amarelas; beira da estrada, Mata Atlântica","BHCB0385559",NA,"Dicotyledon",NA,"49886",NA,"auto","Southern America",NA,NA,NA,NA,"2004","10","11",NA,NA,NA,NA,NA
"373","2020-12-11 11:42:23-03","UFMG","BHCB","168876","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens","Hiern",NA,"Rossi, L; Shirasuna, RT; Simão-Bianchini, R; Kiyama, CY","1661","1994","09","05","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Árvore com ramos pendentes, 4m alt. Flores alvas e frutos creme com 4 estrias vináceas.; Mata","BHCB014217",NA,"Dicotyledon",NA,"18032",NA,"auto","Southern America",NA,NA,"virescens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-11 11:42:21-03","UFMG","BHCB","7857","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Lopes, MA; et al.","96",NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"arbustivo; Mata Atlântica","BHCB038562",NA,"Dicotyledon",NA,"49886",NA,"auto","Southern America",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA
"375","2020-12-11 11:42:23-03","UFMG","BHCB","168872","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens",NA,NA,"Rossi, L; Cordeiro, I; Mamede, MCH","548","1990","03","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a figueira grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 4m alt., corola alva, estames amarelos. Frutos imaturos creme-esverdeados com estrias roxas","BHCB014225",NA,"Dicotyledon",NA,"55628",NA,"auto","Southern America",NA,NA,"virescens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-19 17:59:03-03","UFMG","BHCB","120450","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Meireles, LD; Shepherd, GJ; Nunes, JA; Belinello, R","1900","2005","07","21","Brasil","Minas Gerais","Passa Quatro","Estrada para Toca do Lobo","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,"Árvore, ca. 6 metros, folhas douradas, flores creme com anteras amarelas; Floresta Montana","BHCB038596",NA,"Dicotyledon",NA,"17293",NA,"auto","Southern America",NA,NA,NA,NA,"2008","05","20",NA,NA,NA,NA,NA
"377","2020-12-11 11:42:21-03","UFMG","BHCB","134401","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA; Rodrigues, IMC","1100","2009",NA,NA,"Brasil","São Paulo","São Paulo","Estrada que liga Itapecirica a Parelheiros e Engen, Em mata vicinal, 1km após a entrada para Ponte Seca.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 4m. Flores brancas.Plantas secas em etanol 70%.",NA,NA,"Dicotyledon",NA,"53584",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-12-11 11:42:21-03","UFMG","BHCB","151157","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leoni, LS","7329","2009","01","25","Brasil","Minas Gerais","Carangola","Fazenda Kamil, Próximo ao rio Carangola, na margem da estrada","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"Arbusto ca. 2,0-2,5m de altura, ramos patentes, corola de cro alva","BHCB038574",NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA
"379","2020-12-11 11:42:21-03","UFMG","BHCB","151156","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Silva, MF da","120","2006","05","14","Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105",NA,NA,NA,NA,"Árvore ca. 2-3m de altura, cálice ferrugio, corola alva, frutos imaturos; Área aberta, próximo a pedra","BHCB038576",NA,"Dicotyledon",NA,"14353",NA,"auto","Southern America",NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA
"380","2020-12-11 11:42:21-03","UFMG","BHCB","151147","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leoni, LS","6975","2007","08","30","Brasil","Minas Gerais","Tombos","Mata do Banco","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Subarbusto ca. 2,0-2,4m de altura, corola de cor verde amarelada; Interior da floresta, ao lado da trilha","BHCB038573",NA,"Dicotyledon",NA,"16749",NA,"auto","Southern America",NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA
"381","2020-12-11 11:42:21-03","UFMG","BHCB","76104","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens glabrescens","Sendtn.",NA,"Pifano, DS","108",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto ca. 2,5m na encosta em clareira. Flores brancas com anteras amarelas e estigma verde. Ornamento vistoso verde nas pétalas.","BHCB038591",NA,"Dicotyledon",NA,"36144",NA,"auto","Southern America",NA,NA,"glabrescens",NA,"2002","06",NA,NA,NA,NA,NA,NA
"382","2020-12-11 11:42:21-03","UFMG","BHCB","76106","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens glabrescens","Sendtn.",NA,"Pifano, DS","158",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto ca. 1,75m, na trilha do eucaliptal, em substrato rochoso e em local de meia luz. Flores brancas com anteras amarelas-escuro.","BHCB038589",NA,"Dicotyledon",NA,"36144",NA,"auto","Southern America",NA,NA,"glabrescens",NA,"2002","06",NA,NA,NA,NA,NA,NA
"383","2020-12-11 11:42:21-03","UFMG","BHCB","76105","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens glabrescens","Sendtn.",NA,"Pifano, DS","356",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto ca. 2,5m no interior da mata, em local de meia luz. Flores de corola branca com anteras amarelas. Em frutificação.","BHCB038590",NA,"Dicotyledon",NA,"36144",NA,"auto","Southern America",NA,NA,"glabrescens",NA,"2002","06",NA,NA,NA,NA,NA,NA
"384","2020-12-11 11:42:21-03","UFMG","BHCB","170682","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Arbocz, GF","2099","1995","12","24","Brasil","São Paulo","Queluz","Municipio de Queluz","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"Árvore, ca. 8 m de altura. Flores brancas. Frutos verdes.","BHCB015358",NA,"Dicotyledon",NA,"14382",NA,"auto","Southern America",NA,NA,NA,NA,"2014","10","13",NA,NA,NA,NA,NA
"385","2020-12-11 11:42:21-03","UFMG","BHCB","57880","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Arbocz, GF","1660",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore, ca. 4m; fruto vered amarelado com pequenos riscos roxos",NA,NA,"Dicotyledon",NA,"30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-12-11 11:42:21-03","UFMG","BHCB","14649","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Andrade, PM de; et al.","1008",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata pluvial montana.","-43.793098449707","-21.8425006866455",NA,NA,NA,"1400","Arbóreo (6m). Flor amarelada.",NA,NA,"Dicotyledon",NA,"30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-11 11:42:21-03","UFMG","BHCB","20850","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Stehmann, JR","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Arbusto; Mata Atlântica","BHCB038588",NA,"Dicotyledon",NA,"28215",NA,"auto","Southern America",NA,NA,NA,NA,"2004","10","11",NA,NA,NA,NA,NA
"388","2020-12-11 11:42:21-03","UFMG","BHCB","69502","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Stehmann, JR; Salino, A; Barros, AM; Mota, RC da","3061",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce; próximo à Ponte Queimada","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Arbusto, ca. 2m, em barranco na beira de estrada; pétalas brancas","BHCB038580",NA,"Dicotyledon",NA,"28215",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-12-11 11:42:21-03","UFMG","BHCB","134413","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA; Rodrigues, IMC","1112","2009",NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Em frente a casa do pesquisador.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Plantas secas em etanol 70%.; Árvore, frutos verdes a amarelados.; Em borda de mata","BHCB038597",NA,"Dicotyledon",NA,"19648",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-12-11 11:42:21-03","UFMG","BHCB","151151","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leoni, LS","3374","1996","06","22","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional Vale Verde","-41.8683013916016","-20.4333000183105",NA,NA,"1250","1250","Arbusto 2,5-3,0m de altura","BHCB038529",NA,"Dicotyledon",NA,"21645",NA,"auto","Southern America",NA,NA,NA,NA,"2016","08","03",NA,NA,NA,NA,NA
"391","2020-12-11 11:42:21-03","UFMG","BHCB","123438","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Ferreira, FM; Saavedra, MM; Forzza, RC; Ribeiro, RD; Avelar, M","1217","2007","01","23","Brasil","Minas Gerais","Lima Duarte","P.E. de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 13m, frutos creme com manchas roxas, cálice ferrigíneo; Mata baixa com candeia em frente a casa do Pesquisador","BHCB038531",NA,"Dicotyledon",NA,"30417",NA,"auto","Southern America",NA,NA,NA,NA,"2016","08","03",NA,NA,NA,NA,NA
"392","2020-12-11 11:42:21-03","UFMG","BHCB","192404","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Folli, DA","4331","2002","08","21","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Aceiro Calimã","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbustivo, terrestre. Cor do botão branca; cor da flor branca. Altura ca. 2m.; Mata Ciliar","BHCB192404",NA,"Dicotyledon",NA,"48094",NA,"auto","Southern America",NA,NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA
"393","2020-12-11 11:42:21-03","UFMG","BHCB","192405","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Folli, DA","4980","2004","11","25","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Aceiro Calimã","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbustivo, terrestre. Cor do botão marrom; cor da flor branca. Altura ca. 1.5m.; Mussununga","BHCB192405",NA,"Dicotyledon",NA,"48094",NA,"auto","Southern America",NA,NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA
"394","2020-12-11 11:42:21-03","UFMG","BHCB","192409","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Farias, GL","303","1989","08","28","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada aceiro com fazenda carvoeira","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbustivo, terrestre. Cor do botão branco; cor da flor branca.; capoeira","BHCB192409",NA,"Dicotyledon",NA,"48094",NA,"auto","Southern America",NA,NA,NA,NA,"2015","02","06",NA,NA,NA,NA,NA
"395","2020-12-11 11:42:21-03","UFMG","BHCB","192408","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Siqueira, GS","243","2006","08","25","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada flamengo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbustivo, terrestre. cor da flor branca. Altura ca. 2m.; Mussununga","BHCB192408",NA,"Dicotyledon",NA,"48094",NA,"auto","Southern America",NA,NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA
"396","2020-12-11 11:42:21-03","UFMG","BHCB","192406","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Folli, DA","4903","2004","08","20","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Ipê Amarelo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Porte arbustivo, terrestre. Cor do botão branca; cor da flor branca. Altura ca. 1.5m.; Mata de tabuleiro","BHCB192406",NA,"Dicotyledon",NA,"48094",NA,"auto","Southern America",NA,NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA
"397","2020-12-11 11:42:21-03","UFMG","BHCB","128322","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Kollmann, L; Bausen, E","4522","2001","09","05","Brasil","Espírito Santo","Santa Teresa","Reserva Santa Lucia, Valgsugana Velha, trilha Bonita","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arbusto 7,0m de altura, frutos vermelhos","BHCB038566",NA,"Dicotyledon",NA,"23813",NA,"auto","Southern America",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"398","2020-12-11 11:42:21-03","UFMG","BHCB","87565","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Vervloet, RR; Bausen, E; Pizziolo, W; Nadruz, MA; Costa, DP","896","2002","09","17","Brasil","Espírito Santo","Santa Teresa","Santo Antônio, Mata do Boza","-40.6002998352051","-19.9356002807617",NA,NA,"810","810","Arbusto com 3m, sépalas de cor marrom, pétalas brancas, estames amarelos, dossel 18m","BHCB038558",NA,"Dicotyledon",NA,"23813",NA,"auto","Southern America",NA,NA,NA,NA,"2004","05",NA,NA,NA,NA,NA,NA
"399","2020-12-11 11:42:21-03","UFMG","BHCB","76936","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leitão Filho, HF","1044","1970","09","15","Brasil","São Paulo","Ubatuba","São Luis, Km 225","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arbusto com flores brancas e anteras amarelas, folhas ferruginosas na face superior","BHCB038594",NA,"Dicotyledon",NA,"34265",NA,"auto","Southern America",NA,NA,NA,NA,"1987","02","17",NA,NA,NA,NA,NA
"400","2020-12-11 11:42:21-03","UFMG","BHCB","151155","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leoni, LS","7404","2009","04","13","Brasil","Minas Gerais","Carangola","Serra do Papagaio.","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"Subarbusto ca. 1,6-1,8 cm de altura, corola de cor alva; Ao lado da rodovia em meio a vegetação alterada","BHCB038575",NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA
"401","2020-12-11 11:42:21-03","UFMG","BHCB","84698","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Furlan, A; Cesar, O; Pagano, SN; Manzatto, AG","6","1998","10","20","Brasil","São Paulo","São Paulo","SESC - Interlagos., Clube do SESC","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Fragmento de Mata Atlântica","BHCB038604",NA,"Dicotyledon",NA,"53584",NA,"auto","Southern America",NA,NA,NA,NA,"1998","11",NA,NA,NA,NA,NA,NA
