"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"272","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.","626","Southern America","Brasil",NA,NA,"Subarbusto ca. de 0,5 m de altura, flores verdes e botões. Solo arenoso, relevo ondulado.; Parque Estadual dos Pirineus, na entrada do Parque vindo de Cocalzinho. Campo Limpo.",NA,"Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2009","09","09","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,"2009","40887","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"273","2020-02-17 11:29:59-03","UEG","HUEG","1596","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Viollati, L.G.; Miranda; et al.","635","Southern America","Brasil",NA,NA,"subarbusto 20 cm; campo rupestre","HUEG001596","Dicotyledoneae",NA,"O. Berg","Incógnito","2003","10","11","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-02-17 11:29:59-03","UEG","HUEG","1594","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Miranda","950","Southern America","Brasil",NA,NA,"Arbusto 35cm","HUEG001594","Dicotyledoneae",NA,"O.Berg","Mello-Silva, R.; Faria Júnior, J E Q","2004","01","17","Goiás",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"275","2020-02-17 11:29:59-03","UEG","HUEG","4787","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","176","Southern America","Brasil",NA,NA,"Subarbusto de ca. de 24cm frutos imaturos verdes e avermelhados com os 4 lobos calicínios persistentes, presença também de flores.; Cerrado ralo no topo da Serra dentro do parque.","HUEG004787","Dicotyledoneae",NA,"O.Berg","Fernandes, I.; Faria Júnior, J E Q","2007","07","07","Goiás","Pirenópolis","Parque Estadual da Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2007","40887","auto",NA,NA,"07",NA,"07",NA,NA,NA,NA,NA
"276","2020-02-17 11:29:59-03","UEG","HUEG","5471","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","1740","Southern America","Brasil",NA,NA,"Subarbusto, frutos vermelhos e amarelos.; Cerrado","HUEG005471","Dicotyledoneae",NA,"O.Berg","Salino, A.; Proença, C.","2006","10","14","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-02-17 11:29:59-03","UEG","HUEG","5482","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","2164","Southern America","Brasil",NA,NA,"Subarbusto de ca. de 0,5m rupícola, frutos imaturos verdes claros.; Campo sujo no topo da Serra","HUEG005482","Dicotyledoneae",NA,"O.Berg","Novelino, R.F.; Proença, C.","2006","11","12","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-02-17 11:29:59-03","UEG","HUEG","5772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Glaziou, A.M.; Faria, J.E.Q.","2164","Southern America","Brasil",NA,NA,"Subarbusto de ca. de 0,5m, rupícola, frutos imaturos verdes-claros.; Campo sujo no topo da Serra.","HUEG005772","Dicotyledoneae",NA,"O.Berg","Prado, J.; Proença, C.","2006","11","12","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-02-17 11:29:59-03","UEG","HUEG","5483","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","2035","Southern America","Brasil",NA,NA,"Subarbusto de ca. de 0,5 m, rupícola, frutos maduros vinho a preto.; Cerrado","HUEG005483","Dicotyledoneae",NA,"O.Berg","Prado, J.; Proença, C.","2006","11","11","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-02-17 11:29:59-03","UEG","HUEG","5424","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","1476","Southern America","Brasil",NA,NA,"Arbusto de ca. de 1,1m, heliófla, pedicelo verde claro, frutos com base avermelhada; Cerrado","HUEG005424","Dicotyledoneae",NA,"O.Berg","Novelino, R.F.; Proença, C.","2006","06","09","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-02-17 11:29:59-03","UEG","HUEG","5497","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","2074","Southern America","Brasil",NA,NA,"Subarbusto, frutos verdes avermelhados.; Cerrado","HUEG005497","Dicotyledoneae",NA,"O.Berg","Novelino, R.F.; Proença, C.","2006","11","11","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-02-17 11:29:59-03","UEG","HUEG","5663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","1740","Southern America","Brasil",NA,NA,"Subarbusto, frutos vermelhos e amarelos.; Cerrado","HUEG005663","Dicotyledoneae",NA,"O.Berg","Novelino, R.F.; Proença, C.","2006","10","14","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-02-17 11:29:59-03","UEG","HUEG","5655","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","1476","Southern America","Brasil",NA,NA,"Herbácia, frutos imaturos verdes, heliófila.; Cerrado","HUEG005655","Dicotyledoneae",NA,"O.Berg","Salino, A.; Proença, C.","2006","09","09","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-02-17 11:29:59-03","UEG","HUEG","5650","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Faria, J.E.Q.","1419","Southern America","Brasil",NA,NA,"Herbácea de ca. de 0,4 m, heliófila, folhas concolores, botões verdes com brácteas avermelhadas.; Cerrado","HUEG005650","Dicotyledoneae",NA,"O.Berg","Novelino, R.F.; Proença, C.","2006","08","05","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-02-17 11:29:59-03","UEG","HUEG","5149","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Glaziou, A.M.; Faria, J.E.Q.","192","Southern America","Brasil",NA,NA,"Arbusto de ca. de 1,5m botões florais em inflorescências supraxilares.; Cerradão","HUEG005149","Dicotyledoneae",NA,"O.Berg","Novelino, R.F.; Faria Júnior, J E Q","2007","09","03","Goiás","Mambaí","Entorno de Mambaí - GO","-46.1130981445312","-14.4877996444702",NA,NA,NA,"2007","31977","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"286","2020-02-17 11:29:59-03","UEG","HUEG","1598","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustíssima","Eugenia angustíssima","Gomes Júnior, J.C.; Miranda","482","Southern America","Brasil",NA,NA,"Subarbusto (40 cm); Campo Rupestre transição para Campo Limpo","HUEG001598","Dicotyledoneae",NA,"O.Berg","Arbo, M.M.; Ferreira H. D.","2003","10","11","Goiás","Pirenópolis","Parque Estadual Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2004","40887","auto",NA,NA,"02",NA,"19",NA,NA,NA,NA,NA
"287","2019-02-27 14:02:41-03","UFSJ","HUFSJ","6166","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, LF","1622",NA,"Brasil",NA,NA,"Porte herbáceo de 0,3m de altura, pétalas rosas e botões.","HUFSJ006166",NA,NA,"O.Berg",NA,"2005","05",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","620","620",NA,NA,NA,NA,"-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6170","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, LF","5198",NA,"Brasil",NA,NA,"Porte herbáceo de 0,3m de altura, flores róseas.","HUFSJ006170",NA,NA,"O.Berg","Sobral, M","2012","09","27","Goiás","Santa Rita do Araguaia","Fazenda do Prefeito Carlos.","-53.193611","-17.383611","728","728",NA,"2014",NA,NA,"-53.193611","-17.383611",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6247","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Stadnik, A; Roque, N; et al.","195",NA,"Brasil",NA,NA,"Arbusto, ca. 1 a 3m de altura. Ramos jovens vináceos, folhas discolores, pedicelo e sépalas verde-roseadas, pétalas alva-roseadas.","HUFSJ006247",NA,NA,"O.Berg","Stadinik, A","2014","01","25","Bahia","Mucugê","Trilha Ponte do Rio Cumbuca para o Córrego das Perdizes.","-41.349167","-12.988889","902","902",NA,"2014",NA,NA,"-41.349167","-12.988889","02",NA,NA,NA,NA,NA,NA,NA
"290","2021-02-12 15:02:18-03","UFSCar","SPSC","7145","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","M.V. Cianciaruso",NA,NA,"Brasil",NA,NA,"Planta de aproximadamente 0,15 metro de altura.;Cerrado hiperestacional ( campo limpo)",NA,NA,NA,"O.Berg","M.A. Batalha","2003","05",NA,"Goias",NA,"Parque Nacional das Emas.",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:05:24-03","UnB","UB","121268","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Correia, CAS","331","Southern America","Brasil",NA,NA,"Dois ramos partindo do solo, pouco ramificados. Casca marrom desprendendo-se em placas finas e estreitas. Folhas com odor de goiaba. Botões brancos. Frutos em diferentes estádios de maturação, verdes, vermelhos e negro-vináceos. Sabor pouco doce, agr",NA,"Dicotyledoneae",NA,"O. Berg","Correia, CAS","2008","10","04","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.236111","-16.227778","1080","1080",NA,NA,NA,NA,"-48.236111","-16.227778",NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:05:24-03","UnB","UB","161303","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","325","Southern America","Brasil",NA,NA,"Arbusto ca. de 0,5 m de altura, botões florais e flores senescentes; Pasto",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2008","09","16","Goiás","Alto Paraíso de Goiás","Margem direita da GO-118, sentido sul-norte (km 159), próximo a Alto Paraíso de Goiás","-57.497222","-14.195556",NA,NA,NA,"2008",NA,NA,"-57.497222","-14.195556","09",NA,"16",NA,NA,NA,NA,NA
"293","2019-11-01 15:05:24-03","UnB","UB","112898","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Delprete, PG; Cervi, AC; Klein, VLG","10448","Southern America","Brasil",NA,NA,"Folhas discolores. Corolas branco-creme.; Arbusto 1m; .",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2007","11","24","Goiás","Cocalzinho de Goiás","Parque Estadual dos Pireneus","-48.891944","-15.706111","1200","1200",NA,"2015",NA,NA,"-48.891944","-15.706111","03",NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 15:05:24-03","UnB","UB","112966","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Delprete, PG; et al.","10418","Southern America","Brasil",NA,NA,"Folhas verde-claras.; Arbusto; .",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2007","11","24","Goiás","Cocalzinho de Goiás","Serra dos Pireneus. Cidade de Pedra","-48.891944","-15.706111","1200","1200",NA,"2015",NA,NA,"-48.891944","-15.706111","03",NA,NA,NA,NA,NA,NA,NA
"295","2019-11-01 15:05:24-03","UnB","UB","10429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB","2563","Southern America","Brasil",NA,NA,"Frutos verdes.; SubArbusto. Fruto vermelho.; Cerrado aberto. Solo: Solo pedregoso (arenito) e arenoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","2001","10","14","Goiás","Corumbá  de Goiás","Cerca de 4km de Cocalzinho","-48.85","-15.516667",NA,NA,NA,NA,NA,NA,"-48.85","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-01 15:05:24-03","UnB","UB","117241","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB","924","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg",NA,"1993","09","24","Goiás","Mineiros","Parque Nacional das Emas","-52.75","-18.316667",NA,NA,NA,NA,NA,NA,"-52.75","-18.316667",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-01 15:05:24-03","UnB","UB","161675","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Campos, LZO; Martins, RC","653","Southern America","Brasil",NA,NA,"Solo argiloso, relevo ondulado; Arbusto ca. de 0,6 m de altura, flores velhas e botões; Campo limpo queimado",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2009","09","20","Goiás","Cavalcante","Coletada na comunidade Kalunga Engenho II, trilha para a cachoeira Santa Bárbara, próximo à Cachoeira","-47.476389","-13.564167","1048","1048",NA,"2009",NA,NA,"-47.476389","-13.564167","09",NA,NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:05:24-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Guimarães, LL; Bergamini, LL; Fonseca, ML; Góes, BTPM","246","Southern America","Brasil",NA,NA,"Subarbusto 40cm altura, saxicola. Heliófito. Folhas membránaceas, alongadas. Cálice cor verde. Botões florais brancos. Corola branca, numerosos filetes brancos, anteras verdes; Solo arenoso-argiloso. Próximo floresta de galeria de curso d'água perene",NA,"Dicotyledoneae",NA,"O. Berg","Fonseca, ML","2018","10","26","Goiás","Nova Roma","Área da expansão do PARNA da Chapada dos Veadeiros.Estrada acessada pela propriedade do Sr. José","-47.000556","-13.829444","953","953",NA,"2018",NA,NA,"-47.000556","-13.829444","11",NA,"27",NA,NA,NA,NA,NA
"299","2019-11-01 15:05:24-03","UnB","UB","6971","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Santos, GB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S","34","Southern America","Brasil",NA,NA,"Ca. 1m de altura.; SubArbusto. Fruto verde.; Cerradão.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1996","11","13","Mato Grosso do Sul","Paraíso","Estrada para Paraíso","-53.6","-19.383333",NA,NA,NA,NA,NA,NA,"-53.6","-19.383333",NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:05:24-03","UnB","UB","117255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Pott, A","6506","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1993","10",NA,"Mato Grosso do Sul","Rio Verde","20km W de Rio Verde na estrada para Serra Pindaiva","-54.95","-18.8",NA,NA,NA,NA,NA,NA,"-54.95","-18.8",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:05:24-03","UnB","UB","213552","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Silva, DP; Munhoz, CBR; Amaral, AG; Bijos, NR; Chagas, UR; Cardoso, DE; Reis, GR","42","Southern America","Brasil",NA,NA,"Erva 20 cm; Vereda. Margem esquerda do Rio Novo, próximo à casa do Sr. Acácio",NA,"Dicotyledoneae",NA,"O. Berg","Munhoz, CBR; Souza, VC","2014","11","02","Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins","-46.615","-10.868833",NA,NA,NA,"2014",NA,NA,"-46.615","-10.868833","11",NA,"02",NA,NA,NA,NA,NA
"302","2019-11-01 15:05:24-03","UnB","UB","135256","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Ianhez, ML; Nogales, T","34","Southern America","Brasil",NA,NA,"Arbusto, 0,7m, Fruto negro",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2009","10","25","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2009","70570","auto",NA,NA,"10",NA,"30",NA,NA,NA,NA,NA
"303","2019-11-01 15:05:24-03","UnB","UB","169202","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, EP","9754","Southern America","Brasil",NA,NA,"Planta de 50cm de altura, flores brancas.; Cerrado.",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","1964","09","23","Distrito Federal","Brasília","Sobradinho.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2011","70570","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:05:24-03","UnB","UB","120370","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Carvalho, PS; Miranda, SC; Silva Júnior, MC","484","Southern America","Brasil",NA,NA,"subarbusto 1m, frutos maduros e imaturos; borda de mata de galeria",NA,"Dicotyledoneae",NA,"O. Berg","Carvalho, PS","2008","10","25","Goiás","Alto Paraíso de Goiás","estrada de Alto Paraíso para São Jorge","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-01 15:05:24-03","UnB","UB","117238","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, EP","7612","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1978","08",NA,"Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-01 15:05:24-03","UnB","UB","117259","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Alcântara, MB","36","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1994",NA,NA,"Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-01 15:05:24-03","UnB","UB","161648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Ibrahim, M","626","Southern America","Brasil",NA,NA,"Solo arenoso, relevo ondulado; Subarbusto ca. de 0,5 m de altura, flores velhas e botões; Campo limpo",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2009","09","09","Goiás","Pirenópolis","Coletada no Parque Estadual dos Pireneus, na entrada do Parque vindo de Cocalzinho","-48.9592018127441","-15.852499961853",NA,NA,NA,"2009","40887","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:05:24-03","UnB","UB","121262","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Correia, CAS","324","Southern America","Brasil",NA,NA,"Área com afloramentos rochosos. Folhas com forte odor de goiaba quando maceradas. Botões creme. Flores velhas. Frutos imaturos verde-claros. Presença de coleópteros. Indivíduo coletado com fruto em 21/10/07 (Correia, CAS 129). Foto.; Subarbusto 0,7m",NA,"Dicotyledoneae",NA,"O. Berg","Correia, CAS","2008","09","29","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.238611","-16.226389","1095","1095",NA,NA,NA,NA,"-48.238611","-16.226389",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:05:24-03","UnB","UB","106791","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Correia, CAS","129","Southern America","Brasil",NA,NA,"Folhas verde-amareladas com leve odor de goiaba quando maceradas. Fruto imaturo passando de verdes a vináceos, brilhantes. Foto.; SubArbusto ramificado 0,6m; Cerrado. Topologia: Acidentado. Solo: Solo arenoso com afloramentos de metarenito e cang.",NA,"Dicotyledoneae",NA,"O. Berg","Correia, CAS","2007","10","21","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Assoc. Euler Paranhos, Chácara Angaturama","-47.738056","-15.733333","1095","1095",NA,NA,NA,NA,"-47.738056","-15.733333",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-01 15:05:24-03","UnB","UB","102083","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Santos, FM","50","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Incógnito","2003","08","30","Distrito Federal","Brasília","Fazenda Sucupira, Riacho Fundo I","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA
