"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1331","2012-03-28 16:56:00-03","MO","MOBOT","2896782","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. Miranda Bastos","Bastos 77","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Desv.",NA,"1956",NA,NA,"Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2009-12-18 09:50:00-02","MO","MOBOT","2896793","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. F. Prévost|D. Sabatier","Prévost 3006","South America","Guyana","Piste de Saint-Elie-Interfluve Sinnamary/Counamama.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1991","2","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2008-05-27 22:02:00-03","MO","MOBOT","2896813","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Michael H. Nee","Nee 34817","South America","Brazil","Medium tall tropical evergreen forest. Flat, soil fine sandy and clay, with small pre-Cambrian sandstone hill. Phenacospermum, Bertholletia excelsa. Mun. Guajara Mirin, ca. 25 km. SE of Guajara Mirim.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1987","4","13","Rondônia",NA,"-65.15","-10.93333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2008-05-27 22:02:00-03","MO","MOBOT","2896498","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Douglas C. Daly","Daly 1457","South America","Brazil","Approx. 70 km from Tucurui; 65 km. SSW on old BR 422, then 5 km. NW on new logging road. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1981","11","18","Pará",NA,"-49.73333","-4.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2009-10-24 06:14:00-02","MO","MOBOT","2896908","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ezechias P. Heringer|George Eiten","Heringer 15193","South America","Brazil","Município de Marliéria: Parque Estadual Do Rio Doce. Native evergreen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio, between entrance & hotel. Secondary forest.",NA,NA,NA,NA,NA,NA,"Desv.","Ronald Liesner","1975","9","24","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2012-02-06 10:46:00-02","MO","MOBOT","2896973","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Henry H. Rusby","Rusby 2493","South America","Bolivia","Guanai,",NA,NA,NA,NA,NA,NA,"Desv.","Carolia Romero (MO)","1886","5",NA,NA,NA,NA,NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2008-05-27 22:02:00-03","MO","MOBOT","2896976","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ezechias P. Heringer","Heringer 2038-2087","South America","Brazil","Nom. vulg. Ingá Mata do Fundão-Est. Exp. Cel. Pacheco-Minas Gerais.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2008-05-27 22:02:00-03","MO","MOBOT","2896996","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Cornelis C. Berg","Berg 709","South America","Brazil","Ca 3km NE of Repartimento (ca 140km on the road Marabá-Altamira). Forest on terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1977","10","26","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2013-01-02 05:09:00-02","MO","MOBOT","2897008","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Odile Poncy","Poncy 473","South America","Guyana","Fl. Approuague, Riv. Arataye, Sauts Parare",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1981","2","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2015-01-31 15:59:00-02","MO","MOBOT","2897025","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. de Lima|R.S. Saraiva","Lima 205","South America","Brazil","Mun. Brasiléia: Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 2. Floresta primária de terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","O. Poncy","1991","12","4","Acre",NA,"-72.7","-9.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2009-11-03 18:11:00-02","MO","MOBOT","2897060","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Luis Marcano-Berti","Marcano-Berti 623","South America","Venezuela","Bosque Pluvail, Este de Río Grande. Este-Norete de El Palmar. cerca de los límites del Estado Bolívar.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1965","1","20","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2008-05-27 22:02:00-03","MO","MOBOT","2897077","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Nilo T. Silva","Silva 58424","South America","Brazil","Itabuna, Urucuca Experimental Station. High forest.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1964","7","13","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2008-05-27 22:02:00-03","MO","MOBOT","2897120","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ghillean T. Prance","Prance 10238","South America","Brazil","Forest on terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","M. Sousa","1969","2","26","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2008-05-27 22:02:00-03","MO","MOBOT","2897134","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Douglas C. Daly","Daly 1475","South America","Brazil","Approx. 70 km. from Tucurui; 65 km. SSW on old BR 422, then 5 km. NW on new logging road. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1981","11","18","Pará",NA,"-49.06666","-4.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","2009-07-17 06:11:00-03","MO","MOBOT","2897186","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 16399","South America","Peru","Lagunas, trail to Argentina, purma and chacra.",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington","1972","7","6","Loreto","Alto Amazonas",NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","2010-01-03 14:44:00-02","MO","MOBOT","2897207","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","José M. Cardiel|S. Groves-Raines","Cardiel 115","South America","Bolivia","Habitat: humid primary seasonal forest in flat area of undulating terrain, dense undergrowth well lit sandy loam soil.",NA,NA,NA,NA,NA,NA,"Desv.","R.E. Gereau","1989","8","14","Pando",NA,"-69.33333","-11.2",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","2020-03-28 15:45:00-03","MO","MOBOT","2897217","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Richard T. Pennington|G.J. Harrison|Alex K. Monro|E.C. Rowe","Pennington 92","South America","Bolivia","74 km SW Cojiba. Puerto Oro. Mixed seasonal forest on undulating land. Slight N. facing slope. Broken canopy, 22m.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1988","8","9","Pando",NA,"-69.0833333","-11.4166667",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1348","2009-12-05 05:17:00-02","MO","MOBOT","2897277","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 52246","South America","Brazil","Porto Seguro, 15-20 km O.",NA,NA,NA,NA,NA,NA,"Desv.","G.P. Lewis","1968","7","19","Bahia",NA,NA,NA,NA,"20.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","2008-05-27 22:02:00-03","MO","MOBOT","2897304","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Stephen F. Smith","Smith 289","South America","Peru","4.5 km. down Main Trail from Explorer's Inn, upland terre firme foest, near confluence of Rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Maldanado.",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington","1984","10","2","Madre de Dios",NA,"-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","2020-03-28 15:45:00-03","MO","MOBOT","2897327","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Richard T. Pennington|G.J. Harrison|Alex K. Monro|E.C. Rowe","Pennington 89","South America","Bolivia","74 km SW Cobija. Puerto Oro. Mixed seasonal forest on undulating land. Flat ground, near forest edge. Canopy 16.",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington","1988","8","9","Pando",NA,"-69.0833333","-11.4166667",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1351","2009-07-24 16:00:00-03","MO","MOBOT","2897328","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","C.A. Cid Ferreira","Cid Ferreira 8707","South America","Brazil","Mpio. Costa Marques. Estrada para o Forte Príncipe da Beira a 15 km da cidade, margem direita da estrada, Serra da Conceiçao 04 km da estrada. Mata de encosta, solo pedregoso.",NA,NA,NA,NA,NA,NA,"Desv.","O. Poncy","1987","3","28","Rondônia",NA,"-64.28333","-12.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2014-01-22 12:33:00-02","MO","MOBOT","2897344","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W.L. Balée","Balée 2240","South America","Brazil","Mun. Monção. Ka'apor Indian Reserve. Inventory of 80 year old fallow.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1986","5","8","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2009-12-18 09:45:00-02","MO","MOBOT","2897355","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","D. Sabatier|M. F. Prévost","Sabatier 3915","South America","French Guiana","Piste de Saint-Elie-Interfluve Sinnamary/Counamama.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1991","10","11","Cayenne",NA,"-53","5.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2008-05-27 22:02:00-03","MO","MOBOT","2897407","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ghillean T. Prance","Prance 30242","South America","Brazil","Ilha do Marajó; Rio Anajás, just above Anajas. On terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1987","11","2","Pará",NA,"-49.91666","0.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2011-02-18 15:11:00-02","MO","MOBOT","2897408","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Apparicio P. Duarte","Duarte 5411","South America","Brazil","Estado da Guanabara, Botafogo, Mundo Novo.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1960","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2020-07-20 12:09:00-03","MO","MOBOT","2897416","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Renate Seidel|D. Vaquiata|M. Humaday","Seidel 5863A","South America","Bolivia","Alto Beni, ladera occidental de la serrania Marimonos. Bosque siempreverde, monte alto.",NA,NA,NA,NA,NA,NA,"Desv.","R. Seidel","1992","9","9","La Paz","Sud Yungas","-67.3166667","-15.5",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1357","2008-05-27 22:02:00-03","MO","MOBOT","2897435","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Douglas C. Daly","Daly 7498","South America","Brazil","Mun. Cruzeiro do Sul. Reserva Extrativista do Alto Rio Juruá, Serringal São João, Colocação Tapaúna. Moist terra firme forest on Tertiary sediments. Terrain hilly, dissected by deep narrow stream beds.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1992","3","19","Acre",NA,"-72.68333","-9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2009-12-04 16:52:00-02","MO","MOBOT","2897476","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 46981","South America","Brazil","Rod. BR-101, Rio Preto do Sul (mun. S. Mateus).",NA,NA,NA,NA,NA,NA,"Desv.","H.C. de Lima","1983","10","10","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2008-05-27 22:02:00-03","MO","MOBOT","2897587","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ghillean T. Prance","Prance 30414","South America","Brazil","50 minutes below Tauari. Várzea forest.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1987","11","11","Pará",NA,"-49.75","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2008-05-27 22:02:00-03","MO","MOBOT","2897588","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Jomar G. Jardim","Jardim 2662","South America","Brazil","Mpio de Maraú, ca. 3 km E de Maraú, na Rod. para Saquaíra. Restinga Arbórea.",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington","2000","2","2","Bahia",NA,"-39.00694","-14.10583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2019-10-10 11:43:00-03","MO","MOBOT","2897768","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Egleé Zent|Stanford Zent","Zent zhci-2337","South America","Venezuela","Caño Iguana. High forest hillside.",NA,NA,NA,NA,NA,NA,"Desv.","Carolina Romero (MO)","1999","2","2","Amazonas",NA,"-65.48333","5.46666",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2012-07-28 05:08:00-03","MO","MOBOT","2897819","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","* SILVA","SILVA 3557","South America","Brazil","Rio Tooantine, Tucurni, Vila do Repertimento.",NA,NA,NA,NA,NA,NA,"Desv.","Ronald L. Liesner","1978","5","14","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2008-05-27 22:02:00-03","MO","MOBOT","2897832","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Gerold Stahel","Stahel 6190","South America","Suriname","Raleigh Falls, fluv. Coppename. Soort .. boontje. Boom ca. 20 m.",NA,NA,NA,NA,NA,NA,"Desv.","A. Kleinhoonde","1923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2009-11-16 09:35:00-02","MO","MOBOT","2897847","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","C.A. Cid Ferreira","Cid Ferreira 5935","South America","Brazil","Mun. de Novo Aripuanã, BR 230 Rod. Transamaz5nica a 410 km de Humaitá. Projeto INCRA-Rio Juma, margem direita do Rio Juma 4 da Transmazônica. Mata de terra firme, solo arg. úmido.",NA,NA,NA,NA,NA,NA,"Desv.","Grimes J.","1985","5","1","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2016-10-13 06:00:00-03","MO","MOBOT","2897852","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Walter A. Palacios|David A. Neill|Jorge Zaruma","Palacios Cuenca 00390","South America","Ecuador","8 km rio abajo de Puerto Misahualli, por el Rio Napo y 1.5 Km al Sur. Bosque muy humedo tropical. Suelo arcilloso, lateritico, de baja fertilidad. Bosque primario.",NA,NA,NA,NA,NA,NA,"Desv.","T. Pennington","1985","5","18","Napo",NA,"-77.6","-1.06666",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2009-06-25 21:29:00-03","MO","MOBOT","2897878","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Anonymous","Anonymous s.n.","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"Desv.",NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2011-01-27 11:26:00-02","MO","MOBOT","2898948","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ghillean T. Prance|Nilo T. Silva","Prance 58718","South America","Brazil","Vicinity of Paragominas, Belém-Brasília. Km. 161. Forest.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1964","8","13","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2008-05-27 22:02:00-03","MO","MOBOT","2898014","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W. Wayt Thomas","Thomas 9218","South America","Brazil","Mun. Ilhéus. Along rd from Ilhéus to Serra Grande, 16.6 km S of Serra Grande (ca. 19 km N of Ilhéus), just N of Tulha. Forest on steep rocky slope with caves by road.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1992","5","8","Bahia",NA,"-39.15","-14.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2011-10-05 04:59:00-03","MO","MOBOT","2898156","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Richard T. Pennington|G.J. Harrison|Alex K. Monro|E.C. Rowe","Pennington 72","South America","Bolivia","54 km SW Cobija. Triunfo. Mixed seasonal forest on undulating land. Slight N. facing slope.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1988","8","1","Pando",NA,"-69.11666","-11.16666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2008-05-27 22:02:00-03","MO","MOBOT","2898170","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Douglas C. Daly","Daly 8293","South America","Brazil","Tarauacá: Rio Tarauacá, river at low water. Seringal Universo, Colocação Cumaru. Seasonally flooded várzea and (on higher ground) terra firme. Relatively level terrain. Primary forest.",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington","1994","9","21","Acre",NA,"-71.31666","-8.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2014-04-30 14:13:00-03","MO","MOBOT","2898260","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Richard T. Pennington|G.J. Harrison|Alex K. Monro|E.C. Rowe","Pennington 179","South America","Bolivia","74 km SW Cobija. Puerto Oro. Mixed seasonal forest on undulating land. Slight N . slope Canopy fairly open, 20 m.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1988","8","25","Pando",NA,"-69.0833333","-11.4166667",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1372","2008-05-27 22:02:00-03","MO","MOBOT","2898296","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Benedito V. Rabelo","Rabelo 3669","South America","Brazil","Rio Anajás. Ilha do Marajó. Mata de terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington","1987","10","31","Pará",NA,"-49.91666","0.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2011-04-13 19:09:00-03","MO","MOBOT","2898314","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Stephan G. Beck|J. Inca|P. Pinto|Rojas*|Basil Stergios|Israel G. Vargas C.","Beck 19400","South America","Bolivia","Lago Bay. Trocha entre el campamento. Lago Bay Curichón.",NA,NA,NA,NA,NA,NA,"Desv.","E. Vargas","1989","10","16","Pando","Manuripi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2013-12-23 18:36:00-02","MO","MOBOT","2898320","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Roelof A.A. Oldeman","Oldeman 1110","South America","Guyana","Riviére Comté, crique Galibi sur la crique Rupért, 3 km en amont.",NA,NA,NA,NA,NA,NA,"Desv.","O. Poncy","1967","7","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2008-05-27 22:02:00-03","MO","MOBOT","2898327","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Gerold Stahel","Stahel 341","South America","Suriname","Powakka.",NA,NA,NA,NA,NA,NA,"Desv.","G.J.H. Amshoff","1945","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2015-03-30 20:57:00-03","MO","MOBOT","2898351","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","E. J. Watkiss|I. Carballal","Watkiss 188","South America","Bolivia","(Limoero) Habitat: Dry seasonal primary forest in flat area of undulating terrain, many Palms near specimen.",NA,NA,NA,NA,NA,NA,"Desv.","C.Romero","1989","8","29","Pando",NA,"-69.33333","-11.2",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2008-05-27 22:02:00-03","MO","MOBOT","2898377","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Ghillean T. Prance","Prance 24002","South America","Brazil","Estirao do Equadcr, Rio Javari. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1976","10","22","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2012-08-10 21:22:00-03","MO","MOBOT","2898417","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. Madriz","Madriz 104","South America","Venezuela","Parque guatopo.",NA,NA,NA,NA,NA,NA,"Desv.","R.L. Liesner","1965",NA,NA,"Miranda",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1379","2008-05-27 22:02:00-03","MO","MOBOT","2898441","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Boris A. Krukoff","Krukoff 6302","South America","Brazil","Municipality Humayta, near Tres Casas. On restinga alta. Basin of Rio Madiera.",NA,NA,NA,NA,NA,NA,"Desv.","Amshoff","1934","9","14","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2013-08-23 04:12:00-03","MO","MOBOT","2898447","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Milton G. da Silva|R.P. Bahia","Silva 3517","South America","Brazil","Tocantins, Tucurui, Breu Branco.",NA,NA,NA,NA,NA,NA,"Desv.","Ronald Liesner","1978","5","11","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2012-08-10 21:22:00-03","MO","MOBOT","2898467","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. Madriz","Madriz 104","South America","Venezuela","Parque guatopo.",NA,NA,NA,NA,NA,NA,"Desv.","R.L. Liesner","1965",NA,NA,"Miranda",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1382","2011-04-06 12:34:00-03","MO","MOBOT","2898477","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Roelof A.A. Oldeman","Oldeman 1447","South America","Guyana","Comté, entre Roche Fendée et Bélizon. Arbre commun sur les rives.",NA,NA,NA,NA,NA,NA,"Desv.","O. Poncy","1965","7","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2008-05-27 22:02:00-03","MO","MOBOT","2898501","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Boris A. Krukoff","Krukoff 6447","South America","Brazil","Municipality Humayta, near Tres Casas. On low terra firma.",NA,NA,NA,NA,NA,NA,"Desv.","Amshoff","1934","9","14","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
