"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"319","2011-02-28 18:18:00-03","MO","MOBOT","2289050","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A.L. Pastore","South America","Argentina",NA,NA,NA,NA,"Pastore 349","1935",NA,NA,NA,NA,"Vahl","Buenos Aires","Isla Martín García",NA,NA,NA,NA,"Barros, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2010-11-28 09:43:00-02","MO","MOBOT","2289079","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Ragonese","South America","Argentina",NA,NA,NA,NA,"Ragonese 3161","1938","2","12",NA,NA,"Vahl","Santa Fé","Entre Rabón y Pto. Piracuacito",NA,NA,NA,NA,"Barros, M.",NA,"General Obligado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2010-11-28 09:43:00-02","MO","MOBOT","2289101","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Ragonese","South America","Argentina",NA,NA,NA,NA,"Ragonese 3369","1938","2","14",NA,NA,"Vahl","Santa Fé","Entre San Juan y Adelaida Vieja",NA,NA,NA,NA,"Barros, M.",NA,"General Obligado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-12-07 22:07:00-02","MO","MOBOT","2289124","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elisa G. Nicora","South America","Argentina",NA,NA,NA,NA,"Nicora 3497","1943","12","28",NA,NA,"Vahl","Buenos Aires","Isla Verde",NA,NA,NA,NA,"Barros, M., 5/",NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2011-02-25 07:24:00-03","MO","MOBOT","2343525","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Julio A. Hurrell|Emilio A. Ulibarri|Nuncia M. Tur|Alejandro Bonavia|F. Mollard|D. Bazzano","South America","Argentina",NA,NA,NA,NA,"Hurrell 4638","2002","3","4",NA,NA,"Vahl","Buenos Aires","Archipiélago Solís: Isla Sur",NA,NA,NA,NA,"Guaglianone, E. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2009-07-17 06:52:00-03","MO","MOBOT","2343544","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart","South America","Argentina",NA,NA,NA,NA,"Burkart 4338","1932","2","15",NA,NA,"Vahl","Buenos Aires","Delta del Paraná: Isla Botija",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2011-03-14 06:37:00-03","MO","MOBOT","2343563","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","South America","Argentina",NA,NA,NA,NA,"Tressens 4291","1992","12","9",NA,NA,"Vahl","Corrientes","Reserva Natural Provincial del Iberá. Costa W de la laguna Iberá",NA,NA,NA,NA,"López, M. G., //",NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2011-03-14 06:37:00-03","MO","MOBOT","2343580","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","South America","Argentina",NA,NA,NA,NA,"Tressens 4165","1992","12","4",NA,NA,"Vahl","Corrientes","Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12. Potrero El Rodeito",NA,NA,NA,NA,"López, M. G., //",NA,"San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2011-03-06 14:15:00-03","MO","MOBOT","2343601","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","P. Aceñolaza","South America","Argentina",NA,NA,NA,NA,"Aceñolaza 4815","1998","2","23",NA,NA,"Vahl","Entre Ríos","Parque Nacional Pre Delta",NA,NA,NA,NA,NA,NA,"Diamante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-03-06 14:15:00-03","MO","MOBOT","2396162","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","P. Aceñolaza","South America","Argentina",NA,NA,NA,NA,"Aceñolaza 4815","1998","2","23",NA,NA,"Vahl","Entre Ríos","Parque Nacional Pre Delta",NA,NA,NA,NA,NA,NA,"Diamante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2012-05-08 08:13:00-03","MO","MOBOT","2407128","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Manuel Barros","South America","Argentina",NA,NA,NA,NA,"Barros 570","1926","5","9",NA,NA,"Vahl","Buenos Aires","Maciel",NA,NA,NA,NA,"Barros, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2010-07-02 19:48:00-03","MO","MOBOT","2407146","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Osvaldo Boelcke","South America","Argentina",NA,NA,NA,NA,"Boelcke 5032","1951","10","25",NA,NA,"Vahl","Buenos Aires","Isla Martín García",NA,NA,NA,NA,"Guaglianone, E. R., 12/12/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2013-03-16 05:32:00-03","MO","MOBOT","2407171","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","C. Muñoz","South America","Argentina",NA,NA,NA,NA,"Muñoz 5323","1998","12","28",NA,NA,"Vahl","Entre Ríos","Isla Puente",NA,NA,NA,NA,"Guaglianone, E. R.",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2009-06-25 14:16:00-03","MO","MOBOT","2407180","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Armando T. Hunziker","South America","Argentina",NA,NA,NA,NA,"Hunziker 5887","1944","11","12",NA,NA,"Vahl","Corrientes","Mburucuyá","-58.21666","-28.05",NA,NA,"Barros, M.",NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2009-12-07 22:08:00-02","MO","MOBOT","2407196","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elisa G. Nicora","South America","Argentina",NA,NA,NA,NA,"Nicora 5291","1949","12","20",NA,NA,"Vahl","Corrientes","La otota, bañados Timboi, próximo a Estación Libertad",NA,NA,NA,NA,"Barros, M.",NA,"Monte Caseros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2010-04-12 16:25:00-03","MO","MOBOT","2428315","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","August G. Schulz","South America","Argentina",NA,NA,NA,NA,"Schulz 666","1932",NA,NA,NA,NA,"Vahl","Chaco","Colonia Benítez","-58.93333","-27.33333",NA,NA,"Barros, M.",NA,"1 de Mayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2011-03-24 16:21:00-03","MO","MOBOT","2428323","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","South America","Argentina",NA,NA,NA,NA,"Arbo 6839","1996","10","24",NA,NA,"Vahl","Corrientes","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Arroyo aprox. 2km al SW del casco",NA,NA,NA,NA,"López, M. G., //",NA,"San Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2010-04-12 16:25:00-03","MO","MOBOT","2428352","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","August G. Schulz","South America","Argentina",NA,NA,NA,NA,"Schulz 666a","1932",NA,NA,NA,NA,"Vahl","Chaco","Colonia Benítez","-58.93333","-27.33333",NA,NA,"Barros, M.",NA,"1 de Mayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2009-10-14 19:13:00-03","MO","MOBOT","2430921","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|E. Paniagua","South America","Argentina",NA,NA,NA,NA,"Arbo 7880","1998","8","24",NA,NA,"Vahl","Corrientes","Estancia Rincón del Diablo. Macrosistema Iberá, Canal de acceso a Laguna Yacare","-58.01666","-28.7",NA,NA,NA,NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2009-10-14 19:13:00-03","MO","MOBOT","2430935","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|E. Paniagua","South America","Argentina",NA,NA,NA,NA,"Arbo 7905","1998","8","26",NA,NA,"Vahl","Corrientes","Macrosistema Iberá, canal entre Laguna Yacare y laguna Itati","-58.06666","-28.68333",NA,NA,"Schinini, A.",NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2009-10-24 12:33:00-02","MO","MOBOT","2430949","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rosa Guaglianone|M. L. Sancho|Fernando O. Zuloaga","South America","Argentina",NA,NA,NA,NA,"Guaglianone 720","1980","1","14",NA,NA,"Vahl","Formosa","Ruta Prov. 5, entre Laishi y Tataná",NA,NA,NA,NA,NA,NA,"Laishí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2009-07-17 06:53:00-03","MO","MOBOT","2441761","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart","South America","Argentina",NA,NA,NA,NA,"Burkart 8006","1936","11","8",NA,NA,"Vahl","Corrientes","La Cruz, Laguna San Joaquín",NA,NA,NA,NA,"Barros, M., 04/",NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-08-21 07:12:00-03","MO","MOBOT","2441777","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Santiago Venturi","South America","Argentina",NA,NA,NA,NA,"Venturi 89",NA,NA,NA,NA,NA,"Vahl","Santa Fé","Chaco Santafecino, Mocoví",NA,NA,NA,NA,"Barros, M., 29/09/",NA,"General Obligado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2016-04-06 14:25:00-03","MO","MOBOT","2455013","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A. Bertels","South America","Brazil",NA,NA,NA,NA,"Bertels 459104","1950","10","1",NA,NA,"Vahl","Rio Grande do Sul","Pelotas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"343","2014-12-26 05:34:00-02","MO","MOBOT","2455029","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","José da Costa Sacco","South America","Brazil",NA,NA,NA,NA,"Sacco 785","1957","12","2",NA,NA,"Vahl","Rio Grande do Sul","Pelotas. Canal IAS, S. Gonçalo, braço de Lizaçeo com o Arroio do Pe. Dontor",NA,NA,NA,NA,"Barros, M., 13/03/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2012-04-12 08:04:00-03","MO","MOBOT","2455045","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Guido F.J. Pabst|Edmundo Pereira","South America","Brazil",NA,NA,NA,NA,"Pabst 5840","1961","10","15",NA,NA,"Vahl","São Paulo","BR-2, Mun. Pariquerá-Açú, pr. Registro",NA,NA,NA,NA,"Barros, M., 25/03/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-06-24 09:20:00-03","MO","MOBOT","2457259","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Aguirre, E.","South America","Argentina",NA,NA,NA,NA,"Aguirre s.n.","1886",NA,NA,NA,NA,"Vahl","Buenos Aires","Isla Martín García",NA,NA,NA,NA,"Barros, M., 29/09/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"346","2010-11-28 09:43:00-02","MO","MOBOT","2457275","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Ragonese","South America","Argentina",NA,NA,NA,NA,"Ragonese s.n.15","1968","3","17",NA,NA,"Vahl","Buenos Aires","Avda. Mitre, frente al Club Náutico Buchardo",NA,NA,NA,NA,NA,NA,"San Isidro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2010-11-13 05:21:00-02","MO","MOBOT","2491428","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Fátima Mereles","South America","Paraguay",NA,NA,NA,NA,"Mereles H. 4768","1992","10","17",NA,NA,"Vahl","Alto Paraguay","Tte. Montania, luego 20 km N. Est. Nueva Asunción",NA,NA,NA,NA,"Degen, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2011-12-22 05:01:00-02","MO","MOBOT","2491440","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Teodoro Rojas","South America","Paraguay",NA,NA,NA,NA,"Rojas 13606","1946","10","17",NA,NA,"Vahl","Alto Paraguay","Puerto Guaraní, Chaco Paraguayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2016-11-15 05:15:00-02","MO","MOBOT","2491450","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","South America","Paraguay",NA,NA,NA,NA,"Krapovickas 45635","1994","10","15",NA,NA,"Vahl","Presidente Hayes","Remansito, cerca del puente Remanso","-57.56666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-07-22 15:42:00-03","MO","MOBOT","2491463","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Émile Hassler","South America","Paraguay",NA,NA,NA,NA,"Hassler 1548","1915","11",NA,NA,NA,"Vahl",NA,"San Bernardino. Campos, pequeñas lagunas",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"351","2011-12-22 05:01:00-02","MO","MOBOT","2491475","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Teodoro Rojas","South America","Paraguay",NA,NA,NA,NA,"Rojas 5551","1931",NA,NA,NA,NA,"Vahl","Concepción","San Lázaro, barranca rio Paraguay, Col. Sr. Lazaro (Apa)",NA,NA,NA,NA,"Barros, M., vidi/42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2011-03-16 22:19:00-03","MO","MOBOT","2514769","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Bernardo Rosengurtt","South America","Uruguay",NA,NA,NA,NA,"Rosengurtt 1728","1937",NA,NA,NA,NA,"Vahl","Cerro Largo","Rio Negro, Estancia Palleros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2009-08-21 20:53:00-03","MO","MOBOT","2514781","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Bernardo Rosengurtt","South America","Uruguay",NA,NA,NA,NA,"Rosengurtt 808","1936","1","4",NA,NA,"Vahl","Cerro Largo","Rio Negro y arroyo Palleros",NA,NA,NA,NA,"Barros, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-07-07 10:16:00-03","MO","MOBOT","2514804","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","J. Chebataroff","South America","Uruguay",NA,NA,NA,NA,"Chebataroff 5033","1939","1",NA,NA,NA,"Vahl","Río Negro","San Javier (Río Uruguay Medio)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"355","2013-08-20 12:40:00-03","MO","MOBOT","262033","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|M. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 16150","1989","11","11",NA,NA,"Vahl","Paraguarí","Acahay Massif. Base of massif on southwestern side.","-57.1833333","-25.9",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"183","4"
"356","2008-05-27 22:02:00-03","MO","MOBOT","263618","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|M. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 18487","1990","1","27",NA,NA,"Vahl","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Floating island.","-57.46666","-25.33333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270","4"
"357","2008-05-27 22:02:00-03","MO","MOBOT","265008","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|R. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 18752","1990","2","10",NA,NA,"Vahl","Central","Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Floating island.","-57.55","-25.36666",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"277","3"
"358","2011-06-09 17:35:00-03","MO","MOBOT","265838","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Tulio Tillería","South America","Paraguay",NA,NA,NA,NA,"Zardini 37423","1993","11","18",NA,NA,"Vahl","Concepción","Paso Horqueta: Río Aquidaban. Gallery forest.","-57.33333","-23.11666",NA,NA,"G.C. Tucker, May 2000 (EIU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"854","4"
"359","2008-05-27 22:02:00-03","MO","MOBOT","265952","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Leongino Guerrero","South America","Paraguay",NA,NA,NA,NA,"Zardini 36904","1993","8","12",NA,NA,"Vahl","Central","Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.","-57.55","-25.45",NA,NA,"G.C. Tucker, May 2000 (EIU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840","4"
"360","2008-05-27 22:02:00-03","MO","MOBOT","267337","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Leongino Guerrero","South America","Paraguay",NA,NA,NA,NA,"Zardini 37552","1993","11","19",NA,NA,"Vahl","Presidente Hayes","Concepción - Pozo Colorado. Palm forest.","-58.13333","-23.53333",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"856","4"
"361","2008-05-27 22:02:00-03","MO","MOBOT","267401","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Baltasar Trujillo","South America","Venezuela",NA,NA,NA,NA,"Trujillo 12866",NA,NA,NA,NA,NA,"Vahl","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2013-01-22 05:51:00-02","MO","MOBOT","267411","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Fernández","South America","Venezuela",NA,NA,NA,NA,"Fernández 1007",NA,NA,NA,NA,NA,"Vahl","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2011-06-09 17:35:00-03","MO","MOBOT","268171","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Tulio Tillería","South America","Paraguay",NA,NA,NA,NA,"Zardini 37680","1993","12","22",NA,NA,"Vahl","Paraguarí","Lago Ypoá: Estero between Isla Poi and Taruma Fondo, 1.5 km W of coast, on the lake. Floating Island.","-57.45","-25.96666",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"862","4"
"364","2008-05-27 22:02:00-03","MO","MOBOT","268195","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Leongino Guerrero","South America","Paraguay",NA,NA,NA,NA,"Zardini 37753","1994","1","4",NA,NA,"Vahl","Paraguarí","Estero del Ypoá. Lago Ypoá. Taruma Fondo. Tall forest and Cerrado forest along Lago on basaltic rocks.","-57.43333","-25.93333",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"863","4"
"365","2014-12-11 12:48:00-02","MO","MOBOT","268241","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Tulio Tillería","South America","Paraguay",NA,NA,NA,NA,"Zardini 37782","1994","1","4",NA,NA,"Vahl","Paraguarí","Lago Ypoá: Estero 2 km E of Cerro Taruma, on the lake.","-57.4166667","-25.9166667",NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"864","4"
"366","2011-06-08 17:18:00-03","MO","MOBOT","268993","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","L.B. Holm-Nielsen|et al.","South America","Ecuador",NA,NA,NA,NA,"Holm-Nielsen 25241","1980","8","30",NA,NA,"Vahl","Esmeraldas","Limones - Borbón, 10 km before Borbón. Pachira dominating riverside forest.","-78.98333","1.1",NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2009-10-17 06:50:00-03","MO","MOBOT","270307","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Isabel Basualdo|Fátima Mereles|Nélida Soria","South America","Paraguay",NA,NA,NA,NA,"Zardini 2572","1987","5","25",NA,NA,"Vahl","Presidente Hayes","Puente Remanso",NA,NA,NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-16","5"
"368","2013-10-15 10:56:00-03","MO","MOBOT","271286","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|R. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 17254","1989","12","23",NA,NA,"Vahl","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.","-57.25","-25.1333333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","4"
"369","2008-05-27 22:02:00-03","MO","MOBOT","274303","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|C. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 24179","1990","11","17",NA,NA,"Vahl","Central","Tavarory, Río Paraguay. Inundated savanna.","-57.5","-25.5",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"470","4"
"370","2018-10-03 04:36:00-03","MO","MOBOT","2764360","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Xavier Cornejo S.|Carmen Bonifaz B.","South America","Ecuador",NA,NA,NA,NA,"Cornejo Sotomayor 7250","2001","8","28",NA,NA,"Vahl","Esmeraldas","Reserva Ecológica Manglares Cayapas-Mataje, Pasada de Palma. Bosque hu|m4edo tropical","-79.98333","1.11666",NA,NA,"G.C. Tucker (EIU)",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2013-05-24 05:54:00-03","MO","MOBOT","2907087","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","G. Coimbra S.","South America","Bolivia",NA,NA,NA,NA,"Coimbra Sanz 151","1989","3","18",NA,NA,"Vahl","Santa Cruz","Terebinto. Arubay.","-63.383889","-17.726556",NA,NA,"M. Nee",NA,"Andrés Ibáñez","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2013-05-24 05:54:00-03","MO","MOBOT","2907103","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","G. Coimbra S.","South America","Bolivia",NA,NA,NA,NA,"Coimbra Sanz 153","1989","3","18",NA,NA,"Vahl","Santa Cruz","Terebinto. Arubay.","-63.383889","-17.726556",NA,NA,"M. Nee",NA,"Andrés Ibáñez","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","3010233","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Georges Cremers","South America","French Guiana",NA,NA,NA,NA,"Cremers 10562","1989","4","14",NA,NA,"Vahl",NA,"Crique Jacques - CD 9 - Bassin de la Basse-Mana. Arrière mangrove.","-53.8","5.65",NA,NA,"G. Cremers",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2009-07-27 09:36:00-03","MO","MOBOT","3034211","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Auguste F.M. Glaziou","South America","Brazil",NA,NA,NA,NA,"Glaziou 12261","1861",NA,NA,NA,NA,"Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
