"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"1284","2016-08-10 10:12:00-03","MO","MOBOT","100922038","PreservedSpecimen","Plantae","Lauraceae","Ocotea","rhynchophylla","Ocotea rhynchophylla","(Meisn.) Mez","A. Vicentini","José Eduardo L. da S. Ribeiro|et al.","Ribeiro 2800","2006","11","1","Brazil","Amazonas","Presidente Figueiredo","Rebio Uatumã: Entorno. Ramal da Morena.","-59","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1285","2020-05-30 04:37:00-03","MO","MOBOT","1538404","PreservedSpecimen","Plantae","Lauraceae","Ocotea","roraimae","Ocotea roraimae","Mez",NA,"Ernst Üle","Üle 8606",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","01639","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","Nees. Mez","M. Kuhlmann","M. Kuhlmann",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Madeira 92;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1287","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","09581","PreservedSpecimen","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","Nees. Mez","F.G. Larea","J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Paranaguá","Praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 3,50 m, restinga arbórea.;",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales","24916","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1288","2018-09-12 14:48:16-03","UNIOESTE","UNOP","2173","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Brotto, M.L.","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.; Bonaldi, R.A.; Roher, D.A.","8421","2013","10","15","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito.","-48.553889","-25.589167","-48.553889","-25.589167","17","17","Árvore 8m. Flor alvacenta. Floresta Ombrófila Densa das Terras Baixas.",NA,NA,"2013","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","2020-08-31 09:11:23-03","INPA","INPA","171833","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Hatschbach, GG","Hatschbach, GG","54345","1990","10","05","Brasil","Paraná","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076",NA,NA,"20","30",NA,"INPA0171833","INPA0171833 INPA0171833_e","1990",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","37295","auto",NA,NA,NA,NA,NA,NA,NA
"1290","2020-08-31 09:11:23-03","INPA","INPA","96826","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Hatschbach, GG","Hatschbach, GG","42508","1979","09","27","Brasil","Paraná","Paranaguá","Rio da Vila","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"INPA0096826","INPA0096826 INPA0096826_e","1980",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"1291","2020-08-31 09:11:23-03","INPA","INPA","212716","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Ramos, JF; Coêlho, A","Silva, JAC da","916","2000","09","20","Brasil","Amazonas","Santa Isabel do Rio Negro","Lago Dodona, Na beira do Lago Dodona.","-65.0192031860352","-0.413888990879059",NA,NA,NA,NA,NA,"INPA0212716","INPA0212716 INPA0212716_e","2001",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","323677","auto",NA,NA,NA,NA,NA,NA,NA
"1292","2020-08-31 09:11:23-03","INPA","INPA","203662","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Hatschbach, GG","Silva, JM da","3082","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"INPA0203662","INPA0203662 INPA0203662_e","1999",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","41885","auto",NA,NA,NA,NA,NA,NA,NA
"1293","2020-08-31 09:11:23-03","INPA","INPA","53834","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Coêlho, LF","2154","1975","12","13","Brasil","Amazonas",NA,"Projeto RADAM, Rio Negro, Rio Tiquié, Pari-cachoeiras. Levantamento Projeto RADAM - P 35.","-57.923231","-0.763808","-57.923231","-0.763808",NA,NA,NA,"INPA0053834","INPA0053834 INPA0053834_e INPA0053834_e1","1996","12",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2021-01-10 20:48:26-03","INPA","INPA","278511","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Ramos, JF","Lobo, GS","15","2016","05","15","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Igapó de topografia alta, situado nas margens do rio Abacate","-58.719488","2.195227","-58.719488","2.195227","19","19",NA,"INPA0278511",NA,"2016","06",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2020-08-31 09:11:23-03","INPA","INPA","68440","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Gomes, M","1130","1977","04","01","Brasil","Mato Grosso",NA,"Núcle de Aripuanã","-59.4","-10.7","-59.4","-10.7",NA,NA,NA,"INPA0068440","INPA0068440 INPA0068440_e INPA0068440_e1","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2020-08-31 09:11:23-03","INPA","INPA","14722","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Duarte, AP","7369","1962","09","20","Brasil","Rondônia","Porto Velho","BR 29 Km 79, Estrada Porto Velho-Cuiabá Km 79, BR 29.&nf;Appa 534.","-63.4","-8.95","-63.4","-8.95",NA,NA,NA,"INPA0014722","INPA0014722 INPA0014722_e INPA0014722_e1 INPA0014722_e2","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2020-08-31 09:11:23-03","INPA","INPA","36112","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Rohwer, JG","Silva, MF da","213","1972","07","08","Brasil","Amazonas","Manaus","BR-319, Estrada Manaus-Porto Velho, Castanho-Tupana","-60.36","-3.75","-60.36","-3.75",NA,NA,NA,"INPA0036112","INPA0036112 INPA0036112_e","1986",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2020-08-31 09:11:23-03","INPA","INPA","188119","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Boom, BM","8735","1988","12","04","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501, Km 41, of the WWF/INPA MCS Project.","-59.763889","-2.407222","-59.763889","-2.407222","50","125",NA,"INPA0188119","INPA0188119 INPA0188119_e",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2020-08-31 09:11:23-03","INPA","INPA","242803","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Alves, FM","Ribeiro, JELS","2703","2006","07","17","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, Entorno. Picada da Suçuarana, próximo à cachoeira.","-59","-1","-59","-1",NA,NA,NA,"INPA0242803","INPA0242803 INPA0242803_e","2008","03",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2021-01-10 20:48:26-03","INPA","INPA","177274","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez",NA,"Ramos, JF","2835","1994","06","15","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Margem da estrada de acesso aos alojamentos.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,"INPA0177274","INPA0177274 INPA0177274_e",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2021-01-10 20:48:26-03","INPA","INPA","71777","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Souza, JA de","INPA71777","1976","05","26","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke B14, U15, A01","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,"INPA0071777","INPA0071777 INPA0071777_e INPA0071777_e1","1998",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2020-08-31 09:11:23-03","INPA","INPA","105883","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Hatschbach, GG","Hatschbach, GG","19602","1968","08","14","Brasil","Paraná","Morretes","Coletado Floresta","-48.834400177002","-25.476900100708",NA,NA,"100","200",NA,"INPA0105883","INPA0105883 INPA0105883_e","1980",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales","30514","auto",NA,NA,NA,NA,NA,NA,NA
"1303","2020-08-31 09:11:23-03","INPA","INPA","220017","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Ramos, JF","Sasaki, D","1097","2006","12","10","Brasil","Mato Grosso","Alta Floresta","Ilha Ariosto da Riva, no Rio Teles Pires. Mata ciliar.","-55","-9","-55","-9","304","304",NA,"INPA0220017","INPA0220017 INPA0220017_e","2007",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2021-01-10 20:48:26-03","INPA","INPA","21409","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Rodrigues, WA","8532","1968","08","06","Brasil","Amazonas","Manaus","AM 010, Km 69., Estrada Manaus-Itacoatiara km 69, picada 2, árvore 89 do Inventário Florestal","-59.6","-2.661017","-59.6","-2.661017",NA,NA,NA,"INPA0021409","INPA0021409 INPA0021409_e INPA0021409_e1","2010","11",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2021-01-10 20:48:26-03","INPA","INPA","197280","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Vicentini, A","1315","1998","08","29","Brasil","Amazonas",NA,"Parque Nacional de Jaú, Parque Nacional de Jaú","-61.5","-1.9","-61.5","-1.9",NA,NA,NA,"INPA0197280","INPA0197280 INPA0197280_1 INPA0197280_1e INPA0197280_e","1998","10",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2021-01-10 20:48:26-03","INPA","INPA","197281","Dupli","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Vicentini, A","1338","1998","09","01","Brasil","Amazonas",NA,"Parque Nacional de Jaú, Parque Nacional de Jaú","-61.5","-1.9","-61.5","-1.9",NA,NA,NA,"INPA0197281","INPA0197281 INPA0197281_1 INPA0197281_1e INPA0197281_e","1998","10",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2020-08-31 09:11:23-03","INPA","INPA","197281","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Vicentini, A","1338","1998","09","01","Brasil","Amazonas",NA,"Parque Nacional de Jaú, Parque Nacional de Jaú","-61.5","-1.9","-61.5","-1.9",NA,NA,NA,"INPA0197281","INPA0197281 INPA0197281_1 INPA0197281_1e INPA0197281_e","1998","10",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2020-08-31 09:11:23-03","INPA","INPA","170389","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, HH van der","Mori, SA","20405","1989","06","06","Brasil","Amazonas",NA,"Rio Negro at the mouth of the Rio Jauaperi","-61.6","-1.45","-61.6","-1.45",NA,NA,NA,"INPA0170389","INPA0170389 INPA0170389_e","1990",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2021-01-10 20:48:26-03","INPA","INPA","242832","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Ribeiro, JELS","2800","2006","11","01","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, Entorno. Ramal da Morena.","-59","-1","-59","-1",NA,NA,NA,"INPA0242832","INPA0242832 INPA0242832_e","2008","10",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2021-01-10 20:48:26-03","INPA","INPA","106076","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Roa Torres, A","343","1976","11","11","Colômbia",NA,NA,"Caño Arroz. Río Caquetá",NA,NA,NA,NA,NA,NA,NA,"INPA0106076","INPA0106076 INPA0106076_e INPA0106076_e1","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2020-08-31 09:11:23-03","INPA","INPA","106081","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Acero, E","957","1979","02","14","Colômbia",NA,NA,"Territorio Federal Amazonas. Matapí. Río Vaupés",NA,NA,NA,NA,NA,NA,NA,"INPA0106081","INPA0106081 INPA0106081_e INPA0106081_e1 INPA0106081_e2","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2020-08-31 09:11:23-03","INPA","INPA","111986","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Angulo B., L","27","1980","11","17","Peru","Pucallpa",NA,"Taungya",NA,NA,NA,NA,NA,NA,NA,"INPA0111986","INPA0111986 INPA0111986_e INPA0111986_e1","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2020-08-31 09:11:23-03","INPA","INPA","122379","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Rohwer, JG","Amaral, IL do","1577","1984","02","14","Brasil","Amazonas","Barcelos","Serra do Aracá, Platô da Serra Aracá, parte SE da serra Norte. Mata de Galeria e campo rupestre ao longo do Rio Grande.","-63.366667","0.85","-63.366667","0.85","1150","1250",NA,"INPA0122379","INPA0122379 INPA0122379_e","1986",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2020-08-31 09:11:23-03","INPA","INPA","122440","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Amaral, IL do","1638","1984","02","20","Brasil","Amazonas","Barcelos","Serra do Aracá, Platô da Serra Aracá, Serra do Norte, 6 horas W do Campo de Pouso. Bosque Nebuloso de Mata alta nas vizinhanças dos paredões","-63.366667","0.85","-63.366667","0.85","1150","1150",NA,"INPA0122440","INPA0122440 INPA0122440_e INPA0122440_e1","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2020-08-31 09:11:23-03","INPA","INPA","122479","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Amaral, IL do","1676","1984","02","28","Brasil","Amazonas","Barcelos","Serra do Aracá, Serra do Aracá","-63.316667","0.816667","-63.316667","0.816667",NA,NA,NA,"INPA0122479","INPA0122479 INPA0122479_e INPA0122479_e1","1996","12",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2020-08-31 09:11:23-03","INPA","INPA","123297","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, HH van der","Tavares, AS","17","1984","02","13","Brasil","Amazonas","Barcelos","Serra do Aracá, Platô da Serra Aracá, parte SE da Serra Norte. Beira do Rio mais próximo a pista","-63.366667","0.85","-63.366667","0.85","1150","1250",NA,"INPA0123297","INPA0123297 INPA0123297_e INPA0123297_e1","1986",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2020-08-31 09:11:23-03","INPA","INPA","123336","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Tavares, AS","57","1984","02","16","Brasil","Amazonas","Barcelos","Serra do Aracá, Platô da Serra Aracá, parte SE da Serra Norte.","-63.366667","0.85","-63.366667","0.85","1150","1250",NA,"INPA0123336","INPA0123336 INPA0123336_e","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2020-08-31 09:11:23-03","INPA","INPA","123423","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Tavares, AS","144","1984","02","24","Brasil","Amazonas","Barcelos","Serra do Aracá, Platô da Serra Aracá, parte SE da Serra Norte.","-63.366667","0.85","-63.366667","0.85","1150","1250",NA,"INPA0123423","INPA0123423 INPA0123423_e","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2020-08-31 09:11:23-03","INPA","INPA","123440","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Rodrigues, WA","10479","1984","02","28","Brasil","Amazonas","Barcelos","Serra do Aracá, 3Km ao Sul da parte Central da Serra do Aracá e a 8Km a Leste do rio Jauari","-63.316667","0.816667","-63.316667","0.816667","60","60",NA,"INPA0123440","INPA0123440 INPA0123440_e INPA0123440_e1","1996","12",NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2020-08-31 09:11:23-03","INPA","INPA","128300","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Hill, SR","12848","1983","06","25","Brasil","Amazonas","Borba","Borba, 5 km E, Ca. 5 Km of Borba","-59.583333","-4.383333","-59.583333","-4.383333",NA,NA,NA,"INPA0128300","INPA0128300 INPA0128300_e INPA0128300_e1","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2020-08-31 09:11:23-03","INPA","INPA","132201","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, HH van der","Liesner, RL","16128","1984","02","20","Venezuela",NA,NA,"Territorio Federal do Amazonas: Departamento Río Negro. 0 to 2 Km east of Cerro La Neblina Base Camp Which is on Río Mawarinuma","-66.166667","0.833333","-66.166667","0.833333","140","140",NA,"INPA0132201",NA,"1985",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2020-08-31 09:11:23-03","INPA","INPA","126257","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez",NA,"Plowman, T","12527","1982","12","14","Brasil","Amazonas","Tefé","Lago de Tefé, northwest shore","-64.833333","-3.333333","-64.833333","-3.333333",NA,NA,NA,"INPA0126257","INPA0126257 INPA0126257_e",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2020-08-31 09:11:23-03","INPA","INPA","132552","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Prance, GT","28871","1984","02","07","Brasil","Amazonas","Barcelos","Serra do Aracá, Base of Serra Araca, 0-3 Km south of Central Massif, 3 Km E of Rio Jauari","-63.316667","0.816667","-63.316667","0.816667",NA,NA,NA,"INPA0132552","INPA0132552 INPA0132552_e INPA0132552_e1","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2020-08-31 09:11:23-03","INPA","INPA","134064","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, HH van der; Roh","Pipoly III, JJ","6796","1984","03","04","Brasil","Amazonas","Barcelos","Serra do Aracá, Serra Aracá, 1-1/2 hr ( 8 Km ) along serenguero trail, 220o S toward Rio Jaurai from base camp","-63.133333","0.8","-63.133333","0.8","140","140",NA,"INPA0134064","INPA0134064 INPA0134064_e INPA0134064_nd","1986",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2021-01-10 20:48:26-03","INPA","INPA","134091","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, HH van der","Pipoly III, JJ","6827","1984","03","13","Brasil","Amazonas","Barcelos","Serra do Aracá, Serra Aracá; white sand campina forest; 1/2-1 hr walk along serenguero trail 220o. S of base camp to Rio Jaurai","-63.133333","0.8","-63.133333","0.8","140","140",NA,"INPA0134091","INPA0134091 INPA0134091_e INPA0134091_e1","1986",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2021-01-10 20:48:26-03","INPA","INPA","13878","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Rodrigues, WA","5209","1963","05","14","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,"INPA0013878","INPA0013878 INPA0013878_e INPA0013878_e1","1998",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2021-01-10 20:48:26-03","INPA","INPA","147280","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Werff, HH van der","Prance, GT","29546","1985","07","15","Brasil","Amazonas","Barcelos","Serra do Aracá, Upper slopes of Central Massif of Serra Aracá at base of cliff face.","-63.283333","0.833333","-63.283333","0.833333","800","900",NA,"INPA0147280","INPA0147280 INPA0147280_e","1986",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2021-01-10 20:48:26-03","INPA","INPA","15038","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Rodrigues, WA","5989","1964","08","07","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, perto da picada Base, transversal na margem do igarapé","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,"INPA0015038","INPA0015038 INPA0015038_e","1998",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2020-08-31 09:11:23-03","INPA","INPA","15162","S","Plantae","Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Vicentini, A","Rodrigues, WA","6712","1964","09","19","Brasil","Amazonas","Manaus","Rio Branquinho, afluente do Cuieiras., Rio Branquinho, afluente do Cuieiras","-60.346023","-2.38289","-60.346023","-2.38289",NA,NA,NA,"INPA0015162","INPA0015162 INPA0015162_e INPA0015162_e1","1996",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
