"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"440","2018-09-24 18:20:00-03","MO","MOBOT","100741062","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Beatriz Nieto Ariza|Huber Villca Corani|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando","Nieto Ariza 806","2014","7","31","South America","Bolivia","La Paz","Abel Iturralde","Ixiamas, concesión de la empresa forestal Bosques del Norte, arroyo Muri","-67.9020278","-13.4419722",NA,NA,NA,NA,"A. Fuentes (LPB)","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-16","3",NA
"441","2018-09-24 18:09:00-03","MO","MOBOT","100741080","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Beatriz Nieto Ariza|Huber Villca Corani|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando","Nieto Ariza 824","2014","7","31","South America","Bolivia","La Paz","Abel Iturralde","Ixiamas, concesión de la empresa forestal Bosques del Norte, arroyo Muri","-67.9020278","-13.4419722",NA,NA,NA,NA,"A. Fuentes (LPB)","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-16","3",NA
"442","2016-09-05 15:42:00-03","MO","MOBOT","100908950","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|Moises Madriaga|Domingo Quispe|Wilder Lipa|Faustino Lizarraga","Fuentes Claros 19488","2016","4","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque.","-68.9481111","-14.6133611",NA,NA,NA,NA,"A. Fuentes (LPB)","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-01","1",NA
"443","2016-09-06 15:06:00-03","MO","MOBOT","100909008","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|Moises Madriaga|Domingo Quispe|Wilder Lipa|Faustino Lizarraga","Fuentes Claros 19518","2016","4","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque.","-68.9481111","-14.6133611",NA,NA,NA,NA,"A. Fuentes (LPB)","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-01","1",NA
"444","2016-09-06 16:30:00-03","MO","MOBOT","100909039","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|Moises Madriaga|Domingo Quispe|Wilder Lipa|Faustino Lizarraga","Fuentes Claros 19527","2016","4","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque.","-68.9481111","-14.6133611",NA,NA,NA,NA,"A. Fuentes (LPB)","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-01","1",NA
"445","2016-09-13 15:58:00-03","MO","MOBOT","100909087","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|Moises Madriaga|Domingo Quispe|Wilder Lipa|Faustino Lizarraga","Fuentes Claros 19629","2016","4","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque.","-68.9481111","-14.6133611",NA,NA,NA,NA,"A. Fuentes (LPB)","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-01","1",NA
"446","2016-09-17 16:46:00-03","MO","MOBOT","100909140","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|Moises Madriaga|Domingo Quispe|Wilder Lipa|Faustino Lizarraga","Fuentes Claros 19645","2016","4","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque.","-68.9481111","-14.6133611",NA,NA,NA,NA,"A. Fuentes (LPB)","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-01","1",NA
"447","2016-09-08 15:04:00-03","MO","MOBOT","100909188","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|Moises Madriaga|Domingo Quispe|Wilder Lipa|Faustino Lizarraga","Fuentes Claros 19574","2016","4","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque.","-68.9481111","-14.6133611",NA,NA,NA,NA,"A. Fuentes (LPB)","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-01","1",NA
"448","2016-09-17 17:55:00-03","MO","MOBOT","100909392","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|Moises Madriaga|Domingo Quispe|Wilder Lipa|Faustino Lizarraga","Fuentes Claros 19664","2016","4","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque.","-68.9481111","-14.6133611",NA,NA,NA,NA,"A. Fuentes (LPB)","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-01","1",NA
"449","2016-08-25 09:11:00-03","MO","MOBOT","100925608","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Karen M. Redden|C. Perry|P. Benjamin|D. Singh|C. Wilkie","Redden 4766","2006","10","22","South America","Guyana","Cuyuni-Mazaruni",NA,"Road to mining camp near Deer Creek.","-60.3255556","6.4819445",NA,NA,NA,NA,"C.L. Kelloff","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"450","2016-12-12 11:52:00-02","MO","MOBOT","100937811","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","M. Cornejo|F. Delgado|E. Blanco|L. Mamani","Cornejo Mejia 933","2009","10","18","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba. Tholopampa, hoyada San Lorenzo.","-68.4627222","-15.0901944",NA,NA,NA,NA,"A. Fuentes, (LPB)","1054.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-09","6",NA
"451","2018-10-25 11:44:00-03","MO","MOBOT","101077642","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|E. Poma|Elias Quispe|F. Mamani|G. Dias|F. Quispe","Cayola Pérez 6020","218","9","25","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma San Lorenzo.","-68.4621667","-15.09025",NA,NA,NA,NA,"L. Cayola (LPB)","1043.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-02","1",NA
"452","2018-10-25 15:23:00-03","MO","MOBOT","101077815","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|E. Poma|Elias Quispe|F. Mamani|G. Dias|F. Quispe","Cayola Pérez 6070","218","9","25","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma San Lorenzo.","-68.4621667","-15.09025",NA,NA,NA,NA,"L. Cayola (LPB)","1043.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-02","1",NA
"453","2018-10-25 15:40:00-03","MO","MOBOT","101077834","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|E. Poma|Elias Quispe|F. Mamani|G. Dias|F. Quispe","Cayola Pérez 6082","218","9","25","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma San Lorenzo.","-68.4621667","-15.09025",NA,NA,NA,NA,"L. Cayola (LPB)","1043.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-02","1",NA
"454","2018-10-26 09:40:00-03","MO","MOBOT","101077935","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|N. Mamani|C. Poma|M. Noha|S. Quispe|F. Mamani|A. Mamani|D. Mamani","Cayola Pérez 6308","2018","10","8","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma Kallawaya.","-68.46625","-15.0749167",NA,NA,NA,NA,"L. Cayola (LPB)","1263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-03","1",NA
"455","2019-02-18 12:15:00-03","MO","MOBOT","101078106","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|N. Mamani|C. Poma|M. Noha|S. Quispe|F. Mamani|A. Mamani|D. Mamani","Cayola Pérez 6386","2018","10","8","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma Kallawaya.","-68.46625","-15.0749167",NA,NA,NA,NA,"L. Cayola (LPB)","1263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-03","3",NA
"456","2018-11-22 08:54:00-02","MO","MOBOT","101078117","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|N. Mamani|C. Poma|M. Noha|S. Quispe|F. Mamani|A. Mamani|D. Mamani","Cayola Pérez 6396","2018","10","8","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma Kallawaya.","-68.46625","-15.0749167",NA,NA,NA,NA,"L. Cayola (LPB)","1263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-03","1",NA
"457","2019-02-15 12:21:00-02","MO","MOBOT","101078136","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|N. Mamani|C. Poma|M. Noha|S. Quispe|F. Mamani|A. Mamani|D. Mamani","Cayola Pérez 6411","2018","10","8","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma Kallawaya.","-68.46625","-15.0749167",NA,NA,NA,NA,"A. Fuentes (LPB)","1263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-03","1",NA
"458","2019-07-01 14:47:00-03","MO","MOBOT","101130839","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|L. Duran|G. Tusco|D. Flores|Wilder Lipa|Rene Pari|S. Arenas|C. Cusi|L. Mamani","Fuentes Claros 20959","2019","4","22","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Keara (por el camino a Mojos). Sector Fuertecillo, parcela permanente de 1 ha N°27 (primera remedición), ca. 100 m al E del campamento.","-68.9313056","-14.5980555",NA,NA,NA,NA,"A. Fuentes (LPB)","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"459","2019-07-02 22:06:00-03","MO","MOBOT","101131140","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|L. Duran|G. Tusco|D. Flores|Wilder Lipa|Rene Pari|S. Arenas|C. Cusi|L. Mamani","Fuentes Claros 21044","2019","4","22","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Keara (por el camino a Mojos). Sector Fuertecillo, parcela permanente de 1 ha N°27 (primera remedición), ca. 100 m al E del campamento.","-68.9313056","-14.5980555",NA,NA,NA,NA,"A. Fuentes (LPB)","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"460","2019-07-03 21:20:00-03","MO","MOBOT","101131186","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|L. Duran|G. Tusco|D. Flores|Wilder Lipa|Rene Pari|S. Arenas|C. Cusi|L. Mamani","Fuentes Claros 21079","2019","4","22","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Keara (por el camino a Mojos). Sector Fuertecillo, parcela permanente de 1 ha N°27 (primera remedición), ca. 100 m al E del campamento.","-68.9313056","-14.5980555",NA,NA,NA,NA,"A. Fuentes (LPB)","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"461","2019-07-04 00:24:00-03","MO","MOBOT","101131220","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21121","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575",NA,NA,NA,NA,"A. Fuentes (LPB)","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"462","2019-07-04 02:21:00-03","MO","MOBOT","101131317","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21185","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575",NA,NA,NA,NA,"A. Fuentes (LPB)","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"463","2019-07-04 03:20:00-03","MO","MOBOT","101131379","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21225","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575",NA,NA,NA,NA,"A. Fuentes (LPB)","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"464","2019-07-15 13:23:00-03","MO","MOBOT","101131523","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21309","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575",NA,NA,NA,NA,"A. Fuentes (LPB)","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"465","2019-07-15 14:27:00-03","MO","MOBOT","101131557","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21339","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575",NA,NA,NA,NA,"A. Fuentes (LPB)","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"466","2019-07-03 22:55:00-03","MO","MOBOT","101131586","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alfredo F. Fuentes|L. Duran|G. Tusco|D. Flores|Wilder Lipa|Rene Pari|S. Arenas|C. Cusi|L. Mamani","Fuentes Claros 21103","2019","4","22","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Keara (por el camino a Mojos). Sector Fuertecillo, parcela permanente de 1 ha N°27 (primera remedición), ca. 100 m al E del campamento.","-68.9313056","-14.5980555",NA,NA,NA,NA,"A. Fuentes (LPB)","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"467","2019-08-16 09:36:00-03","MO","MOBOT","101142779","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6599","2019","6","26","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, detras del inciensal Pilcobamba al frente del sector Pilcobamba.","-68.9413611","-14.7400277",NA,NA,NA,NA,"A. Fuentes (LPB)","1940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"468","2019-08-16 10:24:00-03","MO","MOBOT","101142788","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Cayola|L. Duran|L. Vargas|G. Tusco|S. Pastor|F. Delgado|M. Delgado|M. Mayta|F. Arenas|S. Mayta|F. Jayamamani","Cayola Pérez 6608","2019","6","26","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Pelechuco, río Tanhuara, sobre la senda antigua Pelechuco-río Amantala-Apolo, detras del inciensal Pilcobamba al frente del sector Pilcobamba.","-68.9413611","-14.7400277",NA,NA,NA,NA,"A. Fuentes (LPB)","1940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-01","1",NA
"469","2020-09-13 21:35:00-03","MO","MOBOT","101221430","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Carlos E. Cerón|Carmita I. Reyes|Cecilia E. Mejía","Cerón Martínez 63886","2008","12","19","South America","Ecuador","Napo","El Chaco","Parroquia Santa Rosa, caserío Las Palmas, sendero Los Tayos, propiedad de la familia Mejía-Vega, entre los rìos Osayacu-Caca Pishco. Bosque siempreverde montano bajo. Especies leñosas marcadas en el sendero Los Tayos.","-77.7363889","-0.2219445",NA,NA,NA,NA,"C.E. Cerón (QAP)","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"470","2020-06-28 12:49:00-03","MO","MOBOT","1074793","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","H. Balslev|Andrew J. Henderson","Balslev 62285","1986","4","11","South America","Ecuador","Napo",NA,"Añangu, south bank of Río Napo 95 km downstream from Coca. Tropical rain forest.","-76.3833333","-0.5333333",NA,NA,NA,NA,"S.S. Renner (MO)","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"471","2012-06-21 05:16:00-03","MO","MOBOT","1075189","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Alwyn H. Gentry|James Aronson","Gentry 25218","1979","2","28","South America","Peru","Loreto","Maynas","Mishana, Río Nanay, halfway between Iquitos and Santa Maria de Nanay, non-inundated lowland forest. Transect Line 8.","-73.5","-3.83333",NA,NA,NA,NA,"O. Phillips","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1762","4",NA
"472","2011-06-17 17:01:00-03","MO","MOBOT","1075464","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Cesár A. Grández","Grández Rios 2989","1992","1","21","South America","Peru","Loreto","Maynas","Sucusari. Bosque Primario.","-72.9","-3.25",NA,NA,NA,NA,"G. Aymard (MO)","120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"473","2011-06-17 17:01:00-03","MO","MOBOT","1075658","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Cesár A. Grández","Grández Rios 3487","1992","1","23","South America","Peru","Loreto","Maynas","Sucusari. Bosque Primario.","-72.9","-3.25",NA,NA,NA,NA,"G. Aymard (MO)","120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","1094961","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","John D. Dwyer|Bruce MacBryde","Dwyer 9709","1972","3","29","South America","Ecuador","Napo",NA,"45 min. walk by trail from Santa Cecilia up Río Aguarico; rain forest to north (quadrant area, Univ. of Kansas).",NA,NA,NA,NA,NA,NA,"S.S. Renner (MJG)","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","1155929","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","C. Guardia|Y. Uslar|Juan Surubí","Guardia 244","1997","2","21","South America","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mecado, Campamento Las Gamas. Con ecotonos de pampa, bosque de galería, cerrado y bosque alto.","-60.38722","-14.80472",NA,NA,NA,NA,"S.S. Renner","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","1158006","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","M. Aguilar R.|D. Castro","Aguilar R. 697","1996","5","16","South America","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath. Bosque de rivera.","-68.73694","-12.65638",NA,NA,NA,NA,"S.S. Renner (AAU)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"477","2014-04-04 05:49:00-03","MO","MOBOT","1159473","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Rodolfo Vásquez|et al.","Vásquez Martínez 21407","1996","11","1","South America","Peru","Amazonas","Bagua","Distrito Imaza, Yamayakat. Bosque primario, Quebrada Kusú, transecto 2 x 500 m.","-78.33972","-5.05555",NA,NA,NA,NA,"S.S. Renner (AAU)","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","1197804","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Aída Alvarez|et al.","Alvarez 2376","1997","8","30","South America","Ecuador","Pastaza","Pastaza","Villano. Pandanuque. Encima de colina al sur del pozo petrolero Villano 2 de ARCO. Bosque húmedo tropical.","-77.45","-1.46666",NA,NA,NA,NA,"S. S. Renner (MO)","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"479","2008-05-27 22:02:00-03","MO","MOBOT","1210111","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","José Schunke V.","Schunke Vigo 11030","1979",NA,NA,"South America","Peru","San Martín","Mariscal Cáceres","Distrito de Tocache Nuevo. Vicinity of Tocache. [fieldbook information lost].","-76.5125","-8.18416",NA,NA,NA,NA,"S.S. Renner (AAU)","400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114","5",NA
