"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","typeStatus","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1223","2021-01-10 20:50:57-03","INPA","INPA","9345","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Cavalcante, MP","1962","05",NA,"Rodrigues, WA","1961","06","14","Brasil","Amazonas",NA,"Paraná do Janauarí, Lago do Paracuúba, Rio Negro.","-60.333333","-3.333333","-60.333333","-3.333333","INPA0009345","INPA0009345 INPA0009345_e",NA,"2802","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2020-08-31 09:17:46-03","INPA","INPA","109882","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Coêlho, LF","1983",NA,NA,"Coêlho, LF","1983","04","02","Brasil","Amazonas","Manaus","Lago do Janauarí, Lago do janauari.","-60.333333","-3.333333","-60.333333","-3.333333","INPA0109882","INPA0109882 INPA0109882_e",NA,"1970","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2020-08-31 09:17:48-03","INPA","INPA","54737","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","1988","01",NA,"Krieger, L","1972","07","11","Brasil","Amazonas","Tefé",NA,"-64.8","-3.3","-64.8","-3.3","INPA0054737","INPA0054737 INPA0054737_1 INPA0054737_1e INPA0054737_1e1 INPA0054737_e INPA0054737_e1",NA,"12202","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2020-08-31 09:17:46-03","INPA","INPA","140462","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Nee, MH","1992",NA,NA,"Celso","1986","07","07","Brasil","Amazonas","Manaus","Ilha da Marchantaria, Ilha da Marchantaria","-60","-3.25","-60","-3.25","INPA0140462","INPA0140462 INPA0140462_e",NA,"1098","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-08-31 09:17:46-03","INPA","INPA","106690","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","1998","02",NA,"Amaral, IL do","1982","11","03","Brasil","Amazonas","Maraã","Rio Japurá, Rio Japurá, margem d ireita.","-66.876741","-1.836248","-66.876741","-1.836248","INPA0106690","INPA0106690 INPA0106690_e INPA0106690_e1",NA,"307","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2020-08-31 09:17:46-03","INPA","INPA","11192","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Huber, JE","1897","09",NA,"Brasil","Ceará",NA,"Serra de Baturité, Riachop do Capim.",NA,NA,NA,NA,"INPA0011192","INPA0011192 INPA0011192_e",NA,"MG167","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-08-31 09:17:46-03","INPA","INPA","116353","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","2005","02","28","Daly, DC","1980","09","25","Brasil","Maranhão",NA,"Fazenda São Francisco, 11 Km N of Km 337 of BR 316.","-44.933333","-4","-44.933333","-4","INPA0116353","INPA0116353 INPA0116353_e INPA0116353_e1",NA,"273","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2020-08-31 09:17:46-03","INPA","INPA","116016","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Plowman, T","1981","12","20","Venezuela","San Martín","Marical Cáceres","Tocache Nuevo, Distrito Toache Nuevo. Hills behind Recreo La Charapita, ca. 3Km southeast of Tocache Nuevo on road to Tingo María.","-76.466667","-8.2","-76.466667","-8.2","INPA0116016","INPA0116016 INPA0116016_e",NA,"11556","Southern America","530","530",NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-08-31 09:17:46-03","INPA","INPA","104109","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","1998","02",NA,"Teixeira, LOA","1982","05","12","Brasil","Rondônia","Ariquemes","Mineração Mibrasa, Setor Alto Candeias, Km 128.","-63.583333","-10.583333","-63.583333","-10.583333","INPA0104109","INPA0104109 INPA0104109_e INPA0104109_e1",NA,"372","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-08-31 09:17:46-03","INPA","INPA","128625","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Nee, MH","1992",NA,NA,"Hill, SR","1983","07","25","Brasil","Amazonas","Maués","Paraná Urariá between rio Maués-Açu and rio Apoqui, Paraná Urariá between rio Maués-Açu and rio Apoquitana, white water.","-57.916667","-3.416667","-57.916667","-3.416667","INPA0128625","INPA0128625 INPA0128625_e INPA0128625_ex",NA,"13173","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-08-31 09:17:46-03","INPA","INPA","136102","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Rosa, NA","1980",NA,NA,"Rosa, NA","1980","05","12","Brasil","Pará",NA,"Porto da Fazenda Guaripé, Porto da Fazsenda Guaripé, margem dirteita do Rio Caripé. Castanhal do cocal, a 72 Km de Tucurí. Ponto nº 02.","-49.8","-3.7","-49.8","-3.7","INPA0136102","INPA0136102 INPA0136102_e",NA,"3660","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-08-31 09:17:46-03","INPA","INPA","140410","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Nee, MH","1992",NA,NA,"Junk, WJ","1985","11","22","Brasil","Amazonas","Iranduba","IIha da Marchantaria, Ilha da Marchantaria, Lago do Camelão, Iranduba.","-59.938889","-3.239167","-59.938889","-3.239167","INPA0140410","INPA0140410 INPA0140410_e",NA,"1016","Southern America","7","7",NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-08-31 09:17:46-03","INPA","INPA","142976","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Solomon, JC","1985",NA,NA,"Solomon, JC","1983","10","04","Bolivia","Tarija","O'Connor","23,7 Km E of Narvaez on road to Entre Rios (5,4 Km W of entre rios).","-63.216667","-21.483333","-63.216667","-21.483333","INPA0142976","INPA0142976 INPA0142976_e INPA0142976_e1",NA,"11057","Southern America","1300","1300",NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-08-31 09:17:46-03","INPA","INPA","156088","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Macêdo, M","1985","07","12","Brasil","Mato Grosso","Juína","Cabeceira do Buriti, Cabeçeira do Buruti.","-58.7","-11.4","-58.7","-11.4","INPA0156088","INPA0156088 INPA0156088_e",NA,"1877","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2020-08-31 09:17:46-03","INPA","INPA","197599","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","1992",NA,NA,"Claros, G","1992","07","03","Brasil","Acre","Rio Branco","Parque Zoobotânico, Parque Zoobotânico, bloco 02.","-67.874","-9.958","-67.874","-9.958","INPA0197599","INPA0197599 INPA0197599_e INPA0197599_e1",NA,"135","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2020-08-31 09:17:46-03","INPA","INPA","23305","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Coêlho, LF","1986","02",NA,"Prance, GT","1968","07","28","Brasil","Rondônia",NA,"Rio Madeira, Misericordia, Island in Rio Madeira almost opposite Misericórdia.","-64.940057","-9.622332","-64.940057","-9.622332","INPA0023305","INPA0023305 INPA0023305_e INPA0023305_e1",NA,"6547","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-08-31 09:17:48-03","INPA","INPA","237618","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Furlan, A","2003",NA,NA,"Tibiriçá, YJA","2003","06","29","Brasil","São Paulo","Santa Rita do Passo Quatro","Sítio Moinho Velho. Mata Atlântica. Parque Estadual de Vassununga, Gleba Maravilha (borda da mata).","-47.566667","-21.683333","-47.566667","-21.683333","INPA0237618",NA,NA,"137","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2020-08-31 09:17:48-03","INPA","INPA","24235","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","2018","05",NA,"Prance, GT","1968","09","21","Brasil","Acre","Tarauacá","Rio Tarauacá, East of Rio Tarauacá, 15km. Below tarauacá. Forest on terra firme.","-70.766097","-8.291588","-70.766097","-8.291588","INPA0024235","INPA0024235 INPA0024235_e",NA,"7436","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-08-31 09:17:48-03","INPA","INPA","39876","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Coêlho, LF","1986","02",NA,"Prance, GT","1973","07","23","Brasil","Amazonas",NA,"Ilha Aramaçá, quase enfrente a Tabatinga, Rio Solimões and Rio Javari. Ilha Aramaçá, almost opposite Tabatinga.","-69.911424","-4.341268","-69.911424","-4.341268","INPA0039876","INPA0039876 INPA0039876_e INPA0039876_e1",NA,"16687","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-08-31 09:17:48-03","INPA","INPA","47331","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Lamlein, SJ","1974",NA,NA,"Schunke-Vigo, J","1971","10","14","Peru","San Martín","Mariscal Caceres","Carretera a Cachiyacu, 5 Km de Puerto Pizana.",NA,NA,NA,NA,"INPA0047331","INPA0047331 INPA0047331_e",NA,"5057","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-08-31 09:17:48-03","INPA","INPA","80671","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Moraes, JC de","1953","08","28","Brasil","Paraíba",NA,"Alagoa Grande.",NA,NA,NA,NA,"INPA0080671","INPA0080671 INPA0080671_e",NA,"896","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2020-08-31 09:17:48-03","INPA","INPA","97804","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","1998","02",NA,"Ferreira, CAC","1980","09","28","Brasil","Acre","Sena Madureira","Vizinhança da cidade.","-68.6567","-9.0658","-68.6567","-9.0658","INPA0097804","INPA0097804 INPA0097804_e INPA0097804_e1",NA,"2604","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2020-08-31 09:17:48-03","INPA","INPA","31228","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Kallunki, JA","1984",NA,NA,"Maas, PJM","1971","05","12","Brasil","Acre","Cruzeiro do Sul","Igarapé Treze de Maio, Rio Juruás, Igarapé Treze de Maio.","-72.654925","-7.742775","-72.654925","-7.742775","INPA0031228","INPA0031228 INPA0031228_e INPA0031228_e1",NA,"P12865","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2020-08-31 09:17:46-03","INPA","INPA","121223","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Nee, MH","1992",NA,NA,"Ferreira, CAC","1984","06","28","Brasil","Rondônia","Presidente Médici","BR364, km 300, estr. para Alvorada do Oeste, km 24, BR-364, rodovia Cuiaba-Porto Velho, km 300, estrada para Alvorada do Oeste, km 24, linha 110.","-63.05","-11.2","-63.05","-11.2","INPA0121223","INPA0121223 INPA0121223_e",NA,"4850","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-08-31 09:17:46-03","INPA","INPA","111381","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","1998","02",NA,"Silva, JAC da","1983","02","07","Brasil","Rondônia","Porto Velho","BR 364, km 207, Estrada Porto Velho-Cuiabá, BR 364, Km 207, beira da estrada.","-62.9","-10.1","-62.9","-10.1","INPA0111381","INPA0111381 INPA0111381_e INPA0111381_e1",NA,"28","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-08-31 09:17:46-03","INPA","INPA","23176","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Ramos, JF","1998","02",NA,"Forero, E","1968","07","20","Brasil","Acre","Rio Branco","BR 364, km 242, Highway Abunã to Rio Branco. Km 242-246, vicinity of Campinas.","-67.43652","-10.09946","-67.43652","-10.09946","INPA0023176","INPA0023176 INPA0023176_e INPA0023176_e1",NA,"6418","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-08-31 09:17:46-03","INPA","INPA","228180","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Zanoni, T","1995",NA,NA,"Silveira, M","1993","04","08","Brasil","Acre","Marechal Traumaturgo","Reserva Extrativista do Alto Juruá, Bacia do Rio Juruá, margem esquerda, Reserva Extrativista do Alto Juruá, along Igarapé Ceará.","-72.41","-9.11","-72.41","-9.11","INPA0228180","INPA0228180 INPA0228180_e",NA,"498","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2020-08-31 09:17:48-03","INPA","INPA","30400","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Nee, MH","1992",NA,NA,"Prance, GT","1971","04","19","Brasil","Acre","Cruzeiro do Sul","Rio Moa, Rio Moa between Republica an Serra da Moa.","-73.57","-7.48","-73.57","-7.48","INPA0030400","INPA0030400 INPA0030400_e",NA,"12082","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-08-31 09:17:46-03","INPA","INPA","109878","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Coêlho, LF","1983",NA,NA,"Coêlho, LF","1983","04","02","Brasil","Amazonas","Manaus","Lago do Janauarí, Lago do Janauari.","-60.333333","-3.333333","-60.333333","-3.333333","INPA0109878","INPA0109878 INPA0109878_e",NA,"1966","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-08-31 09:17:48-03","INPA","INPA","55310","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Coêlho, LF","1986","02",NA,"Krieger, L","1972","07","11","Brasil","Amazonas","Tefé","Na mata alagada.","-64.8","-3.3","-64.8","-3.3","INPA0055310","INPA0055310 INPA0055310_e INPA0055310_e1",NA,"12174","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2020-08-31 09:17:46-03","INPA","INPA","125580","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Coêlho, LF","1986","02",NA,"Strudwick, JJ","1981","08","02","Brasil","Pará","Lageira","Airstrip on Rio Maicuru.","-54.433333","-0.916667","-54.433333","-0.916667","INPA0125580","INPA0125580 INPA0125580_e INPA0125580_e1",NA,"3991","Southern America","800","800",NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2020-08-31 09:17:46-03","INPA","INPA","137278","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Nee, MH","1992",NA,NA,"Strudwick, JJ","1981","07","20","Brasil","Pará","Lageira","airstrip on Rio Maicuru. On riverbanks of Maicuru up to 1Km upstream of airstrip.","-54.433333","-0.916667","-54.433333","-0.916667","INPA0137278","INPA0137278 INPA0137278_e",NA,"3289","Southern America","800","800",NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2020-08-31 09:17:48-03","INPA","INPA","208569","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Graham, J","1997","11","18","Peru",NA,NA,NA,"-74.430556","-8.35","-74.430556","-8.35","INPA0208569","INPA0208569 INPA0208569_e",NA,"345","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales","altissima",NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-08-31 09:17:48-03","INPA","INPA","208573","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Graham, J","1997","11","18","Peru",NA,NA,NA,"-74.430556","-8.35","-74.430556","-8.35","INPA0208573","INPA0208573 INPA0208573_e",NA,"341","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales","altissima",NA,NA,NA,NA,NA,NA,NA,NA
"1257","2020-08-31 09:17:48-03","INPA","INPA","31741","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima rubella","Suess.","Sohmer, SH","1975",NA,NA,"Prance, GT","1971","06","19","Brasil","Amazonas",NA,"Rio Purús, between Campina and Tambaqui, Rio Purus between Campina and Tambaqui.","-62.878443","-4.995765","-62.878443","-4.995765","INPA0031741","INPA0031741 INPA0031741_e",NA,"13377","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Superasterids","Caryophyllales","rubella",NA,NA,NA,NA,NA,NA,NA,NA
"1258","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","43936",NA,"Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","Cham.","L.B. Santos/IV-2010",NA,NA,NA,"L. B. Santos","2010","04","15","Brasil","São Paulo","Botucatu","Parque ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois até bifurcação final a direita e a esquerda","-46.511111","-22.8375","46W30'40","22S50'15","MBML043936","MBML043936",NA,"548",NA,"750","750",NA,NA,"Mata Atlântica, floresta estacional semidecídua. Arbusto escandente, beira da trilha, folhas membranáceas, botões e cálice esverdeados, estames brancos, estigma creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2021-01-09 21:48:17-03","UNICENTRO","HUCO","5334","S","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth","Sobral","2009",NA,NA,"Verdi, M.","2009","02","12","Brasil","Santa Catarina","Itapiranga",NA,"-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,NA,"1590",NA,NA,NA,NA,NA,"FURB 10005; FOD; HABITAT: FOD",NA,NA,NA,"18767","auto",NA,NA,NA,NA,NA,NA
"1260","2021-03-04 11:04:15-03","UFRB","HURB","22408","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth.","L.R.Senna","2009","03","04","Buttura, E.","1980","02","06","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas;","-54.2557983398438","-24.0799999237061",NA,NA,"HURB000022408","HURB000022408",NA,"421",NA,NA,NA,NA,NA,"EVB 111.",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"1261","2020-06-15 15:28:13-03","UNESP-RC","HRCB","33585","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) H.B.K.","Furlan, A.","2001","01",NA,"Skorupa, C.A.","1990","05","27","Brasil","Rondônia","Cacoal",NA,"-61.916667","-11.683333","61º55'W","11º41'S",NA,NA,NA,"822",NA,"260","260",NA,NA,"Subarbusto; cerca de 40cm, flor creme-esverdeada a lilás; fruto lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2020-06-15 15:28:13-03","UNESP-RC","HRCB","12146","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) H.B.K.","Furlan, A.","1990","06","01","Carbonari, M.P.","1987","03","31","Brasil","São Paulo","Santo Mauro","Faz. Corumbataí - CESP",NA,NA,NA,NA,NA,NA,NA,"s/n",NA,NA,NA,NA,NA,"Trepadeira com botões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2020-06-15 15:28:13-03","UNESP-RC","HRCB","51197","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","Kunth.","Santos, L.B.","2009","06",NA,"Santos, L.B.","2009","05","15","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375","46º30'40W","22º50'15S",NA,NA,NA,"272",NA,"750","750",NA,NA,"Arbusto escandente, folhas cartáceasm botões roxos, flores sésseis de corola creme, estigma bífido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2020-06-15 15:28:13-03","UNESP-RC","HRCB","52440","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","Cham.","Santos, L.B.","2010","04",NA,"Santos, L.B.","2010","04","15","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375","46º30'40W","22º50'15S",NA,NA,NA,"548",NA,"750","750",NA,NA,"Arbusto escandente, beira da trilha, folhas membranáceas, botões e cálice esverdeados, estames brancos, estigma creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2020-06-15 15:28:13-03","UNESP-RC","HRCB","50280","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","Kunth.","Echternacht, L.",NA,NA,NA,"Echternacht, L.","2004","05","11","Brasil","Minas Gerais","Carmóplois de Minas","Estação Ecológica da Mata do Cedro","-44.597222","-20.458417","44º35'50W","20º27'30,3S",NA,NA,NA,"598",NA,"777","777",NA,NA,"Liana; flores rosas; frutos pretos com cálice persistente seco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2020-06-15 15:28:13-03","UNESP-RC","HRCB","44316","PreservedSpecimen","Plantae","Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) H.B.K.","Rambo",NA,NA,NA,"Fr. Daniel","1954","07","14","Brasil","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,NA,NA,NA,NA,NA,"1309",NA,"150","150",NA,NA,"escandescente, flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
